"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
1454																																							226	21942	132	0	117166	0	3741	0	0	3453	316387	286381	0	370	286751	0	836	0	0	0	29636	1000	316387	0	0	25265	0	1214	2164	76306	210075	2	0	126399	125563	2157	42000	0	0	0	
1557																																							50	1804	0	2443	7848	0	118	0	0	725	33766	27359	0	492	27870	0	406	0	19	0	5896	200	33766	0	0	4618	0	800	0	3791	23568	4	0	18977	18571	278	2207	0	0	0	
1632																																							254	7992	0	0	32924	0	5900	309	0	5027	255957	190822	0	2033	235707	0	2811	0	24000	0	20250	1900	255957	0	0	6421	0	11314	0	36307	154515	5	0	206362	203551	615	0	0	16953	1899	
1669																																							3748	8968	0	99175	38614	0	1036	27	0	3220	234776	194068	0	1209	195545	0	1553	2229	268	0	39231	800	234776	0	0	36436	0	800	0	32539	161528	4	0	66862	65309	1195	12450	0	0	0	
1829																																							7884	5481	0	0	119856	0	3344	39	0	3596	295648	244920	0	6742	257229	0	2229	0	5000	0	38419	390	295648	0	0	31629	0	3100	0	52122	192798	2	0	157677	155448	3300	0	0	0	567	
1856																																							396	422	0	0	31723	0	483	0	0	767	39442	29976	0	153	37151	0	109	66	7022	0	2291	100	39442	0	0	23	0	2182	0	1518	28458	5	0	5299	5190	-14	395	0	0	0	
2040																																							166	3230	0	278	21658	0	2638	0	0	2368	143213	111868	0	822	129258	0	1306	0	16568	0	13955	480	143213	0	0	8518	0	4270	98	11097	100771	4	0	111871	110565	687	2212	0	0	0	
2161																																							7000	4303	0	404	24665	0	1604	0	0	2741	100421	90845	0	505	91350	0	498	0	0	0	9071	1000	100421	0	0	6790	0	1000	0	15096	75749	1	0	49177	48679	281	11025	0	0	0	
2376																																							177	8860	0	323111	265868	2540	5612	637	0	11569	967829	732119	0	8661	863362	69	6164	0	115000	0	104398	500	967829	0	0	101252	0	0	0	32355	699764	2	0	351344	345180	2646	4275	0	7582	0	
2451																																							5	191	0	384	560	0	91	35	0	418	14292	10769	0	119	13138	0	137	0	2250	0	1154	50	14292	0	0	598	0	499	0	892	9877	5	0	12600	12463	7	145	0	0	0	
2554																																							0	756	0	9	2124	0	93	0	0	101	7441	6739	0	35	6774	0	48	0	0	0	667	50	7441	0	0	113	0	550	0	1134	5605	4	0	3506	3458	-46	900	0	0	0	
2732																																							0	14024	1548	0	70180	0	5826	0	0	2925	404682	351317	0	2186	353686	0	2649	0	183	0	50996	2320	404682	0	0	43835	0	3728	0	66503	284814	2	0	312828	310179	1113	0	0	0	0	
2750																																							99	937	0	0	10218	0	374	0	0	1927	45144	36453	0	814	40365	0	787	0	2589	0	4779	90	45144	0	0	4429	0	93	0	2045	34408	1	0	32026	31239	167	350	0	0	509	
2938																																							480	13686	0	0	42958	0	6266	3631	0	4854	266443	181987	0	1640	246722	0	5285	0	45500	0	19721	1250	266443	0	0	10279	0	7244	0	48404	133583	1	0	199853	194568	948	0	0	11066	6529	
2956																																							388	2508	0	0	39458	0	2122	170	0	975	118880	105527	0	277	105804	0	877	0	0	0	13076	100	118880	0	0	11022	0	1750	0	7908	97619	4	0	60861	59984	204	13275	0	0	0	
3252																																							1388	4955	0	6796	15532	0	800	0	0	2736	91183	76334	0	637	81050	0	1209	0	4079	0	10133	200	91183	0	0	9423	0	300	0	10867	65467	5	0	59060	57851	210	1125	0	0	0	
3458																																							2477	1824	0	1469	6677	0	102	10	0	308	23221	20373	0	58	20931	0	345	0	0	0	2290	100	23221	0	0	1651	0	450	0	2242	18131	4	0	9019	8674	89	1680	0	0	500	
3506																																							15000	24126	213	26803	219073	0	10585	0	0	34205	962856	841993	0	12510	880459	46	7226	1538	10000	0	82351	2879	962856	0	0	54305	0	21448	0	119293	722700	1	0	606739	599513	3719	31800	0	0	15956	
3579																																							355	7760	0	0	37303	0	6261	0	0	4776	249209	190184	0	1806	225163	0	1975	5555	28790	0	24046	5000	249209	0	0	4635	0	14281	0	23187	166997	2	-598	189150	187175	728	24	0	0	4383	
3720																																							0	6347	0	14707	36323	0	1490	29	0	3611	142688	114558	0	1192	125448	0	1106	0	8383	0	17240	1200	142688	0	0	4817	0	10800	0	14596	99962	1	0	71808	70702	423	9479	0	0	1315	
3953																																							0	3431	0	0	0	0	1478	1485	0	2229	72933	62469	0	339	67019	0	997	0	4211	0	5914	500	72933	0	0	3734	0	1680	16487	12994	49475	4	0	48790	47793	0	30	0	0	0	
4138																																							0	8482	0	0	42773	23	4662	339	0	2281	162912	140670	0	1490	146908	0	1027	0	4748	0	16004	300	162912	0	0	14708	0	300	0	16376	124294	1	0	104368	103341	696	1011	0	0	0	
4147																																							22	2000	0	0	24703	0	1617	230	0	7293	102231	82501	0	1066	89567	0	450	0	6000	0	12664	1950	102231	0	0	7983	0	2230	0	11760	70741	4	0	59755	59305	501	7061	0	0	0	
4156																																							104	3174	0	0	25514	0	4026	152	0	2144	108635	85775	0	782	94557	0	1299	1783	8000	0	14078	1200	108635	0	0	6136	0	5981	1259	12862	72913	4	0	71778	70479	761	0	0	0	0	
4231																																							0	5033	0	0	50162	0	1204	0	0	783	99166	82678	0	455	87533	0	707	0	0	0	11633	500	99166	0	0	5218	0	5500	0	12527	70151	1	0	42691	41984	415	0	0	3400	1000	
4437																																							2675	3079	0	6687	22136	0	2645	0	0	2014	152899	133897	0	1219	141195	0	1073	0	4468	0	11704	963	152899	0	0	9686	0	1000	0	15351	118546	2	0	114604	113531	55	132	0	0	1611	
4745																																							0	518	0	3346	0	0	104	0	0	103	9776	8649	0	43	8692	0	57	13	0	0	1084	50	9776	0	0	194	0	840	0	1019	7630	4	0	4989	4932	0	760	0	0	0	
4839																																							149	6441	0	0	63676	211	4446	276	0	2763	220880	172640	0	1207	203132	0	1793	49	24900	0	17748	1875	220880	0	0	5953	0	7929	0	34586	138054	2	0	144662	142869	1991	0	0	700	3685	
5005																																							435	4994	0	4485	93101	0	7882	0	0	10718	302384	245144	0	3735	273432	0	1272	2011	24553	0	28952	0	302384	0	0	534	0	26753	0	25026	220118	1	0	168555	167283	1665	11475	0	0	0	
5050																																							4141	2915	0	0	37495	0	1196	498	0	1087	87377	79977	0	225	80202	0	551	0	0	0	7175	400	87377	0	0	4764	0	1400	0	12174	67803	4	0	40596	40045	611	0	0	0	0	
5069																																							164	1273	0	0	29969	0	18994	128	0	2903	335048	279665	0	3807	283472	0	5584	0	0	0	51576	4500	335048	0	0	42424	0	4129	0	6247	273418	1	0	240251	234667	523	46950	0	0	0	
5135																																							37	4728	0	0	37886	0	3210	894	0	3185	178970	144150	0	586	156736	0	1659	1042	12000	0	22234	651	178970	0	0	4641	0	16611	188	18741	125409	1	0	112205	110546	331	17254	0	0	0	
5210																																							6033	21565	386	26964	323037	0	7357	515	0	26199	788935	605545	0	7417	721520	0	3849	0	75469	0	67415	4798	788935	0	0	53199	0	5455	0	75631	529914	2	0	380728	376879	3963	0	0	0	33089	
5247																																							200	20337	0	1939	316603	0	18962	3768	0	5479	952562	859647	0	3027	881571	0	2253	0	2592	0	70991	700	952562	0	0	45725	0	19300	63	166165	693482	2	0	521939	519686	5266	65525	0	0	16305	
5274																																							6659	3065	0	0	16572	0	2384	0	0	4424	104280	82396	0	1065	93770	0	717	0	9158	0	10510	1	104280	0	0	6838	0	3721	0	10199	72196	1	-154	71893	71176	104	0	0	0	1151	
5331																																							108	8929	0	0	133464	0	6999	314	0	5797	262158	190433	0	2667	241005	0	787	0	38105	0	21153	2580	262158	0	0	9204	0	8360	0	39512	150921	2	0	107334	106547	1009	0	0	800	9000	
5461																																							1946	19875	1422	0	96305	809	6642	0	0	5326	284742	260895	0	2331	263643	0	1754	0	417	0	21099	2059	284742	0	0	13084	0	4241	0	86146	174749	2	0	140171	138417	1715	14000	0	0	0	
5751																																							0	1501	0	0	47959	0	465	0	0	2726	94026	72605	0	279	72884	0	830	0	0	0	21142	600	94026	0	0	18915	0	700	0	5214	67391	9	0	40905	40075	927	1300	0	0	0	
5939																																							14476	56064	19781	0	856372	0	37876	17035	0	55284	2590851	2166199	0	9736	2359366	0	27795	2726	148208	0	231485	22146	2590851	7777	0	23052	0	181042	38438	195880	1970319	1	0	1506201	1478406	5245	6616	0	0	35223	
6039																																							1196	2369	0	48	8362	0	2651	113	0	1883	77018	68957	0	604	69577	0	1020	0	16	0	7441	469	77018	0	0	2718	0	4200	0	7184	61773	1	0	57844	56824	54	3572	0	0	0	
6057																																							8	647	0	246	2713	0	235	62	0	432	15394	12909	0	60	14069	0	166	0	1100	0	1325	25	15394	0	0	1173	0	100	0	1106	11803	4	0	10763	10597	27	454	0	0	0	
6141																																							0	2767	0	10821	0	0	271	0	0	335	31069	27514	0	101	27615	0	240	0	0	0	3454	400	31069	0	0	254	0	2800	0	6777	20737	1	0	11615	11375	0	5500	0	0	0	
6329																																							55	9329	0	2457	45376	0	6740	379	0	3569	218298	196417	0	1271	197688	0	2209	0	0	0	20610	2600	218298	0	0	8928	0	7700	0	40729	155688	1	0	142560	140351	1382	10042	0	0	0	
6972																																							0	47111	0	198267	51060	493	8305	283	0	7383	658009	558282	0	1972	565449	0	6236	0	2607	0	92560	2600	658009	0	0	66015	0	22400	0	125484	432798	2	0	285243	279007	1545	66100	0	0	2588	
7009																																							5000	3935	0	0	115736	0	841	0	0	8914	406960	348382	0	5911	354293	0	0	0	0	0	52667	500	406960	0	0	50340	0	539	0	17120	331262	1	0	272534	272534	1288	0	0	0	0	
7045																																							0	4640	0	8186	18540	0	1808	0	0	1050	91045	80888	0	299	81187	0	746	0	0	0	9858	100	91045	0	0	7348	0	2100	0	11955	68933	1	0	48467	47721	310	9100	0	0	0	
7157																																							0	2301	0	0	10253	0	184	18	0	358	31593	27581	0	248	27829	0	200	0	0	0	3764	200	31593	0	0	3277	0	200	0	2450	25131	4	0	17380	17180	87	1299	0	0	0	
7166																																							78	12091	144	5294	33310	0	6827	0	0	8060	414188	368784	0	3595	379879	0	4406	0	7500	0	34309	5220	414188	0	0	22239	0	6352	4345	93385	275399	1	0	331990	327584	498	16455	0	0	0	
7456																																							0	1186	0	1970	14861	0	447	0	0	611	38995	34676	0	140	34816	0	415	0	0	0	4179	400	38995	0	0	1223	0	2400	0	5578	29098	4	0	16075	15660	156	4260	0	0	0	
7634																																							100	2066	0	1381	12062	0	608	0	0	690	39918	35015	0	123	35138	0	628	0	0	0	4780	200	39918	0	0	1364	0	3000	0	6650	28365	2	0	21164	20536	216	2475	0	0	0	
8033																																							1595	1401	0	0	1805	0	515	0	0	1568	52469	38733	0	526	45918	0	644	0	6659	0	6551	774	52469	0	0	2249	0	3476	0	9930	28803	1	0	45704	45060	52	525	0	0	0	
8417																																							0	1055689	5567	0	119	0	13421	0	0	372249	2656174	1524707	0	933994	2458701	0	424	0	0	0	197473	800	2656174	0	0	151514	0	45157	0	966383	558324	2	0	95531	95107	2	716920	397102	0	0	
8462																																							0	4489	0	1682	23516	0	473	0	0	578	64484	56087	0	189	56276	0	350	0	0	0	8208	350	64484	0	0	6725	0	350	0	8170	47917	4	0	29896	29546	783	4200	0	0	0	
8547																																							1975	14029	1668	594	49433	0	2499	912	0	12018	327294	261654	0	2451	291605	0	3670	4193	22200	0	35689	350	327294	0	0	12912	0	22321	0	24581	237073	2	0	241487	237817	106	2156	0	5300	0	
8631																																							670	1730	0	0	11285	0	998	72	0	478	46704	40433	0	103	40536	0	322	0	0	0	6168	500	46704	0	0	4845	0	800	0	6315	34118	1	0	24779	24457	23	7014	0	0	0	
9115																																							0	85935	0	93028	564429	0	59023	0	0	10358	2173481	2031820	0	10435	2045239	0	9063	0	0	0	128242	2500	2173481	0	0	83982	0	33872	0	232186	1799634	2	0	749371	740308	7888	620400	0	0	2984	
9160																																							14383	6545	0	7343	3017	0	1674	0	0	1457	142761	123700	0	341	131691	0	1219	0	7650	0	11070	5132	142761	0	0	5929	0	0	0	26798	96902	1	0	87061	85842	9	22500	0	0	0	
9357																																							0	27759	0	0	26290	0	348	0	0	18126	514599	354737	0	306	474280	0	2979	0	111600	0	40319	500	514599	0	0	17498	0	21700	319470	138703	216034	1	0	125585	122606	621	0	0	0	7637	
9553																																							2610	620	0	0	7312	0	284	0	0	2164	60876	47011	0	611	54611	0	492	0	6989	0	6265	400	60876	0	0	4570	0	1200	0	5246	41765	4	0	44228	43736	95	4150	0	0	0	
9807																																							74973	36698	0	193244	244517	21	7065	768	0	58772	1988897	1425561	0	26367	1817433	0	36402	0	295634	0	171464	20000	1988897	0	0	79433	0	63858	0	60810	1364751	2	0	1403641	1367239	8173	5600	0	0	69871	
9955																																							4576	2975	2153	0	30626	0	1344	41	0	1886	88098	75352	0	1065	78854	0	437	0	2437	0	9244	110	88098	0	0	5216	0	3023	0	6664	68688	4	0	40984	40547	895	3950	0	0	0	
10157																																							29	2814	0	6752	14500	0	1041	321	0	1655	70555	58272	0	496	64143	0	585	304	5375	0	6412	250	70555	0	0	3488	0	2560	0	8718	49554	4	0	40699	40114	114	3025	0	0	0	
10250																																							397	11561	0	0	46988	0	5542	162	0	3169	255132	234013	0	1240	235253	0	1886	0	0	0	19879	1500	255132	0	0	4004	0	13000	0	35867	198146	4	0	181204	179318	1375	7995	0	0	0	
10849																																							13576	4158	0	28425	1698	0	4375	0	0	3209	179565	158343	0	653	163953	0	1689	694	4957	0	15612	16	179565	0	0	9573	0	6006	0	20582	137761	1	0	125119	123430	17	0	0	0	0	
10858																																							35	10854	24	52989	0	0	1982	467	0	6538	364017	304556	0	4081	337368	0	6444	1765	6448	0	26649	2500	364017	0	0	11894	0	12255	1712	34459	270097	4	0	280695	274251	0	13400	0	0	22283	
11145																																							3439	4848	153	2721	19293	0	4613	610	0	1658	142990	115911	0	483	131855	0	1312	450	15461	0	11135	1000	142990	0	0	5921	0	4000	0	14054	101857	3	0	97017	95705	214	9500	0	0	0	
11640																																							0	35287	0	357	49797	0	2084	0	0	8678	197523	155077	0	1793	177868	0	1254	0	20998	0	19655	650	197523	0	0	1713	0	16800	0	36499	118579	1	0	99035	97781	492	3539	0	0	0	
11837																																							0	2713	0	0	15989	0	1115	0	0	1946	76119	64118	0	794	67912	0	1265	0	3000	0	8207	314	76119	0	0	236	0	7186	0	5126	58992	1	0	52646	51381	471	2975	0	0	0	
12030																																							0	5960	0	1149	6687	0	3352	50	0	3816	214446	183585	0	2619	196204	0	4778	97	10000	0	18242	300	214446	0	0	17590	0	300	0	18511	165074	2	0	178943	174165	52	19170	0	0	0	
12058																																							1925	3524	0	3452	34926	0	1776	408	0	1639	108620	96926	0	722	99716	0	1134	0	2068	0	8904	200	108620	0	0	6713	0	1650	810	9508	87418	4	0	59819	58685	341	1475	0	0	0	
12142																																							868	10301	0	4414	84880	0	5018	0	0	2435	187498	164847	0	1057	165904	0	816	0	0	0	21594	1250	187498	0	0	5521	0	13250	0	26542	138305	4	0	68798	67982	1573	11600	0	0	0	
12245																																							22	2784	0	0	28076	0	1338	42	0	1062	91803	77906	0	820	80726	0	741	0	2000	0	11077	1419	91803	0	0	5168	0	3581	0	13654	64252	6	0	56420	55679	909	2800	0	0	0	
12311	35650	856603	53365	6908	3526600	7265	340133	14084	10004	3596152	27773443	10004	979770	25848466	461888	301038	188381	3688409	834096	1463089	40000	27773443	93258	78559	1024215	0	345279	513638	2	0	18782907	18481869	53595	49533	1104029	741579	0	741579									10004		27773443	17437871	10004		25848466				3688409											3284572	14153299						0	49533	974149	1104029	
12357																																							990	2604	0	14017	0	0	109	0	0	303	32444	28567	0	308	28875	0	86	0	0	0	3569	120	32444	0	0	2429	0	1020	0	3727	24840	5	0	9307	9221	0	5200	0	0	0	
12647																																							16	4537	0	8567	0	0	1038	226	0	484	57291	51299	0	412	51711	0	443	0	0	0	5580	125	57291	0	0	580	0	4875	2767	7713	43586	1	0	33099	32656	0	7000	0	0	0	
12656																																							0	699	0	351	0	0	224	41	0	118	9991	9162	0	49	9211	0	296	0	0	0	780	72	9991	0	0	320	0	388	0	1557	7605	1	0	7881	7585	0	973	0	0	0	
12937																																							2689	5903	0	0	12868	55	4416	0	0	1645	122938	108617	0	785	109534	0	848	0	132	0	13404	750	122938	0	0	7314	0	5250	1678	23445	85172	1	0	94532	93684	90	0	0	0	0	
12946																																							0	7646	2560	3914	158003	874	6800	248	0	12618	405850	347986	0	3576	363613	0	3935	0	12051	0	42237	1	405850	0	0	36565	0	3749	0	32880	315106	2	0	209217	205282	1922	7905	0	0	0	
12955																																							34	2959	0	4522	13157	0	3692	280	0	816	87480	72327	0	397	77224	0	810	0	4500	0	10256	1567	87480	0	0	2812	0	5433	3498	14231	58096	4	0	58182	57372	444	1150	0	0	0	
13037																																							248	3336	0	0	10391	0	2616	791	0	2724	123994	107907	0	889	108796	0	1339	0	0	0	15198	900	123994	0	0	13757	0	450	0	14423	93484	1	0	100367	99028	91	4860	0	0	0	
13103																																							75	18286	0	42555	259147	0	10277	0	0	9143	776215	621073	0	26921	662506	107	4128	249	3225	0	113602	500	776215	0	0	57731	0	34018	0	19625	601448	2	0	418546	414418	21353	22065	0	0	11287	
13251																																							510	1458	0	0	8851	0	134	134	0	1110	31609	28144	0	157	28301	0	287	0	0	0	3308	25	31609	0	0	1310	0	1725	0	2821	25323	5	0	18931	18644	248	768	0	0	0	
13309																																							548	42571	401	0	577971	0	15094	2028	0	80997	2055764	1477905	0	14320	1892750	0	65944	0	347939	0	163014	25321	2055764	0	0	105211	0	24375	2783	172235	1305670	2	0	1399315	1333371	8107	0	0	20000	32586	
13457																																							0	303	0	89	3769	0	44	0	0	1576	20369	15725	0	90	15815	0	345	0	0	0	4554	50	20369	0	0	4368	0	50	0	1532	14194	4	0	11662	11317	86	3271	0	0	0	
14052																																							2180	2426	0	216	3492	0	560	0	0	3760	62743	57878	0	365	58243	0	808	0	0	0	4500	1000	62743	0	0	1995	0	1500	0	11290	46588	8	0	48875	48067	5	2042	0	0	0	
14155																																							555	1925	0	1107	9497	0	1729	88	0	2273	81541	66587	0	445	72972	0	993	0	5940	0	8569	176	81541	0	0	8114	0	160	0	8491	58096	4	0	62743	61750	119	2617	0	0	0	
14258																																							0	18016	0	0	30485	0	5194	0	0	6384	500710	418721	0	3008	462704	0	5506	0	25000	0	38006	500	500710	0	0	21821	0	15088	10654	81983	336738	2	0	435483	429977	597	0	0	15975	0	
14409	29065	155467	129508	0	8341854	0	129419	22966	5521	577901	24273852	5521	664545	21387102	147	214055	1581308	513457	300000	2886603	0	24273852	0	0	605601	0	2167380	8536	2	0	12736362	12522307	113622	0	1808173	196581	0	196581									5521		24273852	17898825	5521		21387102				513457											2923768	14975057						770000	0	0	1808172	
14454																																							0	674	0	380	5215	0	162	156	0	667	34965	27528	0	128	29423	0	709	0	1767	0	5542	75	34965	0	0	3420	0	1775	0	1992	25536	2	0	24020	23311	272	4400	0	0	0	
14650																																							3698	2517	0	2050	1502	0	347	120	0	1029	26354	22815	0	207	23022	0	410	0	0	0	3332	200	26354	0	0	2822	0	300	0	5158	17657	4	0	14851	14441	10	650	0	0	0	
14753																																							0	1653	0	1287	8330	0	174	0	0	601	27848	24548	0	363	24911	0	549	0	0	0	2937	300	27848	0	0	317	977	1277	0	5064	19484	1	0	14952	14403	66	1400	0	0	0	
14865																																							94	2266	0	0	11767	0	2395	69	0	2261	76044	66646	0	604	68650	0	1001	0	0	0	7394	730	76044	0	0	3395	0	2870	0	9562	57085	1	0	58193	57192	399	0	0	1400	0	
14931																																							475	4030	0	0	8425	0	21	0	0	397	31711	27295	0	157	27991	0	151	0	0	0	3720	1903	31711	0	0	166	0	1560	0	12748	14547	1	0	16072	15921	91	2388	54	0	539	
14940																																							0	6735	0	0	25855	0	225	0	0	1039	141903	125958	0	779	130742	0	1279	0	0	0	11161	500	141903	0	0	4750	0	5442	0	8347	117610	2	0	109328	108049	469	0	0	3000	1005	
15536																																							1013	29376	0	60385	74718	0	26447	7186	0	24785	1087812	941378	0	7580	955373	0	12077	4840	5025	0	132439	356	1087812	0	0	22694	0	107073	0	91712	849666	2	0	871122	859045	2316	17	0	1390	0	
15732																																							0	6131	0	0	24954	0	439	278	0	5920	318797	275174	0	1179	291353	0	3545	0	15000	0	27444	1250	318797	0	0	5397	0	20438	0	27517	247657	2	0	282185	278640	359	2435	0	0	0	
16337																																							4219	7605	0	0	31286	0	7014	996	0	3050	237835	199012	0	1332	218441	0	1653	0	17071	0	19394	350	237835	0	0	15003	0	3350	0	40016	158996	1	0	169039	167386	691	16279	0	0	1026	
16355																																							2	1088	0	0	5671	0	1678	0	0	469	39666	35461	0	339	35800	0	527	0	0	0	3866	111	39666	0	0	1151	0	2368	0	5904	29557	2	0	28325	27798	236	2960	0	0	0	
