"IDRSSD"	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	
1351	0	0	0	0	0	47081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1761	0	0	23882	9613	0	28	0	3000	0	0	0	0	0	0	0	0	0	0	0	47081	0	0	0	0	0	2564	0	0	0	0	-365	164	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1295	0	0	0	1295	0	0	0	0	34789	9613	52865	0	6958	4807	52865	64630	0	7907	7907	13449	0	
1454	0	0	0	0	0	126399	0	0	0	18318	18318	0	18318	0	0	0	0	132	0	0	0	0	0	0	8390	13778	0	0	0	0	0	0	2157	8671	103569	2769	0	0	0	0	2164	0	0	0	190	26599	99610	0	0	0	0	0	7326	132	66	878	0	1453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17127	178733	31532	105860	0	35747	15766	105860	157373	0	42000	42000	27347	0	
1557	0	0	0	0	0	18977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	1703	0	0	0	2443	0	0	421	0	6519	0	908	0	0	0	0	0	0	0	0	3053	15924	0	0	0	0	0	843	0	0	0	0	15	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	432	0	0	0	151	12872	3053	18135	0	2574	1527	18135	22236	0	2207	2207	5618	0	
1632	0	0	0	0	0	206362	0	0	0	2834	2834	0	55	0	2779	0	0	0	0	0	0	0	0	0	7825	421	0	0	0	0	0	0	1001	39	31055	829	0	0	0	0	0	0	0	0	4087	35593	166682	0	0	0	0	0	11236	0	0	1200	0	-1810	230	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7617	0	0	0	7617	0	0	0	7864	36818	36652	187114	0	7364	18326	187114	212804	0	0	0	19634	0	
1669	0	0	0	0	0	66862	0	0	0	0	0	0	0	0	0	0	0	2229	0	0	0	0	0	0	6834	5882	0	0	0	97157	2018	0	1810	10538	26266	0	0	0	0	0	0	0	0	0	0	35930	30933	0	0	0	0	0	6512	2229	187	2316	181	2486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17559	144071	38129	32532	0	28814	19065	32532	80411	0	12450	12450	35807	0	
1829	0	0	0	0	0	157677	0	0	0	436	436	0	0	0	436	0	0	0	0	0	0	0	0	0	5481	7884	0	0	0	0	0	0	4475	15342	92419	4709	2911	0	0	0	0	0	0	0	92	57592	99993	0	0	0	0	0	6979	0	82	2033	241	2246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5181	0	0	0	5181	0	0	0	20905	102428	62542	113144	0	20486	31271	113144	164901	0	0	0	35118	0	
1856	0	0	0	0	0	5299	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	153	665	0	0	0	0	0	0	-21	56	31688	0	0	0	0	0	0	0	0	0	365	1590	3344	0	0	0	0	0	1316	66	0	351	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	209	33464	1590	4243	0	6693	795	4243	11731	0	395	395	2239	0	
2040	0	0	0	0	0	111871	0	0	0	543	543	0	0	0	543	0	0	0	0	0	0	0	0	0	883	2513	0	0	0	278	0	0	1054	498	16692	2359	1055	0	0	0	98	0	0	0	1460	37748	72663	0	0	0	0	0	5006	0	0	897	0	-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1381	24052	40205	78370	0	4810	20103	78370	103283	0	2212	2212	13268	0	
2161	0	0	0	0	0	49177	0	0	0	77	77	77	0	0	0	0	0	0	0	0	0	0	0	0	1413	9889	0	0	404	0	0	0	425	204	24036	0	0	0	0	0	0	0	0	0	0	22294	26883	0	0	0	0	0	4345	0	60	138	0	-73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2158	45088	22294	31030	0	9018	11147	31030	51195	0	11025	11025	8790	0	
2376	0	0	0	0	0	351344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3101	5935	0	0	41789	267495	13827	0	4079	40566	219223	0	2000	0	0	0	0	0	0	0	483	274800	76061	0	0	0	0	0	20358	0	0	5750	0	-2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85456	503161	288627	92669	0	100632	144314	92669	337615	0	4275	4275	101742	0	
2451	0	0	0	0	0	12600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	160	0	0	0	384	0	0	10	0	550	0	0	0	0	0	0	0	0	0	0	4372	8228	0	0	0	0	0	544	0	0	0	0	-127	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	1239	4372	8774	0	248	2186	8774	11208	0	145	145	1147	0	
2554	0	0	0	0	0	3506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	756	0	0	3	6	0	0	-46	0	2000	170	0	0	0	0	0	0	0	0	0	81	3424	0	0	0	0	0	194	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3662	251	3618	0	732	126	3618	4476	0	900	900	713	0	
2732	0	0	0	0	0	312828	0	0	0	2907	2907	0	0	0	2907	0	0	1548	0	0	0	0	0	0	5584	8440	0	0	0	0	0	0	1687	0	63119	3308	2066	0	0	0	0	0	0	0	1304	67112	244412	0	0	0	0	0	10299	1548	181	0	0	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5765	72863	70420	257955	0	14573	35210	257955	307738	0	0	0	48335	0	
2750	0	0	0	0	0	32026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	901	0	0	0	0	0	0	168	1702	8248	100	0	0	0	0	0	0	0	314	287	2009	29416	0	0	0	0	0	2301	0	6	189	0	-619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2157	9975	2109	31522	0	1995	1055	31522	34572	0	350	350	4612	0	
2938	0	0	0	0	0	199853	0	0	0	2092	2092	0	0	0	2092	0	0	0	0	0	0	0	0	0	3661	10505	0	0	0	0	0	0	1542	106	38590	2720	0	0	0	0	0	0	0	0	0	37642	162211	0	0	0	0	0	14751	0	1	2275	0	-3743	319	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1768	0	0	0	1768	0	0	0	3768	51370	40362	178865	0	10274	20181	178865	209320	0	0	0	18773	0	
2956	0	0	0	0	0	60861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1276	1620	0	0	0	0	0	0	332	57	38524	520	25	0	0	0	0	0	0	0	0	24902	35959	0	0	0	0	0	3267	0	0	0	0	-545	48	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	96	0	0	0	1333	53419	25422	39395	0	10684	12711	39395	62790	0	13275	13275	12872	0	
3252	0	0	0	0	0	59060	0	0	0	140	140	0	0	0	140	0	0	0	0	0	0	0	0	0	1322	5021	0	0	0	5185	917	694	317	0	13979	930	306	0	0	0	0	0	0	0	363	1359	57338	0	0	0	0	0	3536	0	15	536	1	-892	137	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	87	0	0	0	1337	26209	3207	61686	0	5242	1604	61686	68532	0	1125	1125	9923	0	
3458	0	0	0	0	0	9019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4301	0	0	0	0	1469	134	213	6330	0	0	0	0	0	0	0	0	0	0	1848	7171	0	0	0	0	0	420	0	0	0	0	-211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	8010	1848	13361	0	1602	924	13361	15887	0	1680	1680	2201	0	
3506	0	0	0	0	0	606739	0	0	0	0	0	0	0	0	0	0	46	1751	0	0	0	0	0	0	9271	29855	0	0	0	26100	603	100	6653	3133	206234	3053	0	0	0	0	0	0	0	0	587	184215	421937	0	0	0	0	0	46541	1750	730	3208	0	1177	662	0	0	0	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4042	4042	4042	0	0	0	0	0	0	0	0	0	31835	0	0	31835	0	0	0	0	17176	297784	219706	463552	0	59557	109853	463552	632962	0	31800	31800	76907	0	
3579	0	0	0	0	0	189150	0	0	0	712	712	0	712	0	0	0	0	5555	0	0	0	0	0	0	4026	4089	0	0	0	0	0	0	1103	0	19918	9282	7000	0	0	0	0	0	0	0	0	64148	125002	0	0	0	0	0	16592	5555	0	1949	0	4683	131	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4026	26823	73430	141090	0	5365	36715	141090	183170	0	24	24	17763	0	
3720	0	0	0	0	0	71808	0	0	0	45	45	0	0	0	45	0	0	0	0	0	0	0	0	0	5940	407	0	0	0	13321	1386	0	651	731	34941	0	0	0	0	0	0	0	0	0	7433	26567	37808	0	0	0	0	0	5130	232	0	625	494	-223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	874	0	0	7	867	0	0	0	6671	66206	28454	42499	0	13241	14227	42499	69967	0	9479	9479	16817	0	
3953	0	0	0	0	0	48790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	2961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16487	0	0	17523	7766	23501	0	0	0	0	0	5192	0	0	288	0	-997	490	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	20802	7766	45382	0	4160	3883	45382	53425	0	30	30	5914	0	
4138	0	0	0	0	0	104368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1926	6556	0	0	0	0	0	0	1161	1598	38100	1180	734	0	0	0	0	0	0	0	0	54274	50094	0	0	0	0	0	7305	0	18	776	0	134	338	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3542	46443	55454	57677	0	9288	27727	57677	94692	0	1011	1011	15321	0	
4147	0	0	0	0	0	59755	0	0	0	130	130	0	0	0	130	0	0	0	0	0	0	0	0	0	2000	22	0	0	0	0	0	0	780	104	22304	865	650	0	0	0	0	0	0	0	1003	16520	42232	0	0	0	0	0	9140	0	0	2928	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2104	33318	17385	49224	0	6664	8693	49224	64581	0	7061	7061	12163	0	
4156	0	0	0	0	0	71778	0	0	0	499	499	0	0	0	499	0	0	1783	0	0	0	0	0	0	749	2529	0	0	0	0	0	0	795	0	21452	2865	402	0	0	0	0	1259	0	0	0	14745	57033	0	0	0	0	0	8105	1783	0	617	0	1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	0	0	516	0	0	0	0	749	24598	18126	64898	0	4920	9063	64898	78881	0	0	0	11534	0	
4231	0	0	0	0	0	42691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5033	0	0	0	0	0	0	629	0	43927	5606	0	0	0	0	0	0	0	0	0	11035	31656	0	0	0	0	0	1987	0	0	0	0	-78	0	0	0	0	0	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48960	16641	33671	0	9792	8321	33671	51784	0	0	0	11218	0	
4437	0	0	0	0	0	114604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	981	4773	0	0	0	5047	1640	0	91	0	22045	0	0	0	0	0	0	0	0	0	0	40319	74285	0	0	0	0	0	4659	0	60	718	0	-982	0	0	0	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	161	120	0	0	0	1041	32715	42120	78299	0	6543	21060	78299	105902	0	132	132	11649	0	
4745	0	0	0	0	0	4989	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	122	396	0	0	402	2944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1399	3590	0	0	0	0	0	220	13	0	0	0	-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	4100	1399	3797	0	820	700	3797	5317	0	760	760	1071	0	
