"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	
1351	0	0	0	0	0	0	0	0	0	0	0	0	11	4			0	0	1718	1609	0	1						1						0			0	0	0	0			0	0	108	7	0	0	0	0	0	
1454	0	0	0	0	0	0	0	0	0	0	0	0	47	0		0	0	7	225	67	0	28		0	0		0	0		0	0		0	0		0	0	0	0	0			30	3	100	37	0	0	0	0	0	
1557	0	0	0	0	0	0	0	0	0	0	0	0	21	7			0	3	13	0	0	0						0						0			0	0	0	0			0	0	13	11	0	0	0	0	0	
1632	0	0	0	0	0	0	0	0	0	0	0	0	69	12			0	1	168	103	0	1						0						0			0	0	0	0			0	0	61	54	2	0	3	0	0	
1669	0	0	0	0	0	0	100	0	0	0	0	0	139	92			0	3	436	103	0	12						0						0			0	0	0	0			0	0	193	43	1	0	25	3	0	
1829	0	0	0	0	0	0	0	0	0	0	0	0	193	181			0	0	1515	865	0	0						0						0			0	0	338	0			24	1	75	11	0	0	213	0	0	
1856	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	7	0	0	0	0	0	
2040	0	0	0	0	0	0	0	0	0	0	0	0	149	117			0	0	368	150	0	0						0						0			0	0	0	0			13	3	139	29	0	0	66	0	0	
2161	0	0	0	0	0	0	0	0	0	0	0	0	28	0			0	0	42	0	0	0						0						0			0	0	0	0			13	9	29	19	0	0	0	0	0	
2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	20	20	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	0	0	0	0	0	0	
2732	0	0	0	0	0	0	0	0	0	0	0	0	40	30		0	0	0	285	276	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	9	10	0	0	0	0	0	
2750	0	0	0	0	0	0	0	0	0	0	0	0	48	37			0	5	27	0	0	0						0						5			0	0	0	0			0	0	27	1	5	0	0	0	0	
2938	0	0	0	0	0	0	0	0	0	0	0	0	283	206			0	0	1248	827	0	0						0						0			0	0	0	0			0	0	418	77	0	0	3	0	0	
2956	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	1	11	0	0	1						0						0			0	0	0	0			0	0	10	1	0	0	0	0	0	
3252	0	0	0	0	0	0	0	0	0	0	0	0	255	26			0	92	1447	255	0	663						0						0			0	0	0	0			0	0	529	135	2	0	0	0	0	
3458	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	10	0	0	0	0	0	
3506	0	0	0	0	0	0	0	0	637	62	0	0	93	6		0	0	0	1137	89	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	54	3	22	0	357	0		
3579	0	0	0	0	0	0	0	0	0	0	0	0	231	123		0	0	1	726	68	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			83	4	466	64	39	0	109	0	0	
3720	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	42	0	0	0						0						0			0	0	0	0			0	0	42	6	0	0	0	0	0	
3953	0	0	0	0	0	0	0	0	0	0	0	0	498	474			0	4	679	562	0	100						100						4			0	0	0	0			0	0	12	8	12	0	5	0	0	
4138	15	1	0	0	150	0	0	0	0	0	0	0	8	0			0	0	410	12	0	0						0						0			0	0	0	0			0	0	76	7	0	0	157	0	0	
4147	0	0	0	0	0	0	208	0	0	0	0	0	8	0			0	0	260	31	0	0						0						0			0	0	0	0			5	0	8	8	0	0	0	8	0	
4156	0	8	0	0	0	0	0	0	0	0	0	0	119	46			0	0	1199	1112	0	0						0						0			0	0	0	1			0	0	79	56	8	0	8	0	0	
4231	0	0	0	0	0	0	0	0	0	0	0	0	45	0			0	0	169	18	0	0						0						0			0	0	0	0			0	0	151	30	15	0	0	0	0	
4437	0	0	0	0	0	0	110	0	0	0	0	0	49	8			0	0	405	117	0	0						0						0			0	0	0	0			0	0	78	41	0	0	100	0	0	
4839	0	0	0	0	0	0	0	0	0	0	0	0	273	28			0	0	143	3	0	0						0						0			0	0	0	0			0	0	119	244	0	1	5	16	0	
5005	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	0	3	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	3	1	0	0	0	0	0	
5050	0	0	0	0	0	0	0	0	0	0	0	0	35	14			0	0	75	27	0	0						0						0			0	0	0	0			5	3	43	18	0	0	0	0	0	
5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
5135	0	0	0	0	0	0	1	28	7	0	0	0	71	16			0	2	353	248	0	3						0						0			0	0	0	0			12	6	61	17	1	1	21	0	0	
5210	0	0	0	0	0	0	0	0	0	0	0	0	50	8		0	0	0	389	315	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	43	42	0	0	21	10	0	
5247	0	0	0	0	0	0	0	0	0	0	0	0	11	0		0	0	2	28	1	0	16		0	0		0	0		0	0		0	0		0	0	0	0	0			2	3	9	6	0	0	0	0	0	
5274	0	0	0	0	0	0	0	0	0	0	0	0	43	20			0	0	35	11	0	0						0						0			0	20	0	0			0	0	24	23	0	0	0	0	0	
5331	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	0	
5461	0	0	0	0	0	0	0	0	0	0	0	0	101	38			0	0	24	0	0	4						0						0			0	0	0	0			0	0	20	2	0	61	0	0	0	
5751	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	22	2	0	3						3						0			0	0	0	0			0	0	3	1	0	0	14	0	0	
6039	0	0	0	0	0	0	177	23	0	0	0	0	69	3			0	0	322	104	0	3						3						0			0	0	0	0			0	0	34	38	5	0	4	0	0	
6057	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	15	8	0	0						0						0			0	0	0	0			0	0	7	5	0	0	0	0	0	
6141	0	0	0	0	0	0	31	18	0	0	0	0	51	18			0	0	63	0	0	0						0						0			0	0	0	0			0	0	32	15	0	0	0	0	0	
6329	27	8	0	0	0	0	124	1	0	0	0	0	174	25			0	2	1142	397	0	0						0						0			0	0	0	0			8	12	526	95	27	4	60	0	0	
6972	0	0	0	0	0	0	0	33	0	0	0	0	246	3		0	0	0	245	171	0	0		0	0		0	0		0	0		0	0		0	0	0	25	0			15	16	34	194	0	0	0	0	0	
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
7045	0	0	0	0	0	0	0	0	0	0	0	0	38	0			0	0	207	0	0	0						0						0			0	0	0	0			3	0	204	37	1	0	0	0	0	
7157	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	40	32	0	0						0						0			0	0	0	0			0	0	8	6	8	0	0	0	0	
7166	0	0	0	0	0	0	0	0	0	0	0	0	89	89		0	0	0	437	427	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			10	0	0	0	0	0	0	0	0	
7456	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	7	3	0	0						0						0			0	0	0	0			0	0	4	3	0	0	0	0	0	
7634	0	0	0	0	0	0	0	0	0	0	0	0	154	134			0	0	300	147	0	0						0						0			0	0	0	0			0	0	82	20	0	0	71	0	0	
8033	0	0	0	0	0	0	0	0	0	0	0	0	94	41			0	32	19	0	0	8						8						32			0	0	0	0			0	0	11	21	0	0	0	0	0	
8417	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
8462	0	0	0	0	0	0	0	0	0	0	0	0	38	13			0	5	57	0	0	0						0						5			0	0	0	0			0	0	57	20	0	0	0	0	0	
8547	0	0	0	0	0	0	152	32	0	0	0	0	529	270		0	0	0	1199	436	0	0		0	0		0	0		0	0		0	0		0	0	0	39	0			25	12	192	112	103	0	355	0	0	
8631	0	0	0	0	0	0	0	0	0	0	0	0	39	0			0	0	80	2	0	0															0	0	0	0			0	0	78	37	2	0	0	0		
9357	0	0	0	0	0	0	0	0	0	0	0	0	68	60		0	0	0	13	10	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	3	8	0	0	0	0	0	
9553	0	4	0	0	0	0	0	0	0	0	0	0	5	0			0	0	8	0	0	0						0						0			0	0	0	0			8	1	0	0	0	0	0	0	0	
9807	0	0	0	0	0	4	0	200	0	0	0	0	248	39		0	0	0	1573	905	0	0		0	0		0	0		0	0		0	0		0	0	0	0	4			0	0	2	1	0	0	666	0	0	
9955	0	0	0	0	0	0	0	0	0	0	0	0	19	0			0	8	27	0	0	0						0						8			0	0	0	0			0	0	27	11	0	0	0	0	0	
10157	0	0	0	0	0	0	0	0	0	0	0	0	178	0			0	170	691	0	0	682						682						157			0	0	0	0			0	0	9	8	0	0	0	0	0	
10250	0	0	0	0	0	0	0	0	0	0	0	0	55	10			0	0	207	0	0	0						0						0			0	0	0	0			10	0	197	45	0	0	0	0	0	
10849	0	0	0	0	0	0	130	0	0	0	0	0	2	0			0	0	134	0	0	0						0						0			0	0	0	0			4	0	0	0	2	0	0	0	0	
10858	0	0	0	0	0	0	0	0	0	0	0	0	144	20		0	0	0	5183	573	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			3878	0	732	124	0	0	0	0	0	
11145	0	0	0	0	0	0	0	0	0	0	0	0	21	2			0	0	255	219	0	0						0						0			0	0	0	0			0	0	36	19	0	0	0	0	0	
11640	0	0	0	0	0	0	0	0	0	0	0	0	341	4			0	309	646	173	0	410						0						7			0	0	0	0			0	0	63	28	0	0	0	0	0	
11837	26	0	0	0	0	0	0	0	0	0	0	0	23	0			0	0	184	150	0	0															0	0	0	0			5	0	3	23	0	0	0	0	0	
12030	36	1	259	213	0	0	1089	54	0	0	0	0	1292	336			0	376	3068	447	0	724						0						0			0	0	0	0			0	0	0	0	307	5	513	0	0	
12058	0	0	0	0	0	0	34	0	0	0	0	0	152	73			0	11	464	120	0	34						19						3			0	0	0	0			0	0	168	56	12	0	86	22	0	
12142	0	0	0	0	0	0	0	0	0	0	0	0	105	0			0	75	1315	0	0	133						0						0			0	0	0	0			5	0	1150	30	0	0	27	0	0	
12245	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	39	0	0	0						0						0			0	0	0	0			3	2	7	4	0	0	29	0	0	
12311	2502	94	0	0	871	64	1675	551	12829	853	0	0	47583	23184	23184	0	0	0	121882	27382	0	0	27382	0	0	0	0	0	12829	0	0	0	0	80	853	0	0	0	10911	657	0	0	0	0	63737	21968	132	0	1655	320	0	
12647	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	32	0	0	0						0						0			0	0	0	0			0	0	25	7	0	0	7	0	0	
12656	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	84	0	0	0						0						0			0	0	0	0			0	0	46	12	1	0	38	0	0	
12937	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	5	5	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
12946	45	20	0	0	0	0	213	183	0	0	0	0	449	75		0	0	1	1414	618	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	306	154	13	3	191	41	0	
12955	0	0	0	0	0	0	0	2	11	1	0	0	35	0			0	0	37	16	0	0						0						0			0	0	0	0			0	0	10	32	0	0	0	0	0	
13037	0	0	0	0	0	0	0	0	0	0	0	0	19	9			0	0	1533	1481	0	0															0	0	0	0			9	0	38	9	1	0	5	0	0	
13103	0	0	0	0	0	0	0	0	0	0	0	0	4	1		0	0	0	17	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	17	3	0	0	0	0	0	
13251	0	0	0	0	0	0	0	0	0	0	0	0	151	39			0	0	189	27	0	51						51						0			0	0	0	0			0	0	11	23	70	19	100	0	0	
13457	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	8	3	2	1	0						0						8			0	0	0	0			0	0	0	0	0	0	0	0	0	
14052	0	0	0	0	0	0	27	0	0	0	0	0	5	0			0	0	99	35	0	0						0						0			0	0	0	0			0	0	0	5	0	0	37	0	0	
14155	0	0	0	0	0	0	0	0	0	0	0	0	68	6			0	4	384	149	0	15						15						4			0	0	0	0			0	0	205	58	0	0	15	0	0	
14258	0	0	0	0	0	0	0	0	0	0	0	0	271	87		0	0	0	35	3	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	32	14	0	170	0	0		
14409	0	0	0	0	0	4	850	328	1692	31	0	0	19813	12711	12711	0	0	2676	52874	16336	0	10231	16336	0	0	0	0	0	1692	0	0	0	0	0	31	0	0	0	31	0	0	0	9250	0	14326	3699	364	0	0	158	0	
14454	0	0	0	0	0	0	0	18	15	9	0	0	44	17			0	0	35	11	0	1						0						0			0	0	0	0			0	0	7	0	0	0	1	0	0	
14650	0	0	0	0	0	0	6	0	0	0	0	0	31	0			0	1	45	0	0	7															0	0	0	0			0	0	32	30	0	0	0	0		
14753	0	0	0	0	0	0	0	0	0	0	0	0	6	1			0	2	24	12	0	7						7						2			0	0	0	0			0	0	5	3	0	0	0	0	0	
14865	0	0	0	0	0	0	0	0	0	0	0	0	23	3			0	0	68	0	0	0						0						0			0	0	0	0			7	1	61	19	0	0	0	0	0	
14940	0	43	0	0	0	0	0	0	0	0	0	0	119	0			0	5	158	0	0	5						0						0			0	0	3	0			0	0	148	71	0	0	0	2	0	
15536	0	0	0	0	19	0	0	0	326	45	0	0	115	10		0	0	0	386	18	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	20	59	1	0	3	0	0	
16337	0	0	0	0	0	0	0	5	0	0	0	0	157	87			0	0	400	54	0	0						0						0			0	0	0	0			0	0	302	65	0	0	44	0	0	
16458	0	0	0	0	0	0	0	24	0	0	0	0	61	13			0	19	166	116	0	35						0						0			0	0	0	0			0	0	15	5	0	0	0	0	0	
16551	0	0	0	0	0	0	0	0	0	0	0	0	35	19			0	0	175	86	0	0						0						0			0	0	0	0			0	0	80	16	0	0	9	0	0	
16748	0	16	0	0	0	0	27	15	0	0	0	0	51	3			0	0	226	33	0	0															0	0	0	0			0	0	19	16	1	0	85	62	0	
16944	0	0	0	0	0	0	0	0	0	0	0	0	20	14			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	6	0	0	0	0	0	
16953	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
17147	0	0	0	0	0	0	0	0	0	0	0	0	572	433		0	0	2	4522	3701	0	13		0	0		0	0		0	0		0	0		0	0	0	0	0			0	1	534	81	55	0	274	0	0	
17259	0	0	0	0	0	0	0	0	0	0	0	0	16	2			0	14	59	9	0	50						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
17464	151	0	0	0	0	0	17	0	0	0	0	0	428	202		0	0	0	1419	363	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			173	39	715	178	5	4	0	0	0	
17549	0	0	0	0	0	0	0	0	54	93	0	0	107	4			0	0	56	0	0	0						0						0			0	0	0	0			0	0	2	10	0	0	0	0	0	
17839	0	0	0	0	0	0	0	22	0	0	0	0	62	3			0	0	141	0	0	23						23						0			0	0	0	0			0	0	91	30	7	0	27	0	0	
17950	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	95	57	0	0						0						0			0	0	0	0			0	0	38	13	0	0	0	0	0	
18050	0	0	0	0	0	0	0	0	0	0	0	0	35	10			0	0	120	12	0	0						0						0			0	0	0	0			31	1	70	24	0	0	0	7	0	
18135	0	0	0	0	0	0	0	0	0	0	0	0	169	0			0	0	142	29	0	0						0						0			0	0	0	0			0	0	0	0	0	169	0	113	0	
18368	0	0	0	0	0	0	0	0	54	87	0	0	272	105		0	0	0	269	201	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			5	0	9	2	0	78	0	0	0	
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	3	0	
18827	0	0	0	0	0	0	0	0	0	0	0	0	46	38			0	0	96	19	0	0						0						0			0	0	0	0			0	0	72	8	0	0	5	0	0	
18836	0	0	0	0	0	0	0	0	0	0	0	0	176	0			0	0	453	0	0	0															0	0	0	0			0	0	438	174	2	0	15	0	0	
18854	0	0	0	0	0	0	0	5	0	0	0	0	12	0			0	5	21	1	0	10						0						0			0	0	0	0			0	0	10	2	0	0	0	0	0	
18957	0	0	0	0	0	0	0	0	0	0	0	0	40	15			0	3	69	1	0	6						0						0			0	0	0	0			2	1	36	11	10	0	24	0	0	
19356	0	0	0	0	0	0	0	2	0	0	0	0	23	9			0	0	25	8	0	0						0						0			0	0	0	0			0	0	17	5	7	0	0	0	0	
19730	0	0	0	0	314	0	190	0	2	0	0	0	57	15		0	0	10	1061	408	0	27		0	0		0	0		0	0		0	0		0	0	0	4	0			0	0	52	22	10	0	64	0	0	
19936	0	0	0	0	0	0	0	0	0	0	0	0	60	11			0	22	165	24	0	43						0						0			0	0	0	0			0	0	83	23	4	0	15	0	0	
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
20053	0	0	0	0	0	0	5	0	0	0	0	0	12	0			0	0	92	16	0	39						39						0			0	0	0	0			0	0	29	12	0	0	3	0	0	
20147	0	0	0	0	0	0	0	0	0	0	0	0	44	2			0	0	30	0	0	0						0						0			0	2	0	0			8	2	22	17	23	0	0	0	0	
20259	0	0	0	0	0	0	0	0	0	0	0	0	41	12			0	0	50	0	0	0						0						0			0	0	0	0			0	0	50	29	0	0	0	0	0	
20370	100	0	0	0	0	0	138	78	0	0	0	0	140	30			0	0	354	48	0	0						0						0			0	0	0	0			0	0	49	32	0	0	9	10	0	
20512	0	0	0	0	0	0	0	0	0	0	0	0	114	41			0	0	79	0	0	0						0						0			0	0	0	0			0	0	79	73	0	0	0	0	0	
20633	0	0	0	0	0	0	0	0	0	0	0	0	78	28			0	0	257	148	0	0						0						0			0	0	0	0			0	0	67	40	10	0	42	0	0	
20754	0	0	0	0	0	0	0	0	0	0	0	0	3	2			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	1	0	0	0	0	0	
20839	0	0	0	0	0	0	186	0	0	0	0	0	1	0			0	0	312	28	0	0						0						0			0	0	0	0			0	0	4	1	0	0	94	0	0	
20857	0	0	0	0	0	0	0	3	0	0	0	0	4	0			0	0	16	0	0	0						0						0			0	0	0	0			0	0	16	1	0	0	0	0	0	
20866	0	0	0	0	0	0	0	40	0	0	0	0	52	2			0	0	99	45	0	0															0	0	0	0			8	2	46	8	0	0	0	0	0	
21256	0	0	0	0	0	0	0	0	0	0	0	0	12	3			0	0	24	15	0	0															0	0	0	0			0	0	9	9	0	0	0	0	0	
21359	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
21630	0	0	0	0	0	0	0	0	0	0	0	0	32	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	0	32	0	0	0	0	
21658	0	0	0	0	0	0	51	0	0	0	0	0	99	2			0	64	163	1	0	0						0						64			0	0	0	0			4	3	107	28	2	0	0	0	0	
22048	193	1	0	0	0	0	0	0	0	0	0	0	116	2			0	0	3421	1074	0	37						0						0			0	0	0	0			0	0	1240	75	38	0	877	0	0	
22235	0	0	0	0	0	0	0	0	0	0	0	0	27	1			0	0	696	0	0	206						0						0			0	0	0	0			0	0	490	24	2	0	0	0	0	
22356	0	0	0	1	0	0	0	0	0	0	0	0	103	60			0	12	467	342	0	12						12						12			0	0	0	0			51	9	62	21	0	0	0	0	0	
22459	0	0	0	0	0	0	0	0	0	0	0	0	22	0			0	0	120	32	0	0						0						0			0	0	0	0			4	0	84	19	3	0	0	0	0	
22543	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	8	0	0	0						0						0			0	0	0	0			0	0	8	7	0	0	0	0	0	
22552	0	0	0	0	0	0	0	0	0	0	0	0	5	5			0	0	62	29	0	0						0						0			0	0	0	0			0	0	33	0	0	0	0	0	0	
22730	0	0	0	0	0	0	0	0	0	0	0	0	80	37			0	0	139	63	0	0						0						0			0	0	0	0			0	0	49	33	10	0	27	0	0	
22936	1	0	5	0	0	0	0	26	0	0	0	0	81	25			0	0	320	96	0	39						0						0			0	0	0	0			0	0	127	29	1	0	10	42	0	
22954	0	0	0	0	0	0	0	0	0	0	0	0	40	0			0	0	60	19	0	0						0						0			0	0	0	0			0	0	41	40	0	0	0	0	0	
23036	0	0	0	0	0	0	19	0	0	0	0	0	112	22		0	0	17	1066	728	0	103		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	195	72	0	1	0	21	0	
23045	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
23241	13	24	28	9	380	13	526	436	0	0	0	0	2320	905		0	0	113	4858	1136	0	100		0	0		0	99		0	0		0	113		0	0	0	154	85			77	49	884	346	302	38	1354	206	0	
23456	0	0	0	0	0	0	43	0	0	0	0	0	5	0			0	0	113	16	0	0						0						0			0	0	0	0			0	0	34	5	0	0	20	0	0	
23504	0	0	0	0	0	0	0	17	0	0	0	0	114	61		0	0	11	370	302	0	24		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	41	19	0	6	0	3	0	
23540	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	27	0	0	0						0						0			0	0	0	0			0	0	27	4	0	0	0	0	0	
23643	0	0	0	0	0	0	13	0	0	0	0	0	59	9			0	0	639	420	0	43						0						0			0	0	0	0			0	0	163	50	0	0	0	0	0	
23755	0	0	0	0	0	0	0	0	0	0	0	0	26	21			0	0	14	0	0	0						0						0			0	0	0	0			0	0	14	5	0	0	0	0	0	
