"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCFDF264	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	
1351																																																																																																																																																																																											2440	0	0	40486	3452	110376	0	1130	0	15279	109027	0	0	0	0	16249	0	0	0	3088	0	0	922	922	893	34218	23551	2512	52892	0	0	0.1406	0.2209	0.2084	0	0	0	15327	922	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1454																																																																																																																																																																																											29766	0	0	0	136396	416029	0	1869	0	32404	394089	0	0	0	0	35156	0	0	0	0	0	0	1869	1869	17780	184004	65831	11466	151166	1931	0	0.084477	0.158987	0.150535	0	0	0	33287	1869	-935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1557																																																																																																																																																																																											2048	0	0	2236	9919	35440	0	378	0	4581	35726	0	0	0	0	4863	0	0	51	814	0	0	281	281	225	15567	2192	1029	17836	0	0	0.1283	0.2173	0.2047	0	0	0	4582	281	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																																																																																																																																																											13441	0	0	0	38921	600446	0	7336	0	51965	587862	0	0	0	0	59016	0	0	6572	40347	0	0	7033	7033	2886	52630	74922	23628	477373	0	0	0.088427	0.1048	0.092311	0	0	0	51983	7033	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																																																																																											13014	0	0	67640	44837	224020	0	1600	0	39298	219961	122	0	0	0	39457	0	0	0	0	0	0	1221	1221	6686	126183	39006	10042	52922	0	0	0.175044	0.40549	0.392942	0	0	0	38236	1221	-463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																																																																																																																																																											7766	0	0	0	105663	369261	715	4489	0	39529	364379	0	0	0	0	33492	0	0	0	12982	0	0	2810	3525	7311	96306	124114	9309	136869	0	0	0.0843	0.1501	0.1343	0	0	0	29967	3525	587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																																																																																																											405	0	0	99563	86352	209358	0	174	0	16136	212943	0	0	0	0	18318	0	0	0	28	0	0	174	174	0	186255	5068	6525	20218	0	0	0.0852	0.3052	0.3023	0	0	0	18144	174	-2106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																																																											2834	0	0	0	27233	176516	0	1960	0	15877	175265	0	0	0	0	17471	0	0	0	0	0	0	1695	1695	559	29824	38033	6187	109907	561	0	0.09	0.1291	0.1165	0	0	0	15776	1695	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																																																																																																																																																																																											9023	0	0	74	28499	104732	0	568	0	10796	102769	0	0	0	0	11498	0	0	0	0	0	0	568	568	1887	42097	30117	4585	31401	0	0	0.1064	0.2095	0.1992	0	0	0	10930	568	-134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																																																																																																											135772	0	0	238334	28749	1194714	12	8447	0	173201	1287129	0	0	0	0	181246	0	0	105	0	0	0	8201	8213	16896	417728	391720	52564	376612	0	0	0.1344	0.2764	0.2638	0	0	0	173033	8213	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																																																																																																											2776	0	0	0	0	37876	0	212	0	3391	34848	0	0	0	0	2853	0	0	115	0	0	0	212	212	333	6101	9789	1159	21114	138	0	0.0775	0.0945	0.0875	0	0	0	2641	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																																																																																																											672	0	0	2	2565	7398	0	26	0	625	7506	0	0	0	0	735	0	0	0	0	0	0	26	26	1	4597	313	194	2597	0	0	0.0945	0.2001	0.193	0	0	0	709	26	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																																																											12300	0	0	0	62512	508447	0	3678	0	62123	511997	0	0	0	0	64802	0	0	0	0	0	0	3678	3678	7669	94753	99808	10600	308994	0	0	0.119661	0.168863	0.159279	0	0	0	61124	3678	-188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																																																											1305	0	0	0	12213	50338	0	345	0	4742	52006	0	0	0	0	5316	0	0	0	0	0	0	345	345	2298	12854	3722	2209	32038	0	0	0.0956	0.1458	0.1363	0	0	0	4971	345	-229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938																																																																																																																																																																																											12590	0	0	0	44684	383546	0	6204	0	30658	381261	0	0	0	0	34882	0	0	1653	20814	0	0	4089	4089	1703	58164	70266	13679	259836	0	0	0.080766	0.107332	0.09475	0	0	0	30793	4089	-135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																																																																																											5722	0	0	4378	38157	101269	0	903	0	12972	101701	0	0	0	0	13799	0	0	390	883	0	0	776	776	6729	41259	2466	3174	51860	0	0	0.1281	0.2227	0.2102	0	0	0	13023	776	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3458																																																																																																																																																																																											4007	0	0	2002	7887	26925	0	336	0	2744	25785	0	0	0	0	3005	0	0	0	0	0	0	232	232	1108	8511	1589	525	16098	0	0	0.107543	0.162511	0.149965	0	0	0	2773	232	-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720																																																																																																																																																																																											5560	0	0	12854	41491	171157	0	1341	0	21330	169848	0	0	0	0	22133	0	0	0	3132	0	0	1259	1259	5587	64245	31760	4080	71360	65	822	0.123496	0.217624	0.205245	0	0	0	20874	1259	-366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3953																																																																																																																																																																																											3129	0	0	0	4	101407	0	1106	0	6884	100167	0	0	0	0	7870	0	0	1245	0	0	0	986	986	810	22796	10353	7466	68554	12561	0	0.0687	0.0999	0.0874	0	0	0	6884	986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4138																																																																																																																																																																																											6661	0	0	0	33851	191674	0	1326	0	17180	187575	0	0	0	0	18892	0	0	519	0	0	0	1326	1326	2204	44340	52867	10391	94233	0	0	0.093648	0.145845	0.135608	0	0	0	17566	1326	-386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																																																											3598	0	0	0	47563	177257	0	1507	0	16150	174236	321	0	0	0	15939	0	0	0	5130	0	0	1507	1507	631	38715	47194	0	92155	1412	0	0.0837	0.1257	0.1138	0	0	0	14432	1507	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4231																																																																																																																																																																																											4129	0	0	0	50327	124240	0	761	0	12881	121527	0	0	0	0	14461	0	0	0	0	0	0	761	761	0	49446	18441	3385	58355	0	0	0.1127	0.1851	0.1753	0	0	0	13700	761	-819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
