"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
1351																																							0	1582	0	35317	3006	0	992	15	0	1161	99475	85521	0	373	85894	0	461	0	0	0	13581	240	99475	0	0	12807	0	530	0	9367	76154	4	0	55093	54632	4	2770	0	0	0	
1454																																							1331	16438	112	0	144301	0	3491	0	0	3552	332803	302299	0	327	302626	0	810	0	0	0	30177	1000	332803	0	0	26514	0	1214	673	86364	215935	2	0	140415	139605	1449	23300	0	0	0	
1557																																							50	954	0	1892	8706	0	112	0	0	569	33435	27201	0	372	27634	0	373	0	61	0	5801	200	33435	0	0	4566	0	800	0	3991	23210	4	0	16930	16557	235	4595	0	0	0	
1632																																							208	5661	0	0	27305	0	5718	0	0	5623	263697	205587	0	2414	242740	0	2972	0	24000	0	20957	1900	263697	0	0	7266	0	11419	0	43528	162059	5	0	222154	219182	372	0	0	7925	2814	
1669																																							1808	9261	2053	85526	44188	0	1709	136	0	8049	226681	185730	0	915	186920	0	1219	0	275	0	39761	800	226681	0	0	37313	0	800	0	33630	152100	4	0	69410	68191	848	5760	0	0	0	
1829																																							13793	4527	0	0	116025	0	3055	528	0	3818	315519	261512	0	2484	274719	0	2056	0	9000	0	40800	390	315519	0	0	33637	0	3100	0	53794	207718	2	0	175829	173773	3673	0	0	0	1723	
1856																																							33	512	0	0	171985	0	490	0	0	3184	184084	52759	0	124	171283	0	93	98	40000	0	12801	300	184084	0	0	2100	0	9362	0	1777	50982	1	0	7785	7692	1039	90	0	78400	0	
2040																																							75	2959	0	0	24345	0	2468	231	0	2331	148686	113071	0	468	133443	0	1673	0	16532	0	15243	480	148686	0	0	9732	0	4270	90	8545	104526	4	0	117860	116187	761	0	0	3372	0	
2161																																							14000	4082	0	267	25617	0	1492	0	0	2753	106504	96759	0	440	97199	0	502	0	0	0	9305	1000	106504	0	0	7181	0	1000	0	16587	80172	1	0	52805	52303	124	5990	0	0	0	
2376																																							166	12242	0	485033	116040	3134	6746	625	0	15286	1013150	727267	0	9578	900698	69	6172	0	154894	0	112383	500	1013150	0	0	111337	0	0	0	32776	694491	2	0	362300	356128	546	17750	0	8959	0	
2451																																							3314	227	0	0	0	0	82	0	0	485	19418	16898	0	59	17263	0	207	750	306	0	2155	50	19418	0	0	46	0	2059	0	1737	15161		0	14286	14079	0	481	0	0	0	
2554																																							0	880	0	5	2351	0	89	0	0	97	7212	6489	0	20	6509	0	52	0	0	0	703	50	7212	0	0	101	0	550	0	1483	5006	4	0	3242	3190	2	600	0	0	0	
2732																																							0	20066	1449	0	76893	0	6520	0	0	2791	429094	372751	0	1929	374823	0	3007	0	143	0	54271	2320	429094	0	0	47180	0	3728	0	78124	294627	2	0	309732	306725	1043	14650	0	0	0	
2750																																							1288	682	0	0	13362	0	359	0	0	1673	44882	35256	0	619	40102	0	601	0	3700	0	4780	90	44882	0	0	4467	0	93	0	1903	33353	1	0	28119	27518	130	0	0	0	527	
2938																																							277	8166	0	0	49417	0	6098	582	0	5232	302130	217147	0	1919	278875	0	4127	0	40500	0	23255	1250	302130	0	0	11504	0	9813	0	56865	160282	2	0	236485	232358	688	0	0	13164	6145	
2956																																							291	2427	0	0	36905	0	1930	193	0	1005	116647	102887	0	256	103143	0	710	0	0	0	13504	100	116647	0	0	11412	0	1800	0	8724	94163	9	0	59441	58731	192	15165	0	0	0	
3252																																							3466	6430	0	12657	19819	0	781	0	0	1904	98639	82749	0	181	87347	0	1071	0	4417	0	11292	200	98639	0	0	10642	0	300	0	13447	69302	5	0	51638	50567	150	3015	0	0	0	
3458																																							4936	126	0	1897	6056	0	101	0	0	285	23396	20741	0	95	21036	0	370	0	0	0	2360	100	23396	0	0	1773	0	450	0	2274	18467	1	0	9789	9419	37	576	0	0	200	
3506																																							11	35489	4102	17916	365687	4	20217	0	0	38872	1380601	1167017	0	15942	1236201	41	9635	55952	40000	0	144359	2879	1380601	0	0	101887	0	36128	0	229438	937579	1	0	831286	821651	3465	20700	0	0	13242	
3579																																							406	8745	811	0	50367	0	8231	781	0	6010	340851	260237	0	3057	307325	0	2209	7987	34863	0	33526	5000	340851	0	0	3413	0	24347	0	29162	231075	2	-555	259664	257455	1321	58	0	0	9168	
3720																																							0	5078	0	14556	48659	0	1572	25	0	3873	151279	123056	0	1138	133725	0	1137	0	8188	0	17554	2400	151279	0	0	3965	0	10800	0	16514	106542	1	0	73219	72082	389	5434	0	0	1343	
3953																																							21	2892	0	0	0	0	2064	243	0	2284	76690	68916	0	428	70454	0	988	0	1110	0	6236	500	76690	0	0	4056	0	1680	14992	16424	52492	4	0	55182	54194	0	0	0	0	0	
4138																																							0	5089	0	0	46408	23	4975	246	0	1947	168792	147009	0	854	151705	0	1270	0	3842	0	17087	300	168792	0	0	16025	0	300	0	16546	130463	1	0	111247	109977	462	127	0	0	0	
4147																																							697	154	0	0	25562	0	2499	1574	0	7516	103250	84602	0	1355	89957	0	578	0	4000	0	13293	1950	103250	0	0	8461	0	2230	0	13196	71406	4	0	59615	59037	652	6211	0	0	0	
4156																																							71	3169	0	0	28040	0	3907	111	0	4778	120826	91113	0	737	106350	0	1470	1783	14500	0	14476	1200	120826	0	0	6471	0	5981	1683	16086	75027	4	0	78754	77284	824	0	0	0	0	
4231																																							0	3984	0	0	60186	0	1175	300	0	844	108887	88477	0	497	96718	0	725	0	0	0	12169	500	108887	0	0	3116	0	8300	0	12202	76275	1	0	43123	42398	253	0	0	5244	2500	
4437																																							2047	2832	0	4396	18394	0	2468	60	0	2796	178619	147863	0	1310	163074	0	1289	0	11397	0	15545	963	178619	0	0	10804	0	3750	0	17362	130501	2	0	145447	144158	28	1468	0	0	2504	
4745																																							0	530	0	3484	0	0	94	0	0	105	9958	8849	0	39	8888	0	49	13	0	0	1070	50	9958	0	0	180	0	840	0	997	7852	4	0	4721	4672	0	1060	0	0	0	
4839																																							93	3978	0	0	69254	254	4281	0	0	3080	222040	172895	0	1158	203556	0	1838	21	24900	0	18484	1875	222040	0	0	7360	0	7929	0	34174	138721	2	0	142917	141079	1320	0	0	950	3653	
5005																																							54	4126	0	3164	83964	0	7703	0	0	10702	308258	246848	0	4191	275807	0	1536	2018	24768	0	32451	0	308258	0	0	819	0	29407	0	26877	219971	1	0	189313	187777	2225	8750	0	0	0	
5050																																							18	2092	0	0	40875	0	1200	280	0	1104	89520	76469	0	232	81551	0	547	0	4850	0	7969	400	89520	0	0	5204	0	1400	0	12093	64376	4	0	44498	43951	965	0	0	0	0	
5069																																							165	1318	0	0	25322	0	19009	55	0	2549	364548	271237	0	4008	305245	0	6684	0	30000	0	59303	4500	364548	0	0	50268	0	4129	0	6881	264356	1	0	263064	256380	406	59750	0	0	0	
5135																																							27	5433	0	0	31433	0	3247	1091	0	4768	186221	150323	0	782	163105	0	1679	1042	12000	0	23116	651	186221	0	0	5582	0	16611	63	21337	128986	1	0	133441	131762	272	7355	0	0	0	
5210																																							1047	19362	264	39509	349018	0	6901	561	0	29227	860876	653887	0	5494	793536	0	4043	0	105411	0	67340	4798	860876	0	0	57077	0	5455	286	73912	579975	2	0	418744	414701	10	0	0	0	28744	
5247																																							200	23260	0	851	350008	0	23864	692	0	4809	999750	904184	0	2071	921401	0	2422	0	2571	0	78349	700	999750	0	0	55921	0	19300	54	184968	719216	2	0	577134	574712	2428	21300	0	0	12575	
5274																																							3557	1771	0	0	23591	0	2467	0	0	4712	105674	83827	0	1380	94643	0	721	0	8605	0	11031	1	105674	0	0	7329	0	3726	0	9957	73870	1	-144	70297	69576	119	0	0	0	831	
5331																																							113	9125	0	0	158551	0	12937	253	0	7975	307997	195467	0	4379	283876	0	789	0	29030	0	24121	2580	307997	0	0	11317	0	8360	0	41451	154016	2	0	108832	108043	1864	2000	9000	0	55000	
5461																																							2668	21134	1267	0	113815	827	6935	0	0	5183	325379	298722	0	1032	300171	0	2071	0	417	0	25208	2059	325379	0	0	16174	0	4241	0	109847	188875	2	0	161621	159550	2734	14000	0	0	0	
5751																																							0	1040	0	0	50672	0	411	0	0	2822	100046	77196	0	179	77375	0	793	0	0	0	22671	600	100046	0	0	20219	0	700	0	5747	71449	9	0	43874	43081	1152	2020	0	0	0	
5939																																							656	58985	15080	0	959629	0	34813	565	0	66308	2904100	2555823	0	8903	2672471	0	18573	2726	37555	0	231629	22146	2904100	9361	0	27031	0	182065	5329	219816	2336007	1	-479	1675271	1656698	866	93950	0	0	70190	
6039																																							1278	2022	0	48	8951	0	2497	20	0	1586	77293	68872	0	480	69360	0	1119	0	8	0	7933	469	77293	0	0	3047	0	4400	0	8462	60410	1	0	60846	59727	17	1164	0	0	0	
6057																																							10	396	0	134	3544	0	227	70	0	357	15772	13472	0	46	14418	0	164	0	900	0	1354	25	15772	0	0	1209	0	100	0	969	12503	4	0	10775	10611	20	423	0	0	0	
6141																																							0	3096	0	13034	0	0	311	0	0	359	34869	31192	0	69	31261	0	234	0	0	0	3608	400	34869	0	0	208	0	3000	0	9320	21872	1	0	12153	11919	0	6150	0	0	0	
6329																																							71	8708	0	1146	54838	0	7983	155	0	3671	233174	209854	0	1225	211079	0	2574	0	0	0	22095	2600	233174	0	0	10600	0	7700	0	46253	163601	1	0	153909	151335	1195	5267	0	0	0	
6972																																							0	51949	0	208945	41157	5825	8418	0	0	7787	703016	600078	0	2771	609587	0	6263	0	2749	0	93429	2600	703016	0	0	67207	0	22400	27313	142532	457545	1	0	292105	285842	1222	65780	0	0	3989	
7009																																							5000	4735	0	0	118867	0	664	0	0	17155	509032	451795	0	4555	456350	0	0	0	0	0	52682	500	509032	0	0	49752	0	542	0	31499	420296	1	0	238611	238611	1888	124000	0	0	0	
7045																																							0	3480	0	8012	24311	0	1707	0	0	1111	99850	88919	0	431	89350	0	735	0	0	0	10500	100	99850	0	0	7763	0	2325	0	11677	77242	1	0	49989	49254	312	11975	0	0	0	
7157																																							0	1582	0	0	11560	0	239	0	0	305	31896	27807	0	192	27999	0	250	0	0	0	3897	200	31896	0	0	3418	0	200	0	3286	24521	4	0	16364	16114	79	2096	0	0	0	
7166																																							1046	13083	107	3311	35389	0	6815	0	0	16682	487440	424540	0	4388	445928	0	5346	0	17000	0	41512	5220	487440	0	0	29225	0	6352	1572	121320	303220	1	0	402501	397155	715	12280	0	0	0	
7456																																							0	1093	0	1870	16355	0	433	0	0	577	39244	35031	0	103	35134	0	405	0	0	0	4110	400	39244	0	0	1212	0	2400	0	5728	29303	1	0	17571	17166	98	1750	0	0	0	
7634																																							100	1590	0	976	11509	0	674	0	0	675	36992	31928	0	119	32047	0	623	0	0	0	4945	200	36992	0	0	1586	0	3000	0	5469	26459	2	0	21197	20574	159	894	0	0	0	
8033																																							2187	1363	0	0	4423	0	506	0	0	1597	57261	43432	0	592	50309	0	622	0	6285	0	6952	774	57261	0	0	2675	0	3476	0	10224	33208	2	0	45657	45035	27	2150	0	0	0	
8417																																							0	63467	2429	0	115	0	6256	0	0	152799	514730	237305	0	91886	329191	0	456	0	0	0	185539	800	514730	0	0	139582	0	45157	0	183569	53736	2	0	34299	33843	0	154846	100975	0	0	
8462																																							0	6535	0	565	33177	0	418	0	0	596	74579	65564	0	134	65698	0	315	0	0	0	8881	350	74579	0	0	7430	0	350	0	10564	55000	4	0	27703	27388	751	5900	0	0	0	
8547																																							793	7781	1469	328	41174	0	2540	376	0	14153	262611	198078	0	2676	227021	0	3633	4193	25000	0	35590	350	262611	0	0	12935	0	22321	0	23241	174837	2	0	192620	188987	-16	817	0	950	317	
8631																																							89	932	0	0	15813	0	942	0	0	427	48734	42401	0	96	42497	0	307	0	0	0	6237	500	48734	0	0	4896	0	800	0	6958	35443	1	0	23154	22847	41	7684	0	0	0	
9115																																							0	74101	0	489650	1205124	0	64137	0	0	22802	2794586	2579628	0	24066	2605898	0	11492	0	0	0	188688	2500	2794586	0	0	118895	0	54872	0	347412	2232216	2	0	950264	938772	12421	0	0	0	2204	
9357																																							0	18201	0	0	28572	0	351	0	0	4405	346245	275328	0	289	303316	0	3562	0	18500	0	42929	500	346245	0	0	17657	0	24500	171424	107924	167404	1	0	126854	123292	272	0	0	0	9199	
9553																																							2600	952	0	0	4603	0	291	0	0	2089	62846	50509	0	558	56553	0	530	0	5486	0	6293	400	62846	0	0	4634	0	1200	0	7336	43173	4	0	46666	46136	59	6175	0	0	0	
9807																																							27326	44981	0	425278	121072	30	6599	2768	0	71688	2255851	1573684	0	16310	2050311	0	41587	0	295233	0	205540	20000	2255851	0	0	112788	0	63858	0	58132	1515552	2	0	1597696	1556109	8894	0	0	0	165084	
9955																																							4870	2201	1933	0	27514	0	1667	0	0	1928	86312	73606	0	497	76248	0	421	0	2145	0	10064	110	86312	0	0	5974	0	3023	0	7821	65785	4	0	43245	42824	957	3375	0	0	0	
10157																																							49	3143	0	6136	18271	0	948	61	0	1585	67722	57252	0	352	62104	0	799	278	4500	0	5618	250	67722	0	0	2743	0	2560	0	8751	48501	4	0	36000	35201	65	2050	0	0	0	
10250																																							893	8915	0	0	45975	0	5485	0	0	3008	270027	247083	0	1173	248256	0	2334	0	0	0	21771	1500	270027	0	0	3378	0	15500	0	36689	210394	4	0	203271	200937	1393	4814	0	0	0	
10849																																							19224	2137	0	36988	394	0	4030	0	0	3586	215971	178100	0	520	194350	0	1966	694	15730	0	21621	16	215971	0	0	11596	0	10006	622	21310	156790	1	0	150262	148296	3	0	0	0	0	
10858																																							2024	10742	291	55680	0	0	3351	0	0	6973	376929	312857	0	2727	346007	0	7499	2957	6432	0	30922	2500	376929	0	0	13667	0	14755	659	36000	276857	4	0	301751	294252	0	0	0	11600	12391	
11145																																							5529	3599	122	2007	18671	0	4751	354	0	1763	137769	110810	0	370	125450	0	1492	449	14270	0	12319	1000	137769	0	0	7011	0	4000	0	14484	96326	1	0	102016	100524	308	0	0	0	0	
11640																																							0	20857	0	0	75884	0	2263	0	0	9573	213611	170169	0	1844	194103	0	1279	0	20090	0	19508	650	213611	0	0	1295	0	16800	0	45490	124679	1	0	106313	105034	763	0	0	2000	0	
11837																																							0	731	0	0	20454	0	1038	0	0	1997	84588	69218	0	790	76508	0	1140	0	6500	0	8080	314	84588	0	0	201	0	7186	0	5212	64006	1	0	60668	59528	379	840	0	0	0	
12030																																							0	4054	0	710	7253	0	2984	0	0	3307	210266	180164	0	2302	190466	0	4730	0	8000	0	19800	300	210266	0	0	19157	0	300	0	19163	161001	2	0	181594	176864	43	15094	0	0	0	
12058																																							1200	3184	0	1844	32722	0	1583	328	0	1463	106509	94296	0	713	97175	0	783	0	2166	0	9334	200	106509	0	0	7170	0	1650	96	10849	83447	4	0	64447	63664	314	425	0	0	0	
12142																																							678	10603	0	3053	99212	0	4887	26	0	2247	190267	167805	0	749	168554	0	1628	0	0	0	21713	1250	190267	0	0	5729	0	13250	0	28253	139552	4	0	65189	63561	1484	6000	0	0	0	
12245																																							71	1938	0	0	30872	0	1346	166	0	1005	97299	81931	0	842	85773	0	722	0	3000	0	11526	1419	97299	0	0	5584	0	3581	0	14691	67240	9	0	57023	56301	942	5600	0	0	0	
12311	49050	803214	84294	3209	5341732	7027	351030	14567	7909	2674747	30833846	7909	1281991	28806051	462001	284528	187717	5203416	1007626	1565794	40000	30833846	92672	74170	1154892	0	345278	230417	2	0	21032557	20748029	25624	138232	1457470	929936	0	929936									7909		30732150	18789897	7909		28704355				5203416											3442457	15347440						100000	138232	53636	1457470	
12357																																							1683	1499	0	11785	0	0	119	0	0	252	33320	29550	0	184	29734	0	125	0	0	0	3586	120	33320	0	0	2446	0	1020	0	3403	26147	6	0	9407	9282	0	8700	0	0	0	
12647																																							17	4662	0	7086	0	0	1044	253	0	566	56226	49795	0	348	50143	0	492	0	0	0	6083	125	56226	0	0	333	0	5625	1219	9046	40749	1	0	39571	39079	0	2300	0	0	0	
12656																																							5	289	0	704	0	0	223	69	0	140	9133	8289	0	30	8319	0	233	0	0	0	814	72	9133	0	0	354	0	388	0	1524	6765	4	0	6883	6650	0	1053	0	0	0	
12937																																							5997	6545	0	0	9582	0	4226	0	0	1501	137725	119879	0	477	123824	0	913	0	3468	0	13901	750	137725	0	0	7837	0	5250	2134	28328	91551	1	0	108653	107740	64	0	0	0	0	
12946																																							568	6765	2297	2237	156517	932	7370	309	0	12793	410265	349141	0	3939	366042	0	3246	0	6437	0	44223	1	410265	0	0	37851	0	3749	0	40084	309057	2	0	223723	220477	2622	0	0	6525	0	
12955																																							27	1930	0	4839	10920	0	3637	0	0	1065	96277	73959	0	262	86071	0	851	0	6500	0	10206	1567	96277	0	0	2955	0	5433	218	14540	59419	4	0	74492	73641	251	0	0	5350	0	
13037																																							298	2688	0	0	15133	0	2653	876	0	3042	116413	101758	0	578	102336	0	2424	0	0	0	14077	900	116413	0	0	12879	0	450	0	14626	87132	1	0	89773	87349	-152	4374	0	0	0	
13103																																							1	14179	0	13601	321131	0	10708	0	0	8532	808561	642576	0	20662	680653	47	5071	249	8225	0	127861	500	808561	0	0	70591	0	34018	0	25337	617239	2	0	441729	436658	22752	3502	0	0	9190	
13251																																							449	1289	0	0	8444	0	133	132	0	1082	32900	29402	0	126	29528	0	335	0	0	0	3372	25	32900	0	0	1414	0	1725	0	3453	25949	4	0	20883	20548	208	823	0	0	0	
13309																																							1078	39547	859	0	638931	0	14889	730	0	95356	2218520	1598261	0	16735	2035595	0	48080	0	401909	0	182925	25321	2218520	0	0	127222	0	24919	678	171880	1426381	2	0	1427332	1379252	5463	47200	0	0	18690	
13457																																							0	471	0	85	5060	0	31	0	0	1510	21378	16159	0	163	16322	0	168	0	0	0	5056	50	21378	0	0	4866	0	50	0	1498	14662	5	0	10914	10746	90	3475	0	0	0	
14052																																							1487	1708	0	166	6603	0	836	32	0	724	62989	57827	0	244	58071	0	708	0	0	0	4918	1000	62989	0	0	2407	0	1500	0	11034	46793	8	0	47773	47065	11	4368	0	0	0	
14155																																							0	2731	0	927	11395	0	1635	192	0	2245	88800	72753	0	491	79184	0	1012	0	5940	0	9616	176	88800	0	0	9133	0	160	0	9556	63197	4	0	66874	65862	147	3813	0	0	0	
14258																																							0	14336	0	0	33501	0	4787	0	0	6688	588093	483236	0	1462	536648	0	6160	0	20000	0	51445	500	588093	0	0	35275	0	15088	912	93688	389548	2	0	511529	505369	582	22500	0	31950	0	
14409	22047	243812	143906	0	8075336	0	148019	27439	6457	602331	28965168	6458	403493	25489767	147	283932	1866605	814888	300000	3475254	0	28965168	0	0	925435	0	2482380	2897	2	0	18085251	17801319	67439	0	2038884	226431	0	226431									6457		28965168	21664613	6458		25489767				814887											3449218	18215395						25000	0	35000	2038884	
14454																																							0	753	0	0	2219	0	139	0	0	338	38966	33595	0	125	33767	0	754	0	47	0	5199	75	38966	0	0	3227	0	1775	0	2523	31072	2	0	34146	33392	122	2125	0	0	0	
14650																																							1885	4239	0	715	1753	0	347	0	0	1286	27198	23018	0	259	23277	0	376	125	0	0	3921	200	27198	0	0	3411	0	300	0	5483	17535	4	0	16974	16598	10	250	0	0	0	
14753																																							0	1334	0	172	11977	0	165	0	0	459	28010	24875	0	254	25129	0	539	0	0	0	2881	300	28010	0	0	284	977	1277	0	5206	19669	1	0	14242	13703	43	200	0	0	0	
14865																																							26	4622	2019	0	80108	0	4728	0	0	3207	158124	134798	0	687	146304	0	1071	0	8904	0	11820	730	158124	0	0	3607	0	6870	0	19156	115642	2	0	64485	63414	613	0	0	1915	0	
14931																																							0	1402	0	0	9063	0	36	0	0	332	30777	26697	0	98	26984	0	190	0	0	0	3793	1903	30777	0	0	256	0	1560	0	13558	13139	1	0	15745	15555	74	4181	208	0	189	
14940																																							0	3820	0	0	24118	0	383	0	0	1146	140433	117325	0	749	129090	0	1536	0	0	0	11343	500	140433	0	0	5075	0	5513	0	14411	102914	2	0	112502	110966	255	0	0	9025	1991	
15536																																							1000	29414	0	60732	69948	0	25831	5167	0	15289	1133527	937845	0	9184	963734	0	12170	4840	0	0	169793	356	1133527	0	0	49005	0	117073	0	95576	842269	2	0	933476	921306	3359	0	0	16705	0	
16337																																							4293	6561	0	0	52629	0	8437	565	0	8344	299645	257810	0	1226	277644	0	1828	0	17074	0	22001	350	299645	0	0	17484	0	3350	0	56523	201287	1	0	202226	200398	817	18418	0	0	1534	
16458																																							1	7000	0	26953	37630	0	11793	0	0	2102	190147	156626	0	849	164734	0	1871	0	7259	0	25413	941	190147	0	0	22051	0	2059	0	14344	142282	1	0	98086	96215	362	8453	0	0	0	
16551																																							96	1996	0	0	7387	0	999	0	0	2598	110645	83330	0	322	100505	0	1778	347	14431	0	10140	175	110645	0	0	6163	0	3746	0	9500	73830	4	0	99000	97222	56	0	0	2422	0	
16748																																							45	3118	287	280	10921	0	1031	0	0	2091	47912	40622	0	285	42907	0	323	0	2000	0	5005	400	47912	0	0	1934	0	2600	789	8025	32597	1	0	25753	25430	71	3920	0	0	0	
