"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	
1351																																																												0	0	0									0	12	0	302	1530	241	0	0	0		0	0	0	226	0	0	0	0	0	204	99	0	0	0	0						0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	247	0	0	0	0	0	0	0	198	42	0	0	0	0	
1454																																																												0	0	0	0	0	0	0	0	0	0	0	290	0	0	352	0	15	0	0	0	0	0	0	0	101	0	310	0	0	0	77	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	309	0	0	241	0	0	0	0	0	33	8	0	131	15	71	0	0	0	0	0	0	90	104	20	0	0	0	
1557																																																												0	0	0									0	0	0	0	0	165	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	
1632																																																												0	0	0									0	0	0	373	192	69	0	0	0		0	0	0	140	0	0	0	0	0	225	0	0	0	0	0						0	0	0	453	0	0	688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																												0	0	0									0	0	0	88	2	0	0	0	0		31	0	0	0	0	0	0	0	0	71	0	170	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	80	19	0	0	0	0	123	0	755	63	20	0	0	0	
1829																																																												0	0	0									0	0	0	17	0	0	0	0	0		0	0	0	0	0	0	51	0	1590	63	0	495	0	0	0						0	0	0	0	0	54	1	1	0	0	0	0	0	0	0	0	0	0	12	0	0	30	10	3	0	0	0	0	1380	151	507	248	55	0	0	0	
1856																																																												0	0	0									1	0	0	21	0	12	0	0	0		0	0	0	0	0	153	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	
2040																																																												0	0	0									0	0	0	2760	4	529	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	21	4	0	19	3	0	0	0	0	34	19	0	140	4	94	0	0	0	0	445	15	452	0	5	0	0	0	
2161																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	579	0	853	0	73	0	0	0	
2451																																																												0	0	0									0	0	0	35	22	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																												0	0	0									0	0	0	15	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	5	6	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																												0	0	0									47	316	0	0	0	0	0	0	0		0	0	0	0	0	516	0	0	0	26	0	0	0	0	0						0	0	0	0	0	0	316	0	47	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	37	0	94	0	0	0	0	0	
2938																																																												0	0	0									0	0	0	174	320	17	0	0	0		0	0	0	0	0	0	0	0	0	225	0	870	0	0	0						0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	91	43	0	0	0	0	31	70	310	0	152	0	0	0	
2956																																																												0	0	0									0	0	0	0	0	41	0	0	0		0	0	0	260	180	0	0	0	0	46	0	0	0	0	0						0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	67	19	0	0	0	0	0	218	0	839	65	221	0	0	0	
3252																																																												0	0	0									0	0	0	272	137	239	0	0	0		0	0	0	25	0	0	0	0	0	13	69	0	0	0	0						0	0	0	0	0	0	271	623	276	0	47	0	0	38	0	0	0	0	0	0	0	322	27	72	0	0	0	0	20	0	15	0	0	0	0	0	
3458																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	15	0	48	0	0	0	0	0	
3506																																																												1045	172	1850	0	0	0	0	0	0	0	0	0	0	0	13	0	2807	0	0	0	0	0	0	0	0	0	0	0	0	0	1299	0	1685	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	105	0	0	0	0	0	0	252	0	0	0	0	0	
3579																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	63	26	0	0	0	0	0	0	0	0	0	0	375	68	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	157	0	0	0	0	0	481	0	3184	681	0	0	0	0	
3720																																																												0	0	0									0	0	0	96	15	22	0	0	0		0	0	0	0	0	0	0	0	0	11	0	0	0	0	0						0	0	0	0	0	0	0	9	0	0	0	22	0	0	17	0	0	0	0	0	0	156	14	4	0	0	0	0	22	0	821	0	1	0	0	0	
3953																																																												0	0	0									686	137	0	945	58	1763	0	0	0		0	0	0	189	0	85	0	0	0	0	0	66	0	0	0						0	0	0	0	0	0	137	0	686	1254	0	691	1051	0	691	0	0	0	0	0	0	50	29	36	0	0	0	0	167	245	111	0	10	0	0	0	
4138																																																												0	0	0									0	0	0	206	51	0	0	0	0		245	58	0	0	0	0	0	0	0	166	44	0	0	0	0						0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	33	0	0	0	0	0	0	0	1589	77	0	0	0	0	
4147																																																												0	0	0									0	0	0	54	0	41	0	0	0		0	0	0	0	0	0	0	0	0	0	0	828	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	11	0	26	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																												0	0	0									881	0	96	76	430	158	0	0	0		0	0	0	0	0	0	61	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	96	881	0	0	0	0	0	0	0	0	0	0	0	0	65	5	15	0	0	0	0	163	0	205	36	0	0	0	0	
4231																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	23	0	0	0	0	0	182	0	0	0	0	0						0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	55	0	0	0	0	54	0	675	0	0	0	0	0	
4437																																																												0	0	0									0	0	0	0	0	401	0	0	0		0	0	0	0	0	0	0	0	0	0	0	457	0	0	0						0	0	0	28	0	5	0	0	0	0	0	103	0	0	103	0	0	0	0	0	0	80	0	24	0	0	0	0	194	0	397	0	0	0	0	0	
4745																																																												0	0	0									0	0	0	262	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4839																																																												0	0	0									0	0	0	0	0	15	0	0	0		0	0	76	0	0	0	0	0	557	78	184	520	0	0	0						0	0	0	0	0	95	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	49	11	36	0	0	0	0	231	161	5	0	12	0	0	0	
5005																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	277	14	327	0	0	0	0	0	
5050																																																												0	0	0									0	0	0	134	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	25	174	0	0	0	0	0	0	232	0	0	0	0	0	
5069																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2263	0	0	0	0	0	0	0	0	2846	7556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2725	0	0	0	0	0	0	0	
5135																																																												0	0	5									0	0	27	297	0	53	405	3	260		0	0	0	0	150	0	0	0	0	436	9	28	0	0	0						0	0	0	0	0	0	0	27	0	0	0	51	0	0	38	0	0	0	10	6	8	324	39	77	0	0	0	0	174	0	825	0	0	0	0	0	
5210																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	754	302	4278	0	0	0	0	0	0	0	0	0	0	0	0	97	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	6	0	0	0	0	0	21	60	1448	263	81	184	0	0	
5247																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	10	0	0	0	
5274																																																												0	0	0									0	0	0	50	0	158	0	0	0		0	0	0	0	0	0	0	0	0	227	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	89	0	0	0	0	578	11	266	0	1	0	0	0	
5331																																																												0	0	0									0	0	0	0	241	0	0	0	0		0	1435	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	
5461																																																												0	0	0									0	0	15	90	245	14	0	0	0		0	0	0	0	0	0	0	0	0	0	827	0	0	0	0						0	0	0	0	0	125	0	215	0	0	0	14	0	0	14	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	28	0	0	0	
5751																																																												0	0	0									49	2	0	21	0	6	0	0	0		0	0	0	0	0	131	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	2	0	49	14	0	171	12	0	154	0	0	0	0	0	0	43	0	19	0	0	0	0	56	0	154	0	0	0	0	0	
5939																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	0	962	0	0	0	0	188	0	0	0	0	0	0	0	0	267	0	4079	0	0	0	0	0	0	0	0	0	0	0	127	0	151	0	0	0	336	0	1146	336	0	1146	584	0	962	0	0	0	20	0	17	0	0	0	0	6395	5	4977	0	164	0	0	0	
6039																																																												0	0	0									264	0	0	8	31	14	0	0	0		0	0	0	0	0	22	0	0	0	328	0	627	0	0	0						0	0	0	0	0	0	0	1	264	0	0	0	0	0	0	0	0	0	33	1	0	87	21	97	0	0	0	0	120	0	115	0	0	0	0	0	
6057																																																												0	0	0									0	0	0	17	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	43	0	0	0	0	0	0	0	
6141																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	250	0	0	0	0	0	0	3	25	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	2	62	0	0	0	0	
6329																																																												0	0	0									0	0	0	1211	31	369	0	0	0		60	0	64	207	0	0	0	0	0	388	680	611	0	0	0						0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	41	0	23	822	106	170	0	0	0	0	292	42	369	377	0	31	0	0	
6972																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	5626	0	0	0	0	0	0	0	0	0	0	0	15	103	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	103	309	190	143	0	0	0	0	
7009																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																												0	0	0									0	0	0	6	0	0	0	0	0		0	0	0	119	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	71	57	0	0	0	0	0	0	0	0	0	0	39	5	0	427	93	3	0	0	0	0	66	0	741	75	0	0	0	0	
7157																																																												0	0	0									22	26	0	74	12	13	0	0	0		0	0	0	0	0	48	0	0	0	0	0	27	0	0	0						0	0	0	0	0	0	26	0	22	0	0	0	0	0	0	0	0	0	0	0	0	45	33	56	0	0	0	0	0	0	21	54	0	0	0	0	
7166																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	
7456																																																												0	0	0									0	744	373	243	147	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	744	373	0	0	0	0	0	0	0	0	0	0	0	0	0	70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																																																												0	0	0									0	0	0	57	105	432	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	76	103	0	0	0	0	0	0	0	0	0	0	0	0	
8033																																																												0	0	0									612	0	105	246	14	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	105	612	0	105	612	0	95	551	0	0	0	0	0	0	166	2	0	0	0	0	0	0	0	499	30	9	0	0	0	
