"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	
1351																																																																																																		0	0	9638	0	0	0	0	0	0	20953	21097	3000	3006	0	0	0	0	1289	1299	0	0	0	0	0	0	2047	2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35317	35655	3000	3006	0	11028	11239	0	0	0	0	1385	0	0	40	1345	11270	15344	6988	0	0	0	0	1289	0	0	2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1454																																																																																																		0	0	21899	0	0	0	0	0	0	0	0	86269	86605	0	0	5277	5458	0	0	15242	15485	0	0	0	0	0	0	26705	26651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142852	144301	0	0	0	9354	9923	64857	64985	2270	5	179	692	5791	26265	10720	53060	0	219	6255	0	1455	9645	3369	22728	3923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1557																																																																																																		0	0	4116	0	0	0	0	0	0	0	0	7644	7970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1892	1965	8350	8706	0	1892	1965	706	736	0	0	2896	0	0	801	2095	4940	2341	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																																																																		0	0	20908	0	0	0	0	0	0	0	0	20646	20959	0	0	21	23	0	0	1273	1298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26701	27305	0	0	0	4761	5025	0	0	10434	0	0	0	10435	7385	6327	1837	0	1015	42	0	259	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																		0	0	38709	5503	5651	0	0	0	0	76710	80588	37359	38493	0	0	19	21	44	44	23	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85526	89891	42904	44188	0	8772	9259	0	0	0	0	26365	0	0	4740	21626	59177	38859	5269	0	0	23	2	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																																																																		0	0	20100	0	0	0	0	0	0	0	0	19646	20100	0	0	5491	5789	0	0	51475	51965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110460	116025	0	0	0	31580	34061	0	0	0	2268	4110	75	0	6511	750	39748	7077	0	0	0	215	31675	25864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																		0	0	163411	0	0	0	0	0	0	0	0	29484	29721	0	0	0	0	0	0	1326	1319	0	0	0	0	0	0	140136	140945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170946	171985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29721	0	0	0	0	0	1319	0	138179	2766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																		0	0	2726	0	0	0	0	0	0	0	0	2516	2631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1956	1992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23182	24345	0	0	0	18458	19470	0	0	3696	252	252	515	3180	4278	2792	11336	0	0	0	0	0	0	0	1484	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																																																																																																		0	0	23423	999	998	0	0	0	0	0	0	24338	24518	267	301	92	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	301	25429	25617	0	0	0	0	0	0	0	6053	0	0	4016	2037	19463	0	0	0	0	0	0	0	100	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																		0	0	164634	0	0	0	0	0	0	20500	20533	0	0	32136	32130	20816	20887	156126	157893	29072	30105	0	0	0	0	258674	258569	3314	3340	0	0	0	0	17597	17603	0	0	0	0	2000	2080	0	0	0	0	485033	486728	115202	116040	0	0	0	0	0	0	0	0	60000	59628	0	0	15085	5415	2080	0	17701	40346	1354	122414	51313	6127	118740	160872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																		0	0	1497	0	0	0	0	0	0	0	0	2299	2300	2	2	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	2349	2351	0	0	0	50	51	0	0	0	0	0	0	0	0	0	1357	994	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																		0	0	40130	0	0	0	0	0	0	0	0	30024	30462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3611	3713	0	0	0	0	0	0	75313	76893	0	0	0	41678	42718	1000	1004	13613	0	0	3244	10919	39049	21120	2561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																		0	0	9275	509	526	0	0	0	0	0	0	7199	7301	0	0	1791	1781	0	0	3278	3295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13232	13362	0	0	0	455	459	498	501	1081	0	0	0	1081	1752	2681	2771	0	236	1545	0	511	2784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938																																																																																																		0	0	47837	0	0	0	0	0	0	0	0	35624	36326	0	0	0	0	0	0	4720	4715	0	0	0	0	0	0	3508	3515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48298	49417	0	0	0	4446	4861	3000	3023	11289	0	0	6014	5275	10943	4721	14234	0	0	0	0	0	4715	0	2476	1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2956																																																																																																		0	0	12998	0	0	0	0	0	0	0	0	34976	35213	0	0	32	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	36592	36905	0	0	0	1559	1631	21466	21539	209	0	0	0	209	1420	73	35167	0	0	0	0	2	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																		0	0	19284	0	0	0	0	0	0	7543	7578	4994	5123	0	0	0	0	55	56	10412	10433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	215	1095	1123	0	0	0	0	12657	12764	19592	19819	0	4849	4915	3091	3140	7097	7132	1353	0	0	7264	1203	7675	3511	2116	219	0	0	2567	2378	5167	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
