"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	
1351																																																												0	0	0									0	14	0	241	13	266	0	0	0		0	0	0	125	0	0	0	0	0	218	74	125	0	0	0						0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	148	0	0	0	0	0	35	0	80	42	0	0	0	0	
1454																																																												0	0	0									290	0	0	108	0	78	0	0	0		0	0	0	0	0	368	0	0	0	191	0	28	0	0	0						0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	21	2	0	243	2	37	0	0	0	0	0	0	192	0	0	0	0	0	
1557																																																												0	0	0									0	0	0	0	0	238	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																												0	0	0									0	0	0	700	87	0	0	0	0		0	0	0	399	0	0	0	0	0	308	0	0	0	0	0						0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	152	0	4	0	0	0	
1669																																																												0	0	0									0	0	0	51	5	0	0	0	0		0	57	0	0	0	0	0	0	0	400	0	341	0	0	0						0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	585	140	7	0	0	0	0	156	4	752	33	31	0	0	0	
1829																																																												80	0	0									0	0	0	7	0	25	0	0	0		0	0	0	0	0	0	0	0	162	346	44	664	0	0	0						0	0	0	0	0	90	1	0	0	0	0	0	0	0	0	0	0	0	30	7	0	38	12	6	0	0	0	0	171	163	1477	221	41	0	0	0	
1856																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	13	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	159	0	0	0	0	
2040																																																												0	0	0									0	0	0	716	0	410	0	0	0		0	0	0	132	0	9	0	0	0	29	0	0	0	0	0						0	0	0	0	0	0	0	0	0	9	9	0	9	9	0	0	0	0	10	11	0	186	10	222	0	0	0	0	1116	0	756	39	3	0	0	0	
2161																																																												0	0	0									0	0	0	96	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	131	26	0	0	0	0	0	0	0	480	30	0	0	0	0	
2376																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	44	1133	0	52	0	0	0	
2451																																																												0	0	0									0	0	0	42	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	1	0	0	0	0	0	0	0	24	0	0	0	0	0	
2554																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	21	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	588	10	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	18	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																												0	0	0									300	49	0	0	1	31	0	0	0		0	0	0	0	0	561	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	49	0	300	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	37	0	0	0	0	0	0	0	
2938																																																												0	0	0									0	0	0	504	74	575	0	0	0		159	0	4	0	0	0	0	0	0	1246	0	0	0	0	0						0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	58	44	0	0	0	0	49	42	581	68	252	0	0	0	
2956																																																												0	0	0									0	0	0	7	144	0	0	0	0		0	0	0	713	260	0	0	0	0	167	0	0	0	0	0						0	0	0	0	0	36	33	18	0	0	0	0	0	0	0	0	0	0	0	0	0	91	23	0	0	0	0	0	262	0	730	153	246	5	0	0	
3252																																																												0	0	0									0	0	0	181	0	92	0	0	0		0	0	0	52	0	0	0	0	0	154	0	0	0	0	0						0	0	0	0	0	0	359	46	1232	0	0	0	0	0	0	0	0	0	0	0	0	316	10	85	0	0	0	0	0	0	49	0	0	0	0	0	
3458																																																												0	0	0									0	1	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	9	0	0	0	0	0						0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	19	0	0	0	0	0	0	0	
3506																																																												885	0	2011	0	0	0	0	0	0	0	0	0	0	0	1099	0	3026	0	0	0	0	0	0	0	0	0	0	0	0	0	776	1503	1632	0	0	0	0	0	0	0	0	0	0	0	438	0	946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	308	0	0	0	0	0	0	0	0	0	0	0	0	
3579																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	797	100	87	0	0	0	0	1185	20	0	0	0	0	0	67	116	219	0	0	0	0	0	0	0	0	0	0	0	0	0	107	9	0	0	0	0	0	0	0	0	0	0	0	0	0	6	51	0	573	347	0	0	0	0	0	828	0	1860	1039	0	0	0	0	
3720																																																												0	0	0									0	0	0	0	0	22	0	0	0		0	0	0	0	0	0	0	0	0	173	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	22	0	0	17	0	0	0	0	0	0	176	13	25	0	0	0	0	65	0	83	0	3	0	0	0	
3953																																																												0	0	0									312	146	403	1502	963	128	0	0	0		0	0	0	279	284	85	0	0	0	0	0	34	0	0	0						0	0	0	0	0	0	146	403	312	326	698	37	294	585	37	0	0	0	0	0	0	66	0	39	0	0	0	0	144	0	8	0	0	3	0	0	
4138																																																												0	0	0									0	0	0	170	13	0	0	0	0		395	193	0	0	0	0	0	0	0	196	0	0	0	0	0						0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	55	0	0	0	0	0	0	0	2118	261	0	0	0	0	
4147																																																												0	0	0									0	0	0	30	0	41	0	0	0		0	0	0	0	0	0	0	0	0	829	0	1265	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9	0	89	0	23	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																												0	0	0									695	152	0	174	255	157	0	0	0		0	0	151	74	0	69	0	0	0	31	0	0	0	0	0						0	0	0	0	0	0	152	0	695	0	0	0	0	0	0	0	0	0	0	0	0	129	45	64	0	0	0	0	149	0	279	66	0	0	0	0	
4231																																																												0	0	0									0	0	0	61	0	152	0	0	0		0	0	0	120	0	11	0	0	0	337	0	202	0	0	0						0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	76	0	0	0	0	408	0	425	0	0	0	0	0	
4437																																																												0	0	0									0	0	0	230	0	112	0	0	81		152	0	0	0	0	0	0	0	0	0	0	86	0	0	0						0	0	0	10	0	5	0	0	0	0	0	112	0	0	93	0	0	0	0	0	0	121	0	27	0	0	0	0	289	0	145	0	0	0	0	0	
4745																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	21	0	32	0	0	0	0	0	
4839																																																												0	0	0									0	0	0	7	0	0	0	0	0		0	0	0	0	0	0	728	0	131	58	0	375	0	0	0						0	0	0	0	0	240	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	125	31	64	0	0	0	0	109	210	120	0	64	18	0	0	
5005																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	458	14	605	44	11	0	0	0	
5050																																																												0	0	0									0	0	0	55	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	167	0	0	0	0	0	0	294	21	0	0	0	0	
5069																																																												0	0	0									0	0	0	0	0	0	0	0	0		2500	0	2051	0	0	0	0	0	0	10759	0	3500	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2725	0	0	0	0	
5135																																																												0	0	7									264	38	0	222	0	32	39	5	399		0	0	0	49	2	0	0	0	0	48	0	29	0	0	0						0	0	0	0	0	0	38	0	264	0	0	233	0	0	210	0	0	0	9	0	10	266	34	75	0	0	0	0	207	42	428	0	75	0	0	0	
5210																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	515	20	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	23	60	1191	419	256	0	0	0	
5247																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	96	2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	25	0	0	0	0	0	0	0	309	104	7	0	0	0	
5274																																																												0	0	0									0	0	0	15	0	308	0	0	0		0	0	0	0	0	0	0	0	0	0	441	167	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	49	0	142	0	0	0	0	1079	1	267	0	12	0	0	0	
5331																																																												0	0	0									0	0	0	451	0	0	0	0	0		0	0	0	0	0	0	0	0	166	0	0	0	0	0	0						0	0	0	0	0	190	1	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																												0	0	0									0	100	0	654	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	300	0	0	0	0	14	0	0	14	0	0	0	0	0	0	8	40	0	0	0	0	0	0	0	144	0	0	0	0	0	
5751																																																												0	0	0									49	0	0	1	0	28	0	0	0		0	0	0	0	0	131	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	49	0	0	171	0	0	154	0	0	0	0	0	0	113	0	35	0	0	0	0	56	0	0	0	6	0	0	0	
5939																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	1034	0	0	0	0	285	0	65	0	0	0	0	0	0	640	0	1828	0	0	0	0	0	0	0	0	0	0	0	252	0	334	0	0	0	221	0	1666	221	0	1666	0	0	0	0	0	0	76	0	64	0	0	0	0	7816	118	6296	0	328	0	0	0	
6039																																																												0	0	0									0	0	105	0	0	48	0	0	0		0	0	0	14	0	22	0	0	0	328	800	155	0	0	0						0	0	0	0	0	0	11	106	0	0	0	0	0	0	0	0	0	0	27	2	0	47	46	113	0	0	0	0	45	0	127	0	0	0	0	0	
6057																																																												0	0	0									0	0	0	30	0	0	0	0	0		0	0	0	0	0	0	0	0	0	124	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	8	0	0	0	0	70	0	0	0	0	0	0	0	
6141																																																												0	0	0									0	0	0	0	7	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	17	1	0	0	0	0	
6329																																																												0	0	0									0	0	0	144	32	391	0	0	0		10	82	60	0	30	0	0	0	0	113	918	714	0	0	0						0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	19	757	34	94	0	0	0	0	226	69	472	693	0	0	0	0	
6972																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	54	18	0	0	0	0	4786	0	1100	0	0	0	0	0	0	15	0	6399	0	0	0	0	0	0	0	0	0	0	0	66	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14	22	0	153	0	26	0	0	0	0	0	66	181	0	164	0	0	0	
7009																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																												0	0	0									0	0	0	57	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	57	0	0	0	0						0	0	0	0	0	0	143	35	57	0	0	0	0	0	0	0	0	0	42	3	0	808	71	32	0	0	0	0	66	0	565	19	0	0	0	0	
7157																																																												0	0	0									27	0	0	27	17	16	0	0	0		0	0	0	0	0	58	0	0	0	0	0	31	0	0	0						0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	70	36	25	0	0	0	0	0	0	180	5	0	0	0	0	
7166																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																																																												0	0	0									0	147	0	388	78	0	0	0	0		0	0	0	0	0	0	0	0	0	13	0	0	0	0	0						0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																																																												0	0	0									0	0	0	267	110	162	0	0	0		0	0	0	60	0	0	0	0	0	0	0	178	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	23	120	0	0	0	0	45	0	0	23	0	0	0	0	
8033																																																												0	0	0									127	0	545	258	253	0	89	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	545	127	0	406	33	0	365	30	0	0	0	0	0	0	189	0	22	0	0	0	0	0	0	198	0	0	0	0	0	
