"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	TEXT4087	
139955																														0	0	3	0	0	8404	false	0	0	0	0	0	0	3	0	0	675	0	0	0	true	0	0	0	0	1500	3405	3499	2500	0	0	0	0	0	0		
140018																														1424	1735	0	0	542	61537	true	0	1735	0	882	0	0	0	0	0	32374	3	542	0	true	0	2107	0	37500	15000	5000	1930	0	2107	0	0	0	0	2107	www.lafambank.com	
140157																														0	0	0	500	0	7730	true	0	0	0	0	0	0	0	0	0	5649	1	0	0	true	0	0	0	500	500	0	1730	0	5000	0	0	0	0	5000	http://www.cozadstatebank.com	
140362																														0	0	0	0	0	5375	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	5375	0	0	0	0	0	0	0	0	0	http://www.sunwestbank.com	
140634																														0	0	121	0	0	515	false	0	0	0	0	121	0	0	0	0	783	1	0	0	false	0	0	0	0	0	515	0	0	0	0	0	0	0	0		
141211																														0	0	279	18300	0	19556	true	0	0	0	0	0	0	0	0	279	4192	2	0	0	true	0	0	0	18303	1200	0	53	0	0	0	0	0	0	0	http://WWW.MUNCYBANK.COM	
141341																														0	0	70	2275	0	5975	true	0	0	0	0	0	0	70	0	0	3558	2	0	0	false	0	0	0	2275	3700	0	0	0	0	0	0	0	0	0	http://www.tboc.com	
141350																														0	0	0	2000	0	2000	false	0	0	0	0	0	0	0	0	0	1715	0	0	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0		
141453																														2	0	0	0	0	0	false	0	0	0	2	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
141556																														0	8985	477	0	0	19558	true	0	38	8947	0	0	0	0	0	477	2239	2	0	0	true	0	19558	0	0	0	0	0	0	19558	0	0	0	0	11062	www.stearns-bank.com	
141734																														1178	0	2340	45000	574	338629	true	0	0	0	604	11	0	703	174	1452	110	0	631	0	false	0	680	0	150000	94000	93123	826	140000	680	0	0	0	0	680	sbk.com	
141958																														0	0	280	0	0	0	false	0	0	0	0	0	0	30	0	250	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
142049																														0	0	59	0	0	703	true	0	0	0	0	0	0	24	0	35	1215	1	0	0	false	0	0	0	0	0	0	703	0	0	0	0	0	0	0	fnbwu.com	
142656																														0	20	90	186	0	815	true	0	20	0	0	0	0	0	90	0	920	1	0	0	false	0	0	0	186	298	266	65	0	0	0	0	0	0	0	http://www.lyonsstatebank.com	
142955																														0	18004	4466	17000	0	53182	true	0	0	18004	0	14	0	1255	0	3197	562	0	0	0	true	775	0	0	17000	0	25000	11182	36000	0	0	0	0	0	0	www.spiritbank.com	
143158																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
143653																														0	0	134	0	0	400	true	0	0	0	0	0	0	0	0	134	0	0	0	0	false	0	0	0	200	200	0	0	0	0	0	0	0	0	0	http://www.statebankofaurora.com	
143662																														46203	10838	2357	51008	10427	57072	true	2326	0	10838	34750	31	0	0	0	0	15444	4	10427	1026	true	0	0	0	51008	4031	0	1412	0	0	0	0	621	0	621	www.umpquabank.com	
143859																														0	0	0	0	0	4250	true	0	0	0	0	0	0	0	0	0	596	1	0	0	false	0	0	0	1750	700	1300	500	0	0	0	0	0	0	0	http://www.fsbdodge.com	
143952																														658	0	0	0	658	3500	true	0	0	0	0	0	0	0	0	0	370	0	658	0	true	0	0	0	0	3500	0	0	0	0	0	0	0	0	0	http://WWW.FIRSTBANKBALDWIN.COM	
144034																														0	0	129	10000	0	10000	true	0	0	0	0	129	0	0	0	0	3675	2	0	0	false	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	http://www.bankofcleveland.com	
144043																														7679	605	137	0	1593	13423	true	0	0	605	6086	0	0	137	0	0	5128	2	2111	0	true	0	2423	0	0	7000	4000	0	7000	2423	0	0	0	0	2423	http://www.ibcp.com	
144052																														0	0	0	1500	0	2955	true	0	0	0	0	0	0	0	0	0	7725	4	0	0	true	0	455	0	1500	1000	0	0	0	455	0	0	0	0	455	http://WWW.EXCHANGEBANKONLINE.COM	
144155																														0	0	156	0	0	17105	true	0	0	0	0	0	0	0	0	156	2759	1	0	0	true	0	105	0	0	0	12000	5000	0	105	0	0	0	0	105	http://www.sterlingstatebank.com	
144436																														0	0	38	16500	0	20428	true	0	0	0	0	0	0	38	0	0	2105	2	0	0	false	0	0	0	16500	2839	1089	0	0	0	0	0	0	0	0	www.union-bank.com	
144856																														0	0	585	4000	0	5839	true	0	0	0	0	0	0	585	0	0	2625	0	0	0	true	0	285	0	4000	1000	0	0	0	285	554	0	0	0	839	http://www.bayportbank.com	
144913																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2343	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.neffsnatl.com	
145059																														0	0	5	1450	0	2473	true	0	0	0	0	0	0	0	0	5	5209	6	0	0	true	0	0	0	1450	773	0	250	4	0	0	0	0	350	0	http://bankofhalls.com	
145545																														1078	0	0	2500	1078	3402	true	0	0	0	0	0	0	0	0	0	936	1	1078	0	false	0	902	0	2500	0	0	0	0	902	0	0	0	0	902	http://www.fnbwaterloo.com	
145554																														0	0	184	0	0	14835	true	0	0	0	0	0	0	184	0	0	848	0	0	0	true	0	0	0	0	5000	7575	2260	0	0	0	0	0	0	0	www.fnbba.com	
145741																														140	0	0	1230	0	1405	true	0	0	0	140	0	0	0	0	0	1939	1	0	0	false	0	0	0	1230	0	175	0	0	0	0	0	0	232	0	http://www.fandmbankonline.com	
145750																														0	0	936	1000	0	1000	true	0	0	0	0	541	0	395	0	0	148	0	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	www.statebankbp.com	
145844																														143	0	0	239	108	2318	true	0	0	0	35	0	0	0	0	0	2	0	108	0	false	0	0	0	239	907	373	799	0	0	0	0	0	0	0	http://www.fountaintrust.com	
145956																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	610	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
146056																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
146458																														0	0	0	0	0	300	true	0	0	0	0	0	0	0	0	0	1065	4	0	0	false	0	0	0	0	0	0	0	0	300	0	0	0	0	0	WWW.FSBIMPERIAL.COM	
146533																														0	0	59	0	0	0	false	0	0	0	0	0	0	48	0	11	26	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://merchantsandfarm@bellsouth.net	
146618																														0	0	194	0	0	4035	false	0	0	0	0	0	0	194	0	0	1491	1	0	0	false	0	0	0	0	0	0	4035	0	0	0	0	0	0	0	bankofharlan.com	
146654																														992	0	2000	0	0	14571	true	0	0	0	992	0	0	1022	0	978	0	0	0	0	false	0	0	0	514	3200	3300	7521	0	0	0	0	36	0	36	http://www.claytonbank.com	
146663																														1599	0	0	0	0	0	true	0	0	0	1599	0	0	0	0	0	7233	12	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.savingsbank.com	
146850																														0	83	10	1000	0	3600	true	0	0	83	0	0	0	10	0	0	719	1	0	0	true	0	0	0	1000	600	0	2000	0	0	0	0	0	0	0	http://www.psbonline.net	
147053																														0	0	0	6925	0	6500	true	0	0	0	0	0	0	0	0	0	173	0	0	0	true	0	0	0	2000	3000	1000	500	0	0	0	0	0	0	0	http://www.fnbbarron.com	
147174																														6	0	0	43450	6	47450	true	0	0	0	0	0	0	0	0	0	3505	3	6	0	false	0	0	0	43450	0	4000	0	4000	0	0	0	0	0	0	sterlingbankfl.com	
147633																														262	292	0	0	0	23	true	0	0	292	262	0	0	0	0	0	512	0	0	0	true	0	0	0	0	0	23	0	0	0	0	0	0	0	0	http://www.merchantsbk.com	
147651																														0	0	166	0	0	0	false	0	0	0	0	0	116	50	0	0	53	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
147679																														0	5	0	2800	0	2800	false	0	0	5	0	0	0	0	0	0	1359	0	0	0	false	0	0	0	2800	0	0	0	0	0	0	0	0	0	0	www.glenrocksavings.com	
147839																														0	0	106	0	0	52000	true	0	0	0	0	106	0	0	0	0	3131	2	0	0	false	0	0	0	0	5000	47000	0	0	0	0	0	0	0	0	http://www.wgnb.com	
147857																														0	0	0	1200	0	2493	true	0	0	0	0	0	0	0	0	0	5758	4	0	0	true	0	293	0	1200	1000	0	0	0	293	0	0	0	0	0	http://www.fnbbe.com	
147923																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	10217	6	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofoceancity.com	
148144																														277	0	0	0	0	1500	false	0	0	0	277	0	0	0	0	0	560	1	0	0	false	0	0	0	0	1000	500	0	0	0	0	0	0	0	0	http://www.wemplestatebank.com	
148238																														0	101	377	0	0	13667	false	0	0	101	0	0	0	236	0	141	375	0	0	0	false	0	0	0	13000	0	0	667	0	0	0	0	0	0	0		
148340																														0	0	242	5990	0	5990	true	0	0	0	0	242	0	0	0	0	866	0	0	0	true	0	0	0	5990	0	0	0	0	0	0	0	0	0	0	WWW.USBIOWA.COM	
148715																														0	0	218	0	0	0	true	0	0	0	0	198	0	20	0	0	1786	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.pbkbank.com	
148809																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	939	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.rsibanking.com	
148920																														0	0	625	3000	0	5000	false	0	0	0	0	0	0	0	0	625	363	0	0	0	false	0	0	0	3000	2000	0	0	0	0	0	0	0	0	0		
149150																														0	0	0	6400	0	10900	true	0	0	0	0	0	0	0	0	0	123	0	0	0	false	0	0	0	6400	2500	2000	0	0	0	0	0	0	0	0	http://www.csbankcadott.com	
149235																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	12051	5	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.talstatebank.com	
149253																														0	0	1936	0	0	24	true	0	0	0	0	52	0	470	0	1414	1643	1	0	0	false	0	24	0	0	0	0	0	0	24	0	0	0	0	0	http://www.reelfootbank.com	
149271																														0	0	0	3343	0	8356	true	0	0	0	0	0	0	0	0	0	1359	0	0	0	false	0	0	0	3343	3000	2013	0	3000	0	0	0	0	0	0	Northamptoncoop.com	
149945																														116	69	457	250	0	3901	true	0	0	69	116	0	0	0	0	457	379	0	0	0	false	0	0	0	392	1207	640	1662	0	0	0	0	0	0	0	http://www.statebankiowa.com	
150035																														1121	0	68	0	0	428	true	0	0	0	1121	0	0	68	0	0	9100	7	0	0	false	0	0	0	0	0	0	0	0	428	0	0	0	0	0	www.fandmbank.com	
150044																														1017	221	2583	0	1017	39000	true	0	0	221	0	754	0	518	0	1311	526	0	1299	0	true	0	0	0	0	39000	0	0	0	0	0	0	0	0	0	http://www.unitedbankofmichigan.com	
150071																														0	0	0	35703	0	269431	true	0	0	0	0	0	0	0	0	0	93286	7	0	0	true	0	1467	0	35703	93021	38434	100806	20703	1467	0	0	0	0	1467	http://www.frontierbank.com	
150156																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	58	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
150334																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1563	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbchillicothe.com	
150352																														0	0	0	400	0	3521	false	0	0	0	0	0	0	0	0	0	188	0	0	0	false	0	100	0	2618	250	200	353	0	100	0	0	0	0	100		
150727																														0	0	0	0	0	4400	true	0	0	0	0	0	0	0	0	0	641	0	0	0	false	0	0	0	2000	1000	1400	0	0	0	0	0	0	0	0	http://richwoodbank.com	
150754																														0	0	81	1000	0	7898	true	0	0	0	0	0	0	81	0	0	1431	1	0	0	true	0	0	0	1000	1700	2604	2594	5500	0	0	0	0	0	0	www.hsbt.com	
151331																														0	0	262	10000	0	25488	true	0	0	0	0	0	0	0	0	262	644	1	0	0	false	0	1881	0	10000	8607	0	0	0	1881	5000	0	0	0	6881	www.firststateonline.com	
151546																														0	0	65	0	0	0	false	0	0	0	0	0	0	65	0	0	58	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.securitynb.com	
151555																														0	0	0	3000	0	3000	true	0	0	0	0	0	0	0	0	0	541	1	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	http://www.firstbankchandler.com	
151751																														0	0	0	0	0	36690	true	0	0	0	0	0	0	0	0	0	10345	2	0	0	false	0	0	0	36690	0	0	0	0	0	0	0	0	0	0	www.e-pbc.com	
151818																														697	0	84	0	697	0	true	0	0	0	0	0	0	42	0	42	11947	5	697	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.combk.com	
151957																														272	66	1172	20550	0	61675	true	0	0	66	272	19	1153	0	0	0	2811	1	0	0	true	0	0	0	53050	7000	0	1625	1625	0	0	0	0	2954	0	http://www.1stStateBank.com	
152048																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1277	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	562	0	http://www.FSBWIN.COM	
152057																														0	0	1076	0	0	8700	true	0	0	0	0	467	0	376	0	233	258	0	0	0	false	0	0	0	0	0	3000	5700	0	0	0	0	0	0	0	www.bankboc.com	
152235																														0	0	3790	11383	0	24258	true	0	0	0	0	0	0	2262	0	1528	13139	5	0	0	true	0	0	0	23383	875	0	0	0	0	0	0	0	0	0	http://www.bartowcountybank.com	
152253																														0	0	222	0	0	0	false	0	0	0	0	0	0	222	0	0	556	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://castlerockbank.net	
152431																														0	326	90	0	0	0	true	0	0	326	0	0	0	73	0	17	407	0	0	0	true	884	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.sbchrisman.com	
152440																														0	0	176	0	0	0	true	0	0	0	0	0	0	115	0	61	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.csb123.com	
152673																														0	0	0	24927	0	30677	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	24927	5750	0	0	0	0	0	0	0	0	0		
152851																														394	0	0	0	0	1000	true	0	0	0	394	0	0	0	0	0	1184	2	0	0	false	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	www.1stcommbk.com	
153054																														0	0	288	0	0	13775	true	0	0	0	0	0	0	165	0	123	1064	1	0	0	true	0	0	0	13775	0	0	0	0	0	0	0	0	0	0	northwesternbank.com	
153353																														0	0	157	0	0	0	true	0	0	0	0	0	0	143	0	14	1737	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.peoplesbankonline.com	
153652																														0	0	19	0	0	0	true	0	0	0	0	0	0	19	0	0	3	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbchelseaok.com	
154154																														0	1051	28	0	0	1153	true	0	0	1051	0	0	0	28	0	0	753	1	0	0	true	0	0	0	30	193	0	0	0	930	0	0	0	0	0	bankfnbt.com	
154220																														0	769	840	0	0	251	false	0	0	769	0	0	0	55	0	785	1000	0	0	0	false	0	0	0	0	0	0	0	0	251	0	0	0	0	0		
154257																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	101	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.centennialbankco.com	
154770																														0	0	0	2322	0	4604	true	0	0	0	0	0	0	0	0	0	1866	2	0	0	true	0	0	0	2322	367	399	1516	0	0	0	0	0	0	0	www.framinghamcoop.com	
155245																														415	50	453	17500	415	50000	true	0	50	0	0	0	0	0	0	453	640	0	557	0	false	0	0	0	17500	6000	26500	0	32500	0	0	0	0	0	0	http://www.thelpsb.com	
155263																														118	0	0	30000	118	30706	true	0	0	0	0	0	0	0	0	0	101	0	118	0	false	0	706	0	30000	0	0	0	0	706	0	0	0	0	706	www.dcbk.org	
155441																														444	0	0	0	0	11500	false	0	0	0	444	0	0	0	0	0	4016	3	0	0	false	0	0	0	4000	4000	3500	0	0	0	0	0	0	0	0		
155517																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.greatlakesbb.com	
155759																														0	0	0	0	0	10000	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	10000	0	0	0	0	0	0	0		
156055																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	638	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.unitybanking.com	
156457																														0	0	80	0	0	0	false	0	0	0	0	0	0	0	0	80	141	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
156635																														0	0	35	0	0	0	false	0	0	0	0	0	0	0	0	35	315	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
156877																														0	0	0	18100	0	19660	true	0	0	0	0	0	0	0	0	0	1365	2	0	0	false	0	0	0	18100	0	0	1560	0	0	0	0	0	0	0	http://www.butlerbank.com	
156916																														1464	0	502	0	1	675221	true	0	0	0	1463	0	0	0	0	502	55839	5	1	0	true	0	632	0	0	89000	421000	164000	0	632	47	69	473	0	1221	http://www.yanb.com	
156952																														0	0	1107	0	0	3915	false	0	0	0	0	0	0	61	0	1046	79	0	0	0	false	0	0	0	0	1822	66	2027	0	0	0	0	0	0	0		
157155																														0	0	161	1600	0	12907	true	90	0	0	0	0	0	57	0	14	665	1	0	0	false	0	0	0	1600	3285	6571	1451	0	0	0	0	0	2125	0	http://thayercountybank.com	
157379																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	484	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
157650																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	201	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.crowriverbank.com	
157744																														0	0	0	0	0	62	false	0	0	0	0	0	0	0	0	0	597	1	0	0	false	0	62	0	0	0	0	0	0	62	0	0	0	0	62		
157838																														0	0	175	3600	0	5368	true	0	0	0	0	5	0	151	0	19	6810	3	0	0	true	0	1768	0	3600	0	0	0	0	1768	0	0	0	0	1681	www.fnb-jasper.com	
157856																														0	0	0	394	0	1787	true	0	0	0	0	0	0	0	0	0	724	1	0	0	false	0	0	0	394	893	500	0	0	0	0	0	0	0	0	http://www.fbtok.com	
157904																														158	0	0	57000	158	103305	true	0	0	0	0	0	0	0	0	0	632	0	134	0	true	0	0	0	57000	39288	7017	0	0	0	0	0	0	0	0	www.hampdenbank.com	
158554																														6	0	0	2365	0	2365	true	0	0	0	6	0	0	0	0	0	1030	6	0	0	false	0	0	0	2365	0	0	0	0	0	0	0	0	0	0	http://WWW.UFMSB.ORG/	
158741																														0	0	82	0	0	0	true	0	0	0	0	0	0	20	62	0	1001	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.crossroadsbank.com	
158750																														0	0	0	0	0	1500	false	0	0	0	0	0	0	0	0	0	284	0	0	0	true	0	0	0	0	500	1000	0	0	0	0	0	0	0	0	http://statebankofhildreth.com	
158947																														3426	0	0	22094	0	33218	true	0	0	0	3426	0	0	0	0	0	3820	1	0	0	true	0	0	0	22094	11124	0	0	0	0	0	0	0	0	0	http://www.marklebank.com	
158974																														176	0	406	1600	0	18337	true	0	0	0	176	406	0	0	0	0	2701	2	0	0	false	0	37	0	1600	11000	3700	2000	0	37	0	0	0	0	0	www.saugusbank.com	
159243																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1153	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.meridianbankusa.com	
159476																														0	0	0	14525	0	48722	true	0	0	0	0	0	0	0	0	0	1634	1	0	0	false	0	0	0	14525	8968	8000	17229	0	0	0	0	0	0	0	www.ipswichcoopbank.com	
159636																														0	0	806	0	0	17481	true	0	0	0	0	358	0	448	0	0	22823	8	0	0	true	0	0	0	0	5043	12438	0	0	0	0	0	0	0	0	www.wilsonbank.com	
159645																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	680	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
159953																														0	0	0	0	0	2950	true	0	0	0	0	0	0	0	0	0	1576	1	0	0	false	0	250	0	0	0	0	2700	0	250	0	0	0	0	0	http://www.oklahomabankandtrust.com	
160360																														1178	0	0	2600	780	10494	true	0	0	0	398	0	0	0	0	0	5782	2	887	0	true	0	0	0	2600	1000	4600	1972	0	0	322	0	0	0	0	http://www.opbc.com	
160454																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	581	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://fnbballinger.com	
160557																														20	0	0	0	0	0	false	0	0	0	20	0	0	0	0	0	23	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
160614	78787	0	0	0	0	62	false	0	0	0	78787	0	0	0	0	true	252752	0	0	0	0	0	0	62	0	0	0	0	0						0						0	0	0	0	0								0										0		http://www.ftci.com	
160650																														0	0	1541	0	0	25963	true	0	0	0	0	0	0	916	0	625	7749	2	0	0	true	0	963	0	0	25000	0	0	0	963	0	0	0	0	963	http://www.charterbankec.com	
160959																														180	197	0	83850	0	125872	true	0	0	197	180	0	0	0	0	0	6149	4	0	0	true	0	0	0	83850	11786	2250	6237	0	21749	0	0	0	0	21749	http://www.kansasstatebank.com	
161031																														0	0	68	0	0	1343	false	0	0	0	0	0	0	68	0	0	1221	0	0	0	false	0	0	0	0	1000	343	0	0	0	0	0	0	0	0		
161107																														106	0	0	42740	106	42740	true	0	0	0	0	0	0	0	0	0	228	0	106	0	true	0	0	0	42740	0	0	0	0	0	0	0	0	0	0	www.BeverlyNational.com	
161273																														254	0	0	25166	254	50706	true	0	0	0	0	0	0	0	0	0	3977	1	710	0	true	0	0	0	25166	12158	5950	7432	8000	0	0	0	0	0	0	http://NORTHSHORE-BANK.COM	
161433																														0	37	521	0	0	0	false	0	0	37	0	11	0	260	0	250	110	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
161602																														2655	1930	374	0	1397	838	true	0	0	1930	1258	0	0	97	0	277	6771	2	1439	0	false	0	0	0	0	0	0	728	0	0	0	0	110	0	110	www.cnbank.com	
162337																														2412	0	1776	8000	0	8000	true	0	0	0	2412	0	197	1006	0	573	870	1	0	0	true	0	0	0	8000	0	0	0	0	0	0	0	0	0	0	http://www.ctcbonline.com	
162878																														0	0	0	6300	0	11828	false	0	0	0	0	0	0	0	0	0	452	0	0	0	false	0	0	0	6300	5000	0	528	0	0	0	0	0	0	0	http://www.dedhambank.com	
163343																														109	0	600	1000	109	5030	false	0	0	0	0	0	0	93	0	507	554	0	109	0	false	0	30	0	1000	2000	1000	1000	0	30	0	0	0	0	0	centrebank@sbcglobal.net	
163370																														166	0	0	0	166	0	true	0	0	0	0	0	0	0	0	0	137	0	166	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.mansfieldbankonline.com	
163549																														2032	0	1533	0	560	1000	true	0	0	0	1472	34	0	608	0	891	538	0	906	0	true	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	http://rivervalleybank.com	
163745																														2078	0	491	6000	0	11000	true	0	0	0	2078	0	0	349	0	142	6684	3	0	0	true	0	0	0	6000	0	0	5000	0	0	0	0	0	0	0	http://www.firstmerchants.com	
163857																														0	0	0	1500	0	4514	true	0	0	0	0	0	0	0	0	0	692	0	0	0	true	0	14	0	1500	0	3000	0	0	14	0	0	0	0	0	http://www.fmbankok.com	
164032																														0	0	2	0	0	0	false	0	0	0	0	0	0	0	0	2	208	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
164153																														0	107	605	0	0	3000	true	0	0	107	0	0	0	0	0	605	608	0	0	0	true	0	0	0	0	2000	0	1000	0	0	0	0	0	0	0	http://WWW.LAKEREGION.COM	
164331																														24	0	195	0	0	0	true	0	0	0	24	0	0	39	0	156	1140	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.lbandt.com	
164377																														0	0	0	32807	0	32807	true	0	0	0	0	0	0	0	0	0	1240	1	0	0	false	0	0	0	32807	0	0	0	0	0	0	0	0	0	0	www.sharonbank.com	
164854																														0	0	95	10145	0	20911	true	0	0	0	0	0	0	95	0	0	1048	1	0	0	true	0	0	0	10145	4500	0	6266	0	0	0	0	0	0	0	www.unitedbankwi.com	
164957																														0	0	1295	0	0	1000	true	0	0	0	0	0	0	241	0	1054	1083	1	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	http://www.concordia-bank.com	
164975																														22	0	0	0	22	5000	false	0	0	0	0	0	0	0	0	0	835	0	22	0	false	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	http://www.stoughtoncoopbank.com	
165039																														1593	0	279	0	0	0	true	0	0	0	1593	5	0	274	0	0	3509	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	
165628																														6471	0	2170	8500	4739	68197	true	0	0	0	1732	0	0	978	67	1125	28658	4	7461	0	true	0	0	0	8500	34519	1507	23671	0	0	0	0	0	0	0	http://First-FinancialBank.com	
165758																														0	0	0	0	0	915	true	0	0	0	0	0	0	0	0	0	1424	2	0	0	true	0	0	0	0	415	500	0	0	0	0	0	0	0	0	http://www.newmarketbank.com	
165806																														591	0	354	1064	421	11319	true	0	0	0	170	0	0	47	0	307	8486	4	421	0	true	0	0	0	10029	1290	0	0	0	0	0	0	0	0	0	http://www.BankofCastile.com	
166111																														0	0	177	8636	0	39555	true	0	0	0	0	0	0	177	0	0	91	0	0	0	false	0	0	0	8636	10411	18033	2475	0	0	0	0	0	0	0	northcountrysavings.com	
166531																														0	0	226	0	0	0	true	0	0	0	0	0	36	190	0	0	630	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankoffrankewing.com	
166652																														483	0	577	0	419	450	true	0	0	0	64	0	0	577	0	0	5985	2	419	0	true	0	0	0	0	0	0	0	0	450	0	0	0	0	0	http://www.alliancebanks.com	
166803																														336	0	9740	25995	0	82991	true	9428	0	0	336	0	0	0	0	312	3411	1	0	0	false	0	3758	0	25995	45892	6538	808	0	3758	0	0	0	0	3758	www.mbvt.com	
166849																														0	0	10	1000	0	1000	true	0	0	0	0	0	0	10	0	0	348	1	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	http://www.fnbgriggs@fnbgriggsville.com	
167060																														1049	0	0	10000	0	30000	true	0	0	0	1049	0	0	0	0	0	9993	2	0	0	false	0	0	0	10000	20000	0	0	0	0	0	0	0	0	0	http://fnbnorcal.com	
