"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	
2161	0	0	0	0	0	0	0	0	0	0	0	0	24	21			0	0	50	13	0	0															0	0	0	0			3	0	34	3	0	0	0	0		
2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0		
2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
2732	0	0	0	0	0	0	0	0	0	0	0	0	12	7		0	0	0	8	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	8	5	0	0	0	0		
2750	0	0	0	0	0	0	1	0	0	0	0	0	2	0			0	0	157	1	0	151						151						0			0	0	0	0			0	0	4	0	2	0	0	0		
2938	0	0	0	0	0	0	775	0	0	0	0	0	200	45		0	0	2	1624	455	0	51		0	0		0	0		0	0		0	0		0	0	0	7	6			0	0	163	40	105	2	85	88		
3252	0	0	0	8	0	0	84	2	0	0	0	0	251	30			0	40	424	61	0	60						60						40			0	0	0	0			0	0	170	118	53	0	49	0		
3458	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	14	0	0	0						0						0			0	0	0	0			0	0	1	2	0	0	13	0		
3506	0	0	0	0	0	0	0	0	691	0	0	0	84	80		0	0	0	875	176	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	8	4	0	0	0	0		
3720	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	11	0	0	0															0	0	0	1			0	0	11	10	0	0	0	0		
3953	0	0	0	0	0	0	11	0	0	0	0	0	63	4			0	53	1633	1235	0	359						359						53			0	0	0	0			0	0	12	4	2	0	0	16		
4138	0	0	0	0	0	0	0	0	0	0	0	0	73	8			38	0	254	107	46	0															0	0	2	0			0	0	99	27	0	0	0	0		
4147	0	0	0	0	0	0	190	38	0	0	0	0	39	1			0	0	237	41	0	0															0	0	0	0			5	0	1	0	0	0	0	0		
4156	0	0	0	0	0	0	0	0	0	0	0	0	1277	1242			0	0	1216	1187	0	0						0						0			0	0	0	0			0	0	29	35	0	0	0	0		
4231	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	0	44	2	0	0															0	0	0	0			0	0	33	17	1	0	9	0		
4437	0	0	0	0	0	0	0	0	0	0	0	0	31	4			0	1	507	183	0	261															0	0	30	0			0	0	10	26	0	0	23	0		
4839	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	19	0	0	3															0	0	0	0			0	0	16	16	0	0	0	0		
5005	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0		
5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0		
5135	0	0	0	5	0	0	0	0	0	0	0	0	50	0			0	22	99	5	0	16						0						0			0	0	0	0			8	6	29	9	8	0	2	39		
5210	0	0	0	0	0	0	0	0	0	0	0	0	78	41		0	0	0	36	27	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	9	36	1	0	0	0		
5331	0	0	0	0	0	0	0	0	0	0	0	0	4	4		0	0	0	11	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	11	0	0	0	0	0		
5461	0	0	0	0	0	0	0	0	0	0	0	0	5	0		0	0	1	32	0	0	21		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	11	4	0	0	0	0		
5751	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
6039	0	0	0	0	0	0	3	0	0	0	0	0	17	0			0	0	254	186	0	0															0	0	0	0			1	0	64	17	0	0	0	0		
6057	0	0	0	0	0	0	0	0	0	0	0	0	5	2			0	0	42	32	0	0						0						0			0	0	0	0			0	0	2	3	0	0	8	0		
6141	0	0	0	0	0	0	0	3	0	0	0	0	57	38			0	0	57	34	0	0						0						0			0	0	0	0			0	0	23	16	0	0	0	0		
6329	125	0	0	0	0	0	0	11	0	0	0	0	141	24			0	0	1283	283	0	2															0	0	0	0			22	9	793	83	14	0	58	0		
6972	0	0	0	0	0	0	54	132	0	0	0	0	145	1		0	0	0	67	0	0	0		0	0		0	0		0	0		0	0		0	0	0	6	0			5	5	2	7	0	0	0	0		
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0		
7045	0	0	0	0	0	0	0	0	0	0	0	0	25	0			0	0	97	0	0	0						0						0			0	0	0	0			2	0	95	25	0	0	0	0	0	
7157	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	7	0	0	0	0		
7456	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	18	18	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
7634	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	113	81	0	0						0						0			0	0	0	0			0	0	32	29	0	0	0	0		
8033	0	0	0	0	0	0	0	0	0	0	0	0	44	2			0	27	46	8	0	11						6						24			0	0	0	0			0	0	0	0	15	0	27	0		
8417	0	0	0	0	0	0	0	0	0	0	0	0	6	0		0	0	0	9	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	9	6	0	0	0	0		
8462	0	0	0	0	0	0	0	0	0	0	0	0	45	3			0	16	58	0	0	42						42						16			0	0	0	0			0	0	16	26	0	0	0	0		
8631	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	11	0	0	0															0	0	0	0			0	0	11	8	0	0	0	0		
9357	0	0	0	0	0	0	0	0	0	0	0	0	42	9		0	0	0	3	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	3	33	0	0	0	0		
9553	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	3	0	0	0	0		
9807	0	0	0	0	0	0	884	0	0	0	0	0	14	14		0	0	0	1207	316	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	6	0	0	0	1	0		
9955	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	35	0	0	0						0						0			0	0	0	0			0	0	32	12	2	0	3	0		
10157	0	0	22	0	0	0	0	0	0	0	0	0	35	25			0	5	116	87	0	0						0						0			0	0	0	0			0	0	7	5	0	0	0	0		
10250	0	0	0	0	0	0	0	0	0	0	0	0	60	30		0	0	0	94	29	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			4	4	61	26	0	0	0	0		
10849	0	0	0	0	0	0	241	100	0	0	0	0	102	0			0	0	253	0	0	0						0						0			0	0	0	0			0	0	7	0	2	0	5	0		
10858	0	0	0	0	0	0	0	0	0	0	0	0	134	35		0	0	3	1873	378	0	18		0	0		0	18		0	0		0	3		0	0	0	0	0			1261	0	216	96	0	0	0	0	0	
11145	0	0	0	0	0	0	0	0	0	0	0	0	67	49			0	0	71	30	0	0															0	0	0	0			0	0	11	18	0	0	30	0		
11640	0	0	0	0	0	0	0	0	0	0	0	0	245	5			0	229	319	0	0	244						2						4			0	0	0	0			0	0	57	11	0	0	0	18		
11837	0	0	0	0	0	0	0	0	0	0	0	0	37	32			0	0	3	0	0	0															0	0	0	0			3	0	0	5	0	0	0	0		
12030	0	221	207	227	0	0	329	769	0	0	0	0	3421	786			0	867	1320	153	0	408															0	0	0	0			0	0	0	0	551	0	223	0		
12058	0	0	0	0	0	0	0	0	0	0	0	0	64	10			0	23	101	29	0	36						0						0			0	0	0	0			0	0	10	30	1	0	26	0	0	
12142	0	0	0	0	0	0	0	0	0	0	0	0	157	0			0	82	341	0	0	107						0						0			0	0	0	0			0	0	234	75	0	0	0	0		
12245	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	8	0	0	0															0	0	0	0			1	0	1	5	0	0	6	0		
12311	291	500	0	3	482	2	6100	1290	10520	2797	0	18	27450	4651	4651	0	0	1938	84258	20191	0	236	20191	0	0	0	0	98	10520	0	0	18	0	66	2797	0	0	0	14252	2672	0	0	0	0	30025	12759	683	71	2012	51		
12647	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	14	0	0	0						0						0			0	0	0	0			0	0	14	0	6	0	0	0		
12656	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	13	0	0	0						0						0			0	0	0	0			0	0	3	11	2	0	10	0		
12937	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
12946	3	1	0	0	0	0	56	2	0	0	0	0	260	95		0	0	0	724	240	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	320	119	41	2	39	66		
12955	134	0	0	0	0	0	0	0	3	27	0	0	38	4			0	0	256	117	0	0															0	0	0	0			0	0	2	7	0	0	0	0		
13037	0	0	0	0	0	0	0	0	0	0	0	0	47	19			0	0	1308	1232	0	0															0	0	49	0			3	12	24	16	0	0	0	0		
13103	0	0	0	0	0	0	0	0	0	0	0	0	88	53		0	0	0	75	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	75	22	13	0	0	0		
13251	0	0	0	0	0	0	0	0	0	0	0	0	17	7			0	1	6	1	0	0						0						1			0	0	0	0			0	0	5	9	0	0	0	0		
13457	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
14052	0	0	0	0	0	0	1	0	0	0	0	0	8	0			0	0	19	0	0	0															0	0	0	0			0	0	18	8	0	0	0	0		
14155	0	0	0	0	0	0	0	0	0	0	0	0	55	6			0	7	96	4	0	4						4						7			0	0	0	0			0	0	88	41	1	0	0	0		
14258	0	0	0	0	0	0	0	0	0	0	0	0	92	81		0	0	0	137	125	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	1	10	0	1	0	11		
14409	0	0	0	0	86	0	32	25	0	2	0	0	23278	6314	6314	0	0	3615	87029	12785	0	9305	12785	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1611	45	0	0	25935	2670	36299	10579	28	0	0	976	0	
14454	0	0	0	0	0	0	0	0	3	1	0	0	1	0			0	0	3	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
14650	0	0	0	0	0	0	0	1	0	0	0	0	31	0			0	1	34	0	0	0															0	0	0	0			0	0	18	27	2	0	16	0		
14753	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0		
14865	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	12	0	0	0						0						0			0	0	0	0			0	2	12	10	0	0	0	0		
15536	0	0	0	0	0	0	0	2	718	280	0	0	357	6		0	0	0	1438	701	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	19	65	4	0	0	0		
16337	0	0	0	0	0	0	0	0	0	0	0	0	127	30		0	0	0	180	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	180	97	0	0	0	0		
16458	0	0	0	0	0	0	11	41	0	0	0	0	86	25			0	19	125	89	0	24															0	0	0	0			0	0	1	1	0	0	0	0		
16551	0	0	36	35	0	0	0	0	0	0	0	0	76	1			0	21	147	11	0	23															0	0	0	0			0	0	42	19	0	0	35	0		
16748	0	0	0	0	0	0	0	0	0	0	0	0	28	1			0	0	132	0	0	0															0	0	0	0			0	0	129	27	0	0	3	0		
16944	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	12	2	0	0															0	0	0	0			0	0	10	1	2	0	0	0		
16953	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	12	0	0	0						0						0			0	0	0	0			0	0	12	0	0	0	0	0		
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
17147	0	0	9	1	0	0	12	6	24	0	0	0	213	103		0	0	0	937	307	0	6		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	510	100	3	0	29	40		
17259	0	0	0	0	0	0	0	0	0	0	0	0	29	2			0	27	44	0	0	44															0	0	0	0			0	0	0	0	0	0	0	0		
17464	0	0	28	7	0	0	7	10	0	0	0	0	494	115		0	0	0	985	64	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			57	14	829	347	1	0	0	0		
17839	7	1	0	0	0	0	0	7	0	0	0	0	44	5			0	0	247	180	0	0															0	0	1	0			0	0	37	13	15	3	22	0		
17950	0	0	0	12	0	0	0	1	0	0	0	0	19	1			0	0	81	35	0	32						0						0			0	0	0	0			0	0	14	5	0	0	0	0		
18050	0	1	0	0	0	0	0	0	0	0	0	0	35	9			0	1	79	6	0	5															0	0	0	0			0	0	68	24	0	0	0	0		
18135	0	0	0	0	0	0	0	0	0	0	0	0	31	0			0	0	7	0	0	0															0	0	0	0			0	0	0	0	0	31	0	7		
18368	0	0	0	0	0	0	0	0	119	27	0	0	212	8		0	0	0	121	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	173			0	0	2	4	0	0	0	0		
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
18827	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	38	0	0	0															0	0	0	0			0	0	37	2	0	0	1	0		
18836	0	0	0	0	0	0	0	0	0	0	0	0	108	0			0	0	146	0	0	0															0	0	0	0			0	0	146	108	0	0	0	0		
18854	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	3	6	0	0	0						0						0			0	0	0	0			0	0	6	3	0	0	0	0		
18957	1	0	0	0	0	0	0	0	0	0	0	0	5	0			0	3	25	1	0	3						0						0			0	0	0	0			2	0	13	2	0	0	5	0		
19356	0	0	0	0	0	0	0	0	0	0	0	0	59	49			0	0	157	28	0	0															0	0	0	0			0	0	6	7	3	0	123	0		
19730	0	0	0	0	0	39	0	0	0	0	0	0	223	137		0	0	34	154	18	0	117		0	0		0	0		0	0		0	0		0	0	0	0	1			0	0	5	12	0	0	0	14		
19936	0	0	0	0	0	0	0	0	0	0	0	0	29	5			0	13	83	35	0	7															0	0	0	0			0	0	37	9	2	0	4	0		
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
20053	0	0	0	0	0	0	0	0	0	0	0	0	11	1			0	0	53	8	0	0						0						0			0	0	0	0			0	5	0	5	0	0	45	0		
20147	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	21	0	0	0															0	0	0	0			5	1	16	1	1	0	0	0		
20259	0	0	0	0	0	0	0	0	0	0	0	0	32	10			0	0	61	0	0	25						25						0			0	0	0	0			0	0	36	22	0	0	0	0		
20370	0	0	0	0	0	0	0	0	0	0	0	0	54	31			0	0	55	46	0	0															46	31	0	0			0	0	9	23	0	0	0	0	0	
20512	0	0	0	0	4	0	69	0	0	0	0	0	44	11			0	0	174	60	0	0															0	0	0	0			0	0	41	33	0	0	0	0		
20633	0	0	0	0	0	0	0	0	0	0	0	0	36	10			0	0	71	0	0	0															0	0	0	0			0	0	55	16	10	0	16	0		
20754	0	0	0	0	0	0	0	0	0	0	0	0	21	0			0	21	28	0	0	21						0						0			0	0	0	0			0	0	7	0	0	0	0	0		
20839	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	83	71	0	0															0	0	0	0			0	0	0	0	4	0	12	0		
20857	0	0	0	0	0	0	0	11	0	0	0	0	13	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0		
20866	0	0	0	0	0	0	0	0	0	0	0	0	10	4			0	0	41	0	0	0															0	0	0	0			0	0	41	6	0	0	0	0		
21256	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	0	0	0	0															0	0	0	0			0	0	0	3	0	1	0	0		
21359	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	0	0	0	0	0		
21630	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	10	0	0	0															0	0	0	0			0	0	10	0	0	0	0	0		
21658	0	0	0	0	0	0	0	18	0	0	0	0	46	4			0	8	103	32	0	19						19						8			0	0	0	0			0	0	52	15	1	0	0	0		
22048	333	18	0	0	0	0	203	70	0	0	0	0	360	55			0	0	2947	1186	0	205						0						0			0	0	0	0			0	0	768	144	73	0	252	0		
22235	0	0	0	0	0	0	274	0	0	0	0	0	376	7		0	0	276	1050	482	0	10		0	0		0	0		0	0		0	273		0	0	0	0	0			0	0	269	93	0	0	15	0		
22356	0	0	0	0	0	0	0	1	0	0	0	0	49	19			0	2	162	117	0	0						0						2			0	0	0	0			3	9	33	18	0	0	9	0		
22459	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	45	0	0	0															0	0	0	0			1	0	44	14	0	0	0	0		
22543	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	13	0	0	0															0	0	0	5			0	0	13	4	0	0	0	0		
22552	0	0	0	0	0	0	0	0	0	0	0	0	32	0			0	31	11	0	0	0						0						31			0	0	0	0			0	0	11	1	0	0	0	0		
22730	0	0	0	0	0	0	0	0	0	0	0	0	58	18			0	0	48	30	0	0															0	0	0	0			0	0	18	40	0	0	0	0		
22936	0	0	14	0	0	0	0	0	0	0	0	0	43	1			0	0	92	0	0	0															0	0	0	0			0	0	78	39	3	0	0	0		
22954	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	67	0	0	0						0						0			0	0	0	0			0	0	67	12	0	0	0	0	0	
23036	0	0	0	0	0	0	0	0	0	0	0	0	20	0		0	0	4	106	0	0	11		0	0		0	0		0	0		0	0		0	0	0	18	0			0	0	36	14	0	2	21	20		
23045	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	1	0	0	0	0		
23241	0	0	55	279	66	4	365	16	0	0	0	0	1346	193		0	0	292	6538	2812	0	817		0	0		0	122		0	0		0	25		0	0	0	397	38			0	16	1453	355	148	5	430	143		
23456	0	0	0	0	0	0	0	4	0	0	0	0	12	0			0	0	21	0	0	0						0						0			0	0	0	0			0	0	21	8	0	0	0	0		
23504	0	0	0	0	0	0	0	0	0	0	0	0	103	56		0	0	1	73	33	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	40	39	0	7	0	0		
23540	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	25	0	0	0															0	0	0	0			0	0	25	8	0	0	0	0		
23643	0	0	0	0	0	0	0	0	0	0	0	0	60	13			0	0	466	304	0	0															0	0	0	0			0	0	162	47	0	0	0	0		
23755	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	15	7	0	0															0	0	0	0			0	1	8	0	0	0	0	0		
23812	30	5	0	0	0	0	0	0	18	49	0	0	316	250		0	0	0	141	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	93	12	0	0	0	0		
24006	0	0	0	0	0	0	0	0	0	0	0	0	10	0		0	0	0	23	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	23	10	0	0	0	0		
24266	0	1	0	0	0	0	0	0	0	0	0	0	454	329		0	0	52	334	197	0	0		0	0		0	0		0	0		0	52		0	0	0	54	9			0	7	83	56	0	0	0	0		
24453	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	9	0	0	0															0	0	0	0			0	0	9	12	0	0	0	0		
24659	0	0	0	0	0	0	76	0	0	0	0	0	11	0			0	4	121	45	0	0						0						0			0	0	0	0			0	0	0	7	0	0	0	0		
24668	0	0	0	0	0	0	0	0	0	0	0	0	107	0			0	0	117	0	0	0															0	0	0	0			0	0	117	107	0	0	0	0		
24855	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
24949	0	0	0	0	0	0	34	32	0	0	0	0	105	8		0	0	0	413	40	0	0		0	0		0	0		0	0		0	0		0	0	0	41	0			20	3	106	62	0	0	172	0		
25357	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	17	77	0	0	69															0	0	0	0			0	0	8	1	0	0	0	0		
25647	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	164	0	0	0															0	0	0	0			0	0	164	12	0	0	0	0		
25852	0	0	0	0	0	0	0	0	0	0	0	0	1595	1358		0	0	0	358	11	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			9	3	121	64	170	0	217	0		
26149	0	1	0	0	0	0	3	5	0	0	0	0	9	0			0	0	19	10	0	0															0	0	0	0			0	0	6	3	0	0	0	0		
26233	0	0	0	0	0	0	0	0	0	0	0	0	1384	0		0	0	0	1864	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	1864	1384	0	0	0	0		
