"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													365	0	59	0	0	0	0	0	202	104	0	57	0				
242													79	0	0	0	0	0	0	0	79	0	0	0	0				
279													391	0	125	0	0	43	0	0	112	154	0	59	0	elan transfer bonus			
354													26	0	0	0	0	0	0	0	26	0	0	0	0				
439													1339	0	0	514	0	0	0	0	685	140	0	0	0				
457													238	0	1	0	0	0	0	0	63	174	0	0	0				
505													2667	281	316	0	0	0	0	0	637	1633	81	0	0				
1146													9308	0	5588	408	0	0	0	0	430	2882	0	2127	0				
1155													1286	0	503	0	0	0	0	0	554	229	0	503	0				
1351													668	0	0	0	0	0	0	0	474	194	0	0	0				
1454													438	0	98	0	98	0	0	0	254	86	0	0	0				
1557													260	0	56	135	0	50	0	0	69	0	0	0	0	Reserve for Taxes			
1632													3409	0	718	0	0	0	0	0	2392	299	0	579	0				
1669													882	0	0	0	0	0	0	0	492	390	0	0	0				
1829													1023	0	14	0	0	0	0	0	825	184	0	0	0				
1856													779	0	0	22	0	0	0	0	270	487	0	0	0				
2040													476	0	12	0	8	4	0	0	322	142	0	0	0	Miscellanous			
2161													746	0	324	0	0	0	0	0	177	245	0	324	0				
2376													12693	0	3184	0	147	0	0	0	66	9443	0	2694	0				
2451													388	0	7	0	0	2	3	0	86	295	0	0	0	Credit Life	Property Tax Accrual		
2554													31	0	0	0	0	0	0	0	31	0	0	0	0				
2732													4434	278	285	0	0	0	0	0	1998	2151	0	0	0				
2750													551	0	347	0	0	0	0	0	105	99	0	347	0				
2938													3383	0	0	0	0	0	0	0	1348	2035	0	0	0				
3252													479	0	0	0	0	0	0	0	269	210	0	0	0				
3458													81	0	0	0	0	0	0	0	55	26	0	0	0				
3506													11602	0	2755	0	0	0	0	0	1543	7284	20	0	0				
3720													1683	0	0	0	0	0	0	0	216	1467	0	0	0				
3953													836	170	693	0	0	0	0	0	77	66	0	523	0				
4138													670	0	9	225	0	0	0	0	249	187	0	0	0				
4147													910	0	396	155	0	0	0	0	145	214	0	372	0				
4156													923	350	457	0	107	0	0	0	438	28	0	0	0				
4231													710	0	0	0	0	0	0	0	597	113	0	0	0				
4437													1321	0	611	0	0	459	0	0	93	617	0	0	0	Accrued postretirement benefits			
4839													1545	164	164	0	0	0	0	0	732	649	0	0	0				
5005													3662	0	729	536	401	0	0	0	13	2384	0	223	0				
5050													258	0	17	0	17	0	0	0	173	68	0	0	0				
5069													5021	0	907	0	779	0	0	0	2322	1592	200	0	0				
5135													1752	0	139	0	0	77	0	0	823	790	0	61	0	FHLB Advance Interest Payable			
5210													7848	0	2791	0	0	0	0	0	2229	2828	0	2779	0				
5274													1259	0	495	0	0	0	0	0	311	453	0	464	0				
5331													2916	0	122	0	0	122	0	0	471	2323	0	0	0	RENTAL SECURITY DEPOSITS PAYABLE TO SUBSIDIARY			
5461													1466	0	123	0	0	6	98	0	52	1091	200	0	0	SUSPENSE LIABILITIES GENERAL	SUSPENSE LIABILITIES NETWORK		
5751													256	0	49	0	0	0	0	0	150	57	0	31	0				
6039													821	0	0	0	0	0	0	0	417	404	0	0	0				
6057													77	0	10	0	10	0	0	0	67	0	0	0	0				
6141													157	0	0	13	0	0	0	0	94	50	0	0	0				
6329													1876	0	259	0	0	0	0	0	714	903	0	259	0				
6972													4460	0	2494	0	0	0	0	0	822	1011	133	1837	0				
7009													3998	0	0	50	0	0	0	0	809	3139	0	0	0				
7045													323	0	0	0	0	0	0	0	150	173	0	0	0				
7157													247	0	0	0	0	0	0	0	110	137	0	0	0				
7166													3912	0	949	0	0	949	0	0	756	1505	702	0	0	TAX CREDIT INVESTMENTS			
7456													136	0	0	0	0	0	0	0	116	20	0	0	0				
7634													322	0	0	0	0	0	0	0	129	193	0	0	0				
8033													840	0	384	0	7	0	0	0	220	236	0	377	0				
8417													128008	0	24694	27518	0	15968	0	0	0	75796	0	0	0	Intercompany payable			
8462													339	0	0	0	0	0	0	0	315	24	0	0	0				
8631													129	0	0	0	0	0	0	0	33	96	0	0	0				
9357													1471	0	17	0	0	0	0	0	17	1437	0	0	0				
9553													671	0	0	398	0	0	0	0	108	165	0	0	0				
9807													31876	13500	13993	0	0	0	0	0	7071	8312	2500	0	0				
9955													292	0	0	33	0	0	0	0	143	116	0	0	0				
10157													175	0	7	0	0	7	0	0	117	51	0	0	0	Unearned Box Rent			
10250													1981	459	609	0	0	0	0	0	856	516	0	149	0				
10849													1097	0	342	0	0	0	0	0	277	478	0	0	0				
