"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	
1351																																																												0	0	0									0	0	0	1236	298	260	0	0	0		0	0	0	202	0	0	0	0	0	305	75	125	0	0	0						0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	124	0	0	0	0	0	0	0	284	42	0	0	0	0	
1454																																																												0	0	0									290	73	0	85	0	76	0	0	0		0	0	0	0	0	355	0	0	0	78	0	28	0	0	0						0	0	0	0	0	0	73	0	290	0	0	0	0	0	0	0	0	0	47	2	0	404	0	72	0	0	0	0	0	0	360	44	22	0	0	0	
1557																																																												0	0	0									0	0	0	0	0	175	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																												0	0	0									0	0	0	512	0	0	0	0	0		15	0	0	0	0	0	0	0	0	251	0	0	0	0	0						0	0	0	19	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	41	0	49	0	0	0	
1669																																																												0	0	0									0	0	0	83	0	18	0	0	0		1082	70	0	0	0	0	0	0	0	72	163	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531	193	50	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																												64	0	0									0	0	0	0	0	2	0	0	0		0	0	0	0	0	0	0	0	1886	66	0	840	0	0	0						0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	45	360	4	0	0	0	0	105	175	655	1694	52	0	0	0	
1856																																																												0	0	0									0	0	56	0	12	0	0	0	0		0	0	0	0	170	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	160	0	0	0	0	0	0	0	
2040																																																												0	0	0									0	0	0	446	0	340	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	12	0	0	11	0	0	0	0	0	21	1	0	173	0	130	0	0	0	0	1040	0	894	0	45	0	0	0	
2161																																																												0	0	0									0	0	0	33	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	201	5	10	0	0	0	0	0	0	724	10	0	0	0	0	
2376																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	1272	0	23	0	0	0	
2451																																																												0	0	0									0	0	0	21	0	0	0	0	0		0	0	0	13	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	198	7	0	0	0	0	
2554																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	10	6	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																												0	0	0									113	482	0	0	0	0	0	0	0		0	0	0	0	0	516	0	0	0	27	0	0	0	0	0						0	0	0	0	0	0	482	0	113	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	37	0	0	0	0	0	0	0	
2938																																																												0	0	0									0	0	0	475	228	21	0	0	0		0	0	0	0	0	0	0	0	0	196	67	811	0	0	0						0	0	0	0	299	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	48	50	0	0	0	0	146	22	434	0	0	72	0	0	
2956																																																												0	0	0									0	0	0	0	0	41	2	0	0		0	10	0	3	369	0	0	0	0	20	0	0	0	0	0						0	0	0	0	0	0	21	25	0	0	0	0	0	0	0	0	0	0	0	0	0	129	40	0	0	0	0	0	225	0	628	172	0	221	0	0	
3252																																																												0	0	0									0	0	0	1080	9	138	0	0	0		0	0	0	191	0	0	0	0	0	70	0	0	0	0	0						0	0	0	0	0	0	799	400	944	72	0	0	58	0	0	0	0	0	0	0	0	299	8	102	0	0	0	0	0	0	57	0	0	0	0	0	
3458																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	17	0	48	0	0	0	0	0	
3506																																																												442	0	2366	0	0	0	0	0	0	0	0	0	0	0	0	0	2850	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	1603	0	0	0	0	0	0	0	0	0	0	0	539	0	1711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	40	0	0	0	0	0	0	0	0	0	0	0	0	
3579																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	25	86	0	0	0	0	18	20	0	0	0	0	422	68	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	67	0	615	200	8	0	0	0	0	530	0	4035	1248	0	0	0	0	
3720																																																												0	0	0									0	0	0	45	0	22	0	0	0		0	0	0	0	0	0	0	0	0	16	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	22	0	0	17	0	0	0	0	0	0	201	5	3	0	0	0	0	65	0	149	0	2	0	0	0	
3953																																																												0	0	0									766	173	179	0	63	1854	0	0	0		49	0	0	190	0	85	0	0	0	0	0	66	0	0	0						0	0	0	0	0	0	173	179	766	329	123	769	309	111	769	0	0	0	0	0	0	68	0	39	0	0	0	0	168	245	0	0	0	0	0	0	
4138																																																												0	0	0									0	0	0	105	182	0	0	0	0		968	0	769	0	0	0	0	0	0	284	6	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	61	0	0	0	0	0	0	0	2186	181	0	0	0	0	
4147																																																												0	0	0									0	0	0	3	0	41	0	0	0		0	0	0	0	0	0	0	0	0	255	0	573	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	18	0	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																												0	0	0									636	479	0	579	41	156	0	0	0		90	0	0	497	0	69	61	0	0	25	14	0	0	0	0						0	0	0	0	0	0	479	0	636	0	0	0	0	0	0	0	0	0	0	0	0	106	27	19	0	0	0	0	134	0	535	114	0	0	0	0	
4231																																																												0	0	0									0	0	0	27	0	162	0	0	0		0	0	0	112	0	11	0	0	0	248	0	127	0	0	0						0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	49	0	0	0	0	272	0	640	0	0	0	0	0	
4437																																																												0	0	0									0	0	0	85	0	373	0	0	0		0	0	0	0	0	0	0	0	0	62	0	507	0	0	0						0	0	0	49	0	5	0	0	0	0	0	88	0	0	88	0	0	0	0	0	0	127	0	25	0	0	0	0	331	0	911	0	0	0	0	0	
4745																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
4839																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	91	0	0	0	0	0	666	136	184	209	0	0	0						0	0	0	0	0	95	0	1	62	0	0	0	0	0	0	0	0	0	0	0	0	50	28	12	0	0	0	0	320	170	0	0	45	8	0	0	
5005																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	437	14	604	0	0	0	0	0	
5050																																																												0	0	0									0	0	0	80	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	5	162	0	0	0	0	0	0	0	0	0	0	0	0	
5069																																																												0	0	0									0	0	0	500	0	0	0	0	0		0	0	0	0	0	0	0	0	0	4443	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2725	0	0	0	0	0	0	0	
5135																																																												0	0	7									248	0	20	186	51	14	320	10	412		170	0	0	46	11	0	0	0	0	100	14	28	0	0	0						0	0	0	0	0	0	0	20	248	0	51	229	0	38	206	0	0	0	6	11	7	273	24	101	0	0	0	0	171	42	709	0	9	0	0	0	
5210																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	772	114	4331	0	0	0	0	0	0	0	0	0	0	0	97	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	2	0	0	0	0	0	22	60	2146	490	366	0	0	0	
5247																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	24	20	0	0	0	0	0	0	0	0	0	0	0	0	0	89	19	0	0	0	0	0	0	0	472	52	0	0	0	0	
5274																																																												0	0	0									0	0	0	0	0	160	0	0	0		0	0	0	0	0	0	0	0	0	171	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	73	0	92	0	0	0	0	630	14	249	0	1	12	0	0	
5331																																																												0	0	0									0	0	0	35	247	0	0	0	0		0	0	0	0	0	0	0	0	166	0	0	0	0	0	0						0	0	0	0	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																												0	0	0									0	0	0	281	215	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	125	0	0	0	200	0	0	0	14	0	0	14	0	0	0	0	0	0	80	40	0	0	0	0	0	0	0	0	0	30	0	0	0	
5751																																																												0	0	0									49	177	0	0	0	6	492	0	0		0	0	0	492	0	131	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	177	0	49	0	0	171	0	0	154	0	0	0	0	0	0	40	0	27	0	0	0	0	56	0	124	0	5	0	0	0	
5939																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	941	0	679	0	0	0	0	475	0	0	0	0	0	0	0	0	368	0	4048	0	0	0	0	0	0	0	0	0	0	0	215	0	184	0	0	0	442	0	1355	442	0	1355	941	0	421	0	0	0	71	0	47	0	0	0	0	6777	46	5572	0	163	0	0	0	
6039																																																												0	0	0									78	1	0	71	77	15	0	0	0		0	0	0	28	0	22	0	0	0	125	44	148	0	0	0						0	0	0	0	0	0	5	2	78	0	0	0	0	0	0	0	0	0	37	3	0	97	40	100	0	0	0	0	85	0	327	0	0	0	0	0	
6057																																																												0	0	0									0	0	0	32	0	0	0	0	0		0	0	0	0	0	0	0	0	0	109	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	45	0	0	0	0	0	0	0	
6141																																																												0	0	0									0	0	0	52	0	0	0	0	0		0	0	0	93	11	0	0	0	0	0	0	60	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	0	0	0	0	0	0	0	6	64	0	0	0	0	
6329																																																												0	0	0									19	2	0	280	324	79	0	0	0		0	0	68	0	0	0	0	0	0	356	850	584	0	0	0						0	0	0	0	61	0	2	0	19	0	0	0	0	0	0	0	0	0	31	0	7	1028	105	108	0	0	0	0	222	68	723	423	8	30	0	0	
6972																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	150	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	6	0	59	0	0	0	0	0	0	0	336	358	104	16	0	0	0	
7009																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	111	57	0	0	0	0						0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517	104	7	0	0	0	0	66	0	774	94	0	0	0	0	
7157																																																												0	0	0									27	6	0	36	10	14	0	0	0		0	0	0	19	0	58	0	0	0	19	0	28	0	0	0						0	0	0	0	0	0	6	0	27	0	0	0	0	0	0	0	0	0	0	0	0	80	43	32	0	0	0	0	5	0	167	70	0	0	0	0	
7166																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	
7456																																																												0	0	0									0	135	0	28	277	0	0	0	0		0	0	0	0	0	0	0	0	0	13	0	0	0	0	0						0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																																																												0	0	0									0	0	0	396	14	433	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	62	94	0	0	0	0	11	0	13	23	0	0	0	0	
8033																																																												0	0	0									612	0	23	70	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	23	612	0	0	438	0	0	395	0	0	0	0	0	0	191	117	10	0	0	0	0	0	0	250	0	0	0	0	0	
