"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													544	0	129	132	0	0	0	0	180	103	0	123	0				
242													35	0	0	0	0	0	0	0	35	0	0	0	0				
279													621	0	181	0	0	0	0	0	111	329	0	87	0				
354													14	0	0	0	0	0	0	0	14	0	0	0	0	99			
457													203	0	0	0	0	0	0	0	44	159	0	0	0				
505													3313	0	999	114	0	827	0	0	262	1845	93	0	0	deferred service fee FCC			
1155													1772	0	1228	0	0	0	0	0	276	268	0	1172	0				
1351													677	0	24	0	0	24	0	0	447	206	0	0	0	atm cardholder in process			
1454													1068	0	713	0	0	0	0	0	133	222	0	628	0				
1557													571	0	29	468	0	0	0	0	74	0	0	0	0				
1669													802	0	201	59	0	0	0	0	273	269	0	88	0				
1829													1754	0	237	0	149	0	0	0	979	538	0	0	0				
1856													198	0	0	0	0	0	0	0	183	15	0	0	0				
2040													1000	0	89	0	0	52	0	0	432	479	0	0	0	Debit Card Settlement			
2161													1938	0	1016	425	0	0	0	0	83	414	0	1016	0				
2376													32790	0	7309	0	252	0	0	0	136	25345	0	6210	0				
2554													38	0	0	0	0	0	0	0	38	0	0	0	0				
2732													2962	232	566	0	0	255	0	0	718	1678	0	40	0	Accrued salaries and vacation			
2750													269	35	126	0	0	0	0	0	68	75	0	91	0				
3252													357	0	0	0	0	0	0	0	174	183	0	0	0				
3458													264	0	0	153	0	0	0	0	26	85	0	0	0				
3720													1384	0	0	0	0	0	0	0	129	1255	0	0	0				
3953													1078	0	935	0	0	0	0	0	49	94	0	935	0				
4138													322	0	94	0	0	67	0	0	150	72	6	0	0	Reserve for Audit			
4156													653	0	320	43	320	0	0	0	290	0	0	0	0				
4231													1057	0	0	0	0	0	0	0	695	362	0	0	0				
4437													973	0	522	0	0	350	0	0	149	302	0	0	0	Accrued postretirement obligation			
4839													1197	0	0	0	0	0	0	0	373	824	0	0	0				
5005													4480	0	1324	0	716	0	0	0	2	3154	0	399	0				
5069													7079	0	849	0	678	0	0	0	1637	4393	200	0	0				
5135													1228	0	708	0	433	0	0	0	256	264	0	274	0				
5210													10117	0	7424	0	0	2000	0	0	1661	972	60	0	0	Securities purchased not settled			
5331													4230	0	128	0	0	128	0	0	129	3973	0	0	0	rental security deposits payable to subsidiary			
5461													2826	0	1818	0	0	0	0	0	31	894	83	1709	0				
5751													712	0	445	74	0	366	0	0	60	133	0	77	0	Post Retirement Benefit Costs			
6039													325	0	0	0	0	0	0	0	240	85	0	0	0				
6141													162	0	0	0	0	0	0	0	106	56	0	0	0				
6329													2846	0	1543	0	160	0	0	0	979	324	0	1365	0				
6972													10629	0	8437	0	0	0	0	0	335	1357	500	7180	0				
7009													6990	0	825	22	0	0	0	0	63	6080	0	0	825				
7045													379	0	0	146	0	0	0	0	114	119	0	0	0				
7157													520	0	0	70	0	0	0	0	180	270	0	0	0				
7456													133	0	0	0	0	0	0	0	68	65	0	0	0				
7634													195	0	43	0	0	28	0	0	119	33	0	0	0	NET EFT SETTLEMENT			
8033													1760	0	1173	210	63	28	2	0	334	43	0	1080	0	FEDERAL TAX PAYABLE - INVESTMENTS	OTHERS LIABILITIES		
8462													236	0	0	0	0	0	0	0	163	73	0	0	0				
8631													371	0	220	0	0	0	0	0	49	102	0	220	0				
9357													1592	0	778	0	0	170	100	0	9	805	0	438	0	Landlord Allowance	Reserve for Letteros of Credit		
9553													1591	0	495	458	0	495	0	0	66	572	0	0	0	Nebraska Fund XV			
9807													9160	0	1961	0	0	763	0	0	3760	1939	1500	0	986	REVERSE MORTGAGE INSURANCE			
9955													262	0	0	35	0	0	0	0	65	162	0	0	0				
10250													1175	0	441	0	2	0	0	0	708	26	0	194	0				
10849													1342	0	1032	0	43	0	0	0	174	136	0	0	779				
10858													3660	0	592	1308	524	0	0	0	243	1477	40	0	0				
11145													357	0	0	0	0	0	0	0	109	248	0	0	0				
11640													2962	0	705	93	0	0	0	0	1011	1153	0	705	0				
11837													596	0	1	0	0	0	0	0	57	538	0	0	0				
12030													2659	0	1392	0	503	0	0	0	624	643	0	889	0				
12142													2555	0	2011	140	0	0	0	0	348	56	0	1458	0				
12245													785	0	4	118	0	0	0	0	181	482	0	0	0				
12311	616098	0	365556	0	125374	0	0	0	172334	40061	0	0									38147								
12647													364	0	0	0	0	0	0	0	172	192	0	0	0				
12656													91	0	0	0	0	0	0	0	49	42	0	0	0				
12937													3299	0	162	2669	39	0	0	0	291	177	0	0	0				
12946													6195	0	4620	0	0	0	0	0	532	1043	0	4471	0				
12955													324	0	34	0	0	0	0	0	83	207	0	0	0				
13037													290	0	5	0	0	0	0	0	129	156	0	0	0				
13103													19184	0	14980	0	0	14100	0	0	705	3480	19	0	0	DEFINED BENEFIT RETIREMENT PLAN LIABILITY			
13251													114	0	46	0	0	0	0	0	68	0	0	0	0				
13457													146	0	0	104	0	0	0	0	13	29	0	0	0				
14052													207	0	36	23	0	0	0	0	81	67	0	32	0				
14155													677	0	174	0	0	0	0	0	122	381	0	171	0				
14454													66	0	1	0	0	0	0	0	48	17	0	0	0				
14650													388	0	144	0	0	0	0	0	7	237	0	144	0				
14753													543	0	0	395	0	0	0	0	144	4	0	0	0				
14865													1355	0	797	0	0	0	0	0	178	355	25	651	0				
14977													223	0	13	64	0	0	0	0	63	83	0	13	0				
16337													1437	0	3	0	0	0	0	0	474	960	0	0	0				
16458													1171	0	9	37	0	0	0	0	571	554	0	0	0				
16551													1126	600	600	0	0	0	0	0	255	271	0	0	0				
16748													550	0	235	82	0	0	0	0	56	162	15	208	0				
16944													264	0	0	129	0	0	0	0	61	74	0	0	0				
16953													137	0	0	0	0	0	0	0	80	57	0	0	0				
17110													1673	0	516	0	238	243	0	0	74	1083	0	0	0	DEFERRED TENANT IMPROVEMENT LIABILITY			
17147													20775	0	5368	0	0	0	0	0	2674	12733	0	0	4952				
17259													1398	0	807	0	0	0	0	0	57	534	0	807	0				
17464													23910	0	1397	1071	1	0	0	0	907	19594	941	0	0				
17950													2849	0	1292	0	240	0	0	0	208	1269	80	1006	0				
18050													1366	0	229	0	0	118	94	0	184	953	0	0	0	Drafts in process	ATM/Debit cards		
18135													865	0	12	0	0	0	0	0	246	607	0	0	0				
18377													91	0	8	51	0	0	0	0	32	0	0	0	0				
18827													1813	0	84	1239	0	0	0	0	269	221	0	0	0				
18836													1482	0	807	0	0	0	0	0	173	502	0	769	0				
18854													384	0	0	0	0	0	0	0	245	139	0	0	0				
18957													33	0	0	3	0	0	0	0	27	3	0	0	0				
19356													1241	0	1081	0	0	0	0	0	68	92	0	1081	0				
19730													14368	0	120	0	56	0	0	0	1219	13029	0	0	0				
19936													790	0	494	0	0	0	0	0	246	50	0	471	0				
19972													728	0	666	0	0	666	0	0	2	60	0	0	0	accrued life ins			
20053													273	0	0	0	0	0	0	0	77	196	0	0	0				
20370													1763	0	153	0	0	0	0	0	567	1043	0	153	0				
20512													3982	0	3397	0	0	0	0	0	46	536	3	0	0				
20633													2142	0	0	0	0	0	0	0	405	1737	0	0	0				
20857													478	0	40	0	0	0	0	0	155	283	0	40	0				
21256													11	0	0	0	0	0	0	0	11	0	0	0	0				
21359													51	0	0	0	0	0	0	0	26	25	0	0	0				
21630													439	0	186	0	82	0	0	0	56	197	0	0	0				
21658													989	0	590	0	0	0	0	0	199	200	0	590	0				
22048													1395	0	749	0	9	0	0	0	245	401	0	683	0				
22356													2169	0	25	1305	0	0	0	0	232	597	10	0	0				
22459													445	0	214	0	0	0	0	0	94	137	0	120	0				
22543													618	0	0	0	0	0	0	0	38	580	0	0	0				
22552													373	0	181	0	0	181	0	0	124	68	0	0	0	AG BMP			
22730													479	0	101	237	43	0	0	0	46	95	0	0	0				
22936													876	0	444	0	0	0	0	0	419	13	0	189	0				
22954													422	0	208	0	0	199	0	0	199	15	0	0	0	Ag BMP			
23045													84	0	9	0	9	0	0	0	16	59	0	0	0				
