"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	TEXT3549	TEXT3550	TEXT3551	
1856																0	4620	0	5942	224	224	0	0	0	0	0	1098	0	0	0				
2040																0	1368	123	5328	442	523	45	0	0	0	0	1106	2208	0	0	Computer Software			
2161																0	267	0	3432	105	2414	2309	0	0	0	241	510	0	0	0	Cash Surrender Value life-Insurance			
2376																0	19297	16128	68987	500	1398	885	0	0	0	0	6012	26152	0	0	Suspense and Clearing			
2451																0	949	0	1466	72	151	0	0	0	0	0	366	0	0	0				
2554																0	0	0	100	2	4	2	0	0	0	0	96	0	0	0	Software			
2732																0	174	242	3749	61	239	20	52	0	0	0	2801	293	0	0	Safe Deposit rent receivable	Executive Benefits asset		
2750																0	498	0	2270	146	159	0	0	0	0	0	937	676	0	0				
2938																0	2011	1501	9192	0	1835	928	670	0	0	0	3845	0	0	0	Assets Held for Resale	Accounts Receivable		
3252																0	314	0	2840	389	461	0	0	0	0	0	2065	0	0	0				
3458																0	177	0	472	35	41	0	0	0	0	0	254	0	0	0				
3720																0	702	518	4666	274	307	0	0	0	0	0	1239	1900	0	0				
3953																0	1023	0	3469	162	162	0	0	0	0	0	1595	689	0	0				
4138																0	953	0	2640	204	296	0	0	0	0	0	1391	0	0	0				
4156																0	1820	0	6917	9	31	0	0	0	0	0	2043	3023	0	0				
4231																0	0	164	1618	94	129	0	0	0	0	0	1325	0	0	0				
4437																0	897	624	4538	0	1632	1194	0	0	0	0	1385	0	0	0	Due from Parent Company			
4839																0	1795	0	3402	115	135	0	0	0	0	0	1472	0	0	0				
5005																0	3973	0	14924	1417	2258	0	0	0	0	0	1535	7158	0	0				
5069																0	0	451	4147	461	1751	1274	0	0	0	0	1945	0	0	0	Accts. Rec.			
5135																60	1587	847	10114	281	556	0	0	0	0	0	4064	3060	0	0				
5210																0	7463	701	39953	3165	3193	0	0	0	0	0	4055	24541	0	0				
5331																0	3588	0	7107	1347	2618	924	0	0	0	0	636	265	0	0	accrued interest on securities purchased			
5461																0	1887	0	9414	0	4790	4135	0	0	0	0	2116	621	0	0	QZAB			
5751																0	276	0	3619	70	72	0	0	0	0	0	1047	2224	0	0				
6039																0	585	67	2327	101	591	370	108	0	0	0	767	317	0	0	Due From USDA	Unposted Debits		
6141																0	0	110	539	86	100	14	0	0	0	0	329	0	0	0	current income tax			
6329																614	892	1152	11981	1174	2154	0	0	0	0	0	3884	3899	0	0				
6972																0	3383	0	17784	1333	3299	0	0	0	0	0	4298	6804	0	0				
7009																0	0	66	7468	0	5495	5295	0	0	0	0	1907	0	0	0	RECEIVABLES			
7045																0	0	0	1202	0	208	0	0	0	0	0	994	0	0	0				
7157																0	23	0	485	0	36	0	0	0	0	0	426	0	0	0				
7456																0	225	0	729	0	95	80	0	0	0	0	409	0	0	0	Prepaid Health Insurance			
7634																0	738	0	1587	110	219	68	0	0	0	0	630	0	0	0	CHECKING CONTROL			
8033																0	1401	150	3775	62	373	0	0	0	0	0	1138	713	0	0				
8462																0	21	0	814	0	28	28	0	0	0	0	765	0	0	0	Accrued Interest Purchased			
8631																14	132	86	2374	88	102	0	0	0	0	0	334	1720	0	0				
9357																0	2310	0	27267	93	23618	23520	0	0	0	0	1339	0	0	0	Cash in Customer Owned ATMs			
9553																0	744	0	3182	144	175	0	0	0	0	0	1022	1241	0	0				
9807																0	23631	0	72482	0	255	89	0	0	0	0	14516	34080	0	0	REIMBURSABLE LEGAL EXPENSES - CLIENT BANKRUPTCY			
9955																0	449	0	1960	42	688	79	550	0	0	0	823	0	0	0	FEDERATED SWEEPS	NOTES RECEEIVABLE - KWMI		
10157																0	594	0	1160	77	86	0	0	0	0	0	480	0	0	0				
10250																352	1628	0	5104	452	1184	314	0	0	0	0	2059	233	0	0	Computer Software			
10849																0	2019	1064	7495	222	226	0	0	0	0	0	2669	1517	0	0				
10858																0	1456	0	6032	662	1155	0	0	0	0	0	3421	0	0	0				
11145																52	1086	301	2270	150	203	0	0	0	0	0	653	27	0	0				
11640																0	2318	508	12915	298	335	0	0	0	0	0	3595	6159	0	0				
11837																0	600	0	1630	0	268	227	0	0	0	0	762	0	0	0	DDA Non-Post debits			
12030																0	1010	988	4340	167	1739	0	0	0	0	0	226	377	0	0				
12058																0	523	0	1657	0	88	0	0	0	0	0	1046	0	0	0				
12142																0	581	89	2415	123	583	0	0	0	0	0	1162	0	0	0				
12245																0	395	0	1100	111	112	0	0	0	0	0	593	0	0	0				
12311	0	417601	0	2852265	0	885263	0	0	0	0	0	225432	1323969	0	0		417601																	
12647																0	310	0	983	58	59	0	0	0	0	0	614	0	0	0				
12656																0	29	4	188	27	27	0	0	0	0	0	128	0	0	0				
12937																0	776	0	2067	243	456	0	0	0	0	0	835	0	0	0				
12946																0	2181	0	17106	649	668	0	0	0	0	0	4152	10105	0	0				
12955																0	753	0	1749	88	103	0	0	0	0	0	893	0	0	0				
13037																0	217	1456	3132	112	724	0	0	0	0	0	735	0	0	0				
13103																0	12036	4572	25867	851	2641	922	0	0	0	0	3848	2770	0	0	Deferred Director Fees			
13251																0	141	0	745	0	0	0	0	0	0	0	339	265	0	0				
13457																0	3	0	1488	0	1	0	0	0	0	0	237	1247	0	0				
14052																0	247	100	1953	73	76	0	0	0	0	0	360	1170	0	0				
14155																21	752	0	3752	23	172	0	0	0	0	0	1364	1464	0	0				
14258																0	4022	0	10807	0	2691	1105	0	0	0	0	4094	0	0	0	Fine Art			
14454																0	95	0	252	0	13	0	0	0	0	0	144	0	0	0				
14650																0	111	87	1552	33	33	0	0	0	0	0	198	1123	0	0				
14753																0	9	0	631	53	59	0	0	0	0	0	563	0	0	0				
14865																0	560	1037	5353	266	603	161	0	0	0	0	2043	1110	0	0	SOFTWARE COSTS			
14977																0	182	78	706	42	52	0	0	0	0	0	314	80	0	0				
15536																0	33103	11929	146574	6157	22722	0	0	0	0	0	22834	55986	0	0				
16337																0	2195	1177	16352	671	1260	402	0	0	0	0	3282	8438	0	0	Portion of DD Unposted unable to be posted to deposit accounts			
16458																0	776	0	2395	61	197	82	0	0	0	0	1422	0	0	0	IPS Deposit			
16551																0	2496	693	6280	50	137	84	0	0	0	0	1101	1853	0	0	Software			
16748																0	344	8	2037	0	165	103	0	0	0	0	245	1275	0	0	Prepaid Dealer Reserve			
16944																0	0	0	254	31	31	0	0	0	0	0	223	0	0	0				
16953																0	0	0	331	20	20	0	0	0	0	0	311	0	0	0				
17110																0	219	0	3058	0	2646	1611	0	0	0	0	193	0	0	0	ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																198	11301	3232	63702	383	1258	130	0	0	0	0	11132	36779	0	0	Derivative Hedge Asset			
17259																20	414	0	2203	94	114	0	0	0	0	0	529	1146	0	0				
17464																0	10147	7793	68228	2793	8015	0	0	0	0	0	8858	33415	0	0				
17839																0	509	22	3189	45	153	0	0	0	0	0	2505	0	0	0				
17950																0	962	0	3296	88	107	0	0	0	0	0	1825	402	0	0				
18050																0	591	0	3101	270	963	289	0	0	0	0	1547	0	0	0	Unposted Debits			
18135																0	1424	0	6483	285	437	0	0	0	0	0	1202	3420	0	0				
18377																0	94	0	244	38	51	13	0	0	0	0	99	0	0	0	Prepaid Income Tax			
18827																0	424	79	1688	0	273	0	0	0	0	0	912	0	0	0				
18836																0	670	603	5121	365	447	0	0	0	0	0	884	2517	0	0				
18854																0	232	0	1495	110	264	74	0	0	0	0	999	0	0	0	Software			
18957																37	442	0	2023	77	116	0	0	0	0	0	518	947	0	0				
19356																0	157	0	1082	57	57	0	0	0	0	0	536	332	0	0				
19730																0	18195	5161	76119	2153	4198	0	0	0	0	0	9924	38641	0	0				
19936																0	1659	635	6699	227	580	340	0	0	0	0	1954	1871	0	0	Guildford Capital			
19972																0	183	144	2540	0	96	0	0	0	0	0	123	1994	0	0				
20053																0	503	76	1058	72	74	0	0	0	0	0	405	0	0	0				
20147																0	495	0	1326	108	264	0	0	0	0	0	567	0	0	0				
20259																2	350	0	1264	49	387	0	132	0	0	0	527	0	0	4		Fine Art		
20370																0	363	1741	8141	138	1347	397	524	0	0	0	1073	3617	0	0	SBA Servicing Assets	Software		
20512																0	1006	631	4451	0	2331	0	0	0	0	0	483	0	0	0				
20633																0	498	572	8509	438	568	0	0	0	0	0	1140	5731	0	0				
20839																0	738	997	3410	186	643	234	206	0	0	0	1032	0	0	0	Nonpost Debits - Deposits	Investment in State of Georgia Fund		
20857																1	291	0	2135	345	346	0	0	0	0	0	1188	310	0	0				
20866																0	1384	436	7519	0	892	0	0	0	0	0	920	3887	0	0				
21256																0	86	0	793	2	2	0	0	0	0	0	56	649	0	0				
21359																0	114	0	441	29	31	0	0	0	0	0	213	83	0	0				
21630																0	512	0	934	13	17	0	0	0	0	0	405	0	0	0				
21658																0	442	0	3810	90	106	0	0	0	0	0	1164	2098	0	0				
22048																92	589	1640	9204	369	1978	1176	28	0	0	0	1712	3285	0	0	Note Rec ZM Irrecovable Trust	Loans in Process		
22235																0	1368	1059	5437	455	911	243	0	0	0	0	2099	0	0	0	Nonpost Debits Deposits			
22356																0	817	0	9028	0	2020	1680	0	0	0	0	3091	3100	0	0	Loan Suspense			
22459																38	698	102	1754	265	314	0	0	0	0	0	640	0	0	0				
22543																0	170	0	652	91	120	0	0	0	0	0	362	0	0	0				
22552																0	372	0	1095	43	104	0	0	0	0	0	619	0	0	0				
22730																58	474	0	1181	84	145	0	0	0	0	0	562	0	0	0				
22936																0	1641	1184	7149	452	473	0	0	0	0	0	3544	307	0	0				
22954																0	561	319	2246	37	37	0	0	0	0	0	739	590	0	0				
23036																0	0	2445	13675	103	329	142	0	0	0	0	10161	740	0	0	Reserve for State Occupation Bus License Tax			
23045																0	212	0	408	0	7	0	0	0	0	0	189	0	0	0				
23241																0	29181	12935	165647	0	42523	12229	19139	0	0	0	17125	63883	0	0	Equipment leased to others	Accounts receivable - securities in process		
23456																0	414	0	1400	87	87	0	0	0	0	0	899	0	0	0				
23504																0	812	929	8268	2340	3139	0	0	0	0	0	3388	0	0	0				
23540																0	625	0	2165	151	426	275	0	0	0	0	1114	0	0	0	Others			
23643																0	121	0	2507	718	812	0	0	0	0	0	1574	0	0	0				
23755																0	561	0	1445	207	336	124	0	0	0	0	548	0	0	0	Arrogated Investment Interest Receivable			
23812																0	8582	4351	31126	746	5829	4359	0	0	0	0	2299	10065	0	0	Account Receivables			
24006																0	1081	102	6891	558	796	0	0	0	0	0	4912	0	0	0				
24453																0	3564	0	5701	327	902	225	0	0	0	0	1235	0	0	0	MEMBERSHIP			
24659																0	0	0	341	0	0	0	0	0	0	0	341	0	0	0				
24668																135	567	286	2372	204	506	90	0	0	0	0	1013	0	0	0	Earnest Money and fees - Lindale Office			
24855																0	29	0	247	0	11	0	0	0	0	0	82	125	0	0				
24949																0	2168	1397	10700	181	803	0	0	0	0	0	4033	2299	0	0				
25357																0	3975	0	5621	631	1182	419	32	100	0	0	464	0	0	0	Accrued Interest Receivable Investments	Lease Purchase	Non Post DDA	
25647																0	0	0	740	119	155	0	0	0	0	0	585	0	0	0				
26149																5	0	0	528	13	42	0	0	0	0	0	486	0	0	0				
26242																0	1800	124	15667	677	771	0	0	0	0	0	2496	10476	0	0				
26457																0	0	0	242	0	27	27	0	0	0	0	215	0	0	0	DDA Unposted			
26765																0	668	46	2461	366	1025	432	0	0	0	0	722	0	0	0	Federal income tax current - accrued			
26859																0	3323	1019	7207	0	1174	657	0	0	0	0	1691	0	0	0	dda rejects			
26916																0	7046	0	9696	371	720	0	0	0	0	0	1930	0	0	0				
27548																6	4114	387	14821	611	883	40	0	0	0	0	2079	7358	0	0	unposted CD/DDA			
27614																0	1449	0	10104	0	2192	0	0	0	0	0	1702	4761	0	0				
27847																5	1380	0	6644	272	780	0	0	0	0	0	2778	1706	0	0				
28152																0	346	0	1558	0	15	0	0	0	0	0	315	882	0	0				
28255																0	129	0	1362	195	548	0	0	0	0	0	685	0	0	0				
28349																0	538	0	1463	103	109	0	0	0	0	0	816	0	0	0				
28406																0	4606	0	42536	0	3255	2000	0	0	0	0	6514	28161	0	0	Boston Community Loan Fund			
28572																0	1091	0	2371	31	186	27	26	0	0	0	175	919	0	0	FDIC Premiums	OH Franchise Tax		
28732																0	492	373	3008	91	107	0	0	0	0	0	655	1381	0	0				
29104																0	10036	14728	59347	512	7630	6148	253	0	0	0	4470	22483	0	0	Principal Receivable	PREPAID INSURANCE COST		
29252																130	1328	0	4795	100	608	278	0	0	0	0	593	2266	0	0	Investment Subsidary			
29636																0	4567	78	29212	594	908	0	0	0	0	0	5753	17906	0	0				
29850																32	0	38	1741	56	95	0	0	0	0	0	323	1285	0	0				
29944																0	1975	1187	4721	150	390	0	0	0	0	0	1169	0	0	0				
29953																0	947	0	2642	51	942	643	172	0	0	0	717	36	0	0	07 Building Project	Prop Improvement Tax Rev		
30052																0	111	0	245	18	28	10	0	0	0	0	106	0	0	0	Accrued Fees Receivable			
30155																0	1330	543	5759	243	315	0	0	0	0	0	1583	1988	72	0				
30258																0	2719	0	10096	0	1447	549	0	0	0	0	2067	3863	0	0	Freddie Mac Prepaid Funds			
30418																0	0	3612	13549	564	1664	842	168	0	0	0	8273	0	90	0	MBS Receivable	Other Receivable		
30502																0	4851	2168	12044	669	1557	527	0	0	0	0	3468	0	0	0	Computer software, net of amortization			
30650																0	714	377	2385	126	408	251	0	0	0	0	886	0	0	0	Accrued Taxes Payable			
30810	0	47046	329036	2143669	0	1177373	432377	0	0	0	463991	126223	0	0	524911		47046														Other amounts due from securitization			
30856																0	1086	0	3724	0	1242	424	0	0	0	0	965	431	0	0	Accounts Receivable			
31134																0	404	88	2900	287	330	0	0	0	0	0	870	1208	0	0				
31255																0	1731	456	10504	0	873	0	0	0	0	0	1071	6373	0	0				
31657																33	0	0	765	96	166	37	0	0	0	0	599	0	0	0	Other Fees and Charges on Loans			
31826																0	751	289	2485	112	351	0	0	0	0	0	1094	0	0	0				
31835																629	551	1080	9245	323	995	0	0	0	0	0	1203	5416	0	0				
32234																0	82	0	722	40	40	0	0	0	0	0	600	0	0	0				
32766																0	24	4	422	31	122	64	0	0	0	0	272	0	0	0	Federal Income Tax Receivable			
33147																0	1260	0	4203	373	1121	317	330	0	0	0	1822	0	0	0	Data Processing, Net of Accumulated Depreciation	Unposted Deposit Debits		
33259																0	1559	0	6271	393	527	0	0	0	0	0	4185	0	0	0				
33268																0	0	0	1045	116	136	0	0	0	0	0	583	326	0	0				
33549																0	12	0	484	0	122	81	0	0	0	0	241	109	0	0	Over Accrued Tax Liability			
33727																0	1139	3521	14958	0	2109	1784	0	0	0	0	1201	6988	0	0	Pre paid Pension Costs			
33754																0	0	0	235	19	19	0	0	0	0	0	216	0	0	0				
33839																0	132	0	344	23	23	0	0	0	0	0	189	0	0	0				
33857																0	634	0	1832	310	338	0	0	0	0	0	860	0	0	0				
34153																0	5527	0	10377	406	1380	0	0	0	0	0	3289	181	0	0				
34359																0	322	24	1494	59	59	0	0	0	0	0	305	784	0	0				
34425																0	2254	0	5168	0	1580	649	0	0	0	0	1334	0	0	0	Defined Benefit Plan			
34434																0	469	0	2389	563	718	0	0	0	0	0	1202	0	0	0				
34452																0	57	0	1190	128	148	0	0	0	0	0	387	598	0	0				
34537																0	12804	6042	39068	3235	10939	0	0	0	0	0	9283	0	0	0				
34555																0	1672	211	7941	168	255	64	0	0	0	0	1543	4260	14	0	Computer Software & Depreciation Net			
34742																0	1354	682	9769	348	894	0	0	0	0	0	1875	4964	0	0				
34836																0	0	37	744	42	49	0	0	0	0	0	404	254	0	0				
34863																0	0	0	226	38	38	0	0	0	0	0	188	0	0	0				
35057																0	1403	0	3542	100	318	0	0	0	0	0	851	970	0	0				
35244																0	4856	1285	18348	488	991	384	0	0	0	0	2297	8919	0	0	Subsidiary Receivables			
35301	0	194654	0	5284790	0	4683557	1607033	0	0	0	0	406579	0	0	0		194654														Accrued fee income receivable			
35570																0	41846	31204	190060	99	99	0	0	0	0	0	25962	90949	0	0				
35646																0	111	29	1007	0	30	0	0	0	0	0	296	541	0	0				
35842																0	351	0	2044	70	76	6	0	0	0	0	781	836	0	0	Due from VISA Stock Redemption			
35936																0	0	2	213	0	25	0	0	0	0	0	186	0	0	0				
36054																0	6146	2915	30724	1103	2180	0	0	0	0	0	5709	13774	0	0				
36344																0	2191	0	12384	450	494	0	0	0	0	0	2411	7288	0	0				
36456																0	202	0	2026	150	256	106	0	0	0	0	1452	116	0	0	DDA Suspense			
36858																0	898	0	2137	118	553	0	0	0	0	0	686	0	0	0				
36933																0	462	57	2403	229	336	0	0	0	0	0	1179	369	0	0				
37051																0	280	45	1146	74	74	0	0	0	0	0	265	482	0	0				
37341																0	19	0	956	40	40	0	0	0	0	0	154	743	0	0				
37350																8	506	0	896	23	31	0	0	0	0	0	359	0	0	0				
37378																0	174	487	2343	37	244	0	0	0	0	0	966	472	0	0				
37435																0	1153	21	8024	403	2614	690	0	0	0	0	4236	0	855	0	State Tax Credit			
37640																0	10621	0	42393	1684	3563	1784	0	0	0	0	7378	20831	0	0	Accounts Receivable			
37659																0	0	0	909	27	59	30	0	0	0	0	502	348	0	0	Unposted Checks			
37743																0	276	0	743	30	41	0	0	0	0	0	426	0	0	0				
37949																0	962	0	7648	89	311	0	0	0	0	0	1572	4803	0	0				
38526																0	563	250	6342	0	1813	531	0	0	0	0	666	3050	0	0	AIR - U. S. Gov't Agencies			
38535																0	1404	0	22467	0	7708	5217	0	0	0	0	3404	9951	0	0	Debit Unpostables			
38740																0	2032	10	5329	188	294	0	0	0	0	0	798	2195	0	0				
39327																0	0	0	6655	205	366	157	0	0	0	0	1520	4769	0	0	Software			
39420																2680	4966	3137	30945	0	2989	0	0	0	0	0	4183	15670	0	0				
39475																0	11342	5948	65446	2512	8253	4117	0	0	0	0	10522	29381	0	0	Tax Receivable			
39756																0	2685	0	7185	0	1225	0	0	0	0	0	2120	1155	0	0				
40033																0	428	0	4503	18	18	0	0	0	0	0	535	3522	0	0				
40350																0	250	0	688	0	44	0	0	0	0	0	394	0	0	0				
40707																0	1136	417	5364	307	851	258	0	0	0	0	844	2116	0	0	KEENE LEASE ASSET			
40855																0	450	0	1077	60	60	0	0	0	0	0	567	0	0	0				
41245																0	45	92	1065	0	13	0	0	0	0	0	184	731	0	0				
41553																0	99	0	998	0	19	0	0	0	0	0	880	0	0	0				
41629																0	1134	329	3164	275	728	0	0	0	0	0	738	235	0	0				
41647																0	6591	2731	20994	0	1517	0	0	0	0	0	7150	3005	1120	0				
41759																0	66	0	418	13	13	0	0	0	0	0	339	0	0	0				
41825																0	0	170	951	140	141	0	0	0	0	0	640	0	0	0				
41937																0	270	0	818	34	114	61	0	0	0	0	434	0	0	0	Accrued Int. U.S. Govt. Agencies			
41955																0	230	0	755	0	147	0	0	0	0	0	342	36	0	0				
42037																9	59	0	822	62	71	0	0	0	0	0	692	0	0	0				
42055																0	402	0	1921	112	205	93	0	0	0	0	897	417	0	0	SOFTWARE			
42354																0	234	0	2739	0	73	0	0	0	0	0	715	1717	0	0				
42420																0	48424	12894	268607	0	28725	8703	0	0	0	0	29279	149285	0	0	REC FROM AFFILIATES			
42448																22	2303	1019	9289	346	459	0	0	0	0	0	5508	0	0	0				
42457																0	2	0	584	66	77	0	0	0	0	0	432	73	0	0				
43052																0	1432	0	4587	0	282	0	0	0	0	0	378	2495	0	0				
43155																0	1112	1326	6707	0	1932	931	0	0	0	0	1970	367	0	0	Security Deposit Outsource			
43173	0	150709	1793	301719	0	69297	35109	0	0	0	0	67170	12750	0	0		150709														Acceptances - Imports			
43351																0	0	0	31	0	26	26	0	0	0	0	5	0	0	0	IENC			
43454																0	25	0	224	27	29	0	0	0	0	0	170	0	0	0				
43511																0	3114	1	18639	0	2896	1465	0	0	0	0	1852	10776	0	0	Income Taxes Receivable			
43641																0	584	0	930	75	75	0	0	0	0	0	271	0	0	0				
43744																0	661	166	3536	0	162	0	0	0	0	0	936	1611	0	0				
43856																0	383	0	1212	44	45	0	0	0	0	0	202	582	0	0				
43959																0	52	0	731	101	111	0	0	0	0	0	568	0	0	0				
44040																0	1702	456	9990	84	96	0	0	0	0	0	2345	5391	0	0				
44134	0	3338	6703	27592	678	6897	0	0	0	0	0	10509	145	372	0		0																	
44433																0	4102	1417	8467	669	994	0	0	0	0	0	1954	0	0	0				
44602																0	50861	0	190402	0	108756	32746	27390	0	0	0	10272	20513	0	0	Account receivable	Computer Software		
44741																0	825	991	5010	629	1419	790	0	0	0	0	1775	0	0	0	Prepaid Dealer Reserve			
44750																0	839	1394	4348	0	828	0	0	0	0	0	1287	0	0	0				
44929																0	443	0	1042	212	212	0	0	0	0	0	387	0	0	0				
45038																0	229	126	1426	0	27	0	0	0	0	0	1044	0	0	0				
45047																0	759	0	3668	110	112	0	0	0	0	0	608	2189	0	0				
45056																0	105	0	1011	116	249	133	0	0	0	0	657	0	0	0	Overfunded Single-Employer Defined Benefit Plan (FASB 158)			
45430																0	622	441	4678	123	228	0	0	0	0	0	527	2860	0	0				
45458																0	34	0	122	0	20	0	0	0	0	0	68	0	0	0				
45551																0	3071	0	16961	438	814	0	0	0	0	0	4496	8580	0	0				
45560																0	3632	0	24509	3713	5872	0	0	0	0	0	2740	12265	319	0				
45627																0	56308	23094	218179	0	18915	0	0	0	0	0	21535	98327	0	0				
45775																0	447	520	4699	0	3071	2833	0	0	0	0	661	0	0	0	BOLI			
46053																0	1633	0	4364	0	149	0	0	0	0	0	1190	1392	0	0				
46941																0	496	0	1353	78	78	0	0	0	0	0	779	0	0	0				
47153																0	2	0	257	0	0	0	0	0	0	0	241	14	0	0				
47247																0	819	105	7943	260	539	0	0	0	0	0	1262	5218	0	0	Prepaid expensed			
47256																0	215	71	496	0	41	0	0	0	0	0	169	0	0	0				
47452																0	36	0	267	0	30	0	0	0	0	0	201	0	0	0				
47500																0	1778	121	3711	237	432	0	0	0	0	0	1336	44	0	0				
48057																0	293	0	2921	116	166	0	0	0	0	0	1024	1438	0	0				
48150																0	116	0	387	31	31	0	0	0	0	0	240	0	0	0				
48374																0	4052	0	22240	699	2124	691	0	0	0	0	5207	10857	0	0	OREO Guaranteed Receivable			
48440																0	180	166	2490	0	27	0	0	0	0	0	301	1816	0	0				
48730																0	1315	1085	7507	0	2904	2904	0	0	0	0	1998	205	0	0	A/R Miscellaneous			
49054																0	375	0	1890	0	502	292	0	0	0	0	1013	0	0	0	Discount on Issued CD's			
49148																0	403	0	2815	100	105	0	0	0	0	0	670	1637	0	0				
49241																0	1710	634	13490	340	543	0	0	0	0	0	3328	7275	0	0				
49344																0	2374	0	5144	172	527	246	0	0	0	0	439	1804	0	0	Rabi Trust			
49643																0	451	4	685	6	6	0	0	0	0	0	224	0	0	0				
49652																0	446	257	1631	30	131	101	0	0	0	0	797	0	0	0	Accrued Income Tax Asset			
49821																0	3786	3112	30955	0	266	0	0	0	0	0	3142	20649	0	0				
49858																0	237	481	1295	102	131	0	0	0	0	0	446	0	0	0				
49951																12	0	0	2325	0	148	0	0	0	0	0	2017	160	0	0				
50144																0	0	278	2968	42	54	0	0	0	0	0	440	2196	0	0				
50461																0	0	1218	1672	0	187	1	177	0	0	0	267	0	0	0	LEASE DEPOSIT	Receivable from ESOP		
50546																0	374	0	908	0	64	33	0	0	0	0	470	0	0	0	Prepaid Service Contracts			
50854																0	0	0	446	0	48	0	0	0	0	0	398	0	0	0				
50957																0	1315	80	2168	95	154	45	14	0	0	0	619	0	0	0	Other Bank owned assets	Computer Software		
51253																96	398	0	6147	0	352	182	0	0	0	0	781	4616	0	0	Loans in Process			
51356																11	0	0	641	53	64	0	0	0	0	0	577	0	0	0				
51459																5	422	0	4504	80	85	0	0	0	0	0	1805	2192	0	0				
51730																5	195	0	939	57	167	105	0	0	0	0	577	0	0	0	UNPOSTED DEBITS			
51842																0	1298	0	3317	183	336	95	0	0	0	0	1683	0	0	0	FREDDIE MAC - PREPAID FUNDS			
52410																0	364	89	826	79	88	0	0	0	0	0	285	0	0	0				
52719																0	3834	96934	275534	0	139163	94268	0	0	0	0	4043	31560	0	0	Dividend Interest & Other			
52951																0	228	0	985	81	100	0	0	0	0	0	657	0	0	0				
53015																0	9	0	281	52	84	0	0	0	0	0	188	0	0	0				
53033																0	18045	6365	35584	0	3776	1586	0	0	0	0	7398	0	0	0	PURCHASE ACCTG ADJ FOR OPERATING LEASES			
53051																0	5	0	385	0	13	0	0	0	0	0	367	0	0	0				
53239																0	0	172	1109	107	107	0	0	0	0	0	604	226	0	0				
