"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
12311	612507	92220	17937	0	563154	60804	0			0	0	
12647	579	21	0	0	558	0	0			0	0	
12656	175	3	1	0	171	0	0			0	0	
12937	1159	18	0	0	1141	0	0			0	0	
12946	4995	169	62	0	3972	106	898			0	0	
12955	1058	165	0	0	911	18	0			0	0	
13037	1838	0	29	0	2191	382	0			0	0	
13103	7812	144	4	0	7865	201	0			0	0	
13251	429	0	5	0	424	0	0			0	0	
13457	85	0	0	0	85	0	0			0	0	
14052	665	15	2	0	648	0	0			0	0	
14155	1095	138	59	0	1117	219	0			0	0	
14258	9983	75	12	0	9903	7	0			0	0	
14454	307	0	0	0	359	52	0			0	0	
14650	248	0	3	0	254	9	0			0	0	
14753	522	0	0	0	522	0	0			0	0	
14865	1751	90	0	0	1665	4	0			0	0	
14977	332	0	0	0	332	0	0	0	0	0	0	
15536	39087	0	102	0	42091	3106	0			0	0	
16337	4239	275	54	0	4543	633	0			0	0	
16458	2026	0	7	0	2029	10	0			0	0	
16551	2360	0	25	0	2356	21	0			0	0	
16748	423	10	9	0	425	21	0			0	0	
16944	247	0	1	0	247	1	0			0	0	
16953	174	0	1	0	182	9	0			0	0	
17110	559	0	150	0	409	0	0			0	0	
17147	15131	2763	771	0	15114	3517	0			0	0	
17259	121	0	5	0	123	7	0			0	0	
17464	34200	4500	483	0	33875	4658	0			0	0	
17839	1794	-284	37	0	2063	22	0			0	0	
17950	1447	60	1	0	1388	2	0			0	0	
18050	2351	30	45	0	2307	31	0			0	0	
18135	1184	15	0	0	1170	1	0			0	0	
18377	102	0	0	0	102	0	0			0	0	
18827	1332	30	2	0	1304	26	22			0	0	
18836	1533	54	30	0	1516	67	0			0	0	
18854	284	60	27	0	197	0	0			0	0	
18957	422	60	13	0	438	89	0			0	0	
19356	876	0	2	0	874	0	0			0	0	
19730	22713	750	27	0	22231	295	0			0	0	
19936	2295	150	4	0	2169	28	0			0	0	
19972	95	0	0	0	95	0	0	0	0	0	0	
20053	954	30	236	0	688	0	0			0	0	
20147	410	25	13	0	403	31	0			0	0	
20259	748	75	4	0	677	8	0			0	0	
20370	1763	243	11	0	1691	182	0			0	0	
20512	493	0	15	0	483	5	0			0	0	
20633	2300	60	15	0	2251	26	0			0	0	
20839	2913	559	14	0	3200	860	0			0	0	
20857	278	0	0	0	278	0	0			0	0	
20866	1174	657	0	0	1143	626	0			0	0	
21256	65	0	1	0	64	0	0			0	0	
21359	141	0	0	0	141	0	0			0	0	
21630	263	0	0	0	263	0	0			0	0	
21658	1113	0	16	0	1099	2	0			0	0	
22048	2420	120	24	0	2529	253	0			0	0	
22235	4955	245	13	0	4933	236	0			0	0	
22356	2611	300	8	0	2303	0	0			0	0	
22459	912	0	4	0	928	20	0			0	0	
22543	573	10	1	0	563	1	0			0	0	
22552	660	20	16	0	635	11	0			0	0	
22730	646	0	12	0	685	51	0			0	0	
22936	3541	165	11	0	3382	17	0			0	0	
22954	842	37	2	0	806	3	0	0	0	0	0	
23036	7330	1	16	0	7448	135	0			0	0	
23045	231	0	0	0	231	0	0			0	0	
23241	28590	3634	448	0	27261	2753	0			0	0	
23456	1079	60	8	0	1070	59	0			0	0	
23504	3122	200	52	0	2954	84	0			0	0	
23540	379	8	1	0	409	39	0			0	0	
23643	1960	300	151	0	1754	245	0			0	0	
23755	989	193	6	0	866	76	0			0	0	
23812	7930	211	100	0	7817	159	-39			0	0	
24006	2915	132	4	0	3124	345	0			0	0	
24453	2197	702	1	0	1494	0	0			0	0	
24659	308	17	7	0	294	10	0			0	0	
24668	1368	0	7	0	1363	2	0			0	0	
24855	107	0	74	0	33	0	0			0	0	
24949	6415	141	17	0	6396	139	0			0	0	
25357	386	36	4	0	360	14	0			0	0	
25647	1505	1929	0	0	605	1029	0			0	0	
26149	321	0	0	0	321	0	0			0	0	
26242	3010	0	111	0	3012	113	0			0	0	
26457	196	0	0	0	203	7	0			0	0	
26765	210	0	2	0	228	20	0			0	0	
26859	4877	120	9	0	4748	0	0			0	0	
26916	2675	590	23	0	2172	238	128			0	0	
27548	2590	228	50	0	2412	100	0			0	0	
27614	1240	30	5	0	1209	4	0			0	0	
27847	2692	181	179	0	2824	492	0			0	0	
28152	370	10	0	0	360	0	0			0	0	
28255	593	54	12	0	545	18	0			0	0	
28349	900	50	5	0	892	47	0			0	0	
28406	1681	306	3	0	1560	188	0			0	0	
28572	640	70	0	0	863	293	0	0	0	0	0	
28732	578	25	1	0	569	17	0			0	0	
29104	5245	150	2	0	5163	70	0			42	0	
29252	1041	0	1	0	1143	103	0			0	0	
29636	3894	98	77	0	3968	249	0			0	0	
29850	248	17	0	0	241	10	0			0	0	
29944	3555	166	9	0	2328	1	1053			0	222	
29953	934	30	10	0	902	8	0			0	0	
30052	283	2	2	0	279	0	0			0	0	
30155	1530	30	11	0	1493	4	0			0	0	
30258	6644	521	3	0	6138	18	0			0	0	
30418	23	8	0	0	15	0	0			0	0	
30502	6433	270	40	0	6240	117	0			0	0	
30650	2798	109	27	0	2829	167	0			0	0	
30810	816088	241149	43218	0	786750	255029	0	0	217514	0	0	
30856	1515	60	2	0	1498	45	0			0	0	
31134	644	59	22	0	570	7	0			0	0	
31255	2615	702	8	0	1927	22	0			0	0	
31657	421	45	56	0	344	24	0			0	0	
31826	1649	0	13	0	1720	84	0			0	0	
31835	1378	75	31	0	1302	30	0			0	0	
32234	272	0	0	0	272	0	0			0	0	
32766	170	0	0	0	170	0	0			0	0	
33147	3595	75	19	0	3506	5	0			0	0	
33259	8094	586	0	0	7509	1	0			0	0	
33268	583	0	3	0	582	2	0			0	0	
33549	338	7	3	0	350	22	0			0	0	
33727	2608	45	40	0	2612	89	0			0	0	
33754	41	0	0	0	41	0	0			0	0	
33839	123	0	0	0	123	0	0			0	0	
33857	897	0	2	0	895	0	0			0	0	
34153	15489	3293	32	0	12264	161	61			0	0	
34359	394	0	4	0	475	85	0	0	0	0	0	
34425	2307	15	6	0	2347	61	0			0	0	
34434	897	30	17	0	857	7	0			0	0	
34452	297	4	0	0	293	0	0			0	0	
34537	23000	5500	78	0	21902	4480	0			0	0	
34555	838	45	6	0	812	25	0			0	0	
34742	3198	244	1	0	3051	98	0			0	0	
34836	213	0	0	0	213	0	0			78	0	
34863	190	93	34	0	231	168	0			0	0	
35057	1350	330	117	0	1095	192	0			0	0	
35244	7054	500	34	0	6540	20	0			0	0	
35301	18225	0	9	0	18216	0	0			0	0	
35570	9837	1000	1	0	8858	22	0			0	0	
35646	314	0	1	0	316	3	0			0	0	
35842	601	120	3	0	484	6	0			0	0	
35936	37	0	0	0	37	0	0			0	0	
36054	10971	779	83	0	10495	386	0			0	0	
36344	1966	140	13	0	2044	231	0			0	0	
36456	488	0	56	0	432	0	0			0	0	
36858	1636	191	22	0	1430	7	0			0	0	
36933	985	55	59	0	1050	179	0			0	0	
37051	578	6	0	0	576	4	0			0	0	
37341	425	15	1	0	411	2	0			0	0	
37350	631	407	5	0	229	10	0			0	0	
37378	1239	60	0	0	1209	30	0			0	0	
37435	8668	263	48	0	8395	38	0			0	0	
37640	9198	1344	149	0	8044	339	0			0	0	
37659	383	15	1	0	372	5	0			0	0	
37743	458	22	4	0	433	1	0			0	0	
37949	3422	80	3	0	3340	1	0			0	0	
38526	1604	60	26	0	1850	332	0			0	0	
38535	4044	90	1	0	3953	0	0			0	0	
38740	1132	45	11	0	1107	31	0			0	0	
39327	266	71	0	0	196	1	0			0	0	
39420	8000	474	78	0	7820	372	0			0	0	
39475	27089	12800	119	0	25258	11088	0			0	0	
39756	1294	44	14	0	1261	25	0			0	0	
40033	1257	0	58	0	1211	12	0			0	0	
40350	259	0	0	0	259	0	0			0	0	
40707	2300	45	6	0	2271	22	0			0	0	
40855	414	23	2	0	394	5	0			0	0	
41245	348	0	37	0	326	15	0			0	0	
41553	633	0	16	0	621	4	0			0	0	
41629	1636	105	43	0	1573	85	0			0	0	
41647	8294	400	5	0	7956	67	0			0	0	
41759	514	6	1	0	520	13	0			0	0	
41825	2286	-41	1	0	2328	2	0			0	0	
41937	442	0	1	0	442	1	0			0	0	
41955	281	0	3	0	278	0	0			0	0	
42037	349	15	4	0	332	2	0			0	0	
42055	1791	736	15	0	1168	128	0			0	0	
42354	618	0	9	0	610	1	0			0	0	
42420	41612	3178	433	0	42396	4395	0			0	0	
42448	5291	460	104	0	4991	284	20			0	0	
42457	389	0	0	0	389	0	0			0	0	
43052	1164	1	4	0	1601	442	0			0	0	
43155	3290	253	167	0	3169	297	-2			0	0	
43173	102839	34599	11	0	80584	12355	0			0	0	
43351	13	0	0	0	13	0	0			0	0	
43454	209	2	0	0	207	0	0			0	0	
43511	3742	140	8	0	3675	81	0			0	0	
43641	391	0	2	0	404	15	0			0	0	
43744	1058	30	0	0	1028	0	0			0	0	
43856	272	0	0	0	275	3	0			0	0	
43959	725	0	34	0	697	6	0			0	0	
44040	1971	30	16	0	1965	40	0			0	0	
44134	25455	2880	3700	0	21575	2700	0			0	0	
44433	2832	0	52	0	2807	27	0			0	0	
44602	7421	787	3	0	6634	3	0			0	0	
44741	2368	78	16	0	2402	128	0			0	0	
44750	1538	700	33	0	997	192	0			0	0	
44929	553	21	13	0	531	12	0			0	0	
45038	797	8	5	0	784	0	0			0	0	
45047	952	0	20	0	963	31	0			0	0	
45056	743	0	0	0	743	0	0			0	0	
45430	1176	35	2	0	1147	8	0			0	0	
45458	117	0	0	0	117	0	0			0	0	
45551	2692	15	33	0	2736	92	0			0	0	
45560	4231	0	19	0	4251	39	0			0	0	
45627	45022	4707	359	0	42414	2458	0			0	0	
45775	385	15	0	0	370	0	0			0	0	
46053	1659	156	53	0	1487	37	0			0	0	
46941	752	60	8	0	750	66	0			0	0	
47153	238	0	0	0	242	4	0			0	0	
47247	2049	279	30	0	1800	60	0			0	0	
47256	373	6	0	0	371	4	0			0	0	
47452	570	0	33	0	537	0	0			0	0	
47500	1160	30	2	0	1343	215	0			0	0	
48057	167	14	2	0	151	0	0			0	0	
48150	136	2	0	0	135	1	0			0	0	
48374	6508	51	63	0	6494	100	0			0	0	
48440	353	15	0	0	338	0	0			0	0	
48730	3303	600	246	0	2700	243	0			0	0	
49054	2131	222	0	0	2069	160	0			0	0	
49148	411	12	2	0	399	2	0			0	0	
49241	3001	205	43	0	2830	77	0			0	0	
49344	294	0	1	0	367	74	0			0	0	
49643	190	4	0	0	186	0	0			0	0	
49652	1589	0	42	0	1547	0	0			0	0	
49821	5879	500	115	0	5952	688	0			0	0	
49858	390	5	1	0	387	3	0			0	0	
49951	629	0	0	0	629	0	0			0	0	
50144	437	24	8	0	420	15	0	0	0	0	0	
50461	2895	0	0	0	2895	0	0			0	0	
50546	230	6	0	0	224	0	0			0	0	
50854	579	12	19	0	562	14	0			0	0	
50957	1200	215	3	0	982	0	0			0	0	
51253	971	180	24	0	816	49	0			0	0	
51356	617	30	1	0	593	7	0			0	0	
51459	737	401	3	0	1008	675	0			0	0	
51730	387	21	11	0	362	7	0	0	0	0	0	
51842	1828	75	1	0	2002	250	0			0	0	
52410	224	0	1	0	223	0	0			0	0	
52719	0	0	0	0	0	0	0			0	0	
52951	851	5	11	0	872	37	0			0	0	
53015	206	0	15	0	191	0	0			0	0	
53033	15773	2357	41	0	13588	213	0			0	0	
53051	254	0	4	0	250	0	0			0	0	
53239	1276	0	6	0	1279	9	0			0	0	
53453	187	15	1	0	194	23	0			0	0	
53752	281	0	0	0	281	0	0			0	0	
54049	815	44	1	0	770	0	0			0	0	
54058	2357	60	14	0	2298	15	0			0	0	
54357	201	100	1	0	100	0	0			0	0	
54375	5677	780	28	0	5641	772	0			0	0	
54441	915	18	0	0	897	0	0			0	0	
54656	691	55	5	0	681	50	0			0	0	
55176	972	30	0	0	942	0	0			0	0	
55336	2308	-300	13	0	2597	2	0			0	0	
55635	603	14	1	0	613	25	0			0	0	
55653	322	0	16	0	310	4	0	0	0	0	0	
56230	1036	25	20	0	998	7	0			0	0	
56258	1212	44	5	0	1165	2	0			0	0	
56351	4755	440	190	0	4352	227	0			0	0	
56427	299	6	0	0	299	6	0			0	0	
56548	3053	75	3	0	3004	29	0			0	0	
56557	23340	5031	5	0	20044	1740	0			0	0	
56717	5418	150	24	0	5392	148	0			0	0	
57040	634	18	6	0	624	14	0			0	0	
57228	1501	110	9	0	1534	152	0			0	0	
57255	794	0	13	0	803	22	0			0	0	
57451	2743	35	6	0	1875	0	827			0	0	
57572	381	0	12	0	386	17	0			0	0	
57956	1058	34	1	0	1034	11	0			0	0	
58074	1446	227	17	0	1479	277	0			0	0	
58207	2289	90	6	0	2202	9	0			0	0	
58225	1638	85	13	0	1602	62	0			0	0	
58243	46924	2600	251	0	44494	421	0			0	0	
58355	36	0	0	0	36	0	0			0	0	
58551	989	15	3	0	972	1	0			0	0	
58636	2529	104	45	0	2564	184	0			0	0	
58757	1483	0	86	0	1413	16	0			0	0	
58971	46732	721	1156	0	46270	1415	0			0	0	
59316	4137	75	16	0	4081	35	0			0	0	
59352	1080	9	3	0	1069	1	0			0	0	
59679	84	0	0	0	84	0	0			0	0	
59754	166	15	1	0	170	20	0			0	0	
60143	604957	159000	5595	0	556671	115657	-652			0	0	
60330	3328	279	53	0	3155	159	0			0	0	
60433	139	50	0	0	89	0	0			0	0	
60545	409	0	0	0	409	0	0			0	0	
60554	355	6	0	0	349	0	0			0	0	
60648	2415	115	17	0	2350	67	0			0	0	
61122	7986	1350	164	0	7123	651	0			0	0	
61355	15830	11692	1336	0	15679	12877	0			0	0	
61476	534	5	0	0	529	0	0			0	0	
61533	4752	325	1	0	4426	0	0			0	0	
61757	1501	0	3	0	1803	305	0			0	0	
61832	1345	20	5	0	1320	0	0			0	0	
61953	297	15	3	0	303	24	0			0	0	
62044	320	0	4	0	316	0	0			0	0	
62147	504	16	0	0	491	3	0			0	0	
63050	896	0	4	0	908	16	0			0	0	
63069	168278	11842	468	0	168523	12555	0			0	0	
63078	11404	1025	275	0	11126	1022	0			0	0	
63201	346	0	0	0	353	7	0			0	0	
63359	1244	585	3	0	1155	499	0			0	0	
63573	5733	0	8	0	5725	0	0			0	0	
63733	1978	137	60	0	1954	173	0			0	0	
63742	2099	150	28	0	1921	0	0			0	0	
63751	86	0	8	0	79	1	0			0	0	
64150	599	15	0	0	584	0	0			0	0	
64543	4399	300	6	0	4276	183	0			0	0	
64552	494	0	2	0	513	21	0			0	0	
64619	15162	1950	172	375	15085	1670	0			0	0	
64730	2056	30	4	0	2022	0	0			0	0	
65205	3496	0	0	0	3496	0	0			0	0	
65241	1540	85	0	0	1462	7	0			0	0	
65513	89	-48	0	0	137	0	0			0	0	
65559	1546	8	0	0	1548	10	0			0	0	
65746	4447	300	40	0	4340	233	0			0	0	
65858	9916	0	101	0	10103	288	0			0	0	
66015	2018	227	116	0	1901	226	0			0	0	
66154	473	0	7	0	466	0	0			0	0	
66172	3613	230	8	0	3379	4	0			0	0	
66275	2043	0	24	0	2036	17	0			0	0	
66837	3257	155	5	0	3127	30	0			0	0	
66846	7546	828	141	0	7482	905	0			0	23	
67142	446	-47	12	0	496	15	0			0	0	
67151	2750	90	1	0	2718	59	0			0	0	
67209	3799	200	3	0	3597	1	0			0	0	
67254	23	0	0	0	23	0	0			0	0	
67311	94366	11524	3354	0	94157	14669	0			0	0	
68345	1502	0	0	0	1519	17	0			0	0	
68448	495	0	4	0	499	8	0			0	0	
68756	2020	385	34	0	2219	618	0			0	0	
68831	1006	0	52	0	962	8	0			0	0	
68840	1111	10	0	0	1117	16	0			0	0	
68859	3504	120	29	0	3383	28	0			0	0	
68943	1158	0	4	0	1155	1	0			0	0	
69333	7677	311	7	0	7418	59	0			0	0	
69678	3601	56	30	0	3815	300	0			0	0	
69847	148	3	0	0	145	0	0			0	0	
70049	2087	15	104	0	1982	14	0			0	0	
70058	286	67	2	0	236	19	0			0	0	
70218	869	-51	0	0	920	0	0			0	0	
70254	113	3	0	0	110	0	0			0	0	
70414	2038	25	21	0	1999	7	0			0	0	
70638	1167	120	56	0	1095	104	0			0	0	
70955	135	0	0	0	135	0	0			0	0	
71318	3926	60	17	0	3891	42	0			0	0	
71457	1836	45	0	0	1791	0	0			0	0	
71859	189	0	21	0	189	21	0			0	0	
72258	1599	38	1	0	1580	20	0			0	0	
72351	1458	30	180	0	1280	32	0			0	0	
72454	499	8	1	0	490	0	0	0	0	0	0	
72678	322	185	9	0	309	181	0			0	0	
73031	1236	90	0	0	1146	0	0			0	0	
73116	7356	0	7	0	7405	56	0			0	0	
73152	654	0	49	0	605	0	0			0	0	
73554	1719	0	90	0	1630	1	0			0	0	
73956	445	0	5	0	444	4	0			0	0	
74056	488	15	37	0	467	31	0			0	0	
74140	8334	1207	156	0	7301	1237	907			0	0	
74159	203	0	0	0	203	0	0			0	0	
74403	4617	372	23	0	4759	533	-4			0	0	
74449	66	0	0	0	66	0	0			0	0	
74458	898	150	0	0	939	191	0			0	0	
75053	2615	150	5	0	2956	496	0			0	0	
75259	70	0	0	0	70	0	0			0	0	
75446	1663	10	78	0	1786	211	0			0	0	
75455	754	0	8	0	746	0	0			0	0	
75558	1411	169	14	0	1392	164	0			0	0	
75633	373217	22900	14978	0	367525	31868	-318			0	0	
75651	877	0	5	0	880	8	0			0	0	
76050	846	17	7	0	914	92	0			0	0	
76135	899	60	0	0	839	0	0			0	0	
76153	823	0	37	0	786	0	0			0	0	
76443	1242	27	4	0	1216	5	0			0	0	
76854	2400	-3	103	0	2300	0	0			0	0	
77150	517	9	4	0	506	2	0			0	0	
77253	856	33	8	0	815	0	0			0	0	
77347	2565	72	17	0	2553	77	0			0	0	
77422	1036	90	4	0	942	0	0			0	0	
77758	3983	1485	23	0	3662	1187	0	0	0	0	0	
77851	4141	225	117	0	4000	201	0			0	0	
78036	1000	0	0	0	1000	0	0			0	0	
78157	311	0	1	0	326	16	0			0	0	
78241	247	15	3	0	250	21	0			0	0	
78559	259	1	0	0	261	3	0			0	0	
78643	604	36	2	0	761	195	0			0	0	
78858	3693	632	35	0	3194	168	0			0	0	
79042	284	9	6	0	292	23	0			0	0	
79127	686	0	47	0	671	32	0			0	0	
79145	1489	50	37	0	1434	32	0			0	0	
79257	229	0	0	0	230	1	0			0	0	
79855	1501	500	2	0	1378	379	0	0	0	0	0	
80020	14	0	0	0	14	0	0			0	0	
80150	115	0	5	0	116	6	0			0	0	
80431	471	1	9	0	501	40	0			0	0	
80552	328	0	4	0	325	1	0			0	0	
80936	1348	155	14	0	1387	208	0			0	0	
81429	809	25	2	0	913	131	0			0	0	
82033	968	0	0	0	968	0	0			0	0	
82257	190	0	1	0	189	0	0	0	0	0	0	
82350	273	5	2	0	268	2	0			0	0	
82659	363	13	2	0	348	0	0			0	0	
83151	1509	85	12	0	1425	13	0			0	0	
83236	105	0	1	0	104	0	0			0	0	
83311	37031	4268	890	0	36377	4239	-265			0	0	
83357	309	11	1	0	301	4	0			0	0	
83375	4094	71	124	0	4204	305	0			0	0	
83638	51740	16200	90	0	36039	589	0			0	0	
83834	798	15	1	0	784	2	0			0	0	
83852	74	0	1	0	73	0	0			0	0	
83955	346	44	10	0	330	38	0	0	0	0	0	
84046	254	240	0	271	285	0	0			0	0	
84055	94	0	0	0	94	0	0			0	0	
84251	122	0	0	0	122	0	0			0	0	
84345	2177	394	18	0	2608	843	0			0	0	
84541	4651	313	371	0	4418	451	0			0	0	
84804	64	6	0	0	58	0	0			0	0	
85043	549	486	4	0	558	499	0			0	0	
85052	45	0	0	0	45	0	0			0	0	
85258	538	15	9	0	521	7	0			0	0	
85454	317	29	23	0	315	50	0			0	0	
85856	69	2	0	0	67	0	0			0	0	
85931	1021	0	17	0	1068	64	0			0	0	
86349	1321	28	13	0	1337	57	0			0	0	
86358	356	0	6	0	350	0	0			0	0	
86527	6709	321	31	0	6687	330	0			0	0	
86554	595	0	6	0	598	9	0			0	0	
87047	1044	311	0	0	736	3	0			0	0	
87159	284	0	6	0	278	0	0			0	0	
87234	1547	54	6	0	1497	0	-10			0	0	
87476	1677	0	2	0	1677	2	0			0	0	
87533	3441	-253	59	0	3707	72	0			0	0	
88240	253	0	0	0	253	0	0	0	0	0	0	
88259	565	0	0	0	565	0	0			0	0	
88352	419	0	19	0	426	26	0			0	0	
88455	1842	30	48	0	1790	26	0			0	0	
88530	1290	130	148	0	1019	7	0			0	0	
88950	245	15	1	0	230	1	0			0	0	
89032	623	12	3	0	621	13	0			0	0	
89135	550	-5	10	0	550	5	0			0	0	
89162	0	0	0	0	0	0	0			0	0	
89452	1347	90	6	0	1521	270	0			0	0	
89751	4739	192	17	0	4596	66	0			0	0	
89854	927	0	49	0	896	18	0			0	0	
89957	174	0	9	0	170	5	0			0	0	
90047	199	0	0	0	199	0	0	0	0	0	0	
90328	2758	75	22	0	2758	97	0			0	0	
90337	2384	15	7	0	2485	123	0			0	0	
90467	1164	30	0	0	1134	0	0			0	0	
90645	452	0	0	0	452	0	0			0	0	
90739	1203	0	18	0	1213	28	0			0	0	
91147	640	6	1	0	633	0	0	0	0	0	0	
91156	2427	16	40	0	2434	63	0			0	0	
91259	882	6	8	0	871	3	0			0	0	
91615	374	15	0	0	379	20	0			0	0	
91651	1026	30	3	0	999	6	0			0	0	
91754	748	5	2	0	762	21	0			0	0	
91950	240	0	0	0	240	0	0			0	0	
91969	9437	110	59	0	9268	0	0			0	0	
92050	613	60	0	0	554	1	0			0	0	
92144	282	0	0	0	283	1	0			0	0	
92630	18737	906	74	0	18169	412	0			0	0	
92706	1188	40	14	0	1234	100	0			0	0	
92854	221	0	0	0	223	2	0	0	0	0	0	
92902	101	0	1	0	100	0	0			0	0	
93244	1002	51	8	0	951	8	0			0	0	
93413	908	65	6	0	885	48	0			0	0	
93543	2143	67	16	0	2141	81	0			0	0	
93619	0	0	0	0	0	0	0			0	0	
93721	53067	3073	289	2082	51787	0	0			0	0	
93758	492	140	3	0	407	58	0			0	0	
94139	3100	-51	231	0	3100	180	0			0	0	
94456	749	15	8	0	730	4	0			0	0	
94522	2234	25	22	0	2248	61	0			0	0	
94755	807	75	6	0	726	0	0			0	0	
94858	733	52	3	0	720	42	0			0	0	
95051	1172	184	33	0	1100	145	0			0	0	
95659	591	15	4	0	572	0	0			0	0	
96553	875	30	4	0	841	0	0			0	0	
97055	859	120	0	0	752	13	0			0	0	
97279	117	14	1	0	114	12	0			0	0	
97457	321	2	1	0	318	0	0			0	0	
97804	2221	1	1	0	2250	31	0			0	0	
97943	1218	0	49	0	1239	70	0			0	0	
98351	326	0	5	0	326	5	0			0	0	
98454	1414	62	0	0	1405	53	0			0	0	
98463	2864	45	1	0	2823	5	0			0	0	
98548	919	124	1	0	794	0	0			0	0	
98641	1278	717	9	0	1182	630	0			0	0	
98717	1908	0	0	0	1908	0	0			0	0	
99004	917	130	56	0	1260	529	0			0	0	
99059	1931	832	0	0	1100	1	0	0	0	0	0	
99143	1106	75	17	0	1153	139	0			0	0	
99255	268	0	0	0	268	0	0			0	0	
99442	1000	0	0	0	1023	23	0			0	0	
99536	1197	63	18	0	1193	77	0			0	0	
99853	308	20	11	0	296	19	0			0	0	
99974	2200	0	102	0	2497	399	0	0	0	0	0	
100236	2469	0	5	0	2519	55	0			0	0	
100357	3452	84	67	0	3386	85	0			0	0	
100553	342	0	10	0	332	0	0			0	0	
100562	19383	4100	337	0	17331	2385	0			0	0	
100843	3235	232	447	0	2727	171	0			0	0	
101019	62243	1000	59	0	63034	1611	-239			0	0	
101037	7150	700	668	0	6275	493	0			0	0	
101233	30102	11114	1238	0	26902	9152	0			0	0	
101345	846	12	24	0	835	25	0			0	0	
101439	2390	300	70	0	2261	241	0			0	0	
101671	2363	130	54	0	3754	1575	0			0	0	
101738	1572	17	68	0	1606	119	0			0	0	
101952	635	0	4	0	634	3	0			0	0	
102155	135	0	1	0	141	7	0			0	0	
102333	184	0	0	0	187	3	0			0	0	
102342	1490	0	1	0	1599	110	0	0	0	0	0	
102539	201	0	0	0	201	0	0			0	0	
