"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	
1557																																																																							0	0	0							0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
1632																																																																							0	0	0	0	0	0	0	0	0	0	0	0	754	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	1	0	0	0	0	0	152	45	1059	0	404	0	0	0	1255	0	0	0	0	0	0	0	0	1257	0	0	0	843	0	1164	0	0	0	478	0	0	0							
1669																																																																							0	0	0										54	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	49	0	0	0	0	0	66	0	508	81	44	0	0	0	187	10	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
1829																																																																							5	0	9	0	0	0	0	0	0	0	0	0	369	0	452	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	68	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	119	8	6	0	0	0	0	85	240	621	38	37	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	154	0	3	0	0	0	3980	0	0	0	0							
1856																																																																							0	0	0							0	15	0	80	0	75	0	0	0	0	0	11	0	0	0	0	0	0						0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	178	0	173	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
2040																																																																							0	0	0										19	8	115	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	75	0	0	2	0	0	17	67	0	15	60	0	0	0	0	16	5	0	102	67	10	0	0	0	0	40	0	575	0	0	0	0	0	2214	0	0	0	0				0	353	0	0	0	0	829	0	0	0	0	0	0	0	0							
2161																																																																							0	0	0										67	0	41	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	19	1	0	0	0	0	0	0	0	0	0	0	3	0	0	165	15	6	0	0	0	0	28	0	924	86	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
2376																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6025	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	902	0	302	0	0	0	0	0	0	0	0	0	0	0	0	21575	0	0	0	0	9255	181	0	0	0	0	0	0	0							
2451																																																																							0	0	0							0	0	0	11	20	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	484	0	0	0	0	0	0	0	0	0							
2554																																																																							0	0	0							0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
2732																																																																							0	0	0	0	0	0	0	0	0	0	0	0	1558	0	0	0	0	0	0	0	0	0	0	1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
2750																																																																							0	0	0							218	937	178	58	0	53	0	0	0	15	0	0	0	0	0	0	0	0						0	0	0	0	0	0	946	796	218	0	0	0	0	0	0	0	0	0	0	0	0	64	22	96	0	0	0	0	188	0	0	0	23	0	0	0	556	0	0	0	0				0	0	0	0	0	0	0	0	0	0	159	26	0	0	0							
2938																																																																							0	0	0	0	0	0	0	0	0	0	0	0	650	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	17	0	0	0	0	29	13	164	0	0	0	0	0	1103	0	0	0	0	0	0	0	199	18	0	0	0	0	38	0	0	0	90	539	0	0	0							
3252																																																																							0	0	0							102	248	171	263	0	34	0	0	0	157	0	471	0	0	0	0	0	0						0	0	0	0	0	0	1063	171	102	0	15	0	0	13	0	0	0	0	0	0	0	239	17	98	0	0	0	0	14	0	73	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	225	0	0	0	87	0	0	0							
3458																																																																							0	0	0							0	5	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1	0	0	0	0	0	33	0	10	0	0	0	0	0	0	0	0	0	0				0	0	0	351	0	0	19	0	0	0	0	0	0	0	0							
3720																																																																							0	0	0										82	0	0	0	0	0	12	0	0	0	0	0	0	0	0						0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	20	0	0	0	0	7	0	664	0	0	0	0	0	0	0	0	0	0				0	81	0	0	0	0	0	116	0	0	0	130	0	0	0							
3953																																																																							0	0	0							0	375	0	71	31	386	0	0	0	44	0	0	0	0	0	0	0	0						0	0	0	0	0	0	375	0	228	419	0	163	385	0	146	0	0	0	0	0	0	209	8	31	0	0	0	0	175	18	83	0	799	0	0	0	5	0	0	0	0				0	0	0	0	0	0	0	96	0	0	186	855	0	0	0							
4138																																																																							0	0	0										1037	109	75	0	0	0	16	0	0	217	0	0	0	0	0						0	0	0	84	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696	79	0	0	0	0	0	0	0	3593	128	81	0	0	0	200	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
4156																																																																							0	0	0							195	59	0	118	1	524	0	0	0	110	0	74	0	0	0	0	0	0						0	0	0	32	0	33	59	0	195	0	0	0	0	0	0	0	0	0	0	0	0	48	0	56	0	0	0	0	126	0	284	0	10	0	0	0	0	0	0	0	0				294	140	0	0	0	259	0	1773	0	0	0	0	0	0	0							
4231																																																																							0	0	0										7	0	42	0	0	0	865	0	67	0	0	0	0	0	0						0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	27	0	0	0	0	22	0	1210	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	811	140	0	0	0	0	0	0	0							
4437																																																																							0	0	0										442	0	17	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	95	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	7	0	0	0	0	88	0	2932	0	115	0	0	0	1329	0	0	0	0				0	0	0	0	0	0	1451	0	0	0	1248	0	0	0	0							
4839																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	69	0	0	0	0	0	40	0	0	0	0				0	0	0	0	0	100	0	315	0	0	30	4645	0	0	0							
5005																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	790	0	0	0	0	0	0	0	3822	0	0	0	0	0	0	0	3469	0	0	0	0	3822	0	0	0	0	0	0	0	0	0							
5069																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	2297	0	0	10	0	0	0	0	0	0	0	0	0	0	0							
5135																																																																							0	0	0	0	0	0	0	0	0	0	49	0	146	0	82	0	0	18	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	78	0	0	0	0	0	0	0	465	80	15	0	0	0	0	0	0	0	0	0	0	0	0	964	0	0	0	0	285	0	0	0	294	0	20	0	0							
5210																																																																							0	0	0	0	0	0	0	0	0	0	0	0	84	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	71	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	2149	1591	38	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	682	0	0	0							
5331																																																																							0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	2622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	118	0	382	0	0	0	0	0	6411	0	0	0	0	0	0	0	2529	0	0	0	176	2870	1481	0	0	0	0	723	0	0	0							
5461																																																																							0	0	0	0	0	0	0	0	0	0	0	0	337	48	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	747	0	0	0	0	0	30	0	0	0							
5751																																																																							0	0	0							2944	7	0	45	0	0	0	0	0	546	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	0	2944	0	0	0	0	0	0	0	0	0	0	0	0	32	0	18	0	0	0	0	132	8	156	0	0	0	0	0	12	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
6039																																																																							0	0	0										120	349	0	0	0	0	408	0	0	0	0	0	0	0	0						0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	11	26	0	43	4	1	0	0	0	0	37	0	316	39	24	100	0	0	1020	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	1020	0	0	0							
6141																																																																							0	0	0							0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	3	6	0	0	0	0	48	0	9	0	0	0	0	0	60	0	0	0	0				0	0	0	0	0	0	0	0	0	96	0	6	0	0	0							
6329																																																																							0	0	0	0	0	0	0	0	0	0	0	0	858	352	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	38	3	0	0	0	0	0	0	0	0	0	0	0	23	47	0	1895	426	400	0	0	0	0	1317	39	976	120	59	46	0	0	1402	0	0	0	0	0	0	0	762	136	0	0	0	416	676	2665	46	480	440	86	0	0	0							
6972																																																																							0	0	0	0	0	0	0	0	0	0	0	0	1102	0	754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	84	0	0	0	0	0	8630	0	0	0	0	0	0	0	954	0	0	0	15062	0	219	146	0	0	1229	0	0	0	0							
