"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	TEXT4087	
1557																														0	0	0	0	0	2084	false	0	0	0	0	0	0	0	0	0	15	0	0	0	false	0	0	0	0	250	1125	686	0	23	0	0	0	0	0		
1632																														0	0	126	27000	0	57000	true	0	0	0	0	126	0	0	0	0	21191	8	0	0	true	0	0	0	57000	0	0	0	0	0	0	0	0	0	0	www.seaislandbank.com	
1669																														1349	0	5	0	0	723	true	0	0	0	1349	0	0	5	0	0	2838	2	0	0	false	0	723	0	0	0	0	0	0	723	0	0	0	0	0	www.lnbparis.com	
1829																														866	0	2	8304	0	39199	true	0	0	0	866	0	0	0	2	0	1467	1	0	0	false	0	0	0	8304	9000	16000	5895	0	0	0	0	0	0	0	http://avbpgh.com	
1856																														0	0	2	0	0	82000	false	0	0	0	0	2	0	0	0	0	0	0	0	0	false	0	0	0	28000	0	0	54000	0	0	0	0	0	0	0		
2040																														0	0	0	3949	0	24892	true	0	0	0	0	0	0	0	0	0	660	1	0	0	false	0	0	0	3949	3943	12000	5000	5000	0	0	0	0	0	0	http://www.fmnetbank.com	
2161																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1410	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ffpnet.com	
2376																														0	4208	1357	5000	0	404615	true	0	4208	0	0	0	0	0	1209	148	34907	2	0	0	false	0	0	0	5000	19131	50000	315000	380000	15484	0	0	0	0	15484	http://oritani.com	
2451																														322	0	157	0	322	10366	true	0	0	0	0	0	9	83	65	0	1124	3	322	0	false	0	0	0	9650	17	415	284	0	0	0	0	0	0	0	http://thunderbank.com	
2554																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
2732																														1112	0	0	0	0	208	true	0	0	0	1112	0	0	0	0	0	34551	7	0	0	true	0	0	0	0	0	0	0	0	208	0	0	0	0	208	www.albanybank.com	
2750																														0	0	0	800	0	6000	true	0	0	0	0	0	0	0	0	0	2180	2	0	0	false	0	0	0	5300	0	200	500	0	0	0	0	0	0	0	www.genoanationalbank.com	
2938																														0	0	4059	0	0	29000	true	0	0	0	0	2379	0	1680	0	0	35285	9	0	0	true	4858	0	0	29000	0	0	0	0	0	0	0	0	0	0	www.securitybank-albany.com	
3252																														0	0	0	0	0	2598	false	0	0	0	0	0	0	0	0	0	846	0	0	0	false	0	0	0	83	1000	1000	500	0	15	0	0	0	0	0		
3458																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fbgconline.com	
3720																														0	0	132	0	0	7167	true	0	0	0	0	0	0	127	0	5	1397	1	0	0	true	0	167	0	2000	0	0	5000	0	167	0	0	0	0	167	wwwbankofclarendon.com	
3953																														0	0	0	6350	0	6720	true	0	0	0	0	0	0	0	0	0	4369	4	0	0	false	0	0	0	6350	0	0	370	370	0	0	0	0	0	0	http://www.fcbanker.com	
4138																														0	23	500	0	0	2091	true	0	0	23	0	0	0	460	0	40	4836	2	0	0	true	0	0	0	290	483	407	911	0	0	0	0	0	0	0	www.fnblafollette.com	
4156																														0	0	0	0	0	27500	true	0	0	0	0	0	0	0	0	0	1118	2	0	0	true	0	0	0	20000	500	5000	2000	0	0	0	0	0	0	0	http://www.kanzabank.com	
4231																														0	0	174	0	0	0	false	0	0	0	0	0	0	0	0	174	5041	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fmbanksylvania.com	
4437																														0	0	14	408	0	9876	true	0	0	0	0	0	0	0	0	14	7506	4	0	0	false	0	0	0	408	5418	908	3142	0	0	0	0	0	0	0	www.fnbwv.com	
4839																														0	87	498	20500	0	35900	true	0	0	87	0	0	0	177	321	0	15732	5	0	0	false	0	0	0	20500	15400	0	0	0	0	0	0	0	0	0	http://abcbank.net	
5005																														797	0	5350	4508	0	61130	true	0	0	0	797	5350	0	0	0	0	595	0	0	0	true	0	0	0	4508	21581	13679	21362	33500	0	0	0	0	0	0	WWW.STONESAV.COM	
5069																														0	0	1700	0	0	0	false	0	0	0	0	0	0	0	0	1700	150	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5135																														0	0	13	4500	0	22500	true	0	0	0	0	0	0	13	0	0	7137	5	0	0	false	0	0	0	4500	18000	0	0	0	0	0	0	0	0	0	http://www.fsbanks.com	
5210																														20	0	136	57254	0	92720	true	0	0	0	20	0	0	0	0	136	2454	1	0	0	false	0	466	0	67254	15000	10000	0	10000	466	0	0	0	0	466	http://www.acnb.com	
5331																														0	0	0	2500	0	2557	true	0	0	0	0	0	0	0	0	0	3268	2	0	0	false	0	57	0	2500	0	0	0	0	57	0	0	0	0	57	www.hydeparkbank.net	
5461																														646	776	276	24280	0	24890	true	0	776	0	646	0	0	276	0	0	76	0	0	0	false	0	610	0	24280	0	0	0	0	610	0	0	0	0	0	www.bankbac.com	
5751																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	192	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.kearnycountybank.com	
6039																														0	0	130	0	0	0	true	0	0	0	0	0	0	0	0	130	554	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.aebalma.com	
6141																														0	0	30	0	0	0	false	0	0	0	0	0	0	0	0	30	102	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
6329																														0	0	338	0	0	0	true	0	0	0	0	36	0	77	0	225	497	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.abbank.com	
6972																														141	0	1016	40000	0	77310	true	0	0	0	141	0	0	1016	0	0	2879	2	0	0	false	0	35810	0	40000	0	0	1500	0	35810	0	0	0	0	0	http://www.firstindy.com	
7009																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bessemer.com	
7045																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2373	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.tpbbancorp.com	
7157																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	190	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7456																														0	0	37	0	0	0	true	0	0	0	0	0	0	0	0	37	213	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofhartington.com	
7634																														0	0	5	0	0	0	false	0	0	0	0	0	0	5	0	0	506	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
8033																														0	0	0	0	0	20050	true	0	0	0	0	0	0	0	0	0	5280	2	0	0	true	0	0	0	9882	7654	1000	1500	0	14	0	0	0	0	0	www.thefriendlybank.com	
8462																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1256	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.perrytonbank.com	
8631																														0	0	58	0	0	0	true	0	0	0	0	0	0	58	0	0	575	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.pcbsm.com	
9357																														3979	0	1113	27200	0	27200	true	0	0	0	3979	0	0	1113	0	0	34	0	0	0	true	0	0	0	27200	0	0	0	0	0	0	0	0	0	0	www.fidelitybankmn.com	
9553																														0	0	0	119	0	2923	true	0	0	0	0	0	0	0	0	0	2569	1	0	0	false	0	0	0	119	397	979	1428	0	0	0	0	0	0	0	http://adamscountybankonline.com	
9807																														0	14	46488	22377	0	332377	true	0	0	14	0	45938	0	0	0	550	86282	3	0	0	true	0	0	0	22377	0	20000	290000	0	0	0	0	0	0	0	www.amboybank.com	
9955																														1057	0	0	143	0	2191	true	0	0	0	1057	0	0	0	0	0	5011	2	0	0	true	0	0	0	143	0	48	2000	0	0	0	0	0	0	0	http://www.bankkansas.com	
10157																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	431	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fnblarned.com	
10250																														0	0	1799	3000	0	16000	true	0	0	0	0	0	0	0	0	1799	570	0	0	0	true	0	0	0	3000	11000	2000	0	0	0	0	0	0	0	0	http://www.thebankofelkriver.com	
10849																														0	0	2067	25000	0	41424	true	0	0	0	0	1654	0	413	0	0	5451	2	0	0	true	0	0	0	25354	10260	5810	0	0	0	0	0	0	0	0	http://www.firststatebk.com	
10858																														10	0	103	0	0	14224	true	0	0	0	10	0	0	103	0	0	3982	3	0	0	true	0	692	0	177	887	5597	6871	5000	692	0	0	0	0	0	www.pvsb.com	
11145																														13	252	498	2612	0	15700	false	0	0	252	13	0	0	368	0	130	1745	1	0	0	false	0	0	0	2612	4455	1316	7317	0	0	0	0	0	0	0		
11640																														0	0	0	0	0	30021	true	0	0	0	0	0	0	0	0	0	6481	1	0	0	false	0	0	0	0	10021	0	20000	0	0	0	0	0	0	0	http://fnbclarksdale.com	
11837																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.farmbk.com	
12030																														0	0	971	0	0	0	true	0	0	0	0	971	0	0	0	0	1962	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.fnbalma.com	
12058																														0	0	162	0	0	6089	true	0	0	0	0	0	0	102	0	60	196	0	0	0	false	0	0	0	6000	0	0	0	0	89	0	0	0	0	0	www.bankofholden.com	
12142																														0	0	0	2000	0	2000	true	0	0	0	0	0	0	0	0	0	720	0	0	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	www.clevelandstatebank.com	
12245																														0	0	0	2000	0	7900	true	0	0	0	0	0	0	0	0	0	3297	2	0	0	false	0	0	0	2000	4000	1900	0	0	0	0	0	0	0	0	www.banknorthwis.com	
12311	564445	113673	73856	0	191806	6204652	true	0	113673	0	369391	210269	8	191806	3248	true	4468015	0	346220	1209000	2121876	8763	0	863086	450274	155433	1050000	1155309	0						6204652						120	1231	54608	1012	7874								9011										0		www.huntington.com	
12647																														0	0	45	0	0	6200	true	0	0	0	0	45	0	0	0	0	986	1	0	0	false	0	0	0	3550	0	2650	0	0	0	0	0	0	0	0	http://PORTAGECOUNTYBANK.COM	
12656																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	317	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mybankathome.com	
12937																														0	0	0	0	0	223	true	0	0	0	0	0	0	0	0	0	3893	2	0	0	false	0	0	0	0	0	0	0	0	223	0	0	0	0	0	www.oakbank.com	
12946																														3512	1111	349	10532	0	35871	true	0	1078	33	3512	0	0	21	0	328	3478	2	0	0	true	0	642	0	15532	7220	11005	1472	0	642	0	0	0	0	0	www.fbtmagnolia.com	
12955																														0	0	159	0	0	3300	true	0	0	0	0	159	0	0	0	0	1842	1	0	0	false	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	http://www.bankofnebraska.com	
13037																														0	0	490	0	0	0	true	0	0	0	0	445	0	0	0	45	4928	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.tradersbanking.com	
13103																														0	0	0	58750	0	189230	true	0	0	0	0	0	0	0	0	0	1110	0	0	0	false	0	0	0	58750	129700	0	780	0	0	0	0	0	0	0	www.bristolcountysavingsbank.com	
13251																														0	0	263	0	0	0	false	0	0	0	0	0	0	263	0	0	74	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://elysianbank.com	
13457																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	7	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14052																														0	0	0	0	0	1000	true	0	0	0	0	0	0	0	0	0	3600	3	0	0	false	0	0	0	0	1000	0	0	0	0	0	0	0	3335	0	www.lcb@lcbwi.com	
14155																														0	0	786	5860	0	13835	true	0	0	0	0	730	0	56	0	0	317	0	0	0	false	0	0	0	5860	4850	0	3125	3000	0	0	0	0	0	0	http://www.fandcbank.com	
14258																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	20139	9	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	jacksonstatebank.com	
14454																														0	0	144	900	0	900	true	0	0	0	0	144	0	0	0	0	0	0	0	0	false	0	0	0	900	0	0	0	0	0	0	0	0	0	0	www.fsevansville.com	
14650																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	66	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14753																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	739	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	755	0		
14865																														966	0	0	4800	0	14818	true	0	0	0	966	0	0	0	0	0	1914	0	0	0	true	0	5018	0	4800	0	0	5000	0	5018	0	0	0	0	5018	http://beobank.com	
14977																														0	0	0	0	0	287	false	0	0	0	0	0	0	0	0	0	860	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	287	0	0		
15536																														2774	0	33070	434585	110	492085	true	0	0	0	2664	0	0	545	15746	16779	177	0	110	0	false	0	0	0	434585	56000	1500	0	0	0	0	0	0	0	0	http://www.parknatl.com	
16337																														0	0	1511	6000	0	29000	true	0	0	0	0	1393	0	0	0	118	1310	1	0	0	true	0	0	0	6000	23000	0	0	29000	0	0	0	0	0	0	www.wakullabank.com	
16458																														0	0	0	1334	0	1900	true	0	0	0	0	0	0	0	0	0	7294	3	0	0	true	0	0	0	1334	0	0	0	0	566	0	0	0	0	0	www.douglascountybank.com	
16551																														0	0	870	6000	0	26163	true	0	0	0	0	243	0	0	0	627	145	0	0	0	false	0	331	0	6000	13500	3000	3332	9332	331	0	0	0	0	0	http://www.northviewbank.com	
16748																														345	0	135	0	324	2000	true	0	0	0	21	135	0	0	0	0	829	2	324	0	false	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	http://www.esbanc.com	
16944																														0	0	37	0	0	0	true	0	0	0	0	0	0	37	0	0	915	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wmsbank.com	
16953																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	50	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fertilebeltrami.k12.mn.us	
17110																														124	0	0	0	0	0	false	0	0	0	124	0	0	0	0	0	4409	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.haverfordtrust.com	
17147																														2387	0	6878	28180	563	128732	true	0	0	0	1824	375	0	1221	199	5083	57221	14	563	0	true	0	0	0	28180	42268	46100	12184	0	0	0	0	0	0	0	http://www.firstmerchants.com	
17259																														0	0	127	0	0	4250	true	0	0	0	0	0	0	127	0	0	1034	1	0	0	false	0	0	0	0	0	0	0	0	750	0	500	3000	0	0	http://www.fnbmarlow.com	
17464																														12890	1645	26446	122000	3784	321449	true	0	1645	0	9106	26446	0	0	0	0	2733	2	3784	0	true	0	70251	0	162000	9114	21033	59051	0	70251	0	0	0	39573	70251	http://www.botc.com	
17839																														0	0	25	0	0	0	true	0	0	0	0	25	0	0	0	0	12747	5	0	0	true	520	0	0	0	0	0	0	0	0	0	0	0	0	0	www.sumterbank.com	
17950																														0	0	147	0	0	12285	true	0	0	0	0	0	0	147	0	0	894	1	0	0	false	0	0	0	0	12000	285	0	0	0	0	0	0	0	0	www.bankofbridger.com	
18050																														909	0	19	0	0	783	true	0	0	0	909	19	0	0	0	0	4609	3	0	0	true	0	0	0	0	44	146	593	0	0	0	0	0	0	0	http://www.fnbbastrop.com	
18135																														0	0	0	0	0	20370	false	0	0	0	0	0	0	0	0	0	309	0	0	0	true	6323	0	0	0	0	3970	16400	16400	0	0	0	0	0	0	http://banksouthcentral.com	
18377																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	203	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ballysavingsbank.com	
18827																														0	0	67	0	0	757	false	0	0	0	0	0	0	42	0	25	1815	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	757	0	0	www.merchantskittanning.com	
18836																														0	0	0	0	0	4485	true	0	0	0	0	0	0	0	0	0	1878	1	0	0	false	0	0	0	0	1000	1977	1508	0	0	0	0	0	0	0	http://www.caponvalleybank.com	
18854																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	66	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bank7.com	
18957																														0	0	155	286	0	4627	false	0	0	0	0	0	0	129	0	26	138	0	0	0	false	0	0	0	786	223	1174	2444	744	0	0	0	0	0	0		
19356																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.sbtmiami.com	
19730																														7573	0	1872	78140	0	113243	true	0	0	0	7573	0	0	1872	0	0	88790	6	0	0	true	0	0	0	78140	35103	0	0	0	0	0	0	0	0	0	www.standardbanks.com	
19936																														0	0	791	10000	0	10000	true	0	0	0	0	535	0	77	0	179	5094	3	0	0	false	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	www.cbkamericus.com	
19972																														0	0	21	0	0	0	false	0	0	0	0	0	0	21	0	0	367	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20053																														514	0	300	5000	0	6949	true	0	0	0	514	0	0	100	0	200	85	0	0	0	false	0	0	0	5000	1790	159	0	0	0	0	0	0	0	0	http://www.securityonlinebank.com	
20147																														51	0	310	0	51	2719	true	0	0	0	0	0	0	310	0	0	1188	0	51	0	false	0	0	0	2500	0	219	0	0	0	0	0	0	0	0	http://farmersstatebank-in.com	
20259																														843	0	0	0	0	10	true	0	0	0	843	0	0	0	0	0	905	1	0	0	false	0	0	0	0	0	0	0	0	0	10	0	0	0	10	www.pinedalebank.com	
20370																														0	0	845	0	0	7800	true	0	0	0	0	845	0	0	0	0	632	1	0	0	false	0	0	0	2800	5000	0	0	0	0	0	0	0	0	0	www.firstheritage.net	
20512																														0	0	223	6020	0	16020	false	0	0	0	0	0	0	0	0	223	573	0	0	0	false	0	0	0	6020	0	10000	0	0	0	0	0	0	0	0	http://www.fnbpa.com	
20633																														0	0	426	0	0	7000	true	0	0	0	0	0	0	0	0	426	4519	2	0	0	false	0	0	0	1000	1000	0	0	0	0	0	0	5000	0	0	www.mcnbbanks.com	
20839																														0	0	1158	2000	0	8000	true	0	0	0	0	1158	0	0	0	0	488	0	0	0	false	0	0	0	2000	1000	5000	0	6000	0	0	0	0	0	0	http://www.colonybank.com	
20857																														0	0	0	550	0	1343	true	0	0	0	0	0	0	0	0	0	256	0	0	0	false	0	0	0	550	205	215	373	0	0	0	0	0	0	0	http://granitefallsbank.com/site	
20866																														0	0	0	11800	0	30161	false	0	0	0	0	0	0	0	0	0	5502	3	0	0	false	0	0	0	11800	18000	0	0	0	0	0	0	361	0	0	http://homevalleybank.com	
21256																														0	0	0	250	0	500	false	0	0	0	0	0	0	0	0	0	37	0	0	0	false	0	0	0	250	250	0	0	0	0	0	0	0	0	0		
21359																														0	0	32	0	0	368	true	0	0	0	0	0	0	0	0	32	379	1	0	0	false	0	38	0	0	0	0	0	0	38	50	110	170	0	0	http://asbgrygla.com	
21630																														0	0	0	0	0	5189	true	0	0	0	0	0	0	0	0	0	1705	2	0	0	false	0	0	0	0	0	0	5189	0	0	0	0	0	0	0	http://www.thetechebank.com	
21658																														0	0	167	0	0	1722	true	0	0	0	0	0	0	83	0	84	1645	1	0	0	true	0	0	0	300	1000	422	0	0	0	0	0	0	0	0	www.alliancebank.us	
22048																														0	158	45	0	0	6516	true	0	0	158	0	9	0	36	0	0	6099	3	0	0	false	0	0	0	1970	2550	0	1495	0	501	0	0	0	0	501	www.unionbnk.com	
22235																														393	0	417	0	0	17000	true	0	0	0	393	0	0	122	139	156	937	0	0	0	false	0	0	0	3000	0	14000	0	17000	0	0	0	0	0	0	http://www.colonybank.com	
22356																														0	320	0	0	0	710	true	0	171	149	0	0	0	0	0	0	2810	1	0	0	false	0	710	0	0	0	0	0	0	710	0	0	0	0	710	http://www.powellbank.com	
22459																														0	0	0	0	0	4413	true	0	0	0	0	0	0	0	0	0	4013	4	0	0	false	0	104	0	0	0	0	4309	0	104	0	0	0	0	104	http://WWW.1STBANKONLINE.COM	
22543																														0	11	0	0	0	0	true	0	0	11	0	0	0	0	0	0	710	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.istatesavingsbank.com	
22552																														0	0	44	2500	0	2500	true	0	0	0	0	0	0	0	0	44	2381	2	0	0	true	0	0	0	2500	0	0	0	0	0	0	0	0	0	0	http://www.firstsoutheastbank.com	
22730																														0	0	18	4900	0	6095	true	0	0	0	0	0	0	18	0	0	1199	1	0	0	false	0	0	0	4900	0	0	1195	0	0	0	0	0	0	0	http://www.westunionbank.com	
22936																														0	0	0	12850	0	24027	true	0	0	0	0	0	0	0	0	0	11518	3	0	0	false	0	0	0	12850	7000	2000	2177	2000	0	0	0	0	0	0	http://fmbnk.com	
