"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
1557	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0				
1632	0	0	0	0	0	0	0	0	318	17		0	0	57	165	127	0	0		0	0		0	0	0		0	57	0	0	0	0			0	0	14	16	1	0	21	0			0	0	0	0	0	0	3	227	0	0		
1669	0	0	0	0	0	0	0	0	19	1			0	0	41	0	0	6											0	0	0	0			0	0	35	18	0	0	0	0			0	0	0	0	0	0	0	0				
1829	0	0	0	0	0	0	0	0	11	2		0	0	0	6	0	0	0		0	0		0	0	0		0	0	0	0	0	0			3	8	3	1	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
1856	0	0	0	0	0	0	0	0	8	0			0	8	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
2040	0	0	0	0	0	0	0	0	11	0			0	0	15	0	0	0											0	0	0	0			1	3	14	6	0	0	0	0			0	0	0	0	0	0	0	2				
2161	0	0	0	0	0	0	0	0	7	0			0	0	13	0	0	0											0	0	0	0			0	0	13	7	0	0	0	0			0	0	0	0	0	0	0	0				
2376	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
2451	0	0	0	0	0	0	0	0	0	0			0	0	16	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0	14	0			0	0	0	0	0	0	0	0				
2554	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
2732	0	0	0	0	0	0	0	0	7	1		0	0	0	17	17	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	6	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
2750	0	0	0	0	0	0	0	0	18	17			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	1	0	0	0			0	0	0	0	0	0	0	0				
2938	0	0	0	0	0	0	0	0	31	3		0	0	4	244	158	0	0		0	0		0	0	0		0	0	0	0	15	0			0	0	28	15	0	9	0	43			0	0	0	0	0	0	0	0	0	0		
3252	0	0	0	0	0	0	0	0	47	5			0	2	145	43	0	10						10				2	0	0	0	0			0	0	88	39	1	0	0	0			0	0	0	0	0	0	4	0				
3458	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	0	0	0	0	0			0	0	0	0	0	0	0	0				
3720	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
3953	0	2	0	0	0	0	0	0	84	74			0	0	9	0	0	1						1				0	0	0	0	0			0	0	0	8	0	0	8	0			0	0	0	0	0	0	0	0				
4138	0	0	0	0	0	0	0	0	25	0			0	10	211	27	0	19											0	0	0	0			0	0	127	13	2	0	21	0			0	0	0	0	0	0	17	0				
4156	0	0	0	0	0	0	0	0	95	81			0	2	282	24	0	215						215				2	0	0	4	0			0	0	16	7	0	0	22	0			0	0	0	0	0	0	1	5				
4231	0	0	0	0	0	0	0	0	25	2			0	0	19	0	0	0											0	0	0	0			0	0	19	23	0	0	0	0			0	0	0	0	0	0	0	0				
4437	0	0	0	0	0	0	0	0	12	1			0	4	27	0	0	4											0	0	20	0			0	0	3	4	0	0	0	0			0	0	0	3	0	0	0	0				
4839	0	0	0	0	0	0	0	0	9	0			0	4	28	0	0	5											0	0	0	0			0	0	23	5	0	0	0	0			0	0	0	0	0	0	0	0				
5005	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
5069	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
5135	0	0	0	0	0	0	0	0	6	0		0	0	0	48	9	0	0		0	0		0	0	0		0	0	0	0	0	0			1	2	10	4	0	0	0	0			0	0	28	0	0	0	0	0	0	0		
5210	0	0	0	0	0	0	0	0	14	3		0	0	0	51	49	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	2	11	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
5331	0	0	0	0	0	0	0	0	0	0		0	0	0	1355	403	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	1	0	0	0	0	0			3	0	948	0	0	0	0	0	0	0		
5461	0	0	0	0	0	0	0	0	2	0		0	0	0	2	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	2	2	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
5751	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
6039	0	0	0	0	0	0	0	0	3	0			0	0	30	0	0	0											0	0	0	0			4	0	20	3	0	0	0	0			0	0	0	0	0	0	6	0				
6141	0	0	0	0	0	0	0	0	11	0			0	0	31	23	0	0						0				0	0	0	0	0			8	11	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
6329	0	0	0	0	0	0	0	0	160	19		0	0	1	552	3	0	0		0	0		0	0	0		0	1	0	0	0	0			29	2	507	95	41	1	13	0			0	0	0	0	0	1	0	0	0	0		
6972	0	0	0	0	0	0	0	0	24	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	23	0	0	0	0		
7009	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
7045	0	0	0	0	0	0	0	0	5	0			0	0	22	0	0	0						0				0	0	0	0	0			0	0	22	5	0	0	0	0			0	0	0	0	0	0	0	0				
7157	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
7456	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
7634	0	0	0	0	0	0	0	0	8	0			0	0	59	50	0	0											0	0	0	0			0	0	9	8	0	0	0	0			0	0	0	0	0	0	0	0				
8033	0	0	0	0	0	0	0	0	56	2			0	49	22	0	0	21						20				49	0	0	0	0			0	0	1	5	0	0	0	0			0	0	0	0	0	0	0	0				
8462	0	0	0	0	0	0	0	0	8	0			0	3	15	0	0	12						12				3	0	0	0	0			0	0	3	5	0	0	0	0			0	0	0	0	0	0	0	0				
8631	0	0	0	0	0	0	0	0	2	0			0	0	3	0	0	0											0	0	0	0			3	2	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
9357	0	0	0	0	0	0	0	0	17	17		0	0	0	761	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	761	0			0	0	0	0	0	0	0	0	0	0		
9553	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
9807	0	0	0	0	0	0	0	0	0	0		0	0	0	14	0	0	0		0	0		0	0	0		0	0	0	0	14	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
9955	0	0	0	0	0	0	0	0	5	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	5	0	0	0	0			0	0	0	0	0	0	0	0				
10157	0	0	0	0	0	0	0	0	0	0			0	0	361	11	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	350	0	0	0				
10250	0	0	0	0	0	0	0	0	36	3		0	0	16	47	0	0	34		0	0		0	0	0		0	0	0	0	0	0			6	1	7	16	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
10849	0	0	0	0	0	0	0	0	28	0		0	0	0	52	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	52	28	0	0		
10858	0	0	0	0	0	0	0	0	132	102		0	0	0	702	167	0	0		0	0		0	0	0		0	0	0	0	0	0			501	0	34	30	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
11145	0	0	0	0	0	0	0	0	7	5			0	0	108	37	0	0											0	0	0	0			0	0	29	2	0	0	42	0			0	0	0	0	0	0	0	0				
11640	0	0	0	0	0	0	0	0	91	0			0	81	103	0	0	73						0				2	0	0	0	0			0	0	30	10	0	0	0	0			0	0	0	0	0	0	0	0				
11837	0	0	0	0	0	0	0	0	7	4			0	0	0	0	0	0											0	0	0	0			0	0	0	3	0	0	0	0			0	0	0	0	0	0	0	0				
12030	41	126	0	0	0	0	0	0	1360	319		0	0	0	885	270	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	134	212	310	61	286	60			0	0	62	69	32	263	0	0	0	0		
12058	0	0	0	0	0	0	0	0	14	0			0	7	16	0	0	10						0				0	0	0	0	0			0	0	6	7	0	0	0	0	0		0	0	0	0	0	0	0	0				
12142	0	0	0	0	0	0	0	0	57	6			0	49	56	0	0	53											0	0	0	0			0	0	3	2	0	0	0	0			0	0	0	0	0	0	0	0				
12245	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
12311	93	8	0	3					17937		2019	0	0	5835	60804		0	239	9587	0	0	0	0	0	0	0	0	1	0	0	11482	1105	0	0	0	9	23407	5601	261	1336	2312	688		1673	362	2	1708	0	487	590	4869	0	3897	686	481	
12647	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
12656	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
12937	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
12946	0	0	0	0	0	0	0	0	62	17		0	0	0	106	53	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	52	35	10	0	1	0			0	0	0	0	0	0	0	0	0	0		
12955	0	0	0	0	0	0	0	0	0	0			0	0	18	0	0	0											0	0	0	0			0	0	0	0	0	0	0	18			0	0	0	0	0	0	0	0				
13037	0	0	0	0	0	0	0	0	29	9			0	0	382	0	0	0											0	0	0	0			0	3	6	15	2	0	376	0			0	0	0	0	0	0	0	0				
13103	0	0	0	0	0	0	0	0	4	0		0	0	0	201	90	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	111	4	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
13251	0	0	0	0	0	0	0	0	5	2			0	2	0	0	0	0						0				0	0	0	0	0			0	0	0	0	1	0	0	0			0	0	0	0	0	0	0	0				
13457	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
14052	0	0	0	0	0	0	0	0	2	2			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
14155	0	0	0	0	0	0	0	0	59	31			0	18	219	193	0	18						0				3	0	0	0	0			0	0	8	10	0	0	0	0			0	0	0	0	0	0	0	0				
14258	0	0	0	0	0	0	0	0	12	10		0	0	0	7	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	7	2	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
14454	0	0	0	0	0	0	0	0	0	0			0	0	52	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	52	0	0	0	0	0				
14650	0	0	0	0	0	0	0	0	3	0			0	0	9	0	0	0											0	0	0	0			0	0	7	2	1	0	2	0			0	0	0	0	0	0	0	0				
14753	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
14865	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0				0	0	0	0	0			4	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
14977	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
15536	0	0	0	0	0	91	0	0	102	1		0	0	0	3106	1801	0	0		0	0		0	0	0		0	0	0	0	19	0			0	0	29	8	0	0	0	16			0	0	0	0	0	2	1241	0	0	0		
16337	0	0	0	0	0	0	0	0	54	46		0	0	6	633	199	0	22		0	0		0	0	0		0	0	0	0	0	0			0	0	398	2	0	0	0	0			0	0	14	0	0	0	0	0	0	0		
16458	0	0	0	0	0	0	0	0	7	3			0	2	10	0	0	2											0	0	0	0			0	0	1	0	0	1	0	7			0	0	0	0	0	0	0	1				
16551	0	0	0	0	0	0	0	0	25	20			0	0	21	20	0	0											0	0	0	1			0	0	1	4	0	0	0	0			0	0	0	0	0	0	0	0				
16748	0	0	0	0	0	0	0	0	9	0			0	0	21	0	0	0											0	0	0	0			0	0	21	9	0	0	0	0			0	0	0	0	0	0	0	0				
16944	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0											0	0	0	0			0	0	1	1	0	0	0	0			0	0	0	0	0	0	0	0				
16953	0	0	0	0	0	0	0	0	1	1			0	0	9	0	0	0						0				0	0	0	0	0			0	0	9	0	0	0	0	0			0	0	0	0	0	0	0	0				
17110	0	0	0	0	0	0	0	0	150	0			0	0	0	0	0	0											0	0	0	0			0	0	0	150	0	0	0	0			0	0	0	0	0	0	0	0				
17147	0	0	0	0	0	0	0	0	771	207		0	0	194	3517	2017	0	22		0	0		0	0	0		0	0	0	0	67	0			0	0	426	169	34	51	455	25			131	101	0	14	5	0	369	1	0	0		
17259	0	0	0	0	0	0	0	0	5	0			0	5	7	0	0	7											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
17464	0	50	0	0	0	0	0	0	483	263		0	0	0	4658	2210	0	0		0	0		0	0	0		0	0	0	0	229	0			104	24	439	117	0	0	0	0			0	0	1428	27	248	2	0	0	0	0		
17839	0	0	0	0	0	0	0	0	37	25			0	0	22	11	0	0											0	0	0	0			0	0	11	9	1	2	0	0			0	0	0	0	0	0	0	0				
17950	0	0	0	0	0	0	0	0	1	1			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0	0	0			0	0	0	0	0	0	0	0				
18050	0	0	0	0	0	0	0	0	45	0			0	22	31	3	0	21											0	0	0	0			0	0	7	23	0	0	0	0			0	0	0	0	0	0	0	0				
18135	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0											0	0	0	0			0	0	0	0	0	0	0	1			0	0	0	0	0	0	0	0				
18377	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
18827	0	0	0	0	0	0	0	0	2	0			0	0	26	0	0	0											0	0	0	0			0	0	18	1	1	0	8	0			0	0	0	0	0	0	0	0				
18836	0	0	0	0	0	0	0	0	30	0			0	0	67	0	0	0											0	0	0	0			0	0	67	30	0	0	0	0			0	0	0	0	0	0	0	0				
18854	0	0	0	0	0	0	0	0	27	24			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	3	0	0	0	0			0	0	0	0	0	0	0	0				
18957	0	0	0	0	0	0	0	0	13	11			0	2	89	85	0	3						0				1	0	0	0	0			0	0	1	0	0	0	0	0			0	0	0	0	0	0	0	0				
19356	0	0	0	0	0	0	0	0	2	2			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
19730	0	0	0	0	0	0	0	0	27	0		0	0	25	295	0	0	104		0	0		0	0	0		0	0	0	0	0	0			0	0	0	1	1	0	0	0			0	0	0	0	191	0	0	0	0	0		
19936	0	0	0	0	0	0	0	0	4	1			0	0	28	17	0	0											0	0	0	0			0	0	11	3	0	0	0	0			0	0	0	0	0	0	0	0				
19972	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
20053	0	0	0	0	0	0	0	0	236	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	9	193	0	0	0			0	0	0	34	0	0	0	0				
20147	0	0	0	0	0	0	0	0	13	0			0	3	31	0	0	0						0				0	0	0	0	0			0	2	26	8	0	0	0	0			0	0	0	0	5	0	0	0				
20259	0	0	0	0	0	0	0	0	4	1			0	0	8	0	0	0											0	0	0	0			0	0	8	3	0	0	0	0			0	0	0	0	0	0	0	0				
20370	0	0	0	0	0	0	0	0	11	0			0	0	182	62	0	0											62	0	0	0			0	0	3	11	0	0	0	20			0	0	0	0	0	0	97	0				
20512	0	0	0	0	0	0	0	0	15	1			0	0	5	0	0	0											0	0	0	0			0	0	5	12	0	0	0	0			0	0	0	0	0	0	0	2				
20633	0	0	0	0	0	0	0	0	15	11			0	0	26	0	0	0											0	0	0	0			0	0	8	1	3	0	18	0			0	0	0	0	0	0	0	0				
20839	0	0	0	0	0	0	0	0	14	2			0	0	860	121	0	0											0	0	100	0			0	0	0	4	1	0	27	0			391	7	221	0	0	0	0	0				
20857	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
20866	0	0	0	0	0	0	0	0	0	0			0	0	626	184	0	0											0	0	0	0			0	0	13	0	0	0	0	0			429	0	0	0	0	0	0	0				
21256	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	1	0	0			0	0	0	0	0	0	0	0				
21359	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
21630	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
21658	0	0	0	0	0	0	0	0	16	2			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	14	0	0	0	0			0	0	0	0	0	0	0	0				
22048	0	0	0	0	0	0	0	0	24	2			0	1	253	0	0	51						0				0	0	0	0	0			0	0	72	4	8	0	45	79			0	0	0	0	6	0	0	9				
22235	0	0	150	0	0	0	0	0	13	0		0	0	0	236	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	50	13	0	0	36	0			0	0	0	0	0	0	0	0	0	0		
22356	0	0	0	0	0	0	0	0	8	2			0	3	0	0	0	0						0				3	0	0	0	0			0	1	0	2	0	0	0	0			0	0	0	0	0	0	0	0				
22459	0	0	0	0	0	0	0	0	4	0			0	0	20	0	0	0											0	0	0	0			3	0	17	4	0	0	0	0			0	0	0	0	0	0	0	0				
22543	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0											0	0	0	0			1	1	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
22552	0	0	0	0	0	0	0	0	16	1			0	15	11	0	0	0						0				15	0	0	0	0			0	0	11	0	0	0	0	0			0	0	0	0	0	0	0	0				
22730	0	0	0	0	0	0	0	0	12	0			0	0	51	0	0	0											0	0	0	0			0	0	42	3	9	0	9	0			0	0	0	0	0	0	0	0				
22936	0	0	0	0	0	0	0	0	11	0			0	0	17	0	0	0						0				0	0	0	0	0			0	0	17	11	0	0	0	0			0	0	0	0	0	0	0	0				
22954	0	0	0	0	0	0	0	0	2	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	2	0	0	0	0	0		0	0	0	0	0	0	0	0				
23036	0	0	0	0	0	0	0	0	16	3		0	0	0	135	110	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	3	13	0	0	0	0			9	0	13	0	0	0	0	0	0	0		
23045	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
23241	0	1	0	1	0	0	0	0	448	27		0	0	155	2753	1440	0	396		0	0		0	0	0		0	5	0	0	11	2			0	10	498	121	125	2	249	53			0	0	0	0	106	0	0	4	0	0		
23456	0	0	0	0	0	0	0	0	8	0			0	0	59	3	0	0						0				0	0	0	0	0			0	0	0	8	0	0	0	0			0	0	0	0	56	0	0	0				
23504	0	0	0	0	0	0	0	0	52	46		0	0	0	84	59	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	25	6	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
23540	0	0	0	0	0	0	0	0	1	0			0	0	39	0	0	0											0	0	0	0			0	0	39	1	0	0	0	0			0	0	0	0	0	0	0	0				
23643	0	0	0	0	0	0	0	0	151	41			0	108	245	0	0	220											0	0	0	0			0	0	0	0	0	0	6	0			0	0	19	0	0	2	0	0				
23755	0	0	0	0	0	0	0	0	6	0			0	0	76	1	0	0											0	0	0	0			0	0	5	6	0	0	0	0			0	0	70	0	0	0	0	0				
23812	0	0	0	0	0	10	0	0	100	22		0	0	0	159	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	159	18	0	0	0	0			0	0	0	0	0	50	0	0	0	0		
24006	0	0	0	0	0	0	0	0	4	0		0	0	0	345	338	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	7	4	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
24453	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
24659	0	0	0	0	0	0	0	0	7	0			0	0	10	1	0	0						0				0	0	0	0	0			0	0	9	5	0	0	0	0			0	2	0	0	0	0	0	0				
24668	0	0	0	0	0	0	0	0	7	0			0	0	2	0	0	0											0	0	0	0			0	0	2	4	0	0	0	0			0	0	0	0	0	3	0	0				
