"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	
1351																																																																																																		0	0	13500	0	0	0	0	0	0	21999	21554	3000	2903	0	0	0	0	442	440	0	0	0	0	0	0	725	719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33470	33059	3000	2903	0	10304	10346	0	0	2000	1985	1417	0	0	0	1417	25037	4300	4452	0	0	0	442	0	0	0	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1454																																																																																																		0	0	22370	988	986	0	0	0	0	0	0	98335	97015	0	0	5437	5395	0	0	11472	11431	0	0	0	0	0	0	16391	15985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157394	155776	0	0	0	24766	24857	82496	81364	3138	5	107	4654	25889	52211	9954	25357	4793	301	2159	5614	2424	5408	920	6267	9718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1557																																																																																																		0	0	4216	0	0	0	0	0	0	0	0	10721	10680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1220	1234	11061	11029	0	1220	1234	340	349	0	0	4520	0	0	1613	2907	5614	2115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																																																																		0	0	15941	0	0	0	0	0	0	0	0	22510	22181	0	0	10	10	0	0	719	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27778	27577	0	0	0	4539	4654	0	0	3650	0	0	1203	2448	11454	10075	1655	0	636	0	10	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																		0	0	26130	0	0	0	0	0	0	60188	60077	52820	52073	0	0	0	0	33	35	17	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69539	69575	52837	52089	0	9318	9463	0	0	0	0	30297	0	0	7111	23088	49496	33571	8312	0	0	17	0	1	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																																																																		0	0	9653	0	0	0	0	0	0	0	0	22530	22328	0	0	2151	2208	0	0	41964	41121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114918	116372	0	0	0	46170	47213	992	972	3029	2103	3502	75	3029	6547	4917	37598	17374	0	0	0	2415	28708	12206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																		0	0	160134	0	0	0	0	0	0	9830	9717	21494	21231	0	0	0	0	0	0	1027	992	0	0	0	0	89056	88965	76605	75334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100881	100618	99126	97557	0	1995	1936	0	0	0	0	75	0	0	0	75	75	1750	31156	0	0	0	0	0	992	0	101971	62419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																		0	0	3607	0	0	0	0	0	0	0	0	2507	2509	0	0	0	0	0	0	418	413	0	0	0	0	0	0	1969	1947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25803	26195	0	0	0	20562	20979	0	0	2210	347	347	241	1969	3766	2864	14648	0	0	0	0	413	0	0	1573	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																																																																																																		0	0	16286	0	0	0	0	0	0	0	0	20883	20681	99	109	65	70	0	0	3437	3384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	109	27974	27701	0	0	0	3589	3566	0	0	15921	0	0	4985	10936	2961	3872	1493	0	0	0	0	3385	34	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																		0	0	259572	0	0	0	0	0	0	25500	25115	0	0	18816	18699	9245	9247	137765	135459	13519	13652	0	0	0	0	177629	172589	0	0	3596	3544	0	0	0	0	0	0	0	0	2000	2081	0	0	0	0	363306	355406	84764	83523	3351	0	0	0	0	0	0	15085	60000	58543	5000	10085	7415	3000	2081	0	15535	11505	57522	54585	36812	3521	148552	32673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																		0	0	1669	0	0	0	0	0	0	0	0	2399	2359	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2449	2409	0	0	0	50	50	0	0	0	0	0	0	0	0	0	1429	981	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																		0	0	44649	0	0	0	0	0	0	0	0	27639	27219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2577	2535	0	0	0	0	0	0	71361	70656	0	0	0	41145	40902	1000	987	15689	0	0	11891	4048	44797	9018	902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																		0	0	8856	506	498	0	0	0	0	0	0	6977	6900	0	0	2389	2365	0	0	3196	3142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13610	13443	0	0	0	542	538	0	0	60	0	0	60	0	1198	4018	2558	101	572	1023	1037	423	2453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938																																																																																																		0	0	44656	0	0	0	0	0	0	0	0	36571	36194	0	0	0	0	0	0	3010	2949	0	0	0	0	0	0	2782	2756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46688	46452	0	0	0	4325	4553	3000	2996	7568	0	0	3003	4565	12365	2865	17949	0	0	0	0	649	2300	0	2137	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2956																																																																																																		0	0	10175	0	0	0	0	0	0	0	0	36725	36446	0	0	27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	38118	37840	0	0	0	1341	1342	12835	12823	220	0	0	0	220	9507	15224	12862	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																		0	0	38453	0	0	0	0	0	0	7095	7030	10056	10006	0	0	6092	6047	0	0	9759	9629	0	0	0	0	0	0	497	493	0	0	0	0	0	0	468	467	201	201	873	870	0	0	0	0	10904	10831	34870	34591	0	3608	3600	7125	7079	6871	6810	4821	0	0	1535	3188	9322	7670	5538	1607	7037	97	253	3749	4331	209	0	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
