"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	
1351	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	147	97	0	0						0						0			0	0	0	0			0	0	43	11	0	0	7	0	0	
1454	0	0	0	0	0	0	0	0	0	0	0	0	62	18		0	0	7	54	0	0	23		0	0		0	0		0	0		0	0		0	0	0	0	0			0	5	31	32	0	0	0	0		
1557	0	0	0	0	0	0	0	0	0	0	0	0	12	8			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	4	0	0	0	0	0	
1632	0	0	0	0	0	0	11	0	0	0	0	0	50	10		0	0	0	123	28	0	4		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	75	35	2	3	5	0		
1669	0	0	0	0	2	0	4	0	0	0	0	0	88	39			0	28	164	1	0	33															0	0	0	0			0	0	71	21	0	0	53	0		
1829	0	0	0	0	0	0	0	0	0	0	0	0	17	13		0	0	0	263	141	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			25	1	79	3	0	0	18	0		
1856	0	0	0	0	0	0	0	0	0	0	0	0	7	7			0	0	8	0	0	0						0						0			0	0	0	0			0	0	8	0	0	0	0	0		
2040	0	0	0	0	0	0	0	0	0	0	0	0	32	14			0	0	215	11	0	0															0	0	0	0			10	0	43	16	2	0	151	0		
2161	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	43	15	0	0															0	0	0	0			4	4	23	5	0	0	0	1		
2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0		
2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0		
2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
2732	0	0	0	0	0	0	0	0	0	0	0	0	23	17		0	0	0	35	15	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	20	6	0	0	0	0		
2750	0	0	0	0	0	0	0	0	0	0	0	0	44	24		0	0	17	50	41	0	0		0	0		0	0		0	0		0	17		0	0	0	0	0			0	0	9	0	3	0	0	0	0	
2938	0	1	0	0	0	0	742	0	0	0	0	0	92	39		0	0	0	1925	790	0	0		0	0		0	0		0	0		0	0		0	0	0	50	2			0	0	302	42	8	0	41	0		
2956	0	0	0	0	0	0	0	0	0	0	0	0	17	14			0	0	0	0	0	0															0	0	0	0			0	2	0	0	1	0	0	0		
3252	0	0	0	0	0	0	15	1	0	0	0	0	153	12			0	8	453	97	0	173						173						8			0	0	0	0			0	0	168	130	2	0	0	0		
3458	0	0	0	0	0	0	0	0	0	0	0	0	13	6			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	3	4	0	0	0		
3506	0	0	0	0	0	0	0	0	264	0	0	0	101	12		0	0	0	439	157	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	18	14	75	0	0	0		
3720	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	41	0	0	0															0	0	0	0			0	0	41	1	0	0	0	0		
3953	0	0	0	0	0	0	0	0	0	0	0	0	64	42			0	12	228	23	0	183						183						12			0	0	0	0			0	0	22	8	2	0	0	0		
4138	0	0	0	0	372	0	0	0	0	0	0	0	7	0			0	0	548	125	0	0															0	0	0	0			0	0	36	7	0	0	15	0		
4147	0	0	0	0	0	0	0	170	0	0	0	0	172	0			0	0	45	40	0	0															0	0	0	0			1	0	4	2	0	0	0	0		
4156	0	4	0	0	0	0	0	0	0	0	0	0	75	34			0	0	111	80	0	0						0						0			0	0	0	0			0	0	20	37	0	0	11	0		
4231	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	0	49	0	0	0															0	0	0	0			0	0	49	19	1	0	0	0		
4437	0	0	0	0	0	0	0	0	0	0	0	0	15	4		0	0	0	32	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	32	11	0	0	0	0	0	
4839	0	0	0	0	0	0	26	2	0	0	0	0	50	0			0	0	135	9	0	0															0	0	0	0			0	0	100	48	0	0	0	0		
5005	0	0	0	0	0	0	0	0	0	0	0	0	13	0		0	0	0	14	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	1	0	0	13	0	13		
5050	0	0	0	0	0	0	0	0	0	0	0	0	27	4			0	2	34	0	0	6															0	0	0	0			0	0	28	21	0	0	0	0		
5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0		
5135	0	0	5	0	0	0	27	0	0	0	0	0	29	6			0	0	169	107	0	0						0						0			0	0	0	0			6	7	23	14	2	0	1	0		
5210	0	0	0	0	0	0	0	0	0	0	0	0	26	16		0	0	0	86	45	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	41	10	0	0	0	0		
5247	0	0	0	0	0	0	0	0	0	0	0	0	291	0		0	0	1	631	0	0	10		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	621	290	0	0	0	0		
5274	0	0	0	0	0	0	0	0	0	0	0	0	28	10			0	0	3	0	0	0															0	0	0	0			0	0	3	18	0	0	0	0		
5331	0	0	0	0	0	0	0	0	0	0	0	0	3	3		0	0	0	37	35	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	2	0	0	0	0	0		
5461	0	0	0	0	0	0	0	0	0	0	0	0	11	0		0	0	0	37	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	37	11	0	0	0	0		
5751	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0		
6039	0	0	0	0	0	0	44	0	0	0	0	0	54	34			0	0	202	12	0	114															0	0	0	0			3	0	29	20	0	0	0	0		
6057	0	0	0	0	0	0	9	0	0	0	0	0	5	0			0	0	14	0	0	0						0						0			0	0	0	0			0	0	5	5	0	0	0	0		
6141	0	0	0	0	0	0	0	0	0	0	0	0	40	8			0	0	196	176	0	0						0						0			0	0	0	0			0	0	20	16	16	0	0	0		
6329	0	7	0	0	0	0	22	41	0	0	0	0	297	38			0	3	520	114	0	0															0	0	0	0			21	10	348	195	1	2	15	0		
6972	0	0	0	0	0	0	5	15	0	0	0	0	119	59		0	0	0	193	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	36	188	9	0	0	0	0		
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0		
7045	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	0	132	0	0	0						0						0			0	0	0	0			6	0	126	20	0	0	0	0	0	
7157	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	23	3	0	0						0						0			0	0	0	0			0	0	20	2	0	0	0	0		
7166	0	0	0	0	0	0	0	0	0	0	0	0	145	145		0	0	0	398	378	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			20	0	0	0	0	0	0	0		
7456	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	52	52	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	0	
7634	0	0	0	0	0	0	0	0	0	0	0	0	23	0		0	0	0	65	50	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	15	23	0	0	0	0		
8033	0	0	0	0	0	0	0	0	0	0	0	0	147	14			0	132	73	10	0	50						50						129			0	0	0	0			0	0	13	1	0	0	0	0		
8417	0	0	0	0	0	0	0	0	0	0	0	0	23	0		0	0	0	156	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	156	23	0	0	0	0		
8462	0	0	0	0	0	0	0	0	0	0	0	0	34	7			0	11	59	0	0	0						0						11			0	0	0	0			0	0	49	15	1	0	10	0		
8631	0	0	0	0	0	0	28	0	0	0	0	0	9	0			0	0	121	12	0	0															0	0	0	0			0	0	73	9	0	0	8	0		
9357	0	0	0	0	0	0	0	0	0	0	0	0	11	10		0	0	0	4	4	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	1	0	0	0	0	0	
9553	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0		
9807	0	0	0	0	0	30	0	377	0	0	0	0	502	0		0	0	0	26	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	24	21	45	29	2	0		
9955	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	8	15	0	0	0						0						8			0	0	0	0			0	0	15	7	0	0	0	0		
10157	0	0	0	0	0	0	0	0	0	0	0	0	7	1			0	2	129	25	0	103						103						2			0	0	0	0			0	0	1	4	0	0	0	0		
10250	0	0	0	0	0	0	0	0	0	0	0	0	41	0			0	0	96	0	0	0															0	0	0	0			11	1	85	40	0	0	0	0		
10849	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	4	0	0	0															0	0	0	0			0	0	4	2	0	0	0	0		
10858	0	0	0	0	0	0	0	0	0	0	0	0	242	128		0	0	0	4024	511	0	5		0	0		0	5		0	0		0	0		0	0	0	0	0			3147	0	361	114	0	0	0	0	0	
11145	0	0	0	0	0	0	0	0	0	0	0	0	9	2			0	0	77	38	0	0															0	0	0	0			0	0	18	7	0	0	21	0		
11640	0	0	0	0	0	0	0	0	0	0	0	0	277	0			0	256	404	1	0	356						0						5			0	0	0	0			0	0	47	21	0	0	0	0		
11837	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	0	45	36	0	0															0	0	0	0			2	4	2	14	2	0	5	0		
12030	45	77	443	15	0	0	926	305	0	0	0	0	2402	957			0	586	2932	195	0	926															0	0	0	0			0	0	0	0	459	3	397	0		
12058	0	0	41	0	0	0	0	38	0	0	0	0	155	49			0	33	211	0	0	111						3						28			0	0	0	0			0	0	29	23	12	0	30	0	0	
12142	0	0	0	0	0	0	0	0	0	0	0	0	95	0			0	66	361	0	0	96						0						0			0	0	0	0			22	0	243	29	0	0	0	0		
12245	0	0	0	0	0	0	0	0	0	0	0	0	9	0		0	0	0	16	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			5	0	11	9	0	0	0	0	0	
12311	31	642	0	0	22	1	7264	1213	23851	1204	0	0	26082	5659	5659	0	0	0	88276	11401	0	338	11401	0	0	0	0	58	23851	0	0	0	0	13	1204	0	0	0	10037	1087	0	0	0	0	33617	15982	281	0	1582	75		
12647	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	43	0	0	0						0						0			0	0	0	0			2	1	19	0	0	0	22	0		
12656	0	3	0	0	0	0	0	0	0	0	0	0	22	0			0	0	7	0	0	0						0						0			0	0	0	0			0	0	7	8	11	0	0	0		
12937	0	0	0	0	0	0	0	0	0	0	0	0	13	13			0	0	35	35	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
12946	0	0	0	0	0	0	0	0	0	0	0	0	367	212		0	0	0	723	329	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	259	149	4	2	135	0		
12955	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	0	393	387	0	0															0	0	0	0			0	0	6	15	0	0	0	0		
13037	0	0	0	0	0	0	0	0	0	0	0	0	96	86			0	0	1822	1797	0	0															0	0	0	0			12	2	13	5	3	0	0	0		
13103	0	0	0	0	0	0	0	0	0	0	0	0	157	151		0	0	0	18	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	18	6	0	0	0	0		
13251	0	0	0	0	0	0	13	0	0	0	0	0	31	22			0	3	37	18	0	6						0						3			0	0	0	0			0	0	0	6	0	0	0	0		
13457	0	0	0	0	0	0	0	0	0	0	0	0	14	13			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0		
14052	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	21	0	0	0															0	0	0	0			0	0	21	3	0	0	0	0		
14155	0	0	0	0	0	0	0	0	0	0	0	0	46	16			0	0	152	50	0	3						3						0			0	0	0	0			0	0	89	30	0	0	10	0		
14258	0	0	0	0	0	0	0	0	0	0	0	0	37	21		0	0	0	141	69	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	28	16	0	0	0	44		
14409	0	0	0	0	0	0	0	149	42	303	0	0	15322	4765	4765	0	0	3853	62061	4696	0	7549	4696	0	0	0	0	0	42	0	0	0	0	0	303	0	0	0	169	0	0	0	24971	1348	24555	4859	45	0	42	37	0	
14454	0	0	0	0	0	0	0	11	13	2	0	0	13	0			0	0	22	0	0	9						9						0			0	0	0	0			0	0	0	0	0	0	0	0		
14650	0	0	0	0	0	0	0	1	0	0	0	0	25	0			0	2	70	6	0	0															0	0	0	0			0	0	49	21	1	0	15	0		
14753	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	2	0	0	0	0		
14865	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	968	925	0	0						0						0			0	0	0	0			2	0	35	9	0	0	6	0		
15536	0	0	0	0	0	0	0	0	452	2	0	0	47	10		0	0	0	478	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	18	34	1	0	8	0		
16337	0	0	0	0	0	0	0	8	0	0	0	0	86	32		0	0	0	197	36	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	161	46	0	0	0	0		
16458	0	0	0	0	0	0	63	22	0	0	0	0	69	12			0	27	110	0	0	33															0	0	0	0			0	0	14	8	0	0	0	0		
16551	0	0	0	0	0	0	0	0	0	0	0	0	32	26			0	0	159	10	0	7															0	0	0	0			0	0	133	6	0	0	9	0		
16748	0	0	0	0	0	0	0	0	0	0	0	0	26	9			0	0	97	64	0	0															0	0	0	0			0	0	28	10	0	7	5	0		
16944	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	63	44	0	0															0	0	0	0			0	0	12	5	4	0	7	0		
16953	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	0	0	0	0	0		
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
17147	0	0	0	0	0	0	0	0	0	0	0	0	637	499		0	0	1	2286	1838	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	408	129	8	0	40	0		
17259	0	0	0	0	0	0	0	0	0	0	0	0	28	2			0	26	37	0	0	37															0	0	0	0			0	0	0	0	0	0	0	0		
17464	0	0	0	0	0	0	0	0	0	0	0	0	169	5		0	0	0	796	268	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			74	17	454	122	0	25	0	0		
17549	0	0	0	0	0	0	0	0	0	25	0	0	45	3			0	0	1	0	0	0															0	0	0	0			0	0	1	17	0	0	0	0		
17839	0	0	369	40	0	0	3	36	0	0	0	0	113	3			0	22	501	52	0	0						0						22			0	0	0	0			0	0	61	10	2	0	16	0		
17950	0	0	56	0	0	0	0	0	0	0	0	0	13	3		0	0	0	275	60	0	145		0	0		0	145		0	0		0	0		0	0	0	0	0			0	0	14	10	0	0	0	0	0	
18050	0	0	0	0	0	0	0	0	0	0	0	0	35	13			0	0	122	61	0	0															0	0	0	0			0	0	61	22	0	0	0	0		
18135	0	0	0	0	0	0	0	0	0	0	0	0	48	0			0	0	25	0	0	0															0	0	0	0			0	0	0	0	0	48	0	25		
18368	0	0	0	0	0	0	0	0	290	39	0	0	109	13		0	0	0	293	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	1	3	1	0	55	0	0		
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
18827	0	0	0	0	0	0	0	0	0	0	0	0	34	23			0	0	57	7	0	0															0	0	0	0			0	0	50	11	0	0	0	0		
18836	0	0	0	0	0	0	0	0	0	0	0	0	96	0			0	0	277	0	0	0															0	0	0	0			0	0	277	96	0	0	0	0		
18854	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	6	1	0	0	1						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
18957	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	4	24	0	0	3						0						0			0	0	0	0			0	1	21	10	0	0	0	0		
19356	0	0	0	0	0	0	0	0	0	0	0	0	12	6			0	0	3	0	0	0															0	0	0	0			0	0	3	3	3	0	0	0		
19730	0	0	0	0	0	0	0	0	0	0	0	0	38	0		0	0	2	269	192	0	8		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	52	18	18	0	16	1		
19936	0	0	0	0	0	0	0	0	0	0	0	0	70	31			0	19	41	0	0	19															0	0	0	0			0	0	22	19	1	0	0	0		
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
20053	0	0	0	0	0	0	132	77	0	0	0	0	84	0			0	0	196	52	0	0						0						0			0	0	0	0			4	0	8	7	0	0	0	0		
20147	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	91	12	0	0															0	0	0	0			3	0	55	16	0	0	21	0		
20259	0	0	0	0	0	0	0	0	0	0	0	0	74	47			0	0	4	1	0	0						0						0			0	0	0	0			0	0	3	27	0	0	0	0		
20370	0	0	0	0	0	0	0	1	0	0	0	0	179	15			0	0	340	203	0	0															0	0	54	0			0	0	45	55	0	108	0	38	0	
20512	0	0	0	0	0	0	0	0	0	0	0	0	54	3			0	0	96	65	0	0															0	0	0	0			0	0	31	51	0	0	0	0		
20633	0	0	0	0	0	0	0	0	0	0	0	0	47	23		0	0	0	113	3	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	63	14	10	0	47	0	0	
20754	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	1	0		
20839	0	0	0	0	0	0	245	0	0	0	0	0	0	0			0	0	320	58	0	0															0	0	0	0			0	0	15	0	0	0	2	0		
20857	0	0	0	0	0	0	0	3	0	0	0	0	7	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	4	0	0	0	0		
20866	0	0	0	0	0	0	0	21	0	0	0	0	25	1			0	0	44	0	0	0															0	0	0	0			5	0	39	3	0	0	0	0		
21256	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
21359	0	0	0	0	0	0	0	12	0	0	0	0	12	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0		
21630	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	1	0	0	0															0	0	0	0			0	0	1	2	0	0	0	0		
21658	0	0	0	0	0	0	17	0	0	0	0	0	88	14			0	0	96	12	0	0						0						0			0	0	0	0			12	0	6	25	49	0	49	0		
22048	848	0	0	0	0	0	906	26	0	0	0	0	191	4			0	3	6799	2068	0	54						0						0			0	0	0	0			0	0	913	155	3	0	2010	0		
22235	0	0	0	0	0	0	0	0	0	0	0	0	54	0		0	0	15	987	40	0	9		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	938	39	0	0	0	0		
22356	0	0	0	0	0	0	0	0	0	0	0	0	50	7			0	9	177	125	0	0						0						9			0	0	0	0			36	9	16	25	0	0	0	0		
22459	0	0	0	0	0	0	0	0	0	0	0	0	24	0			0	0	64	20	0	0															0	0	0	0			1	1	43	20	3	0	0	0		
22543	0	0	0	0	0	0	0	0	0	0	0	0	7	2			0	0	53	4	0	0															0	0	10	0			0	0	39	5	0	0	0	0		
22552	0	0	0	0	0	0	30	0	0	0	0	0	13	0			0	5	82	0	0	46						46						5			0	0	0	0			0	0	6	8	0	0	0	0		
22730	0	0	0	0	0	0	0	0	0	0	0	0	21	9			0	0	76	35	0	0															0	0	0	0			0	0	27	12	0	0	14	0		
22936	12	0	0	0	0	0	0	103	0	0	0	0	155	15			0	1	68	0	0	0						0						1			0	0	0	0			0	0	56	32	4	0	0	0		
22954	0	0	0	0	0	0	0	0	0	0	0	0	12	7			0	0	45	5	0	0						0						0			0	0	0	0			0	0	40	5	0	0	0	0	0	
23036	0	0	8	0	0	0	0	0	0	0	0	0	42	2		0	0	17	165	18	0	18		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	107	23	0	0	14	0		
23045	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
23241	0	0	35	1	599	7	867	294	0	0	0	0	1073	192		0	0	171	5503	2278	0	364		0	0		0	5		0	0		0	13		0	0	0	130	21			0	14	761	218	150	5	441	28		
23456	0	0	0	0	0	0	0	0	0	0	0	0	30	25			0	0	37	5	0	0						0						0			0	0	0	0			0	0	29	5	0	0	3	0		
23504	0	100	0	0	0	0	0	0	0	0	0	0	159	31		0	0	6	254	141	0	1		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	112	19	0	3	0	0		
23540	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	0	5	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	5	1	0	0	0	0	0	
23643	0	0	0	0	0	0	0	0	0	0	0	0	95	18			0	0	610	377	0	0															0	0	0	0			0	0	233	77	0	0	0	0		
23755	89	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	123	0	0	0															0	0	0	0			0	0	34	3	0	0	0	0		
23812	245	197	0	0	0	0	0	0	98	26	0	0	396	160		0	0	0	443	59	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	41	13	0	0	0	0		
24006	0	0	0	0	0	0	0	0	0	0	0	0	4	0		0	0	0	39	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	39	4	0	0	0	0		
24266	1998	1	0	0	0	0	0	25	0	0	0	0	737	633		0	0	4	3004	601	0	0		0	0		0	0		0	0		0	4		0	0	0	0	5			0	4	169	65	0	0	236	0		
24453	0	0	0	0	0	0	0	0	0	0	0	0	42	0			0	0	19	0	0	0															0	0	0	0			0	0	19	42	0	0	0	0		
24659	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	54	44	0	0						0						0			0	0	0	0			0	0	10	3	0	0	0	0		
24668	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	279	0	0	0															0	0	0	0			0	0	279	9	0	0	0	0		
