"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
1829	0	0	0	0	0	0	0	0	8	6		0	0	0	503	414	0	0		0	0		0	0	0		0	0	0	0	49	1			28	0	12	1	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
1856	0	0	0	0	0	0	0	0	0	0			0	0	11	0	0	11						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
2040	0	0	0	0	0	0	0	0	131	118			0	0	278	0	0	0											0	0	0	0			2	6	23	4	0	0	11	0			0	0	0	0	242	0	0	3				
2161	0	0	0	0	0	0	0	0	9	0			0	0	20	0	0	0											0	0	0	0			0	0	12	9	0	0	8	0			0	0	0	0	0	0	0	0				
2376	0	0	0	0	0	0	0	0	0	0		0	0	0	1212	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	1141	0	0	0	71	0	0	0		
2451	0	0	0	0	0	0	0	0	24	10			0	0	1115	814	0	0						0				0	0	0	0	0			0	0	2	0	14	0	204	0			0	0	95	0	0	0	0	0				
2554	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
2732	0	0	89	0	0	0	0	0	11	0		0	0	0	1403	238	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	11	0	0	0	0			325	0	751	0	0	0	0	0	0	0		
2750	0	0	0	0	0	0	0	0	2	0			0	0	25	0	0	0						0				0	0	0	0	0			0	0	25	1	0	0	0	0			0	0	0	0	0	1	0	0				
3252	0	0	0	0	0	0	0	0	130	21			0	5	452	182	0	104						104				5	0	0	0	0			0	0	166	102	2	0	0	0			0	0	0	0	0	0	0	0				
3458	0	0	0	0	11	1	0	0	1	0			0	0	17	0	0	0						0				0	0	0	0	0			0	0	6	0	0	0	0	0			0	0	0	0	0	0	0	0				
3720	0	0	0	0	0	0	0	0	6	0			0	0	202	0	0	0						0				0	0	0	0	0			0	0	0	5	0	0	0	0			0	0	202	1	0	0	0	0				
3953	384	0	0	0	0	0	0	0	1	0			0	0	1759	143	0	0						0				0	0	0	0	0			0	0	6	1	0	0	0	825			0	0	74	0	327	0	0	0				
4138	44	0	0	0	0	0	0	0	76	10			0	16	1307	1041	0	27											0	0	0	0			0	0	26	50	0	0	0	0			100	0	24	0	0	0	45	0				
4156	0	0	0	0	0	0	0	0	305	73			0	5	1336	502	0	0						0				0	0	2	0	0			0	0	95	19	90	58	141	117			0	0	481	60	0	0	0	0				
4231	0	0	0	0	0	0	0	0	11	0			0	0	758	0	0	0											0	0	0	0			0	0	59	11	0	0	0	0			0	0	0	0	699	0	0	0				
4437	0	0	0	0	0	0	0	0	10	0			0	4	269	0	0	13											0	0	0	0			0	0	256	6	0	0	0	0			0	0	0	0	0	0	0	0				
4839	0	0	0	0	0	0	0	0	52	1		0	0	0	553	3	0	0		0	0		0	0	0		0	0	0	0	70	3			0	0	44	6	0	0	125	0			0	0	308	0	3	42	0	0	0	0		
5005	0	0	771	0	0	0	0	0	87	55		0	0	0	8192	2772	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	770	0			3518	27	0	3	0	2	361	0	0	0		
5069	0	0	0	0	0	0	0	0	4771	0		0	0	0	10	10	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	4771	0	0	0	0	0	0	0	0		
5135	0	0	100	0	0	0	0	0	14	0		0	0	0	451	27	0	0		0	0		0	0	0		0	0	0	0	0	0			12	1	35	13	0	0	223	0			0	0	54	0	0	0	0	0	0	0		
5210	0	0	0	0	0	0	0	0	6	1		0	0	0	853	612	0	0		0	0		0	0	0		0	0	0	0	6	0			0	0	98	5	0	0	65	72			0	0	0	0	0	0	0	0	0	0		
5331	0	0	0	0	0	0	0	0	1	0		0	0	0	118	0	0	0		0	0		0	0	0		0	0	0	0	17	0			0	0	1	1	0	0	0	0			100	0	0	0	0	0	0	0	0	0		
5461	0	0	0	0	0	0	0	0	18	15		0	0	0	268	0	0	0		0	0		0	0	0		0	0	0	0	100	1			0	0	53	0	0	2	16	0			0	0	5	0	1	0	93	0	0	0		
5751	0	0	0	0	0	0	0	0	2	0			0	0	11	0	0	0						0				0	0	0	0	0			0	0	11	2	0	0	0	0			0	0	0	0	0	0	0	0				
6039	0	0	0	0	0	0	0	0	16	0			0	0	77	67	0	0						0				0	0	0	0	0			0	1	10	15	0	0	0	0			0	0	0	0	0	0	0	0				
6141	0	0	0	0	0	0	0	0	11	0			0	0	77	46	0	0						0				0	0	0	0	0			0	0	31	11	0	0	0	0			0	0	0	0	0	0	0	0				
6329	0	0	0	0	0	0	0	0	212	30		0	0	0	5218	404	0	29		0	0		0	29	0		0	0	0	0	452	0			51	2	969	123	0	1	554	471			562	36	1404	0	57	20	265	0	0	0		
6972	0	0	0	0	0	0	0	0	1047	313		0	0	0	21622	9009	0	0		0	0		0	0	0		0	0	4043	15	40	0			0	0	972	6	0	0	0	286			332	453	8091	215	1300	0	1592	60	0	0		
7009	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
7045	0	0	0	0	0	0	0	0	16	0			0	0	93	0	0	0						0				0	0	0	0	0			16	0	77	16	0	0	0	0			0	0	0	0	0	0	0	0				
7157	0	0	0	0	0	0	0	0	3	0			0	0	85	64	0	0						0				0	0	0	0	0			0	0	21	3	0	0	0	0			0	0	0	0	0	0	0	0				
7456	0	0	0	0	0	0	0	0	5	5			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
7634	0	0	0	0	0	0	0	0	41	2			0	0	1475	215	0	26											0	0	0	0			0	0	3	8	0	0	11	0			190	0	0	0	1030	31	0	0				
8033	0	0	0	0	0	0	0	0	47	2			0	40	28	0	0	0						0				40	0	0	0	0			0	0	20	5	0	0	8	0			0	0	0	0	0	0	0	0				
8462	0	0	0	0	0	0	0	0	22	0			0	0	27	0	0	0						0				0	0	0	0	0			0	0	27	22	0	0	0	0			0	0	0	0	0	0	0	0				
8631	0	0	0	0	0	0	0	0	3	0			0	0	56	0	0	0											0	0	0	0			0	0	1	3	0	0	55	0			0	0	0	0	0	0	0	0				
9357	0	0	0	0	0	0	0	0	5	5		0	0	0	248	244	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	4	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
9553	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
9807	0	0	0	0	0	0	0	0	188	17		0	0	0	12675	471	0	0		0	0		0	0	0		0	0	0	0	268	48			0	0	943	13	0	0	153	0			801	0	9892	110	3	0	144	0	0	0		
9955	0	0	0	0	0	0	0	0	9	6			0	0	70	50	0	0						0				0	0	0	0	0			0	0	3	3	0	0	0	0			0	0	0	0	0	0	17	0				
10157	0	0	27	3	0	3	0	0	15	0			0	0	1818	2	0	140						140				0	0	0	0	0			0	0	2	2	0	0	0	0			692	0	69	0	886	7	0	0				
10250	7	0	0	0	0	0	0	0	139	4		0	0	35	5040	1953	0	76		0	0		0	0	0		0	0	0	0	259	20			0	0	138	38	0	37	226	455			5	0	800	0	468	5	653	0	0	0		
10849	0	15	0	39	0	0	0	0	55	0		0	0	0	598	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	1	0	400	0			0	0	198	0	0	0	0	0	0	0		
10858	0	0	101	0	0	0	0	0	92	33		0	0	25	673	408	0	61		0	0		0	0	0		0	0	0	0	0	0			0	0	53	32	0	2	0	29	0		0	0	3	0	0	0	18	0	0	0		
11145	0	0	0	0	0	0	0	0	40	22			0	0	361	106	0	0											0	0	0	0			0	0	44	18	0	0	211	0			0	0	0	0	0	0	0	0				
11640	0	45	0	0	0	0	0	0	244	157		0	0	23	302	226	0	19		0	0		0	0	0		0	0	0	0	0	0			0	0	15	16	3	0	17	0			9	0	16	0	0	0	0	0	0	0		
11837	0	0	0	0	0	0	0	0	1	0			0	0	624	403	0	3											0	0	41	0			2	0	5	1	0	0	20	0			0	0	0	0	0	0	150	0				
12030	94	446	0	0	0	0	0	0	2108	235		0	0	15	2968	26	0	11		0	0		0	11	0		0	15	0	0	0	0			0	0	147	281	304	3	499	0			0	0	1012	298	806	526	373	0	0	0		
12142	0	0	0	0	0	0	0	0	63	0			0	49	207	0	0	52											0	0	0	0			0	1	26	13	0	0	7	0			0	0	0	0	122	0	0	0				
12245	0	0	0	0	0	0	0	0	19	1			0	0	280	0	0	2											0	0	0	0			0	0	17	0	0	0	127	0			0	0	0	0	134	18	0	0				
12311	202	22	14743	475	17204	4417	0	0	58743	22405	22405	0	0	2029	553841	74368	0	7657	74368	0	0	0	0	200	0	0	0	23	71584	22106	38643	1904	0	0	0	0	34878	11260	6624	1586	51152	121338		14875	16445	890	62182	830	32912	1200	81917	5078	2329	1248	3169	
12647	0	0	0	0	0	0	0	0	12	0			0	1	10	0	0	0						0				0	0	0	0	0			0	0	0	0	11	0	0	0			0	0	10	0	0	0	0	0				
12656	0	0	0	0	0	0	0	0	7	0			0	0	5	2	0	0						0				0	0	0	0	0			0	0	3	3	4	0	0	0			0	0	0	0	0	0	0	0				
12937	0	0	0	0	0	0	0	0	13	13			0	0	80	80	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
12946	0	0	181	0	0	0	0	0	113	10		0	0	0	1251	298	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	160	75	28	0	328	0			104	0	0	0	180	0	0	0	0	0		
12955	0	0	0	0	0	0	0	0	37	35			0	0	579	559	0	0											0	0	0	0			0	0	0	2	0	0	0	20			0	0	0	0	0	0	0	0				
13037	0	0	0	0	0	0	0	0	17	0			0	5	117	61	0	5											0	0	0	0			0	8	10	3	1	0	24	0	0		0	0	0	0	17	0	0	0				
13103	0	0	0	0	0	0	0	0	110	3		0	0	0	3277	2295	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	371	107	0	0	84	0			0	0	267	0	0	0	260	0	0	0		
13251	0	0	0	0	0	0	0	0	8	4			0	4	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
13457	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
14052	0	0	0	0	0	0	0	0	5	0			0	0	82	35	0	0											0	0	0	0			0	0	7	0	0	0	25	0	0		0	0	0	0	0	0	15	5				
14155	0	0	0	0	0	0	0	0	211	51			0	5	201	122	0	18						10				0	0	0	0	0			0	0	47	26	104	10	14	0			0	0	0	0	0	0	0	15				
14454	0	0	0	0	33	0	0	0	1	1			0	0	361	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	150	0	0	0	178	0				
14650	0	0	0	0	0	0	0	0	10	0			0	0	68	0	0	0											0	0	0	0			0	0	17	10	0	0	0	48			0	0	3	0	0	0	0	0				
14753	0	0	0	0	0	0	0	0	0	0			0	0	12	0	0	0						0				0	0	0	0	0			0	0	12	0	0	0	0	0			0	0	0	0	0	0	0	0				
14865	0	0	0	0	0	0	0	0	2	2			0	0	591	67	0	80						78				0	0	0	0	0			0	0	0	0	0	0	0	0			140	0	304	0	0	0	0	0				
14977	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
16337	0	0	90	0	0	0	0	0	885	55		0	0	10	7998	891	0	16		0	0		0	0	0		0	0	0	0	4	0			0	0	443	57	753	1	1296	386			66	0	1713	9	2509	0	584	0	0	0		
16458	0	0	0	0	0	0	0	0	17	6			0	8	57	28	0	12											0	0	0	0			0	0	4	1	2	0	0	0			13	0	0	0	0	0	0	0				
16551	0	0	0	0	0	0	0	0	44	6			0	0	591	11	0	0											0	0	11	0			0	0	20	1	1	0	207	0			0	30	342	6	0	0	0	0				
16748	0	0	0	0	0	0	0	0	6	0			0	0	21	0	0	0						0				0	0	0	0	0			0	0	21	6	0	0	0	0			0	0	0	0	0	0	0	0				
16944	0	0	0	0	0	0	0	0	3	1			0	0	80	14	0	0											0	0	0	0			2	0	51	0	2	0	2	0			0	0	11	0	0	0	0	0				
16953	0	0	0	0	0	0	0	0	7	6			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
17110	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
17147	115	43	763	136	54	0	0	0	3112	1318		0	0	261	37157	15435	0	903		0	0		0	903	0		0	254	0	0	507	78			2	3	1107	456	334	57	2717	409			429	0	2544	142	6645	155	5527	129	0	0		
17259	0	0	0	0	0	0	0	0	30	0			0	30	69	0	0	33											0	0	0	0			0	0	0	0	0	0	36	0			0	0	0	0	0	0	0	0				
17464	681	0	0	0	0	0	0	0	7259	3696		0	0	23	24115	6674	0	110		0	0		0	0	0		0	0	1615	0	747	3			87	6	1708	185	29	5	314	27			414	6	12644	3276	154	0	555	30	0	0		
17950	0	0	0	0	0	0	0	0	4	1			0	0	20	0	0	9						0				0	0	0	0	0			0	0	11	3	0	0	0	0			0	0	0	0	0	0	0	0				
18050	0	0	0	0	0	0	0	0	47	6			0	28	174	17	0	63											0	0	0	0			0	0	76	13	0	0	0	0			18	0	0	0	0	0	0	0				
18135	0	0	0	0	0	0	0	0	2	0			0	0	166	0	0	0											0	0	0	0			0	0	22	0	0	2	140	4			0	0	0	0	0	0	0	0				
18377	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
18827	0	0	0	0	0	0	0	0	13	0		0	0	0	257	29	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	48	13	0	0	131	0			0	0	0	0	29	0	20	0	0	0		
18836	0	0	0	0	0	0	0	0	104	0			0	0	419	0	0	0											0	0	0	0			0	0	219	104	0	0	4	20			0	0	84	0	92	0	0	0				
18854	0	0	0	0	0	0	0	0	7	0			0	0	17	0	0	0						0				0	0	0	0	0			0	0	17	7	0	0	0	0			0	0	0	0	0	0	0	0				
18957	1	0	0	0	0	0	0	0	8	6			0	1	52	7	0	1						0				0	0	0	0	0			0	0	32	1	0	0	11	0			0	0	0	0	0	0	0	0				
19356	0	0	0	0	0	0	0	0	14	13			0	0	3	0	0	0											0	0	0	0			0	0	3	1	0	0	0	0			0	0	0	0	0	0	0	0				
19730	0	0	4	2	0	0	0	0	180	1		0	0	71	15124	417	0	134		0	0		0	0	0		0	0	0	0	1848	56			0	0	4	39	0	2	26	51			3992	0	5737	0	2141	3	770	6	0	0		
19936	529	0	0	0	0	0	0	0	12	0			0	5	1287	18	0	8											0	0	0	0			0	0	15	4	3	0	250	0			0	0	260	0	0	0	207	0				
19972	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
20053	0	0	0	0	0	0	0	0	63	28			0	1	370	119	0	3						0				0	0	0	39	4			1	0	3	10	0	0	31	0			0	20	90	0	84	0	0	0				
20370	0	0	379	0	0	0	0	0	180	98			0	0	2342	58	0	0											0	0	0	0			0	0	0	7	2	16	200	351			490	49	429	0	275	8	160	0				
20512	0	0	0	0	0	0	0	0	15	1			0	0	26	0	0	0											0	0	0	0			0	0	26	14	0	0	0	0			0	0	0	0	0	0	0	0				
20633	0	0	0	0	0	0	0	0	63	55			0	0	10	0	0	0											0	0	0	0			0	0	2	3	5	0	8	0			0	0	0	0	0	0	0	0				
20857	0	0	0	0	0	0	0	0	0	0			0	0	5	0	0	0						0				0	0	0	0	0			0	0	5	0	0	0	0	0			0	0	0	0	0	0	0	0				
20866	0	0	0	0	0	0	0	0	14	0			0	0	2417	6	0	0											0	0	0	0			0	0	0	0	10	4	597	0			1802	0	0	0	12	0	0	0				
21256	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
21359	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
21630	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
21658	0	0	0	0	0	0	0	0	10	1			0	4	15	0	0	5						5				4	0	0	0	0			1	0	9	5	0	0	0	0			0	0	0	0	0	0	0	0				
22048	0	0	0	0	0	0	0	0	166	143			0	0	577	201	0	0						0				0	0	0	0	0			0	0	209	18	5	0	153	9			0	0	0	0	0	0	5	0				
22356	0	0	0	0	0	0	0	0	3	0			0	0	358	86	0	17						17				0	0	0	0	0			0	0	32	3	0	0	0	0			0	0	0	0	223	0	0	0				
22459	0	0	0	0	0	0	0	0	114	0			0	0	23	0	0	0											0	0	0	0			1	0	22	17	97	0	0	0			0	0	0	0	0	0	0	0				
22543	0	0	0	0	0	0	0	0	31	0			0	0	21	0	0	0											0	0	7	0			0	0	2	7	24	0	12	0			0	0	0	0	0	0	0	0				
22552	0	0	0	0	0	0	0	0	2	1			0	0	71	41	0	0						0				0	0	0	0	0			0	0	5	0	0	0	0	0			0	0	0	0	0	0	25	1				
22730	0	0	0	0	0	0	0	0	10	0			0	0	46	0	0	0											0	0	0	0			0	0	37	3	7	0	9	0			0	0	0	0	0	0	0	0				
22936	0	0	0	0	0	0	0	0	177	1		0	0	6	729	100	0	16		0	0		0	0	0		0	0	0	0	0	0			0	0	187	18	83	0	124	55			8	0	203	69	36	0	0	0	0	0		
22954	0	0	0	0	0	0	0	0	66	0			0	0	140	116	0	0						0				0	0	0	0	0			0	0	2	1	0	2	0	2	0		20	0	0	63	0	0	0	0				
23045	0	0	0	0	0	0	0	0	0	0			0	0	4	4	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
23241	10	0	4334	5	3778	0	0	0	1884	586		0	0	231	53447	4059	0	478		0	0		0	10	0		0	22	0	0	591	15			31	2	1150	405	289	69	4751	504			48	21	24654	178	2920	69	6139	14	0	0		
23456	0	0	0	0	0	0	0	0	6	0			0	1	235	224	0	1						1				1	0	0	0	0			0	0	10	5	0	0	0	0			0	0	0	0	0	0	0	0				
23504	0	0	0	0	0	0	0	0	19	4		0	0	0	633	489	0	0		0	0		0	0	0		0	0	0	0	20	2			0	0	124	13	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
23540	0	0	0	0	0	0	0	0	0	0			0	0	138	27	0	0											0	0	35	0			0	0	6	0	0	0	0	0			0	0	0	0	0	0	70	0				
23643	0	0	0	0	0	0	0	0	111	0			0	99	381	0	0	235											0	0	0	0			0	0	0	0	2	7	60	10			0	0	0	0	0	0	76	3				
23755	0	0	0	0	0	0	0	0	21	4			0	0	369	0	0	0											0	0	0	0			0	0	22	9	4	0	267	16			0	0	54	4	0	0	10	0				
23812	0	0	0	5	52	0	0	0	278	189		0	0	20	2529	2	0	55		0	0		0	0	0		0	0	0	0	0	6			0	0	889	30	0	5	40	491			1000	0	0	4	0	16	0	3	0	0		
24006	0	0	0	0	0	0	0	0	3	0		0	0	0	3184	1448	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	23	3	0	0	0	0			0	0	635	0	0	0	1078	0	0	0		
24453	0	0	0	0	0	0	0	0	1	0		0	0	0	713	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	1	0	0	0	56			657	0	0	0	0	0	0	0	0	0		
24659	0	0	0	0	0	0	0	0	6	1			0	0	121	31	0	0						0				0	0	0	0	0			0	0	64	4	1	0	10	0			0	0	0	0	0	0	16	0				
24668	0	0	0	0	0	0	0	0	18	4			0	0	44	40	0	0											0	0	0	0			0	0	4	5	0	0	0	0			0	0	0	0	0	9	0	0				
24855	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
24949	86	0	0	0	0	0	0	0	590	1		0	0	0	10610	1534	0	0		0	0		0	0	0		0	0	0	0	19	0			4	1	132	23	0	4	6	305			2870	0	1662	0	1292	561	2700	0	0	0		
25357	0	0	0	0	0	0	0	0	9	0			0	8	23	0	0	23											0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
25647	0	0	0	0	0	0	0	0	9	2			0	0	305	0	0	0											0	0	0	0			0	0	8	7	0	0	0	0			0	0	0	0	297	0	0	0				
26149	0	0	0	0	0	0	0	0	0	0			0	0	18	0	0	0											0	0	0	0			0	0	1	0	0	0	0	0			0	0	0	0	0	0	17	0				
26242	0	0	0	0	0	0	0	0	128	0		0	0	0	438	0	0	0		0	0		0	0	0		0	0	0	0	0	0			6	2	127	119	7	0	192	0			76	0	0	0	37	0	0	0	0	0		
26457	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	0	0	0	0	0			0	0	0	0	0	0	0	0				
26765	0	0	0	0	0	0	0	0	224	148			0	0	2426	284	0	42											0	0	0	0			0	0	82	57	0	0	838	58			67	18	0	1	583	0	472	0				
26859	0	0	0	0	0	0	0	0	19	16		0	0	0	2633	513	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	4	0	0	0	0	0			595	3	1521	0	0	0	0	0	0	0		
