"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	
1557																																																																							0	0	0							0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																							0	0	0										50	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	343	59	10	0	0	0	0	38	0	987	0	45	0	0	0	26	2	0	0	0				0	0	0	0	0	0	0	64	0	0	0	278	0	0	0	0	0	0	0	0	0	
1829																																																																							0	42	193	0	0	0	0	0	0	0	0	0	888	0	126	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	59	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	22	0	15	0	1	0	0	0	0	288	311	645	704	35	27	0	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4018	0	0	0	0	0	0	0	0	0	0	
1856																																																																							0	0	0							0	0	0	0	15	365	0	0	0	0	155	27	0	0	0	0	0	0						0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	24	0	20	0	0	0	0	30	0	0	26	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																							0	0	0										172	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	50	0	0	8	0	0	63	85	0	57	77	0	0	0	0	7	0	0	80	85	2	0	0	0	0	980	32	193	0	0	0	0	0	2045	0	0	0	0				0	0	0	0	373	94	742	244	0	0	0	1106	0	0	0	0	0	0	0	0	0	
2161																																																																							0	0	0										78	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	12	4	0	94	17	0	0	0	0	0	82	0	1014	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																							0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	217	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	4288	0	1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3800	16373	0	10453	0	0	0	17834	0	0	0	0	0	0	0	0	0	
2451																																																																							0	0	0							0	1	0	490	13	79	0	0	0	0	0	2	0	0	0	0	0	0						0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	416	0	147	0	0	0	0	0	196	72	0	0	0				0	0	0	0	0	164	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	
2554																																																																							0	0	0							0	0	0	0	0	0	0	0	0	33	100	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																							0	0	0	0	0	0	0	0	0	0	0	0	707	21	381	785	621	697	0	0	0	785	621	697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	17	198	0	0	0	0	0	0	0	0	0	0	0	0	2920	0	0	0	0	0	0	0	0	0	0	0	0	1311	2402	0	0	0	1842	955	0	0	0	0	0	0	0	0	0	
2750																																																																							0	0	0							1297	1229	0	97	0	85	0	0	0	0	133	0	0	0	0	0	0	0						0	0	0	0	0	0	1229	65	1297	0	0	0	0	0	0	0	0	0	0	0	0	23	0	10	0	0	0	0	28	10	21	0	20	0	0	0	144	0	0	0	0				0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																							0	0	0							375	288	53	509	32	297	0	0	0	158	0	240	0	0	0	0	0	0						0	0	0	0	0	0	438	53	375	0	0	4	0	0	4	0	0	0	0	0	0	267	0	117	0	0	0	0	29	0	9	0	0	0	0	0	0	0	0	0	0				0	208	0	0	0	0	0	30	0	0	0	439	0	0	0	0	0	0	0	0	0	
3458																																																																							0	24	10							0	0	0	25	0	2	0	0	2	60	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	2	0	0	0	0	0	0	68	0	0	0	0	0	2	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720																																																																							0	0	0							0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	50	0	0	0	0	0	137	0	243	177	0	0	0	0	0	0	0	0	0				0	0	0	0	135	0	67	0	0	0	680	0	0	177	0	0	0	0	0	0	0	
3953																																																																							0	0	0							0	0	219	3916	117	5446	0	0	0	9	0	1927	0	0	0	0	0	0						0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	200	1	5	0	0	0	0	2678	991	513	0	117	0	0	0	0	0	0	0	0				0	0	0	0	0	0	123	612	0	0	1395	0	0	0	0	0	0	0	0	0	0	
4138																																																																							0	0	0										240	0	780	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	345	0	0	0	0	266	0	914	0	0	0	0	0	240	479	0	0	0				0	49	0	0	802	153	85	307	0	0	0	136	0	0	0	0	0	0	0	0	0	
4156																																																																							0	0	0							0	0	0	5	0	1214	0	0	0	206	0	0	968	0	0	0	0	0						0	0	0	0	0	0	16	0	13	0	0	0	0	0	0	0	0	0	0	0	0	34	0	13	0	0	0	0	268	0	494	327	26	62	0	0	0	0	0	0	0				36	72	0	0	384	157	16	0	0	0	443	0	0	0	0	0	0	0	0	0	0	
4231																																																																							0	0	0										136	0	416	0	0	0	462	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	21	0	0	0	0	125	0	630	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	167	1233	0	0	74	1212	0	0	0	0	0	0	0	0	0	
4437																																																																							0	0	0										238	0	29	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	6	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	199	18	0	0	0	0	1808	0	1220	0	46	0	0	0	0	0	0	0	0				170	20	0	0	0	1635	271	0	0	0	2890	308	0	0	0	0	0	0	0	0	0	
4839																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	1146	83	0	0	0	224	252	0	0	0	0	0	0	0	0	0	
5005																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	70	2226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3556	0	2098	0	0	0	0	0	1157	3695	0	0	0	0	0	0	3456	1175	833	1268	6800	0	0	0	0	0	618	2215	0	0	0	0	0	0	0	0	0	
5069																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	928	0	0	0	0	0	0	0	0	0	0	0	0	0	1984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19915	2335	2461	0	0	0	0	0	24399	5563	0	0	0	0	0	0	0	2701	0	0	13809	5003	1287	0	1205	0	6148	0	0	0	0	0	0	0	0	0	0	
5135																																																																							0	0	0	0	0	0	0	0	0	5	14	0	11	8	0	0	0	0	0	80	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	5	0	0	0	0	0	0	0	0	0	9	3	7	213	4	138	0	0	0	0	553	0	162	0	5	0	0	0	427	50	0	0	0	0	0	0	0	683	0	38	0	536	130	13	0	0	0	0	0	0	0	0	0	0	0	0	0	
5210																																																																							0	0	0	0	0	0	0	0	0	0	0	0	26	0	992	0	0	2000	83	0	246	0	0	519	0	0	0	0	0	0	0	0	0	0	0	151	13	147	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1370	18	1883	1866	6	101	0	0	24	0	0	0	0	0	0	0	0	278	0	0	1548	3465	363	0	0	0	1808	910	0	0	0	0	0	0	0	0	0	
5331																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1371	0	0	0	0	528	2043	0	0	0	0	0	0	0	0	0	0	0	0	0	68	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	662	0	0	0	0	0	0	0	2410	0	0	0	0	0	0	0	0	0	0	0	0	2999	1949	0	0	0	1592	0	0	0	297	0	0	0	0	0	0	
5461																																																																							0	0	0	0	0	0	0	0	0	0	0	0	17	249	440	0	0	1813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	644	200	0	0	0	0	12	0	0	12	138	100	200	0	0	0	13	0	87	0	0	0	0	878	0	0	0	0	0	0	0	6119	0	0	0	0	0	0	0	0	0	0	0	0	574	521	0	0	0	2348	3652	0	0	0	0	0	0	0	0	0	
5751																																																																							0	0	0							2523	85	0	96	0	44	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	85	0	2523	0	0	44	0	0	37	0	0	0	0	0	0	86	0	14	0	0	0	0	88	0	151	0	0	0	0	0	53	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6039																																																																							0	0	0							0	0	0	10	52	1149	0	0	0	82	0	0	0	0	0	0	0	0						0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	25	2	0	97	5	23	0	0	0	0	893	471	67	122	0	4	0	0	470	0	0	0	0				0	0	0	0	0	1424	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	
6141																																																																							0	0	0							0	0	0	58	171	55	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	25	44	0	0	0	0	0	0	0	0	0	0	0	0	0	307	47	7	0	0	0	0	24	0	551	100	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																																																																							0	0	0	0	0	0	0	0	0	17	9	0	702	0	63	166	0	9443	123	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	505	9	0	17	0	0	0	0	0	0	0	0	0	71	62	0	2621	115	699	0	0	0	0	2954	212	3637	1364	162	148	0	0	5217	0	0	0	0	0	0	0	2078	1748	301	1007	1921	13713	641	37	44	508	356	2373	0	0	241	0	0	0	0	0	0	
