"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
1557	0	0	0	0	0	0	0	0	0	0	0	0	44632	51236	0	0	0	0	0	31635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672	1990	0	0	0	0	0	10243	127	0	4135	0	41	0	0	0	0	0	0	0	0	2460	29175	0	0	0	0	0	1533	0	0	0	0	-254	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	447	0	0	0	672	9671	2460	41468	0	1934	1230	41468	44632	0	3546	3546	5229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669	0	0	0	0	0	0	0	0	0	0	0	569	114582	249015	0	0	0	0	0	84127	0	0	0	0	0	0	0	0	0	0	0	953	0	0	0	0	0	0	17365	4513	0	0	0	73266	0	18528	1518	0	37227	0	0	0	0	0	0	0	0	0	0	42830	41297	0	0	0	0	0	12861	953	820	1131	0	463	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18185	119658	42830	69804	0	23932	21415	69804	115151	0	3521	3521	42140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829	0	0	0	0	0	0	0	0	0	0	459	723	250133	405863	0	0	0	0	0	264063	102	1275	1275	0	0	0	0	0	0	0	0	8697	0	0	0	0	0	0	43630	8923	0	0	0	0	0	0	2534	967	69928	3524	2423	0	0	0	0	0	0	0	3071	96891	164101	0	0	0	0	0	20638	8697	5	3276	214	7372	151	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7104	0	0	0	7104	0	0	0	44602	85198	100629	183501	0	17040	50315	183501	250856	0	0	0	31532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856	0	0	0	0	0	0	0	0	0	0	0	0	140806	184207	0	0	0	0	0	23896	4939	61738	61738	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	20161	15359	0	0	0	26283	1698	0	-6591	873	51430	2859	28195	0	0	0	0	0	0	0	0	1853	22043	0	0	0	0	0	4877	98	0	0	0	-6740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21034	104234	6410	116754	0	20847	3205	116754	140806	0	11162	11162	17762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040	0	0	0	0	0	0	0	0	0	0	0	1337	160425	213153	0	0	0	0	0	153200	0	0	0	370	370	0	0	0	370	0	0	0	0	0	0	0	0	0	551	2099	0	0	0	0	0	0	-312	286	38683	2440	3762	0	0	0	171	0	0	0	1624	28342	123233	0	0	0	0	0	10911	0	0	1447	0	-3681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	837	47280	30953	136829	0	9456	15477	136829	161762	0	3427	3427	19591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161	0	0	0	0	0	0	0	0	0	0	0	0	62027	125249	0	0	0	0	0	60724	0	0	0	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	1397	12886	0	0	1	0	0	0	923	0	40453	0	0	0	0	0	0	0	0	0	0	31541	29183	0	0	0	0	0	6404	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625	625	0	0	0	0	0	0	2195	53339	31541	35588	0	10668	15771	35588	62027	0	0	0	12747	0	0	0	1634	163	163	0	0	0	0	0	0	0	0	0	
2376	0	0	0	0	0	0	0	0	0	0	0	5255	1646497	2115108	0	0	0	0	0	1500173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1563	9412	336911	0	0	2282	64185	0	0	5927	0	422726	0	6791	0	0	0	0	0	0	0	0	261300	1238874	0	0	0	0	0	119161	-1563	0	25080	0	-21538	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	10000	0	0	0	10000	0	0	0	0	0	0	0	0	11694	848902	261300	1351322	0	169780	130650	1351322	1651752	0	0	0	387440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451	0	0	0	0	0	0	0	0	0	0	0	900	53783	27472	0	0	0	0	0	24845	314	31400	31400	60	60	0	0	0	60	0	0	0	0	0	0	0	0	0	1288	918	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	211	573	6448	17613	0	0	0	0	0	2379	0	61	491	0	-1583	60	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1560	2305	6524	50960	0	461	3262	50960	54683	0	323	323	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554	0	0	0	0	0	0	0	0	0	0	0	3	6282	9750	0	0	0	0	0	5461	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	3736	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	494	4967	0	0	0	0	0	592	289	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3778	494	5282	0	756	247	5282	6285	0	42	42	841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732	0	0	0	0	0	0	0	0	0	0	0	0	408670	523201	0	0	0	0	0	406617	0	0	0	3125	3125	0	0	0	3125	0	0	1112	0	0	0	0	0	0	25675	16445	0	0	0	0	0	0	2028	0	59726	0	550	0	0	0	0	0	0	0	227	62036	344354	0	0	0	0	0	14969	1112	174	0	0	-1573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660	0	0	0	660	0	0	0	25849	76398	62036	362372	0	15280	31018	362372	408670	0	0	0	70849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750	0	0	0	0	0	0	0	0	0	0	0	0	47876	57498	0	0	0	0	0	42645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	634	222	0	0	0	0	0	0	159	1663	8298	2145	726	0	0	0	0	0	0	0	1158	2592	38895	0	0	0	0	0	3287	0	229	491	61	-398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1190	0	0	0	1190	0	0	0	2526	10798	4798	43317	0	2160	2399	43317	47876	0	629	629	5332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252	0	0	0	0	0	0	0	0	0	0	0	147	81424	150005	0	0	0	0	0	74390	0	0	0	94	94	0	0	0	94	0	0	0	0	0	0	0	0	0	2297	3586	0	0	0	0	100	0	782	16188	42443	1898	942	0	0	0	0	0	0	0	12609	732	61049	0	0	0	0	0	5235	0	81	537	11	-385	186	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748	0	0	0	748	0	0	0	18566	62875	2741	67625	0	12575	1371	67625	81571	0	3700	3700	17452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3458	0	0	0	0	0	0	0	0	0	0	0	0	24097	30354	0	0	0	0	0	14148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5552	0	0	0	0	2620	145	0	6099	0	452	0	0	0	0	0	0	0	0	2629	11519	0	0	0	0	0	1236	0	0	0	0	-132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7014	2629	21379	0	1403	1315	21379	24097	0	915	915	3002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720	0	0	0	0	0	0	0	0	0	0	0	107	109209	196698	0	0	0	0	0	112934	0	0	0	691	691	0	0	0	691	0	0	0	0	0	0	0	0	0	18995	765	0	0	0	3515	1336	0	1341	6811	40084	889	0	0	0	0	480	0	0	0	6473	24162	82299	0	0	0	0	0	9886	223	0	8563	1100	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	0	100	0	442	0	0	0	25806	59500	27967	83432	0	11900	13984	83432	109316	0	0	0	26235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3953	0	0	0	0	0	0	0	0	0	0	0	1288	107117	125194	0	0	0	0	0	104443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714	1435	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	9952	0	0	11110	11767	81566	0	0	0	0	0	8727	0	0	791	0	-2643	396	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714	13336	11767	99854	0	2667	5884	99854	108405	0	0	0	8069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4138	0	0	0	0	0	0	0	0	0	0	0	1472	117780	181880	0	0	0	0	0	124780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12763	2134	0	0	0	0	0	0	1158	8613	21202	0	32	0	0	0	0	0	0	0	0	46912	77868	0	0	0	0	0	14402	0	63	973	684	-1794	217	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1663	1663	0	0	0	0	0	0	23319	24359	47596	90582	0	4872	23798	90582	119252	0	50	50	14915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156	0	0	0	0	0	0	0	0	0	0	0	347	143479	198543	0	0	0	0	0	141609	0	0	0	487	487	0	0	0	487	0	0	1783	0	0	0	0	0	0	755	3254	0	0	0	0	0	0	788	0	21864	12005	100	0	0	0	766	0	0	0	6345	43471	91793	0	0	0	0	0	17900	1783	0	2519	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2931	0	0	0	2931	0	0	0	755	33982	56242	108909	0	6796	28121	108909	143826	0	0	0	16059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
