"IDRSSD"	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	RCONJ477	RCONJ478	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	893										
1669	0	1594	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2436	0	118										
1829	0	0	0	0	0	0	0	0	0	0	0	901	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3121	0	27271	110	1911										
1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
2040	0	0	0	0	0	0	0	0	0	0	0	7	2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6045	0	4182										
2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																745	1000	1138										
2376	0	0	0	0	0	0	0	0	0	0	0	9238	93600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	21278	0	2544										
2451	0	0	0	0	0	0	0	0	0	0	750	10	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																285	0	312										
2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1239										
2732	0	0	0	0	0	0	0	0	0	0	0	352	4179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	47388	0	0										
2750	0	0	0	0	0	0	0	0	0	0	0	18	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																193	0	6128										
3252	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1301	0	4881										
3458	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																81	0	286										
3720	0	0	0	0	0	0	0	0	0	0	5000	543	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																252	0	2599										
3953	0	0	0	0	0	0	0	0	0	0	0	96	1459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4202	0	17153										
4138	0	0	0	0	0	0	0	0	0	0	0	1104	1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3606	0	1761										
4156	0	0	0	0	0	0	0	0	0	0	0	1629	1262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3184	0	5260										
4231	0	0	0	0	0	0	0	0	0	0	0	97	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1558	0	1877										
4437	0	0	0	0	0	0	0	0	0	0	0	0	3562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6595	0	2439										
4839	0	0	0	0	0	0	0	0	0	0	0	3648	15059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2010	0	2518										
5005	0	0	0	0	0	0	0	0	0	0	0	4254	2816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2234	0	1960										
5069	0	0	0	0	0	0	0	0	0	0	0	3364	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	395	0	0										
5135	0	0	0	0	0	0	0	0	0	0	0	77	3506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														942	418	3849	0	15931										
5210	0	0	0	0	0	0	0	0	0	0	0	5267	18409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	17952	0	25153										
5331	0	0	0	0	0	0	0	0	0	0	0	176	2252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	4375										
5461	0	0	0	0	0	0	0	0	0	0	0	730	2567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	17237	0	16808										
5751	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																475	0	11519										
6039	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																184	0	2133										
6141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1068										
6329	0	0	0	0	0	0	0	0	0	0	0	2443	3637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1680	503	8364	0	12368										
6972	0	0	0	0	0	0	0	0	0	0	0	4706	17631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	55099	0	17152										
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0										
7045	0	0	0	0	0	0	0	0	0	0	0	48	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																862	0	0										
7157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2491										
7456	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5866	0	8011										
7634	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																74	0	440										
8033	0	0	0	0	0	0	0	0	0	0	0	2369	3623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10211	0	4677										
8462	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1491	0	4606										
8631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1685	0	0										
9357	0	5765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	162210	0	3071										
9553	0	0	0	0	0	0	0	0	0	0	0	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3871	0	19637										
9807	0	0	0	0	0	0	0	0	0	0	0	212560	9241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	12692	0	46878										
9955	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2299	0	8102										
10157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																336	0	1613										
10250	0	0	0	0	0	0	0	0	0	0	0	404	6078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														582	353	21055	0	2115										
10849	0	0	0	0	0	0	0	0	0	0	0	4106	1439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6226										
10858	0	0	0	0	0	0	0	0	0	0	24750	956	3054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	28654	0	23529										
11145	0	0	0	0	0	0	0	0	0	0	0	961	4396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																700	0	2291										
11640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	29174										
11837	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	697										
12030	0	0	0	0	0	0	0	0	0	0	0	78	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2645	0	5871										
12142	0	0	0	0	0	0	0	0	0	0	0	836	2967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4607	0	4330										
12245	0	0	0	0	0	0	0	0	0	0	0	320	1696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																345	0	470										
12311																																																																																										
12647	0	0	0	0	0	0	0	0	0	0	0	749	4701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	5432										
12656	0	0	0	0	0	0	0	0	0	0	0	77	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																81	0	186										
12937	0	0	0	0	0	0	0	0	0	0	0	0	11481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1692	0	741										
12946	0	0	0	0	0	0	0	0	0	0	44000	2989	5860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	26857	0	6852										
12955	0	0	0	0	0	0	0	0	0	0	0	1976	1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
13037	0	0	0	0	0	0	0	0	0	0	0	0	3245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														363	1655	183	1367	6513										
13103	0	0	0	0	0	0	0	0	0	0	0	8476	5885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	29962	0	12646										
13251	769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
13457	0	0	0	0	0	0	0	0	0	0	0	0	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5	0	5513										
14052	0	0	0	0	0	0	0	0	0	0	0	44	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																821	0	112										
14155	0	0	0	0	0	0	0	0	0	0	6480	445	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																253	0	4465										
14454	0	42	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																251	0	682										
14650	0	194	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																14	0	19										
14753	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																344	0	3064										
14865	0	0	0	0	0	0	0	0	0	0	0	2026	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7209	0	17993										
14977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	3701										
16337	0	9265	0	0	0	0	0	0	0	0	0	1656	2289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	9523	0	2251										
16458	0	0	0	0	0	0	0	0	0	0	0	2094	6753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8206	0	3738										
16551	0	0	0	0	0	0	0	0	0	0	0	2308	1906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2522	0	918										
16748	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																662	0	1682										
16944	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
16953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2728	0	39394										
17147	0	0	0	0	0	0	0	0	0	0	0	9019	12763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	235435	0	92312										
17259	0	0	0	0	0	0	0	0	0	0	0	207	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	417										
17464	23431	0	0	0	0	0	0	0	0	0	0	0	20559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														16115	10687	74042	0	66300										
17950	0	0	0	0	0	0	0	0	0	0	0	981	2112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3954	0	3683										
18050	0	1925	0	0	0	0	0	0	0	0	0	1309	4139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2504	0	917										
18135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6585	0	403										
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
18827	0	0	0	0	0	0	0	0	0	0	0	1450	9905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	9229	0	50										
18836	0	0	0	0	0	0	0	0	0	0	0	478	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1004	0	1710										
18854	0	0	0	0	0	0	0	0	0	0	2100	2184	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7287	0	4410										
18957	40	0	0	0	0	0	0	0	0	0	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																611	0	1079										
19356	0	0	0	0	0	0	0	0	0	0	0	481	890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1454	0	98										
19730	0	0	0	0	0	0	0	0	0	0	0	48224	47237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	74907	24036	5779										
19936	0	0	0	0	0	0	0	0	0	0	0	4487	12137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9421	0	516										
19972	0	0	0	0	0	0	0	0	0	0	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1004										
20053	0	525	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2951	0	0										
20370	0	0	0	0	0	0	0	0	0	0	0	121	942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	304										
20512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																198	0	50										
20633	0	0	0	0	0	0	0	0	0	0	0	3405	2435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2318	0	2193										
20857	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																29053	0	593										
20866	5530	0	0	0	0	0	0	0	0	0	0	1567	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7072	0	0										
21256	0	0	0	0	0	0	0	0	0	0	850	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																13	0	49										
21359	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																156	0	949										
21630	0	0	0	0	0	0	0	0	0	0	0	68	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3070	0	0										
21658	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3621	0	1931										
22048	0	0	0	0	0	0	0	0	0	0	0	284	3586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10345	0	1322										
22356	0	0	0	0	0	0	0	0	0	0	825	1928	2862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																23848	0	0										
22459	0	0	0	0	0	0	0	0	0	0	0	146	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																518	0	4698										
22543	0	0	0	0	0	0	0	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																570	0	4525										
22552	0	0	0	0	0	0	0	0	0	0	0	312	933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1142	0	1381										
22730	0	0	0	0	0	0	0	0	0	0	0	73	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2704	0	946										
22936	0	0	0	0	0	0	0	0	0	0	0	155	2662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2476	0	8752										
22954	0	0	0	0	0	0	0	0	0	0	0	335	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2169	0	4344										
23045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	244										
23241	0	0	0	0	0	0	0	0	0	0	0	3516	56679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	91215	0	94254										
23456	0	429	0	0	0	0	0	0	0	0	0	776	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1995	0	1396										
23504	67912	0	0	0	0	0	0	0	0	0	0	911	16329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	44779	0	10420										
23540	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6275	0	0										
23643	0	0	0	0	0	0	0	0	0	0	0	1218	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1948	0	3138										
23755	0	0	0	0	0	0	0	0	0	0	0	358	2468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4313	0	931										
23812	0	0	0	0	0	0	0	0	0	0	0	30784	23508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0										
24006	0	0	0	0	0	0	0	0	0	0	0	1798	15615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	38840	0	0										
24453	0	7	0	0	0	0	0	0	0	0	0	1567	4285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	4156	0	1378										
24659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
24668	0	1802	0	0	0	0	0	0	0	0	0	1363	5551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4788	0	3450										
24855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																17	0	574										
24949	62	0	0	0	0	0	0	0	0	0	0	3103	9361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4545	0	22039	0	1461										
25357	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	7874										
25647	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	550										
26149	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4264	0	176										
26242	0	0	0	0	0	0	0	0	0	0	0	8892	19534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0										
26457	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1157										
26765	0	0	0	0	0	0	0	0	0	0	0	2048	7735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3721	0	80										
