"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	
1351																																																												0	0	0									0	40	10	178	103	1127	0	0	0		0	0	0	10	0	0	0	0	0	0	91	0	0	0	0						0	0	0	0	0	0	40	10	0	0	0	0	0	0	0	0	0	0	0	0	0	239	165	0	0	0	0	0	0	0	105	127	0	0	0	0	
1454																																																												0	0	0	0	0	0	0	0	0	0	0	0	22	0	701	0	244	0	0	0	0	0	0	0	0	0	302	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	207	0	0	155	0	0	0	42	3	0	166	21	101	0	0	0	0	0	0	166	50	30	0	0	0	
1557																																																												0	0	0									0	0	0	6	0	10	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	14	0	0	0	0	0	
1632																																																												0	0	0									0	0	0	434	0	69	0	0	0		0	0	0	0	0	0	0	0	0	89	0	0	0	0	0						0	0	0	15	17	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	310	0	560	0	80	0	0	0	
1669																																																												0	0	0									0	0	0	112	0	26	0	0	0		0	0	0	0	0	0	0	0	0	69	0	0	0	0	0						0	0	0	0	0	0	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	399	39	19	0	0	0	0	70	0	794	76	3	10	0	0	
1829																																																												113	0	23									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	51	0	0	496	0	0	0						0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	3	11	0	87	5	1	0	0	0	0	1460	144	265	213	63	0	0	0	
1856																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	12	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	2	0	0	0	0	160	0	0	0	0	0	0	0	
2040																																																												0	0	0									0	0	0	774	0	336	139	0	0		0	0	0	53	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	10	38	0	9	34	0	0	0	0	3	21	0	154	38	92	0	0	0	0	606	0	674	0	0	0	0	0	
2161																																																												0	0	0									0	0	0	94	12	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	129	16	0	0	0	0	0	0	0	447	24	0	0	0	0	
2376																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471	44	1482	0	58	0	0	0	
2451																																																												0	0	0									0	0	0	67	27	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	33	0	0	0	0	0	
2554																																																												0	0	0									0	113	0	2	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	113	0	0	113	0	0	102	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	54	0	0	0	0	0	
2732																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	369	136	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	4	6	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																												0	0	0									45	515	253	28	0	0	0	0	0		0	0	0	0	0	504	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	515	253	45	0	0	246	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	
2938																																																												0	0	0									0	0	0	170	203	175	0	0	0		0	0	0	0	0	0	0	0	0	238	146	841	0	0	0						0	0	0	23	0	305	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497	30	82	0	0	0	0	67	7	575	36	165	33	0	0	
2956																																																												0	0	0									0	0	0	0	0	41	0	0	0		0	0	0	0	837	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	41	5	0	0	0	0	0	0	0	0	0	0	0	0	0	67	6	0	0	0	0	0	212	0	671	188	0	0	0	0	
3252																																																												0	0	0									0	0	0	62	171	523	0	0	0		0	0	0	0	0	0	0	0	0	168	62	120	0	0	0						0	0	0	0	0	0	292	1	633	0	0	0	0	0	0	0	0	0	0	0	0	398	20	94	0	0	0	0	19	0	62	0	0	0	0	0	
3458																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	14	0	0	0	0	0	0	0	
3506																																																												490	0	1760	0	0	0	0	0	0	0	0	0	0	0	954	0	2176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747	0	0	0	0	0	0	0	0	0	0	0	103	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	19	0	0	0	0	1469	0	342	0	0	0	0	0	
3579																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	838	24	26	0	0	0	0	0	0	0	0	0	0	0	0	0	117	356	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635	203	0	0	0	0	0	599	0	1284	755	0	0	0	0	
3720																																																												0	0	0									0	0	0	16	1	0	0	0	0		0	0	0	0	0	0	0	0	0	16	0	0	0	0	0						0	0	0	0	0	0	0	0	0	16	2	0	13	1	0	0	0	0	0	0	0	118	16	0	0	0	0	0	85	0	136	0	0	0	0	0	
3953																																																												0	0	0									415	0	0	218	116	1794	0	0	0		0	0	0	229	0	85	0	0	0	0	0	65	0	0	0						0	0	0	0	0	0	0	0	415	340	0	421	308	0	421	0	0	0	0	0	0	80	6	55	0	0	0	0	145	245	74	0	0	0	0	0	
4138																																																												0	0	0									0	0	0	668	0	0	0	0	0		983	896	0	0	0	0	513	63	0	83	0	0	0	0	0						0	0	0	220	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	33	0	0	0	0	0	0	0	1542	88	0	0	0	0	
4147																																																												0	0	0									0	0	0	0	0	85	0	0	0		52	0	0	0	0	0	0	0	0	0	0	828	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	12	0	63	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																												0	0	0									699	22	7	320	3	286	0	0	0		30	0	0	0	0	0	0	0	0	127	8	0	0	0	0						0	0	0	0	0	0	22	7	699	0	0	0	0	0	0	0	0	0	0	0	0	96	0	13	0	0	0	0	44	0	206	133	0	0	0	0	
4231																																																												0	0	0									0	0	0	27	0	0	0	0	0		0	0	0	95	0	0	0	0	0	90	0	23	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	59	0	0	0	0	103	0	486	0	0	0	0	0	
4437																																																												0	0	0									0	0	0	147	0	385	0	0	0		0	0	0	0	0	0	0	0	0	475	0	270	0	0	0						0	0	0	29	0	4	0	0	0	0	0	79	0	0	79	0	0	0	0	0	0	52	0	23	0	0	0	0	306	0	219	0	0	0	0	0	
4745																																																												0	0	0									0	0	0	197	0	0	0	0	0		0	0	0	87	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4839																																																												0	0	0									0	0	0	35	0	15	0	0	0		0	0	0	0	0	0	189	0	104	0	184	442	0	0	0						0	0	0	0	0	95	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	25	0	10	0	0	0	0	100	33	8	101	15	0	0	0	
5005																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	272	14	788	0	0	0	0	0	
5050																																																												0	0	0									0	0	0	216	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	2	213	0	0	0	0	0	0	86	44	0	0	0	0	
5069																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3169	4729	3006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2725	0	0	0	0	0	0	0	
5135																																																												0	0	0									4	35	24	43	41	45	5	44	154		0	0	0	0	76	45	0	0	0	88	45	0	0	0	0						0	0	0	0	0	0	35	24	4	0	0	0	0	0	0	0	0	0	8	14	7	283	30	57	0	0	0	0	76	0	307	85	0	0	0	0	
5210																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	12	0	0	0	0	0	0	0	0	0	0	120	0	0	336	139	4876	0	0	0	0	0	0	0	0	0	0	0	50	0	96	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	0	0	0	0	0	20	100	1258	209	107	0	0	0	
5247																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	10	0	0	0	0	0	0	0	140	0	45	0	0	0	
5274																																																												0	0	0									0	0	0	174	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	158	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	8	54	0	0	0	0	467	10	55	0	0	0	0	0	
5331																																																												0	0	0									0	0	0	0	227	0	0	0	0		0	0	0	0	0	0	0	0	0	1027	0	0	0	0	0						0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																												0	0	0									0	0	0	400	241	14	0	0	0		0	0	0	0	0	0	0	0	0	257	822	0	0	0	0						0	0	0	200	0	125	0	0	0	0	0	14	0	0	14	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	81	0	0	0	
5751																																																												0	0	0									49	0	0	0	0	0	0	0	0		0	0	0	0	0	131	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	49	0	0	171	0	0	154	0	0	0	0	0	0	16	0	17	0	0	0	0	0	0	112	0	0	0	0	0	
6039																																																												0	0	0									242	13	0	4	0	13	0	0	0		0	0	0	28	0	21	0	0	0	746	328	256	0	0	0						0	0	0	0	0	0	19	0	242	0	0	0	0	0	0	0	0	0	30	4	0	70	3	161	0	0	0	0	138	0	223	0	0	0	0	0	
6057																																																												0	0	0									0	0	0	4	0	0	0	0	0		0	0	0	0	0	0	0	0	0	65	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	0	0	0	0	42	0	0	0	0	0	0	0	
6141																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	30	0	0	0	0	0	0	6	22	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	4	0	0	0	0	0	
6329																																																												0	0	0									0	0	0	211	30	132	0	0	0		0	0	64	171	0	0	1	0	0	87	673	905	0	0	0						0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	792	71	235	0	0	0	0	436	71	322	302	16	0	0	0	
6972																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	5433	0	813	0	0	0	0	0	0	0	0	1	0	5407	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	7	0	0	0	0	260	436	135	4	0	0	813	0	
7009																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																												0	0	0									0	0	0	98	0	0	0	0	0		0	0	0	0	0	0	0	0	0	27	0	0	0	0	0						0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	24	1	0	649	132	3	0	0	0	0	48	0	247	240	0	0	0	0	
7157																																																												0	0	0									22	6	0	53	0	12	0	0	0		0	0	0	18	0	48	0	0	0	0	0	27	0	0	0						0	0	0	0	0	0	6	0	22	0	0	0	0	0	0	0	0	0	0	0	0	49	33	29	0	0	0	0	0	0	112	71	0	0	0	0	
7166																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																																																												0	0	0									0	374	61	644	23	0	0	0	0		0	0	0	0	34	0	0	0	0	12	0	0	0	0	0						0	0	0	0	0	0	374	61	0	0	0	0	0	0	0	0	0	0	0	0	0	33	6	0	0	0	0	0	0	0	75	0	0	0	0	0	
7634																																																												0	0	0									0	0	0	113	26	392	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8	0	0	0						0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	120	8	98	0	0	0	0	0	0	0	0	0	0	0	0	
8033																																																												0	0	0									612	32	574	573	35	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	32	574	612	32	370	438	29	333	395	0	0	0	0	0	0	222	21	0	0	0	0	0	0	0	0	172	0	0	0	0	
8417																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1494	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
