"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
	CASH AND DUE FROM DEPOSITORIES	TIER 3 CPTL ALLOCATD FOR MARKET RISK	MARKET RISK EQUIVALENT ASSETS	HELD-TO-MATURITY SECURITIES	AVAILABLE-FOR-SALE SECURITIES	TOTAL ASSETS	UNREALIZED GAINS ON A-F-S EQUITY SEC	ALLL_AMT	ALLOCATED TRANSFER RISK RESERVES	TOTAL EQUITY CAPITAL	QTLY AVG OF TOTAL ASSETS	COMMERCIAL LETTERS OF CREDIT	PART IN ACCEPT ACQ BY NONACCEPT BK	COMMIT&CONTINGENCIES/SECURITIES LENT	TOTAL TRADING ASSETS	TOTAL RISK-BASED CAPITAL	INT RATE CONTRACTS-MAT 1 YR OR LESS	FGN EXCHG RATE CONTRACTS-MAT 1 YR OR	PERFORMANCE STANDBY LETTERS OF CR	UNUSED COMMITMENTS MAT EXCEED 1 YEAR	ACCMLTD NT GN(LOSS) ON CSH FLW HDGS	QUALIFYING SUBORDINATED DEBT	ALLL INCLUDIBLE IN TIER2 CAPITAL	TIER 2 (SUPPLEMENTARY) CAPITAL	TOTAL ASSETS (0% RISK-WEIGHT)	TOTAL ASSETS (20% RISK-WEIGHT)	TOTAL ASSETS (50% RISK-WEIGHT)	ALL OTHER ASSETS (100% RISK-WEIGHT)	TOTAL ASSETS (100% RISK-WEIGHT)	LOANS AND LEASES HELD FOR SALE	DEFRD TAX ASSETS DISALWD FOR REGLTRY	TIER 1 LEVERAGE CAPITAL RATIO	TOTAL RISK-BASED CAPITAL RATIO	TIER 1 RISK-BASED CAPITAL RATIO	TIER 1 LEVERAGE RATIO	TIER 1 RISK-BASED CAPITAL RATIO	TOTAL RISK-BASED CAPITAL RATIO	TIER 1 CPTL ALLWBL UNDR RISK-BASED	TIER 2 CPTL ALLWBL UNDR RISK-BASED	NET UNRELZD HLDG GAINS(LOSS) ON AVL	NET CURRENT CREDIT EXPOSURE	INT RATE CONTRCTS-MAT OVER1THRU5 YRS	INT RATE CONTRCTS-MAT OVER 5 YEARS	FGN EXCHG RATE CNTRCS-MAT OVR1-5 YRS	FGN EXCHG RATE CNTRCS-MAT OVER 5 YRS	GOLD CONTRACTS-MAT ONE YEAR OR LESS	GOLD CONTRACTS-MAT OVER 1 THRU 5 YRS	GOLD CONTRACTS-MAT OVER 5 YEARS	OTH PRECS METL-MAT ONE YEAR OR LESS	OTH PRECS METL-MAT OVER 1 THRU 5 YRS	OTH PRECS METL-MAT OVER 5 YEARS	OTHR COMMODITY-MAT ONE YEAR OR LESS	OTHR COMMODITY-MAT OVER 1 THRU 5 YRS	OTHR COMMODITY-MAT OVER 5 YEARS	EQUITY CONTRCT-MAT ONE YEAR OR LESS	EQUITY CONTRCT-MAT OVER 1 THRU 5 YRS	EQUITY CONTRCT-MAT OVER 5 YEARS	EQUIV AMT OF OFF-B/S DERIVATIVES	NET UNREAL LOSS ON AFS EQTY SEC	EXCESS ALLOWANCE FOR LN&LEASE LOSSES	RISK-WEIGHTED ASSETS	AVG TOT ASSET NET DEDUCTIONS	AMT OF RETAINED RECOURSE ON SBO'S	ADJSTMNT TO TOTL RSK-BASED CPTL	ADJUSTMENT TO RWA	ADJUSTMENT TO AVERAGE TOTAL ASSETS	FED FNDS SLD&SECS PRCHD UDR AGMT-100	LOANS & LEASES, NET UNEARNED INCOME	RECOURSE & DIRECT CRD SUBS-FACE VALU	RECOURSE&DIRCT CRDT SUBS-CRDT EQ AMT	RECOURSE&DIRECT CRDT SUBSTITS-100%	FINCL STANDBY LTTRS OF CRD-FACE VALU	FINCL STANDBY LETTRS OF CRD-EQVL AMT	FINANCIAL STANDBY LETTRS OF CRDIT-0%	FINANCIAL STANDBY LETTRS OF CRDT-20%	FIANCIAL STANDBY LETTRS OF CRDIT-50%	FINANCIAL STANDBY LETTRS OF CRD-100%	NONQUALIFYING PERPETUAL PREFER STOCK	QUALIFYING MINORITY INT CONSOL SUBS	DISALLOWD GOODWILL&OTH INTANG ASSETS	DISALLOWD SERVICING ASSETS & PCCR'S	OTHER ADDITIONS(DEDUCT) FROM TIER1	CUMULATIVE PERPETUAL PREFERRED STOCK	OTHER TIER 2 CAPITAL COMPONENTS	DEDUCTIONS FOR TOTL RISK-BASED CAPTL	OTHR DEDUCT FR ASSETS FOR LEVRGE CAP	CASH & BAL DUE FROM DI'S: 0% RSK-WGT	CASH & BAL DUE FROM DI'S: 20% RSK-WT	CASH & BAL DUE FROM DI'S:100% RSK-WT	H-T-M SECURITIES-NOT SUBJECT RSK-WT	HELD-TO-MATUR SECURITIES: 0% RSK-WGT	HELD-TO-MATUR SECURITIES: 20%RSK-WGT	HELD-TO-MATUR SECURITIES: 50%RSK-WGT	HELD-TO-MATUR SECURITIES:100%RSK-WGT	A-F-S SECURITES - NOT SUBJECT RSK-WT	AVAIL-FOR-SALE SECUR: 0% RISK-WGT	AVAIL-FOR-SALE SECUR: 20% RISK-WGT	AVAIL-FOR-SALE SECUR: 50% RISK-WGT	AVAIL-FOR-SALE SECUR: 100% RISK-WGT	LOANS&LEASES H-F-S: NOT SUBJ RSK-WGT	LOANS & LEASES H-F-S: 0% RISK-WEIGHT	LOANS & LEASES H-F-S: 20% RISK-WGT	LOANS & LEASES H-F-S:-50% RISK-WGT	LOANS & LEASES H-F-S: 100% RISK-WGT	LOANS & LEASES,NET: NOT SUBJ RSK-WGT	LOANS & LEASES, NET: 0% RISK-WEIGHT	LOANS & LEASES, NET: 20% RISK-WEIGHT	LOANS & LEASES, NET: 50% RISK-WEIGHT	LOANS & LEASES,NET: 100% RISK-WEIGHT	TRADING ASSETS: NOT SUBJ RISK-WGT	TRADING ASSETS: 0% RISK-WEIGHT	TRADING ASSETS: 20% RISK-WEIGHT	TRADING ASSETS: 50% RISK-WEIGHT	TRADING ASSETS: 100% RISK-WEIGHT	OTHER ASSETS - TOTALS	OTHER ASSETS - NOT SUBJ RISK-WGT	OTHER ASSETS: 0% RISK-WEIGHT	OTHER ASSETS: 20% RISK-WEIGHT	OTHER ASSETS: 50% RISK-WEIGHT	TOTAL ASSETS: NOT SUBJ RISK-WGT	PERFORM STANDBY LETRS OF CRDT-EQUIV	PERFORM STANDBY LETRS OF CRDT-0% R/W	PERFORM STANDBY LETRS OF CRDT-20%R/W	PERFORM STANDBY LETRS OF CRDT-50%R/W	PERFORM STANDBY LETRS OF CRDT-100%	CMMRCL&SIMILAR LETTRS OF CRDT-EQUIVL	COMMERCIAL &SIM LETRS OF CRDT-0%	COMMERCIAL &SIM LETRS OF CRDT-20%	COMMERCIAL &SIM LETRS OF CRDT-50%	COMMERCIAL &SIM LETRS OF CRDT-100%	RSK PARTICPTNS IN BKRS ACCPTNCS-EQVL	RISK PARTIC IN BKRS ACCEPT - 0%	RISK PARTIC IN BKRS ACCEPT - 20%	RISK PARTIC IN BKRS ACCEPT - 100%	SECURITIES LENT-CREDIT EQUIVALNT AMT	SECURITIES LENT - 0%	SECURITIES LENT - 20%	SECURITIES LENT - 50%	SECURITIES LENT - 100%	RECOURSE ON SMALL BUS OBLIG - EQUIV	RECOURSE ON SMALL BUS OBLIG - 0%	RECOURSE ON SMALL BUS OBLIG - 20%	RECOURSE ON SMALL BUS OBLIG - 50%	RECOURSE ON SMALL BUS OBLIG - 100%	OTHR FNCL ASSETS SOLD W/RECRS ($AMT)	OTHR FNCL ASSETS SOLD W/RECRS (EQUIV	OTHR FNCL ASSETS SOLD W/RECRS-0%	OTHR FNCL ASSETS SOLD W/RECRS-20%	OTHR FNCL ASSETS SOLD W/RECRS-50%	OTHR FNCL ASSETS SOLD W/RECRS-100%	ALL OTH OFF-BALNCE SHEET LIABILITIES	ALL OTH OFF-BAL SHEET LIABS-CDT EQVL	ALL OTH OFF-BAL SHEET LIABILITIES-0%	ALL OTH OFF-BAL SHEET LIABILTIES-20%	ALL OTH OFF-BAL SHEET LIABILTIES-50%	ALL OTH OFF-BAL SHEET LIABLTIES-100%	CMMTMNTS W/AN ORGNL MAT,ETC-CRD EQVL	CMMTMTS W/AN ORGNL MAT EXCDNG 1YR-0%	CMMTMNTS W/AN ORGNL MAT EXCD 1YR-20%	CMMTMTS W/AN ORGNL MAT EXCDG 1YR-50%	CMMTMTS W/AN ORGNL MAT EXCD 1YR-100%	DERIVATIVE CONTRACTS - 0%	DERIVATIVE CONTRACTS - 20%	DERIVATIVE CONTRACTS - 50%	TOT ASSTS,DERVTVS,&OFF-BAL SHT-0%	TOT ASSTS,DERVTVS,&OFF-BAL SHT - 20%	TOT ASTS,DERVTVS,&OFF-BAL SHT - 50%	TOT ASTS,DERVTVS,&OFF-BAL SHT - 100%	RSK-WGHTD ASTS BY RSK WGHT CTGRY-0%	RSK-WGHTD ASTS BY RSK WGHT CTRY-20%	RSK-WGHTD ASTS BY RSK WGHT CTGRY-50%	RSK-WGHTD ASTS BY RSK WGH CTGRY-100%	RSK-WGHTD ASTS BEFORE DEDCTNS - 100%	FED FNDS SLD&SECS PRCHD UDR AGRMT-0%	FED FNDS SLD&SECS PRCHD UDR AGRMT-20	FED FDS SLD&SECS PURC UDR AGRMTS,ETC	SUBTOTAL	ADJMNT TO TIER 1 CPTL	CASH AND DUE FROM DEPOSITORIES	TIER 3 CPTL ALLOCATD FOR MARKET RISK	MARKET RISK EQUIVALENT ASSETS	HELD-TO-MATURITY SECURITIES	AVAILABLE-FOR-SALE SECURITIES	TOTAL ASSETS	UNREALIZED GAINS ON A-F-S EQUITY SEC	ALLL_AMT	ALLOCATED TRANSFER RISK RESERVES	TOTAL EQUITY CAPITAL	QTLY AVG OF TOTAL ASSETS	COMMERCIAL LETTERS OF CREDIT	PART IN ACCEPT ACQ BY NONACCEPT BK	COMMIT&CONTINGENCIES/SECURITIES LENT	TOTAL TRADING ASSETS	TOTAL RISK-BASED CAPITAL	INT RATE CONTRACTS-MAT 1 YR OR LESS	FGN EXCHG RATE CONTRACTS-MAT 1 YR OR	PERFORMANCE STANDBY LETTERS OF CR	UNUSED COMMITMENTS MAT EXCEED 1 YEAR	ACCMLTD NT GN(LOSS) ON CSH FLW HDGS	QUALIFYING SUBORDINATED DEBT	ALLL INCLUDIBLE IN TIER2 CAPITAL	TIER 2 (SUPPLEMENTARY) CAPITAL	TOTAL ASSETS (0% RISK-WEIGHT)	TOTAL ASSETS (20% RISK-WEIGHT)	TOTAL ASSETS (50% RISK-WEIGHT)	ALL OTHER ASSETS (100% RISK-WEIGHT)	TOTAL ASSETS (100% RISK-WEIGHT)	LOANS AND LEASES HELD FOR SALE	DEFRD TAX ASSETS DISALWD FOR REGLTRY	TIER 1 LEVERAGE CAPITAL RATIO	TOTAL RISK-BASED CAPITAL RATIO	TIER 1 RISK-BASED CAPITAL RATIO	TIER 1 LEVERAGE RATIO	TIER 1 RISK-BASED CAPITAL RATIO	TOTAL RISK-BASED CAPITAL RATIO	TIER 1 CPTL ALLWBL UNDR RISK-BASED	TIER 2 CPTL ALLWBL UNDR RISK-BASED	NET UNRELZD HLDG GAINS(LOSS) ON AVL	NET CURRENT CREDIT EXPOSURE	INT RATE CONTRCTS-MAT OVER1THRU5 YRS	INT RATE CONTRCTS-MAT OVER 5 YEARS	FGN EXCHG RATE CNTRCS-MAT OVR1-5 YRS	FGN EXCHG RATE CNTRCS-MAT OVER 5 YRS	GOLD CONTRACTS-MAT ONE YEAR OR LESS	GOLD CONTRACTS-MAT OVER 1 THRU 5 YRS	GOLD CONTRACTS-MAT OVER 5 YEARS	OTH PRECS METL-MAT ONE YEAR OR LESS	OTH PRECS METL-MAT OVER 1 THRU 5 YRS	OTH PRECS METL-MAT OVER 5 YEARS	OTHR COMMODITY-MAT ONE YEAR OR LESS	OTHR COMMODITY-MAT OVER 1 THRU 5 YRS	OTHR COMMODITY-MAT OVER 5 YEARS	EQUITY CONTRCT-MAT ONE YEAR OR LESS	EQUITY CONTRCT-MAT OVER 1 THRU 5 YRS	EQUITY CONTRCT-MAT OVER 5 YEARS	EQUIV AMT OF OFF-B/S DERIVATIVES	NET UNREAL LOSS ON AFS EQTY SEC	EXCESS ALLOWANCE FOR LN&LEASE LOSSES	RISK-WEIGHTED ASSETS	AVG TOT ASSET NET DEDUCTIONS	
37																																																																																																																																																																																			1906	0	0	29168	0	81816	0	1022	0	13432	81589	0	0	0	0	13991	0	0	0	0	0	0	559	559	1481	28189	28243	2019	24925	0	0	0.1646	0.3162	0.3035	0.0000	0.0000	0.0000	13432	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	44251	81589	
242																																																																																																																																																																																			664	0	0	0	6381	27419	0	164	0	3572	27809	0	0	0	0	3805	0	0	0	0	0	0	164	164	0	0	0	591	27652	0	0	0.1309	0.1376	0.1317				3641	164	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27652	27809	
279																																																																																																																																																																																			1925	0	0	62377	22862	127033	0	383	0	18018	126779	0	0	0	0	18521	0	0	0	0	0	0	383	383	1973	82455	29225	2274	13948	0	0	0.1431	0.4111	0.4026	0.0000	0.0000	0.0000	18138	383	-126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45052	126773	
354																																																																																																																																																																																			141	0	0	0	3666	8416	0	222	0	1086	8940	0	0	0	0	1186	0	0	0	0	0	0	60	60	79	3789	1617	173	3214	0	0	0.1260	0.2568	0.2438	0.0000	0.0000	0.0000	1126	60	-40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	4619	8940	
439																																																																																																																																																																																			6897	0	0	3449	26373	165241	0	1610	0	19157	165736	1135	0	0	0	18200	0	0	0	0	0	0	1539	1539	2755	33293	24659	4597	103866	0	0	0.1023	0.1480	0.1354	0.0000	0.0000	0.0000	16661	1539	-356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	123011	162884	
457																																																																																																																																																																																			937	0	0	1673	0	25422	0	234	0	2762	25752	5	0	0	0	2996	0	0	0	0	0	0	234	234	169	2561	4308	870	18618	0	0	0.1073	0.1408	0.1298	0.0000	0.0000	0.0000	2762	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21285	25752	
505																																																																																																																																																																																			9146	0	0	0	116791	290714	0	2230	0	22534	289872	0	0	0	0	23775	0	0	320	16996	0	0	1916	1916	5721	130340	73149	9653	83687	61	0	0.0759	0.1556	0.1431	0.0000	0.0000	0.0000	21859	1916	-969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	152847	288237	
1146																																																																																																																																																																																			15917	0	0	310	41634	367114	0	3104	0	32213	361450	0	0	0	0	40955	0	0	0	0	0	6000	3104	9104	32989	38999	65501	24437	233049	23144	0	0.0883	0.1490	0.1159	0.0882	0.1158	0.1487	31851	9104	-324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274796	360764	
1155																																																																																																																																																																																			4767	0	0	6186	29185	148972	0	1663	0	10938	149679	0	0	0	0	12022	0	0	0	0	0	0	1402	1402	3019	34545	17565	9417	95816	0	523	0.0712	0.1074	0.0949	0.0000	0.0000	0.0000	10620	1402	-205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	111911	149156	
1351																																																																																																																																																																																			1902	0	0	34442	2903	100541	0	422	0	13869	100205	0	0	0	0	14352	0	0	497	3650	0	0	422	422	6046	26049	18721	2263	50244	0	0	0.1390	0.2146	0.2083	0.0000	0.0000	0.0000	13930	422	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66889	100205	
1454																																																																																																																																																																																			20717	0	0	0	134413	333312	0	794	0	26765	330202	0	0	0	0	30454	0	0	0	0	0	0	794	794	18731	149155	41564	6140	127551	894	0	0.0899	0.1658	0.1615	0.0000	0.0000	0.0000	29660	794	-3002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183646	330095	
1557																																																																																																																																																																																			805	0	0	1889	9824	33005	0	378	0	4762	33346	0	0	0	0	4936	0	0	70	2008	0	0	262	262	165	14823	2611	776	15651	0	0	0.1402	0.2368	0.2242	0.0000	0.0000	0.0000	4674	262	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	20845	33346	
1632																																																																																																																																																																																			7339	0	0	0	23834	289522	0	3193	0	21443	273901	0	0	0	0	24481	0	0	779	21600	0	0	3193	3193	1688	30838	38943	11680	220993	0	0	0.0777	0.0938	0.0816	0.0000	0.0000	0.0000	21288	3193	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260963	273901	
1669																																																																																																																																																																																			12102	0	0	84295	43644	225491	0	1201	0	40008	226924	0	0	0	0	38826	0	0	0	0	0	0	1021	1021	12172	133512	47576	2373	31129	0	0	0.1681	0.4765	0.4639	0.0000	0.0000	0.0000	37805	1021	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	81488	224915	
1829																																																																																																																																																																																			10618	0	0	0	113291	314814	702	1949	0	38777	317542	0	0	0	0	40297	0	0	0	12694	0	0	1949	2651	9247	109254	69391	6216	127859	0	0	0.1186	0.2112	0.1973	0.0000	0.0000	0.0000	37646	2651	1131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190832	317542	
1856																																																																																																																																																																																			328	0	0	45041	148642	208033	0	93	0	7718	190570	0	0	0	0	11977	0	0	0	165	0	0	93	93	119	199837	4235	1993	8101	0	0	0.0624	0.2383	0.2364	0.0000	0.0000	0.0000	11884	93	-4264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50269	190472	
2040																																																																																																																																																																																			5379	0	0	0	24486	151910	0	1581	0	14666	151594	0	0	0	0	15820	0	0	0	0	0	0	1369	1369	997	27981	42233	5263	81949	0	0	0.0953	0.1447	0.1322	0.0000	0.0000	0.0000	14451	1369	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	109329	151594	
2161																																																																																																																																																																																			16275	0	0	198	24110	103384	0	499	0	9567	102288	0	0	0	0	10224	0	0	0	0	0	0	499	499	1580	45696	26698	2871	30170	0	0	0.0951	0.1942	0.1847	0.0000	0.0000	0.0000	9725	499	-158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52658	102288	
2376																																																																																																																																																																																			6910	0	0	509211	106216	1018020	0	6172	0	114007	1001305	0	0	0	0	118564	0	0	0	0	0	0	4664	4664	50887	562543	299937	16031	110660	0	0	0.1138	0.3190	0.3065	0.0000	0.0000	0.0000	113900	4664	-370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	1508	371630	1001305	
2451																																																																																																																																																																																			3612	0	0	0	0	20151	0	187	0	2211	20054	0	0	0	0	1636	0	0	85	0	0	0	175	175	253	5558	1996	425	11781	0	0	0.0757	0.1170	0.1045				1461	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13979	19304	
2554																																																																																																																																																																																			639	0	0	5	2320	6741	0	57	0	588	7102	0	0	0	0	771	0	0	0	0	0	0	54	54	2	3041	276	214	3608	0	0	0.1010	0.1772	0.1648	0.0000	0.0000	0.0000	717	54	-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4351	7102	
2732																																																																																																																																																																																			20165	0	0	0	73656	446237	0	3061	0	54083	432642	0	0	0	0	55797	0	0	0	0	0	0	3061	3061	7540	107700	83904	9359	248828	0	0	0.1223	0.1759	0.1662	0.0000	0.0000	0.0000	52736	3061	-40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317269	431255	
2750																																																																																																																																																																																			1665	0	0	0	13714	46433	0	611	0	4468	45088	0	0	0	0	5113	0	0	0	0	0	0	400	400	3236	13557	2367	1649	28129	0	0	0.1045	0.1607	0.1481	0.0000	0.0000	0.0000	4713	400	-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	31812	45088	
