"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	
1351																																																																																																		0	0	10137	0	0	0	0	0	0	20444	20109	3000	2903	0	0	0	0	970	976	0	0	0	0	0	0	2043	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34442	34136	3000	2903	0	10985	11054	0	0	0	0	1633	0	0	0	1633	12757	12960	6982	0	0	0	0	970	0	0	2043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1454																																																																																																		0	0	21128	0	0	0	0	0	0	0	0	84613	82203	0	0	5060	5054	0	0	13382	13280	0	0	0	0	0	0	25454	24425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137415	134413	0	0	0	8901	9279	67776	65639	2573	5	172	1205	4764	24179	10666	50668	0	189	6316	0	1264	8292	2273	6254	18171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1557																																																																																																		0	0	3923	0	0	0	0	0	0	0	0	8985	9102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1889	1925	9691	9824	0	1889	1925	706	722	0	0	2285	0	0	800	1485	7012	2227	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																																																																		0	0	23723	0	0	0	0	0	0	0	0	17636	17673	0	0	18	19	0	0	1167	1195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23581	23834	0	0	0	4760	4947	0	0	10330	0	0	1006	9324	6255	4226	1809	0	945	55	0	212	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																		0	0	38640	3503	3580	0	0	0	0	74678	76447	39813	40029	0	0	12	13	40	40	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84295	86205	43350	43644	0	9577	9718	0	0	0	0	27828	0	0	9831	17995	58083	35969	6036	0	22	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																																																																		0	0	19444	0	0	0	0	0	0	0	0	19619	19444	0	0	4801	4984	0	0	55406	54208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111577	113291	0	0	0	29570	30913	989	953	0	2181	3742	0	75	6309	1671	37000	5302	0	0	0	173	37645	21373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																		0	0	171939	0	0	0	0	0	0	0	0	29484	28834	0	0	0	0	0	0	1292	1264	0	0	0	0	43046	42682	122130	118544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45041	44606	152906	148642	0	1995	1924	0	0	0	0	0	0	0	0	0	151	1750	28928	0	0	0	0	0	1265	0	67730	93859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																		0	0	2663	0	0	0	0	0	0	0	0	2514	2570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1827	1812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24155	24486	0	0	0	19373	19663	0	0	3672	441	441	1713	1962	4764	1972	11822	0	0	0	0	0	0	0	827	985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																																																																																																		0	0	20094	0	0	0	0	0	0	0	0	24304	24037	198	222	67	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	222	24371	24110	0	0	0	0	0	0	0	3036	0	0	1005	2032	21001	0	0	0	0	0	0	0	79	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																		0	0	186813	0	0	0	0	0	0	31500	31009	0	0	29739	29169	18750	18471	185506	181940	24758	25116	0	0	0	0	247555	239801	1276	1282	0	0	0	0	14911	14724	0	0	0	0	2000	2080	0	0	0	0	509211	496643	106784	106216	2	0	0	0	0	0	0	0	60000	59267	0	0	26085	5415	2080	0	35612	32147	12429	108087	64469	6088	204953	58795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																		0	0	1461	0	0	0	0	0	0	0	0	2399	2269	2	2	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	2449	2320	0	0	0	50	51	0	0	0	0	0	0	0	0	0	1387	933	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																		0	0	39793	0	0	0	0	0	0	0	0	27898	27623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3605	3625	0	0	0	0	0	0	73717	73656	0	0	0	42214	42408	1000	986	11195	0	0	2436	9058	41482	18209	2471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																		0	0	8507	508	501	0	0	0	0	0	0	8464	8320	0	0	1610	1577	0	0	2922	2864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13959	13714	0	0	0	455	452	498	491	1074	0	0	0	1074	1223	3069	3907	0	791	786	91	346	2428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938																																																																																																		0	0	44200	0	0	0	0	0	0	0	0	32618	32381	0	0	0	0	0	0	4356	4278	0	0	0	0	0	0	3282	3251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44705	44657	0	0	0	4449	4747	3000	2943	5207	0	0	2007	3199	9706	4581	17635	0	0	0	0	0	4278	0	2345	906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2956																																																																																																		0	0	12968	0	0	0	0	0	0	0	0	40970	39906	0	0	32	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	42635	41603	0	0	0	1608	1637	21468	20750	1337	0	0	0	1337	266	2542	37423	0	0	0	0	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																		0	0	24255	0	0	0	0	0	0	7345	7280	9048	9035	0	0	0	0	43	44	9392	9249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	210	1088	1090	0	0	0	0	12459	12394	22219	22056	0	4863	4860	2691	2682	10133	10029	1953	0	0	10707	1328	7246	3760	1966	206	0	0	1961	1961	5053	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
