"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													376	0	122	0	0	0	0	0	201	53	0	115	0				
242													45	0	0	0	0				45	0	0	0	0				
279													242	0	84	0	0	0	0	0	50	108	0	45	0				
354													16	0	0	0	0	0	0	0	16	0	0	0	0				
439													748	0	157	0	0	0	0	0	367	224	0	148	0				
457													241	0	0	0	0	0	0	0	53	188	0	0	0				
505													1304	234	265	0	0	0	0	0	366	592	81	0	0				
1146													5914	0	3082	611	0	0	0	0	199	2022	0	1764	0				
1155													432	0	107	0	0	0	0	0	209	116	0	107	0				
1351													407	0	0	0	0	0	0	0	283	124	0	0	0				
1454													371	0	127	0	127	0	0	0	116	128	0	0	0				
1557													253	0	12	184	0	0	0	0	57	0	0	0	0				
1632													2822	0	2259	0	0	0	0	0	562	1	0	784	0				
1669													553	0	0	0	0	0	0	0	323	230	0	0	0				
1829													1347	0	206	188	0	73	0	0	588	365	0	0	0	ILS-Insurance Payable                                                                                                                                                                            			
1856													205	0	0	56	0	0	0	0	39	110	0	0	0				
2040													434	0	12	0	0	12	0	0	207	215	0	0	0	Miscellaneous                                                                                                                                                                                    			
2161													405	0	155	0	0	0	0	0	146	104	0	155	0				
2376													9229	0	2374	0	36	0	0	0	33	6822	0	1041	0				
2451													85	0	8	0	7				37	40	0	0	0				
