"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
1351																																							0	1902	0	34442	2903	0	1038	15	0	1210	100541	86265	0	407	86672	0	422	0	0	0	13869	240	100541	0	0	13160	0	530	0	10152	76113		0	56292	55870	-61	3161	0	0	0	
1454																																							333	20384	107	0	134413	0	3423	0	0	3636	333312	306176	0	371	306547	0	794	0	0	0	26765	1000	333312	0	0	27553	0	1214	894	96126	210050		0	160116	159322	-3002	10800	0	0	0	
1557																																							50	755	0	1889	9824	0	113	0	0	663	33005	27957	0	253	28243	0	378	0	33	0	4762	200	33005	0	0	3674	0	800	0	3263	24694		0	16780	16402	88	3309	0	0	0	
1632																																							266	7073	0	0	23834	0	5660	0	0	7470	289522	212882	0	2822	268079	0	3193	0	29000	0	21443	1900	289522	0	0	7672	0	11715	0	45073	167809		0	248412	245219	156	0	0	19287	4088	
1669																																							1822	10280	2009	84295	43644	0	1802	125	0	8368	225491	184432	0	553	185483	0	1201	0	498	0	40008	800	225491	0	0	38214	0	800	0	36213	148220		0	69145	67944	194	5202	0	0	0	
1829																																							6191	4427	0	0	113291	0	3042	1851	0	3761	314814	263819	0	1347	276037	0	1949	0	9000	0	38777	390	314814	0	0	34156	0	3100	0	55701	208118		0	184200	182251	1131	0	0	0	1871	
1856																																							33	295	0	45041	148642	0	538	0	0	5131	208033	53235	0	205	200315	0	93	98	73000	0	7718	300	208033	0	0	2200	0	9482	0	1839	51396		0	8348	8255	-4264	0	0	23875	50000	
2040																																							216	5163	0	0	24486	0	2592	155	0	3487	151910	115709	0	434	137244	0	1581	0	16533	0	14666	480	151910	0	0	9701	0	4270	0	9457	106252		0	117392	115811	215	0	0	4568	0	
2161																																							12000	4275	0	198	24110	0	1467	0	0	2886	103384	93412	0	405	93817	0	499	0	0	0	9567	1000	103384	0	0	7472	0	1253	0	15720	77692		0	53997	53498	-158	4950	0	0	0	
2376																																							169	6741	0	509211	106216	3069	6680	613	0	13622	1018020	736052	0	9229	903944	69	6172	0	154962	0	114007	500	1018020	0	0	113877	0	0	0	34927	701125		0	377871	371699	-370	0	0	3701	0	
2451																																							3350	262	0	0	0	0	82	0	0	573	20151	16463	0	85	17940	0	187	750	1392	0	2211	50	20151	0	0	102	0	2059	0	1626	14837		0	14965	14778	0	356	0	0	0	
2554																																							0	639	0	5	2320	0	87	0	0	127	6741	6130	0	23	6153	0	57	0	0	0	588	50	6741	0	0	117	0	550	0	1255	4875		0	3620	3563	-129	0	0	0	0	
2732																																							0	20165	1387	0	73656	0	6480	0	0	3060	446237	389657	0	2141	392154	0	3061	0	356	0	54083	2320	446237	0	0	48075	0	3728	0	80658	308999		0	317850	314789	-40	26700	0	0	0	
2750																																							792	873	0	0	13714	0	350	10	0	1536	46433	36513	0	621	41965	0	611	0	4300	0	4468	90	46433	0	0	4530	0	93	0	1675	34838		0	29769	29158	-245	0	0	0	531	
2938																																							325	11459	0	0	44657	0	5965	563	0	5385	312687	214148	0	1244	289155	0	4386	0	40500	0	23532	1250	312687	0	0	12446	0	9866	0	55056	159092		0	248719	244333	-30	0	0	27924	5339	
2956																																							291	2773	0	0	41603	0	1929	214	0	1539	114586	101540	0	210	101750	0	703	0	0	0	12836	100	114586	0	0	11570	0	1800	0	8218	93322		0	58745	58042	-634	8195	0	0	0	
3252																																							2466	4346	0	12459	22056	0	761	45	0	2500	96445	77255	0	168	85268	0	1114	0	4177	0	11177	200	96445	0	0	10785	0	300	0	13884	63371		0	52926	51812	-108	0	0	3668	0	
3458																																							2367	2168	0	2592	5261	0	116	0	0	285	22158	19408	0	50	19856	0	371	0	0	0	2302	100	22158	0	0	1792	0	450	0	2361	17047		0	9624	9253	-40	116	0	0	398	
3506																																							6	32343	4088	20569	354680	4	19992	0	0	42657	1404769	1187084	0	14358	1260287	41	9788	55952	46525	0	144441	2879	1404769	0	0	106334	0	36128	0	238563	948521		0	884266	874478	-900	0	0	0	12320	
3579																																							235	9793	784	0	45573	0	8513	732	0	5957	335286	258251	0	2083	302086	0	2203	7681	30211	0	33200	5000	335286	0	0	4341	0	24381	0	29843	228408		-545	258164	255961	23	57	0	0	11541	
3720																																							0	5515	0	14943	48756	0	1575	22	0	4898	155451	121824	0	1112	138443	0	1137	0	8611	0	17008	2400	155451	0	0	4366	0	10800	0	16622	105202		0	80879	79742	-558	0	0	4700	2196	
3953																																							19	5123	0	0	0	0	2605	241	0	2426	77705	69967	0	431	71292	0	1029	0	894	0	6413	500	77705	0	0	4233	0	1680	15749	17553	52414		0	52571	51542	0	0	0	0	0	
4138																																							0	3720	0	0	45189	23	5237	107	0	2446	171048	148827	0	367	155274	0	1322	0	3730	0	15774	300	171048	0	0	15862	0	300	0	18922	129905		0	115643	114321	-688	5	0	2350	0	
4147																																							97	1698	0	0	22172	0	3261	230	0	7547	102777	83634	0	1147	89686	0	397	0	4000	0	13091	1950	102777	0	0	8699	0	2230	0	13692	69942		0	68160	67763	212	9	0	905	0	
4156																																							134	3852	0	0	29470	0	3874	123	0	4971	125250	92180	0	610	111290	0	1628	1783	18500	0	13960	1200	125250	0	0	6579	0	5981	666	14527	77653		0	82005	80377	200	0	0	0	0	
4231																																							0	3673	0	0	56181	0	1152	113	0	1893	106800	89648	0	375	96221	0	749	0	0	0	10579	500	106800	0	0	3447	0	8300	0	13205	76443		0	44537	43788	-1668	0	0	4198	2000	
4437																																							2067	5241	0	4199	21613	0	2413	60	0	3185	187778	156724	0	1406	172166	0	1393	0	11340	0	15612	963	187778	0	0	11156	0	3750	0	19170	137554		0	149437	148044	-257	956	0	0	2696	
4745																																							0	385	0	2875	0	0	92	0	0	58	9887	8782	0	29	8811	0	51	13	0	0	1076	50	9887	0	0	186	0	840	0	833	7949		0	4845	4794	0	1670	0	0	0	
4839																																							128	4391	0	0	65999	115	5241	0	0	2724	223823	177000	0	1040	206607	0	1824	14	24900	0	17216	1875	223823	0	0	7589	0	7929	0	35015	141985		0	142785	140961	-177	4250	0	0	3667	
5005																																							403	4613	0	2832	75981	0	8041	0	0	10950	301263	244201	0	3139	269984	0	1616	2022	22644	0	31279	0	301263	0	0	1359	0	29407	0	30209	213992		0	191797	190181	513	6240	0	0	0	
5050																																							36	2354	0	0	41055	0	1189	280	0	1090	89880	75905	0	211	82566	0	554	0	6450	0	7314	400	89880	0	0	5482	0	1400	0	11121	64784		0	44430	43876	32	0	0	0	0	
5069																																							165	3734	0	0	25885	0	19348	55	0	3026	367561	284270	0	4307	308577	0	6684	0	20000	0	58984	4500	367561	0	0	50212	0	4129	0	9343	274927		0	284032	277348	143	38000	0	0	0	
5135																																							39	6248	0	0	26332	0	3574	342	0	5400	193863	158265	0	757	171022	0	1812	1042	12000	0	22841	651	193863	0	0	5883	0	16611	0	20203	138062		0	143565	141753	-304	9133	0	0	0	
5210																																							1117	25734	239	35100	366296	0	7786	513	0	37571	892730	668208	0	4553	831087	0	4096	0	131160	0	61643	4798	892730	0	0	56056	0	5455	302	74495	593713		0	422168	418072	-4666	0	0	0	27166	
5247																																							200	29498	0	0	299060	0	23954	0	0	5753	982743	884589	0	1844	899965	0	2730	0	2657	0	82778	700	982743	0	0	62441	0	19300	27	177867	706722		0	591381	588651	337	35600	0	0	10875	
5274																																							3752	1139	0	0	24287	0	2516	97	0	4933	105144	83276	0	1102	94144	0	714	0	8605	0	11000	1	105144	0	0	7536	0	3726	0	10247	73029		-143	69134	68420	-120	0	0	0	1161	
5331																																							6	7546	0	0	170118	0	13517	196	0	9277	318319	197216	0	1883	297445	0	779	0	34346	0	20874	2580	318319	0	0	12155	0	8360	0	43641	153575		0	118438	117659	-2221	0	0	0	64000	
5461																																							30	25816	1228	0	129009	827	3907	0	0	4570	332606	309015	0	1559	311009	0	2074	0	435	0	21597	2059	332606	0	0	16156	0	4241	0	117440	191575		0	166293	164219	-859	3000	0	0	0	
5751																																							0	1179	0	0	49064	0	413	42	0	2707	97739	76097	0	194	76291	0	775	0	0	0	21448	600	97739	0	0	20456	0	700	0	5374	70723		0	44709	43934	-308	400	0	0	0	
6039																																							1078	2110	0	48	7684	0	2448	20	0	1488	76198	67839	0	332	68179	0	1189	0	8	0	8019	469	76198	0	0	3287	0	4400	0	9052	58787		0	61251	60062	-137	1260	0	0	0	
6057																																							151	300	0	123	3093	0	232	65	0	316	15359	13061	0	53	14014	0	167	0	900	0	1345	25	15359	0	0	1245	0	100	0	953	12109		0	10731	10564	-25	515	0	0	0	
6141																																							0	3678	0	13662	0	0	375	0	0	361	34299	30523	0	91	30614	0	251	0	0	0	3685	400	34299	0	0	285	0	3000	0	8032	22491		0	13474	13223	0	3000	0	0	0	
6329																																							65	11155	0	1146	51007	0	8941	205	0	5434	244602	211469	0	1633	223102	0	2459	0	10000	0	21500	2600	244602	0	0	11561	0	7700	0	45590	165879		0	167825	165366	-361	1283	0	0	0	
6972																																							0	55072	0	232352	36125	6056	8627	0	0	7286	677870	576432	0	1574	583755	0	6411	0	2853	0	94115	2600	677870	0	0	68769	0	22400	24209	137729	438703		0	299539	293128	346	15015	0	0	2896	
7009																																							5000	4214	0	0	114793	0	625	0	0	9628	452642	394593	0	3387	397980	0	0	0	0	0	54662	500	452642	0	0	52460	0	542	0	53435	341158		0	270382	270382	1160	48000	0	0	0	
7045																																							0	5979	0	8280	25498	0	1691	0	0	1356	100842	90185	0	340	90525	0	706	0	0	0	10317	100	100842	0	0	8019	0	2325	0	11861	78324		0	49144	48438	-127	9600	0	0	0	
7157																																							0	1613	0	0	10598	0	231	0	0	341	32165	27608	0	265	28327	0	227	0	0	0	3838	200	32165	0	0	3476	0	200	0	3084	24524		0	18599	18372	-38	1010	0	454	0	
7166																																							584	12841	98	3241	40335	0	6901	0	0	17963	545199	481366	0	3563	501929	0	5586	0	17000	0	43270	5220	545199	0	0	31605	0	6352	1744	142809	338557		0	416458	410872	93	50620	0	0	0	
7456																																							0	1053	0	1870	17133	0	352	0	0	618	38576	34512	0	97	34827	0	402	0	0	0	3749	400	38576	0	0	1236	0	2400	0	5712	28800		0	17952	17550	-287	0	0	218	0	
7634																																							100	1297	0	962	10772	0	662	0	0	809	37455	32550	0	129	32679	0	598	0	0	0	4776	200	37455	0	0	1700	0	3000	0	5737	26813		0	21460	20862	-124	1991	0	0	0	
8033																																							1194	1356	0	0	4550	0	500	0	0	1665	57755	42584	0	443	50645	0	622	0	6943	0	7110	774	57755	0	0	2896	0	3476	90	9737	32847		0	49022	48400	-36	0	0	675	0	
8417																																							0	45958	178622	0	0	0	5711	0	0	173776	860449	418337	0	91086	509423	0	383	0	0	0	351026	800	860449	0	0	142740	0	207486	0	354399	63938		0	28467	28084	0	327576	100722	0	0	
8462																																							0	5096	0	565	31239	0	400	0	0	749	69817	61527	0	154	61681	0	336	0	0	0	8136	350	69817	0	0	7638	0	350	65	12832	48695		0	30839	30503	-202	1200	0	0	0	
8547																																							793	7786	1391	322	36402	0	2540	399	0	14622	255154	192222	0	2346	219779	0	3433	4193	25000	0	35375	350	255154	0	0	13334	0	22321	0	19618	172604		0	186330	182897	-630	3809	0	0	211	
8631																																							90	1064	0	0	17723	0	940	0	0	509	46864	40748	0	68	40816	0	310	0	0	0	6048	500	46864	0	0	4928	0	800	0	7404	33344		0	25503	25193	-180	1345	0	0	0	
9357																																							0	23349	0	0	28066	0	463	0	0	7644	352018	271298	0	319	315856	0	3565	0	35000	0	36162	500	352018	0	0	11247	0	24500	158196	111483	159815		0	137865	134300	-85	0	0	0	9239	
9553																																							2699	1055	0	0	3788	0	285	0	0	2430	62876	46959	0	537	56413	0	534	0	8917	0	6463	400	62876	0	0	4838	0	1200	0	5413	41546		0	51878	51344	25	1275	0	0	0	
9807																																							1442	37840	0	361809	121522	30	6554	2768	0	103251	2249976	1562653	0	15069	2038768	0	42539	0	345232	0	211208	20000	2249976	0	0	123727	0	63858	0	50605	1512048		0	1648299	1605760	3623	9000	0	0	115814	
9955																																							4867	2196	1879	0	25775	0	1656	0	0	2173	82827	70294	0	438	73331	0	421	0	2599	0	9496	110	82827	0	0	6090	0	3023	0	7648	62646		0	44702	44281	273	0	0	0	0	
10157																																							39	2190	0	5667	20424	0	932	61	0	1885	64743	56665	0	145	59810	0	1242	271	3000	0	4933	250	64743	0	0	2334	0	2560	0	8463	48202		0	34516	33274	-211	0	0	0	0	
10250																																							793	10346	0	0	44257	0	5399	0	0	3630	285595	251086	0	1043	264129	0	2423	0	12000	0	21466	1500	285595	0	0	3289	0	17000	0	40664	210422		0	218316	215893	-323	5277	0	0	0	
10849																																							1198	2940	0	43231	391	0	3974	0	0	3774	213236	175769	0	558	192044	0	2073	694	15717	0	21192	16	213236	0	0	11169	0	10006	367	20611	155158		0	158740	156667	1	0	0	0	0	
10858																																							58	10477	273	55621	0	0	3600	0	0	6711	386238	325037	0	3130	353556	0	6175	2957	6603	0	32682	2500	386238	0	0	15427	0	14755	917	37868	287169		0	311799	305624	0	0	0	5360	13426	
11145																																							1206	4222	114	1551	19357	0	4730	269	0	1874	136006	110071	0	353	123874	0	1535	449	13450	0	12132	1000	136006	0	0	7131	0	4000	0	17188	92883		0	103769	102234	1	0	0	0	0	
11640																																							0	11637	0	0	76338	0	2338	0	0	10395	211851	163695	0	1920	193191	0	1365	0	27576	0	18660	650	211851	0	0	1902	0	16800	0	35692	128003		0	112508	111143	-692	0	0	0	0	
11837																																							0	1223	0	0	18605	0	1017	295	0	1876	83543	68346	0	617	75463	0	1086	0	6500	0	8080	314	83543	0	0	523	0	7186	0	4896	63450		0	59153	58067	57	2460	0	0	0	
12030																																							0	4952	0	708	7080	0	3157	0	0	3654	208922	178376	0	2187	188563	0	5255	0	8000	0	20359	300	208922	0	0	19784	0	300	0	19116	159260		0	191383	186128	-25	3243	0	0	0	
12058																																							175	2785	0	1749	29729	0	1567	181	0	1407	105120	93418	0	439	95893	0	775	0	2036	0	9227	200	105120	0	0	7397	0	1650	860	11160	82258		0	64692	63917	-20	2750	0	0	0	
12142																																							135	9984	0	4275	95715	0	4982	0	0	3009	184430	159621	0	280	163901	0	1588	0	0	0	20529	1250	184430	0	0	6174	0	13250	0	24673	134948		0	67918	66330	-145	0	0	4000	0	
12245																																							43	2548	0	0	30735	0	1315	166	0	948	93837	79387	0	528	82915	0	729	0	3000	0	10922	1419	93837	0	0	5663	0	3581	0	15584	63803		0	57811	57082	259	1000	0	0	0	
12311	18170	1047093	105505	3169	4876745	10431	354495	12918	6613	2526500	31056820	6613	966536	29052269	462070	278026	187717	5177738	952427	1542481	40000	31056820	59874	40726	1189026	0	345278	314262		0	21617264	21339238	-31823	193094	1598313	1090586	0	1090586									6613		31056818	19160539	6613		29052267				5177738											3755466	15405073						996	193094	58791	1598313	
12647																																							17	6427	0	8207	0	0	1031	152	0	543	56244	49798	0	237	50035	0	480	0	0	0	6209	125	56244	0	0	459	0	5625	462	8574	41224		0	39885	39405	0	0	0	0	0	
12656																																							5	272	0	703	0	0	214	33	0	138	8855	8006	0	32	8038	0	230	0	0	0	817	72	8855	0	0	357	0	388	0	1295	6711		0	6933	6703	0	787	0	0	0	
12937																																							3015	5256	0	0	13176	0	4192	0	0	1808	136915	119151	0	486	122994	0	931	0	3357	0	13921	750	136915	0	0	8071	0	5250	1394	29172	89979		0	109005	108074	-150	0	0	0	0	
12946																																							415	6626	2232	1547	145048	947	7568	508	0	13005	410758	338932	0	3774	369644	0	3138	0	19338	0	41114	1	410758	0	0	37759	0	3749	0	38523	300409		0	236000	232862	-395	0	0	7600	0	
12955																																							40	2504	0	3947	10639	0	3688	0	0	1000	101472	77395	0	244	91139	0	855	0	6500	0	10333	1567	101472	0	0	3210	0	5433	657	15321	62074		0	79852	78997	123	0	0	7000	0	
13037																																							309	4214	0	0	18287	0	2626	749	0	3013	115773	101203	0	587	101790	0	2462	0	0	0	13983	900	115773	0	0	12957	0	450	0	14945	86258		0	85310	82848	-324	3727	0	0	0	
13103																																							42	16293	0	11918	318649	0	10609	0	0	8507	822668	659167	0	17135	695102	47	5465	249	8225	0	127519	500	822668	0	0	73968	0	34018	0	30438	628729		0	460495	455030	19033	1371	0	0	10575	
13251																																							449	1373	0	0	8231	0	126	132	0	1091	33332	29953	0	129	30082	0	333	0	0	0	3250	25	33332	0	0	1485	0	1725	0	2923	27030		0	20516	20183	15	1747	0	0	0	
13309																																							624	35138	982	0	687063	0	14480	936	0	98834	2186049	1553940	0	14684	2005989	0	50038	0	391895	0	180060	25321	2186049	0	0	132784	0	24919	974	163502	1390438		0	1397056	1347018	-2964	0	0	29528	15942	
13457																																							0	541	0	83	5481	0	27	0	0	1509	20282	15048	0	131	15179	0	173	0	0	0	5103	50	20282	0	0	4988	0	50	0	1572	13476		0	11534	11361	15	1280	0	0	0	
14052																																							1392	2401	0	166	8836	0	830	0	0	798	62967	57710	0	320	58030	0	711	0	0	0	4937	1000	62967	0	0	2464	0	1500	0	11748	45962		0	48912	48201	-27	343	0	0	0	
14155																																							6	2390	0	911	10743	0	1630	177	0	2175	86962	69936	0	554	77935	0	987	0	6830	0	9027	176	86962	0	0	8696	0	160	0	9229	60707		0	69741	68754	-5	176	0	615	0	
14258																																							0	22479	0	0	32709	0	4668	0	0	6970	586098	487426	0	1372	534173	0	6404	0	25000	0	51925	500	586098	0	0	36367	0	15088	1709	105214	382212		0	523967	517563	-30	0	0	20375	0	
14409	29753	246349	138899	0	8384416	0	148523	28472	7280	665701	29630166	7280	379336	26182036	147	279269	1862276	1138497	300000	3447983	0	29630166	0	0	1041070	0	2482380	0		0	18347766	18068497	-75467	0	1902578	230184	0	230184									7280		29630166	22224161	7280		26182036				1138497											3820394	18403767						50000	0	0	1902578	
14454																																							0	882	0	0	1927	0	142	0	0	354	37898	32868	0	122	33001	0	804	0	11	0	4897	75	37898	0	0	2976	0	1775	0	2396	30472		0	33622	32818	71	1775	0	0	0	
14650																																							1288	3786	0	1870	1528	0	380	0	0	1300	27575	24308	0	203	24511	0	359	125	0	0	3064	200	27575	0	0	2565	0	300	0	6455	17853		0	17457	17098	-1	200	0	0	0	
14753																																							0	1353	0	171	12354	0	176	0	0	453	27823	24751	0	134	25085	0	524	0	0	0	2738	300	27823	0	0	304	977	1277	0	4882	19869		0	13840	13316	-120	0	0	200	0	
14865																																							395	5606	1941	0	68950	0	4753	0	0	4035	164060	137373	0	681	153341	0	1128	0	14367	0	10719	730	164060	0	0	3898	0	6870	0	19367	118006		0	79508	78380	-779	0	0	920	0	
14940																																							0	3319	0	0	23942	0	318	131	0	1415	146609	119531	0	499	134933	0	1509	0	0	0	11676	500	146609	0	0	5451	0	5656	0	16978	102553		0	118993	117484	69	0	0	13000	1903	
15536																																							6877	31875	0	60784	39997	0	25318	5163	0	17553	1140510	943096	0	4120	967051	0	14984	4840	0	0	173459	356	1140510	0	0	55360	0	117073	0	98534	844562		0	954086	939102	670	9001	0	19835	0	
16337																																							4310	5124	0	0	55132	0	9164	593	0	8822	318152	271579	0	475	291251	0	2001	0	17071	0	26901	350	318152	0	0	18488	0	8500	0	63052	208527		0	217738	215737	-437	19270	0	0	2126	
16458																																							1982	4572	0	28803	37643	0	11723	0	0	2216	187328	154527	0	835	162513	0	1868	0	7151	0	24815	941	187328	0	0	22181	0	2059	188	14952	139575		0	100229	98361	-366	1840	0	0	0	
16551																																							96	1831	0	0	7276	0	1006	5	0	2907	117417	85946	0	518	106835	0	1890	347	20371	0	10582	175	117417	0	0	6662	0	3746	256	9674	76272		0	105353	103463	-1	230	0	0	0	
16748																																							17	2941	295	280	9417	0	1009	235	0	2269	45411	38277	0	354	40631	0	293	0	2000	0	4780	400	45411	0	0	1929	0	2600	303	6979	31298		0	26048	25755	-149	2890	0	0	0	
16944																																							0	3610	0	580	10849	0	250	0	0	274	28526	23912	0	102	24014	0	287	0	0	0	4512	1000	28526	0	0	2008	0	1500	0	3797	20115		0	12250	11963	4	1000	0	0	0	
16953																																							100	1484	0	540	13531	0	131	0	0	351	31424	26477	0	174	26651	0	116	0	0	0	4773	100	31424	0	0	3292	0	1650	0	4717	21760		0	11103	10987	-269	4300	0	0	0	
17110																																							22355	2739	607	0	0	0	1390	0	0	3278	125166	106150	0	1006	109156	0	856	0	0	2000	16010	300	125166	0	0	8724	0	6986	0	0	106150		0	94189	93333	0	0	1464	0	0	
17147																																							3605	40186	541	276	125580	0	11318	190	0	24032	833977	640173	0	4424	773749	0	8211	0	65467	0	60228	2500	833977	0	0	49715	0	7740	0	120850	519323		0	563618	555407	273	72842	0	36650	27035	
17259																																							11	934	0	209	24095	0	974	23	0	1776	57887	48892	0	690	52922	0	125	0	1750	0	4965	769	57887	0	0	3447	0	769	0	4470	44422		0	29990	29865	-20	0	0	1590	0	
17464																																							14026	41534	5497	660	35037	54	20639	0	0	21010	874894	765950	0	8781	797673	0	9135	6276	22942	0	77221	750	874894	0	0	61659	0	14840	2413	178366	587584		0	735808	726673	-28	1075	0	0	0	
