"IDRSSD"	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	
1351	0	0	0	0	0	56292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	899	0	0	2043	21989	10410	0	-97	3000	0	0	0	0	0	0	0	0	0	0	0	8311	47981	0	0	0	0	0	2263	0	0	0	0	-519	249	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1825	0	0	0	1825	0	0	0	6046	26049	18721	52318	0	5210	9361	52318	66889	0	3161	3161	13930	0	
1454	0	0	0	0	0	160116	0	0	0	27411	27411	0	27411	0	0	0	0	107	0	0	0	0	0	0	13604	7113	0	0	0	0	0	0	-3002	5061	130299	2055	0	0	0	0	894	0	0	0	90	38615	121411	0	0	0	0	0	7166	107	66	853	0	-3689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18731	176566	41564	127551	0	35313	20782	127551	183646	0	10800	10800	29660	0	
1557	0	0	0	0	0	16780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	640	0	0	0	1889	0	0	133	0	8985	0	706	0	0	0	0	0	0	0	0	2611	14169	0	0	0	0	0	776	0	0	0	0	-245	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	0	0	0	1004	0	0	0	165	14823	2611	16690	0	2965	1306	16690	20961	0	3309	3309	4674	0	
1632	0	0	0	0	0	248412	0	0	0	3152	3152	0	15	0	3137	0	0	0	0	0	0	0	0	0	1670	5669	0	0	0	0	0	0	253	18	20463	3100	0	0	0	0	0	0	0	0	3256	35843	209313	0	0	0	0	0	13130	0	0	1450	0	-2940	390	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10800	0	0	0	10800	0	0	0	1688	30853	38943	235320	0	6171	19472	235320	260963	0	0	0	21288	0	
1669	0	0	0	0	0	69145	0	0	0	49	49	0	0	0	49	0	0	2009	0	0	0	0	0	0	8609	3493	0	0	0	82432	1863	0	295	3515	39835	0	0	0	0	0	0	0	0	0	0	40389	28756	0	0	0	0	0	12304	2009	48	2550	5324	1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12172	133512	47576	31178	0	26702	23788	31178	81668	0	5202	5202	37805	0	
1829	0	0	0	0	0	184200	0	0	0	79	79	0	0	0	79	0	0	0	0	0	0	0	0	0	4421	6197	0	0	0	0	0	0	1012	4801	100787	3808	2883	0	0	0	0	0	0	0	70	65370	118760	0	0	0	0	0	8654	0	25	2200	213	-937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6347	0	0	0	6347	0	0	0	9247	109254	69391	134285	0	21851	34696	134285	190832	0	0	0	37646	0	
1856	0	0	0	0	0	8348	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	119	209	0	0	0	43046	1995	0	-4264	0	152906	0	0	0	0	0	0	0	0	0	0	2240	6108	0	0	0	0	0	5767	98	0	3676	0	-4259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	83	0	0	0	119	199837	4235	8184	0	39967	2118	8184	50269	0	0	0	11884	0	
2040	0	0	0	0	0	117392	0	0	0	879	879	0	0	0	879	0	0	0	0	0	0	0	0	0	997	4382	0	0	0	0	0	0	331	0	21146	2568	441	0	0	0	0	0	0	0	1482	39665	76245	0	0	0	0	0	6234	0	0	971	0	-1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	997	27981	42233	82828	0	5596	21117	82828	109541	0	0	0	14451	0	
2161	0	0	0	0	0	53997	0	0	0	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	1377	14898	0	0	198	0	0	0	-261	0	24371	0	0	0	0	0	0	0	0	0	0	26698	27299	0	0	0	0	0	4353	0	5	1477	0	-760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1612	45696	26698	30170	0	9139	13349	30170	52658	0	4950	4950	9725	0	
2376	0	0	0	0	0	377871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2398	4512	0	0	29739	464561	14911	0	165	18750	85301	0	2000	0	0	0	0	0	0	0	216	285026	92629	0	0	0	0	0	23984	0	0	7953	0	-6007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50887	562543	299937	110660	0	112509	149969	110660	373138	0	0	0	113900	0	
2451	0	0	0	0	0	14965	0	0	0	57	57	0	0	0	57	0	0	750	0	0	0	0	0	0	109	3503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	1532	1996	11356	0	0	0	0	0	1405	750	63	167	0	563	43	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	5558	1996	11881	0	1112	998	11881	13991	0	356	356	1461	0	
2554	0	0	0	0	0	3620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	0	2	3	0	0	-129	0	2399	50	0	0	0	0	0	0	0	0	0	226	3394	0	0	0	0	0	214	0	0	0	0	-186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3041	276	3608	0	608	138	3608	4354	0	0	0	717	0	
2732	0	0	0	0	0	317850	0	0	0	4949	4949	0	0	0	4949	0	0	1387	0	0	0	0	0	0	7359	12806	0	0	0	0	0	0	-61	0	67546	2566	3605	0	0	0	0	0	0	0	648	81338	235864	0	0	0	0	0	10927	1387	181	0	0	-1735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7540	107700	83904	253777	0	21540	41952	253777	317269	0	26700	26700	52736	0	
2750	0	0	0	0	0	29769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829	836	0	0	0	0	0	0	-245	2118	11741	100	0	0	0	0	0	0	0	283	739	2267	26480	0	0	0	0	0	1896	0	6	241	0	-856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3236	13557	2367	28129	0	2711	1183	28129	32023	0	0	0	4713	0	
2938	0	0	0	0	0	248719	0	0	0	1435	1435	0	0	0	1435	0	0	0	0	0	0	0	0	0	3455	8329	0	0	0	0	0	0	-48	0	41766	2939	0	0	0	0	0	0	0	0	0	46423	202296	0	0	0	0	0	11913	0	0	2025	0	-4434	1061	0	0	0	1060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6885	0	0	0	6885	0	0	0	3455	52120	49362	221564	0	10424	24681	221564	256669	0	0	0	23562	0	
2956	0	0	0	0	0	58745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1280	1784	0	0	0	0	0	0	-1032	32	41680	898	25	0	0	0	0	0	0	0	0	23215	35530	0	0	0	0	0	3682	0	0	0	0	-1735	3	0	0	0	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	122	0	0	0	1312	51659	24113	39364	0	10332	12057	39364	61753	0	8195	8195	13470	0	
3252	0	0	0	0	0	52926	0	0	0	120	120	0	0	0	120	0	0	0	0	0	0	0	0	0	2157	4655	0	0	0	11045	1206	208	-163	0	20554	577	1088	0	0	0	0	0	0	0	301	1348	51277	0	0	0	0	0	3306	0	15	453	20	-1277	112	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	38	0	0	0	2172	37008	3151	55661	0	7402	1576	55661	64639	0	0	0	11285	0	
3458	0	0	0	0	0	9624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4535	0	0	0	0	2592	-60	141	4863	0	317	0	0	0	0	0	0	0	0	1915	7709	0	0	0	0	0	401	0	0	0	0	-431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	4979	1915	15554	0	996	958	15554	17508	0	116	116	2342	0	
3506	0	0	0	0	0	884266	600	600	600	0	0	0	0	0	0	0	41	58670	61	-1499	0	0	0	1499	15587	16762	0	0	0	16318	4251	0	-1484	8536	339698	7930	0	0	0	0	0	0	0	0	321	229987	653958	0	0	0	0	0	122693	60155	1170	3073	0	48883	966	0	0	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54056	0	0	54056	0	0	0	0	25293	376172	296224	713819	0	75234	148112	713819	937165	0	0	0	86706	0	
3579	0	0	0	0	0	258164	0	0	0	2015	2015	0	2015	0	0	0	0	8465	0	0	0	0	0	0	7431	2597	0	0	0	0	0	0	131	8256	15860	14361	6965	0	0	0	0	0	0	0	0	114494	143670	0	0	0	0	0	23667	8465	0	2923	0	6393	266	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15687	23718	128855	162914	0	4744	64428	162914	232086	0	57	57	24712	0	
3720	0	0	0	0	0	80879	0	0	0	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	5515	0	0	0	0	14943	-858	423	49191	0	0	0	0	0	0	0	0	0	0	28765	52114	0	0	0	0	0	6495	0	0	0	0	-1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705	0	0	241	464	0	0	0	423	49191	29006	79631	0	9838	14503	79631	103972	0	0	0	17566	0	
3953	0	0	0	0	0	52571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551	4591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15749	0	0	16318	8772	27481	0	0	0	0	0	5272	0	0	288	0	-1029	522	0	0	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551	21197	8772	48736	0	4239	4386	48736	57361	0	0	0	6413	0	
4138	0	0	0	0	0	115643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1982	1738	0	0	0	0	0	0	-1147	740	45586	0	0	0	0	0	0	0	0	0	0	56447	59196	0	0	0	0	0	7813	0	18	815	967	-2469	1183	0	0	0	1183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2740	48144	57414	66392	0	9628	28707	66392	104727	0	5	5	16462	0	
4147	0	0	0	0	0	68160	0	0	0	1304	1304	0	0	0	1304	0	0	0	0	0	0	0	0	0	97	1698	0	0	0	0	0	0	322	58	18947	1195	1650	0	0	0	0	0	0	0	981	21893	45285	0	0	0	0	0	11038	0	0	3172	0	-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	24807	23088	56105	0	4961	11544	56105	72610	0	9	9	12879	0	
4156	0	0	0	0	0	82005	0	0	0	207	207	0	0	0	207	0	0	1783	0	0	0	0	0	0	604	3382	0	0	0	0	0	0	209	0	24502	4156	603	0	0	0	0	666	0	0	0	13627	68378	0	0	0	0	0	10751	0	0	925	0	-1419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228	0	0	0	1228	0	0	0	604	28809	17783	80908	0	5762	8892	80908	95562	0	0	0	11977	0	
4231	0	0	0	0	0	44537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3673	0	0	0	0	0	0	-2528	0	50120	8589	0	0	0	0	0	0	0	0	0	11111	33426	0	0	0	0	0	3158	0	0	0	0	-3277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53793	19700	36584	0	10759	9850	36584	57193	0	0	0	12247	0	
4437	0	0	0	0	0	149437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1416	5892	0	0	0	3074	1125	0	-416	0	20917	1112	0	0	0	0	0	0	0	0	0	46961	102476	0	0	0	0	0	5658	-12	59	1050	24	-1821	0	0	0	0	0	109	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	984	0	0	0	984	0	0	0	1475	31889	49222	108106	0	6378	24611	108106	139095	0	956	956	15869	0	
4745	0	0	0	0	0	4845	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	83	302	0	0	300	2374	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	1368	3477	0	0	0	0	0	163	13	0	0	0	-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	4346	1368	3828	0	869	684	3828	5381	0	1670	1670	1063	0	
