"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	TEXT4087	
1557																														0	0	0	0	0	2158	false	0	0	0	0	0	0	0	0	0	7	0	0	0	false	0	0	0	250	1125	125	561	0	97	0	0	0	0	0		
1632																														0	0	0	3000	0	3000	true	0	0	0	0	0	0	0	0	0	21082	8	0	0	true	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	www.seaislandbank.com	
1669																														1437	0	15	0	0	1000	true	0	0	0	1437	0	0	15	0	0	2464	2	0	0	false	0	1000	0	0	0	0	0	0	1000	0	0	0	0	0	www.lnbparis.com	
1829																														936	0	0	37660	0	48543	true	0	0	0	936	0	0	0	0	0	1024	1	0	0	false	0	0	0	37660	0	0	10883	0	0	0	0	0	0	0	http://avbpgh.com	
1856																														0	0	0	0	0	85500	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	85500	0	0	0	0	0	0	0	0	0	0		
2040																														0	0	96	11449	0	18392	true	0	0	0	0	0	0	0	0	96	589	0	0	0	false	0	0	0	11449	4943	2000	0	0	0	0	0	0	0	0	http://www.fmnetbank.com	
2161																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1206	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ffpnet.com	
2376																														0	4535	1378	0	0	261466	true	0	4535	0	0	0	0	0	1226	152	33754	2	0	0	false	0	0	0	5000	0	30568	210000	0	0	0	0	15898	0	0	http://oritani.com	
2451																														239	0	193	8060	239	8586	true	0	0	0	0	0	110	83	0	0	632	2	239	0	false	0	0	0	8060	0	438	88	0	0	0	0	0	0	0	http://thunderbank.com	
2554																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
2732																														1137	0	0	0	0	357	true	0	0	0	1137	0	0	0	0	0	31188	6	0	0	true	0	0	0	0	0	0	0	0	357	0	0	0	0	357	www.albanybank.com	
2750																														0	0	60	1200	0	6400	true	0	0	0	0	0	0	0	0	60	1761	3	0	0	false	0	0	0	5700	0	0	700	0	0	0	0	0	622	0	www.genoanationalbank.com	
2938																														0	0	401	15000	0	15000	true	0	0	0	0	0	0	369	0	32	28477	7	0	0	true	2	0	0	15000	0	0	0	0	0	0	0	0	0	0	www.securitybank-albany.com	
3252																														0	0	0	0	0	2221	false	0	0	0	0	0	0	0	0	0	534	0	0	0	false	0	0	0	583	0	0	1500	0	138	0	0	0	0	0		
3458																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3720																														0	0	6	0	0	3400	true	0	0	0	0	0	0	0	0	6	977	1	0	0	true	0	0	0	2000	0	0	0	0	1400	0	0	0	0	1400	www.bankofclarendon.com	
3953																														0	0	188	0	0	370	true	0	0	0	0	0	188	0	0	0	4462	5	0	0	false	0	0	0	0	0	0	370	0	0	0	0	0	0	0	http://www.fcbanker.com	
4138																														0	23	616	286	0	2230	true	0	23	0	0	36	580	0	0	0	4165	2	0	0	true	0	0	0	298	493	441	998	0	0	0	0	0	0	0	www.fnblafollette.com	
4156																														0	0	0	0	0	21000	true	0	0	0	0	0	0	0	0	0	2042	3	0	0	true	0	0	0	13500	500	5000	2000	0	0	0	0	0	0	0	http://www.kanzabank.com	
4231																														0	0	77	0	0	0	false	0	0	0	0	0	0	0	0	77	3314	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fmbanksylvania.com	
4437																														0	0	40	0	0	8116	true	0	0	0	0	0	0	0	0	40	7622	4	0	0	false	0	0	0	3034	817	1005	3260	0	0	0	0	0	0	0	www.fnbwv.com	
4839																														0	81	0	21000	0	33900	true	0	0	81	0	0	0	0	0	0	16543	5	0	0	false	0	0	0	21000	12900	0	0	0	0	0	0	0	0	0	http://abcbank.net	
5005																														0	0	5350	2728	0	45044	true	0	0	0	0	5350	0	0	0	0	626	0	0	0	true	0	0	0	2728	8159	14229	19928	31750	0	0	0	0	0	0	WWW.STONESAV.COM	
5069																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	150	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5135																														0	0	44	0	0	3000	true	0	0	0	0	3	0	41	0	0	8463	4	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	http://www.fsbanks.com	
5210																														35	0	0	123629	0	189079	true	0	0	0	35	0	0	0	0	0	1324	0	0	0	false	0	450	0	133629	45000	0	10000	10000	450	0	0	0	0	450	http://www.acnb.com	
5331																														0	0	0	14750	0	14934	true	0	0	0	0	0	0	0	0	0	2956	2	0	0	false	0	184	0	14750	0	0	0	0	184	0	0	0	0	184	www.hydeparkbank.net	
5461																														724	744	0	24000	0	24611	true	0	744	0	724	0	0	0	0	0	81	0	0	0	false	0	611	0	24000	0	0	0	0	611	0	0	0	0	0	www.bankbac.com	
5751																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	202	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.kearnycountybank.com	
6039																														0	0	125	0	0	0	true	0	0	0	0	0	0	0	0	125	330	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.aebalma.com	
6057																														0	0	169	0	0	500	true	0	0	0	0	0	0	73	0	96	66	0	0	0	false	0	0	0	500	0	0	0	0	0	0	0	0	0	0	http://www.bankhale.com	
6141																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	106	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
6329																														0	0	257	0	0	0	true	0	0	0	0	65	0	52	0	140	568	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.ABBANK.COM	
6972																														145	0	3648	48000	0	49500	true	0	0	0	145	0	0	3648	0	0	2958	2	0	0	false	0	0	0	48000	0	0	1500	0	0	0	0	0	0	0	http://www.firstindy.com	
7009																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bessemer.com	
7045																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1720	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.tpbbancorp.com	
7157																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	235	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7456																														0	0	37	0	0	0	true	0	0	0	0	0	0	0	0	37	254	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofhartington.com	
7634																														0	0	5	0	0	0	false	0	0	0	0	0	0	5	0	0	440	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
8033																														0	0	0	12932	0	18329	true	0	0	0	0	0	0	0	0	0	4997	2	0	0	true	0	0	0	13285	3526	0	1500	0	0	18	0	0	0	0	www.thefriendlybank.com	
8462																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1422	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.perrytonbank.com	
8631																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	570	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.pcbsm.com	
9357																														4239	0	0	0	0	0	true	0	0	0	4239	0	0	0	0	0	10	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fidelitybankmn.com	
9553																														0	0	0	11401	0	13241	true	0	0	0	0	0	0	0	0	0	2699	1	0	0	false	0	0	0	11401	453	376	1011	0	0	0	0	0	0	0	http://adamscountybankonline.com	
9807																														0	29	31396	20000	0	282377	true	0	0	29	0	30846	0	0	0	550	55750	4	0	0	true	0	0	0	20000	2377	20000	240000	0	0	0	0	0	0	0	Amboybank.com	
9955																														1716	0	0	0	0	3020	true	0	0	0	1716	0	0	0	0	0	1460	0	0	0	true	0	750	0	0	215	0	2055	0	750	0	0	0	0	0	http://www.bankkansas.com	
10157																														0	0	0	0	0	1395	true	0	0	0	0	0	0	0	0	0	413	0	0	0	false	0	1395	0	0	0	0	0	0	1395	0	0	0	0	1395	www.fnblarned.com	
10250																														0	0	0	0	0	6000	true	0	0	0	0	0	0	0	0	0	722	0	0	0	true	0	0	0	0	4000	2000	0	0	0	0	0	0	0	0	http://www.thebankofelkriver.com	
10849																														0	0	817	26000	0	38001	true	0	0	0	0	0	0	817	0	0	10159	3	0	0	true	0	0	0	26357	5769	5875	0	0	0	0	0	0	0	0	http://www.firststatebk.com	
10858																														44	0	0	0	0	9785	true	0	0	0	44	0	0	0	0	0	3328	3	0	0	true	0	1169	0	173	875	5420	2148	5000	1169	0	0	0	0	0	www.pvsb.com	
11145																														23	0	420	2835	0	16963	false	0	0	0	23	0	0	140	0	280	1780	1	0	0	false	0	0	0	2835	5407	1404	7317	0	0	0	0	0	0	0		
11640																														0	0	0	0	0	20090	true	0	0	0	0	0	0	0	0	0	7363	1	0	0	false	0	0	0	10063	10027	0	0	0	0	0	0	0	0	0	http://fnbclarksdale.com	
11837																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	129	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.farmbk.com	
12030																														0	0	73	0	0	0	true	0	0	0	0	73	0	0	0	0	1847	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.fnbalma.com	
12058																														0	0	536	0	0	5225	true	0	0	0	0	275	0	101	0	160	360	0	0	0	false	0	0	0	5000	0	0	0	0	225	0	0	0	0	0	www.bankofholden.com	
12142																														0	0	31	0	0	0	true	0	0	0	0	31	0	0	0	0	657	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.clevelandstatebank.com	
12245																														0	0	0	5600	0	6600	true	0	0	0	0	0	0	0	0	0	3319	2	0	0	false	0	0	0	5600	1000	0	0	0	0	0	0	0	0	0	www.banknorthwis.com	
12311	639407	18445	68571	0	228933	4809728	true	0	18445	0	405459	267138	13	228933	5015	true	4594822	0	226087	509349	1950000	30829	0	266516	75261	700364	1051322	0	0						4809728						1939	0	54401	0	3947								8284										0		www.huntington.com	
12647																														0	0	74	0	0	3550	true	0	0	0	0	74	0	0	0	0	962	1	0	0	false	0	0	0	3550	0	0	0	0	0	0	0	0	0	0	http://PORTAGECOUNTYBANK.COM	
12656																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	349	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mybankathome.com	
12937																														0	-61	0	0	0	399	true	0	0	-61	0	0	0	0	0	0	5787	2	0	0	false	0	0	0	0	0	0	0	0	399	0	0	0	0	0	www.oakbank.com	
12946																														2523	1112	262	17023	0	26266	true	0	1079	33	2523	0	0	22	0	240	3468	2	0	0	true	0	1515	0	22023	222	92	2414	0	1515	0	0	0	0	0	www.fbtarkansas.com	
12955																														0	0	197	0	0	3400	true	0	0	0	0	197	0	0	0	0	1198	1	0	0	false	0	0	0	0	0	0	3400	0	0	0	0	0	0	0	http://www.bankofnebraska.com	
13037																														0	0	612	0	0	0	true	0	0	0	0	0	0	0	0	612	6291	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.tradersbanking.com	
13103																														0	0	0	27600	0	194236	true	0	0	0	0	0	0	0	0	0	1739	0	0	0	false	0	0	0	27600	165850	0	786	0	0	0	0	0	0	0	www.bristolcountysavingsbank.com	
13251																														0	0	292	0	0	0	false	0	0	0	0	0	0	292	0	0	68	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://elysianbank.com	
13457																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	13	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14052																														0	0	44	0	0	1000	true	0	0	0	0	0	0	44	0	0	3800	3	0	0	false	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	www.lcbwi.com	
14155																														0	0	272	5035	0	9835	true	0	0	0	0	186	0	86	0	0	457	0	0	0	false	0	0	0	5035	1675	0	3125	3000	0	0	0	0	1800	0	http://www.fandcbank.com	
14258																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	21716	8	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.jacksonstatebank.com	
14454																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fsevansville.com	
14650																														0	0	62	0	0	0	false	0	0	0	0	0	0	62	0	0	74	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14753																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	719	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	915	0		
14865																														1122	0	0	975	0	9289	true	0	0	0	1122	0	0	0	0	0	1865	2	0	0	true	0	8314	0	975	0	0	0	0	8314	0	0	0	0	8314	http://beobank.com	
15536																														2645	0	2220	0	0	50000	true	0	0	0	2645	0	0	0	1770	450	91	0	0	0	false	0	0	0	0	50000	0	0	0	0	0	0	0	0	0	http://www.parknatl.com	
16337																														0	0	228	0	0	29000	true	0	0	0	0	228	0	0	0	0	1398	1	0	0	true	0	0	0	0	23000	6000	0	29000	0	0	0	0	0	0	www.wakullabank.com	
16458																														0	0	0	0	0	1563	true	0	0	0	0	0	0	0	0	0	10645	2	0	0	true	0	0	0	0	1365	0	0	0	198	0	0	0	300	0	www.douglascountybank.com	
16551																														0	0	500	0	0	22527	true	0	0	0	0	255	170	75	0	0	77	0	0	0	false	0	0	0	7000	10000	1000	4182	8182	0	345	0	0	0	0	http://www.northviewbank.com	
16748																														333	0	135	1000	320	3000	true	0	0	0	13	135	0	0	0	0	1162	2	320	0	false	0	0	0	1000	0	2000	0	0	0	0	0	0	0	0	http://www.esbanc.com	
16944																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	716	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wmsbank.com	
16953																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	60	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fertilebeltrami.k12.mn.us	
17110																														174	0	0	0	0	0	false	0	0	0	174	0	0	0	0	0	4263	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.haverfordtrust.com	
17147																														2574	0	1652	64776	436	167390	true	0	0	0	2138	513	0	1011	0	128	52669	13	436	0	true	0	0	0	64776	40338	50030	12246	0	0	0	0	0	0	0	http://www.firstmerchants.com	
17259																														0	0	104	0	0	3750	true	0	0	0	0	0	0	104	0	0	1176	1	0	0	false	0	0	0	0	750	0	3000	0	0	0	0	0	1990	0	http://www.fnbmarlow.com	
17464																														13738	1801	376	58000	3841	200800	true	0	1801	0	9897	376	0	0	0	0	2004	2	3841	0	true	0	10753	0	150350	9152	21131	9414	0	10753	0	0	0	0	10753	http://www.botc.com	
17839																														0	0	3	0	0	5000	true	0	0	0	0	0	0	3	0	0	12252	4	0	0	true	564	0	0	0	0	5000	0	0	0	0	0	0	0	0	www.sumterbank.com	
17950																														0	0	0	0	0	1017	true	0	0	0	0	0	0	0	0	0	642	1	0	0	false	0	0	0	700	0	317	0	0	0	0	0	0	0	0	www.bankofbridger.com	
18050																														958	0	150	0	0	693	true	0	0	0	958	0	0	0	0	150	4818	4	0	0	true	0	0	0	0	148	73	472	0	0	0	0	0	0	0	http://www.fnbbastrop.com	
18135																														0	0	0	0	0	18270	false	0	0	0	0	0	0	0	0	0	362	0	0	0	true	7501	0	0	2300	0	3970	12000	12000	0	0	0	0	0	0	http://banksouthcentral.com	
18377																														0	0	0	200	0	200	false	0	0	0	0	0	0	0	0	0	208	1	0	0	false	0	0	0	200	0	0	0	0	0	0	0	0	0	0	http://www.ballysavingsbank.com	
18827																														0	0	57	1000	0	1757	false	0	0	0	0	0	0	32	0	25	2004	1	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	757	0	0	www.merchantskittanning.com	
18836																														0	0	0	1300	0	4923	true	0	0	0	0	0	0	0	0	0	1907	1	0	0	false	0	0	0	1300	0	2075	1548	0	0	0	0	0	0	0	http://www.caponvalleybank.com	
18854																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bank7.com	
18957																														0	0	112	0	0	3871	false	0	0	0	0	0	0	86	0	26	170	0	0	0	false	0	0	0	500	417	1426	1528	744	0	0	0	0	0	0		
19356																														0	0	125	0	0	0	true	0	0	0	0	0	0	0	0	125	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.sbtmiami.com	
19730																														8128	0	2030	71056	0	91850	true	0	0	0	8128	0	0	1838	0	192	90220	6	0	0	true	0	0	0	71056	15325	5469	0	0	0	0	0	0	0	0	www.standardbanks.com	
19936																														0	0	179	10000	0	10000	true	0	0	0	0	0	0	179	0	0	5326	3	0	0	false	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	www.cbkamericus.com	
19972																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	167	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20053																														557	0	339	0	0	3452	true	0	0	0	557	0	0	139	0	200	154	0	0	0	false	0	0	0	1500	1790	162	0	0	0	0	0	0	0	0	http://www.securityonlinebank.com	
20147																														110	0	480	0	110	5916	true	0	0	0	0	0	0	480	0	0	1120	0	110	0	false	0	0	0	5650	0	266	0	0	0	0	0	0	0	0	http://farmersstatebank-in.com	
20259																														1083	0	0	0	0	14	true	0	0	0	1083	0	0	0	0	0	792	1	0	0	false	0	0	0	0	0	0	0	0	0	14	0	0	0	14	www.pinedalebank.com	
20370																														0	0	123	7800	0	7800	true	0	0	0	0	123	0	0	0	0	828	1	0	0	false	0	0	0	7800	0	0	0	0	0	0	0	0	0	0	www.firstheritage.net	
20512																														0	0	145	4200	0	14200	false	0	0	0	0	0	0	0	0	145	590	0	0	0	false	0	0	0	4200	0	10000	0	0	0	0	0	0	0	0	http://www.fnbpa.com	
20633																														0	0	110	0	0	7000	true	0	0	0	0	0	0	110	0	0	4833	3	0	0	false	0	0	0	5000	1000	1000	0	0	0	0	0	0	0	0	www.mcnbbanks.com	
20839																														0	0	0	1000	0	8000	true	0	0	0	0	0	0	0	0	0	877	0	0	0	false	0	0	0	1000	2000	5000	0	6000	0	0	0	0	0	0	http://www.colonybank.com	
20857																														0	0	0	648	0	1462	true	0	0	0	0	0	0	0	0	0	369	0	0	0	false	0	0	0	648	203	212	399	0	0	0	0	0	0	0	http://granitefallsbank.com/site	
20866																														0	0	0	4700	0	16872	false	0	0	0	0	0	0	0	0	0	3227	3	0	0	false	0	0	0	4700	11800	0	0	0	0	0	0	372	0	0	http://homevalleybank.com	
21256																														0	0	36	0	0	0	false	0	0	0	0	0	0	36	0	0	40	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21359																														0	0	44	0	0	375	false	0	0	0	0	0	0	0	0	44	354	1	0	0	false	0	12	0	0	0	0	0	0	12	59	69	235	0	0	http://asbgrygla.com	
21630																														0	0	0	0	0	5794	true	0	0	0	0	0	0	0	0	0	1339	1	0	0	false	0	0	0	456	0	0	5338	0	0	0	0	0	0	0	http://www.thetechebank.com	
21658																														0	0	163	0	0	1762	true	0	0	0	0	0	0	0	0	163	1344	1	0	0	true	0	0	0	0	1300	0	462	0	0	0	0	0	0	0	www.alliancebank.us	
22048																														0	158	203	0	0	6179	true	0	0	158	0	25	0	178	0	0	6613	4	0	0	false	0	0	0	2020	2451	0	1216	0	492	0	0	0	0	492	www.unionbnk.com	
22235																														411	0	461	3000	0	20000	true	0	0	0	411	0	0	98	166	197	594	0	0	0	false	0	0	0	6000	0	14000	0	17000	0	0	0	0	0	0	http://www.colonybank.com	
22356																														0	166	78	0	0	2044	true	0	166	0	0	0	0	0	78	0	3233	1	0	0	false	0	2044	0	0	0	0	0	0	2044	0	0	0	0	2044	http://www.powellbank.com	
22459																														0	0	0	1000	0	5036	true	0	0	0	0	0	0	0	0	0	4143	4	0	0	false	0	610	0	1000	0	0	3426	0	610	0	0	0	0	610	http://WWW.1STBANKONLINE.COM	
22543																														0	11	41	0	0	0	true	0	0	11	0	0	0	41	0	0	76	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.istatesavingsbank.com	
22552																														0	0	44	1800	0	1800	true	0	0	0	0	0	0	0	0	44	809	2	0	0	true	0	0	0	1800	0	0	0	0	0	0	0	0	750	0	http://www.firstsoutheastbank.com	
22730																														0	0	0	4900	0	6106	true	0	0	0	0	0	0	0	0	0	1241	1	0	0	false	0	0	0	4900	0	0	1206	0	0	0	0	0	900	0	http://www.westunionbank.com	
22936																														0	0	0	8000	0	12619	true	0	0	0	0	0	0	0	0	0	8785	2	0	0	false	0	3	0	10000	360	0	2256	2000	3	0	0	0	0	3	http://fmbnk.com	
