"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	
1351	0	0	0	0	0	0	0	0	0	0	0	0	10	3			0	0	31	10	0	0						0						0			0	0	0	0			0	0	21	7	0	0	0	0	0	
1454	0	0	0	0	0	0	0	0	0	0	0	0	24	0			0	2	52	0	0	7						0						0			0	0	0	0			5	2	40	20	0	0	0	0	0	
1557	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	190	190	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	0	
1632	0	0	0	0	0	0	0	3	0	0	0	0	69	10			0	28	99	23	0	0						0						0			0	0	0	0			0	0	63	28	0	0	13	0	0	
1669	0	0	0	0	0	0	32	5	0	0	0	0	22	0			0	0	117	18	0	0						0						0			0	0	0	0			0	0	67	15	2	0	0	0	0	
1829	0	0	0	0	0	0	0	0	0	0	0	0	9	6			0	0	43	0	0	0						0						0			0	0	0	0			12	0	31	3	0	0	0	0	0	
1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
2040	0	0	0	0	0	0	0	0	0	0	0	0	243	223			0	0	119	107	0	0						0						0			0	0	0	0			2	0	10	20	0	0	0	0	0	
2161	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	59	7	0	0						0						0			0	0	0	0			3	0	48	2	0	0	1	0	0	
2376	0	0	0	0	0	0	0	0	0	0	0	0	8	8		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	4						4						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
2732	0	0	0	0	0	0	0	0	0	0	0	0	31	9		0	0	0	26	9	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	17	22	0	0	0	0	0	
2750	0	0	0	0	0	0	0	0	0	0	0	0	11	10			0	0	8	8	0	0						0						0			0	0	0	0			0	0	0	0	1	0	0	0	0	
2938	0	0	0	0	0	0	0	0	0	0	0	0	7	2			0	0	2480	2313	0	0						0						0			0	0	0	0			0	0	138	5	0	0	29	0	0	
2956	0	0	0	0	0	0	0	0	0	0	0	0	6	3			0	0	180	2	0	2						0						0			0	0	0	0			0	0	32	3	0	0	144	0	0	
3252	0	0	0	0	0	0	0	0	0	0	0	0	80	8			0	0	185	50	0	43						0						0			0	0	0	0			0	0	92	72	0	0	0	0	0	
3458	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	1	2	0	0	0						0						1			0	0	0	0			0	0	2	3	3	0	0	0	0	
3506	0	0	0	0	0	0	0	0	354	2	0	0	5	3		0	0	0	399	25	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	20	0	0	0	0	0		
3579	3	0	0	0	0	1	0	0	0	0	0	0	22	1		0	0	0	99	17	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	34	13	7	0	45	0	0	
3720	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	6	0	0	0	0	0	
3953	0	0	0	0	0	0	0	0	0	0	0	0	10	7			0	0	31	27	0	0						0						0			0	0	0	0			0	0	4	3	0	0	0	0	0	
4138	0	0	0	0	0	0	0	0	0	0	0	0	89	76			0	0	152	0	0	0						0						0			0	0	0	0			0	0	152	13	0	0	0	0	0	
4147	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	0	49	1	0	0						0						0			0	0	0	0			2	0	2	2	0	0	0	44	0	
4156	0	0	0	9	0	0	0	0	0	0	0	0	42	0			0	0	215	58	0	23						23						0			0	0	0	0			0	0	113	33	0	0	21	0	0	
4231	0	0	0	0	0	0	0	0	0	0	0	0	35	0			0	0	35	0	0	0						0						0			0	0	0	0			0	0	21	35	0	0	14	0	0	
4437	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	3	118	0	0	4						0						0			0	0	0	0			0	0	90	10	0	0	24	0	0	
4745	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	5	0	0	0						0						0			0	0	0	0			0	0	5	0	0	0	0	0	0	
4839	0	0	0	0	0	0	86	0	0	0	0	0	28	0			0	0	240	7	0	0						0						0			0	0	0	0			0	0	147	28	0	0	0	0	0	
5005	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	1	0	0	0	0	0	
5050	0	0	0	0	0	0	0	0	0	0	0	0	14	2			0	0	71	0	0	0						0						0			0	0	0	0			1	0	70	12	0	0	0	0	0	
5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
5135	0	0	0	0	0	0	32	0	0	0	0	0	21	5			0	0	270	52	0	38						38						0			0	0	0	0			19	2	38	13	1	0	17	74	0	
5210	0	0	0	0	0	0	0	0	0	0	0	0	34	5		0	0	0	117	82	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	35	22	0	7	0	0	0	
5247	0	0	0	0	0	0	0	0	0	0	0	0	15	0		0	0	1	70	18	0	12		0	0		0	0		0	0		0	0		0	0	0	13	0			7	2	11	5	0	7	0	9	0	
5274	0	0	0	0	0	0	0	0	0	0	0	0	17	2			0	0	14	0	0	0						0						0			0	0	0	0			0	0	14	15	0	0	0	0	0	
5331	0	0	0	0	0	85	0	0	0	0	0	0	85	0			0	0	8	0	0	0						0						0			0	0	0	0			0	0	8	0	0	0	0	0	0	
5461	0	0	0	0	0	0	0	0	0	0	0	0	13	12			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	1	0	0	0	0	0	
5751	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	8	0	0	0						0						0			0	0	0	0			0	0	8	1	0	0	0	0	0	
5939	0	0	0	0	0	0	1	31	0	1	0	0	786	9		0	0	32	2342	787	0	96		0	0		0	0		0	0		0	0		0	787	9	354	353			0	0	57	37	176	147	47	1000	0	
6039	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	46	26	0	0						0						0			0	0	0	0			0	0	13	12	0	0	7	0	0	
6057	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	27	0	0	0						0						0			0	0	0	0			0	0	27	8	0	0	0	0	0	
6141	0	0	0	0	0	0	7	0	0	0	0	0	32	0			0	0	156	0	0	0						0						0			0	0	0	0			0	0	121	32	0	0	28	0	0	
6329	0	0	0	0	0	0	16	2	0	0	0	0	53	6			0	2	650	527	0	0						0						0			0	0	0	0			7	5	99	35	2	1	1	0	0	
6972	0	0	0	0	0	0	0	0	0	0	0	0	68	51		0	0	0	411	132	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			68	6	211	11	0	0	0	0	0	
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
7045	0	0	0	0	0	0	0	0	0	0	0	0	26	0			0	0	44	0	0	0						0						0			0	0	0	0			1	2	43	23	1	0	0	0	0	
7157	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	3	0	0	0	0	0	
7166	0	0	0	0	0	0	0	0	0	0	0	0	28	12		0	0	0	48	23	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			18	0	7	1	0	15	0	0	0	
7456	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	0	
7634	0	0	0	0	0	0	0	0	0	0	0	0	25	15			0	0	79	56	0	0						0						0			0	0	0	0			0	0	23	10	0	0	0	0	0	
8033	0	0	0	0	0	0	0	0	0	0	0	0	30	7			0	7	35	0	0	34						33						7			0	0	0	0			0	0	0	0	16	0	1	0	0	
8417	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
8462	0	0	0	0	0	0	0	0	0	0	0	0	11	2			0	4	26	0	0	0						0						4			0	0	0	0			0	0	26	5	0	0	0	0	0	
8547	0	0	0	0	0	0	125	0	0	0	0	0	135	33		0	0	0	1413	869	0	0		0	0		0	0		0	0		0	0		0	0	0	47	0			14	1	182	97	4	0	176	0	0	
8631	0	0	0	0	0	0	0	0	0	0	0	0	21	0			0	0	72	0	0	0															0	0	0	0			0	0	72	21	0	0	0	0		
9115	0	0	0	0	0	0	0	0	0	0	0	0	39	9		0	0	0	260	14	0	0		0	0		0	0		0	0		0	0		0	0	0	0	1			0	0	196	23	0	6	0	50	0	
9160	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	5	3	0	0						0						0			3	0	0	0			0	0	2	1	0	0	0	0	0	
9357	0	0	0	0	0	0	0	0	0	0	0	0	7	6		0	0	0	5	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	5	1	0	0	0	0	0	
9553	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	0	
9807	0	0	0	0	0	0	0	93	0	0	0	0	246	70		0	0	0	18	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	37			0	0	18	3	43	0	0	0	0	
9955	0	0	0	0	0	0	0	0	0	0	0	0	39	34			0	0	11	0	0	0						0						0			0	0	0	0			0	0	11	5	0	0	0	0	0	
10157	0	0	0	42	0	0	0	0	0	0	0	0	60	0			0	1	27	15	0	0						0						1			0	0	0	0			0	0	12	17	0	0	0	0	0	
10250	0	0	0	0	0	0	0	0	0	0	0	0	136	89			0	0	143	17	0	0						0						0			0	0	0	0			11	0	101	47	0	0	14	0	0	
10849	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	6	0	0	0						0						0			0	0	0	0			6	0	0	0	1	0	0	0	0	
10858	0	0	0	0	0	0	0	0	0	0	0	0	37	0		0	0	0	3411	19	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			3283	0	109	37	0	0	0	0		
11145	0	0	0	0	0	0	0	0	0	0	0	0	24	0			0	0	53	0	0	0						0						0			0	0	0	0			0	0	48	24	0	0	5	0	0	
11640	0	0	0	0	0	0	0	0	0	0	0	0	95	0			0	90	192	0	0	112						0						3			0	0	0	0			0	0	72	5	0	0	8	0	0	
11837	0	5	0	0	0	0	0	0	0	0	0	0	62	0			0	0	5	3	0	2															0	0	0	0			0	0	0	32	25	0	0	0	0	
12030	0	6	0	0	0	0	16	195	0	0	0	0	1366	586			0	220	1141	861	0	207						0						0			0	0	0	0			0	0	0	0	354	5	57	0	0	
12058	0	0	0	0	0	0	20	0	0	0	0	0	55	20			0	6	463	193	0	8						0						2			0	0	0	0			0	0	177	28	1	0	36	29	0	
12142	0	0	0	0	0	0	0	0	0	0	0	0	76	0			0	62	513	0	0	471						400						6			0	0	0	0			0	0	42	14	0	0	0	0	0	
12245	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	43	18	0	0						0						0			0	0	0	0			3	0	16	5	6	0	6	0	0	
12311	572	152	0	0	140	9	1335	594	3393	0	0	0	16309	4033	4033	0	0	282	90325	42424	0	1841	42424	0	0	0	0	258	3393	0	0	0	0	89	0	0	0	0	5372	146	0	0	0	0	34434	10958	30	16	313	243	0	
12357	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
12647	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0						0			0	0	0	0			1	0	1	0	1	0	0	0	0	
12656	0	0	0	0	0	0	7	0	0	0	0	0	15	0			0	0	26	0	0	0						0						0			0	0	0	0			0	0	8	15	0	0	11	0	0	
12937	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	5	5	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
12946	0	0	0	0	0	0	76	0	0	0	0	0	153	24		0	0	0	463	122	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	165	113	13	3	100	0	0	
12955	0	0	0	0	0	0	0	0	3	3	0	0	22	12			0	0	60	15	0	0						0						0			0	0	0	0			0	0	42	7	0	0	0	0	0	
13037	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	252	222	0	0															0	0	26	0			2	0	2	7	0	0	0	0	0	
13103	0	0	0	0	0	0	0	0	0	0	0	0	4	1		0	0	0	123	103	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	20	3	0	0	0	0	0	
13251	0	0	0	0	0	0	0	0	0	0	0	0	54	28			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	26	0	0	0	0	0	
13309	0	0	0	0	170	0	2022	84	0	0	0	0	2300	1594		0	0	0	9891	5212	0	0		0	0		0	0		0	0		0	0		0	0	0	189	3			0	0	1935	609	8	2	42	321	0	
13457	0	0	0	51	0	0	0	0	0	0	0	0	53	2			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
14052	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	16	0	0	0						0						0			0	0	0	0			0	0	16	1	0	0	0	0	0	
14155	0	0	0	0	0	0	0	0	0	0	0	0	60	20			0	7	100	0	0	0						0						7			0	0	0	0			0	0	83	33	0	0	17	0	0	
14258	0	0	0	0	0	0	70	0	0	0	0	0	57	27		0	0	0	253	117	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	66	30	0	0	0	0		
14409	0	0	0	0	0	2	0	23	174	1711	0	0	10301	5500	5500	0	0	905	37554	29816	0	3539	29816	0	0	0	0	0	174	0	0	0	0	0	1711	0	0	0	5	0	0	0	0	0	3979	1985	175	0	0	41	0	
14454	0	0	0	0	0	0	130	0	8	4	0	0	8	4			0	0	138	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
14650	0	0	0	0	0	0	0	85	0	0	0	0	123	0			0	10	14	0	0	3						0						5			0	0	0	0			0	0	11	28	0	0	0	0		
14753	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	5	0	0	2						2						0			0	0	0	0			0	0	3	0	0	0	0	0	0	
14865	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	80	55	0	0						0						0			0	0	0	0			8	0	17	9	0	0	0	0	0	
14931	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
14940	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	0	77	0	0	0						0						0			0	0	1	0			0	0	75	17	0	0	0	1	0	
15536	0	0	0	0	0	0	0	0	593	13	0	0	75	11		0	0	0	639	39	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	7	51	0	0	0	0	0	
16337	0	0	0	0	0	0	0	0	0	0	0	0	81	55			0	0	155	21	0	0						0						0			0	0	0	0			0	0	119	26	0	0	15	0	0	
16458	0	0	0	0	0	0	0	2	0	0	0	0	14	0			0	8	135	85	0	15						0						0			0	0	0	0			0	0	35	4	0	0	0	0	0	
16551	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	137	30	0	0						0						0			0	0	0	0			0	0	107	2	0	0	0	0	0	
16748	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	130	0	0	0															0	0	0	0			0	0	44	10	0	0	67	19	0	
16766	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	495	495	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0		
16944	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	20	20	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	0	
16953	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	2	0	0	0	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
17147	119	22	0	0	0	0	3	0	0	0	0	0	140	27		0	0	28	700	294	0	118		0	0		0	0		0	0		0	0		0	0	0	0	0			0	3	166	60	0	0	0	0	0	
17259	0	0	0	0	0	0	0	0	0	0	0	0	11	3			0	0	17	0	0	0						0						0			0	0	0	0			0	0	17	4	4	0	0	0	0	
17464	0	0	0	0	0	0	0	0	0	0	0	0	166	80		0	0	0	846	296	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			88	15	444	71	0	0	0	18	0	
17549	0	0	0	0	0	0	0	0	242	148	0	0	155	2			0	0	246	0	0	0						0						0			0	0	0	0			0	0	4	5	0	0	0	0	0	
17839	0	0	0	0	527	27	0	2	0	0	0	0	58	13			0	1	658	96	0	19						19						1			0	0	0	0			0	0	16	10	5	0	0	0	0	
17950	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	0	
18050	25	0	0	5	0	0	0	14	0	0	0	0	68	25			0	0	88	9	0	0						0						0			0	0	0	0			2	0	52	24	0	0	0	0	0	
18135	0	0	0	0	0	0	0	0	0	0	0	0	54	0			0	0	257	16	0	0						0						0			0	0	0	0			0	0	0	0	0	54	0	241	0	
18368	0	0	0	0	0	0	0	0	254	19	0	0	104	82		0	0	0	844	554	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			8	2	28	0	0	1	0	0	0	
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
18827	0	0	0	0	0	0	0	0	0	0	0	0	16	16			0	0	86	34	0	0						0						0			0	0	0	0			0	0	52	0	0	0	0	0	0	
18836	0	0	0	0	0	0	0	0	0	0	0	0	64	0			0	0	150	0	0	0															0	0	0	0			0	0	122	45	19	0	3	25	0	
18854	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
18863	0	0	0	0	0	0	0	0	0	0	0	0	37	4		0	0	0	113	102	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	11	33	0	0	0	0	0	
18957	0	0	0	0	0	0	1	0	0	0	0	0	11	5			0	1	24	9	0	3						0						0			0	0	0	0			2	1	9	4	0	0	0	0	0	
19356	0	0	0	64	0	0	118	0	0	0	0	0	72	1			0	0	143	23	0	0						0						0			0	0	0	0			0	0	2	5	2	0	0	0	0	
19730	0	0	0	0	0	0	0	0	0	0	0	0	6	6		0	0	0	344	316	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	22	0	0	0	0	6	0	
19936	0	0	1	0	0	0	9	0	0	0	0	0	75	33			0	30	124	54	0	11						0						0			0	0	0	0			0	0	34	11	1	0	15	0	0	
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
20053	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	0	
20147	0	0	0	0	0	0	0	0	0	0	0	0	17	8			0	0	44	0	0	0						0						0			0	8	0	0			5	3	28	6	0	0	11	0	0	
20259	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	4	0	0	0	0	0	
20370	0	0	0	0	110	0	42	0	0	0	0	0	91	59			0	0	391	93	0	0						0						0			0	0	0	0			0	0	20	31	1	0	126	0	0	
20512	0	0	0	0	0	0	0	0	0	0	0	0	36	0			0	0	66	0	0	0						0						0			0	0	0	0			0	0	66	36	0	0	0	0	0	
20633	0	0	0	0	0	0	0	0	0	0	0	0	36	15			0	0	77	0	0	0						0						0			0	0	0	0			0	0	19	17	4	0	58	0	0	
20754	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
20839	0	0	0	0	0	0	0	0	0	0	0	0	5	2			0	0	14	0	0	1						0						0			0	0	0	0			0	0	0	0	3	0	13	0	0	
20857	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	99	99	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
20866	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	40	0	0	0															0	0	0	0			1	1	39	13	0	0	0	0	0	
21256	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	15	0	0	0															0	0	0	0			0	0	15	4	0	0	0	0	0	
21359	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
21630	0	0	0	0	0	0	0	1	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
21658	0	0	0	0	0	0	0	0	0	0	0	0	21	12			0	0	204	150	0	28						28						0			0	0	0	0			2	0	2	9	0	0	22	0	0	
22048	0	0	0	0	0	0	0	0	0	0	0	0	26	0			0	0	384	0	0	0						0						0			0	0	0	0			0	0	352	20	6	0	32	0	0	
22235	0	0	0	0	0	0	0	0	0	0	0	0	12	5			0	0	621	380	0	0						0						0			0	0	0	0			0	0	82	7	0	0	133	26	0	
22356	0	0	49	0	0	0	0	0	0	0	0	0	179	37			0	81	205	101	0	2						2						81			0	0	29	1			19	10	5	9	41	0	0	0	0	
22459	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	34	0	0	0						0						0			0	0	0	0			1	0	33	12	2	0	0	0	0	
22543	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	5	0	0	0						0						0			0	0	0	0			0	0	3	3	0	0	2	0	0	
22552	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	42	26	0	13						13						0			0	0	0	0			0	0	3	3	0	0	0	0	0	
22730	0	0	0	0	0	0	0	0	0	0	0	0	39	29			0	0	30	9	0	0						0						0			0	0	0	0			0	0	20	7	3	0	1	0	0	
22936	0	0	0	0	0	0	0	11	0	0	0	0	126	5			0	0	142	97	0	0						0						0			0	0	0	0			0	0	35	11	83	16	0	10	0	
22954	0	0	0	0	0	0	22	23	0	0	0	0	25	0			0	0	56	0	0	0						0						0			0	0	0	0			0	0	34	2	0	0	0	0	0	
