"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	
2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	0	0	0	0	0		
2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
2732	0	0	0	0	0	0	0	0	0	0	0	0	15	9		0	0	0	15	2	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	13	6	0	0	0	0		
2750	0	0	0	77	0	0	1	0	0	0	0	0	79	0			0	0	340	50	0	285						285						0			0	0	0	0			0	0	4	0	2	0	0	0		
2938	157	153	0	0	0	0	975	0	0	0	0	0	474	148		0	0	5	2450	563	0	212		0	0		0	0		0	0		0	0		0	0	0	19	6			0	0	184	55	105	2	88	252		
3252	0	0	0	8	0	0	84	2	0	0	0	0	312	52			0	48	504	83	0	60						60						48			0	0	0	0			0	0	228	147	55	0	49	0		
3458	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	57	42	0	0						0						0			0	0	0	0			0	0	2	3	0	0	13	0		
3506	0	0	0	0	0	0	0	0	873	20	0	0	135	111		0	0	0	1058	175	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	10	4	0	0	0	0		
3720	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	13	0	0	0															0	0	0	1			0	0	13	11	0	0	0	0		
3953	0	0	0	0	0	0	11	0	0	0	0	0	311	118			0	187	1751	1295	0	398						398						187			0	0	0	0			0	0	17	4	2	0	14	16		
4138	0	0	0	0	0	0	85	0	0	0	0	0	95	9			0	45	416	106	0	57															0	0	0	0			0	0	166	41	0	0	2	0		
4156	71	0	0	0	0	0	0	0	0	0	0	0	1331	1292			0	2	1383	1191	0	67						67						2			0	0	0	0			0	0	54	37	0	0	0	0		
4231	0	0	0	0	0	0	0	0	0	0	0	0	36	0			0	0	48	2	0	0															0	0	0	0			0	0	37	35	1	0	9	0		
4437	29	3	0	0	0	0	0	0	0	0	0	0	41	6			0	3	984	342	0	265															0	0	30	0			0	0	295	29	0	0	23	0		
4839	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	1	28	0	0	10															0	0	0	0			0	0	18	19	0	0	0	0		
5005	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0		
5069	0	0	0	0	0	0	0	0	0	0	0	0	20	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	20	0	0	0	0		
5135	0	0	0	5	0	0	0	0	0	0	0	0	56	0			0	22	123	12	0	16						0						0			0	0	0	0			8	7	46	11	11	0	2	39		
5210	0	0	0	0	0	0	0	0	0	0	0	0	86	46		0	0	0	37	26	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	11	39	1	0	0	0		
5331	0	0	0	0	0	0	0	0	0	0	0	0	4	4		0	0	0	11	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	11	0	0	0	0	0		
5461	0	0	0	0	0	0	0	0	0	0	0	0	8	0		0	0	1	69	0	0	21		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	48	7	0	0	0	0		
5751	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0		
6039	0	0	41	0	0	0	189	0	0	0	0	0	57	34			0	0	493	186	0	0															0	0	0	0			1	2	73	21	0	0	3	0		
6057	0	0	0	0	0	0	0	0	0	0	0	0	5	2			0	0	42	32	0	0						0						0			0	0	0	0			0	0	2	3	0	0	8	0		
6141	0	0	0	0	0	0	0	4	0	0	0	0	65	43			0	0	57	34	0	0						0						0			0	0	0	0			0	0	23	18	0	0	0	0		
6329	146	1	0	0	0	0	0	11	0	0	0	0	413	259			0	13	1697	283	0	2															0	0	0	0			59	12	1149	103	14	0	58	0		
6972	0	0	0	0	0	0	54	314	0	0	0	0	330	1		0	0	0	74	0	0	0		0	0		0	0		0	0		0	0		0	0	0	6	0			11	5	3	10	0	0	0	0		
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0		
7045	0	0	0	0	0	0	0	0	0	0	0	0	37	0			0	0	125	0	0	0						0						0			0	0	0	0			2	0	123	37	0	0	0	0	0	
7157	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	8	0	0	0	0		
7456	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	18	18	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
7634	0	0	0	0	0	0	0	0	0	0	0	0	34	0			0	0	121	81	0	0						0						0			0	0	0	0			0	0	40	34	0	0	0	0		
8033	0	0	0	0	0	0	0	0	0	0	0	0	45	3			0	27	48	8	0	13						6						24			0	0	0	0			0	0	0	0	15	0	27	0		
8462	0	0	0	0	0	0	0	0	0	0	0	0	51	3			0	18	66	0	0	42						42						18			0	0	0	0			0	0	24	30	0	0	0	0		
8631	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	25	0	0	0															0	0	0	0			0	0	25	9	0	0	0	0		
9357	0	0	0	0	0	0	0	0	0	0	0	0	84	46		0	0	0	600	597	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	3	38	0	0	0	0		
9553	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	3	0	0	0	0		
9807	0	0	0	0	0	0	884	0	0	0	0	0	377	376		0	0	0	1322	431	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	6	1	0	0	1	0		
9955	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	0	42	0	0	0						0						0			0	0	0	0			0	0	39	16	4	0	3	0		
10157	0	0	22	0	0	0	0	0	0	0	0	0	36	25			0	5	159	112	0	15						15						0			0	0	0	0			0	0	10	6	0	0	0	0		
10250	0	0	0	0	0	0	0	0	0	0	0	0	62	30		0	0	0	134	30	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			6	5	98	27	0	0	0	0		
10849	0	0	27	0	0	0	241	100	0	0	0	0	103	0			0	0	341	0	0	6						0						0			0	0	0	0			0	0	8	0	3	0	59	0		
10858	0	0	0	0	0	0	0	0	0	0	0	0	169	45		0	0	3	2837	756	0	18		0	0		0	18		0	0		0	3		0	0	0	0	0			1708	0	355	121	0	0	0	0		
11145	0	0	0	0	0	0	0	0	0	0	0	0	70	48			0	0	253	170	0	0															0	0	0	0			0	0	32	22	0	0	51	0		
11640	0	0	0	0	0	0	0	0	0	0	0	0	335	5			0	314	430	0	0	338						2						6			0	0	0	0			0	0	74	16	0	0	0	18		
11837	0	0	0	0	0	0	0	0	0	0	0	0	55	44			0	0	4	0	0	0															0	0	0	0			3	3	1	8	0	0	0	0		
12030	143	224	956	238	0	0	2688	1712	0	0	0	0	4601	868			0	975	5810	763	0	760															0	0	0	0			0	0	0	0	584	0	500	0		
12058	0	0	0	0	0	0	0	0	0	0	0	0	74	9			0	28	126	29	0	51						0						0			0	0	0	0			0	0	10	36	1	0	36	0	0	
12142	0	0	0	0	0	0	0	0	0	0	0	0	199	0			0	120	407	0	0	151						0						0			0	0	0	0			0	0	256	79	0	0	0	0		
12245	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	16	0	0	0															0	0	0	0			1	0	9	5	0	0	6	0		
12311	785	500	0	3	521	242	7435	1453	14940	3852	0	18	37316	6843	6843	0	0	3752	117008	29121	0	356	29121	0	0	0	0	98	14940	0	0	18	0	66	3852	0	0	0	19034	3528	0	0	0	1	40751	16210	700	148	3916	51		
12647	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	14	0	0	0						0						0			0	0	0	0			0	0	14	0	6	0	0	0		
12656	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	0	24	0	0	0						0						0			0	0	0	0			0	0	14	13	2	0	10	0		
12937	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
12946	3	1	0	0	0	0	56	2	0	0	0	0	333	127		0	0	0	990	390	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	374	148	45	10	101	66		
12955	174	0	0	0	0	0	0	0	3	27	0	0	39	4			0	0	298	117	0	0															0	0	0	0			0	0	4	8	0	0	0	0		
13037	0	0	0	0	0	0	0	0	0	0	0	0	100	34			0	0	1340	1232	0	0															0	0	76	9			3	13	29	44	0	0	0	0		
13103	0	0	0	0	0	0	0	0	0	0	0	0	95	53		0	0	0	177	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	177	29	13	0	0	0		
13251	0	0	0	0	0	0	0	0	0	0	0	0	21	8			0	1	23	1	0	0						0						1			0	0	0	0			0	0	22	12	0	0	0	0		
13457	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	13	0	0	0						0						0			0	0	0	0			0	0	13	0	0	0	0	0		
14052	0	0	0	0	0	0	1	0	0	0	0	0	9	0			0	0	28	0	0	0															0	0	0	0			0	0	27	9	0	0	0	0		
14155	0	0	0	0	0	0	0	0	0	0	0	0	102	8			0	8	187	6	0	4						4						8			0	0	0	0			0	0	177	85	1	0	0	0		
14258	0	0	0	0	0	0	0	0	0	0	0	0	96	84		0	0	0	185	125	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	49	10	0	2	0	11		
14409	0	0	0	0	86	0	32	26	0	2	0	0	29807	7545	7545	0	0	4844	117419	13573	0	12414	13573	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3341	219	0	0	35521	3410	50422	13643	92	26	229	1801	0	
14454	0	0	0	0	0	0	0	0	5	1	0	0	1	0			0	0	5	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
14650	0	0	0	0	0	0	0	1	0	0	0	0	41	0			0	2	79	0	0	0															0	0	0	0			0	0	63	35	3	0	16	0		
14753	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	2	0	0	0	0		
14865	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	13	7	0	0						0						0			0	0	0	0			0	2	6	7	0	0	0	0		
15536	0	0	0	0	0	0	0	11	756	349	0	0	446	7		0	0	0	1534	701	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	40	73	6	0	30	7		
16337	0	0	0	0	0	0	0	0	0	0	0	0	141	32		0	0	0	271	45	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	226	109	0	0	0	0		
16458	0	0	0	0	0	0	11	47	0	0	0	0	104	33			0	22	162	115	0	31															0	0	0	0			0	0	5	2	0	0	0	0		
16551	44	0	36	35	0	0	0	0	0	0	0	0	89	1			0	21	228	11	0	23															0	0	0	0			0	0	54	32	0	0	60	0		
16748	0	0	0	0	0	0	0	0	0	0	0	0	41	1			0	0	163	0	0	0															0	0	0	0			0	0	160	40	0	0	3	0		
16944	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	12	2	0	0															0	0	0	0			0	0	10	1	2	0	0	0		
16953	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	17	0	0	0						0						0			0	0	0	0			0	0	17	0	0	0	0	0		
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
17147	0	0	9	10	0	0	12	11	24	0	0	0	295	125		0	0	7	1336	484	0	7		0	0		0	0		0	0		0	0		0	0	0	0	15			0	0	723	124	3	0	29	48		
17259	0	0	0	0	0	0	0	0	0	0	0	0	35	3			0	32	50	0	0	50															0	0	0	0			0	0	0	0	0	0	0	0		
17464	0	0	70	7	0	0	7	37	0	0	0	0	690	115		0	0	0	1971	459	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			111	40	1279	487	4	0	45	0		
17839	11	2	0	0	0	0	0	7	0	0	0	0	50	5			0	0	367	215	0	0															0	0	0	0			0	0	64	17	15	4	77	0		
17950	0	0	0	12	0	0	0	1	0	0	0	0	33	2			0	13	97	40	0	42						0						0			0	0	0	0			0	0	15	5	0	0	0	0		
18050	0	1	0	0	0	0	0	0	0	0	0	0	43	10			0	1	143	34	0	5															0	0	0	0			0	0	104	31	0	0	0	0		
18135	0	0	0	0	0	0	0	0	0	0	0	0	31	0			0	0	7	0	0	0															0	0	0	0			0	0	0	0	0	31	0	7		
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
18827	0	0	0	0	0	0	20	0	0	0	0	0	3	0			0	0	73	0	0	0															0	0	0	0			0	0	53	3	0	0	0	0		
18836	0	0	0	0	0	0	0	0	0	0	0	0	125	0			0	0	191	0	0	0															0	0	0	0			0	0	191	125	0	0	0	0		
18854	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	3	61	55	0	0						0						0			0	0	0	0			0	0	6	3	0	0	0	0		
18957	1	0	0	0	0	0	0	0	0	0	0	0	6	0			0	3	85	0	0	28						23						0			0	0	0	0			2	0	33	3	0	0	21	0		
19356	0	0	0	0	0	0	0	0	0	0	0	0	63	49			0	0	159	28	0	0															0	0	0	0			0	0	8	10	4	0	123	0		
19730	0	0	0	0	0	39	20	0	0	0	0	0	253	137		0	0	47	1391	783	0	192		0	0		0	0		0	0		0	0		0	0	0	15	14			0	0	16	16	0	0	350	15		
19936	0	0	0	0	0	0	0	0	0	0	0	0	49	15			0	14	144	35	0	51															0	0	0	0			0	0	54	18	2	0	4	0		
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
20053	0	0	0	0	0	0	0	6	0	0	0	0	34	18			0	0	53	8	0	0						0						0			0	0	0	0			0	5	0	5	0	0	45	0		
20147	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	38	0	0	0															0	0	0	0			5	1	33	3	1	0	0	0		
20259	0	0	0	0	0	0	0	0	0	0	0	0	60	11			0	5	533	447	0	26						25						0			0	0	0	0			0	0	50	44	0	0	0	10		
20370	0	0	0	0	0	0	0	0	0	0	0	0	54	31			0	0	113	46	0	0															46	31	0	0			0	0	13	23	0	0	0	54	0	
20512	0	0	0	0	4	0	77	3	0	0	0	0	60	12			0	0	182	60	0	0															0	0	0	0			0	0	41	45	0	0	0	0		
20633	0	0	0	0	0	0	0	0	0	0	0	0	46	10			0	0	80	7	0	0															0	0	0	0			0	0	55	21	15	0	18	0		
20839	0	0	0	0	0	0	130	0	0	0	0	0	5	0			0	1	358	141	0	63															0	0	0	0			0	0	0	0	4	0	24	0		
20857	0	0	0	0	0	0	0	11	0	0	0	0	13	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0		
20866	0	0	0	0	0	0	0	0	0	0	0	0	21	5			0	0	47	0	0	0															0	0	0	0			0	0	47	16	0	0	0	0		
21256	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	0	0	0	0															0	0	0	0			0	0	0	3	0	2	0	0		
21359	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	1	0	0	0	0		
21630	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	22	0	0	0															0	0	0	0			0	0	22	0	0	0	0	0		
21658	0	0	0	0	0	0	472	18	0	0	0	0	50	6			0	8	671	58	0	31						31						8			0	0	0	0			0	0	67	17	1	0	43	0		
22048	333	24	0	0	0	0	203	71	0	0	0	0	448	62			0	62	3192	1186	0	345						0						0			0	0	0	0			0	0	836	152	77	0	289	0		
22235	0	0	0	0	0	0	274	0	0	0	0	0	396	7		0	0	276	1345	482	0	36		0	0		0	0		0	0		0	273		0	0	0	0	0			0	0	472	113	0	0	81	0		
22356	0	0	0	0	0	0	0	0	0	0	0	0	84	25			0	1	339	269	0	0						0						0			0	0	0	0			26	11	34	38	9	0	10	0		
22459	0	0	0	0	0	0	0	0	0	0	0	0	22	1			0	2	52	0	0	0															0	0	0	0			1	0	51	19	0	0	0	0		
22543	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	52	23	0	0															0	0	0	5			0	0	19	6	0	0	10	0		
22552	0	0	0	0	0	0	0	0	0	0	0	0	34	0			0	33	12	0	0	0						0						33			0	0	0	0			0	0	12	1	0	0	0	0		
22730	0	0	0	0	0	0	0	0	0	0	0	0	67	22			0	0	64	30	0	0															0	0	0	0			0	0	34	45	0	0	0	0		
22936	8	8	14	0	0	0	0	0	0	0	0	0	84	2			0	0	288	10	0	0															0	0	0	0			0	0	192	47	27	0	64	0		
22954	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	0	95	0	0	0						0						0			0	0	0	0			0	0	95	18	0	0	0	0	0	
23036	0	0	0	0	0	0	0	0	0	0	0	0	22	0		0	0	5	136	29	0	11		0	0		0	0		0	0		0	0		0	0	0	18	0			0	0	37	15	0	2	21	20		
23045	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	2	0	0	0	0		
23241	0	0	55	279	66	161	385	20	0	0	0	0	1810	252		0	0	372	25341	20730	0	1041		0	0		0	122		0	0		0	25		0	0	0	432	41			0	21	1830	455	201	8	657	145		
23456	0	0	0	0	0	0	0	4	0	0	0	0	15	0			0	0	45	14	0	0						0						0			0	0	0	0			0	0	31	11	0	0	0	0		
23504	0	0	0	0	0	0	0	0	0	0	0	0	127	59		0	0	8	83	33	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	50	53	0	7	0	0		
23540	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	47	20	0	0															0	0	0	0			0	0	27	10	0	0	0	0		
23643	0	0	0	0	0	0	0	0	0	0	0	0	91	32			0	0	657	409	0	0															0	0	0	0			0	0	248	59	0	0	0	0		
23755	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	18	9	0	0															0	0	0	0			0	1	9	10	0	0	0	0		
23812	51	6	0	0	0	0	0	0	18	49	0	0	359	283		0	0	0	173	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	104	21	0	0	0	0		
24006	0	0	0	0	0	0	0	0	0	0	0	0	10	0		0	0	0	23	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	23	10	0	0	0	0		
24266	0	1	0	0	0	0	0	0	0	0	0	0	524	376		0	0	51	550	364	0	8		0	0		0	8		0	0		0	51		0	0	0	54	10			0	8	124	78	0	0	0	0		
24453	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	11	0	0	0															0	0	0	0			0	0	11	13	0	0	0	0		
24659	0	0	0	0	0	0	76	0	0	0	0	0	13	0			0	4	121	45	0	0						0						4			0	0	0	0			0	0	0	9	0	0	0	0		
24668	0	0	0	0	0	0	0	0	0	0	0	0	117	0			0	0	133	0	0	0															0	0	0	0			0	0	133	117	0	0	0	0		
24855	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0		
24949	0	0	0	0	0	0	34	32	0	0	0	0	116	8		0	0	0	809	182	0	39		0	0		0	0		0	0		0	0		0	0	0	45	0			25	3	212	73	0	0	272	0		
25357	0	0	0	0	0	0	0	0	0	0	0	0	24	0			0	22	86	0	0	77															0	0	0	0			0	0	9	2	0	0	0	0		
25647	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	0	164	0	0	0															0	0	0	0			0	0	164	17	0	0	0	0		
25852	0	0	0	0	0	0	0	0	0	0	0	0	1633	1365		0	0	0	641	84	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			14	4	153	74	190	0	390	0		
26149	0	1	0	0	0	0	3	8	0	0	0	0	13	0			0	0	19	10	0	0															0	0	0	0			0	0	6	4	0	0	0	0		
26233	0	0	0	0	0	0	0	0	0	0	0	0	3320	1500		0	0	0	2510	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	2510	1820	0	0	0	0		
26242	0	0	16	2	0	0	12	24	0	0	0	0	416	14		0	0	0	616	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			29	1	514	344	31	0	45	0		
26457	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
26765	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	0	55	0	0	0						0						0			0	0	0	0			0	0	55	20	0	0	0	0		
26859	0	0	0	0	0	0	0	0	0	0	0	0	101	89		0	0	0	494	494	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	12	0	0	0	0		
