"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													432	0	148	0	0	0	0	0	223	61	0	135	0				
242													78	0	0	0	0	0	0	0	78	0	0	0	0				
279													479	0	178	0	0	0	0	0	171	130	0	65	0				
354													39	0	0	0	0	0	0	0	39	0	0	0	0				
439													1781	0	35	309	0	35	0	0	1084	353	0	0	0	BL Pass Through			
457													238	0	0	0	0	0	0	0	72	166	0	0	0				
505													2368	0	235	0	0	207	0	0	785	1267	81	0	0	ACH clearing			
1155													1761	0	814	0	0	0	0	0	714	233	0	814	0				
1351													706	0	0	0	0	0	0	0	608	98	0	0	0				
1454													926	0	289	0	89	0	0	0	481	156	0	200	0				
1557													288	0	37	155	0	36	0	0	96	0	0	0	0	RESERVE FOR TAXES			
1632													7953	0	1247	0	0	659	0	0	5096	1610	0	449	0	Accumulated Minimun Lease Obligations			
1669													951	0	0	0	0	0	0	0	737	214	0	0	0				
1829													2099	0	351	0	0	143	148	0	1378	370	0	0	0	Special Handling Unposted	Metropolitan Due to FDIC		
1856													290	0	0	0	0	0	0	0	290	0	0	0	0				
2040													1437	0	64	0	0	45	0	0	872	501	0	0	0	Debit Card Settlements			
2161													931	0	488	0	0	0	0	0	268	175	0	488	0				
2376													16582	0	6115	0	0	1761	282	0	99	10368	0	0	0	Unearned revenue RE Jt Venture	Unearned revenue OREO		
2451													517	0	5	0	0	3	0	0	118	394	0	0	0	Property Tax Accrued			
2554													53	0	0	0	0	0	0	0	53	0	0	0	0				
2732													7129	232	2906	0	0	2614	0	0	2448	1775	0	50	0	Reverse stock split payable to shareholders			
2750													491	0	283	0	0	0	0	0	133	75	0	283	0				
2938													3373	0	112	0	31	32	0	0	1907	1354	0	0	0	deferred letter of credit fees			
3252													472	0	0	90	0	0	0	0	350	32	0	0	0				
3458													106	0	0	28	0	0	0	0	69	9	0	0	0				
3720													1788	0	0	0	0	0	0	0	318	1470	0	0	0				
3953													1068	0	615	0	0	0	0	0	61	392	0	615	0				
4138													767	0	132	207	0	0	0	0	327	101	0	0	0				
4156													1314	380	573	0	186	0	0	0	726	15	0	0	0				
4231													841	0	0	0	0	0	0	0	760	81	0	0	0				
4437													1277	0	744	0	0	458	0	0	229	304	0	0	0	Accrued postretirement benefit obligation			
4839													1311	0	0	0	0	0	0	0	707	604	0	0	0				
5005													4550	0	973	1092	659	0	0	0	12	2473	0	314	0				
5069													5974	0	939	0	778	0	0	0	2619	2216	200	0	0				
5135													2324	255	351	0	0	0	0	0	1572	401	0	94	0				
5210													8352	0	2234	0	0	0	0	0	3410	2708	0	1113	0				
5331													2964	0	126	0	0	126	0	0	475	2363	0	0	0	rental security deposits payable to subsidiary			
5461													2137	0	291	0	0	74	105	0	151	1495	200	99	0	SUSPENSE LIABILITIES	VISA DEBIT CARD NETWORK		
5751													349	0	66	0	0	0	0	0	168	115	0	42	0				
6039													756	0	0	0	0	0	0	0	609	147	0	0	0				
6057													115	0	0	0	0	0	0	0	115	0	0	0	0				
6141													244	0	0	0	0	0	0	0	212	32	0	0	0				
6329													4308	0	528	0	0	0	0	0	1802	1978	0	528	0				
6972													7781	0	4416	0	0	0	0	0	1628	1430	307	3652	0				
7009													4622	0	164	69	0	164	0	0	1001	3388	0	0	0	Deferred Income			
7045													420	0	0	0	0	0	0	0	207	213	0	0	0				
7157													354	0	0	0	0	0	0	0	185	169	0	0	0				
7456													169	0	0	0	0	0	0	0	135	34	0	0	0				
7634													283	0	1	0	0	0	0	0	182	100	0	0	0				
8033													1157	0	587	0	484	103	0	0	403	167	0	0	0	Deferred Management Payable			
8462													566	0	0	0	0	0	0	0	525	41	0	0	0				
8631													179	0	0	0	0	0	0	0	54	125	0	0	0				
9357													1629	0	18	0	0	0	0	0	21	1590	0	0	0				
9553													960	0	0	513	0	0	0	0	183	264	0	0	0				
9807													24472	3500	3875	0	0	179	128	0	10763	7334	2500	0	0	FEES COLLECTED ON UNBOOKED LOANS	RECOURSE RESERVES ON SERVICED LOANS		
9955													365	0	0	13	0	0	0	0	226	126	0	0	0				
10157													297	0	23	0	0	8	15	0	184	90	0	0	0	Unearned Box Rent	KRD Settlement		
10250													2750	312	520	0	0	0	0	0	1664	566	0	193	0				
10849													1944	0	928	0	0	325	434	0	559	457	0	0	0	Index plan reserve liability	Int Rate Swap Liab		
10858													2777	0	470	111	0	124	120	0	1149	1023	24	0	0	I/C A/P Losses CC - FNNI	A/P Dealer - Hogan Loan		
11145													221	0	0	0	0	0	0	0	124	97	0	0	0				
11640													3060	0	721	0	0	0	0	0	1791	548	0	721	0				
11837													749	0	4	0	0	0	0	0	115	630	0	0	0				
12030													2744	0	1398	0	576	0	0	0	1332	14	0	816	0				
12058													1045	0	0	0	0	0	0	0	779	266	0	0	0				
12142													830	0	103	0	0	28	0	0	709	18	0	0	0	Accrued Pension Benefit			
12245													927	0	0	0	0	0	0	0	532	395	0	0	0				
12311	765913	0	207128	360307	0	0	0	0	71314	41630	0	50577									85534								
12647													394	0	0	0	0	0	0	0	295	99	0	0	0				
12656													89	0	0	5	0	0	0	0	67	17	0	0	0				
12937													6274	0	43	2545	0	0	0	0	924	2762	0	0	0				
12946													5644	0	3889	0	0	0	0	0	1091	664	0	3774	0				
12955													578	0	31	0	0	0	0	0	289	258	0	0	0				
13037													640	0	372	0	302	0	0	0	226	42	0	0	0				
13103													14263	0	7283	0	0	2943	3181	0	2782	3934	264	0	0	Accrued Pension	Supplemental Executive Retirement Plan		
13251													214	0	47	0	0	0	0	0	167	0	0	0	0				
13457													193	0	0	126	0	0	0	0	51	16	0	0	0				
14052													381	0	0	0	0	0	0	0	328	53	0	0	0				
14155													764	0	151	0	0	0	0	0	388	225	0	133	0				
14258													3420	0	161	286	0	0	0	0	2608	365	0	0	161				
14409	323364	0	75606	109216	0	15630	0	0	101412	11500	0	0									25630					Deferred Gain on Sale/Leasebacks			
14454													249	0	17	0	0	0	0	0	210	22	0	0	0				
14650													363	0	160	0	0	0	0	0	29	174	0	160	0				
14753													265	0	0	22	0	0	0	0	218	25	0	0	0				
14865													1407	0	717	0	0	0	0	0	295	370	25	618	0				
15536													34681	0	2872	0	1522	0	0	0	23381	7428	1000	0	0				
16337													2667	0	20	0	0	0	0	0	1193	1454	0	0	0				
16458													1001	0	47	0	0	35	0	0	643	311	0	0	0	Taxes & Insurance Escrow Holding Acct			
16551													505	0	0	0	0	0	0	0	433	72	0	0	0				
16748													537	0	335	0	0	0	0	0	114	88	0	334	0				
16944													140	0	0	5	0	0	0	0	72	63	0	0	0				
16953													330	0	0	0	0	0	0	0	284	46	0	0	0				
17110													2052	0	913	0	217	370	0	0	424	715	0	0	0	Deferred Tenant Improvement Allocation			
17147													9484	0	668	0	2	0	0	0	4229	4587	0	665	0				
17259													1086	0	509	0	0	0	0	0	140	437	0	509	0				
17464													24121	0	2399	0	3	2027	0	0	3181	15128	3413	0	0	Notes Payable - CRA Equity Fund			
17839													1838	0	44	0	11	0	0	0	1111	683	0	0	0				
17950													1526	0	947	0	0	0	0	0	456	123	0	904	0				
18050													1756	0	9	0	0	0	0	0	619	1128	0	0	0				
18135													595	0	11	0	0	0	0	0	221	363	0	0	0				
18377													133	0	2	0	0	0	0	0	131	0	0	0	0				
18827													651	0	7	0	0	0	0	0	233	323	88	0	0				
18836													1737	0	810	0	0	0	0	0	311	616	0	762	0				
18854													271	0	0	0	0	0	0	0	208	63	0	0	0				
18957													201	0	0	0	0	0	0	0	91	110	0	0	0				
