"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
1557																																					50	966	0	5265	8149	0	199	0	833	41927	34616	519	36919	0	380	0	1784	0	5008	200	41927	0	0	3828	0	800	0	6654	27962		0	23862	23482	180	2983	0	0	0	
1632																																					78	10457	0	0	54053	0	14477	2786	15605	781624	649739	7600	714339	0	10419	0	57000	0	67285	1900	781624	0	0	26814	0	37172	0	66053	583686		0	668719	658300	1399	25868	0	0	0	
1669																																					7515	4810	1217	74990	49286	0	1577	8	8377	238495	195586	914	197155	0	1951	0	655	0	41340	800	238495	0	0	38646	0	800	0	27040	168546		0	78360	76409	1094	14306	0	0	0	
1829																																					4343	5890	762	0	83525	0	3031	7	8847	374805	294752	2065	335686	0	3937	8144	35736	0	39119	390	374805	0	0	34764	0	3100	0	55151	239601		0	264193	260256	865	0	0	0	3133	
1856																																					29	1380	0	106465	104146	0	431	0	7109	241475	146724	348	222547	0	133	98	69000	0	18928	500	241475	0	0	1531	0	17782	0	2373	144351		0	10950	10817	-885	11000	0	6475	0	
2040																																					16	3306	0	0	39445	0	3848	0	7011	205119	154898	991	187045	0	2525	0	28743	0	18074	480	205119	0	0	13680	0	4270	376	11601	143297		0	152754	150229	-356	888	0	332	2081	
2161																																					1500	4078	0	4	37444	0	1695	0	3647	110035	97033	1287	98320	0	558	0	0	0	11715	1000	110035	0	0	9021	0	1253	0	18957	78076	1	0	58445	57887	441	3780	0	0	0	
2376																																					4640	17115	0	144238	183255	3510	13547	1350	79888	1632426	895209	20863	1432990	66	18907	0	506198	0	199370	500	1632426	0	0	208792	0	3169	0	47931	847278		-14307	1203790	1184883	1216	0	0	10720	0	
2451																																					5138	909	393	0	0	0	385	418	2026	41163	34499	72	37867	0	498	0	3296	0	3296	50	41163	0	0	-443	0	3689	102	2582	31917		0	31028	30530	0	1262	0	0	0	
2554																																					2187	503	0	0	1893	0	118	0	158	10202	9036	63	9099	0	34	290	0	0	1103	50	10202	0	0	62	0	975	0	1986	7051		0	4375	4341	16	712	0	0	0	
2732																																					9670	11352	1112	0	59568	0	5836	0	4166	512866	432824	8056	441235	0	4064	0	355	0	71631	0	512866	0	0	64898	0	5789	0	67928	364896		0	425226	421162	944	0	0	0	0	
2750																																					397	1255	0	0	11591	0	533	0	2331	54793	40733	371	49648	0	425	0	7400	0	5145	86	54793	0	0	5057	0	93	0	2963	37770		0	39111	38686	-91	0	0	1144	0	
2938																																					306	7663	0	0	59957	0	9637	2607	7656	429855	360786	3163	397850	0	8610	0	29000	0	32005	1250	429855	0	0	13365	0	15952	0	50373	310413		0	350639	342029	1438	0	0	1635	3266	
3252																																					2523	5670	0	320	65140	0	553	0	3944	142710	119659	421	126782	0	1006	0	3602	0	15928	200	142710	0	0	15027	0	300	0	11135	108524		0	65566	64560	401	0	0	3100	0	
3458																																					3488	1988	0	1920	9280	0	389	0	429	30598	22734	206	27500	0	318	0	0	0	3098	100	30598	0	0	2375	0	450	0	2703	20031		0	12366	12048	173	1056	0	0	4560	
3720																																					0	5845	0	11533	42260	0	3706	4	6179	177912	142543	1719	153470	0	1565	0	5665	0	24442	2400	177912	0	0	10872	0	10800	88	15167	127376		0	108653	107088	370	1209	0	0	3543	
3953																																					27	5561	0	0	4	0	3862	250	4215	127365	107360	849	118006	0	1371	0	9497	0	9359	500	127365	0	0	5179	0	3680	10172	25119	82241		0	104645	103274	0	0	0	300	0	
4138																																					8622	5934	0	0	33682	23	7542	1752	4353	200047	180676	404	185289	0	3912	0	1738	0	14759	300	200048	0	0	14014	0	300	0	21066	159610		0	142051	138139	145	0	0	0	2471	
4156																																					113	6986	0	0	51376	0	6517	478	7286	202585	134702	17845	184120	0	1695	1783	30488	0	18465	1200	202585	0	0	10153	0	5981	968	19897	114805		0	128773	127078	1131	0	0	1085	0	
4231																																					1250	3107	0	0	33618	0	1074	77	1601	124859	109958	669	110627	0	1060	0	0	0	14232	500	124859	0	0	2055	0	12100	0	15271	94687		0	82740	81680	-423	2452	0	0	0	
4437																																					150	2992	0	1540	47271	0	4567	55	6280	234645	192334	1388	211342	0	2539	0	12275	0	23303	963	234645	0	0	18249	0	3750	0	18892	173442		0	174329	171790	341	0	0	812	4533	
4839																																					512	5031	0	0	66603	89	6264	1444	3603	308214	241229	1470	284144	0	3242	0	35400	0	24070	1875	308214	0	0	12881	0	8429	0	36887	204341		0	227910	224668	885	0	0	0	6045	
5005																																					1049	5406	713	424	62425	0	7997	8812	17601	450005	341824	4224	415001	0	3663	2052	68953	0	35004	0	450005	0	0	-571	0	37922	0	30197	311627		0	346839	343176	-2347	350	0	0	0	
5069																																					119727	4683	0	0	18508	0	18644	2350	4066	490928	390544	5483	396027	0	9204	0	0	0	94901	4500	490928	0	0	89835	0	4129	0	11154	379390		0	332154	322950	-3563	0	0	0	0	
5135																																					1644	6509	0	0	23186	0	4096	10	10288	310642	252248	1133	276778	0	3521	1042	23397	0	33864	651	310642	0	0	13789	0	19349	0	38193	214055		0	229241	225720	75	38147	0	0	0	
5210																																					892	16033	0	0	251657	0	14332	625	43783	960896	691419	11321	888202	0	7393	0	153168	0	72694	4798	960896	0	0	64062	0	5455	969	48926	642493		0	639998	632605	-1621	0	0	0	32294	
5331																																					136	16648	0	0	137061	0	13048	1629	10395	336888	217616	2359	313573	0	1649	0	98	0	23315	2580	336888	0	0	16011	0	11360	0	38832	178784		0	149620	147971	-6636	0	10000	0	93500	
5461																																					239	21130	530	0	46818	806	11683	184	9470	431375	358346	2306	390176	0	3471	0	29524	0	41199	2059	431375	0	0	34464	0	4241	0	114872	243474		0	343986	340515	435	0	0	0	0	
5751																																					0	1977	0	0	45738	0	253	85	3712	118933	95120	457	95577	0	950	0	0	0	23356	600	118933	0	0	21428	0	700	0	8475	86645		0	52555	51605	628	15563	0	0	0	
6039																																					3330	2948	0	0	4980	0	1862	1213	2611	88594	72469	532	79001	0	1166	0	6000	0	9593	469	88594	0	0	3492	0	5600	0	9852	62617		0	64776	63610	32	8040	0	0	0	
6141																																					0	2763	0	13326	0	0	217	14	496	45856	41285	197	41482	0	402	0	0	0	4374	400	45856	0	0	374	0	3600	0	16345	24940		0	19142	18740	0	10300	0	0	0	
6329																																					86	13873	0	505	33876	0	16427	1506	11866	427302	386949	3324	391209	0	4564	0	0	0	36093	2600	427302	0	0	18000	0	15400	0	94960	291989		0	353727	349163	93	0	0	936	0	
6972																																					17	23521	228	68685	32181	0	10611	0	18308	982315	800306	11640	903018	0	32112	0	83990	0	79297	2600	982315	0	0	50400	0	29191	0	163422	636883		0	860876	828764	-2894	0	0	159	6923	
7009																																					2000	4380	0	0	426556	0	676	0	6275	670557	618142	6773	624915	0	0	0	0	0	45642	500	670557	0	0	42504	0	552	0	29816	588326		0	230670	230670	2086	0	0	0	0	
7045																																					18	15851	0	18702	21202	0	1782	0	1584	122139	106723	507	108730	0	750	0	0	0	13409	100	122139	0	0	10704	0	2325	0	16067	90656		0	63750	63000	280	0	0	1500	0	
7157																																					0	576	0	0	11326	0	131	39	443	38448	33753	369	34122	0	204	0	0	0	4326	200	38448	0	0	3736	0	200	0	4693	29060		0	23610	23406	190	2527	0	0	0	
7456																																					33	1280	0	390	13034	0	345	30	909	48998	44217	133	44350	0	321	0	0	0	4648	400	48998	0	0	1146	0	2900	0	8390	35827		0	32104	31783	202	1194	0	0	0	
7634																																					0	1244	0	16	7724	0	702	573	2058	86325	72056	267	79523	0	782	0	7200	0	6802	200	86325	0	0	1589	0	4950	0	6732	65324		0	73130	72348	63	1660	0	0	0	
8033																																					3928	3339	0	0	9017	0	3013	127	3335	122281	87923	1084	110195	0	852	0	21188	0	12086	774	122281	0	0	6804	0	4476	0	20724	67199		0	99099	98247	32	1275	0	0	0	
8462																																					976	13305	0	0	60422	0	409	0	886	120787	107063	323	107386	0	382	0	0	0	13401	350	120787	0	0	11552	0	350	368	29097	77966		0	30653	30271	1149	14150	0	0	0	
8631																																					9	2491	0	0	13146	0	1638	132	2259	54333	47582	278	47860	0	384	0	0	0	6473	500	54333	0	0	5084	0	800	0	15596	31986		0	34849	34465	89	193	0	0	0	
9357																																					3188	11188	3590	0	37780	0	1161	0	4510	337060	212864	1329	282066	0	5471	23238	59700	0	54994	500	337060	0	0	2344	0	51847	68013	71741	141123		0	189728	184257	303	135	0	1300	6873	
9553																																					4856	1759	0	0	1980	0	423	14	4057	79442	67032	1258	71641	0	742	0	3351	0	7801	400	79442	0	0	6198	0	1200	0	11775	55257		0	63955	63213	3	3140	0	0	0	
9807																																					6327	23636	0	340490	103921	14	10321	62222	66991	2467639	1932474	9733	2306875	1500	65591	0	262377	0	159264	20000	2467639	0	0	73055	0	63858	0	121416	1811058		0	1919308	1853717	2351	0	0	25000	77291	
9955																																					13406	3392	892	0	16423	0	1871	0	2187	89188	75820	209	78148	0	532	0	2119	0	11040	110	89188	0	0	7551	0	3023	0	13900	61920		0	49994	49462	356	1555	0	0	0	
10157																																					35	2674	0	252	16402	0	591	0	1283	53857	48479	194	48673	0	924	155	0	0	5184	250	53857	0	0	2328	0	2560	0	11026	37453		-55	30764	29840	101	2625	0	0	0	
10250																																					1168	8814	0	0	71311	0	12864	4953	6449	468807	383274	1523	431834	0	3999	0	43000	0	36973	1500	468807	0	0	12431	0	22000	0	43082	340191		0	367247	363248	1042	0	0	4037	0	
10849																																					11	2639	0	65178	231	0	4664	1865	7876	330464	251801	1343	301124	0	4243	694	24305	0	29340	16	330464	0	0	18578	0	10746	0	20662	231139		0	251549	247306	0	0	0	23675	0	
10858																																					178	13495	0	38253	7188	0	6741	0	7196	434272	352114	3380	396020	0	5784	2957	16985	0	38252	2500	434272	0	0	20890	0	14755	594	47570	304544		0	363454	357670	107	0	0	0	23541	
11145																																					28	6195	0	0	11749	75	4963	1364	2105	158148	129552	261	142174	0	1643	450	12361	0	15974	1000	158148	0	0	10836	0	4000	0	16665	112887		0	129762	128119	138	3100	0	0	0	
11640																																					498	8377	0	0	78312	0	6103	0	13722	288252	216570	2334	263415	0	1511	0	40011	0	24837	650	288252	0	0	7415	0	16800	0	39858	176711		0	182751	181240	-28	0	0	4500	0	
11837																																					422	1501	0	0	40849	0	1060	275	1873	103203	84852	307	92159	0	1497	0	7000	0	11044	314	103203	0	0	-6	0	10686	0	4881	79971		0	54033	52536	50	4687	0	0	0	
12030																																					0	7544	0	1848	15846	0	3629	571	6692	342672	308174	1870	310044	0	7465	721	0	0	32628	300	342672	0	0	31928	0	300	0	26969	281205		0	294758	287293	100	18528	0	0	0	
12142																																					2289	5235	0	1474	42554	0	5169	0	2884	157338	126459	636	138205	0	1495	0	4000	0	19133	1250	157338	0	0	4420	0	13250	0	31284	95175		0	96753	95258	213	2475	0	0	7110	
12245																																					41	1793	0	0	27609	0	1757	0	1102	112360	87310	1179	100198	0	1017	0	7900	0	12162	1419	112360	0	0	6911	0	3581	0	13938	73372		0	81075	80058	251	0	0	3809	0	
12311	15605	942197	486266	0	3920393	138026	511872	120398	3691302	53586626	601874	47714831	597537	889691	2962118	4880094	1668896	5274258	39999	53586626	465319	71729	866808	0	4676096	390438		0	40794408	39904717	-308645	37975	1238484	1708719	0	1708719										53586626	37494392		47714831				4880094					465319	71729					1592901	35901491						0	37975	50643	1238484	
12647																																					35	7610	0	6288	0	0	4364	969	1055	86834	71759	286	78245	0	593	0	6200	0	8589	125	86834	0	0	2299	0	6165	400	15004	56755		0	65706	65113	0	1000	0	0	0	
12656																																					105	348	0	708	0	0	227	0	168	13411	12178	72	12250	0	178	0	0	0	1161	72	13411	0	0	701	0	388	0	2165	10013		0	11152	10974	0	881	0	0	0	
12937																																					44	18134	0	0	666	0	11901	0	2008	196070	163235	1362	164597	0	1213	0	0	0	31473	750	196070	0	0	25645	0	5250	0	27037	136198		0	159530	158317	-172	5000	0	0	0	
12946																																					1925	9909	2884	0	67510	1132	11674	1698	17902	622432	513066	5601	562455	0	5967	9959	33333	0	59977	1	622432	0	0	44628	0	17119	0	57607	455459		0	503806	497839	-1771	0	0	10455	0	
12955																																					5025	2261	0	4003	2263	0	3037	573	1405	120132	104563	504	108942	0	868	0	3875	0	11189	1567	120131	0	0	2189	0	7433	2183	19731	84831		0	100250	99382	0	0	0	0	0	
13037																																					297	2461	1431	0	38955	0	4857	813	3874	170209	138288	1723	140011	0	2340	12727	0	0	30198	900	170209	0	0	11917	0	17314	0	23360	114928		0	102751	100411	67	4383	0	0	0	
13103																																					27	10230	4066	1355	175115	0	13864	321	33558	1144166	780614	13796	993785	97	8367	4560	185200	0	150284	500	1144166	0	0	118840	0	34019	1484	29559	751055		0	906554	898187	-3075	1399	0	0	14175	
13251																																					2545	3505	0	0	7638	0	102	163	789	36085	32450	240	32690	0	500	0	0	0	3394	25	36084	0	0	1558	0	1725	0	4025	28425		0	20807	20307	86	1036	0	0	0	
13457																																					350	452	0	0	4368	0	17	0	1737	20240	14763	67	14830	0	90	0	0	0	5410	50	20240	0	0	5298	0	50	0	2261	12502		0	10856	10766	12	2550	0	0	0	
14052																																					1206	2661	0	0	10134	0	2227	158	1944	72769	62298	229	66527	0	626	0	4000	0	6242	1000	72769	0	0	3665	0	1500	0	8110	54188		0	51080	50454	77	3985	0	0	0	
14155																																					0	2383	0	200	6524	0	6416	1005	3988	118027	88341	721	105612	0	1337	0	14850	0	12415	176	118027	0	0	11971	0	160	0	8887	79454		0	98848	97511	108	0	0	1700	0	
14454																																					2934	393	0	1084	7368	0	435	0	354	29587	20973	163	24036	0	386	2116	2900	0	5551	75	29587	0	0	102	0	5117	0	2776	18197		0	14914	14528	257	375	0	0	0	
14650																																					1089	2143	0	2476	30	0	281	0	1624	24060	21445	255	21700	0	269	100	0	0	2360	200	24060	0	0	1860	0	300	0	5667	15778		0	15996	15727	0	590	0	0	0	
14753																																					0	2523	0	9015	8306	0	141	0	497	34005	30329	474	30803	0	523	0	0	0	3202	300	34005	0	0	587	977	1277	0	6424	23905		0	14046	13523	61	0	0	0	0	
14865																																					18	3957	808	0	33422	0	5742	1519	6190	227932	189006	1556	207263	0	3635	0	16701	0	20669	730	227932	0	0	9555	0	9946	0	33412	155594		0	179426	175791	438	485	0	0	0	
14977																																					16539	735	0	99	5875	0	340	0	982	45832	38405	235	38880	0	307	0	240	0	6952	0	45832	0	0	7016	0	0	0	3503	34902		0	21569	21262	-64	0	0	0	0	
15536																																					3548	66862	2128	0	341146	0	79052	63280	262854	4891752	2989491	34324	4498815	0	62328	34514	1475000	0	392937	10593	4891752	0	0	123296	0	278330	6055	204074	2785417		0	4094141	4031813	-19282	500	0	0	0	
16337																																					8103	8246	0	0	83049	0	20517	5551	17414	500386	418698	3510	457348	0	3677	0	29000	0	43038	350	500386	0	0	33850	0	8500	0	44195	374503		0	355024	351347	338	6159	0	0	6140	
16458																																					6495	1645	0	19978	44799	0	10139	0	2205	228522	195317	1174	197873	0	2010	0	1382	0	30649	941	228522	0	0	26779	0	2059	1346	13866	181451		0	141687	139677	870	2238	0	0	0	
16551																																					807	4679	0	0	12150	1032	3104	1273	6804	161877	120026	352	145948	0	2336	843	24972	0	15929	175	161877	0	0	9050	0	6576	0	16458	103568		0	133521	131185	128	0	0	598	0	
16748																																					528	1823	251	3805	13337	0	772	117	2130	53565	45858	548	48406	0	418	0	2000	0	5159	400	53565	0	0	2052	0	2600	205	8536	37322		0	29335	28917	107	1680	0	0	0	
16944																																					0	6950	0	0	10120	0	127	37	234	33095	28673	224	28897	0	229	0	0	0	4198	1000	33095	0	0	1630	0	1500	0	5596	23077		0	15856	15627	68	0	0	0	0	
16953																																					3230	1549	0	205	12247	0	116	24	434	31496	26081	148	26229	0	200	0	0	0	5267	100	31496	0	0	2784	0	2275	0	6041	20040		0	12491	12291	108	1400	0	0	0	
17110																																					3231	2188	50	0	18857	0	1768	0	3065	114788	97596	1636	99232	0	558	0	0	0	15556	300	114788	0	0	8270	0	6986	0	0	97596		0	84806	84248	0	0	1381	0	0	
17147																																					12749	44844	1794	3388	176185	0	19877	12882	76486	2041199	1625099	13365	1855068	0	23199	24847	136291	0	186130	5985	2041198	0	0	104307	125	75678	879	220468	1404632		0	1634909	1611710	35	55558	0	7736	72577	
17259																																					16	851	0	6	26816	0	1024	165	2445	64625	52355	1138	58063	0	151	0	3500	0	6562	769	64625	0	0	4666	0	769	0	7213	45142		0	33254	33103	358	199	0	1070	0	
17464																																					162	46534	11526	2211	107476	1518	39763	52727	89987	2263152	1797286	7939	2064071	0	47166	0	248975	0	199081	750	2263152	0	0	122117	0	76340	1929	184795	1612491		0	1954255	1907089	-126	2230	0	0	9871	
17839																																					47	3487	0	0	42140	0	2229	143	2593	208980	184026	1643	192949	0	2484	0	0	0	16031	800	208980	0	0	4751	0	9301	0	23763	160263		0	160825	158341	1179	0	0	3715	3565	
17950																																					13	5068	0	173	75206	0	5770	678	3851	230860	191683	1655	211475	0	1612	1695	12237	0	19385	725	230860	0	0	7966	0	10550	0	27462	164221		0	140018	138406	144	0	0	5900	0	
18050																																					93	13966	836	19635	73382	0	13598	204	3168	297010	257709	3312	261705	0	2198	0	684	0	35305	1214	297010	0	0	24965	0	7671	386	73850	183859		0	173110	170912	1455	830	0	0	0	
18135																																					167	7089	0	0	30968	0	12925	0	6969	213972	160342	562	196169	0	1190	0	26095	0	17803	456	213972	0	0	10942	0	6056	1958	41408	118934		0	142644	141454	349	12442	0	0	9170	
18377																																					6676	2	0	0	5711	0	698	0	307	29191	26489	101	26590	0	117	0	0	0	2601	0	29191	0	0	2573	0	0	0	0	26489		0	15914	15797	28	0	0	0	0	
18827																																					34399	2678	2235	0	81506	533	2064	202	3552	351393	312627	2494	315121	0	2558	0	0	0	36272	528	351393	0	0	29163	0	7248	0	39265	273362		0	226782	224224	-667	0	0	0	0	
18836																																					7	3057	0	0	8841	0	2848	1242	5551	145915	123537	1465	132644	0	1531	0	7642	0	13271	180	145915	0	0	11316	0	1676	0	17916	105621		0	125900	124369	99	0	0	0	0	
18854																																					13160	1515	0	0	1012	0	2178	743	1539	107630	95908	381	99698	0	472	0	2500	0	7932	40	107630	0	0	3820	0	4060	0	11469	84439		0	87955	87483	12	0	0	909	0	
18957																																					153	1333	0	0	9187	0	534	40	1887	52206	47278	95	49659	0	1281	0	2286	0	2547	200	52206	0	0	1838	0	500	0	5227	42051		0	39963	38682	9	390	0	0	0	
19356																																					2623	3747	0	0	25690	0	823	0	1016	80139	67388	1479	72172	0	874	0	1585	0	7966	2025	80138	0	0	2592	0	3200	0	11347	56041		0	47114	46240	149	0	0	1720	0	
19730																																					35766	68948	6702	8672	149542	0	69836	3837	82130	2310882	1912343	12893	2093532	0	28704	17846	129927	0	217350	4083	2310882	0	0	95377	0	116304	1015	310535	1601808		0	1890977	1862273	1586	4315	0	0	38369	
19936																																					2766	5353	0	5212	26922	0	6746	1075	5411	226701	191590	888	208424	0	2491	0	10000	0	18277	420	226701	0	0	7860	0	9781	0	58212	133378		0	158014	155523	216	17693	0	0	5946	
19972																																					7561	37	0	12548	0	0	314	0	2626	55769	43871	644	44515	0	145	0	0	0	11254	0	55769	0	0	408	0	10846	0	68	43804		0	32828	32683	0	0	0	0	0	
20053																																					1802	1556	450	0	10261	0	452	484	2230	77578	61162	331	68932	0	870	1320	7294	0	8646	150	77578	0	0	2405	0	6053	0	7835	53327		0	57673	56803	38	2220	0	0	145	
20147																																					708	2308	656	0	17265	0	1973	520	1475	68556	57370	366	62955	0	371	361	5219	0	5601	100	68556	0	0	-23	0	5533	0	11195	46175		0	41493	41122	-9	2168	0	0	0	
20370																																					7707	5811	0	0	7015	0	6597	530	8878	207451	181507	2347	188954	0	2924	0	5100	0	18497	2866	207451	0	0	-781	0	16235	1830	19729	161778		0	172007	169083	177	0	0	0	0	
20512																																					4297	1346	0	750	37350	0	778	211	4317	101666	79094	3609	93093	0	562	0	10390	0	8573	410	101666	0	0	7410	0	775	0	12180	66914		0	53029	52467	-22	150	0	0	0	
20633																																					300	5063	0	18322	31260	0	6263	396	9830	268980	220160	2985	245155	0	2504	0	13000	0	23825	1106	268980	0	0	22200	0	1394	0	21056	199104		0	200050	197546	-875	0	0	9010	0	
20857																																					441	7763	0	0	93151	0	1429	0	3459	148070	108024	179	135401	0	298	142	23873	0	12669	200	148070	0	0	5381	0	5800	0	66778	41246		0	41256	40958	1288	727	0	3325	0	
20866																																					2329	5724	0	0	13736	0	6588	0	11089	241222	193017	909	223412	0	6138	0	29346	0	17810	861	241222	0	0	6914	0	9955	1066	15315	177702		0	206828	200690	80	0	0	140	0	
21256																																					801	340	0	6	1038	0	86	62	620	9328	7638	12	8150	0	94	0	500	0	1178	105	9328	0	0	572	0	495	0	1570	6068		0	6322	6228	6	147	0	0	0	
21359																																					100	471	0	0	5766	0	120	147	540	21154	18539	57	18960	0	141	0	364	0	2194	550	21154	0	0	894	0	700	0	2456	16083		0	14151	14010	50	0	0	0	0	
21630																																					277	2421	0	0	47708	0	617	0	1121	80758	64557	853	73671	0	359	0	4959	0	7087	281	80758	0	0	4258	0	1919	0	12763	51794		0	25023	24664	629	3950	0	0	3302	
21658																																					254	2059	0	0	27585	0	1530	169	3680	135187	118824	952	121437	0	1197	0	1661	0	13750	100	135187	0	0	8958	0	4157	0	12381	106443		0	95387	94190	535	5720	0	0	0	
