"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	
1351																																																												0	0	0									0	25	1	128	152	0	0	0	0		0	0	0	116	5	0	0	0	0	97	91	0	0	0	0						0	0	0	0	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	158	120	0	0	0	0	0	0	0	13	137	0	0	0	0	
1454																																																												0	0	0	0	0	0	0	0	0	0	0	0	56	0	220	0	245	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	195	0	0	146	0	0	0	22	4	0	199	37	75	0	0	0	0	0	0	188	0	0	0	0	0	
1557																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	77	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	34	0	0	0	0	0	
1632																																																												0	0	0									0	0	0	52	0	69	0	0	0		0	0	0	60	0	0	0	0	0	124	0	0	0	0	0						0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	298	0	160	0	0	0	0	0	
1669																																																												0	0	0									0	0	0	70	0	43	0	0	0		157	0	0	0	0	0	0	0	0	25	0	44	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	32	29	0	0	0	0	164	0	642	73	52	3	0	0	
1829																																																												84	29	150									0	0	0	734	0	91	0	0	0		0	0	0	0	0	0	0	0	0	1621	0	436	0	0	0						0	0	0	0	0	49	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	124	46	8	0	0	0	0	1101	134	371	243	65	0	0	0	
1856																																																												0	0	0									0	0	0	48	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	12	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	1	0	0	0	0	165	0	32	0	0	0	0	0	
2040																																																												0	0	0									0	0	0	337	0	351	0	0	621		0	0	0	0	0	0	0	0	0	19	0	0	0	0	0						0	0	0	0	0	0	0	0	0	20	18	0	18	17	0	0	0	0	19	8	0	250	18	200	0	0	0	0	1734	0	938	70	0	0	0	0	
2161																																																												0	0	0									0	0	0	54	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	168	11	0	0	0	0	0	88	0	609	23	0	0	0	0	
2376																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	143	0	159	0	112	0	0	0	
2451																																																												0	0	0									0	0	0	47	31	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	87	0	0	0	0	0	
2554																																																												0	0	0									0	4	0	15	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	15	54	0	0	0	0	
2732																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	2	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	97	0	0	0	0	0	0	376	12	6	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																												0	0	0									53	35	461	64	0	0	0	0	0		0	165	0	0	0	246	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	35	461	53	0	0	246	0	0	222	0	0	0	0	0	0	22	0	6	0	0	0	0	35	0	0	18	0	0	0	0	
2938																																																												0	0	0									0	0	0	686	30	94	0	0	0		68	0	0	0	0	0	0	0	0	60	0	838	0	0	0						0	0	0	120	23	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	19	46	0	0	0	0	123	102	351	37	39	11	0	0	
2956																																																												0	0	0									0	0	0	0	0	9	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	46	0	27	7	0	0	0	0	
3252																																																												0	0	0									0	0	0	611	49	550	0	0	0		0	0	0	5	0	0	0	0	0	12	62	123	0	0	0						0	0	0	0	0	0	539	5	510	0	0	0	0	0	0	0	0	0	0	0	0	269	17	63	0	0	0	0	18	0	62	0	0	0	0	0	
3458																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	19	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	32	0	0	0	0	0	
3506																																																												335	0	1734	0	0	0	0	0	0	0	0	0	0	0	2135	0	3173	0	0	0	0	0	0	0	0	0	0	0	0	0	852	0	2406	0	0	0	0	0	0	0	0	0	0	0	128	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	9	0	0	0	0	1666	0	441	0	0	0	0	0	
3579																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	1449	56	8	0	0	0	0	15	0	0	0	0	0	0	0	0	434	62	356	0	0	0	0	0	0	0	0	0	0	0	54	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	287	45	0	0	0	0	921	0	766	715	0	0	0	0	
3720																																																												0	0	0									0	0	0	9	42	0	0	0	0		0	0	0	0	0	0	0	0	0	4	0	0	0	0	0						0	0	0	0	0	0	0	0	4	0	16	0	0	13	0	0	0	0	0	0	0	174	31	24	0	0	0	0	85	0	193	0	0	0	0	0	
3953																																																												0	0	0									1660	1047	0	242	131	1774	0	0	0		0	0	0	284	172	423	0	0	0	0	0	63	0	0	0						0	0	0	0	0	0	1047	0	1660	1089	172	2025	940	172	1961	0	0	0	0	0	0	76	11	53	0	0	0	0	145	258	76	0	9	0	0	0	
4138																																																												0	0	0									0	0	0	152	0	58	0	0	0		473	23	668	0	0	0	0	0	526	22	44	591	0	0	0						0	0	0	44	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	76	160	0	0	0	0	248	0	1897	295	0	0	0	0	
4147																																																												0	0	0									0	0	0	16	0	144	0	0	0		521	0	0	0	0	0	0	0	0	0	0	828	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	12	0	39	0	0	0	0	0	0	146	0	0	0	0	0	
4156																																																												0	0	0									655	54	19	91	3	263	0	0	0		0	0	0	27	0	0	0	0	0	137	0	0	0	0	0						0	0	0	0	0	0	54	19	655	0	0	0	0	0	0	0	0	0	0	0	0	76	0	35	0	0	0	0	44	0	115	148	3	0	0	0	
4231																																																												0	0	0									0	0	0	52	0	0	0	0	0		0	0	0	29	0	7	0	0	0	555	0	0	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	28	0	0	0	0	133	0	518	0	0	0	0	0	
4437																																																												0	0	0									0	0	0	389	0	375	0	0	0		0	0	0	6	0	0	0	0	0	466	0	481	0	0	0						0	0	0	0	0	47	0	0	0	0	0	76	0	0	76	0	0	0	0	0	0	32	0	36	0	0	0	0	130	0	21	0	0	0	0	0	
4839																																																												0	0	0									0	0	0	71	18	0	0	0	0		0	0	0	0	0	0	162	0	104	199	184	404	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	5	6	0	0	0	0	11	8	270	0	32	12	0	0	
5005																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	219	14	457	0	0	0	0	0	
5050																																																												0	0	0									0	0	0	268	256	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	149	58	121	0	0	0	0	0	0	53	7	0	0	0	0	
5069																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10486	0	0	0	0	0	0	0	0	7504	5017	3006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2725	0	0	0	0	0	0	0	
5135																																																												0	0	0									0	11	0	41	0	66	264	72	130		0	0	0	20	0	43	0	0	0	35	0	0	0	0	0						0	0	0	0	0	0	11	0	0	0	0	43	0	0	32	0	0	0	6	11	13	158	70	76	0	0	0	0	81	0	779	168	10	76	0	0	
5210																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	83	137	4792	0	0	0	0	0	0	0	0	0	0	0	15	0	95	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	100	1067	362	73	34	0	0	
5247																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	96	4	0	0	0	0	0	0	0	953	0	322	0	0	0	
5274																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	48	0	158	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	44	0	0	0	0	510	9	55	0	0	0	0	0	
5331																																																												0	0	0									0	0	0	0	0	259	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
5461																																																												0	0	0									0	0	0	139	50	29	0	0	0		0	0	0	0	0	0	0	0	0	280	0	0	0	0	0						0	0	0	0	0	125	0	0	0	0	0	14	0	0	14	0	0	0	0	0	0	19	65	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																												0	0	0									0	0	0	16	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	17	0	0	0	0	0	0	123	0	0	0	0	0	
6039																																																												0	0	0									217	0	4	3	132	9	0	0	0		0	0	0	28	0	21	0	0	0	107	0	170	0	0	0						0	0	0	0	0	0	3	5	217	0	0	0	0	0	0	0	0	0	24	6	0	26	7	143	0	0	0	0	113	0	90	0	0	0	0	0	
6057																																																												0	0	0									0	11	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	41	0	8	0	0	0	0	0	
6141																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	21	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
6329																																																												0	0	0									0	0	0	320	30	113	0	0	0		123	0	43	54	0	0	0	0	0	461	667	827	0	0	0						0	0	0	111	0	0	35	0	0	0	0	0	0	0	0	0	0	0	28	0	12	883	136	290	0	0	0	0	546	71	384	296	17	0	0	0	
6972																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	203	0	0	1181	0	0	0	0	0	0	0	0	0	0	128	0	978	0	0	0	0	0	0	0	0	0	0	0	0	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	6	9	0	0	0	0	80	1137	0	0	9	0	0	0	
7009																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	260	0	0	0	0	0	230	0	0	0	0	0						0	0	0	0	0	0	9	0	20	0	0	0	0	0	0	0	0	0	60	5	0	552	145	59	0	0	0	0	8	0	672	257	0	0	0	0	
7157																																																												0	0	0									70	77	8	37	19	12	0	0	0		0	0	0	0	0	0	0	0	0	0	0	28	0	0	0						0	0	0	0	0	0	77	8	70	0	0	0	0	0	0	0	0	0	0	0	0	62	28	23	0	0	0	0	0	0	191	129	0	0	0	0	
7166																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																																																												0	0	0									0	360	140	4	59	170	0	0	0		0	0	0	0	0	0	0	0	0	11	0	0	0	0	0						0	0	0	0	0	0	360	140	0	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	59	28	0	0	0	0	
7634																																																												0	0	0									0	0	0	90	0	377	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	84	0	0	0	0	35	0	8	0	0	0	0	0	
8033																																																												0	0	0									612	0	205	455	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	205	612	0	0	533	0	0	480	0	0	0	0	0	0	288	14	0	0	0	0	0	0	0	148	0	0	0	0	0	
8417																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																																																												0	0	0									11	31	0	18	7	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	31	0	11	0	0	0	0	0	0	0	0	0	0	0	0	40	82	0	0	0	0	0	0	0	58	0	0	0	0	0	
