"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	
1351	0	0	0	0	0	0	0	0	0	0	0	0	9	4			0	0	1653	1591	0	0						0						0			0	0	0	0			0	0	62	5	0	0	0	0	0	
1454	0	0	0	0	0	0	0	0	0	0	0	0	31	0		0	0	6	145	17	0	14		0	0		0	0		0	0		0	0		0	0	0	0	0			28	3	86	22	0	0	0	0	0	
1557	0	0	0	0	0	0	0	0	0	0	0	0	21	7			0	3	1	0	0	0						0						0			0	0	0	0			0	0	1	11	0	0	0	0	0	
1632	0	0	0	0	0	0	0	0	0	0	0	0	52	10			0	1	60	39	0	1						0						0			0	0	0	0			0	0	17	39	2	0	3	0	0	
1669	0	0	0	0	0	0	56	0	0	0	0	0	96	60			0	3	218	48	0	0						0						0			0	0	0	0			0	0	111	32	1	0	0	3	0	
1829	0	0	0	0	0	0	0	0	0	0	0	0	187	181			0	0	1471	834	0	0						0						0			0	0	338	0			20	0	66	6	0	0	213	0	0	
1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0			2	0	0	0	0	0	0	0	0	
2040	0	0	0	0	0	0	0	0	0	0	0	0	62	43			0	0	241	149	0	0						0						0			0	0	0	0			13	2	45	17	0	0	34	0	0	
2161	0	0	0	0	0	0	0	0	0	0	0	0	25	0			0	0	35	0	0	0						0						0			0	0	0	0			7	7	28	18	0	0	0	0	0	
2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	20	20	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	0	
2732	0	0	0	0	0	0	0	0	0	0	0	0	34	27		0	0	0	256	248	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	8	7	0	0	0	0	0	
2750	0	0	0	0	0	0	0	0	0	0	0	0	46	37			0	5	27	0	0	0						0						5			0	0	0	0			0	0	27	0	4	0	0	0	0	
2938	0	0	0	0	0	0	0	0	0	0	0	0	250	186			0	0	1080	697	0	0						0						0			0	0	0	0			0	0	380	64	0	0	3	0	0	
2956	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	1	11	0	0	1						0						0			0	0	0	0			0	0	10	1	5	0	0	0	0	
3252	0	0	0	0	0	0	0	0	0	0	0	0	214	17			0	92	1220	195	0	550						0						0			0	0	0	0			0	0	475	104	1	0	0	0	0	
3458	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	9	0	0	0	0	0	
3506	0	0	0	0	0	0	0	0	478	48	0	0	76	6		0	0	0	895	87	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	52	3	19	0	278	0		
3579	0	0	0	0	0	0	0	0	0	0	0	0	191	105		0	0	0	501	67	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			83	4	311	61	21	0	40	0	0	
3720	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	26	0	0	0						0						0			0	0	0	0			0	0	26	5	0	0	0	0	0	
3953	0	0	0	0	0	0	0	0	0	0	0	0	28	17			0	4	114	5	0	100						100						4			0	0	0	0			0	0	4	7	0	0	5	0	0	
4138	15	1	0	0	0	0	0	0	0	0	0	0	7	0			0	0	64	0	0	0						0						0			0	0	0	0			0	0	49	6	0	0	0	0	0	
4147	0	0	0	0	0	0	208	0	0	0	0	0	8	0			0	0	245	31	0	0						0						0			0	0	0	0			5	0	1	8	0	0	0	0	0	
4156	0	7	0	0	0	0	0	0	0	0	0	0	95	32			0	0	97	43	0	0						0						0			0	0	0	1			0	0	46	48	7	0	8	0	0	
4231	0	0	0	0	0	0	0	0	0	0	0	0	43	0			0	0	52	0	0	0						0						0			0	0	0	0			0	0	52	28	15	0	0	0	0	
4437	0	0	0	0	0	0	110	0	0	0	0	0	31	6			0	0	379	117	0	0						0						0			0	0	0	0			0	0	52	25	0	0	100	0	0	
4839	0	0	0	0	0	0	0	0	0	0	0	0	264	28			0	0	81	3	0	0						0						0			0	0	0	0			0	0	62	235	0	1	0	16	0	
5005	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	1	0	0	0	0	0	
5050	0	0	0	0	0	0	0	0	0	0	0	0	23	7			0	0	70	26	0	0						0						0			0	0	0	0			5	0	39	16	0	0	0	0	0	
5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
5135	0	0	0	0	0	0	1	28	7	0	0	0	66	16			0	2	67	21	0	1						1						2			0	0	0	0			7	4	26	14	1	1	4	0	0	
5210	0	0	0	0	0	0	0	0	0	0	0	0	40	4		0	0	0	72	33	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	29	36	0	0	0	10	0	
5247	0	0	0	0	0	0	0	0	0	0	0	0	8	0		0	0	1	18	1	0	12		0	0		0	0		0	0		0	0		0	0	0	0	0			2	3	3	4	0	0	0	0	0	
5274	0	0	0	0	0	0	0	0	0	0	0	0	39	19			0	0	27	10	0	0						0						0			0	19	0	0			0	0	17	20	0	0	0	0	0	
5331	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	0	
5461	0	0	0	0	0	0	0	0	0	0	0	0	17	16			0	0	7	0	0	4						0						0			0	0	0	0			0	0	3	1	0	0	0	0	0	
5751	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	22	2	0	3						3						0			0	0	0	0			0	0	3	0	0	0	14	0	0	
6039	0	0	0	0	0	0	174	0	0	0	0	0	36	3			0	0	234	28	0	3						3						0			0	0	0	0			0	0	25	28	5	0	4	0	0	
6057	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	9	8	0	0						0						0			0	0	0	0			0	0	1	5	0	0	0	0	0	
6141	0	0	0	0	0	0	31	11	0	0	0	0	36	13			0	0	45	0	0	0						0						0			0	0	0	0			0	0	14	12	0	0	0	0	0	
6329	27	1	0	0	0	0	20	1	0	0	0	0	118	12			2	0	775	378	0	0						0						0			0	0	0	0			5	4	304	93	2	3	41	0	0	
6972	0	0	0	0	0	0	0	24	0	0	0	0	229	1		0	0	0	133	64	0	0		0	0		0	0		0	0		0	0		0	0	0	25	0			15	13	29	191	0	0	0	0	0	
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
7045	0	0	0	0	0	0	0	0	0	0	0	0	34	0			0	0	133	0	0	0						0						0			0	0	0	0			0	0	133	33	1	0	0	0	0	
7157	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	24	20	0	0						0						0			0	0	0	0			0	0	4	6	8	0	0	0	0	
7166	0	0	0	0	0	0	0	0	0	0	0	0	79	79		0	0	0	427	427	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
7456	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	7	3	0	0						0						0			0	0	0	0			0	0	4	2	0	0	0	0	0	
7634	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	177	96	0	0						0						0			0	0	0	0			0	0	81	13	0	0	0	0	0	
8033	0	0	0	0	0	0	0	0	0	0	0	0	41	9			0	12	15	0	0	5						0						0			0	0	0	0			0	0	10	20	0	0	0	0	0	
8417	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
8462	0	0	0	0	0	0	0	0	0	0	0	0	34	12			0	4	48	0	0	0						0						4			0	0	0	0			0	0	48	18	0	0	0	0	0	
8547	0	0	0	0	0	0	61	10	0	0	0	0	435	232		0	0	0	927	351	0	0		0	0		0	0		0	0		0	0		0	0	0	39	0			18	12	171	87	94	0	287	0	0	
8631	0	0	0	0	0	0	0	0	0	0	0	0	35	0			0	0	33	0	0	0															0	0	0	0			0	0	33	35	0	0	0	0		
9357	0	0	0	0	0	0	0	0	0	0	0	0	45	38		0	0	0	13	10	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	3	7	0	0	0	0	0	
9553	0	4	0	0	0	0	0	0	0	0	0	0	5	0			0	0	8	0	0	0						0						0			0	0	0	0			8	1	0	0	0	0	0	0	0	
9807	0	0	0	0	0	3	0	200	0	0	0	0	246	39		0	0	0	2	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	3			2	1	0	0	0	0	0	0	0	
9955	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	8	17	0	0	0						0						8			0	0	0	0			0	0	17	9	0	0	0	0	0	
10157	0	0	0	0	0	0	0	0	0	0	0	0	124	0			0	118	365	0	0	356						356						110			0	0	0	0			0	0	9	6	0	0	0	0	0	
10250	0	0	0	0	0	0	0	0	0	0	0	0	48	10			0	0	159	0	0	0						0						0			0	0	0	0			0	0	159	38	0	0	0	0	0	
10849	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	1	0	0	0	0	
10858	0	0	0	0	0	0	0	0	0	0	0	0	107	8		0	0	0	5973	445	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			4987	0	541	99	0	0	0	0	0	
11145	0	0	0	0	0	0	0	0	0	0	0	0	11	2			0	0	254	219	0	0						0						0			0	0	0	0			0	0	35	9	0	0	0	0	0	
11640	0	0	0	0	0	0	0	0	0	0	0	0	229	4			0	200	328	22	0	276						0						5			0	0	0	0			0	0	30	25	0	0	0	0	0	
11837	26	0	0	0	0	0	0	0	0	0	0	0	18	0			0	0	183	150	0	0															0	0	0	0			5	0	2	18	0	0	0	0	0	
12030	8	1	112	56	0	0	472	50	0	0	0	0	1000	302			0	320	1309	152	0	362						0						0			0	0	0	0			0	0	0	0	267	4	203	0	0	
12058	0	0	0	0	0	0	0	0	0	0	0	0	58	8			0	7	302	120	0	10						0						2			0	0	0	0			0	0	106	33	10	0	44	22	0	
12142	0	0	0	0	0	0	0	0	0	0	0	0	101	0			0	71	262	0	0	97						0						0			0	0	0	0			0	0	165	30	0	0	0	0	0	
12245	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	9	0	0	0						0						0			0	0	0	0			2	1	7	3	0	0	0	0	0	
12311	1816	94	0	0	346	63	1514	457	8531	550	0	0	36756	19216	19216	0	0	0	91537	21790	0	0	21790	0	0	0	0	0	8531	0	0	0	0	79	550	0	0	0	7936	525	0	0	0	0	48323	15705	67	0	1217	64	0	
12647	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	32	0	0	0						0						0			0	0	0	0			0	0	25	0	0	0	7	0	0	
12656	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	81	0	0	0						0						0			0	0	0	0			0	0	43	10	0	0	38	0	0	
12937	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
12946	1	0	0	0	0	0	32	18	0	0	0	0	208	59		0	0	1	1015	614	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	215	116	12	2	121	32	0	
12955	0	0	0	0	0	0	0	2	11	1	0	0	31	0			0	0	23	2	0	0						0						0			0	0	0	0			0	0	10	28	0	0	0	0	0	
13037	0	0	0	0	0	0	0	0	0	0	0	0	12	8			0	0	211	178	0	0															0	0	0	0			15	1	13	3	0	0	5	0	0	
13103	0	0	0	0	0	0	0	0	0	0	0	0	4	1		0	0	0	8	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	8	3	0	0	0	0	0	
13251	0	0	0	0	0	0	0	0	0	0	0	0	45	12			0	0	12	0	0	4						4						0			0	0	0	0			0	0	8	14	0	19	0	0	0	
13457	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	8	3	2	0	0						0						8			0	0	0	0			0	0	1	0	0	0	0	0	0	
14052	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	72	35	0	0						0						0			0	0	0	0			0	0	0	5	0	0	37	0	0	
14155	0	0	0	0	0	0	0	0	0	0	0	0	43	1			0	4	305	144	0	15						15						3			0	0	0	0			0	0	131	38	0	0	15	0	0	
14258	0	0	0	0	0	0	0	0	0	0	0	0	267	83		0	0	0	30	3	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	27	14	0	170	0	0		
14409	0	0	0	0	0	4	737	308	19	30	0	0	13751	8030	8030	0	0	2063	32591	11983	0	7906	11983	0	0	0	0	0	19	0	0	0	0	0	30	0	0	0	20	0	0	0	2700	0	9098	2985	331	0	0	128	0	
14454	0	0	0	0	0	0	0	18	15	9	0	0	44	17			0	0	35	11	0	1						1						0			0	0	0	0			0	0	7	0	0	0	1	0	0	
14650	0	0	0	0	0	0	6	0	0	0	0	0	20	0			0	1	39	0	0	7															0	0	0	0			0	0	26	19	0	0	0	0		
14753	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	2	19	12	0	7						7						2			0	0	0	0			0	0	0	2	0	0	0	0	0	
14865	0	0	0	0	0	0	0	0	0	0	0	0	20	2			0	0	55	0	0	0						0						0			0	0	0	0			4	1	51	17	0	0	0	0	0	
14940	0	43	0	0	0	0	0	0	0	0	0	0	115	0			0	4	155	0	0	4						0						0			0	0	2	0			0	0	148	68	0	0	0	1	0	
15536	0	0	0	0	19	0	0	0	326	33	0	0	91	8		0	0	0	386	18	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	20	50	0	0	3	0	0	
16337	0	0	0	0	0	0	20	5	0	0	0	0	148	87			0	0	298	1	0	0						0						0			0	0	0	0			0	0	277	56	0	0	0	0	0	
16458	0	0	0	0	0	0	0	18	0	0	0	0	50	13			0	14	156	116	0	25						0						0			0	0	0	0			0	0	15	5	0	0	0	0	0	
16551	0	0	0	0	0	0	0	0	0	0	0	0	29	19			0	0	125	60	0	0						0						0			0	0	0	0			0	0	56	10	0	0	9	0	0	
16748	0	16	0	0	0	0	27	15	0	0	0	0	47	3			0	0	226	33	0	0															0	0	0	0			0	0	19	12	1	0	85	62	0	
16944	0	0	0	0	0	0	0	0	0	0	0	0	20	14			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	6	0	0	0	0	0	
16953	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
17147	0	0	0	0	0	0	0	0	0	0	0	0	159	83		0	0	2	1034	737	0	13		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	271	67	7	0	13	0	0	
17259	0	0	0	0	0	0	0	0	0	0	0	0	14	2			0	12	26	9	0	17						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
17464	0	0	0	0	0	0	17	0	0	0	0	0	338	159		0	0	0	941	241	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			122	35	561	137	4	3	0	0	0	
17549	0	0	0	0	0	0	0	0	54	88	0	0	99	2			0	0	56	0	0	0						0						0			0	0	0	0			0	0	2	9	0	0	0	0	0	
17839	0	0	0	0	0	0	0	9	0	0	0	0	43	2			0	0	131	0	0	23						23						0			0	0	0	0			0	0	81	26	6	0	27	0	0	
17950	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	38	1	0	0						0						0			0	0	0	0			0	0	37	13	0	0	0	0	0	
18050	0	0	0	0	0	0	0	0	0	0	0	0	26	4			0	0	82	10	0	0						0						0			0	0	0	0			20	1	52	21	0	0	0	0	0	
18135	0	0	0	0	0	0	0	0	0	0	0	0	154	0			0	0	95	0	0	0						0						0			0	0	0	0			0	0	0	0	0	154	0	95	0	
18368	0	0	0	0	0	0	0	0	42	74	0	0	216	76		0	0	0	56	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			5	0	9	2	0	64	0	0	0	
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
18827	0	0	0	0	0	0	0	0	0	0	0	0	41	37			0	0	67	19	0	0						0						0			0	0	0	0			0	0	43	4	0	0	5	0	0	
18836	0	0	0	0	0	0	0	0	0	0	0	0	135	0			0	0	347	0	0	0															0	0	0	0			0	0	332	133	2	0	15	0	0	
18854	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	20	0	0	10						0						0			0	0	0	0			0	0	10	1	0	0	0	0	0	
18957	0	0	0	0	0	0	0	0	0	0	0	0	36	13			0	3	65	1	0	4						0						0			0	0	0	0			0	0	36	10	10	0	24	0	0	
19356	0	0	0	0	0	0	0	2	0	0	0	0	13	0			0	0	17	0	0	0						0						0			0	0	0	0			0	0	17	5	6	0	0	0	0	
19730	0	0	0	0	0	0	0	0	2	0	0	0	27	0		0	0	0	133	69	0	27		0	0		0	0		0	0		0	0		0	0	0	3	0			0	0	0	17	10	0	32	0	0	
19936	0	0	0	0	0	0	0	0	0	0	0	0	43	6			0	20	114	23	0	36						0						0			0	0	0	0			0	0	42	17	0	0	13	0	0	
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
20053	0	0	0	0	0	0	0	1	0	0	0	0	10	1			0	0	59	11	0	0						0						0			0	0	0	0			0	0	45	8	0	0	3	0	0	
20147	0	0	0	0	0	0	0	0	0	0	0	0	25	2			0	0	14	0	0	0						0						0			0	2	0	0			1	0	13	13	10	0	0	0	0	
20259	0	0	0	0	0	0	0	0	0	0	0	0	34	12			0	0	48	0	0	0						0						0			0	0	0	0			0	0	48	22	0	0	0	0	0	
20370	0	0	0	0	0	0	135	1	0	0	0	0	60	29			0	0	301	43	0	0						0						0			0	0	100	0			0	0	4	30	0	0	9	10	0	
20512	0	0	0	0	0	0	0	0	0	0	0	0	70	5			0	0	73	0	0	0						0						0			0	0	0	0			0	0	73	65	0	0	0	0	0	
20633	0	0	0	0	0	0	0	0	0	0	0	0	53	20			0	0	241	148	0	0						0						0			0	0	0	0			0	0	62	26	7	0	31	0	0	
20754	0	0	0	0	0	0	0	0	0	0	0	0	3	2			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	1	0	0	0	0	0	
20839	0	0	0	0	0	0	3	0	0	0	0	0	1	0			0	1	31	26	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0	0	
20857	0	0	0	0	0	0	0	2	0	0	0	0	2	0			0	0	6	0	0	0						0						0			0	0	0	0			0	0	6	0	0	0	0	0	0	
20866	0	0	0	0	0	0	0	40	0	0	0	0	50	1			0	0	58	8	0	0															0	0	0	0			6	2	44	7	0	0	0	0	0	
21256	0	0	0	0	0	0	0	0	0	0	0	0	10	1			0	0	21	15	0	0															0	0	0	0			0	0	6	9	0	0	0	0	0	
21359	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
21630	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
21658	0	0	0	0	0	0	51	0	0	0	0	0	94	1			0	64	89	1	0	0						0						64			0	0	0	0			4	0	33	27	2	0	0	0	0	
22048	193	0	0	0	0	0	0	0	0	0	0	0	43	2			0	0	3160	1064	0	37						0						0			0	0	0	0			0	0	1017	30	11	0	849	0	0	
22235	0	0	0	0	0	0	0	0	0	0	0	0	20	1			0	0	577	0	0	206						0						0			0	0	0	0			0	0	371	17	2	0	0	0	0	
22356	0	0	0	1	0	0	0	0	0	0	0	0	92	58			0	8	326	224	0	0						0						8			0	0	0	0			49	9	53	16	0	0	0	0	0	
22459	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	97	32	0	0						0						0			0	0	0	0			3	0	62	9	2	0	0	0	0	
22543	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	4	0	0	0	0	0	
22552	0	0	0	0	0	0	0	0	0	0	0	0	5	5			0	0	49	19	0	0						0						0			0	0	0	0			0	0	30	0	0	0	0	0	0	
22730	0	0	0	0	0	0	0	0	0	0	0	0	58	18			0	0	107	63	0	0						0						0			0	0	0	0			0	0	44	30	10	0	0	0	0	
22936	1	0	0	0	0	0	0	22	0	0	0	0	66	22			0	0	137	73	0	0						0						0			0	0	0	0			0	0	58	21	1	0	5	0	0	
22954	0	0	0	0	0	0	0	0	0	0	0	0	27	0			0	0	37	12	0	0						0						0			0	0	0	0			0	0	25	27	0	0	0	0	0	
23036	0	0	0	0	0	0	19	0	0	0	0	0	100	22		0	0	14	957	719	0	39		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	167	63	0	1	0	13	0	
23045	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
23241	13	24	22	0	0	10	508	377	0	0	0	0	2097	858		0	0	108	3579	980	0	96		0	0		0	96		0	0		0	108		0	0	0	143	84			77	46	692	298	260	32	924	124	0	
23456	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	16	2	0	0						0						0			0	0	0	0			0	0	14	4	0	0	0	0	0	
23504	0	0	0	0	0	0	0	0	0	0	0	0	71	39		0	0	9	219	177	0	21		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	18	17	0	6	0	3	0	
23540	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	24	0	0	0						0						0			0	0	0	0			0	0	24	4	0	0	0	0	0	
23643	0	0	0	0	0	0	13	0	0	0	0	0	57	9			0	0	458	274	0	34						0						0			0	0	0	0			0	0	137	48	0	0	0	0	0	
23755	0	0	0	0	0	0	0	0	0	0	0	0	25	21			0	0	7	0	0	0						0						0			0	0	0	0			0	0	7	4	0	0	0	0	0	
