"IDRSSD"	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	
1351	0	0	0	0	0	55694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919	663	0	0	2038	21801	10427	0	-49	3000	0	0	0	0	0	0	0	0	0	0	0	8325	47369	0	0	0	0	0	2133	0	0	0	0	-627	252	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1630	0	0	0	1630	0	0	0	5957	25792	18752	51384	0	5158	9376	51384	65918	0	3328	3328	12843	0	
1454	0	0	0	0	0	160230	0	0	0	23415	23415	0	23415	0	0	0	0	102	0	0	0	0	0	0	12479	12730	0	0	0	0	0	0	31	4716	123778	2875	0	0	0	0	1426	0	0	0	112	40116	120002	0	0	0	0	0	7225	102	66	850	0	-676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17261	185885	44417	126209	0	37177	22209	126209	185595	0	25000	25000	30192	0	
1557	0	0	0	0	0	14524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	462	0	0	0	1817	0	0	168	0	8391	0	555	0	0	0	0	0	0	0	0	2459	12065	0	0	0	0	0	660	0	0	0	0	-213	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1378	0	0	0	1378	0	0	0	173	16184	2459	14681	0	3237	1230	14681	19148	0	5514	5514	4549	0	
1632	0	0	0	0	0	275180	0	0	0	4273	4273	0	8	0	4265	0	0	0	0	0	0	0	0	0	2071	6807	0	0	0	0	0	0	328	17	22365	3100	0	0	0	0	0	0	0	0	4650	36420	234110	0	0	0	0	0	13423	0	0	1450	0	-3274	499	0	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15263	0	0	0	15263	0	0	0	2088	35280	39520	266110	0	7056	19760	266110	292926	0	0	0	26462	0	
1669	0	0	0	0	0	70171	0	0	0	24	24	0	0	0	24	0	0	1965	0	0	0	0	0	0	8207	3827	0	0	0	76515	639	0	606	2508	44972	0	0	0	0	0	0	0	0	0	0	42476	27696	0	0	0	0	0	12200	1965	48	2090	5606	1330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10763	136757	48721	30211	0	27351	24361	30211	81923	0	9353	9353	38728	0	
1829	0	0	0	0	0	186913	0	0	0	79	79	0	0	0	79	0	0	0	0	0	0	0	0	0	4501	3874	0	0	0	0	0	0	3277	3056	95223	3808	2928	0	0	0	0	0	0	0	69	66485	120359	0	0	0	0	0	7774	0	15	2181	209	478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5828	0	0	0	5828	0	0	0	7572	101347	70502	134564	0	20269	35251	134564	190084	0	0	0	37287	0	
1856	0	0	0	0	0	8526	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	126	1746	0	0	0	60141	1995	0	-1201	0	154893	0	0	0	0	0	0	0	0	0	0	2228	6298	0	0	0	0	0	6243	98	0	4177	0	-1195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	221279	4223	8266	0	44256	2112	8266	54634	0	322	322	13978	0	
2040	0	0	0	0	0	118010	0	0	0	848	848	0	0	0	848	0	0	0	0	0	0	0	0	0	992	3882	0	0	0	0	0	0	766	0	19880	3114	408	0	0	0	164	0	0	0	1527	38459	78024	0	0	0	0	0	5927	0	0	986	0	-883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	992	26275	41737	84221	0	5255	20869	84221	110345	0	0	0	14931	0	
2161	0	0	0	0	0	54357	0	0	0	22	22	22	0	0	0	0	0	0	0	0	0	0	0	0	958	14642	0	0	196	0	0	0	-62	66	26343	0	0	0	0	0	0	0	0	0	0	28136	26221	0	0	0	0	0	4675	0	5	947	0	-577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1247	43167	28136	29944	0	8633	14068	29944	52645	0	1235	1235	10044	0	
2376	0	0	0	0	0	405293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2943	9894	0	0	27372	431019	12519	0	623	17071	80743	0	2000	0	0	0	0	0	0	0	189	300211	104893	0	0	0	0	0	22976	0	0	7686	0	-5549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47386	535556	312730	122183	0	107111	156365	122183	385659	0	6025	6025	116436	0	
2451	0	0	0	0	0	16116	0	0	0	10	10	0	0	0	10	0	0	750	0	0	0	0	0	0	111	2412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	1602	2231	12203	0	0	0	0	0	1459	750	63	168	0	563	43	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	4514	2231	12734	0	903	1116	12734	14753	0	332	332	1513	0	
2554	0	0	0	0	0	3707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	834	0	0	2	3	0	0	-20	0	2399	50	0	0	0	0	0	0	0	0	0	184	3523	0	0	0	0	0	198	0	0	0	0	-77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3236	234	3721	0	647	117	3721	4485	0	0	0	745	0	
2732	0	0	0	0	0	340381	0	0	0	5696	5696	0	0	0	5696	0	0	1324	0	0	0	0	0	0	7390	16948	0	0	0	0	0	0	570	0	69702	2559	4626	0	19929	0	0	0	0	0	563	93213	246605	0	0	0	0	0	11157	1324	181	0	0	-1217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27500	93113	95772	266579	0	18623	47886	266579	333088	0	5900	5900	53862	0	
2750	0	0	0	0	0	30306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431	977	0	0	0	0	0	0	-17	3445	10307	100	0	0	0	0	0	0	0	0	926	2271	27109	0	0	0	0	0	2265	0	6	280	0	-630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3882	12490	2371	29088	0	2498	1186	29088	32772	0	0	0	4769	0	
2938	0	0	0	0	0	265396	0	0	0	2131	2131	0	0	0	2131	0	0	0	0	0	0	0	0	0	2452	5931	0	0	0	0	0	0	569	0	38240	3005	0	0	0	0	0	0	0	0	0	47689	217707	0	0	0	0	0	11333	0	0	2025	0	-4136	888	0	0	0	888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16577	0	0	0	16577	0	0	0	2452	46196	50694	246611	0	9239	25347	246611	281197	0	0	0	24780	0	
2956	0	0	0	0	0	58992	0	0	0	0	0	0	0	0	0	0	0	1068	0	0	0	0	0	0	1383	1726	0	0	0	0	0	0	281	32	40768	1047	50	0	0	0	0	0	0	0	0	2350	56642	0	0	0	0	0	5249	0	0	0	0	-428	3	0	0	0	3	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	148	0	0	0	1415	45001	3397	62096	0	9000	1699	62096	72795	0	2507	2507	8682	0	
3252	0	0	0	0	0	49270	0	0	0	120	120	0	0	0	120	0	0	0	0	0	0	0	0	0	2084	6397	0	0	0	11935	1030	207	69	0	18106	576	1082	0	0	0	0	0	0	0	364	1339	47567	0	0	0	0	0	3517	0	15	454	13	-927	112	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	2099	38156	2958	52129	0	7631	1479	52129	61239	0	900	900	11268	0	
3458	0	0	0	0	0	9432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4372	0	0	0	0	2541	-14	324	6519	0	315	0	0	0	0	0	0	0	0	1883	7549	0	0	0	0	0	413	0	0	0	0	-385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	7320	1883	15190	0	1464	942	15190	17596	0	801	801	2394	0	
3506	0	0	0	0	0	927154	159	1586	1586	548	548	0	0	0	548	0	41	58578	14	0	0	0	0	0	18902	17448	0	0	0	12433	4259	0	969	6572	335961	7889	0	0	0	0	0	0	0	0	260	241621	685273	0	0	0	0	0	122262	58577	1170	3073	0	49749	1283	0	0	0	1283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51310	0	0	51310	0	0	0	0	26644	386475	305079	748132	0	77295	152540	748132	977967	0	17300	17300	88145	0	
3579	0	0	0	0	0	260187	0	0	0	3385	3385	0	3385	0	0	0	0	8438	0	0	0	0	0	0	7648	2783	0	0	0	0	0	0	1363	7888	14876	15969	6959	0	0	0	0	0	0	0	0	117336	142851	0	0	0	0	0	23758	8438	0	2954	0	7557	239	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15536	24295	133305	162176	0	4859	66653	162176	233688	0	58	58	25907	0	
3720	0	0	0	0	0	84780	0	0	0	125	125	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	4274	0	0	0	0	14929	53	400	42322	0	0	0	0	0	709	0	0	0	0	29038	55742	0	0	0	0	0	6104	0	0	0	0	-1106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	842	0	0	367	475	0	0	0	400	43371	30114	81649	0	8674	15057	81649	105380	0	1049	1049	17984	0	
3953	0	0	0	0	0	60936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631	3744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13303	0	0	16543	9297	35096	0	0	0	0	0	6280	0	0	296	0	-1086	522	0	0	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631	20583	9297	54905	0	4117	4649	54905	63671	0	0	0	6618	0	
4138	0	0	0	0	0	115166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2284	2726	0	0	0	0	0	0	279	663	43706	0	0	0	0	0	0	0	0	0	0	57343	57823	0	0	0	0	0	8656	0	18	815	987	-1066	1225	0	0	0	1225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2965	47247	58330	65884	0	9449	29165	65884	104498	0	0	0	16709	0	
4147	0	0	0	0	0	73058	0	0	0	1303	1303	0	0	0	1303	0	0	0	0	0	0	0	0	0	87	1683	0	0	0	0	0	0	627	54	17489	810	1650	0	0	0	0	0	0	0	1010	23457	48591	0	0	0	0	0	11553	0	0	3172	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	23466	24267	59925	0	4693	12134	59925	76752	0	112	112	12620	0	
4156	0	0	0	0	0	83530	0	0	0	246	246	0	0	0	246	0	0	1783	0	0	0	0	0	0	438	2264	0	0	0	0	0	0	448	0	24560	4354	602	0	0	0	0	792	0	0	0	14462	69068	0	0	0	0	0	10679	0	0	977	0	-1268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1107	0	0	0	1107	0	0	0	438	27801	18816	81517	0	5560	9408	81517	96485	0	0	0	12452	0	
4231	0	0	0	0	0	49969	0	0	0	230	230	0	0	0	230	0	0	0	0	0	0	0	0	0	0	1937	0	0	0	0	0	0	-477	29252	18841	7684	0	0	0	0	0	0	0	0	0	11180	38789	0	0	0	0	0	2505	0	0	0	0	-1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29252	20778	18864	41524	0	4156	9432	41524	55112	0	0	0	12536	0	
4437	0	0	0	0	0	151952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1366	4211	0	0	0	3072	1126	0	3	0	27368	1648	0	0	0	0	0	0	0	0	0	45918	106034	0	0	0	0	0	5685	-12	60	1106	34	-1299	0	0	0	0	0	102	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086	0	0	0	1086	0	0	0	1426	36143	48726	111719	0	7229	24363	111719	143311	0	386	386	16223	0	
4839	0	0	0	0	0	145336	0	0	0	1475	1475	0	0	0	1475	0	0	7	0	0	0	0	0	0	1681	3280	0	0	0	0	0	0	674	9385	53275	2967	3123	0	0	0	0	0	0	0	0	11003	134333	0	0	0	0	0	8799	7	0	1357	0	-820	185	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1220	0	0	0	1220	0	0	0	11066	57912	13970	147771	0	11582	6985	147771	166338	0	0	0	18113	0	
