"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
	TOTAL EQUITY CAPITAL	TOTAL EQUITY CAPITAL, ADJ PREV YR	NET INCOME	CHANGES IN TOTAL EQUITY CAP.-MERGERS	OTH TRANS WITH PARENT HOLDING CO	LESS CASH DIV DECLRD-COMMON STOCK	LESS CASH DIV DECLRD-PREFERRED STOCK	RESTATEMENTS DUE TO CORRECTIONS, ETC	EQUITY CAP: END BAL PREV YR (RESTAT)	SALE,CONVRSN,ACQUSTN,RETIRE: CAP STK	TREASURY STOCK TRANSACTIONS, NET	OTHER COMPREHENSIVE INCOME	
37	12561	11904	849	0	0	192	0	0	11904	0	0	0	
242	3856	3718	421	0	0	334	0	0	3718	28	0	23	
279	17188	15755	947	0	0	0	0	0	15755	0	0	486	
354	1248	1141	67	0	0	5	0	0	1141	0	0	45	
439	16944	15810	1449	0	0	401	0	0	15810	0	0	86	
457	2256	1892	367	0	0	3	0	0	1892	0	0	0	
505	18496	18585	510	0	0	571	0	0	18585	0	0	-28	
1146	29493	22798	8440	0	0	2304	0	0	22798	0	0	559	
1155	10189	9625	1707	0	0	1244	0	0	9625	0	0	101	
1351	13067	12003	1514	0	0	408	0	0	12003	0	0	-42	
1454	29478	27501	5423	0	0	5077	0	0	27501	0	0	1631	
1557	5924	5793	381	0	0	392	0	0	5793	0	0	142	
1632	20518	16367	3536	0	3803	3348	0	0	16367	0	0	160	
1669	38068	36554	3555	0	0	2600	0	0	36554	0	0	559	
1829	37765	33292	3948	0	0	1709	0	0	33292	0	0	2234	
1856	2287	728	14	1534	0	0	0	0	728	0	0	11	
2040	13334	12039	1700	0	0	806	0	0	12039	0	0	401	
2161	8831	8319	1173	0	0	704	0	0	8319	0	0	43	
2376	107124	90408	9999	7994	0	5000	0	0	90408	0	0	3723	
2451	1064	927	272	0	0	145	0	0	927	0	0	10	
2554	752	764	122	0	0	163	0	0	764	0	0	29	
2732	50264	46596	4818	0	0	1392	0	0	46596	0	0	242	
2750	4648	5327	-38	0	0	0	0	-726	4601	0	0	85	
2938	20066	22961	3474	0	860	7570	0	0	22961	0	0	341	
2956	13100	12715	366	0	0	28	0	0	12715	0	0	47	
3252	9954	9402	833	0	0	450	0	0	9402	0	0	169	
3458	2266	2102	248	0	0	80	0	0	2102	0	0	-4	
3506	78835	66449	13052	0	0	3106	0	0	66449	0	0	2440	
3579	23034	19266	2871	0	0	0	0	0	19266	92	0	805	
3720	17052	15297	1974	0	0	528	0	0	15297	0	0	309	
3953	5839	5342	1217	0	0	720	0	0	5342	0	0	0	
4138	15705	13913	1897	0	0	707	0	0	13913	0	0	602	
4147	12419	11493	1125	0	0	850	0	0	11493	0	0	651	
4156	13956	8845	1035	5351	0	1275	0	0	8845	0	0	0	
4231	11237	10216	1050	0	0	500	0	0	10216	0	0	471	
4437	11484	10888	1313	0	0	761	0	0	10888	0	0	44	
4745	1084	1070	67	0	0	53	0	0	1070	0	0	0	
4839	17552	15269	3813	0	0	2447	0	0	15269	0	0	917	
5005	28320	25199	2473	0	0	0	0	0	25199	0	0	648	
5050	7507	6781	1323	0	0	1303	0	0	6781	0	0	706	
5069	48404	44289	6928	0	0	3541	0	468	44757	0	0	260	
