"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	
1351																																																																																																		0	0	10732	500	504	0	0	0	0	26493	26827	3000	3051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35704	36216	3500	3555	0	9211	9389	0	0	0	0	2849	0	0	1253	1596	20031	11674	4705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1454																																																																																																		0	0	23739	0	0	0	0	0	0	0	0	47600	48649	0	0	7848	8222	0	0	11673	11986	0	0	0	0	0	0	27007	27334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107879	110918	0	0	0	13746	14571	14812	15133	4909	5	156	2237	4745	7749	14488	34001	0	252	3693	0	0	8118	8145	26296	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1557																																																																																																		0	0	3213	0	0	0	0	0	0	0	0	7060	7463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2447	2538	7968	8406	0	2447	2538	908	943	0	0	1460	0	0	529	931	3972	5004	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																																																																		0	0	32201	0	0	0	0	0	0	0	0	25183	25988	0	0	40	44	0	0	2359	2435	0	0	0	0	0	0	1007	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31906	33072	0	0	0	3317	3587	0	0	3120	0	0	0	3072	13152	10181	3170	0	1472	133	1	0	873	0	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																		0	0	35654	12493	13063	0	0	0	0	95818	101092	27293	28293	0	0	46	49	46	46	33	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105808	111469	39865	41438	0	9944	10331	0	0	0	0	30143	0	0	11189	18951	54676	57971	4377	0	0	34	9	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																																																																		0	0	11679	0	0	0	0	0	0	0	0	25701	26469	0	0	17950	18668	0	0	35643	36738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114775	120043	0	0	0	33215	34831	0	0	0	2266	3337	0	75	0	10840	38475	11910	5	0	0	0	10188	45212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																		0	0	806	0	0	0	0	0	0	0	0	0	0	0	0	68	71	0	0	12955	12991	0	0	0	0	0	0	237	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13260	13309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	25	4120	7900	869	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																		0	0	2779	499	499	0	0	0	0	0	0	3377	3566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2404	2419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	288	20380	21315	0	278	288	13757	14488	0	0	2261	343	343	101	2062	2294	4434	9940	0	0	0	0	0	0	0	2419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																																																																																																		0	0	13436	0	0	0	0	0	0	0	0	24046	24550	516	576	226	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	576	24272	24795	0	0	0	0	0	0	0	6138	0	0	0	6138	17403	1009	0	0	0	0	0	0	104	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																		0	0	93043	0	0	0	0	0	0	55010	55201	0	0	44127	44774	44884	45716	35834	36644	65613	67388	0	0	0	0	83823	83984	120986	123195	0	0	0	0	0	0	0	0	0	0	2000	2000	0	0	0	0	218794	220603	293483	298350	0	0	0	0	0	0	0	428	60000	60051	0	0	23010	25000	9000	0	34411	72086	395	22619	51671	11881	136838	70180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																		0	0	820	0	0	0	0	0	0	0	0	550	560	0	0	0	0	94	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	399	553	563	0	302	301	0	0	0	0	170	3	3	100	70	354	206	132	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																		0	0	1582	0	0	0	0	0	0	0	0	1891	1895	3	3	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	2086	2093	0	0	0	195	198	0	0	0	0	0	0	0	45	0	1157	890	0	0	1	1	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																		0	0	37375	0	0	0	0	0	0	0	0	17822	18473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2568	2582	0	0	0	0	0	0	62489	64329	0	0	0	42099	43274	0	0	18719	0	0	4159	15110	24984	18394	1682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																		0	0	6280	769	772	0	0	0	0	0	0	5189	5307	0	0	1595	1600	0	0	1386	1399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9334	9474	0	0	0	395	396	0	0	504	0	0	504	0	3581	1119	1272	0	1090	0	0	383	1525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938																																																																																																		0	0	37138	0	0	0	0	0	0	0	0	28704	29938	0	0	115	120	0	0	1507	1580	0	0	0	0	0	0	2616	2621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37406	39120	0	0	0	4432	4829	0	0	5280	32	32	0	5214	14861	10278	4414	0	163	99	9	0	1429	0	1607	1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2956																																																																																																		0	0	14175	0	0	0	0	0	0	0	0	38616	39019	0	0	71	80	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	40750	41234	0	0	0	2036	2108	0	0	1190	0	0	845	345	8854	15427	15681	0	0	0	0	2	45	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																		0	0	17963	0	0	0	0	0	0	3997	4071	9375	9629	0	0	0	0	231	238	1092	1110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	307	0	0	0	0	7549	7606	14352	14644	0	3321	3297	3578	3598	1002	1026	820	0	0	170	3096	4051	6505	6823	207	0	0	0	749	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3458																																																																																																		0	0	3631	0	0	0	0	0	0	0	0	5807	5984	0	0	242	250	0	0	509	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	1469	1503	6558	6744	0	1269	1303	0	0	0	0	1569	0	0	678	1090	2542	2769	375	0	0	0	0	0	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
