"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	
1351																																																																																																		0	0	9146	499	512	0	0	0	0	16998	17191	4000	4054	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21849	22139	4499	4566	0	4850	4947	0	0	0	0	2499	0	0	550	1948	5874	14572	3470	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1454																																																																																																		0	0	19842	7002	7082	0	0	0	0	0	0	33417	33871	0	0	7731	7838	0	0	9173	9282	0	0	0	0	0	0	13419	13594	0	0	18	18	0	0	251	251	0	0	0	0	0	0	0	0	0	0	86478	88118	0	0	0	15462	15979	2000	2007	9145	5	203	2004	6079	8279	14661	25909	0	544	819	384	1175	6981	7217	8712	5151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1557																																																																																																		0	0	3400	0	0	0	0	0	0	0	0	7698	7861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2051	2060	8392	8561	0	2051	2060	694	700	0	0	1542	0	0	281	1261	2377	3408	3285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																																																																		0	0	39510	0	0	0	0	0	0	0	0	32979	33538	0	0	59	63	0	0	3001	3035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39668	40397	3629	0	0	3629	3761	0	0	7336	0	0	7132	204	10223	13146	6594	0	2608	149	278	2	44	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																		3498	3575	46150	21475	22037	0	0	0	0	81922	83831	40455	40772	0	0	141	148	57	57	54	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94401	96586	62125	63011	0	8924	9123	0	0	0	0	63571	0	0	27478	36593	47999	42632	2451	0	54	6	27	19	57	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																																																																		0	0	3090	0	0	0	0	0	0	0	0	20736	21104	0	0	25548	25785	0	0	18971	19176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	124	0	0	7235	7310	0	0	0	0	0	0	110845	113902	0	0	0	37503	38498	0	0	9760	728	1905	2050	0	0	6011	26412	32439	2031	5679	624	0	3786	32840	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																		0	0	1489	0	0	0	0	0	0	0	0	300	299	0	0	576	574	0	0	1905	1915	0	0	0	0	0	0	250	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3031	3043	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	30	177	0	48	324	1910	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1959																																																																																																		2500	2545	3862	0	0	0	0	0	0	0	0	6292	6362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2513	2558	6292	6362	0	13	13	0	0	0	0	3040	0	0	726	2314	4225	1345	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																		0	0	1544	0	0	0	0	0	0	0	0	2877	2916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2723	2739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	325	17945	18330	0	314	325	12195	12525	0	0	644	150	150	0	644	2118	4359	8634	0	0	0	0	0	0	0	731	2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																																																																																																		0	0	11145	0	0	0	0	0	0	0	0	19987	20232	1125	1198	230	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125	1198	20217	20472	0	0	0	0	0	0	0	4050	0	0	1004	3046	14161	2022	0	0	0	0	0	0	92	1272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																		0	0	14962	0	0	0	0	0	0	24998	24934	89422	89456	6606	6637	82420	82648	10346	10427	15842	15791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41950	41998	227684	227810	0	0	0	0	0	0	0	402	40000	39915	0	0	5002	74338	35114	0	34805	61749	16164	22	406	2245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																		0	0	866	0	0	0	0	0	0	0	0	450	454	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	404	455	459	0	412	404	0	0	0	0	252	3	3	150	100	273	0	343	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																		0	0	958	0	0	0	0	0	0	0	0	1025	1023	6	6	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	19	1270	1270	0	0	0	245	247	0	0	351	0	0	300	50	0	345	474	100	0	0	0	2	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																		0	0	66305	0	0	0	0	0	0	0	0	34258	34639	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1583	1597	0	0	0	0	12	12	88799	90054	0	0	0	52958	53818	0	0	32387	0	0	5792	27144	47336	9543	239	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																		0	0	3504	1598	1637	0	0	0	0	0	0	1000	1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4092	4181	0	0	0	1494	1538	0	0	1119	0	0	202	917	596	1006	1460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938																																																																																																		0	0	35740	1000	1003	0	0	0	0	0	0	29940	30561	0	0	192	198	0	0	3127	3154	0	0	0	0	0	0	2525	2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41231	42138	4571	0	0	4415	4636	0	0	4532	32	32	2005	2527	12669	13032	5967	0	0	300	517	22	2513	0	0	2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2956																																																																																																		0	0	13952	0	0	0	0	0	0	0	0	28168	28435	0	0	156	171	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	76	0	0	0	0	0	0	31420	31781	0	0	0	3013	3091	0	0	662	0	0	2815	3847	4182	10407	10275	76	0	0	0	0	56	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																		0	0	18405	0	0	0	0	0	0	11274	11349	5990	6030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11772	11854	8975	9003	0	498	505	2985	2973	0	0	1993	0	0	600	1393	5385	8357	5041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
