"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	
1351																							0	0	245	0	0	0	0	0	0	0	0	0	0	0	245	291	0	0	0	0	0	0	0	false	0	0	
1454																							167	0	0	0	0	0	0	0	0	167	0	0	0	0	0	19115	5	0	0	0	0	0	0	true	0	0	
1557																							0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	false	0	71	
1632																							0	0	28	0	0	10000	28	0	0	0	0	0	0	0	0	7911	5	0	0	10000	0	0	0	true	0	0	
1669																							0	0	37	0	0	1000	0	0	0	0	0	0	37	0	0	372	0	0	0	0	0	0	0	false	0	1000	
1829																							0	0	59	0	0	0	0	0	0	0	0	0	11	0	48	930	0	0	0	0	0	0	0	false	0	0	
1856																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	1	0	0	0	0	0	0	false	0	0	
1959																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
2040																							0	0	0	12060	0	15406	0	0	0	0	0	0	0	0	0	714	0	0	0	3300	0	0	0	false	0	46	
2161																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	0	0	0	0	0	0	0	false	0	0	
2376																							0	2204	1460	0	0	0	0	2204	0	0	0	0	74	1178	208	8652	2	0	0	0	0	0	0	false	0	0	
2451																							0	0	17	1100	0	1350	0	0	0	0	0	0	17	0	0	177	1	0	0	0	250	0	0	false	0	0	
2554																							0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	52	2	0	0	0	0	0	0	false	0	400	
2732																							0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	3404	2	0	0	0	0	0	0	true	0	351	
2750																							0	0	505	0	0	2589	0	0	0	0	0	455	50	0	0	1446	2	0	0	0	2589	0	0	false	0	0	
2938																							0	0	66	0	0	15000	0	0	0	0	47	0	19	0	0	17045	6	0	0	15000	0	0	0	false	1888	0	
2956																							0	0	174	0	0	0	0	0	0	0	0	23	108	0	43	22	0	0	0	0	0	0	0	false	0	0	
3252																							0	0	459	0	0	57	0	0	0	0	0	0	0	0	459	619	0	0	0	0	0	0	0	false	0	57	
3458																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
3506																							7	0	250	13000	0	13000	0	0	0	7	0	0	0	0	250	2124	1	0	0	0	0	0	0	true	0	0	
3579																							0	0	281	17243	0	19231	0	0	0	0	0	0	87	0	194	4993	3	0	0	379	403	73	631	false	0	502	
3720																							0	0	231	0	0	9352	0	0	0	0	0	0	191	0	40	37	0	0	0	1000	7000	43	12	false	0	1297	
3953																							0	0	1583	0	0	0	0	0	0	0	0	270	67	0	1246	1865	3	0	0	0	0	0	0	false	0	0	
4138																							0	24	488	0	0	5404	0	0	24	0	0	0	488	0	0	5401	3	0	0	0	5404	0	0	true	0	0	
4147																							0	0	0	2000	0	8000	0	0	0	0	0	0	0	0	0	2020	2	0	0	4500	1500	0	0	false	0	0	
4156																							0	0	0	5100	0	9887	0	0	0	0	0	0	0	0	0	1058	1	0	0	3787	1000	0	0	true	0	0	
4231																							0	0	18	0	0	0	0	0	0	0	0	0	18	0	0	1115	1	0	0	0	0	0	0	false	0	0	
4437																							0	0	1003	3000	0	3450	0	0	0	0	0	0	200	0	803	4990	2	0	0	450	0	0	0	false	0	0	
4745																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	2	0	0	0	0	0	0	false	0	0	
4839																							0	267	0	7800	0	13900	0	0	267	0	0	0	0	0	0	5297	4	0	0	2000	4100	0	0	false	0	0	
5005																							0	0	0	1000	0	25032	0	0	0	0	0	0	0	0	0	314	0	0	0	5416	18616	0	0	true	0	0	
5050																							0	0	900	0	0	0	0	0	0	0	620	280	0	0	0	2498	2	0	0	0	0	0	0	false	0	0	
5069																							0	0	327	0	0	0	73	0	0	0	254	0	0	0	0	400	0	0	0	0	0	0	0	false	0	0	
5135																							0	0	252	0	0	0	0	0	0	0	0	225	7	0	20	7472	3	0	0	0	0	0	0	false	0	0	
5210																							0	0	1262	0	0	450	0	0	0	0	782	0	293	0	187	3694	2	0	0	0	0	0	0	false	0	450	
5247																							0	0	692	0	0	2689	0	0	0	0	0	692	0	0	0	285	0	0	0	0	0	0	2000	false	0	689	
5274																							0	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	2192	2	0	0	1000	500	0	0	false	0	0	
5331																							0	0	353	0	0	128	353	0	0	0	0	0	0	0	0	2602	1	0	0	0	0	0	0	false	0	128	
5461																							0	831	187	0	0	603	0	825	6	0	0	0	0	0	187	4552	1	0	0	0	0	0	0	false	0	603	
5751																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	true	0	0	
5939																							34002	0	4381	0	14221	756	0	0	0	19781	0	0	1754	156	2471	4144	1	17701	0	0	756	0	0	false	0	0	
6039																							0	0	226	0	0	11	0	0	0	0	0	0	90	0	136	399	0	0	0	0	0	3	0	true	0	8	
6057																							0	0	50	300	0	1000	0	0	0	0	0	0	50	0	0	123	0	0	0	700	0	0	0	false	0	0	
6141																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	false	0	0	
6329																							0	0	336	0	0	0	0	0	0	0	0	0	0	0	336	4815	1	0	0	0	0	0	0	false	0	0	
6842																							0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	655	2	0	0	0	0	0	301	false	0	0	
6972																							0	318	0	0	0	2474	0	0	318	0	0	0	0	0	0	1760	2	0	0	0	0	0	2474	false	0	0	
7009																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5200	1	0	0	0	0	0	0	false	0	0	
7045																							0	0	72	0	0	0	0	0	0	0	0	0	72	0	0	803	1	0	0	0	0	0	0	false	0	0	
7157																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	false	0	0	
7166																							345	0	0	0	0	0	0	0	0	345	0	0	0	0	0	6078	5	0	0	0	0	0	0	false	0	0	
7456																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	false	0	0	
7634																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742	1	0	0	0	0	0	0	false	0	0	
8033																							0	0	120	500	0	1832	0	0	0	0	0	0	0	0	120	1097	1	0	0	250	1082	0	0	true	0	0	
8154																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	758	2	0	0	0	0	0	0	true	0	0	
8417																							12246	0	0	0	0	0	0	0	0	12246	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	
8462																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	false	0	0	
8547																							1042	0	34	0	0	8000	0	0	0	1042	34	0	0	0	0	410	0	0	0	2000	6000	0	0	false	0	0	
8631																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	false	0	0	
9115																							0	0	132	0	0	4	0	0	0	0	0	0	0	0	132	5373	3	0	0	0	0	0	0	true	1386	4	
9160																							0	0	0	0	0	7650	0	0	0	0	0	0	0	0	0	574	1	0	0	0	7650	0	0	false	0	0	
9339																							1258	0	0	3000	0	30550	0	0	0	1258	0	0	0	0	0	7414	4	0	0	12550	15000	0	0	true	0	0	
9357																							0	0	0	31000	0	31000	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	false	0	0	
9553																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	0	0	0	0	0	0	0	false	0	0	
9807																							0	0	2178	30000	0	90800	0	0	0	0	131	0	282	0	1765	69956	4	0	0	0	60800	0	0	true	0	0	
9955																							0	0	0	0	0	803	0	0	0	0	0	0	0	0	0	1244	2	0	0	0	803	0	0	true	0	0	
10157																							0	0	300	1000	0	6375	0	0	0	0	0	0	0	0	300	1519	2	0	0	875	4500	0	0	false	0	0	
10250																							0	0	651	0	0	0	0	0	0	0	0	201	0	0	450	138	0	0	0	0	0	0	0	true	0	0	
10577																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	true	0	0	
10849																							0	0	0	500	0	6899	0	0	0	0	0	0	0	0	0	3515	2	0	0	3546	2853	0	0	true	0	0	
10858																							37	0	35	0	0	6508	0	0	0	37	0	0	0	0	35	1649	1	0	0	0	5500	0	0	true	0	1008	
11145																							212	0	6	395	0	6767	0	0	0	212	0	0	6	0	0	1065	0	0	0	173	6199	0	0	false	0	0	
11350																							0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	false	0	117	
11640																							0	0	0	6000	0	16800	0	0	0	0	0	0	0	0	0	4729	1	0	0	10000	800	0	0	false	0	0	
11837																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
12030																							0	0	171	0	0	0	0	0	0	0	0	0	0	0	171	4185	3	0	0	0	0	0	0	false	0	0	
12058																							0	0	178	0	0	2212	0	0	0	0	115	0	51	0	12	677	8	0	0	0	2000	212	0	false	0	0	
12142																							0	0	13	2000	0	2000	0	0	0	0	0	0	13	0	0	529	0	0	0	0	0	0	0	false	0	0	
12245																							0	0	0	0	0	3500	0	0	0	0	0	0	0	0	0	1159	0	0	0	3500	0	0	0	false	0	0	
12311	120283	5364	9913	4000	41479	2122208	0	4314	1050	59082	349706	12	42425	19722	13000	0	627243	320698	true	2823375	1157267	0						2122208					554	0	5841	0	3518												
12357																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	false	0	0	
12405																							274	0	667	0	274	961	0	0	0	0	0	0	417	0	250	1101	1	274	0	961	0	0	0	false	0	0	
12647																							0	0	22	0	0	0	0	0	0	0	0	0	22	0	0	784	1	0	0	0	0	0	0	true	0	0	
12656																							0	0	58	0	0	0	0	0	0	0	0	0	58	0	0	76	1	0	0	0	0	0	0	false	0	0	
12937																							0	85	0	3000	0	5516	0	0	85	0	0	0	0	0	0	2852	2	0	0	0	0	0	0	false	0	2516	
12946																							46	779	274	7500	0	15458	0	772	7	46	0	0	219	0	55	3164	1	0	0	0	6904	0	0	false	0	1054	
12955																							0	0	0	2000	0	4000	0	0	0	0	0	0	0	0	0	368	0	0	0	2000	0	0	0	true	0	0	
13037																							0	0	570	0	0	0	0	0	0	0	0	0	292	0	278	7041	4	0	0	0	0	0	0	false	0	0	
13103																							0	0	125	0	0	3225	0	0	0	0	0	0	125	0	0	2016	0	0	0	0	3225	0	0	false	0	0	
13251																							0	0	106	0	0	0	0	0	0	0	0	0	106	0	0	14	0	0	0	0	0	0	0	false	0	0	
13309																							0	0	435	50000	0	220117	0	0	0	0	230	0	205	0	0	24732	3	0	0	2000	165938	0	0	true	0	2179	
13457																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	false	0	0	
14052																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0	0	0	false	0	0	
14155																							0	0	91	0	0	3400	0	0	0	0	0	0	91	0	0	175	0	0	0	3400	0	0	0	false	0	0	
14258																							0	0	150	15000	0	15000	0	0	0	0	0	0	150	0	0	19464	3	0	0	0	0	0	0	true	0	0	
14409	119939	0	18480	30522	415	325464	17263	0	0	119524	83635	5	415	0	56137	232931	0	0	true	0	5874	0						319590					0	0	324	0	893												
14454																							0	0	0	775	0	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	53	
14650																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484	1	0	0	0	0	0	0	false	0	0	
14753																							0	0	47	0	0	0	0	0	0	0	0	0	47	0	0	193	0	0	0	0	0	0	0	false	0	0	
14865																							0	0	157	3000	0	3000	0	0	0	0	0	0	77	0	80	955	0	0	0	0	0	0	0	false	0	0	
14931																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	1	0	0	0	0	0	0	false	0	0	
14940																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	true	0	0	
15536																							0	0	7731	0	0	0	0	0	0	0	449	0	0	0	7282	3337	2	0	0	0	0	0	0	true	0	0	
15732																							0	0	489	0	0	0	0	0	0	0	0	0	489	0	0	2007	1	0	0	0	0	0	0	false	0	0	
16337																							0	0	751	0	0	17068	0	0	0	0	166	0	0	0	585	2105	1	0	0	0	17068	0	0	false	0	0	
16355																							0	0	0	2000	0	2000	0	0	0	0	0	0	0	0	0	1029	2	0	0	0	0	0	0	false	0	0	
16458																							0	0	0	0	0	2036	0	0	0	0	0	0	0	0	0	6419	3	0	0	0	1997	0	0	true	0	39	
16551																							0	0	60	0	0	8893	0	0	0	0	0	0	60	0	0	311	0	0	0	1000	7893	0	0	false	0	0	
16748																							77	0	56	0	77	2000	0	0	0	0	11	0	45	0	0	659	1	77	0	0	2000	0	0	false	0	0	
16766																							0	0	0	65000	0	65000	0	0	0	0	0	0	0	0	0	6910	3	0	0	0	0	0	0	false	0	0	
16944																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	1	0	0	0	0	0	0	false	0	0	
16953																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	false	0	0	
17110																							1158	0	0	0	0	0	0	0	0	1158	0	0	0	0	0	882	1	0	0	0	0	0	0	false	0	0	
17147																							208	1782	317	27000	208	70332	0	0	1782	0	0	0	317	0	0	29703	7	208	0	7500	29832	0	0	true	0	6000	
17259																							8	0	46	25	0	2168	0	0	0	8	0	0	46	0	0	688	1	0	0	56	2087	0	0	false	0	0	
17464																							3570	0	0	10110	3458	15191	0	0	0	112	0	0	0	0	0	1462	0	3458	0	0	0	0	0	true	0	5081	
17549																							0	0	21	0	0	0	0	0	0	0	0	0	18	0	3	5	0	0	0	0	0	0	0	false	0	0	
17642																							0	0	24	0	0	0	0	0	0	0	0	0	24	0	0	268	0	0	0	0	0	0	0	false	0	0	
17839																							0	0	228	0	0	0	0	0	0	0	20	0	0	0	208	4998	3	0	0	0	0	0	0	false	0	0	
17950																							0	0	0	0	0	2026	0	0	0	0	0	0	0	0	0	350	1	0	0	218	1808	0	0	false	0	0	
18050																							0	0	15	0	0	4466	0	0	0	0	0	0	15	0	0	2583	2	0	0	0	4466	0	0	false	0	0	
18126																							2256	0	103	178876	0	235468	0	0	0	2256	0	0	103	0	0	804	0	0	0	56000	0	250	0	false	0	342	
18135																							0	42	0	1700	0	1700	0	0	42	0	0	0	0	0	0	204	0	0	0	0	0	0	0	false	0	0	
18368																							0	0	0	0	0	6578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6578	0	0	false	0	0	
18377																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
18827																							0	0	0	0	0	757	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	757	false	0	0	
18836																							0	0	47	1130	0	2113	0	0	0	0	47	0	0	0	0	1358	1	0	0	384	599	0	0	false	0	0	
18854																							0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	413	1	0	0	0	0	0	0	false	0	0	
18863																							960	467	313	10400	0	19825	0	0	467	902	60	0	30	0	223	5132	5	0	58	9425	0	0	0	true	0	0	
18957																							0	0	23	0	0	2721	0	0	0	0	0	0	23	0	0	406	1	0	0	0	2721	0	0	false	0	0	
19356																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	false	0	0	
19730																							4404	0	72	0	590	10000	0	0	0	3814	0	0	72	0	0	61881	3	590	0	10000	0	0	0	false	0	0	
19936																							0	0	137	0	0	0	0	0	0	0	0	0	137	0	0	3074	8	0	0	0	0	0	0	false	0	0	
19972																							0	0	16	0	0	0	0	0	0	0	0	0	16	0	0	210	0	0	0	0	0	0	0	false	0	0	
20053																							0	0	0	900	0	1350	0	0	0	0	0	0	0	0	0	61	0	0	0	450	0	0	0	false	0	0	
20147																							0	0	114	0	0	738	0	0	0	0	0	0	114	0	0	263	5	0	0	0	738	0	0	false	0	0	
20259																							0	0	147	0	0	0	0	0	0	0	0	0	0	0	147	85	0	0	0	0	0	0	0	false	0	0	
20370																							0	0	0	1500	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
20512																							0	0	266	0	0	10000	0	0	0	0	0	0	0	0	266	345	0	0	0	0	10000	0	0	false	0	0	
20633																							0	0	286	0	0	0	0	0	0	0	0	0	88	0	198	3817	1	0	0	0	0	0	0	false	0	0	
20754																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
20839																							0	0	20	2200	0	5200	0	0	0	0	0	0	0	0	20	1280	2	0	0	1000	2000	0	0	false	0	0	
20857																							0	0	0	1116	0	3761	0	0	0	0	0	0	0	0	0	571	2	0	0	934	1711	0	0	false	0	0	
20866																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	741	2	0	0	0	0	0	0	false	0	0	
21256																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	1	0	0	0	0	0	0	true	0	0	
21359																							0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	291	false	0	0	
21630																							0	0	186	0	0	5353	0	0	0	0	0	0	0	0	186	1895	4	0	0	0	5353	0	0	false	0	0	
21658																							0	0	0	2559	0	4462	0	0	0	0	0	0	0	0	0	734	0	0	0	850	1000	0	0	true	0	53	
22048																							0	0	411	0	0	1319	0	0	0	0	0	0	266	0	145	8443	5	0	0	0	329	0	0	false	0	990	
22235																							0	0	162	6900	0	16900	0	0	0	0	0	0	162	0	0	1868	0	0	0	4000	6000	0	0	false	0	0	
22356																							0	0	0	0	0	913	0	0	0	0	0	0	0	0	0	985	0	0	0	0	0	0	0	false	0	913	
22459																							0	0	0	0	0	2293	0	0	0	0	0	0	0	0	0	4250	4	0	0	1692	0	0	0	false	0	601	
22543																							0	0	0	19	0	113	0	0	0	0	0	0	0	0	0	613	1	0	0	32	62	0	0	false	0	0	
22552																							0	0	254	1700	0	1700	0	0	0	0	0	40	0	0	214	402	2	0	0	0	0	0	0	true	0	0	
22730																							0	0	57	0	0	0	0	0	0	0	0	0	57	0	0	258	0	0	0	0	0	0	0	false	0	0	
22860																							1016	0	0	0	0	183000	0	0	0	0	0	0	0	0	0	185	0	0	1016	0	0	0	0	false	0	183000	
22936																							0	0	2	4200	0	4658	0	0	0	0	0	0	2	0	0	3345	3	0	0	0	458	0	0	false	0	0	
22954																							0	0	0	0	0	1849	0	0	0	0	0	0	0	0	0	289	1	0	0	500	1349	0	0	false	0	0	
23036																							0	0	24	0	0	79	0	0	0	0	24	0	0	0	0	3855	2	0	0	0	0	0	0	true	0	79	
23045																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	665	1	0	0	0	0	0	0	false	0	0	
23241																							23052	0	12719	7620	82	579298	9884	0	0	22970	66	35	1410	0	1324	26710	11	82	0	26112	533653	4988	6765	true	0	160	
23344																							199	0	0	5822	199	12322	0	0	0	0	0	0	0	0	0	932	0	249	0	5000	1500	0	0	true	0	0	
23456																							0	0	86	0	0	246	0	0	0	0	0	27	0	0	59	386	0	0	0	0	246	0	0	true	0	0	
23504																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	815	0	0	0	0	0	0	0	false	0	0	
23540																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601	0	0	0	0	0	0	0	false	0	0	
23643																							0	0	276	39	0	632	0	0	0	0	0	0	0	0	276	760	1	0	0	84	509	0	0	false	0	0	
23755																							418	0	174	1000	418	1000	0	0	0	0	0	0	0	0	174	2403	2	744	0	0	0	0	0	true	0	0	
23812																							0	0	463	5000	0	20844	0	0	0	0	0	0	463	0	0	3904	3	0	0	10000	5844	0	0	true	0	0	
24006																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
24266																							540	228	506	0	540	10438	0	228	0	0	0	0	0	0	506	4385	3	540	0	0	2000	0	120	false	0	8318	
24453																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1652	2	0	0	0	0	0	0	false	0	0	
24659																							0	0	779	0	0	0	0	0	0	0	0	779	0	0	0	146	0	0	0	0	0	0	0	false	0	0	
24668																							94	0	7	0	94	0	0	0	0	0	0	0	0	0	7	758	0	94	0	0	0	0	0	false	0	0	
24855																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	2	0	0	0	0	0	0	false	0	0	
24949																							0	0	434	5000	0	30000	0	0	0	0	0	0	122	0	312	2348	2	0	0	11000	14000	0	0	false	0	0	
25357																							0	0	11	0	0	0	0	0	0	0	11	0	0	0	0	206	0	0	0	0	0	0	0	false	0	0	
25450																							0	0	124	0	0	9234	0	0	0	0	0	0	124	0	0	40	0	0	0	0	0	0	9232	true	0	2	
25647																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4023	3	0	0	0	0	0	0	false	0	0	
25852																							1	34	0	4000	1	4000	0	0	34	0	0	0	0	0	0	1782	1	1	0	0	0	0	0	true	0	0	
26149																							0	360	28	0	0	0	0	0	360	0	25	0	0	0	3	636	0	0	0	0	0	0	0	false	0	0	
26233																							0	0	126	0	0	1039	0	0	0	0	0	0	126	0	0	961	1	0	0	0	0	43	0	true	0	996	
26242																							0	0	97	21375	0	27375	0	0	0	0	0	0	97	0	0	914	1	0	0	0	6000	0	0	false	0	0	
26457																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
26756																							0	0	15	100	0	900	0	0	0	0	0	0	0	0	15	526	2	0	0	400	400	0	0	false	0	0	
26765																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	false	0	0	
26859																							0	0	1622	29052	0	31486	0	0	0	0	685	0	0	0	937	294	0	0	0	172	1289	0	0	false	0	973	
26916																							0	0	35	3000	0	6000	0	0	0	0	0	0	35	0	0	7026	3	0	0	3000	0	0	0	false	0	0	
27548																							2153	0	364	11800	348	42700	0	0	0	1805	0	0	204	0	160	10792	3	348	0	8400	22500	0	0	true	0	0	
27614																							0	0	129	0	0	0	0	0	0	0	0	0	129	0	0	346	0	0	0	0	0	0	0	false	0	0	
27838																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1376	1	0	0	0	0	0	0	true	0	0	
27847																							157	0	23	0	0	1697	0	0	0	157	0	0	20	3	0	342	0	0	0	0	1697	0	0	false	0	0	
28013																							0	0	0	0	0	11000	0	0	0	0	0	0	0	0	0	1876	1	0	0	0	0	0	0	false	0	11000	
28152																							0	0	0	1000	0	4473	0	0	0	0	0	0	0	0	0	133	0	0	0	500	2973	0	0	false	0	0	
28255																							0	0	13	0	0	0	0	0	0	0	0	0	13	0	0	524	1	0	0	0	0	0	0	true	0	0	
28349																							0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	439	1	0	0	0	0	0	0	false	0	0	
28406																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
