"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
1557	0	0	0	0	0	0	0	0	0	0	0	0	38495	46082	0	0	0	0	0	30090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	816	1745	0	0	0	0	0	5957	122	0	4688	0	41	0	0	0	0	0	0	0	0	2488	27602	0	0	0	0	0	1391	0	0	0	0	-259	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	292	0	0	0	816	9694	2488	35312	0	1939	1244	35312	38495	0	3261	3261	5112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632	0	0	0	0	0	0	0	0	0	0	0	3793	617468	757184	0	0	0	0	0	607627	0	0	0	1193	1193	0	0	0	1193	0	0	0	0	0	0	0	0	0	7458	0	0	0	0	0	0	0	1218	5113	27223	1120	0	0	0	0	0	0	0	0	3686	98958	504983	0	0	0	0	0	32999	232	3484	4329	7	-10101	703	0	0	0	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4498	4498	0	0	4498	0	10014	0	0	0	10014	0	0	0	16055	135647	104583	541840	0	27129	52292	541840	621261	0	100409	100409	62292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669	0	0	0	0	0	0	0	0	0	0	0	725	100045	246038	0	0	0	0	0	83316	0	0	0	0	0	0	0	0	0	0	0	997	0	0	0	0	0	0	13487	7946	0	0	0	93143	0	0	854	0	35213	0	0	0	0	0	0	0	0	0	0	42834	40482	0	0	0	0	0	12251	997	48	381	0	-129	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13535	140214	42834	51310	0	28043	21417	51310	100770	0	3531	3531	41203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829	0	0	0	0	0	0	0	0	0	0	356	898	254395	405322	0	0	0	0	0	266608	102	1275	1275	0	0	0	0	0	0	0	0	8732	0	0	0	0	0	0	38399	11314	0	0	0	0	0	0	1730	1074	75449	4162	2523	0	0	0	0	0	0	0	2686	99440	164482	0	0	0	0	0	21805	8732	5	3288	263	6389	151	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6865	0	0	0	6865	0	0	0	39478	92737	103865	184813	0	18547	51933	184813	255293	0	0	0	31107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856	0	0	0	0	0	0	0	0	0	0	0	0	208785	193515	0	0	0	0	0	21562	9623	120288	120288	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	24066	17373	0	0	0	31604	1694	0	-17725	0	69341	2793	36785	0	0	0	0	0	0	0	0	1894	19669	0	0	0	0	0	5287	98	0	0	0	-17869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24066	118318	6381	181930	0	23664	3191	181930	208785	0	0	0	16624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040	0	0	0	0	0	0	0	0	0	0	0	1195	161020	217078	0	0	0	0	0	155164	0	0	0	376	376	0	0	0	376	0	0	0	0	0	0	0	0	0	679	1533	0	0	0	0	0	0	-405	301	38899	2505	3823	0	0	0	122	0	0	0	2967	28789	123408	0	0	0	0	0	10798	0	0	1447	0	-3637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	980	47743	31416	136958	0	9549	15708	136958	162215	0	2897	2897	19386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161	0	0	0	0	0	0	0	0	0	0	0	0	66255	124874	0	0	0	0	0	60095	0	0	0	34	34	34	0	0	0	0	0	0	0	0	0	0	0	0	3408	12574	0	0	2	0	0	0	801	398	42733	0	0	0	0	0	0	0	0	0	0	21428	38667	0	0	0	0	0	5813	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	570	0	0	0	0	0	0	4526	55307	21428	44480	0	11061	10714	44480	66255	0	0	0	12693	0	0	0	1141	114	114	0	0	0	0	0	0	0	0	0	
2376	0	0	0	0	0	0	0	0	0	0	0	5879	1491214	1999160	0	0	0	0	0	1418008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1266	8503	31179	0	0	2354	74504	0	0	4707	0	387475	0	7005	0	0	0	0	0	0	0	0	263742	1154266	0	0	0	0	0	114037	-1266	0	24996	0	-21152	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	10000	0	0	0	10000	0	0	0	0	0	0	0	0	10857	518154	263742	1261591	0	103631	131871	1261591	1497093	0	0	0	199153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451	0	0	0	0	0	0	0	0	0	0	0	1510	33573	35468	0	0	0	0	0	26304	406	9825	9825	70	70	0	0	0	70	0	0	0	0	0	0	0	0	0	187	3149	0	0	0	0	76	0	0	0	0	0	0	0	0	0	70	0	0	202	834	6926	18342	0	0	0	0	0	3683	975	78	488	0	-973	60	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	5539	7072	30439	0	1108	3536	30439	35083	0	1068	1068	2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554	0	0	0	0	0	0	0	0	0	0	0	0	6538	10368	0	0	0	0	0	5557	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	4428	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	511	5046	0	0	0	0	0	627	289	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4428	511	5396	0	886	256	5396	6538	0	0	0	838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732	0	0	0	0	0	0	0	0	0	0	0	0	401326	521834	0	0	0	0	0	409337	0	0	0	3235	3235	0	0	0	3235	0	0	1112	0	0	0	0	0	0	23887	18973	0	0	0	0	0	0	2054	0	55057	0	550	0	0	0	0	0	0	0	234	81176	327927	0	0	0	0	0	14745	1112	174	0	0	-1498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714	0	0	0	714	0	0	0	24061	74264	81176	345885	0	14853	40588	345885	401326	0	0	0	70283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750	0	0	0	0	0	0	0	0	0	0	0	0	47408	59301	0	0	0	0	0	42658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896	224	0	0	0	0	0	0	43	1935	6658	2146	499	0	0	0	0	0	0	0	1615	2638	38405	0	0	0	0	0	3398	0	249	491	44	-489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1294	0	0	0	1294	0	0	0	3080	10908	4828	42812	0	2182	2414	42812	47408	0	1920	1920	5252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938	0	0	0	0	0	0	0	0	0	0	0	5139	466546	607952	0	0	0	0	0	463215	0	0	0	2947	2947	0	0	0	2947	0	0	0	0	0	0	0	0	0	3031	9011	0	0	0	0	0	0	2649	14719	52166	774	0	0	0	0	0	0	0	0	3172	99129	360914	0	0	0	0	0	24753	0	3090	2913	18	-8327	851	0	0	0	851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1595	1595	0	0	1595	0	13324	0	0	0	13324	0	0	0	20840	120793	101516	396768	0	24159	50758	396768	471685	0	53531	53531	50327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252	0	0	0	0	0	0	0	0	0	0	0	205	82085	153804	0	0	0	0	0	74717	0	0	0	86	86	0	0	0	86	0	0	0	0	0	0	0	0	0	1902	3095	0	0	0	0	100	0	1060	16128	47674	1063	1190	0	0	0	0	0	0	0	10564	783	63370	0	0	0	0	0	4040	0	81	594	14	-174	169	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759	0	0	0	759	0	0	0	18111	61927	1960	68925	0	12385	980	68925	82290	0	0	0	17068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3458	0	0	0	0	0	0	0	0	0	0	0	0	22995	29165	0	0	0	0	0	13559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5227	0	0	0	0	2307	123	0	7090	0	452	0	0	0	0	0	0	0	0	2558	11001	0	0	0	0	0	1304	0	0	0	0	-155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7125	2558	20291	0	1425	1279	20291	22995	0	35	35	2930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720	0	0	0	0	0	0	0	0	0	0	0	125	106352	196436	0	0	0	0	0	110414	0	0	0	666	666	0	0	0	666	0	0	0	0	0	0	0	0	0	20384	659	0	0	0	4880	1336	0	1081	7147	40012	750	0	0	0	0	354	0	0	0	7794	23879	78741	0	0	0	0	0	9718	314	0	8505	899	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1171	0	100	0	1071	0	0	0	27531	61950	27218	80478	0	12390	13609	80478	106477	0	0	0	25698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3953	0	0	0	0	0	0	0	0	0	0	0	1070	101526	126036	0	0	0	0	0	101472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759	1336	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	14378	0	14899	542	13935	72096	0	0	0	0	0	9004	0	0	782	0	-2352	396	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15658	2660	13935	95096	0	532	6968	95096	102596	0	0	0	10294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
