"IDRSSD"	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	
1351	0	0	0	0	0	47197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1894	0	0	26992	5847	0	95	500	3000	0	0	0	0	0	0	0	0	0	0	7800	39397	0	0	0	0	0	2977	0	0	0	0	-278	85	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	31458	13647	44353	0	6292	6824	44353	57469	0	1466	1466	12438	0	
1454	0	0	0	0	0	136651	0	0	0	14013	14013	0	14013	0	0	0	0	147	0	0	0	0	0	0	7709	10397	0	0	0	0	0	0	2313	10337	90522	2786	0	0	0	0	1252	0	0	0	387	29654	106610	0	0	0	0	0	7093	147	66	838	0	1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18112	139757	33692	112652	0	27951	16846	112652	157449	0	23600	23600	27556	0	
1557	0	0	0	0	0	19490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	47	0	0	0	2538	0	0	249	0	7493	0	908	0	0	0	0	0	0	0	0	3246	16244	0	0	0	0	0	976	0	0	0	0	-114	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	392	0	0	0	2017	11753	3246	18543	0	2351	1623	18543	22517	0	1675	1675	5684	0	
1632	0	0	0	0	0	174671	0	0	0	2925	2925	0	75	0	2850	0	0	0	0	0	0	0	0	0	1645	6788	0	0	0	0	0	0	1034	46	32534	828	0	0	0	0	0	0	0	0	3618	31806	139247	0	0	0	0	0	9488	0	0	800	0	-1258	223	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9380	0	0	0	9380	0	0	0	1691	43815	32857	160165	0	8763	16429	160165	185357	0	0	0	16310	0	
1669	0	0	0	0	0	65172	0	0	0	0	0	0	0	0	0	0	0	2361	0	0	0	0	0	0	8590	8300	0	0	1000	100289	2152	289	990	15041	21836	0	0	0	0	0	0	0	0	0	0	33793	31379	0	0	0	0	0	6730	2361	275	2408	463	2435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24906	144076	36408	32891	0	28815	18204	32891	79910	0	11243	11243	35665	0	
1829	0	0	0	0	0	139422	0	0	0	450	450	0	0	0	450	0	0	0	0	0	0	0	0	0	6158	2600	0	0	0	0	0	0	3454	22241	86549	3702	5458	0	0	0	0	0	0	0	205	54594	84623	0	0	0	0	0	7154	0	0	1041	0	1659	69	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3731	0	0	0	3731	0	0	0	28399	90395	58296	100444	0	18079	29148	100444	147671	0	0	0	33137	0	
1856	0	0	0	0	0	4019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	1061	0	0	0	0	0	0	59	398	1978	0	0	0	0	0	0	0	0	0	40	1268	2711	0	0	0	0	0	434	0	0	0	0	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	3762	1268	3145	0	752	634	3145	4531	0	683	683	736	0	
2040	0	0	0	0	0	99750	0	0	0	477	477	0	0	0	477	0	0	0	0	0	0	0	0	0	1051	1761	0	0	0	314	0	0	689	499	17356	1648	281	0	0	0	183	0	0	0	1549	31543	66658	0	0	0	0	0	5094	0	0	844	0	-488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1550	21824	33374	71666	0	4365	16687	71666	92718	0	0	0	12226	0	
2161	0	0	0	0	0	50851	0	0	0	78	78	78	0	0	0	0	0	0	0	0	0	0	0	0	1197	9194	0	0	642	0	0	0	489	227	24073	0	0	0	0	0	0	0	0	0	0	33165	17686	0	0	0	0	0	2679	0	60	138	0	-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2204	39580	33165	20167	0	7916	16583	20167	44666	0	6175	6175	8633	0	
2376	0	0	0	0	0	359122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1635	4286	0	0	8586	25279	0	0	4260	53170	259300	29980	2000	0	0	0	0	0	0	0	505	314224	44393	0	0	0	0	0	15648	0	0	4462	0	-886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63391	307032	344204	57579	0	61406	172102	57579	291087	0	13200	13200	91511	0	
2451	0	0	0	0	0	10703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	337	0	0	0	823	0	0	12	0	751	0	0	0	0	0	0	0	0	0	0	3121	7582	0	0	0	0	0	477	0	0	0	0	-116	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	2126	3121	8061	0	425	1561	8061	10047	0	215	215	993	0	
2554	0	0	0	0	0	4053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622	0	0	4	8	0	0	-3	0	1326	197	0	0	0	0	0	0	0	0	0	68	3985	0	0	0	0	0	240	0	0	0	0	-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1956	265	4225	0	391	133	4225	4749	0	0	0	711	0	
2732	0	0	0	0	0	305762	0	0	0	2623	2623	0	0	0	2623	0	0	1622	0	0	0	0	0	0	5984	9752	0	0	0	0	0	0	1658	0	66684	1905	1574	0	0	0	0	0	0	0	1431	66916	237415	0	0	0	0	0	10418	1622	181	0	0	926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6165	91167	68821	250227	0	18233	34411	250227	302871	0	13300	13300	45531	0	
2750	0	0	0	0	0	35153	0	0	0	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	87	833	0	0	0	0	0	0	106	1897	4617	175	0	0	0	0	0	0	0	0	65	2616	32472	0	0	0	0	0	2440	0	6	181	0	-629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	1990	5696	2791	34741	0	1139	1396	34741	37276	0	0	0	4362	0	
2938	0	0	0	0	0	196452	0	0	0	3985	3985	0	0	0	3985	0	0	0	0	0	0	0	0	0	2241	7737	0	0	0	0	0	0	1485	132	36516	2712	32	0	0	0	0	0	0	0	0	34827	161625	0	0	0	0	0	11006	0	1	1775	0	-1868	220	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3271	0	0	0	3271	0	0	0	2374	46028	37539	178363	0	9206	18770	178363	206339	0	0	0	20622	0	
2956	0	0	0	0	0	63482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1282	1946	0	0	0	0	0	0	435	99	38122	716	25	0	0	0	0	0	0	0	0	24226	39256	0	0	0	0	0	3040	0	0	0	0	-423	48	0	0	0	48	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	161	0	0	0	1381	48743	24942	42534	0	9749	12471	42534	64754	0	8675	8675	12700	0	
3252	0	0	0	0	0	59886	0	0	0	142	142	0	0	0	142	0	0	0	0	0	0	0	0	0	1699	4953	3	0	0	9034	348	0	177	0	10653	947	0	0	0	0	0	0	0	0	266	1260	58360	0	0	0	0	0	3902	0	15	522	20	-726	132	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	56	0	0	0	1714	25428	2575	62038	0	5086	1288	62038	68412	0	0	0	9809	0	
3458	0	0	0	0	0	8378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4191	0	0	0	0	1030	212	768	6711	0	0	0	0	0	0	0	0	0	0	1643	6735	0	0	0	0	0	459	0	0	0	0	-128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768	7434	1643	12415	0	1487	822	12415	14724	0	723	723	2100	0	
3506	0	0	0	0	0	621909	0	0	0	0	0	0	0	0	0	0	53	1829	0	0	0	0	0	2156	7098	11034	0	0	0	30748	157	100	3849	3534	190384	1385	0	0	0	0	0	0	0	0	993	179224	441692	0	0	0	0	0	41678	0	730	3208	0	-2581	643	0	0	0	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11362	236367	180766	480175	0	47273	90383	480175	617831	0	0	0	69615	0	
3579	0	0	0	0	0	172961	0	0	0	643	643	0	643	0	0	0	0	5555	0	0	0	0	0	0	2062	3040	0	0	0	0	0	0	243	0	19386	9261	6021	0	0	0	0	0	0	0	0	64489	108471	0	0	0	0	0	15684	5555	0	1863	0	4007	129	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2062	25061	73750	122757	0	5012	36875	122757	164644	0	0	0	15384	0	
3720	0	0	0	0	0	72493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4171	241	0	0	0	11233	1391	0	657	0	32655	0	0	0	0	0	0	0	0	1132	6653	27321	37387	0	0	0	0	0	5388	178	0	625	652	-219	23	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	7	405	0	0	0	5303	53741	29394	41725	0	10748	14697	41725	67170	0	2334	2334	15834	0	
3953	0	0	0	0	0	38226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520	2116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12752	0	0	13358	6260	18608	0	0	0	0	0	4975	0	0	52	0	-679	498	0	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520	22936	6260	36781	0	4587	3130	36781	44498	0	7410	7410	5453	0	
4138	0	0	0	0	0	96335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2116	7400	0	0	0	0	0	0	909	2379	40750	150	3340	0	0	0	0	0	0	0	0	48439	47896	0	0	0	0	0	7218	0	18	749	0	-80	325	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4513	49599	48589	58012	0	9920	24295	58012	92227	0	700	700	14268	0	
4147	0	0	0	0	0	57486	0	0	0	130	130	0	0	0	130	0	0	0	0	0	0	0	0	0	133	117	0	0	0	0	0	0	429	0	25928	0	0	0	0	0	0	0	0	10194	2073	15091	30128	0	0	0	0	0	8530	0	0	2778	2779	-83	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10327	36429	17870	33259	0	7286	8935	33259	49480	0	5533	5533	12006	0	
4156	0	0	0	0	0	57881	0	0	0	218	218	0	0	0	218	0	0	0	0	0	0	0	0	0	449	2417	0	0	0	0	0	0	258	0	29895	0	0	0	0	0	0	140	0	0	0	12846	45035	0	0	0	0	0	5807	0	0	0	0	-475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	32312	12846	51200	0	6462	6423	51200	64085	0	0	0	9014	0	
4231	0	0	0	0	0	44863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1227	0	0	0	0	0	0	80	1238	35534	4127	0	0	0	0	0	0	0	0	0	12714	32149	0	0	0	0	0	1933	0	0	0	0	-611	0	0	0	0	0	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1238	36761	16841	34113	0	7352	8421	34113	49886	0	0	0	10919	0	
4437	0	0	0	0	0	107680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1187	1559	0	0	0	2862	1456	0	129	0	20946	0	0	0	0	0	0	0	0	0	0	36824	70856	0	0	0	0	0	5683	0	59	444	0	-874	0	0	0	0	0	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	110	20	0	0	0	1246	27118	38390	76087	0	5424	19195	76087	100706	0	1307	1307	11102	0	
4745	0	0	0	0	0	5199	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	109	563	0	0	502	2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1760	3439	0	0	0	0	0	236	13	0	0	0	-46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611	3152	1760	3662	0	630	880	3662	5172	0	0	0	1065	0	
