"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	
1351																							0	0	200	0	0	0	0	0	0	0	0	0	0	0	200	263	0	0	0	0	0	0	0	false	0	0	
1454																							147	0	0	0	0	0	0	0	0	147	0	0	0	0	0	17816	5	0	0	0	0	0	0	true	0	0	
1557																							0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	false	0	43	
1632																							0	0	0	0	0	16000	0	0	0	0	0	0	0	0	0	11245	5	0	0	16000	0	0	0	true	0	0	
1669																							0	0	4	0	0	813	0	0	0	0	0	0	4	0	0	1785	0	0	0	0	0	0	0	false	0	813	
1829																							0	0	193	0	0	5000	0	0	0	0	0	0	30	0	163	1002	1	0	0	0	5000	0	0	false	0	0	
1856																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	1	0	0	0	0	0	0	false	0	0	
2040																							0	0	0	2300	0	10533	0	0	0	0	0	0	0	0	0	475	0	0	0	5000	3160	0	0	false	0	73	
2161																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	false	0	0	
2376																							0	2778	680	0	0	80000	0	2778	0	0	0	0	70	414	196	11519	2	0	0	5000	75000	0	0	false	0	0	
2451																							0	0	0	1250	0	2000	0	0	0	0	0	0	0	0	0	181	0	0	0	0	750	0	0	false	0	0	
2554																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	1	0	0	0	0	0	0	false	0	0	
2732																							1622	0	0	0	0	351	0	0	0	1622	0	0	0	0	0	7154	2	0	0	0	0	0	0	true	0	351	
2750																							0	0	218	589	0	2589	0	0	0	0	0	218	0	0	0	1489	2	0	0	100	1900	0	0	false	0	0	
2938																							0	0	299	0	0	35500	0	0	0	0	14	0	0	0	285	16253	7	0	0	35500	0	0	0	true	1881	0	
2956																							0	0	264	0	0	0	0	0	0	0	0	0	184	0	80	13	0	0	0	0	0	0	0	false	0	0	
3252																							0	0	98	4500	0	6204	0	0	0	0	0	0	0	0	98	632	0	0	0	0	0	0	0	false	0	1704	
3458																							0	0	46	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	false	0	0	
3506																							269	0	250	7000	0	17000	0	0	0	269	0	0	0	0	250	1922	0	0	0	0	10000	0	0	true	0	0	
3579																							0	0	71	20286	0	37728	0	0	0	0	0	0	71	0	0	7879	4	0	0	8699	7585	73	594	false	0	491	
3720																							0	0	65	1000	0	9058	0	0	0	0	0	0	29	0	36	908	1	0	0	5000	2000	38	1	true	0	1019	
3953																							0	0	1518	0	0	216	0	0	0	0	0	263	68	0	1187	1562	1	0	0	216	0	0	0	false	0	0	
4138																							0	24	325	0	0	6125	0	0	24	0	0	0	165	0	160	5404	3	0	0	0	6125	0	0	true	0	0	
4147																							0	0	0	2500	0	6000	0	0	0	0	0	0	0	0	0	2757	2	0	0	3500	0	0	0	false	0	0	
4156																							0	0	5	3657	0	10157	0	0	0	0	0	0	5	0	0	932	1	0	0	0	6500	0	0	false	0	0	
4231																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942	1	0	0	0	0	0	0	false	0	0	
4437																							0	0	534	434	0	434	0	0	0	0	0	0	0	0	534	6382	3	0	0	0	0	0	0	false	0	0	
4745																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	2	0	0	0	0	0	0	false	0	0	
4839																							0	298	282	2500	0	16400	0	0	298	0	0	0	60	222	0	9679	5	0	0	13900	0	0	0	false	0	0	
5005																							0	0	0	4270	0	26979	0	0	0	0	0	0	0	0	0	308	0	0	0	2326	20383	0	0	true	0	0	
5050																							0	0	723	0	0	0	0	0	0	0	443	280	0	0	0	2769	2	0	0	0	0	0	0	false	0	0	
5069																							0	0	327	0	0	0	73	0	0	0	254	0	0	0	0	400	0	0	0	0	0	0	0	false	0	0	
5135																							0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	8072	4	0	0	0	0	0	0	false	0	0	
5210																							514	0	807	7700	0	8150	0	0	0	514	0	0	360	0	447	4186	2	0	0	0	0	0	0	false	0	450	
5247																							0	0	5729	0	0	2609	0	0	0	0	5037	692	0	0	0	257	0	0	0	0	0	0	2000	false	0	609	
5274																							0	0	0	5500	0	7166	0	0	0	0	0	0	0	0	0	2513	2	0	0	1000	500	0	166	false	0	0	
5331																							0	0	314	7000	0	7486	314	0	0	0	0	0	0	0	0	2978	1	0	0	0	0	0	0	false	0	486	
5461																							1258	815	187	0	0	474	0	809	6	1258	0	0	0	0	187	4452	1	0	0	0	0	0	0	false	0	474	
5751																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	true	0	0	
5939																							25483	0	20970	120000	8469	132246	0	0	0	17014	1308	0	2377	893	16392	2138	1	12509	0	5000	7246	0	0	false	0	0	
6039																							0	0	131	0	0	28	0	0	0	0	0	0	70	0	61	376	0	0	0	0	0	16	0	true	0	12	
6057																							0	0	0	500	0	1600	0	0	0	0	0	0	0	0	0	121	0	0	0	600	500	0	0	false	0	0	
6141																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	false	0	0	
6329																							0	0	568	0	0	0	0	0	0	0	0	0	0	0	568	4393	2	0	0	0	0	0	0	false	0	0	
6842																							0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	133	1	0	0	0	0	0	0	false	0	262	
6972																							0	422	283	0	0	2607	0	0	422	0	0	0	0	0	283	2397	2	0	0	0	0	0	2607	false	0	0	
7009																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	1	0	0	0	0	0	0	false	0	0	
7045																							0	0	125	0	0	0	0	0	0	0	0	0	125	0	0	803	1	0	0	0	0	0	0	false	0	0	
7157																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	false	0	0	
7166																							287	0	44	12000	0	12000	0	0	0	287	0	0	0	0	44	4406	2	0	0	0	0	0	0	false	0	0	
7456																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	false	0	0	
7634																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710	1	0	0	0	0	0	0	false	0	0	
8033																							0	0	0	2250	0	3332	0	0	0	0	0	0	0	0	0	1324	1	0	0	250	832	0	0	true	0	0	
8154																							0	49	174	0	0	0	0	0	49	0	0	0	0	0	174	882	2	0	0	0	0	0	0	true	0	0	
8417																							7735	0	0	0	0	0	0	0	0	7735	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	
8462																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	false	0	0	
8547																							1825	0	201	2000	159	22200	0	0	0	1666	0	0	201	0	0	7726	1	188	0	7200	13000	0	0	true	0	0	
8631																							0	0	164	0	0	0	0	0	0	0	0	0	164	0	0	493	1	0	0	0	0	0	0	false	0	0	
9115																							0	0	132	0	0	0	0	0	0	0	0	0	0	0	132	11266	3	0	0	0	0	0	0	false	0	0	
9160																							0	0	0	0	0	7650	0	0	0	0	0	0	0	0	0	694	0	0	0	4000	3650	0	0	false	0	0	
9339																							1150	0	0	10000	0	51550	0	0	0	1150	0	0	0	0	0	4633	3	0	0	14550	12000	0	0	true	0	15000	
9357																							0	0	0	52100	0	52100	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	false	0	0	
9553																							0	0	0	4900	0	6245	0	0	0	0	0	0	0	0	0	605	0	0	0	200	1145	0	0	false	0	0	
9807																							0	21	2025	0	0	115717	0	0	21	0	271	0	307	0	1447	46077	4	0	0	2969	112748	0	0	true	0	0	
9955																							2317	0	33	0	0	1656	0	0	0	2317	0	0	33	0	0	1317	1	0	0	0	1656	0	0	true	0	0	
10157																							0	0	321	0	0	5375	0	0	0	0	0	0	21	0	300	1182	1	0	0	875	4500	0	0	false	0	0	
10250																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	true	0	0	
10849																							0	0	0	3262	0	8296	0	0	0	0	0	0	0	0	0	2878	2	0	0	4087	947	0	0	true	0	0	
10858																							30	0	468	0	0	6170	0	0	0	30	0	468	0	0	0	1850	1	0	0	0	5500	0	0	true	0	670	
11145																							178	0	468	137	0	12730	0	0	0	178	0	0	268	0	200	1079	0	0	0	0	12593	0	0	false	0	0	
11350																							0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	false	0	93	
11640																							0	0	0	10184	0	32888	0	0	0	0	0	0	0	0	0	3867	1	0	0	10000	12704	0	0	false	0	0	
11837																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
12030																							0	0	50	0	0	0	0	0	0	0	0	0	0	0	50	4344	3	0	0	0	0	0	0	false	0	0	
12058																							0	0	318	0	0	2092	0	0	0	0	0	0	202	0	116	646	6	0	0	0	2000	0	0	false	0	92	
12142																							0	0	61	0	0	0	0	0	0	0	0	0	61	0	0	319	0	0	0	0	0	0	0	false	0	0	
12245																							0	0	0	3500	0	3500	0	0	0	0	0	0	0	0	0	1779	2	0	0	0	0	0	0	false	0	0	
12311	38048	5477	11146	10000	25961	1802786	0	4315	1162	0	291140	13	31119	12087	3000	0	1470102	648	true	2660071	319036	0						1802786					601	0	8781	0	1764												
12357																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	false	0	0	
12647																							0	0	116	0	0	0	0	0	0	0	0	0	116	0	0	688	1	0	0	0	0	0	0	true	0	0	
12656																							0	0	51	0	0	0	0	0	0	0	0	0	51	0	0	266	2	0	0	0	0	0	0	false	0	0	
12937																							0	97	0	0	0	2115	0	0	97	0	0	0	0	0	0	2528	2	0	0	0	0	0	0	false	0	2115	
12946																							2774	836	477	8000	0	15315	0	817	19	2774	0	0	290	0	187	5492	2	0	0	0	6245	0	0	false	0	1070	
12955																							0	0	341	1000	0	5500	0	0	0	0	0	0	341	0	0	2074	1	0	0	2000	2500	0	0	false	0	0	
13037																							0	0	393	0	0	0	0	0	0	0	0	0	74	0	319	7551	4	0	0	0	0	0	0	false	0	0	
13103																							0	0	40	0	0	3225	0	0	0	0	0	0	0	0	40	2306	7	0	0	0	3225	0	0	false	0	0	
13251																							0	0	136	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	false	0	0	
13309																							1153	0	4356	22000	507	275028	0	0	0	646	4350	0	6	0	0	16390	3	507	0	85000	165894	0	0	true	0	2134	
13457																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	false	0	0	
14052																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	826	0	0	0	0	0	0	0	false	0	0	
14155																							0	0	70	950	0	4340	0	0	0	0	0	0	70	0	0	153	4	0	0	2320	1070	0	0	false	0	0	
14258																							0	0	75	0	0	25000	0	0	0	0	0	0	75	0	0	27516	5	0	0	12000	13000	0	0	true	0	0	
14409	105937	0	21938	555	610	599027	21635	0	0	105327	92866	7	610	0	155898	442574	0	0	true	0	0	0						599027					0	0	139	0	164												
14454																							0	0	116	6500	0	7527	0	0	0	0	0	0	0	0	116	0	0	0	0	1000	0	0	0	false	0	27	
14650																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
14753																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	false	0	0	
14865																							0	0	141	2000	0	2000	0	0	0	0	0	0	69	0	72	1048	0	0	0	0	0	0	0	false	0	0	
14931																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576	1	0	0	0	0	0	0	false	0	0	
14940																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1238	1	0	0	0	0	0	0	true	0	0	
15536																							0	0	7403	0	0	5000	0	0	0	0	317	0	0	0	7086	4564	2	0	0	5000	0	0	0	false	0	0	
15732																							0	0	320	0	0	15000	0	0	0	0	0	0	53	0	267	2253	2	0	0	0	15000	0	0	false	0	0	
16337																							0	0	741	0	0	17067	0	0	0	0	163	0	0	0	578	2217	1	0	0	0	17067	0	0	false	0	0	
16355																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	false	0	0	
16458																							0	0	0	0	0	6287	0	0	0	0	0	0	0	0	0	5862	3	0	0	0	6287	0	0	true	0	0	
16551																							0	0	0	2000	0	10774	0	0	0	0	0	0	0	0	0	352	0	0	0	8774	0	0	0	false	0	0	
16748																							229	0	108	0	229	2000	0	0	0	0	8	0	100	0	0	1285	2	254	0	0	2000	0	0	false	0	0	
16766																							0	0	0	80000	0	125000	0	0	0	0	0	0	0	0	0	2510	3	0	0	45000	0	0	0	false	0	0	
16944																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	1	0	0	0	0	0	0	false	0	0	
16953																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	false	0	0	
17110																							1013	0	0	0	0	0	0	0	0	1013	0	0	0	0	0	1338	0	0	0	0	0	0	0	false	0	0	
17147																							294	0	95	5500	294	89040	0	0	0	0	0	0	95	0	0	24967	6	294	0	19500	58712	0	0	true	0	5328	
17259																							0	0	34	0	0	1750	0	0	0	0	0	0	34	0	0	766	1	0	0	0	1750	0	0	false	0	0	
17464																							4056	10	0	15000	4056	28448	0	10	0	0	0	0	0	0	0	2067	1	4056	0	0	0	0	0	true	0	13448	
17549																							0	0	4376	0	0	0	0	0	0	0	0	0	362	0	4014	5	0	0	0	0	0	0	0	false	0	0	
17839																							0	0	187	0	0	0	0	0	0	0	0	0	35	0	152	4476	2	0	0	0	0	0	0	true	64	0	
17950																							0	0	95	19	0	1813	0	0	0	0	0	0	95	0	0	140	0	0	0	0	1794	0	0	false	0	0	
18050																							0	0	0	0	0	4317	0	0	0	0	0	0	0	0	0	2912	2	0	0	0	4317	0	0	false	0	0	
18126																							6240	0	874	0	0	150453	0	0	0	6240	523	0	272	0	79	3148	1	0	0	50000	100000	252	88	true	0	113	
18135																							0	0	0	0	0	8215	0	0	0	0	0	0	0	0	0	225	3	0	0	8215	0	0	0	true	10147	0	
18368																							0	0	0	373	0	15297	0	0	0	0	0	0	0	0	0	0	0	0	0	814	14110	0	0	false	0	0	
18377																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	false	0	0	
18827																							0	0	65	0	0	757	0	0	0	0	0	0	65	0	0	451	0	0	0	0	0	0	757	false	0	0	
18836																							0	0	381	1046	0	2228	0	0	0	0	40	0	341	0	0	1416	1	0	0	221	961	0	0	false	0	0	
18854																							0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	413	1	0	0	0	0	0	0	false	0	0	
18863																							2030	654	885	27700	0	33925	0	0	654	1960	855	0	30	0	0	6739	5	0	70	6225	0	0	0	true	0	0	
18957																							0	0	0	0	0	3984	0	0	0	0	0	0	0	0	0	497	1	0	0	250	3734	0	0	false	0	0	
19356																							0	0	420	0	0	0	0	0	0	0	0	59	0	0	361	1	0	0	0	0	0	0	0	false	0	0	
19730																							4404	0	227	10000	830	10000	0	0	0	3574	0	0	227	0	0	61848	3	830	0	0	0	0	0	true	0	0	
19936																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2029	9	0	0	0	0	0	0	false	0	0	
19972																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	false	0	0	
20053																							0	0	157	1950	0	1980	0	0	0	0	0	0	0	0	157	46	0	0	0	0	0	0	0	false	0	30	
20147																							0	0	638	0	0	2629	0	0	0	0	0	0	638	0	0	269	0	0	0	0	629	0	2000	false	0	0	
20259																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1037	1	0	0	0	0	0	0	false	0	0	
20370																							0	0	236	2000	0	2000	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	false	0	0	
20512																							0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	320	0	0	0	0	10000	0	0	false	0	0	
20633																							0	0	96	2000	0	3240	0	0	0	0	0	0	96	0	0	4221	2	0	0	0	1240	0	0	false	0	0	
20754																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
20839																							0	0	15	3200	0	6200	0	0	0	0	0	0	5	0	10	492	0	0	0	0	3000	0	0	false	0	0	
20857																							0	0	212	322	0	3744	0	0	0	0	0	0	0	0	212	612	2	0	0	1095	2327	0	0	false	0	0	
20866																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1289	2	0	0	0	0	0	0	false	0	0	
21256																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	false	0	0	
21359																							0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	366	false	0	0	
21630																							0	0	163	0	0	6448	0	0	0	0	0	0	0	0	163	1652	2	0	0	0	6448	0	0	false	0	0	
21658																							0	0	0	350	0	1903	0	0	0	0	0	0	0	0	0	494	1	0	0	1500	0	0	0	true	0	53	
22048																							0	185	619	0	0	898	0	0	185	0	0	0	225	0	394	6819	4	0	0	0	318	0	0	false	0	580	
22235																							0	0	302	2000	0	13000	0	0	0	0	0	0	302	0	0	3774	1	0	0	2000	9000	0	0	false	0	0	
22356																							0	0	32	0	0	581	0	0	0	0	0	0	32	0	0	528	0	0	0	0	0	0	0	true	0	581	
22459																							0	0	0	1467	0	2069	0	0	0	0	0	0	0	0	0	3798	3	0	0	0	0	0	0	false	0	602	
22543																							0	0	0	17	0	94	0	0	0	0	0	0	0	0	0	748	3	0	0	77	0	0	0	false	0	0	
22552																							0	0	0	1000	0	1000	0	0	0	0	0	0	0	0	0	476	2	0	0	0	0	0	0	true	0	0	
22730																							0	0	62	44	0	995	0	0	0	0	27	0	35	0	0	255	0	0	0	96	855	0	0	false	0	0	
22936																							0	0	0	0	0	445	0	0	0	0	0	0	0	0	0	691	0	0	0	0	445	0	0	false	0	0	
22954																							0	0	77	4500	0	8521	0	0	0	0	0	0	0	0	77	454	1	0	0	1450	2571	0	0	true	0	0	
23036																							0	0	30	0	0	97	0	0	0	0	5	0	25	0	0	4668	4	0	0	0	0	0	0	true	0	97	
23045																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	1	0	0	0	0	0	0	false	0	0	
23241																							13799	23	15165	16493	1061	543534	12165	0	23	12738	42	0	1404	15	1539	3845	2	1061	0	12438	497630	303	15708	true	0	962	
23344																							164	0	60	0	0	0	0	0	0	164	0	0	60	0	0	781	0	0	0	0	0	0	0	true	0	0	
23456																							0	0	59	0	0	626	0	0	0	0	0	0	0	0	59	425	0	0	0	0	626	0	0	true	0	0	
23504																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	0	0	0	0	0	0	0	false	0	0	
23540																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558	0	0	0	0	0	0	0	false	0	0	
23643																							0	0	663	41	0	593	0	0	0	0	0	0	0	0	663	1750	2	0	0	89	463	0	0	false	0	0	
23755																							611	0	198	1000	611	1000	0	0	0	0	24	0	0	0	174	2210	2	1138	0	0	0	0	0	true	0	0	
23812																							0	0	0	10508	0	18980	0	0	0	0	0	0	0	0	0	5997	2	0	0	2865	5607	0	0	true	0	0	
24006																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
24266																							8993	200	483	0	955	12696	0	200	0	8038	0	0	0	0	483	14046	4	955	0	0	2000	87	0	false	0	10609	
24453																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1214	0	0	0	0	0	0	0	false	0	0	
24659																							0	0	652	0	0	0	0	0	0	0	0	652	0	0	0	210	0	0	0	0	0	0	0	false	0	0	
24668																							936	0	0	0	91	495	0	0	0	845	0	0	0	0	0	1131	0	91	0	0	495	0	0	false	0	0	
24855																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	2	0	0	0	0	0	0	false	0	0	
24949																							0	0	135	3000	0	28000	0	0	0	0	0	0	23	0	112	2085	2	0	0	14000	11000	0	0	false	0	0	
25357																							0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	214	0	0	0	500	0	0	0	false	0	0	
25450																							0	0	1413	0	0	504686	0	0	0	0	0	0	549	0	864	40	0	0	0	0	0	0	4686	true	0	500000	
25647																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4437	4	0	0	0	0	0	0	false	0	0	
25852																							0	0	0	6000	0	11000	0	0	0	0	0	0	0	0	0	1942	0	0	0	0	5000	0	0	true	0	0	
26149																							0	692	23	0	0	0	0	0	692	0	20	0	0	0	3	765	1	0	0	0	0	0	0	false	0	0	
26233																							0	0	0	0	0	1019	0	0	0	0	0	0	0	0	0	891	1	0	0	0	0	0	0	true	0	1019	
26242																							0	0	681	10075	0	22775	0	0	0	0	0	0	681	0	0	2127	2	0	0	6700	6000	0	0	true	0	0	
26457																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
26756																							0	0	22	300	0	1400	0	0	0	0	0	0	0	0	22	112	1	0	0	400	700	0	0	true	0	0	
26765																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	false	0	0	
26859																							0	0	1179	8000	0	10079	0	0	0	0	0	0	373	0	806	193	0	0	0	97	1232	0	0	false	0	750	
26916																							9386	0	0	2000	6	5098	0	0	0	9380	0	0	0	0	0	4499	3	6	0	1000	2000	0	0	true	0	98	
27548																							1733	0	373	0	235	35900	0	0	0	1498	0	0	202	0	171	9751	2	235	0	21900	14000	0	0	true	0	0	
27614																							0	0	178	0	0	0	0	0	0	0	0	0	178	0	0	378	0	0	0	0	0	0	0	false	0	0	
27838																							0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	1642	2	0	0	0	0	0	0	true	0	200	
27847																							123	0	277	0	0	3453	0	0	0	123	0	125	0	0	152	225	0	0	0	0	3453	0	0	false	0	0	
28013																							1506	0	0	0	0	12	0	0	0	1506	0	0	0	0	0	2116	1	0	0	0	0	12	0	false	0	0	
28152																							0	0	0	250	0	2876	0	0	0	0	0	0	0	0	0	118	0	0	0	630	1996	0	0	false	0	0	
28255																							0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	756	0	0	0	0	0	0	0	true	0	0	
28349																							0	0	125	0	0	0	0	0	0	0	0	125	0	0	0	794	0	0	0	0	0	0	0	false	0	0	
28406																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
28572																							88	0	208	8	88	9329	0	0	0	0	0	0	208	0	0	167	0	88	0	528	8793	0	0	false	0	0	
28732																							76	0	80	0	0	0	0	0	0	76	0	0	80	0	0	1600	1	0	0	0	0	0	0	true	0	0	
29104																							18	0	0	50000	18	60000	0	0	0	0	0	0	0	0	0	5199	4	18	0	0	10000	0	0	false	0	0	
29159																							0	0	22	250	0	652	0	0	0	0	0	0	0	0	22	768	2	0	0	0	402	0	0	false	0	0	
