"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
1351																																							0	1894	0	32839	3595	0	1170	200	0	1607	89595	75628	0	1469	77097	0	373	0	0	0	12498	240	89595	0	0	11668	0	530	0	9380	66248		0	47197	46824	60	1466	0	0	0	
1454																																							187	17919	147	0	105958	0	3093	0	0	3853	291814	261298	0	500	261798	0	846	0	0	0	30016	1000	291814	0	0	25489	0	1214	1252	68208	193090		0	136651	135805	2313	23600	0	0	0	
1557																																							0	2064	0	2538	8650	0	130	0	0	846	35030	28709	0	438	29190	0	363	0	43	0	5840	200	35030	0	0	4684	0	800	0	3554	25155		0	19490	19127	156	1675	0	0	0	
1632																																							181	8252	0	0	34442	0	5002	0	0	4486	224742	173502	0	1525	207796	0	2292	0	16000	0	16946	1900	224742	0	0	6399	0	8011	0	41443	132059		0	174671	172379	636	0	0	0	16769	
1669																																							4698	12192	0	103730	37867	0	900	4	0	3465	240716	200329	0	895	202037	0	916	2361	813	0	38679	800	240716	0	0	36426	0	800	0	31027	169302		0	65172	64256	653	11243	0	0	0	
1829																																							2600	6158	0	0	121404	0	3717	193	0	3244	274943	231791	0	2260	239151	0	1795	0	5000	0	35792	390	274943	0	0	29647	0	3100	0	54706	177085		0	139422	137627	2655	0	0	0	100	
1856																																							1042	147	0	0	2435	0	169	0	0	265	8652	7831	0	45	7876	0	108	0	0	0	776	100	8652	0	0	486	0	150	0	1147	6684		0	4019	3911	40	683	0	0	0	
2040																																							148	2664	0	314	20473	0	2724	0	0	2370	127449	102189	0	744	114773	0	1177	0	10533	0	12676	480	127449	0	0	7476	0	4270	183	9073	93116		0	99750	98573	450	0	0	1307	0	
2161																																							6500	3891	0	642	24789	0	1645	0	0	1034	95021	85586	0	480	86066	0	506	0	0	0	8955	1000	95021	0	0	6633	0	1000	0	13701	71885		0	50851	50345	322	6175	0	0	0	
2376																																							115	5806	0	33865	348710	2778	4103	680	0	8087	771320	586802	0	7997	676964	69	5146	0	80000	0	94287	500	771320	0	0	91031	0	0	0	19189	567613		0	359122	353976	2756	13200	0	2165	0	
2451																																							8	363	0	823	763	0	64	0	0	413	13224	10081	0	141	12222	0	128	0	2000	0	1002	50	13224	0	0	444	0	499	0	910	9171		0	10703	10575	9	215	0	0	0	
2554																																							0	622	0	12	1520	0	102	0	0	138	6406	5647	0	47	5694	0	41	0	0	0	712	50	6406	0	0	211	0	450	0	1054	4593		0	4053	4012	1	0	0	0	0	
2732																																							0	15736	1622	0	71821	0	5669	0	0	3127	414683	363215	0	2870	366436	0	2354	0	351	0	48247	2320	414683	0	0	41105	0	3728	0	65440	297775		0	305762	303408	1094	13300	0	0	0	
2750																																							594	326	0	0	6795	0	415	218	0	1807	44573	36543	0	898	40105	0	735	0	2589	0	4468	90	44573	0	0	4179	0	93	0	1801	34742		0	35153	34418	106	0	0	75	0	
2938																																							0	9978	0	0	40877	0	6368	299	0	4339	254960	173800	0	1437	233425	0	3353	0	35500	0	21535	1250	254960	0	0	14289	0	5083	0	46158	127642		0	196452	193099	913	0	0	19649	3039	
2956																																							388	2840	0	0	39397	0	1601	264	0	1175	116964	103645	0	351	103996	0	858	0	0	0	12968	100	116964	0	0	10900	0	1700	0	8112	95533		0	63482	62624	268	8675	0	0	0	
3252																																							99	6556	0	9382	11777	0	643	98	0	3161	90699	72066	0	528	80773	0	903	0	6204	0	9926	200	90699	0	0	9309	0	300	0	9445	62621		0	59886	58983	117	0	0	1975	0	
3458																																							2575	1616	0	1030	7691	0	94	46	0	319	22132	17817	0	76	19893	0	340	0	0	0	2239	100	22132	0	0	1550	0	450	0	2355	15462		0	8378	8038	139	723	0	0	2000	
3506																																							0	18132	269	31005	199152	0	10537	250	0	29062	905446	793252	0	14438	831845	54	6430	1560	17000	0	73547	2879	905446	0	0	47064	0	21448	0	111590	681662		0	621909	615479	2156	0	0	0	7155	
3579																																							176	4925	0	0	34910	0	5660	71	0	4398	226865	160332	0	1688	205766	0	1791	5555	37728	0	21099	5000	226865	0	0	2362	0	14220	0	21148	139184		-643	172961	171170	160	0	0	0	6018	
3720																																							0	4412	0	12624	33312	0	1468	65	0	3855	129509	100771	0	888	113248	0	1054	0	9058	0	16261	1200	129509	0	0	3834	0	10800	0	12588	88183		0	72493	71439	427	2334	0	0	2531	
3953																																							0	2636	0	0	0	0	1529	1518	0	1928	65320	59373	0	278	59867	0	679	0	216	0	5453	500	65320	0	0	3273	0	1680	12752	12672	46701		0	38226	37547	0	7410	0	0	0	
4138																																							0	9516	0	0	47528	24	4865	325	0	2004	160308	138298	0	1024	145447	0	989	0	6125	0	14861	300	160308	0	0	13716	0	300	0	16751	121547		0	96335	95346	545	700	0	0	0	
4147																																							133	117	0	0	26357	0	1651	0	0	6879	97644	78689	0	676	85365	0	512	0	6000	0	12279	1950	97644	0	0	7826	0	2230	0	11026	67663		0	57486	56974	273	5533	0	0	0	
4156																																							114	2752	0	0	30153	0	3863	5	0	1939	96114	58168	0	430	86853	0	733	0	10157	0	9261	1200	96114	0	0	6614	0	1200	140	7867	50301		0	57881	57148	247	0	0	18098	0	
4231																																							0	1227	0	0	40979	0	893	0	0	1040	88311	74562	0	378	77339	0	691	0	0	0	10972	500	88311	0	0	4919	0	5500	0	11568	62994		0	44863	44172	53	0	0	2399	0	
4437																																							114	2632	0	4318	21075	0	2873	534	0	2276	141806	126383	0	921	130625	0	1003	0	434	0	11181	963	141806	0	0	9139	0	1000	0	16107	110276		0	107680	106677	79	1307	0	0	2887	
4745																																							0	672	0	3091	0	0	110	0	0	113	9139	8009	0	52	8061	0	59	13	0	0	1078	50	9139	0	0	188	0	840	0	770	7239		0	5199	5140	0	0	0	0	0	
4839																																							261	6310	0	0	58882	298	4334	282	0	2536	206137	170592	0	871	189667	0	1650	70	16400	0	16470	1875	206137	0	0	4954	0	7929	0	37248	133344		0	134814	133164	1712	0	0	0	1804	
5005																																							857	5218	0	6432	66045	0	7315	0	0	10672	286383	229562	0	3302	259843	0	1791	1987	26979	0	26540	0	286383	0	0	1390	0	24280	0	23186	206376		0	177448	175657	870	12200	0	0	0	
5050																																							502	3496	0	0	35376	0	1213	723	0	1137	83821	76432	0	235	76667	0	567	0	0	0	7154	400	83821	0	0	4698	0	1400	0	11662	64770		0	41941	41374	656	0	0	0	0	
5069																																							163	1442	0	0	2902	0	19130	327	0	2003	299537	249219	0	4433	253652	0	5314	0	0	0	45885	4500	299537	0	0	37148	0	4129	0	5205	244014		0	213334	208020	108	65550	0	0	0	
5135																																							41	2580	0	0	24044	0	602	10	0	1692	83531	69788	0	315	70103	0	1052	355	0	0	13428	300	83531	0	0	3509	0	9300	0	10226	59562		0	53718	52666	319	1541	0	0	0	
5210																																							745	21412	514	32469	196977	0	6612	807	0	19575	646154	544214	0	5306	583669	0	3778	0	8150	0	62485	4798	646154	0	0	50665	0	5455	0	76251	467963		0	370821	367043	1567	0	0	0	25999	
5247																																							200	30723	0	3932	274550	0	16807	5729	0	6342	888801	802675	0	2243	823421	0	2252	0	2609	0	65380	700	888801	0	0	38906	0	19300	79	152350	650325		0	470691	468439	6474	82000	0	0	15894	
5274																																							881	1271	0	0	15160	0	2548	0	0	4353	90683	72688	0	391	80620	0	642	0	7166	0	10063	66	90683	0	0	6413	0	3654	0	8289	64399		-166	67112	66470	96	0	0	0	375	
5331																																							0	8712	0	0	96958	0	6530	314	0	3940	225535	193776	0	2171	206433	0	716	0	7486	0	19102	2580	225535	0	0	7455	0	8360	0	42219	151557		0	109797	109081	707	0	0	3000	0	
5461																																							176	17704	1258	0	85402	815	3280	187	0	4779	255641	235211	0	1721	237406	0	1691	0	474	0	18235	2059	255641	0	0	11186	0	4241	0	79185	156026		0	127081	125390	749	16650	0	0	0	
5751																																							0	2069	0	0	45902	0	338	0	0	2629	92533	70770	0	475	71245	0	764	0	0	0	21288	600	92533	0	0	19291	0	700	0	4803	65967		0	38364	37600	697	3995	0	0	0	
5939																																							14138	62118	25483	15891	798327	0	41757	20970	0	55218	2476859	2068677	0	13127	2250536	0	30617	2726	132246	0	226323	22146	2476859	7800	0	16810	0	180939	3760	163785	1904892		0	1450401	1419784	6428	8887	0	0	36486	
6039																																							100	3250	0	48	6247	0	2652	131	0	1932	79295	71501	0	498	72027	0	968	0	28	0	7268	469	79295	0	0	2681	0	4050	0	10115	61386		0	56326	55358	68	9577	0	0	0	
6057																																							19	204	0	308	2062	0	265	0	0	369	15108	12209	0	88	13897	0	185	0	1600	0	1211	25	15108	0	0	1064	0	100	0	719	11490		0	11599	11414	22	467	0	0	0	
6141																																							0	2503	0	11636	0	0	295	0	0	403	31096	27671	0	94	27765	0	334	0	0	0	3331	400	31096	0	0	331	0	2600	0	7472	20198		0	13193	12859	0	3400	0	0	0	
6329																																							34	8880	0	2793	46026	0	6837	568	0	3657	208475	187567	0	1346	189054	0	2055	0	0	0	19421	2600	208475	0	0	8235	0	7700	0	36965	150602		0	141735	139680	886	0	0	141	0	
6842																																							7	1594	0	400	1361	0	853	0	0	567	22739	20214	0	178	20654	0	144	54	262	0	2085	150	22739	0	0	427	0	1477	0	3182	17032		0	17547	17403	31	500	0	0	0	
6972																																							0	30544	0	199894	57648	422	8525	283	0	7818	639332	540160	0	1724	547136	0	4204	0	2607	0	92196	2600	639332	0	0	65955	0	22400	0	107045	433115		0	296727	292523	1241	41675	0	0	2645	
7009																																							5000	10523	0	0	182093	0	943	0	0	12245	510597	434329	0	5135	439464	0	0	0	0	0	71133	500	510597	0	0	69053	0	531	0	26426	407903		0	276593	276593	1049	23200	0	0	0	
7045																																							0	4388	0	8702	22474	0	1687	125	0	1054	92159	82407	0	261	82668	0	719	0	0	0	9491	100	92159	0	0	7057	0	2100	0	10107	72300		0	45948	45229	234	8500	0	0	0	
7157																																							0	1864	0	0	8102	0	202	0	0	343	30077	26067	0	282	26449	0	211	0	0	0	3628	200	30077	0	0	3103	0	200	0	2532	23535		0	19777	19566	125	0	0	100	0	
7166																																							176	16892	287	6115	52676	0	6998	44	0	8905	448442	399377	0	2312	413689	0	4414	0	12000	0	34753	5220	448442	0	0	23210	0	6352	2565	110156	289221		0	327763	323349	-29	30435	0	0	0	
7456																																							0	1096	0	1640	15215	0	400	0	0	737	40523	35668	0	173	35841	0	360	0	0	0	4682	400	40523	0	0	1588	0	2400	0	4910	30758		0	18275	17915	294	3520	0	0	0	
7634																																							100	2108	0	1764	9255	0	232	0	0	865	38064	32816	0	142	32958	0	465	0	0	0	5106	200	38064	0	0	1895	0	2900	0	6365	26451		0	23252	22787	111	953	0	0	0	
8033																																							1688	1482	0	0	1414	0	556	0	0	1103	47217	37070	0	404	40906	0	624	0	3332	0	6311	774	47217	0	0	2024	0	3476	132	9564	27506		0	41466	40842	37	0	0	100	0	
8154																																							77	782	0	0	6181	49	496	174	0	896	39388	35243	0	232	35475	0	446	0	0	0	3913	134	39388	0	0	1058	0	2665	77	2272	32971		0	30352	29906	56	750	0	0	0	
8417																																							0	207685	7735	0	119	0	11715	0	0	144909	1832338	1584743	0	35864	1620607	0	455	0	0	0	211731	800	1832338	0	0	165771	0	45157	0	1036762	547981		0	130796	130341	3	521098	808736	0	0	
8462																																							0	3264	0	1699	24211	0	477	0	0	693	62132	53969	0	238	54207	0	298	0	0	0	7925	350	62132	0	0	6493	0	350	0	7883	46086		0	30286	29988	732	1800	0	0	0	
8547																																							2173	14602	1825	935	35559	0	2729	201	0	9872	331441	270795	0	3261	296256	0	3824	4193	22200	0	35185	350	331441	0	0	12549	0	21901	0	28680	242115		0	260104	256280	385	3072	0	0	0	
8631																																							629	1461	0	0	11812	0	1032	164	0	547	45688	39225	0	104	39329	0	303	0	0	0	6359	500	45688	0	0	4949	0	800	0	5457	33768		0	29040	28737	110	1306	0	0	0	
9115																																							0	91065	0	159810	425331	0	53875	132	0	10241	1857168	1734319	0	5702	1744085	0	8066	0	0	0	113083	2500	1857168	0	0	72615	0	31872	0	194775	1539544		0	648180	640114	6096	476600	0	0	4064	
9160																																							17685	5834	0	18091	0	0	1666	0	0	1760	133288	114824	0	472	122946	0	1182	0	7650	0	10342	4501	133288	0	0	5841	0	0	0	23800	91024		0	82871	81689	0	6563	0	0	0	
9339																																							3433	12657	1150	0	41886	0	6093	0	0	10153	351510	257582	0	1614	323344	0	3242	0	51550	0	28166	1418	351510	0	0	12481	0	15200	0	22743	234839		-1900	279380	276138	967	0	0	12598	0	
9357																																							0	22508	0	0	26422	0	470	0	0	9197	319823	235922	0	955	293667	0	2515	0	52100	0	26156	500	319823	0	0	8136	0	17000	147982	91797	144125		0	115759	113244	520	0	0	0	4690	
9553																																							1244	1258	0	0	5821	0	293	0	0	2101	57131	44262	0	651	51158	0	489	0	6245	0	5973	400	57131	0	0	4245	0	1200	0	4245	40017		0	46853	46364	128	50	0	0	0	
9807																																							2500	37365	0	148864	175909	21	7017	2025	0	49841	1694198	1364521	0	16787	1539279	0	33608	0	115717	0	154919	20000	1694198	0	0	67489	0	63858	0	42544	1321977		0	1254764	1221156	3572	49500	0	0	42254	
9955																																							2487	2624	2317	0	29590	0	1312	33	0	2199	88494	76757	0	1009	79422	0	574	0	1656	0	9072	110	88494	0	0	5138	0	3023	0	6083	70674		0	45056	44482	801	3450	0	0	0	
10157																																							28	2133	0	7762	10873	0	1133	321	0	2015	74832	62350	0	676	68401	0	595	323	5375	0	6431	250	74832	0	0	3443	0	2560	0	8685	53665		0	43034	42439	178	7805	0	0	0	
10250																																							0	8226	0	0	35643	0	5562	0	0	2617	227954	207425	0	1285	209710	0	1493	0	0	0	18244	1500	227954	0	0	3873	0	12000	0	28632	178793		0	175012	173519	871	2387	0	1000	0	
10849																																							6671	3160	0	23713	4148	0	4530	0	0	3341	170287	146718	0	745	155759	0	1652	694	8296	0	14528	16	170287	0	0	8489	0	6006	0	16639	130079		0	125682	124030	17	0	0	0	0	
10858																																							23	9578	30	43153	0	0	1977	468	0	5918	330640	284825	0	3071	305285	0	4117	1764	6170	0	25355	2500	330640	0	0	11100	0	11755	769	31056	253769		0	255077	250960	0	16000	0	0	11219	
11145																																							1328	5031	178	2853	9593	0	4791	468	0	1375	122765	99192	0	505	112427	0	999	430	12730	0	10338	1000	122765	0	0	5126	0	4000	0	13404	85788		0	93617	92618	212	4100	0	0	0	
11350																																							1577	1686	0	7420	5800	0	228	0	0	742	45354	37972	0	173	38873	0	392	2776	93	0	6481	400	45354	0	0	216	0	5680	0	4350	33622		0	25517	25125	185	0	0	400	235	
11640																																							0	10950	0	0	53754	0	2113	0	0	8428	179408	125669	0	1551	160108	0	1107	0	32888	0	19300	650	179408	0	0	1694	0	16350	0	28835	96835		0	101270	100163	606	4000	0	0	0	
11837																																							0	1796	0	0	21786	0	1115	0	0	2082	74276	64970	0	645	66579	0	1166	0	0	0	7697	314	74276	0	0	332	0	6686	0	6398	58572		0	48663	47497	365	0	0	964	0	
12030																																							0	6667	0	1715	4958	0	3364	50	0	4194	191359	166529	0	2996	174292	0	4811	107	0	0	17067	300	191359	0	0	16442	0	300	0	18325	148204		0	175115	170304	25	0	0	4767	0	
12058																																							1375	3180	0	3517	20114	0	1893	318	60	1681	99417	88199	60	651	91002	0	1057	0	2092	0	8415	200	99417	0	0	6447	0	1650	380	8792	79407		0	66106	65049	118	1850	0	0	0	
12142																																							195	8637	0	6007	87639	0	5104	61	0	2669	177376	156144	0	829	156973	0	1161	0	0	0	20403	1250	177376	0	0	4771	0	13250	0	28067	128077		0	68225	67064	1132	0	0	0	0	
12245																																							33	1854	0	0	27505	0	1397	0	0	1055	87230	72543	0	746	76789	0	717	0	3500	0	10441	1419	87230	0	0	4740	0	3581	0	13602	58941		0	54003	53286	701	2100	0	0	0	
12311	27915	867476	38048	10769	2862621	5477	353814	11146	16778	1375561	25136788	16778	861275	23227955	462780	389085	169073	1802786	980954	1446053	40000	25136788	0	0	1052776	0	326068	190724		0	19525135	19136050	27209	71336	1169439	878231	0	878231									16778		25136788	16676622	16778		23227955				1802786											2921343	13755279						0	71336	841870	1169439	
12357																																							693	1214	0	15435	0	0	106	0	0	398	31167	27171	0	312	27483	0	81	0	0	0	3684	120	31167	0	0	2544	0	1020	0	3095	24076		0	9402	9321	0	4000	0	0	0	
12647																																							16	3000	0	7159	0	0	745	116	0	468	46995	41508	0	254	41762	0	416	0	0	0	5233	125	46995	0	0	983	0	4125	429	6302	35206		0	33578	33162	0	1900	0	0	0	
12656																																							0	1386	0	423	0	0	251	51	0	200	11208	10609	0	35	10644	0	313	0	0	0	564	72	11208	0	0	304	0	188	0	1387	9222		0	8682	8369	0	528	0	0	0	
12937																																							2632	4438	0	0	13045	97	4373	0	0	1873	117879	101961	0	649	104725	0	804	0	2115	0	13154	750	117879	0	0	6977	0	5250	597	24557	77404		0	91628	90824	177	0	0	0	0	
12946																																							0	8282	2774	6500	158621	836	5505	477	0	12164	400184	341400	0	2773	359488	0	3937	0	15315	0	40696	1	400184	0	0	34888	0	3749	0	33936	307464		0	203137	199200	2058	5825	0	0	0	
12955																																							29	2693	0	4935	15440	0	3094	341	0	983	91178	76149	0	491	82140	0	797	63	5500	0	9038	1567	91178	0	0	2639	0	4433	2389	15005	61144		0	56858	56061	399	5150	0	0	0	
13037																																							0	3331	0	0	5664	0	2769	393	0	2180	127175	111541	0	1152	112693	0	1289	0	0	0	14482	900	127175	0	0	13102	0	450	0	16986	94555		0	104509	103220	30	9618	0	0	0	
13103																																							77	13809	0	62157	209947	0	9915	40	0	8746	706463	563362	0	20736	593580	105	3620	284	3225	0	112778	500	706463	0	0	47889	0	34018	0	22937	540425		0	397333	393713	30371	7775	0	0	6257	
13251																																							312	1173	0	0	10449	0	103	136	0	1033	30944	27581	0	225	27806	0	293	0	0	0	3138	25	30944	0	0	1481	0	1475	0	2461	25120		0	17705	17412	157	326	0	0	0	
13309																																							951	48429	1153	13307	636415	0	15099	4356	0	57970	2057665	1532441	0	11754	1880032	0	56988	0	275028	0	177633	25320	2057665	0	0	121151	0	24047	2108	164863	1367578		0	1319265	1262277	7115	15600	0	15000	45809	
13457																																							0	546	0	145	3509	0	50	0	0	1441	20713	16359	0	94	16453	0	339	0	0	0	4260	50	20713	0	0	4097	0	50	0	1831	14528		0	12961	12622	63	2400	0	0	0	
14052																																							1190	3095	0	216	4134	0	515	0	0	698	57343	51955	0	245	53069	0	671	0	0	0	4274	1000	57343	0	0	1759	0	1500	0	10619	41336		0	47958	47287	15	208	0	869	0	
14155																																							25	1430	0	1575	7952	0	1806	70	0	2073	75001	61812	0	691	66923	0	934	0	4340	0	8078	176	75001	0	0	7603	0	160	0	6859	54953		0	61004	60070	139	0	0	80	0	
14258																																							0	23286	0	0	39697	0	5288	75	0	6481	465969	403663	0	1363	431926	0	4823	0	25000	0	34043	500	465969	0	0	18002	0	15088	1167	81859	321804		0	392423	387600	453	2375	0	1900	0	
14409	35790	136376	105937	0	6793238	0	108514	21938	1482	438607	19448850	1482	748577	16887366	148	202655	1414482	599027	300000	2561336	0	19448850	0	0	392014	0	2095380	0		0	10140141	9937486	73942	0	1486841	171851	0	171851									1482		19448849	13579588	1482		16887365				599027											2626362	10953226						455000	0	0	1486841	
14454																																							0	698	0	380	13080	0	183	116	0	953	42320	28864	0	116	37107	0	596	0	7527	0	5213	75	42320	0	0	3144	0	1775	0	1821	27043		0	27506	26910	219	0	0	600	0	
14650																																							4500	1939	0	3692	394	0	296	0	0	967	27938	24887	0	109	24996	0	338	0	0	0	2942	200	27938	0	0	2430	0	300	0	5404	19483		0	15788	15450	12	700	0	0	0	
14753																																							0	1521	0	1291	6947	0	189	0	0	580	25760	22540	0	308	22848	0	523	0	0	0	2912	300	25760	0	0	294	977	1277	0	5407	17133		0	14655	14132	64	1100	0	0	0	
14865																																							18	1860	0	0	11808	0	2397	141	0	2286	76403	66745	0	579	69324	0	727	0	2000	0	7079	730	76403	0	0	3301	0	2870	0	9558	57187		0	58120	57393	178	500	0	0	0	
14931																																							0	1826	0	0	9190	0	33	0	0	288	27910	24225	0	126	24424	0	144	0	0	0	3486	1903	27910	0	0	-43	0	1560	0	9523	14702		0	14425	14281	66	2292	0	0	73	
14940																																							0	5161	0	0	30950	0	269	0	0	1001	137130	120533	0	1188	126119	0	1082	0	0	0	11011	500	137130	0	0	4696	0	5416	0	9204	111328		0	100831	99749	399	0	0	1700	2698	
15536																																							3516	22537	0	31827	33034	0	25076	7403	0	18331	1032164	905090	0	4673	914763	0	8811	4840	5000	0	117401	356	1032164	0	0	10192	0	107073	0	91275	813815		0	879706	870895	-220	14705	0	0	0	
15732																																							0	5947	0	0	27959	0	513	320	0	6275	292344	251655	0	1307	268430	0	3038	0	15000	0	23914	1250	292344	0	0	2661	0	19750	0	28570	223086		0	245788	242750	253	8580	0	0	468	
