"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													517	0	7	0	0	0	0	0	257	253	0	0	0				
242													58	0	0	0	0				58	0	0	0	0				
279													711	0	43	263	8	0	0	0	28	377	0	33	0				
354													74	0	0	43	0	0	0	0	31	0	0	0	0				
439													1165	0	250	0	0	0	0	0	558	357	0	241	0				
457													284	0	0	0	0	0	0	0	53	231	0	0	0				
505													1931	149	163	612	0	0	0	0	737	298	121	0	0				
1146													5160	326	1102	868	0	323	0	0	323	2867	0	219	0	PMC - PROCESSING LOAN FEES P'BLE                                                                                                                                                                 			
1155													679	0	0	0	0	0	0	0	546	133	0	0	0				
1351													1544	0	1024	0	0	0	0	0	370	150	0	1024	0				
1454													559	0	156	11	156	0	0	0	215	177	0	0	0				
1557													506	0	10	362	0	0	0	0	105	29	0	0	0				
1632													1594	0	737	0	86	0	0	0	582	275	0	0	0				
1669													1007	0	0	268	0	0	0	0	500	239	0	0	0				
1829													3050	0	126	1743	35	0	0	0	850	331	0	0	0				
1856													61	0	0	27	0	0	0	0	25	9	0	0	0				
2040													827	0	14	0	0	0	0	0	308	505	0	0	0				
2161													448	0	0	186	0	0	0	0	98	164	0	0	0				
2376													11812	0	1036	3152	0	0	0	0	41	7583	0	653	0				
2451													127	0	36	0	0	26	0	0	85	6	0	10	0	Pension Account Payable                                                                                                                                                                          			
2554													46	0	0	2	0	0	0	0	44	0	0	0	0				
2732													3277	185	284	445	53	0	0	0	769	1779	0	0	0				
2750													891	0	506	126	0	0	0	0	133	126	0	506	0				
2938													1892	0	0	719	0	0	0	0	844	329	0	0	0				
2956													336	0	0	0	0	0	0	0	274	62	0	0	0				
3252													610	0	0	261	0	0	0	0	265	84	0	0	0				
3458													67	0	0	0	0	0	0	0	39	28	0	0	0				
3506													13705	0	8363	0	0	3686	0	0	1023	4319	0	0	0	Accrued Federal Taxes Payable                                                                                                                                                                    			
3579													2044	0	4	1008	0	3	0	0	355	677	0	0	0	VSI Premiums Payable                                                                                                                                                                             			
3720													964	0	123	0	0	123	0	0	180	661	0	0	0	Deferred Gains On Capital Leases                                                                                                                                                                 			
3953													298	0	235	0	0	0	0	0	49	14	0	235	0				
4138													1085	0	136	615	0	0	0	0	244	90	0	0	0				
4147													931	0	349	211	0	0	0	0	189	182	0	336	0				
4156													537	175	249	75	74	0	0	0	212	1	0	0	0				
4231													506	0	23	78	0	0	0	0	314	91	0	0	0				
4437													952	69	532	0	0	457	0	0	77	343	0	0	0	ACCRUED POST RETIREMENT BENEFITS                                                                                                                                                                 			
4745													45	0	15	7	15	0	0	0	23	0	0	0	0				
4839													907	0	0	0	0	0	0	0	380	527	0	0	0				
5005													3301	0	1092	1188	490	539	0	0	4	1017	0	0	0	NOTES PAYABLE                                                                                                                                                                                    			
5050													296	0	0	38	0	0	0	0	123	135	0	0	0				
5069													4912	0	633	302	0	528	105	0	1375	2602	0	0	0	SECURITY DEPOSITS                                                                                                                                                                                	LOAN COMMITMENT FEES                                                                                                                                                                             		
5135													377	0	0	0	0	0	0	0	103	274	0	0	0				
5210													7641	0	2414	1855	0	0	0	0	2293	1079	0	2332	0				
