"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	
1351																																																																																																		0	0	9664	499	519	0	0	0	0	21000	21374	4000	4103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25714	26177	4499	4622	0	4714	4803	0	0	0	0	1001	0	0	408	593	8407	18607	2321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1454																																																																																																		0	0	20902	3000	3028	0	0	0	0	0	0	37358	37697	0	0	10367	10502	0	0	9106	9236	0	0	0	0	0	0	22302	22402	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98609	100017	0	0	0	16456	16946	4499	4454	4712	5	191	2519	4775	8810	19050	22517	0	472	674	73	1165	6825	10529	16466	5951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1557																																																																																																		0	0	3232	0	0	0	0	0	0	0	0	7997	8201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2034	2054	8691	8905	0	2034	2054	694	704	0	0	1095	0	0	548	547	2750	4050	3044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																																																																		0	0	30129	0	0	0	0	0	0	0	0	22986	23725	0	0	49	53	0	0	2425	2468	0	0	0	0	0	0	1009	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29987	30882	3629	0	0	3518	3627	0	0	2251	0	0	0	2251	10368	8105	6628	0	2086	128	254	2	51	0	0	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																		3498	3563	34742	18482	19173	0	0	0	0	92228	94508	23350	23379	0	0	92	97	55	55	45	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105179	107683	41969	42695	0	9398	9557	0	0	0	0	30024	0	0	11583	18550	55023	59251	3269	0	0	46	14	14	55	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																																																																		0	0	6115	0	0	0	0	0	0	0	0	17568	17625	0	0	19011	19207	0	0	28042	28120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8210	8137	0	0	0	0	0	0	104472	106354	0	0	0	29983	30512	0	0	8324	1658	2753	2032	372	2128	13128	18382	20232	3846	2114	562	32	7499	33273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																		0	0	2276	0	0	0	0	0	0	0	0	300	302	0	0	488	489	0	0	1645	1668	0	0	0	0	0	0	250	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2683	2716	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	183	0	41	389	1545	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1959																																																																																																		1700	1727	4372	0	0	0	0	0	0	0	0	6581	6745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1700	1727	6581	6745	0	0	0	0	0	0	0	2472	0	0	800	1672	4069	1698	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																		0	0	2557	995	995	0	0	0	0	0	0	2876	2956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2595	2621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	325	19356	19675	0	314	325	12754	12967	0	0	1520	136	136	660	861	3128	3731	8852	0	0	0	0	0	0	0	1600	1021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																																																																																																		0	0	13283	0	0	0	0	0	0	0	0	21061	21507	773	838	229	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	773	838	21290	21748	0	0	0	0	0	0	0	5080	0	0	2017	3063	15399	1029	0	0	0	0	0	0	73	941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																		0	0	17697	0	0	0	0	0	0	0	0	57105	56762	4567	4661	65703	66015	6488	6608	23718	23742	0	0	0	0	0	0	119367	118603	0	0	0	0	0	0	0	0	0	0	2000	2000	0	0	0	0	11055	11269	307893	307117	0	0	0	0	0	0	0	1437	40000	39995	0	0	12530	39184	7048	0	27740	61816	2499	0	347	8410	40862	77741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																		0	0	931	0	0	0	0	0	0	0	0	650	659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	307	653	662	0	307	307	0	0	0	0	305	3	3	102	203	222	201	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																		0	0	744	0	0	0	0	0	0	0	0	1126	1107	5	5	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	16	1321	1299	0	0	0	195	192	0	0	0	0	0	0	0	45	0	969	285	0	0	1	3	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																		0	0	51988	0	0	0	0	0	0	0	0	23727	24310	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1579	1607	0	0	0	0	4	4	73730	75202	0	0	0	48424	49285	0	0	32308	0	0	6107	26747	34401	7906	41	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																		0	0	2988	1199	1229	0	0	0	0	0	0	1500	1493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4094	4149	0	0	0	1395	1427	0	0	784	0	0	707	77	522	1593	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938																																																																																																		0	0	40973	0	0	0	0	0	0	0	0	29934	30821	0	0	154	160	0	0	2617	2657	0	0	0	0	0	0	4140	4190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41298	42459	4571	0	0	4421	4599	0	0	5935	32	32	2505	3430	10475	14108	4902	0	0	248	368	17	2184	0	0	4190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2956																																																																																																		0	0	18266	0	0	0	0	0	0	0	0	32755	33082	0	0	123	137	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	35549	35965	0	0	0	2639	2713	0	0	2200	0	0	406	1794	8659	11486	13400	75	0	0	0	0	55	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																		0	0	19005	0	0	0	0	0	0	8101	8231	8749	8802	0	0	0	0	463	464	991	991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9612	9741	12471	12506	0	1048	1046	2731	2713	0	0	1616	0	0	515	1601	7033	4271	7244	0	0	0	0	0	1454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
