"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
	TOTAL EQUITY CAPITAL	TOTAL EQUITY CAPITAL, ADJ PREV YR	NET INCOME	CHANGES IN TOTAL EQUITY CAP.-MERGERS	OTH TRANS WITH PARENT HOLDING CO	LESS CASH DIV DECLRD-COMMON STOCK	LESS CASH DIV DECLRD-PREFERRED STOCK	RESTATEMENTS DUE TO CORRECTIONS, ETC	EQUITY CAP: END BAL PREV YR (RESTAT)	SALE,CONVRSN,ACQUSTN,RETIRE: CAP STK	TREASURY STOCK TRANSACTIONS, NET	OTHER COMPREHENSIVE INCOME	
37	11904	11204	892	0	0	192	0	0	11204	0	0	0	
242	3718	3342	282	0	0	0	0	0	3342	0	0	94	
279	15755	15060	549	0	0	0	0	0	15060	0	0	146	
354	1141	1036	51	0	0	5	0	0	1036	0	0	59	
439	15810	15181	1443	0	0	1002	0	0	15181	0	0	188	
457	1892	1783	284	0	0	175	0	0	1783	0	0	0	
505	18585	18820	786	0	0	1551	0	0	18820	0	0	530	
1146	22798	20100	4441	0	0	1966	0	0	20100	0	0	223	
1155	9625	8757	1646	0	0	996	0	0	8757	0	0	218	
1351	12003	11155	1251	0	0	480	0	0	11155	0	0	77	
1454	27501	24172	5046	0	0	2535	0	0	24172	0	0	818	
1557	5793	5667	354	0	0	362	0	0	5667	0	0	134	
1632	16367	15036	3486	0	375	3056	0	0	15036	0	0	526	
1669	36554	35344	3263	0	0	2600	0	0	35344	0	0	547	
1829	33292	31645	3384	0	0	1917	0	0	31645	0	0	180	
1856	728	664	59	0	0	10	0	0	664	0	0	15	
1959	1989	3422	42	0	0	1575	0	0	3422	0	0	100	
2040	12039	11254	1601	0	0	950	0	0	11254	0	0	134	
2161	8319	7508	1125	0	0	650	0	0	7508	0	0	336	
2376	90408	81849	8548	0	0	0	0	0	81849	0	0	11	
2451	927	889	192	0	0	163	0	0	889	0	0	9	
2554	764	724	171	0	0	126	0	0	724	0	0	-5	
2732	46596	42399	4477	0	0	1207	0	0	42399	0	0	927	
2750	5327	5320	85	0	0	90	0	0	5320	0	0	12	
2938	22961	18645	6644	0	448	3339	0	0	18645	0	0	563	
2956	12715	11665	864	0	0	27	0	0	11665	0	0	213	
3252	9402	8558	1445	0	0	650	0	0	8558	0	0	49	
3458	2102	1852	245	0	0	80	0	0	1852	0	0	85	
3506	66449	61517	10769	0	0	6467	0	0	61517	0	0	630	
3579	19266	10639	1976	8026	0	1619	0	0	10639	48	0	196	
3720	15297	13494	1671	0	0	336	0	0	13494	0	0	468	
3953	5342	4573	1253	0	0	484	0	0	4573	0	0	0	
4138	13913	13998	1651	0	0	1914	0	0	13998	0	0	178	
4147	11492	10228	1153	0	0	50	0	0	10228	0	0	161	
4156	8845	8504	1380	0	0	1200	0	0	8504	0	0	161	
4231	10216	8985	1008	0	0	450	0	0	8985	0	0	673	
4437	10888	10884	1405	0	0	1454	0	0	10884	0	0	53	
4745	1070	1062	69	0	0	61	0	0	1062	0	0	0	
4839	15269	13471	2921	0	0	1855	0	0	13471	0	0	732	
5005	25199	23054	1702	0	0	0	0	0	23054	0	0	443	
5050	6781	6384	1334	0	0	1234	0	0	6384	0	0	297	
5069	44289	41295	7026	0	0	3609	0	0	41295	0	0	-423	
5135	12657	11323	1181	0	0	0	0	0	11323	0	0	153	
5210	61521	58389	8220	0	0	5285	0	0	58389	0	0	197	
5247	61760	49506	13167	0	0	6041	0	0	49506	0	0	5128	
5274	10030	6126	69	0	0	0	0	0	6126	3695	0	140	
5331	16974	14242	2597	0	0	826	0	0	14242	0	0	961	
5461	16962	12429	2744	0	0	1625	0	0	12429	3000	0	414	
5751	20495	18841	1462	0	0	270	0	0	18841	0	0	462	
5939	218405	222089	-639	0	21	6412	0	0	222089	0	0	3346	
6039	6983	6718	513	0	0	328	0	0	6718	0	0	80	
6057	1241	1212	71	0	0	57	0	0	1212	0	0	15	
6141	3232	3120	232	0	0	120	0	0	3120	0	0	0	
6329	17862	16004	2799	0	0	1320	0	0	16004	0	0	379	
6842	1996	1915	76	0	0	30	0	0	1915	8	0	27	
6972	89667	88759	11530	0	0	9000	0	-1803	86956	0	0	181	
7009	70669	82110	25385	0	16	36250	0	0	82110	0	0	-592	
7045	8925	8302	819	0	0	400	0	0	8302	0	0	204	
7157	3469	3336	45	0	0	51	0	0	3336	0	0	139	
7166	31931	24831	5590	0	1500	0	0	0	24831	0	0	10	
7456	4947	4244	417	0	0	120	0	0	4244	0	0	406	
7634	5056	4693	531	0	0	220	0	0	4693	0	0	52	
8033	5877	6089	877	0	0	1100	0	0	6089	0	0	11	
8154	3627	3223	472	0	0	87	0	0	3223	0	0	19	
8417	190446	152599	142865	0	0	105000	0	0	152599	0	0	-18	
8462	7146	6437	958	0	0	470	0	0	6437	0	0	221	
8547	34813	8869	4769	27058	0	5977	0	0	8869	0	0	94	
8631	6143	6028	495	0	0	430	0	0	6028	0	0	50	
9115	97844	73735	20980	0	3350	3500	0	0	73735	0	0	3279	
9160	10211	9787	944	0	0	520	0	0	9787	0	0	0	
9339	25945	22899	3800	0	0	1400	0	0	22899	0	0	646	
9357	26076	18219	6667	0	4100	3345	0	0	18219	0	0	435	
9553	5723	5204	665	0	0	216	0	0	5204	0	0	70	
9807	162712	126908	50888	0	33858	52700	0	0	126908	0	0	3758	
9955	8687	7879	754	0	0	330	0	0	7879	0	0	384	
10157	6395	6113	450	0	0	275	0	0	6113	0	0	107	
10250	17306	14266	2528	0	2000	1736	0	0	14266	0	0	248	
10849	13839	12289	1534	0	0	390	0	0	12289	0	0	406	
10858	25537	24888	1564	0	0	1000	0	0	24888	0	0	85	
11145	9630	8732	1056	0	0	300	0	0	8732	0	0	142	
11350	6419	6942	436	0	0	814	0	0	6942	-200	0	55	
11640	18277	17117	2016	0	0	900	0	-7	17110	0	0	51	
11837	7452	6230	1131	0	0	0	0	2	6232	0	0	89	
12030	16316	14732	2089	0	0	525	0	0	14732	0	0	20	
12058	8554	6585	579	0	1450	170	0	0	6585	0	0	110	
12142	19312	17993	1814	0	0	1000	0	0	17993	0	0	505	
12245	9865	9203	1035	0	0	588	0	0	9203	0	0	215	
12311	1906789	2093042	138960	0	-125200	196988	0	-63580	2029462	0	0	60555	
12357	3788	3826	285	0	0	323	0	0	3826	0	0	0	
12647	4969	4543	733	0	0	307	0	0	4543	0	0	0	
12656	527	702	-182	0	0	0	0	7	709	0	0	0	
12937	12997	12386	672	0	0	300	0	0	12386	0	0	239	
12946	36747	32167	5288	0	0	3150	0	0	32167	0	0	2442	
12955	8840	7729	1274	0	0	524	0	0	7729	0	0	361	
13037	14058	13609	1085	0	0	724	0	0	13609	0	0	88	
13103	111176	109788	7960	0	0	4	0	-1	109787	0	0	-6567	
13251	2925	2741	539	0	0	483	0	0	2741	0	0	128	
13309	180291	174446	23820	0	-15000	7503	0	0	174446	96	0	4432	
13457	4081	3731	264	0	0	0	0	0	3731	0	0	86	
14052	4105	3626	727	2	0	250	0	0	3626	0	0	0	
14155	7608	6856	849	0	0	178	0	0	6856	0	0	81	
14258	32764	30171	14239	0	0	12000	0	0	30171	0	0	354	
14409	2492698	2445211	174680	0	18164	176000	0	0	2445211	0	0	30643	
14454	4769	4259	793	0	0	400	0	0	4259	0	0	117	
14650	2681	2635	542	0	0	500	0	0	2635	0	0	4	
14753	2802	2589	273	0	0	0	88	0	2589	0	0	28	
14865	6380	5982	877	0	0	395	0	0	5982	0	0	-84	
14931	3369	3068	275	0	0	0	0	0	3068	0	0	26	
14940	10691	9381	1019	0	0	0	0	0	9381	25	0	266	
15536	117644	141390	8134	0	0	31500	0	0	141390	0	0	-380	
15732	21507	16937	3951	0	350	0	0	0	16937	0	0	269	
16337	16219	14878	2084	0	0	898	0	0	14878	0	0	155	
16355	3002	2876	363	0	105	400	0	0	2876	0	0	58	
16458	24205	22700	2583	0	0	1304	0	0	22700	0	0	226	
16551	4824	4175	898	0	0	250	0	0	4175	0	0	1	
16748	5139	4998	206	0	0	140	0	0	4998	0	0	75	
16766	27523	23123	5379	0	0	1378	0	0	23123	0	0	399	
16944	4834	4960	35	0	0	250	0	0	4960	0	0	89	
16953	5073	4819	370	0	0	234	0	0	4819	0	0	118	
17110	12088	11851	237	0	0	0	0	0	11851	0	0	0	
17147	66546	57172	12298	0	0	4890	0	0	57172	0	0	1966	
17259	4117	3820	901	0	0	712	0	0	3820	0	0	108	
17464	40002	33582	8913	0	465	2925	0	0	33582	0	0	-33	
17549	18569	18352	5717	0	0	5500	0	0	18352	0	0	0	
17642	6340	3833	81	2933	0	500	0	0	3833	0	0	-7	
17839	13684	14083	3037	0	0	3959	0	0	14083	170	0	353	
17950	3289	2859	440	0	0	165	0	31	2890	0	0	124	
18050	23463	21107	3582	0	0	1672	0	0	21107	0	0	446	
18126	77420	54553	7459	19713	0	8050	0	0	54553	0	0	3745	
18135	9848	8409	2177	0	0	876	0	0	8409	0	0	138	
18368	36062	33022	5083	0	0	3000	0	0	33022	299	0	658	
18377	1853	1743	103	0	0	0	0	0	1743	0	0	7	
18827	12970	12664	1578	0	-38	1220	0	0	12664	0	0	-14	
18836	9307	9644	1111	0	-1063	469	0	0	9644	0	0	84	
18854	2591	2595	50	0	0	48	0	0	2595	0	0	-6	
18863	35517	32458	3256	0	0	250	0	0	32458	0	0	53	
18957	4188	3844	300	0	0	50	0	0	3844	0	0	94	
19356	9411	8943	1062	0	0	1069	0	-39	8904	0	0	514	
19730	93690	86353	9413	0	0	1925	0	0	86353	0	0	-151	
19936	11363	11075	1612	0	0	1764	0	0	11075	0	0	440	
19972	8063	7561	502	0	0	0	0	0	7561	0	0	0	
20053	3757	3610	473	0	0	400	0	0	3610	0	0	74	
20147	3823	3474	360	0	0	0	0	0	3474	0	0	-11	
20259	5651	5227	1017	0	0	805	0	0	5227	0	0	212	
20370	13672	11596	1677	0	0	182	0	0	11596	452	0	129	
20512	7095	6829	618	0	0	295	0	0	6829	0	0	-57	
20633	20862	28352	1264	0	0	9087	0	0	28352	0	0	333	
20754	1475	1475	59	0	0	70	0	0	1475	0	0	11	
20839	5134	4569	525	0	0	0	0	0	4569	0	0	40	
20857	3838	3284	617	0	0	230	0	0	3284	0	0	167	
20866	4699	4123	651	0	0	55	0	0	4123	0	0	-20	
21256	1164	1142	0	0	0	5	0	0	1142	0	0	27	
21359	1500	1400	182	0	0	101	0	0	1400	0	0	19	
21630	4878	4385	410	0	0	45	0	0	4385	0	0	128	
21658	6883	6406	1187	0	0	807	0	0	6406	0	0	97	
22048	15578	14484	1783	0	0	878	0	0	14484	0	0	189	
22235	14999	11917	2182	0	1000	225	0	0	11917	0	0	125	
22356	13923	13326	1471	0	0	1061	0	0	13326	0	0	187	
22459	8008	7388	1201	0	0	700	0	0	7388	0	0	119	
22543	8235	7528	835	0	0	194	0	0	7528	0	0	66	
22552	3243	2971	372	0	0	130	0	0	2971	0	0	30	
22730	9242	8568	593	0	0	312	0	0	8568	0	0	393	
22860	65444	173703	-90954	0	3465	0	0	-20770	152933	0	0	0	
22936	8860	7617	1277	0	0	181	0	0	7617	0	0	147	
22954	3488	3191	326	0	0	85	0	0	3191	0	0	56	
23036	20056	17928	4566	0	440	3352	0	0	17928	0	0	474	
23045	7755	8850	426	0	0	121	0	0	8850	-1447	0	47	
23241	241499	249195	10493	30170	0	46000	0	0	249195	0	0	-2359	
23344	8414	7598	1787	0	0	1250	0	0	7598	0	0	279	
23456	7260	6847	1112	0	0	941	0	0	6847	0	0	242	
23504	32836	28651	6749	0	0	2312	0	0	28651	0	-940	688	
23540	10751	9797	1306	0	0	1000	0	0	9797	0	0	648	
23643	12921	11621	1330	0	0	400	0	0	11621	0	0	370	
23755	7002	6506	1462	0	0	1115	0	0	6506	0	0	149	
