"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
1557																																					50	3274	0	2239	8640	0	194	0	754	38554	31296	382	33757	0	381	0	2079	0	4797	200	38554	0	0	3713	0	800	0	7748	23548		0	20722	20341	84	3062	0	0	0	
1632																																					64	17949	0	0	45347	0	14693	235	15274	698671	562368	8426	639270	0	7843	0	57000	0	59401	1900	698671	0	0	27079	0	30026	0	20081	542287		0	612952	605109	396	0	0	8836	2640	
1669																																					2780	6965	1393	79121	37604	0	1648	15	8903	222735	181064	1028	183092	0	1698	0	1000	0	39643	800	222735	0	0	37958	0	800	0	38703	142361		0	73812	72114	85	12192	0	0	0	
1829																																					1225	5245	901	0	102771	0	3052	655	8481	373108	282415	1607	336612	0	3918	8144	49848	0	36496	390	373108	0	0	32796	0	3100	0	53149	229266		0	246552	242634	210	0	0	0	2742	
1856																																					70	558	0	104420	81450	0	492	0	6089	211825	112002	337	195839	0	177	98	83500	0	15986	500	211825	0	0	215	0	17782	0	2196	109806		0	18404	18227	-2511	421	0	0	0	
2040																																					100	3016	0	0	35705	0	2384	0	5189	187962	141765	1473	171177	0	1952	0	25392	0	16785	480	187962	0	0	11897	0	4270	612	12467	129298		0	142403	140451	138	505	0	0	2547	
2161																																					0	3405	0	4	34079	0	1722	0	3525	102525	90192	1015	91207	0	583	0	0	0	11318	1000	102525	0	0	8952	0	1253	0	16800	73392	1	0	59308	58725	113	1065	0	0	0	
2376																																					17228	8156	0	194829	127194	4149	8269	1370	65501	1273689	696197	18009	1087862	67	10182	0	320336	0	185760	500	1273689	0	0	200187	0	390	0	19073	677124		-15102	857175	846993	-215	0	0	53320	0	
2451																																					36	897	282	0	0	0	381	193	1497	36782	24069	379	32673	0	347	750	8225	0	4109	50	36782	0	0	1155	0	2904	301	2465	21604		0	32493	32146	0	299	0	0	0	
2554																																					0	400	0	1	2627	0	71	0	102	7370	6720	59	6779	0	38	0	0	0	591	50	7370	0	0	13	0	550	0	1712	5008		0	2982	2944	-22	1225	0	0	0	
2732																																					0	12454	1112	0	53663	0	6152	0	4596	507235	432169	8125	440651	0	3754	0	357	0	66584	0	507235	0	0	60505	0	5789	0	77148	355021		0	420012	416258	290	13000	0	0	0	
2750																																					694	771	0	0	10817	0	539	0	2285	50221	36600	468	44982	0	341	0	7000	0	5239	88	50221	0	0	5129	0	93	0	2056	34544		0	35456	35115	-71	0	0	914	0	
2938																																					637	11420	0	0	42946	0	7139	1723	9170	399551	296657	3081	367946	0	5594	0	29000	0	31605	1250	399551	0	0	15398	0	14691	0	15998	280659		0	332110	326516	266	0	0	35306	3902	
3252																																					1288	3494	0	2614	44812	0	543	0	3053	111570	94494	474	97856	0	962	0	2088	0	13714	200	111570	0	0	13110	0	300	0	17402	77092		0	56728	55766	104	0	0	800	0	
3458																																					2838	1282	0	1878	8276	0	421	0	457	28386	22455	164	25479	0	294	0	0	0	2907	100	28386	0	0	2306	0	450	0	2542	19913		0	12930	12636	51	598	0	0	2860	
3720																																					0	6539	0	12645	38548	0	3500	5	4991	173346	139066	1928	150660	0	1397	0	2458	0	22686	2400	173346	0	0	9473	0	10800	552	17014	122052		0	107963	106566	13	0	0	3434	3774	
3953																																					22	4099	0	0	4	0	4124	0	3171	111268	96698	1123	102241	0	1268	0	4420	0	9026	500	111267	0	0	4846	0	3680	11381	24381	72317		0	89735	88467	0	0	0	0	0	
4138																																					0	6062	0	0	34455	23	8228	490	2703	197624	171850	533	180243	0	1220	0	2160	0	17381	300	197624	0	0	16877	0	300	0	22286	149564		0	146883	145663	-96	0	0	5700	0	
4156																																					152	2801	0	0	57708	0	4631	0	8116	185723	136443	1499	169442	0	1608	1783	31500	0	16281	1200	185723	0	0	8458	0	5981	1038	19323	117120		0	108427	106819	642	2675	0	0	0	
4231																																					0	2830	0	0	44056	0	1112	174	1994	124221	109551	976	110527	0	712	0	0	0	13694	500	124221	0	0	1475	0	12100	0	13686	95865		0	70527	69815	-381	4240	0	0	0	
4437																																					111	4903	0	2887	42390	0	3779	40	4606	224608	182923	1509	201437	0	1882	0	9046	0	23171	963	224608	0	0	18207	0	3750	0	23606	159317		0	167774	165892	251	0	0	3852	4107	
4839																																					239	6154	0	0	62887	83	6472	177	3379	280134	199493	1536	256992	0	2389	0	35900	0	23142	1875	280134	0	0	12745	0	8429	0	33773	165720		0	203132	200743	93	0	0	12000	8063	
5005																																					532	3680	0	946	71280	0	7268	5350	15118	415107	317534	4809	376881	0	2609	2052	54538	0	38226	0	415107	0	0	1903	0	36235	0	28259	289275		0	306996	304387	88	4494	0	0	0	
5069																																					400	1858	0	0	7731	0	18436	1700	4098	333369	236859	4663	241522	0	8204	0	0	0	91847	4500	333369	0	0	83066	0	4129	0	17629	219230		0	266350	258146	152	41000	0	0	0	
5135																																					196	7952	0	0	44051	0	3909	36	11279	296097	253252	2022	264574	0	3288	1042	9300	0	31523	651	296097	0	0	11467	0	19349	0	42751	210501		0	211022	207734	56	19898	0	0	0	
5210																																					893	18303	28	4150	285721	0	14404	136	44214	911378	671071	8766	837712	0	5848	0	125840	0	73666	4798	911378	0	0	63434	0	5455	1175	55071	616000		0	548202	542354	-21	0	0	0	32035	
5331																																					111	4270	0	0	162730	0	11908	0	8222	359306	217047	2526	332652	0	1632	0	19079	0	26654	2580	359306	0	0	15775	0	8360	0	39009	178038		0	163697	162065	-61	0	10000	0	94000	
5461																																					74	13559	686	0	70358	769	10053	276	9488	413621	339311	2586	375636	0	2876	0	33739	0	37985	2059	413621	0	0	31021	0	4241	0	115218	224093		0	311234	308358	664	0	0	0	0	
5751																																					0	2311	0	0	43618	0	261	0	4145	109409	86818	293	87111	0	973	0	0	0	22298	600	109409	0	0	20869	0	700	0	6605	80213		0	52051	51078	129	7996	0	0	0	
6039																																					8010	4980	0	0	12216	0	2027	100	1778	89531	79049	709	79758	0	985	0	0	0	9773	469	89531	0	0	3673	0	5600	0	12743	66306		0	50886	49901	31	10519	0	0	0	
6057																																					57	646	0	181	2548	0	195	169	459	17505	15341	116	15957	0	136	0	500	0	1548	25	17505	0	0	1402	0	100	0	2754	12587		0	12556	12420	21	830	0	0	0	
6141																																					0	1935	0	12396	0	0	255	0	574	39825	35363	232	35595	0	388	0	0	0	4230	400	39825	0	0	230	0	3600	0	15469	19894		0	19403	19015	0	5650	0	0	0	
6329																																					300	13412	0	752	41019	0	15183	301	11039	379427	343044	3011	346055	0	3756	0	0	0	33372	2600	379427	0	0	17705	0	13400	0	63116	279928		0	298298	294542	-333	2879	0	0	0	
6972																																					564	20249	143	144452	21315	0	10642	2737	17879	915358	686837	7997	815718	0	10057	0	99572	0	99640	2600	915358	0	0	74061	0	22400	2616	166231	520606		0	704818	694761	579	0	0	10300	11012	
7009																																					2000	40206	0	0	290886	0	335	0	7547	634434	574341	5393	579734	0	0	0	0	0	54700	500	634434	0	0	50893	0	552	0	66924	507417		0	194460	194460	2755	99000	0	0	0	
7045																																					21062	2418	0	14572	24095	0	1697	0	1401	123145	110368	387	110755	0	740	0	0	0	12390	100	123145	0	0	9838	0	2325	0	15019	95349		0	58440	57700	127	200	0	0	0	
7157																																					0	640	0	0	16124	0	123	0	462	37707	33243	288	33531	0	231	0	0	0	4176	200	37707	0	0	3694	0	200	0	5177	28066		0	20362	20131	82	227	0	0	0	
7456																																					0	1388	0	140	16390	0	347	37	764	47360	42457	243	43050	0	190	0	0	0	4310	400	47360	0	0	1070	0	2900	0	8752	33704		0	28484	28294	-60	0	0	350	0	
7634																																					0	1136	0	223	8636	0	737	5	1476	66965	60991	262	61253	0	674	0	0	0	5712	200	66965	0	0	1619	0	3900	0	5884	55107		0	54041	53367	-7	1385	0	0	0	
8033																																					291	3473	0	0	6186	0	1808	0	3998	110591	80275	1245	99988	0	894	0	18468	0	10603	774	110591	0	0	5340	0	4476	0	18727	61548		0	93529	92635	13	0	2200	0	0	
8462																																					0	9671	0	0	49465	0	396	0	916	101499	89511	468	89979	0	342	0	0	0	11520	350	101499	0	0	10494	0	350	72	24750	64761		0	29381	29039	326	11940	0	0	0	
8631																																					35	2144	0	0	14519	0	1671	0	2252	57450	50887	222	51109	0	362	0	0	0	6341	500	57450	0	0	5028	0	800	0	13387	37500		0	34828	34466	13	2363	0	0	0	
9357																																					0	17469	4109	0	37036	0	1448	0	48551	357180	280004	1320	296028	0	5938	23238	6300	0	61152	500	357180	0	0	3401	0	57142	62810	83832	196172		0	168457	162519	109	0	0	0	8404	
9553																																					23	2892	0	0	2725	0	313	0	5008	75189	59730	1065	67881	0	617	0	7086	0	7308	400	75189	0	0	5705	0	1200	0	9035	50695		0	62845	62228	3	2000	0	0	0	
9807																																					38179	29134	0	419383	32964	14	8831	47994	70739	2594308	1863744	14388	2323815	1500	68353	0	307377	0	268993	20000	2594308	0	0	184674	0	63858	0	48046	1815698		0	2015423	1947070	461	0	0	0	138306	
9955																																					4568	2985	1110	0	20508	0	1964	0	2406	83208	70179	326	72774	0	469	0	2269	0	10434	110	83208	0	0	7206	0	3023	0	11680	58499		0	45746	45277	95	4390	0	0	0	
10157																																					16	2051	0	1888	18095	0	685	0	1288	57074	47303	449	51627	0	832	181	3875	0	5447	250	57074	0	0	2735	0	2560	0	9701	37602		-71	33702	32870	-27	0	0	0	0	
10250																																					4555	8613	0	0	56580	0	13217	0	5112	421980	379418	1965	388583	0	3741	0	6000	0	33397	1500	421980	0	0	10796	0	21000	0	43348	336070		0	334982	331241	101	2662	0	0	1200	
10849																																					10395	2746	0	67672	390	0	6052	413	7550	335499	267695	1526	307184	0	3564	694	37963	0	28315	16	335499	0	0	17553	0	10746	5000	19483	248212		0	238151	234587	0	0	0	0	0	
10858																																					182	14825	27	38054	7488	0	7172	0	7363	420922	345503	3136	384230	0	3236	2957	9563	0	36692	2500	420922	0	0	19317	0	14755	806	46872	298631		0	329639	326403	120	15645	0	0	26028	
11145																																					8	4210	17	220	11496	0	5297	1478	2366	155781	123219	389	140308	0	1479	450	16700	0	15473	1000	155781	0	0	10401	0	4000	0	15651	107568		0	125268	123789	72	6450	0	0	0	
11640																																					172	8736	0	0	78887	0	6301	277	12224	257987	219420	2394	234670	0	1509	0	10056	0	23317	650	257987	0	0	5695	0	16800	0	39179	180241		0	152899	151390	172	0	0	2800	0	
11837																																					466	803	0	0	37346	0	1132	0	1705	93974	82197	713	82910	0	1003	0	0	0	11064	314	93974	0	0	833	0	9686	0	5969	76228		0	48367	47364	231	5158	0	0	0	
12030																																					0	12377	0	1844	20597	0	3873	73	7064	330740	299198	1804	301002	0	6920	721	0	0	29738	300	330740	0	0	29048	0	300	0	29764	269434		0	280766	273846	90	10345	0	0	0	
12058																																					0	2617	0	210	22244	0	1566	536	1765	99167	82081	988	88140	0	731	0	5071	0	11027	200	99167	0	0	8922	0	1650	272	11705	70376		0	69788	69057	255	900	0	0	0	
12142																																					2163	5756	0	2140	43985	0	4800	0	2967	149937	130581	648	131229	0	1298	0	0	0	18708	1250	149937	0	0	4290	0	13250	0	28743	101838		0	83024	81726	-82	6400	0	0	0	
12245																																					108	2903	0	0	26121	0	1768	0	1237	109576	89785	1018	97903	0	836	0	7100	0	11673	1419	109576	0	0	6491	0	3581	0	13832	75953		0	77119	76283	182	1156	0	0	0	
12311	74152	1516426	598838	0	4053073	115497	549898	74977	2773106	54098791	858315	47875998	614918	563154	2979928	5278666	1163305	5607875	39999	54098791	1093152	26329	968320	0	4666151	494379		0	39745870	39182716	-66595	592649	1693307	858691	0	858691										54098791	37144266		47875998				5278666											1338520	35805746						0	592649	853119	1693307	
12647																																					38	4488	0	11014	0	0	4010	74	857	76496	61427	435	68412	0	558	0	3550	0	8084	125	76496	0	0	1794	0	6165	1402	11416	50011		0	55171	54613	0	0	0	3000	0	
12656																																					105	464	0	701	0	0	244	0	170	12609	11430	99	11529	0	171	0	0	0	1080	72	12609	0	0	620	0	388	0	1964	9466		0	10658	10487	0	438	0	0	0	
12937																																					6162	5437	0	0	11620	0	12137	0	2051	170726	138115	1472	140132	0	1141	0	545	0	30594	750	170726	0	0	24922	0	5250	0	22824	115291		0	134460	133319	-328	0	0	0	0	
12946																																					1310	8685	2384	66	115106	1111	8783	245	15929	532352	427449	5375	487221	0	3972	3800	33200	0	45131	1	532352	0	0	41172	0	3749	0	52182	375267		0	378905	374933	209	0	0	21197	0	
12955																																					2727	4999	0	11208	3408	0	3267	143	1601	126996	111263	591	115254	0	911	0	3400	0	11742	1567	126996	0	0	2742	0	7433	727	20668	90595		0	98502	97591	0	1325	0	0	0	
13037																																					420	2754	0	0	35348	0	2913	504	3235	105322	92305	609	92914	0	2191	0	0	0	12407	900	105321	0	0	10924	0	450	0	17272	75033		0	55821	53630	133	6518	0	0	0	
13103																																					49	12850	0	1818	219649	0	13984	0	27724	1124942	746410	13292	962110	0	7864	328	194233	0	162832	500	1124942	0	0	114767	0	34019	1594	29253	717157		0	836103	828239	13546	18707	0	0	8175	
13251																																					460	1654	0	0	7283	0	106	163	773	33497	29842	280	30122	0	424	0	0	0	3375	25	33497	0	0	1567	0	1725	0	3925	25916		0	20924	20500	58	2558	0	0	0	
13457																																					0	885	0	0	4001	0	20	0	1712	22300	16654	302	16956	0	85	0	0	0	5344	50	22300	0	0	5228	0	50	0	1850	14804		0	11977	11892	16	3790	0	0	0	
14052																																					2013	3671	0	0	8152	0	2260	0	1912	69874	62773	367	64140	0	647	0	1000	0	5734	1000	69874	0	0	3198	0	1500	0	10968	51805		0	50117	49470	36	2396	0	0	0	
14155																																					0	1779	0	200	6949	0	6423	831	3798	112289	88814	966	100565	0	1116	0	9835	0	11724	176	112289	0	0	11329	0	160	0	10187	78627		0	92985	91869	59	440	0	950	0	
14258																																					0	20199	0	0	69838	0	9269	0	11101	1076464	954556	3296	987204	0	9903	0	0	0	89260	500	1076464	0	0	72876	0	15088	3822	145368	809188		0	909988	900085	796	62150	0	29352	0	
14454																																					2673	521	0	0	1999	0	390	0	211	27777	21043	238	22106	0	359	2745	600	0	5671	75	27777	0	0	-4	0	5570	0	2641	18402		0	19597	19238	30	0	0	225	0	
14650																																					1089	2279	0	2943	42	0	312	62	1519	25901	22466	220	22686	0	254	106	0	0	3215	200	25901	0	0	2715	0	300	0	6055	16411		0	14417	14163	0	3386	0	0	0	
14753																																					0	793	0	8294	8817	0	148	0	660	32565	27780	401	29471	0	522	0	0	0	3094	300	32565	0	0	494	977	1277	0	5820	21960		0	14375	13853	46	0	0	1290	0	
14865																																					165	6022	1019	0	41271	0	5218	0	5543	207512	170134	1779	188836	0	1665	0	16888	0	18676	730	207512	0	0	7888	0	9946	0	29816	140318		0	149939	148274	112	0	0	35	0	
14977																																					17667	883	0	116	3859	0	398	0	867	43561	36120	298	36721	0	332	0	303	0	6840	0	43561	0	0	6833	0	0	0	2916	33205		0	20103	19771	7	0	0	0	0	
15536																																					3573	65309	2142	0	428735	0	82487	15103	149786	4245338	3173830	43832	3770311	0	42091	35471	240049	0	475027	10593	4245338	38386	0	190241	0	271830	6274	228561	2945269		0	3460163	3418072	2363	0	0	312600	0	
16337																																					517	11651	0	0	57902	0	20800	228	16310	465333	390086	2981	423252	0	4543	0	29000	0	42081	350	465333	0	0	33027	0	8500	0	56742	333344		0	358864	354321	204	3604	0	0	1185	
16458																																					0	6056	0	27778	43499	0	10385	0	2413	203501	171653	1051	174364	0	2029	0	1660	0	29137	941	203501	0	0	25683	0	2059	0	14613	157040		0	114777	112748	454	622	0	0	0	
16551																																					1035	4188	0	0	8471	0	2987	837	4479	160505	120260	411	144625	0	2356	893	23954	0	15880	175	160505	0	0	9109	0	6576	74	16435	103825		0	135354	132998	20	4543	0	0	0	
16748																																					23	1985	336	2192	10891	0	815	135	2245	52285	43767	579	47346	0	425	0	3000	0	4939	400	52285	0	0	1938	0	2600	0	7521	36246		0	31898	31473	1	2190	0	0	0	
16944																																					0	1895	0	0	11230	0	129	6	274	32403	27877	214	28091	0	247	0	0	0	4312	1000	32403	0	0	1774	0	1500	0	5303	22574		0	15416	15169	38	3700	0	0	0	
16953																																					100	1499	0	255	13799	0	106	0	407	31881	26453	235	26688	0	182	0	0	0	5193	100	31881	0	0	3069	0	2025	0	5284	21169		0	12747	12565	-1	3150	0	0	0	
17110																																					18910	2490	149	0	23250	0	2044	0	3959	123733	102363	2682	107045	0	408	0	0	2000	16688	300	123733	0	0	9402	0	6986	0	0	102363		0	71891	71483	0	0	1448	0	0	
17147																																					11025	88543	2579	2619	227874	0	21184	2015	65263	1925714	1437355	10214	1743290	0	15114	24847	156732	0	182423	5985	1925713	0	0	100328	0	75138	1446	194208	1243148		0	1484907	1469793	972	8526	0	61855	77134	
17259																																					21	1387	0	8	24599	0	1039	113	2194	63099	50542	1092	56959	0	123	0	3750	0	6140	769	63099	0	0	4447	0	769	0	7148	43394		0	33846	33723	155	15	0	1575	0	
17464																																					3	62516	13258	3180	83386	1688	38062	10092	66373	2391876	1671162	21929	2054374	0	33875	105047	327867	0	337502	750	2391876	0	0	259966	0	76340	4306	232360	1438802		0	2037172	2003297	446	668	0	14802	18614	
17839																																					225	5139	0	0	45707	0	2363	26	3563	204939	180404	2088	189062	0	2063	0	0	0	15877	800	204939	0	0	5431	0	9239	0	13317	167087		0	143923	141860	407	6056	0	0	6570	
17950																																					62	4626	0	173	55446	0	4874	0	3809	197941	172084	1479	180064	0	1388	1695	6501	0	17877	725	197941	0	0	6616	0	10550	0	26749	145335		0	124544	123156	-14	4100	0	0	0	
18050																																					39	10705	934	22042	69377	0	14187	0	3627	291745	256190	2066	258923	0	2307	0	667	0	32822	1214	291745	0	0	24230	0	7671	104	67248	188942		0	164947	162640	-293	8090	0	0	0	
18135																																					182	7035	0	0	35006	0	12753	0	6470	209465	161285	640	192530	0	1170	0	20370	0	16935	456	209465	0	0	9833	0	6056	864	39154	122131		0	126422	125252	590	21903	0	0	10235	
18377																																					5103	8	0	0	5165	0	665	0	216	24880	22321	50	22371	0	102	0	0	0	2509	0	24880	0	0	2493	0	0	0	0	22321		0	13825	13723	16	0	0	0	0	
18827																																					263	5503	0	38036	10618	0	2286	57	1665	160905	142806	642	144205	0	1304	0	757	0	16700	400	160905	0	0	13823	0	2400	0	23481	119325		0	93381	92077	77	10400	0	0	0	
18836																																					866	2610	0	0	8751	0	2790	0	5155	139841	119645	1570	125769	0	1516	0	4554	0	14072	180	139841	0	0	12178	0	1677	0	17339	102306		0	119416	117900	37	1769	0	0	0	
18854																																					1648	1232	0	0	5994	0	2211	0	1383	79455	73123	345	73468	0	197	0	0	0	5987	40	79455	0	0	2913	0	3060	0	6808	66314		0	62506	62309	-26	4678	0	0	0	
18957																																					252	1665	0	0	11995	0	528	113	2058	56664	47636	128	52354	0	438	0	4590	0	4310	200	56664	0	0	3661	0	500	0	6262	41374		0	39059	38621	-51	1432	0	0	0	
19356																																					125	3055	0	0	26220	0	824	0	1032	78894	69496	1667	71208	0	874	0	0	0	7686	2025	78894	0	0	2597	0	3200	0	11683	57813		0	47660	46786	-136	852	0	45	0	
19730																																					2352	70831	7853	34252	162542	0	71997	1872	78835	2165196	1803421	13047	1957807	0	22231	17847	113291	0	207389	4083	2165196	0	0	92269	0	111304	170	330093	1473328		0	1725123	1702892	-267	13753	0	0	28048	
19936																																					28	8497	0	6258	69345	0	7120	209	7158	258937	225944	1277	241478	0	2169	0	10000	0	17459	420	258937	0	0	7173	0	9781	0	28483	197461		0	162491	160322	85	0	0	83	4174	
19972																																					9097	37	0	12146	0	0	342	0	2591	53785	42367	573	42940	0	95	0	0	0	10845	0	53785	0	0	264	0	10581	0	86	42281		0	29667	29572	0	0	0	0	0	
20053																																					5548	2056	536	0	8922	0	448	300	1039	79672	65314	345	69606	0	688	2667	3450	0	10066	150	79672	0	0	3820	0	6053	0	8322	56992		0	58243	57555	43	601	0	0	497	
20147																																					373	786	70	0	17102	0	1568	310	1445	60826	50662	2642	56070	0	403	0	2766	0	4756	100	60826	0	0	1011	0	3600	0	7554	43108		0	35952	35549	45	3623	0	0	0	
20259																																					0	2674	946	0	30377	0	3736	0	1389	100996	88006	200	88218	0	677	4925	12	0	12778	73	100996	0	0	758	0	11637	628	24737	63269		0	53707	53030	310	3291	0	0	0	
20370																																					731	7092	0	0	7696	0	4609	123	8104	164487	140076	3158	145834	0	1691	0	2600	0	18653	2274	164487	0	0	-332	0	16532	1342	24481	115595		0	136481	134790	179	0	0	0	0	
20512																																					991	2121	0	1749	28289	0	745	63	4503	91498	63100	4098	83528	0	482	0	16330	0	7969	410	91497	0	0	7137	0	775	0	11833	51266		0	53519	53037	-353	0	0	0	0	
20633																																					234	4915	0	30335	41224	0	6335	426	9280	243008	211303	2261	219564	0	2251	0	6000	0	23444	1106	243008	0	0	21783	0	1394	725	17515	193788		0	138820	136569	-839	12965	0	0	0	
20839																																					273	3983	0	0	11473	0	6070	0	3402	210020	180602	998	189600	0	3200	0	8000	0	20420	507	210020	0	0	4864	0	14993	0	15990	164612		0	182943	179743	56	5076	0	0	0	
20857																																					48375	8695	0	0	70376	0	1079	0	2434	166028	155143	246	156743	0	278	142	1354	0	9285	200	166028	0	0	3209	0	5300	0	71559	83584		0	35205	34927	576	0	0	0	0	
