"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													336	0	27	0	0	0	0	0	270	39	0	0	0				
242													81	0	0	0	0	0	0	0	81	0	0	0	0				
279													484	0	142	0	0	0	0	0	218	124	0	68	0				
354													63	0	27	0	27	0	0	0	36	0	0	0	0				
457													267	45	45	0	0	0	0	0	80	142	0	0	0				
505													2307	0	11	0	0	11	0	0	696	1519	81	0	0	unapplied mortgage payments			
1155													1810	0	1010	0	0	0	0	0	573	227	0	943	0				
1351													765	0	0	0	0	0	0	0	622	143	0	0	0				
1454													1113	0	450	0	127	0	0	0	579	84	0	323	0				
1557													382	0	58	223	0	51	0	0	101	0	0	0	0	RESERVE FOR TAXES			
1632													8426	0	1169	0	0	634	0	0	5424	1833	0	404	0	Accumulated Minimum Lease Obligations			
1669													1028	0	0	0	0	0	0	0	859	169	0	0	0				
1829													1607	0	139	0	112	0	0	0	1117	351	0	0	0				
1856													337	0	0	0	0	0	0	0	337	0	0	0	0				
2040													1473	0	79	0	0	51	0	0	1008	386	0	0	0	Debit Card Settlement			
2161													1015	0	560	28	0	0	0	0	254	173	0	560	0				
2376													18009	0	6067	0	173	1579	0	0	110	11832	0	3280	0	Park Lane			
2451													379	0	3	0	0	0	0	0	108	268	0	0	0				
2554													59	0	0	0	0	0	0	0	59	0	0	0	0				
2732													8125	1495	4271	0	0	2596	115	0	2030	1824	0	52	0	Reverse stock split payable to shareholders	Accrued Salaries		
2750													468	0	256	0	0	0	0	0	124	88	0	256	0				
2938													3081	0	210	0	0	0	0	0	1472	1399	0	0	0				
3252													474	0	0	0	0	0	0	0	354	120	0	0	0				
3458													164	0	0	56	0	0	0	0	78	30	0	0	0				
3720													1928	0	0	0	0	0	0	0	319	1609	0	0	0				
3953													1123	0	650	0	0	0	0	0	74	399	0	650	0				
4138													533	0	181	0	0	0	0	0	352	0	0	0	0				
4156													1499	200	586	19	189	0	0	0	894	0	0	0	0				
4231													976	0	0	0	0	0	0	0	906	70	0	0	0				
4437													1509	0	706	0	0	345	0	0	213	590	0	0	0	Accrued postretirement obligation			
4839													1536	202	203	0	0	0	0	0	689	644	0	0	0				
5005													4809	0	1433	784	1104	0	0	0	12	2580	0	329	0				
5069													4663	0	1191	0	1059	0	0	0	2351	921	200	0	0				
5135													2022	0	115	0	0	0	0	0	1675	232	0	115	0				
5210													8766	0	2163	0	0	0	0	0	3459	3144	0	1140	0				
5331													2526	0	120	566	0	120	0	0	459	1381	0	0	0	rental security deposits payable to subsidiary			
5461													2586	0	796	0	583	37	98	0	95	1495	200	75	0	EMPLOYEE 401K	ATM SETTLEMENT ACCOUNT		
5751													293	0	78	0	0	0	0	0	175	40	0	75	0				
6039													709	0	0	0	0	0	0	0	646	63	0	0	0				
6057													116	0	4	0	4	0	0	0	112	0	0	0	0				
6141													232	0	0	0	0	0	0	0	232	0	0	0	0				
6329													3011	0	655	0	0	0	0	0	1991	365	0	655	0				
6972													7997	0	4827	0	0	0	0	0	1259	1604	307	4101	0				
7009													5393	0	833	71	0	325	0	0	1242	3247	0	0	507	BROKERS PAYABLE			
7045													387	0	0	58	0	0	0	0	206	123	0	0	0				
7157													288	0	0	36	0	0	0	0	224	28	0	0	0				
7456													243	0	0	0	0	0	0	0	154	89	0	0	0				
7634													262	0	0	0	0	0	0	0	207	55	0	0	0				
8033													1245	0	660	0	568	0	0	0	461	124	0	0	0				
8462													468	0	0	0	0	0	0	0	468	0	0	0	0				
8631													222	0	0	0	0	0	0	0	84	138	0	0	0				
9357													1320	0	14	0	0	0	0	0	22	1284	0	0	0				
9553													1065	0	0	754	0	0	0	0	186	125	0	0	0				
9807													14388	0	372	0	0	120	109	0	5547	5969	2500	0	0	RECOURSE RESERVES FOR REVERSE MORTGAGES	RECOURSE RESERVES FOR FNMA		
9955													326	0	0	31	0	0	0	0	231	64	0	0	0				
10157													449	0	57	13	0	46	0	0	183	196	0	0	0	KRD SETTLEMENT			
10250													1965	0	241	0	0	0	0	0	1635	89	0	220	0				
10849													1526	0	445	0	0	366	0	0	646	435	0	0	0	Index Plan Reserve Liability			
10858													3136	0	471	116	0	124	0	0	1312	1212	25	0	0	I/C A/P Losses CC-FNNI			
11145													389	0	0	0	0	0	0	0	142	247	0	0	0				
11640													2394	0	751	0	0	0	0	0	1555	88	0	751	0				
11837													713	0	1	43	0	0	0	0	122	547	0	0	0				
12030													1804	0	486	0	0	0	0	0	1302	16	0	0	0				
12058													988	0	0	151	0	0	0	0	716	121	0	0	0				
12142													648	0	75	0	0	0	0	0	517	56	0	0	0				
12245													1018	0	0	0	0	0	0	0	465	553	0	0	0				
12311	858315	0	259686	284537	99960	0	0	0	145807	66527	0	0									101758								
12647													435	149	149	0	0	0	0	0	269	17	0	0	0				
12656													99	0	0	0	0	0	0	0	83	16	0	0	0				
12937													1472	0	48	508	12	0	0	0	796	120	0	0	0				
12946													5375	0	4198	0	0	0	0	0	924	253	0	4006	0				
12955													591	0	12	0	0	7	0	0	290	289	0	0	0	ATM SETTLEMENT			
13037													609	0	364	0	0	0	0	0	225	20	0	217	0				
13103													13292	0	5727	0	0	2345	0	0	3174	4166	225	0	0	accrued pension			
13251													280	0	109	0	0	0	0	0	171	0	0	0	0				
13457													302	0	37	130	36	0	0	0	58	77	0	0	0				
14052													367	0	0	0	0	0	0	0	367	0	0	0	0				
14155													966	0	150	0	12	0	0	0	426	390	0	130	0				
14258													3296	0	251	0	0	0	0	0	2739	306	0	0	251				
14454													238	0	0	25	0	0	0	0	211	2	0	0	0				
14650													220	0	177	0	0	0	0	0	27	16	0	177	0				
14753													401	0	0	155	0	0	0	0	244	2	0	0	0				
14865													1779	0	767	0	0	0	0	0	302	685	25	622	0				
14977													298	0	72	5	0	0	0	0	198	23	0	25	0				
15536													43832	0	7366	0	4475	0	0	0	25940	9131	1395	0	0				
16337													2981	0	2	0	0	0	0	0	1445	1534	0	0	0				
16458													1051	0	41	0	0	28	0	0	609	401	0	0	0	Taxes & Insurance Escrow Holding Account			
16551													411	0	0	0	0	0	0	0	411	0	0	0	0				
16748													579	0	347	0	0	0	0	0	131	101	0	346	0				
16944													214	0	0	62	0	0	0	0	94	58	0	0	0				
16953													235	0	0	0	0	0	0	0	235	0	0	0	0				
17110													2682	0	836	0	361	355	0	0	494	1352	0	0	0	Deferred tenant improvement allowance			
17147													10214	0	177	0	1	0	0	0	3910	6127	0	175	0				
17259													1092	0	543	0	0	0	0	0	147	402	0	543	0				
17464													21929	0	2312	0	1	1839	0	0	2557	13897	3163	0	0	Notes Payable - CRA Equity Fund			
17839													2088	0	42	0	22	0	0	0	1522	524	0	0	0				
17950													1479	0	992	0	29	0	0	0	475	12	0	920	0				
18050													2066	0	9	0	0	0	0	0	644	1413	0	0	0				
18135													640	0	11	0	0	0	0	0	300	329	0	0	0				
18377													50	0	10	0	9	0	0	0	40	0	0	0	0				
18827													642	0	6	0	0	0	0	0	268	256	112	0	0				
18836													1570	0	710	0	0	0	0	0	313	547	0	654	0				
18854													345	0	0	0	0	0	0	0	345	0	0	0	0				
18957													128	0	0	1	0	0	0	0	107	20	0	0	0				
19356													1667	0	1367	0	0	0	0	0	173	127	0	1367	0				
19730													13047	0	550	0	224	0	0	0	4772	7725	0	0	0				
19936													1277	0	455	0	0	0	0	0	822	0	0	455	0				
19972													573	0	562	0	0	543	0	0	1	10	0	0	0	accrued life ins exp			
20053													345	0	0	0	0	0	0	0	294	51	0	0	0				
20147													2642	0	2309	155	0	2262	0	0	178	0	0	0	0	cash			
20259													200	0	2	0	0	0	0	0	178	20	0	0	0				
20370													3158	0	2246	0	0	0	0	0	568	344	0	2246	0				
20512													4098	0	3812	0	0	0	0	0	75	211	0	0	0				
20633													2261	0	1000	0	0	1000	0	0	515	746	0	0	0	Security Purchased 2007 settles in 2008			
20839													998	0	3	0	0	0	0	0	663	332	0	0	0				
20857													246	0	55	0	0	0	0	0	190	1	0	55	0				
20866													1015	0	163	0	0	0	0	0	301	546	5	0	0				
21256													12	0	0	0	0	0	0	0	12	0	0	0	0				
21359													50	0	0	0	0	0	0	0	35	15	0	0	0				
21630													225	0	5	0	0	0	0	0	220	0	0	0	0				
21658													999	0	529	0	0	0	0	0	408	62	0	529	0				
22048													1727	0	24	0	0	0	0	0	885	818	0	0	0				
22235													1333	0	13	0	0	0	0	0	691	629	0	0	0				
22356													1139	0	523	0	0	285	0	0	589	27	0	0	0	ILS Escrow Holding			
22459													530	0	138	0	0	0	0	0	287	105	0	79	0				
22543													626	0	1	37	0	0	0	0	109	479	0	0	0				
22552													518	0	244	0	0	244	0	0	220	54	0	0	0	AG-BMP			
22730													1333	321	544	165	0	0	0	0	352	272	0	0	0				
22936													2043	0	897	0	0	285	0	0	1001	145	0	303	0	Employee Bonuses			
22954													219	0	0	0	0	0	0	0	219	0	0	0	0				
23036													4479	0	1122	0	0	0	0	0	2332	1025	0	1068	0				
23045													160	0	30	0	30	0	0	0	46	84	0	0	0				
23241													32172	0	2758	0	837	0	0	0	12106	17171	137	0	1921				
23456													441	0	0	0	0	0	0	0	436	5	0	0	0				
23504													5286	1406	2667	261	0	0	0	0	641	1598	119	1145	0				
23540													2778	0	0	2321	0	0	0	0	350	107	0	0	0				
23643													1123	0	492	0	468	0	0	0	630	1	0	0	0				
23755													668	0	0	0	0	0	0	0	409	259	0	0	0				
23812													11697	0	2759	0	0	0	0	0	1709	6670	559	0	0				
24006													2060	0	484	0	0	0	0	0	19	1557	0	102	0				
24453													403	0	174	0	78	47	0	0	45	184	0	0	0	OTHER MISCELLANEOUS LIABILITIES			
24659													179	0	94	0	0	94	0	0	85	0	0	0	0	AGBMP LOANS			
24668													603	0	156	0	0	0	0	0	224	223	0	147	0				
24855													88	0	15	14	0	0	0	0	36	23	0	0	0				
24949													4873	0	2138	0	0	0	0	0	1712	1023	0	2138	0				
25357													328	0	193	0	192	1	0	0	135	0	0	0	0	Prov. Health			
25647													984	0	0	0	0	0	0	0	285	699	0	0	0				
25852													2958	0	430	790	4	0	0	0	1104	634	0	426	0				
26149													831	0	0	0	0	0	0	0	323	508	0	0	0				
26242													1921	0	0	0	0	0	0	0	616	1305	0	0	0				
26457													139	0	0	6	0	0	0	0	97	36	0	0	0				
26765													488	0	63	232	0	0	0	0	173	20	0	0	0				
26859													2076	0	194	0	0	194	0	0	464	1418	0	0	0	deferred loan interest			
26916													2907	0	368	95	0	101	0	0	1081	1063	300	0	0	Reserve for Rewards Points			
27548													2746	0	638	0	0	0	0	0	1198	910	0	629	0				
27614													1987	0	667	358	0	0	0	0	775	187	0	525	0				
27838													2745	0	0	0	0	0	0	0	1763	982	0	0	0				
27847													1031	0	153	0	0	0	0	0	800	78	0	93	0				
28152													258	0	210	0	0	0	0	0	48	0	0	199	0				
28255													1067	0	4	272	0	0	0	0	512	279	0	0	0				
28349													484	0	135	0	0	0	0	0	340	9	0	0	0				
28406													12745	0	0	8648	0	0	0	0	10	4076	11	0	0				
28572													93	0	47	0	0	0	0	0	7	39	0	0	0				
28732													1823	0	1387	0	0	0	0	0	369	67	0	1377	0				
29104													11806	1197	9461	0	2027	0	0	0	1643	662	40	0	0				
29252													1328	0	504	17	0	0	0	0	228	579	0	504	0				
29636													5899	0	2994	0	0	0	0	0	1915	990	0	2990	0				
29850													169	0	113	0	0	0	0	0	28	28	0	113	0				
29944													1106	0	34	0	0	0	0	0	738	334	0	0	0				
29953													200	0	0	0	0	0	0	0	162	38	0	0	0				
30052													154	0	0	74	0	0	0	0	20	60	0	0	0				
30155													404	0	4	0	0	0	0	0	335	65	0	0	0				
