"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	
1351	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	132	95	0	0						0						0			0	0	0	0			0	0	30	10	0	0	7	0	0	
1454	0	0	0	0	0	0	0	0	0	0	0	0	40	18		0	0	4	35	0	0	15		0	0		0	0		0	0		0	0		0	0	0	0	0			0	5	20	13	0	0	0	0	0	
1557	0	0	0	0	0	0	0	0	0	0	0	0	11	8			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	3	0	0	0	0	0	
1632	0	0	0	0	0	0	0	0	0	0	0	0	33	7			0	0	69	24	0	4						0						0			0	0	0	0			0	0	41	21	2	3	0	0	0	
1669	0	0	0	0	4	0	0	0	0	0	0	0	38	10			0	12	98	1	0	0						0						0			0	0	0	0			0	0	61	16	0	0	32	0	0	
1829	0	0	0	0	0	0	0	0	0	0	0	0	3	0		0	0	0	184	141	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			17	1	26	2	0	0	0	0	0	
1856	0	0	0	0	0	0	0	0	0	0	0	0	7	7			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0	0	
2040	0	0	0	0	0	0	0	0	0	0	0	0	29	13			0	0	92	11	0	0						0						0			0	0	0	0			6	0	8	15	1	0	67	0	0	
2161	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	15	0	0	0						0						0			0	0	0	0			4	0	11	7	0	0	0	0	0	
2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	0	
2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
2732	0	0	0	0	0	0	0	0	0	0	0	0	17	12		0	0	0	20	15	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	5	5	0	0	0	0	0	
2750	0	0	0	0	0	0	0	0	0	0	0	0	40	21			0	17	46	41	0	0						0						17			0	0	0	0			0	0	5	0	2	0	0	0	0	
2938	0	1	0	0	0	0	742	0	0	0	0	0	66	27		0	0	0	1157	187	0	0		0	0		0	0		0	0		0	0		0	0	0	50	2			0	0	141	34	2	0	37	0	0	
2956	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	1	0	0	0	0	0	
3252	0	0	0	0	0	0	0	0	0	0	0	0	110	8			0	6	338	39	0	173						0						0			0	0	0	0			0	0	126	94	2	0	0	0	0	
3458	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	0	
3506	0	0	0	0	0	0	0	0	233	0	0	0	83	0		0	0	0	335	89	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	13	8	75	0	0	0		
3720	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	28	0	0	0						0						0			0	0	0	0			0	0	28	1	0	0	0	0	0	
3953	0	0	0	0	0	0	0	0	0	0	0	0	58	41			0	9	211	23	0	182						182						9			0	0	0	0			0	0	6	7	1	0	0	0	0	
4138	0	0	0	0	372	0	0	0	0	0	0	0	5	0			0	0	538	125	0	0						0						0			0	0	0	0			0	0	26	5	0	0	15	0	0	
4147	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	43	40	0	0						0						0			0	0	0	0			0	0	3	0	0	0	0	0	0	
4156	0	4	0	0	0	0	0	0	0	0	0	0	61	31			0	0	78	43	0	0						0						0			0	0	0	0			0	0	13	26	0	0	22	0	0	
4231	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	38	0	0	0						0						0			0	0	0	0			0	0	38	15	1	0	0	0	0	
4437	0	0	0	0	0	0	0	0	0	0	0	0	10	3			0	0	28	0	0	0						0						0			0	0	0	0			0	0	28	7	0	0	0	0	0	
4839	0	0	0	0	0	0	26	2	0	0	0	0	28	0			0	0	92	0	0	0						0						0			0	0	0	0			0	0	66	26	0	0	0	0	0	
5005	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	14	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	1	0	0	0	0	13	0	
5050	0	0	0	0	0	0	0	0	0	0	0	0	22	3			0	1	23	0	0	4						0						0			0	0	0	0			0	0	19	18	0	0	0	0	0	
5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
5135	0	0	5	0	0	0	0	0	0	0	0	0	17	2			0	0	133	101	0	0						0						0			0	0	0	0			4	5	22	9	1	0	1	0	0	
5210	0	0	0	0	0	0	0	0	0	0	0	0	19	11		0	0	0	51	41	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	10	8	0	0	0	0	0	
5247	0	0	0	0	0	0	0	0	0	0	0	0	145	0		0	0	1	308	0	0	7		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	301	144	0	0	0	0	0	
5274	0	0	0	0	0	0	0	0	0	0	0	0	17	10			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	7	0	0	0	0	0	
5331	0	0	0	0	0	0	0	0	0	0	0	0	1	1		0	0	0	37	35	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	2	0	0	0	0	0	0	
5461	0	0	0	0	0	0	0	0	0	0	0	0	4	0		0	0	0	31	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	31	4	0	0	0	0	0	
5751	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
6039	0	0	0	0	0	0	44	0	0	0	0	0	49	33			0	0	190	12	0	114						114						0			0	0	0	0			0	0	20	16	0	0	0	0	0	
6057	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	3	0	0	0	0	0	
6141	0	0	0	0	0	0	0	0	0	0	0	0	29	8			0	0	7	0	0	0						0						0			0	0	0	0			0	0	7	12	9	0	0	0	0	
6329	0	7	0	0	0	0	22	39	0	0	0	0	126	29			0	3	268	55	0	0						0						0			0	0	0	0			21	8	170	37	1	2	0	0	0	
6972	0	0	0	0	0	0	5	15	0	0	0	0	66	8		0	0	0	181	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	35	176	8	0	0	0	0	0	
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
7045	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	90	0	0	0						0						0			0	0	0	0			0	0	90	16	0	0	0	0	0	
7157	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	18	3	0	0						0						0			0	0	0	0			0	0	15	1	0	0	0	0	0	
7166	0	0	0	0	0	0	0	0	0	0	0	0	107	107		0	0	0	304	284	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			20	0	0	0	0	0	0	0	0	
7456	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	52	52	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
7634	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	53	50	0	0						0						0			0	0	0	0			0	0	3	13	0	0	0	0	0	
8033	0	0	0	0	0	0	0	0	0	0	0	0	50	13			0	37	28	10	0	10						10						34			0	0	0	0			0	0	8	0	0	0	0	0	0	
8417	0	0	0	0	0	0	0	0	0	0	0	0	14	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	14	0	0	0	0	0	
8462	0	0	0	0	0	0	0	0	0	0	0	0	20	6			0	4	34	0	0	0						0						4			0	0		0			0	0	24	10	0	0	10	0	0	
8631	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	61	12	0	0															0	0	0	0			0	0	49	7	0	0	0	0		
9357	0	0	0	0	0	0	0	0	0	0	0	0	8	7		0	0	0	4	4	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	1	0	0	0	0	0	
9553	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0	0	
9807	0	0	0	0	0	30	0	377	0	0	0	0	481	0		0	0	0	26	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	24	0	45	29	2	0	0	
9955	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	8	7	0	0	0						0						8			0	0	0	0			0	0	7	6	0	0	0	0	0	
10157	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	1	128	25	0	103						103						1			0	0	0	0			0	0	0	3	0	0	0	0	0	
10250	0	0	0	0	0	0	0	0	0	0	0	0	37	0			0	0	77	0	0	0						0						0			0	0	0	0			10	0	67	37	0	0	0	0	0	
10849	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	2	0	0	0	0	0	
10858	0	0	0	0	0	0	0	0	0	0	0	0	192	107		0	0	0	3076	386	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			2462	0	228	85	0	0	0	0	0	
11145	0	0	0	0	0	0	0	0	0	0	0	0	8	2			0	0	14	1	0	0						0						0			0	0	0	0			0	0	1	6	0	0	12	0	0	
11640	0	0	0	0	0	0	0	0	0	0	0	0	234	0			0	214	322	1	0	278						0						3			0	0	0	0			0	0	43	20	0	0	0	0	0	
11837	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	44	36	0	0															0	0	0	0			2	0	1	10	1	0	5	0	0	
12030	3	71	0	4	0	0	129	237	0	0	0	0	1884	748			0	391	920	72	0	506						0						0			0	0	0	0			0	0	0	0	431	2	210	0	0	
12058	0	0	0	0	0	0	0	38	0	0	0	0	140	49			0	32	129	0	0	103						3						28			0	0	0	0			0	0	26	18	3	0	0	0	0	
12142	0	0	0	0	0	0	0	0	0	0	0	0	61	0			0	39	283	0	0	59						0						0			0	0	0	0			21	0	203	22	0	0	0	0	0	
12245	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	15	0	0	0						0						0			0	0	0	0			5	0	10	8	0	0	0	0	0	
12311	2	637	0	0	0	1	4116	572	20380	792	0	0	18206	3530	3530	0	0	0	62446	7793	0	288	7793	0	0	0	0	13	20380	0	0	0	0	13	792	0	0	0	6785	734	0	0	0	0	22362	11740	187	0	632	75	0	
12647	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	33	0	0	0						0						0			0	0	0	0			2	1	8	0	0	0	23	0	0	
12656	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	0	7	0	0	0						0						0			0	0	0	0			0	0	7	6	11	0	0	0	0	
12937	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	35	35	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
12946	0	0	0	0	0	0	0	0	0	0	0	0	228	121		0	0	0	472	224	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	170	103	3	1	78	0	0	
12955	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	13	8	0	0						0						0			0	0	0	0			0	0	5	10	0	0	0	0	0	
13037	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	1810	1797	0	0															0	0	0	0			1	0	12	3	2	0	0	0	0	
13103	0	0	0	0	0	0	0	0	0	0	0	0	155	151		0	0	0	6	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	6	4	0	0	0	0	0	
13251	0	0	0	0	0	0	13	0	0	0	0	0	27	20			0	2	24	5	0	6						0						2			0	0	0	0			0	0	0	5	0	0	0	0	0	
13457	0	0	0	0	0	0	0	0	0	0	0	0	14	13			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	0	
14052	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	5	0	0	0						0						0			0	0	0	0			0	0	5	2	0	0	0	0	0	
14155	0	0	0	0	0	0	0	0	0	0	0	0	26	9			0	0	90	14	0	3						3						0			0	0	0	0			0	0	63	17	0	0	10	0	0	
14258	0	0	0	0	0	0	0	0	0	0	0	0	24	10		0	0	0	63	6	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	13	14	0	0	0	44		
14409	0	0	0	0	0	0	0	138	32	285	0	0	10410	2966	2966	0	0	3156	35535	1686	0	4695	1686	0	0	0	0	0	32	0	0	0	0	0	285	0	0	0	169	0	0	0	14093	690	14851	3143	32	0	8	1	0	
14454	0	0	0	0	0	0	0	11	8	2	0	0	13	0			0	0	17	0	0	9						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
14650	0	0	0	0	0	0	0	1	0	0	0	0	18	0			0	1	21	0	0	0															0	0	0	0			0	0	21	16	0	0	0	0		
14753	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	1	0	0	0	0	0	
14865	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	24	0	0	0						0						0			0	0	0	0			0	0	24	5	0	0	0	0	0	
15536	0	0	0	0	0	0	0	0	452	2	0	0	34	9		0	0	0	473	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	13	22	1	0	8	0	0	
16337	0	0	0	0	0	0	0	8	0	0	0	0	33	3		0	0	0	104	20	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	84	22	0	0	0	0	0	
16458	0	0	0	0	0	0	63	12	0	0	0	0	42	4			0	18	98	0	0	24						0						0			0	0	0	0			0	0	11	8	0	0	0	0	0	
16551	0	0	0	0	0	0	0	0	0	0	0	0	29	26			0	0	112	7	0	0						0						0			0	0	0	0			0	0	96	3	0	0	9	0	0	
16748	0	0	0	0	0	0	0	0	0	0	0	0	26	9			0	0	73	64	0	0															0	0	0	0			0	0	5	10	0	7	4	0	0	
16944	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	45	26	0	0						0						0			0	0	0	0			0	0	12	5	0	0	7	0	0	
16953	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
17147	0	0	0	0	0	0	0	0	0	0	0	0	576	496		0	0	0	1385	1092	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	285	72	8	0	8	0	0	
17259	0	0	0	0	0	0	0	0	0	0	0	0	13	1			0	12	28	0	0	28						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
17464	0	0	0	0	0	0	0	0	0	0	0	0	85	3		0	0	0	377	80	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			55	14	242	43	0	25	0	0	0	
17549	0	0	0	0	0	0	0	0	0	12	0	0	29	2			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	15	0	0	0	0	0	
17839	0	0	260	40	0	0	0	30	0	0	0	0	103	2			0	22	362	52	0	0						0						22			0	0	0	0			0	0	35	8	1	0	15	0	0	
17950	0	0	0	0	0	0	0	0	0	0	0	0	7	3			0	0	41	10	0	24						0						0			0	0	0	0			0	0	7	4	0	0	0	0	0	
18050	0	0	0	0	0	0	0	0	0	0	0	0	21	5			0	0	88	41	0	0						0						0			0	0	0	0			0	0	47	16	0	0	0	0	0	
18135	0	0	0	0	0	0	0	0	0	0	0	0	39	0			0	0	19	0	0	0						0						0			0	0	0	0			0	0	0	0	0	39	0	19	0	
18368	0	0	0	0	0	0	0	0	266	24	0	0	74	10		0	0	0	269	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	3	1	0	39	0	0	0	
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
18827	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	52	7	0	0						0						0			0	0	0	0			0	0	45	0	0	0	0	0	0	
18836	0	0	0	0	0	0	0	0	0	0	0	0	55	0			0	0	188	0	0	0															0	0	0	0			0	0	188	55	0	0	0	0	0	
18854	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	4	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	0	
18957	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	2	13	0	0	2						0						0			0	0	0	0			0	1	11	10	0	0	0	0	0	
19356	0	0	0	0	0	0	0	0	0	0	0	0	6	3			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	1	2	0	0	0	0	
19730	0	0	0	0	0	0	0	0	0	0	0	0	20	0		0	0	2	57	9	0	5		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	26	15	3	0	16	1	0	
19936	0	0	0	0	0	0	0	0	0	0	0	0	56	29			0	9	21	0	0	14						0						0			0	0	0	0			0	0	7	18	0	0	0	0	0	
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
20053	0	0	0	0	0	0	116	77	0	0	0	0	83	0			0	0	116	0	0	0						0						0			0	0	0	0			0	0	0	6	0	0	0	0	0	
20147	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	53	12	0	0						0						0			0	0	0	0			3	0	23	6	0	0	15	0	0	
20259	0	0	0	0	0	0	0	0	0	0	0	0	69	47			0	0	2	1	0	0						0						0			0	0	0	0			0	0	1	22	0	0	0	0	0	
20370	0	0	0	0	0	0	0	1	0	0	0	0	176	15			0	0	236	156	0	0						0						0			0	0	53	0			0	0	27	53	0	107	0	0	0	
20512	0	0	0	0	0	0	0	0	0	0	0	0	48	2			0	0	79	65	0	0						0						0			0	0	0	0			0	0	14	46	0	0	0	0	0	
20633	0	0	0	0	0	0	0	0	0	0	0	0	33	15			0	0	38	3	0	0						0						0			0	0	0	0			0	0	34	12	6	0	1	0	0	
20754	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	1	0	0	
20839	0	0	0	0	0	0	246	0	0	0	0	0	0	0			0	0	317	58	0	0						0						0			0	0	0	0			0	0	13	0	0	0	0	0	0	
20857	0	0	0	0	0	0	0	2	0	0	0	0	3	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	0	
20866	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	25	0	0	0															0	0	0	0			5	0	20	3	0	0	0	0	0	
21256	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
21359	0	0	0	0	0	0	0	12	0	0	0	0	12	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
21630	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	1	0	0	0	0	0	
21658	0	0	0	0	0	0	17	0	0	0	0	0	74	12			0	0	95	12	0	0						0						0			0	0	0	0			12	0	5	23	39	0	49	0	0	
22048	17	0	0	0	0	0	190	0	0	0	0	0	117	0			0	3	639	77	0	38						0						0			0	0	0	0			0	0	266	114	0	0	51	0	0	
22235	0	0	0	0	0	0	0	0	0	0	0	0	36	0		0	0	15	956	40	0	9		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	907	21	0	0	0	0	0	
22356	0	0	0	0	0	0	0	0	0	0	0	0	32	5			0	9	170	125	0	0						0						9			0	0	0	0			36	7	9	11	0	0	0	0	0	
22459	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	0	23	0	0	0						0						0			0	0	0	0			1	1	22	14	2	0	0	0	0	
22543	0	0	0	0	0	0	0	0	0	0	0	0	4	2			0	0	17	4	0	0						0						0			0	0	10	0			0	0	3	2	0	0	0	0	0	
22552	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	5	15	0	0	10						10						5			0	0	0	0			0	0	5	7	0	0	0	0	0	
22730	0	0	0	0	0	0	0	0	0	0	0	0	18	8			0	0	62	35	0	0						0						0			0	0	0	0			0	0	13	10	0	0	14	0	0	
22936	12	0	0	0	0	0	0	103	0	0	0	0	144	15			0	0	22	0	0	0						0						0			0	0	0	0			0	0	10	24	2	0	0	0	0	
22954	0	0	0	0	0	0	0	0	0	0	0	0	10	7			0	0	7	5	0	0						0						0			0	0	0	0			0	0	2	3	0	0	0	0	0	
23036	0	0	0	0	0	0	0	0	0	0	0	0	27	2		0	0	11	107	18	0	18		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	57	14	0	0	14	0	0	
23045	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
23241	0	0	35	0	30	4	775	203	0	0	0	0	632	84		0	0	120	3870	1984	0	172		0	0		0	5		0	0		0	12		0	0	0	119	7			0	11	505	150	51	2	236	14	0	
23456	0	0	0	0	0	0	0	0	0	0	0	0	26	25			0	0	17	5	0	0						0						0			0	0	0	0			0	0	12	1	0	0	0	0	0	
23504	0	100	0	0	0	0	0	0	0	0	0	0	136	23		0	0	1	64	46	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	18	9	0	3	0	0	0	
23540	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	1	0	0	0	0	0	
23643	0	0	0	0	0	0	0	0	0	0	0	0	50	3			0	0	527	342	0	0						0						0			0	0	0	0			0	0	185	47	0	0	0	0	0	
23755	89	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	106	0	0	0						0						0			0	0	0	0			0	0	17	3	0	0	0	0	0	
23812	245	77	0	0	0	0	0	0	47	22	0	0	172	61		0	0	0	391	59	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	40	12	0	0	0	0	0	
24006	0	0	0	0	0	0	0	0	0	0	0	0	3	0		0	0	0	39	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	39	3	0	0	0	0	0	
