"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
1557	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	1	0	0	0	0	0		0	0	0	0	0	0	0	0				
1632	0	0	0	0	0	0	0	0	440	112		0	0	57	2205	268	0	1		0	0		0	0	0		0	57	0	0	152	0			0	0	137	40	4	0	45	109			515	0	926	1	0	0	52	226	0	0		
1669	0	0	0	0	0	0	0	0	57	4			0	0	109	0	0	6											0	0	0	0			0	0	92	52	1	0	11	0			0	0	0	0	0	0	0	0				
1829	0	0	0	0	0	0	0	0	33	4		0	0	0	194	71	0	0		0	0		0	0	0		0	0	0	0	0	0			5	9	75	20	0	0	43	0			0	0	0	0	0	0	0	0	0	0		
1856	0	0	0	0	0	0	0	0	8	0			0	8	2	0	0	2						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
2040	0	0	0	0	0	0	0	0	23	1			0	0	2496	1244	0	0											0	0	0	0			2	3	34	14	0	0	0	0			0	0	1216	0	0	0	0	5				
2161	0	0	0	0	0	0	0	0	28	0			0	0	77	0	0	0											0	0	0	0			4	4	52	24	0	0	21	0			0	0	0	0	0	0	0	0				
2376	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
2451	0	0	0	0	0	0	0	0	1	0			0	0	621	287	0	0						0				0	0	0	0	0			0	0	2	0	1	0	14	0			0	0	318	0	0	0	0	0				
2554	0	0	0	0	0	0	0	0	1	1			0	0	26	26	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
2732	0	0	0	0	0	0	0	0	30	20		0	0	0	22	17	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	5	10	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
2750	0	0	0	0	0	0	0	0	19	17			0	0	47	0	0	20						20				0	0	0	0	0			0	0	27	0	2	0	0	0			0	0	0	0	0	0	0	0				
2938	0	0	0	0	0	0	0	0	230	36		0	0	10	1059	622	0	0		0	0		0	0	0		0	0	0	0	15	41			0	0	37	44	0	99	37	43			23	0	0	0	209	0	73	0	0	0		
3252	0	10	0	0	0	0	0	0	218	45			0	8	434	114	0	37						37				8	0	0	0	0			0	0	216	119	6	0	0	0			0	0	0	0	0	0	67	30				
3458	0	0	0	0	0	0	0	0	0	0			0	0	6	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0	0	0			0	0	4	0	0	0	0	0				
3720	0	0	0	0	0	0	0	0	1	0			0	0	13	6	0	3						3				0	0	0	0	0			0	0	4	1	0	0	0	0			0	0	0	0	0	0	0	0				
3953	0	6	0	0	0	0	0	0	142	88			0	30	392	192	0	101						101				30	0	0	0	0			0	0	43	18	0	0	56	0			0	0	0	0	0	0	0	0				
4138	0	0	0	0	0	0	0	0	222	1			0	87	1228	277	0	130											0	0	0	0			0	0	274	77	57	0	23	0			0	0	0	0	17	0	507	0				
4156	4	1	0	0	0	0	0	0	288	237			0	21	419	25	0	285						285				17	0	0	4	0			0	0	65	13	11	0	35	0			0	0	0	0	0	0	1	5				
4231	0	0	0	0	0	0	0	0	37	2			0	0	80	12	0	0											0	0	0	0			0	0	68	35	0	0	0	0			0	0	0	0	0	0	0	0				
4437	0	0	0	0	0	0	0	0	376	122			0	9	88	0	0	9											0	0	42	0			0	0	31	239	0	0	6	0			0	0	0	6	0	0	0	0				
4839	0	0	68	0	0	0	0	0	44	0			0	6	405	0	0	29											0	0	0	0			0	0	31	6	0	0	6	0			0	0	271	32	0	0	0	0				
5005	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
5069	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
5135	0	0	0	0	0	0	0	0	10	0		0	0	0	230	21	0	0		0	0		0	0	0		0	0	0	0	0	0			3	2	26	8	0	0	4	5			0	0	171	0	0	0	0	0	0	0		
5210	0	0	0	0	0	0	0	0	24	7		0	0	0	524	163	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	46	17	0	0	0	0			0	0	265	0	50	0	0	0	0	0		
5331	0	0	47	0	0	0	0	0	17	0		0	0	13	1787	403	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	1	1	0	0	119	0			3	3	1214	0	0	0	0	0	0	0		
5461	0	0	0	0	0	0	0	0	2	0		0	0	0	181	95	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	7	2	0	0	0	0			0	0	79	0	0	0	0	0	0	0		
5751	0	0	0	0	0	0	0	0	0	0			0	0	23	0	0	0						0				0	0	0	0	0			0	0	6	0	0	0	17	0			0	0	0	0	0	0	0	0				
6039	0	0	0	0	0	0	0	0	6	0			0	0	63	19	0	0											0	0	0	0			4	0	34	6	0	0	0	0			0	0	0	0	0	0	6	0				
6141	0	0	0	0	0	0	0	0	21	5			0	0	61	28	0	0						0				0	0	0	0	0			8	11	25	5	0	0	0	0			0	0	0	0	0	0	0	0				
6329	0	0	0	0	0	0	0	0	403	136		0	0	1	1817	208	0	2		0	0		0	2	0		0	1	0	0	0	0			67	8	1479	196	57	2	61	0			0	0	0	2	0	1	0	0	0	0		
6972	0	0	0	0	0	0	0	0	183	15		0	0	0	4855	1700	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	182	32	0	0	0	0			1110	20	1863	0	0	116	0	0	0	0		
7009	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
7045	0	0	0	0	0	0	0	0	17	0			0	0	103	0	0	0						0				0	0	0	0	0			3	0	100	17	0	0	0	0			0	0	0	0	0	0	0	0				
7157	0	0	0	0	0	0	0	0	102	99			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	3	0	0	0	0			0	0	0	0	0	0	0	0				
7456	0	0	0	0	0	0	0	0	0	0			0	0	26	14	0	0						0				0	0	0	0	0			0	0	0	0	0	0	5	0	0		0	0	0	0	0	0	7	0				
7634	0	0	0	0	0	0	0	0	24	0			0	0	189	100	0	0											0	0	0	0			0	0	56	24	0	0	0	0			33	0	0	0	0	0	0	0				
8033	0	0	0	0	0	0	0	0	62	6			0	49	50	0	0	41						33				49	0	0	0	0			0	0	9	7	0	0	0	0			0	0	0	0	0	0	0	0				
8462	0	0	0	0	0	0	0	0	57	0			0	45	28	0	0	12						12				45	0	0	0	0			0	0	16	12	0	0	0	0			0	0	0	0	0	0	0	0				
8631	0	0	0	0	0	0	0	0	5	0			0	0	11	0	0	0											0	0	0	0			0	0	11	5	0	0	0	0			0	0	0	0	0	0	0	0				
9357	0	0	0	0	0	0	0	0	23	23		0	0	0	1899	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	1899	0			0	0	0	0	0	0	0	0	0	0		
9553	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0	0	0			0	0	0	0	0	0	0	0				
9807	0	0	0	0	0	0	0	0	638	0		0	0	0	15971	0	0	0		0	0		0	0	0		0	0	0	0	14	0			0	0	2	0	66	0	2	34			14474	572	0	0	0	0	1445	0	0	0		
9955	0	0	0	0	0	0	0	0	8	0			0	0	5	0	0	0						0				0	0	0	0	0			0	0	5	8	0	0	0	0			0	0	0	0	0	0	0	0				
10157	0	0	0	0	0	0	0	0	4	0			0	0	845	11	0	0						0				0	0	0	0	0			0	0	10	4	0	0	0	0			30	0	0	0	794	0	0	0				
10250	0	0	0	0	0	0	0	0	92	14		0	0	48	724	60	0	99		0	0		0	0	0		0	0	0	0	0	0			18	5	162	25	0	0	0	121			0	0	13	0	251	0	0	0	0	0		
10849	0	0	0	0	0	0	0	0	66	0		0	0	0	298	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	2	26	0	70	32	202	32	0	0		
10858	0	0	0	0	0	0	0	0	282	116		0	0	50	2644	340	0	0		0	0		0	0	0		0	50	0	0	0	0			2177	0	127	116	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
11145	0	0	0	0	0	0	0	0	25	16			0	0	532	268	0	0											0	0	0	0			0	0	58	8	1	0	206	0			0	0	0	0	0	0	0	0				
11640	0	0	0	0	0	0	0	0	256	0			0	113	621	223	0	119						0				5	0	0	0	0			0	0	65	60	2	0	63	0			0	0	0	0	151	81	0	0				
11837	0	0	0	0	0	0	0	0	20	4			0	0	1	0	0	0											0	0	0	0			0	0	1	16	0	0	0	0			0	0	0	0	0	0	0	0				
12030	186	167	0	0	0	0	0	0	2904	586		0	0	1	3488	709	0	1		0	0		0	0	0		0	0	0	0	0	0			0	0	420	536	580	63	726	79			147	100	300	164	719	707	201	0	0	0		
12142	0	0	0	0	0	0	0	0	107	10			0	89	172	8	0	127											0	0	0	0			2	0	24	8	0	0	11	0			0	0	0	0	0	0	0	0				
12245	0	0	0	0	0	0	0	0	3	0			0	0	37	0	0	0											0	0	0	0			3	1	4	2	0	0	30	0			0	0	0	0	0	0	0	0				
12311	164	10	3766	120	18474	3651	0	0	43134	5364	5364	0	0	10713	332822	27519	0	111375	27519	0	0	0	0	143	0	0	0	26	1582	74	34088	2362	0	0	0	16	64822	16168	2208	15	24581	5682		6854	7868	146	9804	24	1011	92	23525	2219	11620	1949	1702	
12647	0	0	0	0	0	0	0	0	12	0			0	0	2	0	0	0						0				0	0	0	0	0			2	0	0	12	0	0	0	0			0	0	0	0	0	0	0	0				
12656	0	0	0	0	0	0	0	0	1	0			0	0	5	4	0	0						0				0	0	0	0	0			0	0	1	1	0	0	0	0			0	0	0	0	0	0	0	0				
12937	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
12946	0	0	0	0	0	0	0	0	353	172		0	0	25	692	136	0	0		0	0		0	0	0		0	25	0	0	0	0			0	0	230	96	60	0	134	0			173	0	0	0	19	0	0	0	0	0		
12955	0	0	0	0	0	0	0	0	11	0			0	0	329	210	0	0											0	0	0	0			0	0	0	0	3	0	0	18			69	0	32	8	0	0	0	0				
13037	0	0	0	0	0	0	0	0	365	34			0	0	473	69	0	0											0	0	0	0			2	3	26	26	302	0	376	0			0	0	0	0	0	0	0	0				
13103	0	0	0	0	0	0	0	0	19	10		0	0	0	831	239	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	517	9	0	0	75	0			0	0	0	0	0	0	0	0	0	0		
13251	0	0	0	0	0	0	0	0	23	8			0	10	0	0	0	0						0				6	0	0	0	0			0	0	0	0	5	0	0	0			0	0	0	0	0	0	0	0				
13457	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
14052	0	0	0	0	0	0	0	0	5	5			0	0	173	67	0	0											0	0	0	0			0	0	32	0	0	0	74	0			0	0	0	0	0	0	0	0				
14155	0	0	0	0	0	0	0	0	95	40			0	34	427	220	0	54						22				13	0	0	0	0			0	0	41	21	0	0	112	0			0	0	0	0	0	0	0	0				
14258	0	0	0	0	0	0	0	0	12	12		0	0	0	22	10	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	12	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
14454	0	0	0	0	0	0	0	0	0	0			0	0	73	21	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	52	0	0	0	0	0				
14650	0	0	0	0	0	0	0	0	20	0			0	0	163	136	0	0											0	0	0	0			0	0	25	19	1	0	2	0			0	0	0	0	0	0	0	0				
14753	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
14865	0	0	0	0	0	0	0	0	503	500			0	0	272	0	0	0						0				0	0	0	0	0			4	0	0	3	0	0	0	0			268	0	0	0	0	0	0	0				
14977	0	0	0	0	0	0	0	0	3	0			0	0	30	0	0	0						0				0	0	0	0	0			0	0	25	3	0	0	0	5	0		0	0	0	0	0	0	0	0				
15536	0	0	80	0	0	214	0	0	245	12		0	0	0	3800	1901	0	0		0	0		0	0	0		0	0	0	0	29	0			0	0	234	15	0	0	73	48			0	0	194	0	0	4	1241	0	0	0		
16337	0	0	0	0	0	0	0	0	119	50		0	0	38	2024	355	0	49		0	0		0	0	0		0	0	0	0	0	0			0	0	578	31	0	0	397	0			0	0	645	0	0	0	0	0	0	0		
16458	0	0	0	0	0	0	0	0	30	17			0	8	60	0	0	13											0	0	0	0			0	0	20	1	0	1	19	8			0	0	0	0	0	0	0	3				
16551	0	0	0	0	0	0	0	0	31	20			0	2	306	45	0	1											0	0	0	2			0	0	27	7	0	0	13	0			44	0	41	0	27	0	108	0				
16748	0	0	0	0	0	0	0	0	26	0			0	0	92	0	0	0											0	0	0	0			0	0	92	26	0	0	0	0			0	0	0	0	0	0	0	0				
16944	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0											0	0	0	0			0	0	3	0	0	0	0	0			0	0	0	0	0	0	0	0				
16953	0	0	0	0	0	0	0	0	4	4			0	0	28	0	0	0						0				0	0	0	0	0			0	0	28	0	0	0	0	0			0	0	0	0	0	0	0	0				
17110	0	0	0	0	0	0	0	0	150	0			0	0	0	0	0	0											0	0	0	0			0	0	0	150	0	0	0	0			0	0	0	0	0	0	0	0				
17147	15	0	76	76	0	0	0	0	3311	697		0	0	195	10709	4134	0	409		0	0		0	0	0		0	0	0	0	108	38			0	0	1775	665	294	69	992	275			791	105	6	21	250	44	1878	1107	0	0		
17259	0	0	0	0	0	0	0	0	17	1			0	16	21	0	0	21											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
17464	0	50	0	0	0	0	0	0	1122	556		0	0	0	23400	3617	0	0		0	0		0	0	0		0	0	0	0	313	50			298	60	1719	316	0	0	0	29			0	0	17122	31	302	53	0	6	0	0		
17839	0	0	0	0	0	0	0	0	111	63			0	0	65	33	0	0											0	0	0	0			0	0	12	25	1	4	20	0			0	0	0	18	0	0	0	0				
17950	0	0	0	0	0	0	0	0	5	5			0	0	4	0	0	0						0				0	0	0	0	0			0	0	4	0	0	0	0	0			0	0	0	0	0	0	0	0				
18050	0	0	0	0	0	0	0	0	138	15			0	49	218	44	0	59											0	0	0	0			0	0	115	74	0	0	0	0			0	0	0	0	0	0	0	0				
18135	0	0	0	0	0	0	0	0	1	0			0	0	11	0	0	0											0	0	0	0			0	0	0	0	0	1	0	11			0	0	0	0	0	0	0	0				
18377	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
18827	0	0	0	0	0	0	0	0	47	0		0	0	0	602	105	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	168	45	2	0	24	5			0	0	0	0	0	0	300	0	0	0		
18836	0	0	0	0	0	0	0	0	55	0			0	0	290	0	0	0											0	0	0	0			0	0	218	55	0	0	72	0			0	0	0	0	0	0	0	0				
18854	0	0	0	0	0	0	0	0	158	24			0	0	181	80	0	0						0				0	0	0	0	0			0	0	21	3	131	0	0	80			0	0	0	0	0	0	0	0				
18957	0	0	0	0	0	0	0	0	29	17			0	5	723	350	0	6						0				2	0	0	0	0			0	0	33	3	4	0	4	0			330	0	0	0	0	0	0	0				
19356	0	0	0	0	0	0	0	0	8	5			0	0	265	251	0	0											0	0	0	0			0	0	9	3	0	0	0	0			0	0	0	0	0	0	5	0				
19730	0	0	0	0	0	0	0	0	82	0		0	0	79	709	25	0	387		0	0		0	0	0		0	0	0	0	0	0			0	0	13	1	2	0	0	0			0	0	0	0	284	0	0	0	0	0		
19936	4	0	0	0	0	0	0	0	44	28			0	0	335	17	0	0											0	0	0	0			0	0	32	9	1	0	5	0			0	0	0	0	277	6	0	0				
19972	0	0	0	0	0	0	0	0	0	0			0	0	16	0	0	0											0	0	0	0			0	0	0	0	0	0	16	0	0		0	0	0	0	0	0	0	0				
20053	0	73	0	0	0	0	0	0	346	2			0	0	1432	50	0	0						0				0	0	0	0	0			0	0	28	27	244	0	21	0			431	0	250	0	16	0	636	0				
20147	0	0	0	0	0	0	0	0	46	3			0	0	151	35	0	0						0				0	0	0	0	0			0	3	84	38	1	0	14	13			0	0	0	0	5	1	0	0				
20259	0	0	0	0	0	0	0	0	73	37			0	0	35	0	0	0											0	0	0	0			0	0	35	25	0	11	0	0			0	0	0	0	0	0	0	0				
20370	0	0	0	0	0	0	0	0	17	6			0	0	432	62	0	0											62	0	0	0			0	0	3	11	0	0	0	29			239	0	2	0	0	0	97	0				
20512	0	0	0	0	0	0	0	0	28	2			0	0	18	0	0	0											0	0	0	0			0	0	18	23	0	0	0	0			0	0	0	0	0	0	0	3				
20633	0	0	0	0	0	0	0	0	45	13			0	0	28	0	0	0											0	0	0	0			0	0	10	18	14	0	18	0			0	0	0	0	0	0	0	0				
20857	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
20866	0	0	0	0	0	0	0	0	90	90			0	0	636	184	0	0											0	0	0	0			0	0	13	0	0	0	0	0			439	0	0	0	0	0	0	0				
21256	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	1	0	0			0	0	0	0	0	0	0	0				
21359	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
21630	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	4	0	0	0	0	0			0	0	0	0	0	0	0	0				
21658	0	0	0	0	0	0	0	0	49	29			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	20	0	0	0	0			0	0	0	0	0	0	0	0				
22048	0	0	0	0	0	0	0	0	181	99			0	22	428	0	0	90						0				0	0	0	0	0			0	0	177	16	16	0	76	79			0	0	0	0	6	1	0	27				
22356	0	2	0	0	0	0	0	0	167	7			0	138	4643	0	0	0						0				138	0	0	0	0			27	8	11	12	0	0	0	0			0	0	4605	0	0	0	0	0				
22459	0	0	0	0	0	0	0	0	11	0			0	0	216	0	0	0											0	0	0	0			3	0	87	11	0	0	0	0			0	0	0	0	86	0	40	0				
22543	0	0	0	0	0	0	0	0	6	0			0	0	186	0	0	0											0	0	0	0			0	0	11	6	0	0	0	0			0	0	0	0	0	0	175	0				
22552	0	0	0	0	0	0	0	0	236	2			0	233	39	0	0	0						0				233	0	0	0	0			0	0	17	1	0	0	22	0			0	0	0	0	0	0	0	0				
22730	0	0	0	0	0	0	0	0	29	0			0	0	72	1	0	0											0	0	0	0			0	0	61	19	10	0	10	0			0	0	0	0	0	0	0	0				
22936	0	0	0	0	0	0	0	0	61	0			0	0	256	9	0	0						0				0	0	0	37	0			0	0	105	61	0	0	0	29			13	0	63	0	0	0	0	0				
22954	0	0	0	0	0	0	0	0	105	0			0	0	329	0	0	0						0				0	0	0	0	0			0	0	5	5	0	0	0	0	0		25	0	299	100	0	0	0	0				
23036	0	0	0	0	0	0	0	0	107	3		0	0	0	6065	981	0	11		0	0		0	0	0		0	0	0	0	0	0			0	0	106	16	0	0	1160	0			972	0	2835	88	0	0	0	0	0	0		
23045	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
23241	61	1	2293	5	0	0	0	0	1227	227		0	0	372	14337	3401	0	1303		0	0		0	0	0		0	5	0	0	297	6			0	14	2061	416	169	7	806	213			87	0	3687	0	128	3	0	7	0	0		
23456	0	0	0	0	0	0	0	0	13	0			0	0	134	45	0	0						0				0	0	0	0	0			0	0	33	13	0	0	0	0			0	0	0	0	56	0	0	0				
23504	0	0	0	0	0	0	0	0	64	50		0	0	4	459	269	0	2		0	0		0	0	0		0	0	0	0	150	0			0	0	38	10	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
23540	0	0	0	0	0	0	0	0	4	0			0	0	62	0	0	0											0	0	0	0			0	0	62	4	0	0	0	0			0	0	0	0	0	0	0	0				
23643	0	0	0	0	0	0	0	0	398	49			0	347	1325	32	0	955											0	0	0	0			0	0	0	0	0	0	7	0			0	0	19	0	0	0	312	2				
23755	0	0	0	0	0	0	0	0	26	15			0	0	413	206	0	0											0	0	0	0			0	0	86	10	0	0	0	24			27	1	70	0	0	0	0	0				
23812	0	0	0	0	0	58	0	0	233	52		0	0	0	423	64	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	325	73	0	0	0	0			29	0	0	0	5	50	0	0	0	0		
24006	0	0	0	0	0	0	0	0	8	0		0	0	0	361	338	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	23	8	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
24453	0	0	0	0	0	0	0	0	12	0			0	0	4	0	0	0											0	0	0	0			0	0	4	12	0	0	0	0			0	0	0	0	0	0	0	0				
24659	0	0	0	0	0	0	0	0	21	0			0	0	14	0	0	0						0				0	0	0	0	0			0	0	12	18	3	0	0	0			2	0	0	0	0	0	0	0				
24668	0	0	0	0	0	0	0	0	15	0			0	0	412	401	0	0											0	0	0	0			0	0	11	12	0	0	0	0			0	0	0	0	0	3	0	0				
24855	0	0	0	0	0	0	0	0	74	0			0	74	0	0	0	0						0				73	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
24949	0	0	0	0	0	0	0	0	42	0		0	0	0	610	160	0	0		0	0		0	0	0		0	0	0	0	0	0			29	14	173	28	0	0	31	0			0	0	0	0	68	0	149	0	0	0		
