"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	TEXT4087	
2376																														0	3789	1292	0	0	522214	true	0	3789	0	0	0	0	0	1148	144	34666	2	0	0	false	0	0	0	24875	40171	87500	354185	460000	15483	0	0	0	0	15483	http://oritani.com	
2451																														390	0	235	0	390	3298	true	0	0	0	0	0	0	235	0	0	1222	3	390	0	false	0	0	0	0	2684	330	284	0	0	0	0	0	0	0	http://thunderbank.com	
2554																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	30	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
2732																														1112	0	0	0	0	353	true	0	0	0	1112	0	0	0	0	0	24892	7	0	0	true	0	0	0	0	0	0	0	0	353	0	0	0	0	352	www.albanybank.com	
2750																														0	0	0	3287	0	8487	true	0	0	0	0	0	0	0	0	0	2414	3	0	0	false	0	0	0	7787	0	700	0	0	0	0	0	0	0	0	www.genoanationalbank.com	
2938																														0	0	1700	0	0	29000	true	0	0	0	0	1668	0	32	0	0	38685	9	0	0	true	0	0	0	29000	0	0	0	0	0	0	0	0	0	0	www.securitybank-albany.com	
3252																														0	0	0	0	0	3600	true	0	0	0	0	0	0	0	0	0	832	0	0	0	false	0	0	0	0	1000	1000	1500	0	100	0	0	0	0	0	http://www.fnbgordon.com	
3458																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fbgconline.com	
3720																														0	0	4	0	0	5652	true	0	0	0	0	0	0	0	0	4	1365	1	0	0	true	0	652	0	0	0	5000	0	0	652	0	0	0	0	652	wwwbankofclarendon.com	
3953																														0	0	0	0	0	8052	true	0	0	0	0	0	0	0	0	0	4756	4	0	0	false	0	0	0	7705	0	0	347	347	0	0	0	0	0	0	http://www.fcbanker.com	
4138																														0	23	755	0	0	1955	true	0	0	23	0	148	0	387	0	220	5968	3	0	0	true	0	0	0	275	478	361	841	0	0	0	0	0	0	0	www.fnblafollette.com	
4156																														0	0	270	0	0	21500	true	0	0	0	0	0	0	270	0	0	598	1	0	0	true	0	0	0	11000	500	8000	2000	0	0	0	0	0	0	0	http://www.kanzabank.com	
4231																														0	0	77	0	0	0	false	0	0	0	0	0	0	0	0	77	2817	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fmbanksylvania.com	
4437																														0	0	0	400	0	9666	true	0	0	0	0	0	0	0	0	0	10170	6	0	0	false	0	0	0	400	5435	909	2922	0	0	0	0	0	0	0	www.fnbwv.com	
4839																														0	86	394	4500	0	39900	true	0	0	86	0	0	0	394	0	0	18782	5	0	0	false	0	0	0	4500	30400	4000	1000	0	0	0	0	0	0	0	http://abcbank.net	
5005																														741	0	9162	8713	0	71836	true	0	0	0	741	9162	0	0	0	0	1027	1	0	0	true	0	0	0	8713	21992	18570	22561	33500	0	0	0	0	0	0	WWW.STONESAV.COM	
5069																														0	0	1700	0	0	0	false	0	0	0	0	0	0	0	0	1700	150	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5135																														0	0	10	3500	0	23406	true	0	0	0	0	0	0	10	0	0	8401	4	0	0	false	0	0	0	3500	18000	0	1906	0	0	0	0	0	0	0	http://www.fsbanks.com	
5210																														5	0	143	45000	0	128000	true	0	0	0	5	0	0	143	0	0	2480	1	0	0	false	0	1000	0	55000	40000	14000	18000	10000	1000	0	0	0	0	1000	http://www.acnb.com	
5331																														0	0	1907	0	0	86	true	0	0	0	0	864	0	0	1043	0	1126	1	0	0	false	0	86	0	0	0	0	0	0	86	0	0	0	0	86	www.hydeparkbank.net	
5461																														569	776	184	24580	0	40196	true	0	776	0	569	0	0	184	0	0	70	0	0	0	true	0	616	0	24580	15000	0	0	0	616	0	0	0	0	0	www.bankbac.com	
5751																														0	0	95	0	0	0	true	0	0	0	0	0	0	95	0	0	750	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.kearnycountybank.com	
6039																														0	0	1217	0	0	6000	true	0	0	0	0	1021	0	66	0	130	621	0	0	0	true	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	wwwaebalma.com	
6141																														0	0	30	0	0	0	false	0	0	0	0	0	0	0	0	30	97	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
6329																														0	0	1401	5000	0	5000	true	0	0	0	0	33	0	1143	0	225	593	0	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	www.abbank.com	
6972																														232	0	0	65947	0	107447	true	0	0	0	232	0	0	0	0	0	2782	2	0	0	false	0	0	0	65947	0	40000	1500	0	0	0	0	0	0	0	http://www.firstindy.com	
7009																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1300	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bessemer.com	
7045																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2373	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.tpbbancorp.com	
7157																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	212	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.statebankbr.com	
7456																														0	0	30	0	0	0	true	0	0	0	0	0	0	0	0	30	207	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofhartington.com	
7634																														0	0	155	5200	0	7200	false	0	0	0	0	5	0	150	0	0	678	0	0	0	false	0	0	0	5200	2000	0	0	0	0	0	0	0	0	0	THEFOURCOUNTYBANK.COM	
8033																														0	0	0	7632	0	19744	true	0	0	0	0	0	0	0	0	0	3299	1	0	0	true	0	0	0	7632	9162	2950	0	0	0	0	0	0	0	0	www.thefriendlybank.com	
8462																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1484	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.perrytonbank.com	
8631																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	613	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.pcbsm.com	
9357																														3720	0	610	0	0	0	true	0	0	0	3720	0	0	610	0	0	34	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fidelitybankmn.com	
9553																														0	0	14	5067	0	8435	true	0	0	0	0	0	0	0	0	14	2149	1	0	0	false	0	0	0	5067	363	960	2045	0	0	0	0	0	0	0	http://adamscountybankonline.com	
9807																														0	14	65116	2377	0	262377	true	0	0	14	0	50375	0	13424	0	1317	113883	3	0	0	true	0	0	0	2377	20000	0	240000	0	0	0	0	0	0	0	www.amboybank.com	
9955																														945	0	0	71	0	3119	true	0	0	0	945	0	0	0	0	0	5816	2	0	0	true	0	0	0	1071	0	48	2000	0	0	0	0	0	0	0	http://www.bankkansas.com	
10157																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	391	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fnblarned.com	
10250																														0	0	4252	19000	0	35500	true	0	0	0	0	0	0	350	457	3445	471	0	0	0	true	0	0	0	19000	13500	2000	1000	0	0	0	0	0	0	0	http://www.thebankofelkriver.com	
10849																														0	0	998	4000	0	27345	true	0	0	0	0	316	0	207	0	475	4979	3	0	0	true	0	0	0	5350	14250	7745	0	0	0	0	0	0	0	0	http://www.firststatebk.com	
10858																														0	0	0	0	0	14594	true	0	0	0	0	0	0	0	0	0	4700	3	0	0	true	0	0	0	182	897	5592	6773	5000	1150	0	0	0	0	0	www.pvsb.com	
11145																														4	234	810	1777	0	13213	false	0	0	234	4	0	0	675	0	135	1304	0	0	0	false	0	0	0	1777	3201	1655	6580	0	0	0	0	0	0	0		
11640																														0	0	0	0	0	55514	true	0	0	0	0	0	0	0	0	0	7018	1	0	0	false	0	0	0	35514	0	0	20000	0	0	0	0	0	0	0	http://fnbclarksdale.com	
11837																														0	0	350	0	0	12250	true	0	0	0	0	0	0	350	0	0	0	0	0	0	false	0	0	0	5250	0	0	7000	0	0	0	0	0	0	0	www.farmbk.com	
12030																														0	0	871	0	0	0	true	0	0	0	0	871	0	0	0	0	3026	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.fnbalma.com	
12142																														0	0	30	6000	0	6000	true	0	0	0	0	0	0	30	0	0	591	0	0	0	false	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	www.clevelandstatebank.com	
12245																														0	0	43	1000	0	6000	true	0	0	0	0	0	0	43	0	0	3875	3	0	0	false	0	0	0	1000	3000	2000	0	0	0	0	0	0	0	0	WWW.BANKNORTHWIS.COM	
12311	567069	129872	73477	0	230398	6156964	true	0	129872	0	334632	190547	8	230398	2039	true	4114550	0	519089	1685521	1269172	10634	0	838630	685330	88993	1059595	1878588	0						6156964						3364	2069	46567	924	9111								11442										0		www.huntington.com	
12647																														0	0	974	0	0	6200	true	0	0	0	0	659	0	0	0	315	1045	1	0	0	false	0	0	0	0	3550	2650	0	0	0	0	0	0	0	0	http://PORTAGECOUNTYBANK.COM	
12656																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	285	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mybankathome.com	
12937																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2559	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.oakbank.com	
12946																														3094	1126	1661	5030	0	29989	true	0	1093	33	3094	997	0	10	0	654	3686	2	0	0	true	0	555	0	10030	7143	10892	1369	0	555	0	0	0	0	0	www.fbtarkansas.com	
12955																														0	0	573	0	0	3100	true	0	0	0	0	573	0	0	0	0	1873	1	0	0	false	0	0	0	0	0	0	3100	0	0	0	0	0	0	0	http://www.bankofnebraska.com	
13037																														1849	0	545	0	0	0	true	0	0	0	1849	500	0	0	0	45	1871	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.tradersbanking.com	
13103																														1745	0	85	44700	0	197175	true	0	0	0	1745	0	0	85	0	0	788	0	0	0	false	0	0	0	62700	111700	22000	775	0	0	0	0	0	0	0	www.bristolcountysavings.com	
13251																														0	0	163	0	0	0	false	0	0	0	0	0	0	163	0	0	118	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://elysianbank.com	
13457																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	5	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14052																														0	0	85	3000	0	4000	true	0	0	0	0	0	0	85	0	0	2600	2	0	0	false	0	0	0	3000	0	0	1000	0	0	0	0	0	0	0	www.lcb@lcbwi.com	
14155																														0	0	835	4800	0	14850	true	0	0	0	0	0	0	835	0	0	491	0	0	0	false	0	0	0	4800	6325	725	3000	3000	0	0	0	0	2435	0	http://www.fandcbank.com	
14258																														16722	0	0	0	0	0	true	0	0	0	16722	0	0	0	0	0	3529	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Jacksonstatebank.com	
14454																														0	0	3	0	0	1100	true	0	0	0	0	3	0	0	0	0	0	0	0	0	false	0	0	0	1100	0	0	0	0	0	0	0	0	0	0	www.fsevansville.com	
14650																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	63	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14753																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	578	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	1200	0		
14865																														861	0	0	0	0	17609	true	0	0	0	861	0	0	0	0	0	1594	2	0	0	true	0	7609	0	0	0	5000	5000	0	7609	0	0	0	0	7609	http://beobank.com	
14977																														0	0	18	11	0	257	false	0	0	0	0	0	0	18	0	0	686	1	0	0	false	0	0	0	11	18	165	63	0	0	0	0	0	0	0		
15536																														2343	0	49195	454000	90	1186000	true	0	0	0	2253	27942	0	4275	11675	5303	149	0	90	0	false	0	726000	0	454000	6000	0	0	0	726000	0	0	0	0	726000	http://www.parknatl.com	
16337																														0	0	4610	6000	0	29000	true	0	0	0	0	2163	0	2447	0	0	1208	1	0	0	true	0	0	0	6000	23000	0	0	29000	0	0	0	0	0	0	www.wakullabank.com	
16458																														0	0	0	1301	0	1301	true	0	0	0	0	0	0	0	0	0	7344	3	0	0	true	0	0	0	1301	0	0	0	0	0	0	0	0	0	0	www.douglascountybank.com	
16551																														0	1045	998	3000	0	25724	true	0	0	1045	0	391	0	0	0	607	78	0	0	0	false	0	0	0	3000	11500	3000	8224	13224	0	0	0	0	0	0	http://www.northviewbank.com	
16748																														370	0	89	0	339	2000	true	0	0	0	31	89	0	0	0	0	808	2	339	0	false	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	http://www.esbanc.com	
16944																														0	0	40	0	0	0	true	0	0	0	0	0	0	40	0	0	982	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wmsbank.com	
16953																														0	0	24	0	0	0	false	0	0	0	0	0	0	24	0	0	34	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fertilebeltrami.k12.mn.us	
17110																														75	0	0	0	0	0	false	0	0	0	75	0	0	0	0	0	5584	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.haverfordquality.com	
17147																														1999	0	13794	53100	487	147789	true	0	0	0	1512	4398	0	996	106	8294	59056	13	487	0	true	0	0	0	53100	14168	38100	11991	0	30430	0	0	0	0	0	http://www.firstmerchants.com	
17259																														0	0	133	0	0	4250	true	0	0	0	0	0	0	133	0	0	546	1	0	0	false	0	0	0	750	0	500	3000	0	0	0	0	0	0	0	http://www.fnbmarlow.com	
17464																														11995	1560	37196	24000	3679	279029	true	0	1560	0	8316	37196	0	0	0	0	2703	2	3679	0	true	0	108598	0	85700	25114	935	58682	0	108598	0	0	0	0	108598	http://www.botc.com	
17839																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	12370	5	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.sumterbank.com	
17950																														0	0	540	0	0	12253	true	0	0	0	0	0	0	540	0	0	660	1	0	0	false	0	0	0	12000	253	0	0	0	0	0	0	0	0	0	www.bankofbridger.com	
18050																														860	0	204	0	0	719	true	0	0	0	860	7	0	197	0	0	4783	3	0	0	true	0	0	0	0	102	189	428	0	0	0	0	0	0	0	http://www.fnbbastrop.com	
18135																														0	0	0	0	0	24370	false	0	0	0	0	0	0	0	0	0	337	0	0	0	true	7404	0	0	0	4000	3970	16400	16400	0	0	0	0	0	0	http://banksouthcentral.com	
18377																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	199	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ballysavingsbank.com	
18827																														0	0	222	0	0	757	false	0	0	0	0	0	0	20	0	202	2391	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	757	0	0	www.fmbwpa.com	
18836																														0	0	1007	0	0	5832	true	0	0	0	0	782	0	225	0	0	1992	1	0	0	false	0	0	0	0	1778	1099	2955	0	0	0	0	0	0	0	http://www.caponvalleybank.com	
18854																														0	0	743	0	0	0	true	0	0	0	0	0	0	0	0	743	73	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bank7.com	
18957																														0	0	157	250	0	2365	false	0	0	0	0	0	0	131	0	26	125	0	0	0	false	0	0	0	750	629	500	486	744	0	0	0	0	0	0		
19356																														0	0	0	0	0	1594	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	1594	0	0	0	0	0	0	0	http://www.sbtmiami.com	
19730																														6996	0	1972	68931	0	109963	true	0	0	0	6996	0	0	1972	0	0	88680	6	0	0	true	0	0	0	68931	41032	0	0	0	0	0	0	0	0	0	www.standardbanks.com	
19936																														0	0	1982	5000	0	10000	true	0	0	0	0	535	0	0	0	1447	3990	2	0	0	false	0	0	0	5000	5000	0	0	0	0	0	0	0	0	0	www.cbkamericus.com	
19972																														0	0	185	0	0	0	false	0	0	0	0	0	0	185	0	0	581	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20053																														471	0	609	0	0	4146	true	0	0	0	471	328	0	125	156	0	123	0	0	0	false	0	0	0	3490	500	156	0	0	0	0	0	0	0	0	http://www.securityonlinebank.com	
20147																														96	0	442	0	96	3719	true	0	0	0	0	0	0	442	0	0	1561	1	96	0	false	0	0	0	3500	0	219	0	0	0	0	0	0	0	0	http://farmersstatebank-in.com	
20259																														1494	0	0	0	0	7	true	0	0	0	1494	0	0	0	0	0	221	0	0	0	false	0	0	0	0	0	0	0	0	0	7	0	0	0	0	Pinedalebank.com	
20370																														0	0	1332	0	0	5000	true	0	0	0	0	392	0	817	0	123	609	1	0	0	false	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	www.firstheritage.net	
20512																														0	0	212	10740	0	20740	false	0	0	0	0	0	0	0	0	212	605	0	0	0	false	0	0	0	10740	0	10000	0	0	0	0	0	0	0	0	http://www.fnbpa.com	
20633																														0	0	396	3800	0	9800	true	0	0	0	0	0	0	0	0	396	4323	2	0	0	false	0	0	0	3800	1000	0	0	0	0	0	0	5000	0	0	www.mcnbbanks.com	
20857																														0	0	0	10148	0	10813	true	0	0	0	0	0	0	0	0	0	344	0	0	0	false	0	0	0	10148	208	118	339	0	0	0	0	0	0	0	http://granitefallsbank.com/site	
20866																														0	0	0	11000	0	29351	false	0	0	0	0	0	0	0	0	0	5225	2	0	0	false	0	0	0	11000	18000	0	0	0	0	0	0	351	0	0	http://homevalleybank.com	
21256																														0	0	0	250	0	500	false	0	0	0	0	0	0	0	0	0	28	0	0	0	false	0	0	0	250	250	0	0	0	0	0	0	0	0	0		
21359																														0	0	32	0	0	365	true	0	0	0	0	0	0	0	0	32	389	1	0	0	false	0	46	0	0	0	0	0	0	46	58	73	188	0	0	http://www.asbgrygla.com	
21630																														0	0	0	0	0	5036	true	0	0	0	0	0	0	0	0	0	1604	2	0	0	false	0	0	0	0	0	328	4708	0	0	0	0	0	0	0	http://www.thetechebank.com	
21658																														0	0	173	300	0	1681	true	0	0	0	0	0	0	0	90	83	1387	1	0	0	true	0	0	0	300	1000	381	0	0	0	0	0	0	0	0	www.alliancebank.us	
22048																														0	158	0	0	0	10186	true	0	0	158	0	0	0	0	0	0	7058	3	0	0	false	0	991	0	0	2148	3222	3825	0	991	0	0	0	0	991	www.unionbnk.com	
22356																														0	375	0	0	0	989	true	0	171	204	0	0	0	0	0	0	5050	2	0	0	false	0	0	0	0	0	0	0	0	989	0	0	0	0	989	http://www.myfnbt.com	
22459																														0	0	46	0	0	5361	true	0	0	0	0	0	0	0	0	46	4445	4	0	0	false	0	169	0	0	0	0	5192	0	169	0	0	0	0	169	http://WWW.1STBANKONLINE.COM	
22543																														0	11	101	0	0	0	true	0	0	11	0	0	0	101	0	0	819	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.istatesavingsbank.com	
22552																														0	0	90	2500	0	2500	true	0	0	0	0	0	0	46	0	44	373	1	0	0	true	0	0	0	2500	0	0	0	0	0	0	0	0	0	0	http://www.firstsoutheastbank.com	
22730																														0	0	0	0	0	1183	true	0	0	0	0	0	0	0	0	0	1174	1	0	0	false	0	0	0	0	0	0	1183	0	0	0	0	0	0	0	http://www.westunionbank.com	
22936																														0	0	2493	4340	0	18438	true	0	0	0	0	428	0	317	1748	0	10470	3	0	0	false	0	0	0	6340	10000	0	2098	2000	0	0	0	0	0	0	http://fmbnk.com	
22954																														0	0	0	2000	0	11268	true	0	0	0	0	0	0	0	0	0	611	0	0	0	false	0	0	0	2022	5535	1653	2058	0	0	0	0	0	0	0	www.fnbhawley.com	
23036																														0	0	4203	0	0	1633	true	0	0	0	0	2719	0	0	0	1484	30977	10	0	0	true	0	0	0	0	0	0	0	0	1633	0	0	0	0	0	cbtbank.com	
