"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
1351																																							0	1732	0	28297	4071	0	1171	200	0	1264	89766	75971	0	1476	77447	0	352	0	0	0	12319	240	89766	0	0	11504	0	530	0	8719	67252	4	0	44964	44612	45	8419	0	0	0	
1454																																							184	15672	152	0	105236	0	3128	0	0	3720	285857	257627	0	582	258209	0	852	0	0	0	27648	1000	285857	0	0	24986	0	1214	1366	58621	199006	2	0	133251	132399	448	24000	0	0	0	
1557																																							0	1234	0	2032	8491	0	135	0	0	772	34686	28527	0	415	29061	0	332	0	119	0	5625	200	34686	0	0	4570	0	800	0	3068	25459	4	0	19029	18697	55	3325	0	0	0	
1632																																							107	5380	0	0	34450	0	4661	0	0	4390	205050	166841	0	2117	188781	0	2225	0	16000	0	16269	1900	205050	0	0	6507	0	7511	0	30876	135965	5	0	157211	154986	351	1076	0	0	3823	
1669																																							4674	8036	0	105436	45405	0	921	4	0	3544	240610	201035	0	1226	203261	0	949	2405	1000	0	37349	800	240610	0	0	35452	0	800	0	30463	170572	4	0	64339	63390	297	6795	0	0	0	
1829																																							5466	4958	0	0	106930	0	3826	61	0	3005	254326	214284	0	1574	220858	0	1770	0	5000	0	33468	390	254326	0	0	29039	0	3100	0	53572	160712	2	0	131850	130080	939	0	0	0	0	
1856																																							745	252	0	0	2905	0	177	0	0	282	9078	8286	0	54	8340	0	111	0	0	0	738	100	9078	0	0	469	0	150	0	1383	6903	5	0	3891	3780	19	937	0	0	0	
2040																																							160	2679	0	314	19845	0	2775	0	0	2462	128833	100127	0	849	116406	0	1126	0	15430	0	12427	480	128833	0	0	7443	0	4270	0	9072	91055	4	0	95948	94822	234	5776	0	0	0	
2161																																							6500	4599	0	719	23544	0	1688	0	0	1018	99064	90149	0	433	90582	0	505	0	0	0	8482	1000	99064	0	0	6326	0	1000	0	14080	76068	1	0	51051	50546	156	10450	0	0	0	
2376																																							0	3717	0	8984	335542	2723	4098	694	0	10303	734397	586543	0	4642	641681	69	5096	0	50000	0	92647	500	734397	0	0	93182	0	0	0	19398	567145	1	0	366032	360936	-1035	7400	0	496	0	
2451																																							15	95	0	407	559	0	61	0	0	377	11853	9770	0	124	10894	0	117	0	1000	0	959	50	11853	0	0	403	0	499	0	966	8804	5	0	9971	9854	7	485	0	0	0	
2554																																							0	898	0	14	1464	0	102	0	0	118	6315	5635	0	44	5679	0	37	0	0	0	636	50	6315	0	0	193	0	450	0	1154	4481	5	0	3556	3519	-57	200	0	0	0	
2732																																							0	18584	1685	0	72351	0	5695	0	0	3253	399782	349730	0	2502	352602	0	2394	0	370	0	47180	2320	399782	0	0	40309	0	3728	0	62470	287260	2	0	290308	287914	823	10300	0	0	0	
2750																																							594	761	0	0	6306	0	416	218	0	1992	45574	37796	0	205	40590	0	772	0	2589	0	4984	90	45574	0	0	4781	0	93	0	2501	35295	4	0	34054	33282	20	2005	0	0	0	
2938																																							0	8496	0	0	41192	0	6461	307	0	3881	242861	172586	0	2542	219877	0	2473	0	25500	0	22984	1250	242861	0	0	16139	0	5083	0	41761	130825	2	0	184997	182524	512	0	0	12517	6732	
2956																																							388	2640	0	0	39794	0	1395	256	0	1474	121008	108064	0	438	108502	0	854	0	0	0	12506	100	121008	0	0	10796	0	1700	0	8382	99682	9	0	65090	64236	-90	10825	0	0	0	
3252																																							1299	5011	0	9678	13422	0	669	299	0	2691	89662	77861	0	639	80100	0	907	0	1600	0	9562	200	89662	0	0	9092	0	300	0	10973	66888	5	0	55100	54193	-30	2400	0	0	0	
3458																																							4133	103	0	831	7021	0	92	2	0	282	22116	18509	0	96	20005	0	347	0	0	0	2111	100	22116	0	0	1485	0	450	0	2067	16442	1	0	8336	7989	76	1663	0	0	1400	
3506																																							0	16720	288	34907	166723	0	10412	250	0	30271	862998	756932	0	13557	794189	54	6299	1560	17000	0	68755	2879	862998	0	0	43941	0	21448	0	112612	644320	2	0	600841	594542	487	7325	0	0	6700	
3579																																							366	4952	0	0	34355	0	5356	78	0	3804	214782	159572	0	1389	194909	0	1628	5555	28552	0	19873	5000	214782	0	0	1650	0	14197	0	20997	138575	2	-643	161944	160316	-331	0	0	0	5396	
3720																																							0	4132	0	11483	29539	0	1500	72	0	3791	126400	99283	0	1110	110995	0	1033	0	9196	0	15405	1200	126400	0	0	3354	0	10800	0	12006	87277	1	0	72708	71675	51	4208	0	0	1406	
3953																																							5	2965	0	0	0	0	1563	1732	0	2078	61055	54858	0	380	55458	0	621	0	220	0	5597	500	61055	0	0	3417	0	1680	12700	11804	43054	4	0	40123	39502	0	510	0	0	0	
4138																																							0	7978	0	0	46380	24	4938	552	0	2073	155835	135128	0	594	141872	0	950	0	6150	0	13963	300	155835	0	0	13394	0	300	0	15178	119950	2	0	93503	92553	-31	1337	0	0	0	
4147																																							102	667	0	0	20782	0	1641	0	0	4898	96968	78655	0	630	85285	0	503	0	6000	0	11683	1950	96968	0	0	7602	0	2230	0	10517	68138	4	0	56199	55696	-99	13182	0	0	0	
4156																																							75	2672	0	0	16537	0	3847	5	0	1667	79542	57488	0	472	70651	0	692	0	12191	0	8891	1200	79542	0	0	6453	0	1200	160	7529	49959	4	0	55271	54579	38	0	0	500	0	
4231																																							0	3423	0	0	40125	0	915	0	0	1346	89446	75151	0	554	79233	0	673	0	0	0	10213	500	89446	0	0	4672	0	5500	0	11509	63642	1	0	44310	43637	-459	0	0	2528	1000	
4437																																							180	2487	0	5462	11857	0	2796	796	0	1935	136477	120219	0	964	125475	0	909	0	438	0	11002	963	136477	0	0	9062	0	1000	0	14835	105384	2	0	105512	104603	-23	6361	0	0	3854	
4745																																							0	316	0	2929	0	0	113	0	0	125	9377	8258	0	46	8304	0	56	13	0	0	1073	50	9377	0	0	183	0	840	0	931	7327	3	0	5402	5346	0	535	0	0	0	
4839																																							291	5391	0	0	57356	298	4342	0	0	2642	207646	170285	0	1118	192443	0	1601	78	18900	0	15203	1875	207646	0	0	4618	0	7929	0	36114	134171	2	0	138849	137248	781	0	0	0	2140	
5005																																							945	5070	0	7091	60703	0	7444	0	0	10325	279688	224103	0	2877	254140	0	1791	1987	27160	0	25548	0	279688	0	0	492	0	24280	0	22256	201847	1	0	179387	177596	776	8527	0	0	0	
5050																																							241	2418	0	0	33998	0	1233	734	0	1105	82411	75712	0	328	76040	0	561	0	0	0	6371	400	82411	0	0	4426	0	1400	0	11031	64681	4	0	43243	42682	145	0	0	0	0	
5069																																							162	1626	0	0	2838	0	19128	327	0	3109	275762	225741	0	4195	229936	0	5224	0	0	0	45826	4500	275762	0	0	37125	0	4129	0	5378	220363	1	0	204296	199072	72	49500	0	0	0	
5135																																							36	3580	0	0	27849	0	618	27	0	1938	86535	73231	0	442	73673	0	1063	367	0	0	12862	300	86535	0	0	3202	0	9300	0	10896	62335	1	0	46166	45103	60	7017	0	0	0	
5210																																							757	17587	604	33501	175710	0	5647	1509	0	20341	616232	512378	0	6642	556422	0	3688	0	8500	0	59810	4798	616232	0	0	50065	0	5455	0	74379	437999	2	0	364264	360576	-508	0	0	0	28902	
5247																																							200	27980	0	3933	258960	0	16609	692	0	5966	892283	807301	0	2346	829248	0	2210	0	2659	0	63035	700	892283	0	0	38363	0	19300	104	151016	656285	2	0	463849	461639	4672	116200	0	0	16942	
5274																																							3932	1539	0	0	14496	0	2577	0	0	5578	89458	77406	0	386	79463	0	656	0	1666	0	9995	66	89458	0	0	6283	0	3654	0	9578	67828	1	-166	61992	61336	158	0	0	0	5	
5331																																							0	8825	0	0	88714	0	6570	353	0	4099	212782	189498	0	1632	195423	0	718	0	4293	0	17359	2580	212782	0	0	6678	0	8360	0	38566	150932	2	0	104939	104221	-259	0	0	0	0	
5461																																							0	12812	0	0	67896	809	3230	187	0	4331	218286	199518	0	913	200961	0	1685	0	530	0	17325	2059	218286	0	0	10632	0	4241	0	68779	130739	1	0	120256	118571	393	10450	0	0	0	
5751																																							0	2114	0	0	44999	0	300	0	0	2690	89519	68693	0	336	69029	0	739	0	0	0	20490	600	89519	0	0	18932	0	700	0	5147	63546	9	0	39005	38266	258	1150	0	0	0	
5939																																							12696	53282	26974	18143	826134	0	41081	31679	0	57440	2511911	2139581	0	8730	2295160	0	30248	2726	107248	0	216751	22146	2511911	8382	0	14652	0	180939	7282	158065	1981516	2	0	1442406	1412158	-986	13934	0	0	39601	
6039																																							0	3881	0	48	6750	0	2572	215	0	1916	78963	71059	0	780	71868	0	969	0	29	0	7095	469	78963	0	0	2555	0	4050	0	8933	62126	1	0	59253	58284	21	5297	0	0	0	
6057																																							21	334	0	327	2512	0	268	0	0	455	15808	12600	0	71	14571	0	139	0	1900	0	1237	25	15808	0	0	1113	0	100	0	837	11763	4	0	11659	11520	-1	371	0	0	0	
6141																																							0	2142	0	9893	0	0	309	0	0	439	31291	27900	0	126	28026	0	343	0	0	0	3265	400	31291	0	0	265	0	2600	0	6620	21280	1	0	11651	11308	0	7200	0	0	0	
6329																																							28	7119	0	3005	46700	0	6741	546	0	3119	208027	188910	0	865	189775	0	1790	0	0	0	18252	2600	208027	0	0	7720	0	7700	0	35299	153611	1	0	136487	134697	232	6072	0	0	0	
6842																																							7	1418	0	403	1774	0	863	0	0	605	23300	20837	0	171	21270	0	138	53	262	0	2030	150	23300	0	0	394	0	1468	0	3342	17495	2	0	16601	16463	18	1714	0	0	0	
6972																																							0	31522	0	171904	51713	416	8368	283	0	8798	649200	552337	0	1797	558716	0	4067	0	2474	0	90484	2600	649200	0	0	65198	0	22400	844	106753	445584	2	0	295969	291902	286	83450	0	0	2108	
7009																																							5000	16082	0	0	182519	0	789	0	0	10061	510663	433993	0	4747	438740	0	0	0	0	0	71923	500	510663	0	0	70011	0	524	0	25447	408546	1	0	264912	264912	888	31300	0	0	0	
7045																																							0	3441	0	7747	22404	0	1376	0	0	1264	87859	78513	0	256	78769	0	689	0	0	0	9090	100	87859	0	0	6805	0	2100	0	10362	68151	1	0	45216	44527	85	7100	0	0	0	
7157																																							0	1488	0	0	8809	0	202	0	0	325	30212	26448	0	236	26684	0	215	0	0	0	3528	200	30212	0	0	3018	0	200	0	2656	23792	4	0	19503	19288	110	100	0	0	0	
7166																																							23	13905	301	6569	54095	0	6947	44	0	8583	430997	389448	0	4357	398805	0	4067	0	5000	0	32192	5220	430997	0	0	21189	0	6352	4295	103576	285872	1	0	307557	303490	-569	32745	0	0	0	
7456																																							0	837	0	1660	18084	0	269	0	0	690	39108	34475	0	188	34663	0	360	0	0	0	4445	400	39108	0	0	1465	0	2400	0	4464	30011	4	0	17858	17498	180	70	0	0	0	
7634																																							100	2301	0	1884	8737	0	246	0	0	840	37903	32845	0	154	32999	0	438	0	0	0	4904	200	37903	0	0	1793	0	2900	0	5306	27539	2	0	23335	22897	11	898	0	0	0	
8033																																							1985	1288	0	0	2041	0	549	112	0	1084	49681	41315	0	476	43623	0	619	0	1832	0	6058	774	49681	0	0	1789	0	3476	0	10063	31252	1	0	38941	38322	19	4300	0	0	0	
8154																																							73	677	0	0	6200	52	504	0	0	889	41085	36992	0	304	37296	0	539	0	0	0	3789	134	41085	0	0	1019	0	2664	77	2776	34216	2	0	29622	29083	-28	3530	0	0	0	
8417																																							0	112173	8480	0	333	0	11689	0	0	175020	2667552	2410163	0	54822	2464985	0	298	0	0	0	202567	800	2667552	0	0	156608	0	45157	0	1664385	745778	2	0	296256	295958	2	737966	1325933	0	0	
8462																																							0	2748	0	1700	25736	0	429	0	0	690	61459	53870	0	275	54145	0	348	0	0	0	7314	350	61459	0	0	6460	0	350	0	6916	46954	4	0	29204	28856	154	1300	0	0	0	
8547																																							2470	10109	1891	1149	34228	0	2749	98	0	10238	331942	271455	0	3443	297098	0	3899	4193	22200	0	34844	350	331942	0	0	12631	0	21901	0	27287	244168	2	0	262496	258597	-38	6220	0	0	0	
8631																																							1121	1011	0	0	10752	0	1051	164	0	533	46252	39909	0	159	40068	0	293	0	0	0	6184	500	46252	0	0	4853	0	800	0	5610	34299	1	0	28343	28050	31	3570	0	0	0	
9115																																							0	62788	0	174505	422718	0	53243	132	0	11556	1737283	1627445	0	7631	1636815	0	7906	0	0	0	100468	2499	1737283	0	0	66160	0	30872	0	192130	1435315	2	0	608347	600441	937	411900	0	0	1739	
9160																																							21851	4551	0	21617	0	0	1712	0	0	1701	138386	119824	0	675	128149	0	1168	0	7650	0	10237	4501	138386	0	0	5736	0	0	0	23144	96680	1	0	77218	76050	0	10904	0	0	0	
9339																																							436	11156	1177	0	44242	0	6097	31	0	9986	333232	251064	0	2428	308342	0	3149	0	38000	0	24890	1418	333232	0	0	9383	0	13700	0	22879	228185	2	0	263256	260107	389	0	0	16850	0	
9357																																							0	21429	0	0	27340	0	538	0	0	9237	288934	236852	0	1932	262896	0	2418	0	19500	0	26038	500	288934	0	0	8338	0	17000	129725	85613	151239	1	0	103083	100665	200	0	0	0	4612	
9553																																							1813	738	0	0	6657	0	299	0	0	1654	55401	46548	0	689	49602	0	461	0	2365	0	5799	400	55401	0	0	4087	0	1200	0	4077	42471	4	0	44701	44240	112	0	0	0	0	
9807																																							636	28397	0	137857	182237	10	7093	1956	0	54649	1709549	1379188	0	17457	1536587	0	32950	0	95726	0	172962	20000	1709549	0	0	90257	0	63858	0	40705	1338483	2	0	1233164	1200214	-1153	96500	0	0	44216	
9955																																							1991	2628	2372	0	30456	0	1326	34	0	1985	89424	78397	0	804	80928	0	535	0	1727	0	8496	110	89424	0	0	4963	0	3023	0	7141	71256	4	0	45042	44507	400	4125	0	0	0	
10157																																							17	2160	0	8469	11392	0	1163	321	0	1845	69193	56343	0	674	62717	0	600	330	5375	0	6476	250	69193	0	0	3563	0	2560	0	8166	48177	4	0	44096	43496	103	0	0	325	0	
10250																																							0	6124	0	0	33976	0	5554	73	0	2374	221002	202327	0	1339	203666	0	1597	0	0	0	17336	1500	221002	0	0	3675	0	12000	0	25902	176425	4	0	168052	166455	161	6446	0	0	0	
10849																																							560	2772	0	21351	10582	0	4506	0	0	3089	163768	140747	0	589	149657	0	1583	694	8321	0	14111	16	163768	0	0	7996	0	6006	0	15989	124758	1	0	121797	120214	93	0	0	0	0	
10858																																							28	9035	32	43077	0	0	2017	468	0	6220	308417	266863	0	2904	283301	0	4217	1764	6645	0	25116	2500	308417	0	0	10861	0	11755	517	27896	238967	4	0	246476	242259	0	3000	0	0	6889	
11145																																							141	4111	186	3080	10144	0	4852	236	0	1413	121831	100111	0	454	111852	0	935	440	11287	0	9979	1000	121831	0	0	4891	0	4000	0	11839	88272	3	0	92563	91628	88	5600	0	0	0	
11350																																							1874	2530	0	6362	5352	0	238	0	0	635	45513	38534	0	182	39106	0	393	2776	156	0	6407	400	45513	0	0	143	0	5687	220	4444	34090	4	0	22344	21951	177	3575	0	0	234	
11640																																							0	9878	0	0	45690	0	2130	0	0	8072	161769	129513	0	1435	143676	0	1081	0	12728	0	18093	650	161769	0	0	1109	0	16350	0	33543	95970	1	0	93080	91999	-16	4000	0	0	0	
11837																																							0	824	0	0	21434	0	1098	0	0	2054	72241	64475	0	487	64962	0	1156	0	0	0	7279	314	72241	0	0	20	0	6686	0	5092	59383	1	0	45694	44538	259	2293	0	0	0	
12030																																							500	5557	0	1186	4360	0	3469	75	0	4091	185638	165960	0	3032	168992	0	4387	111	0	0	16646	300	185638	0	0	16047	0	300	0	15508	150452	2	0	166742	162355	-1	3934	0	0	0	
12058																																							13	4648	0	3946	17586	0	1938	272	61	1686	99538	88313	61	709	91130	0	1129	0	2047	0	8408	200	99538	0	0	6608	0	1650	834	8819	79494	4	0	67933	66804	-50	1750	0	0	0	
12142																																							279	8543	0	5921	87818	0	5147	61	0	2629	180638	160556	0	489	161045	0	1155	0	0	0	19593	1250	180638	0	0	4698	0	13250	0	25431	135125	4	0	64895	63740	395	6500	0	0	0	
12245																																							18	2114	0	0	26501	0	1407	0	0	1126	87266	73166	0	564	77230	0	707	0	3500	0	10036	1419	87266	0	0	4626	0	3581	0	13524	59642	6	0	50207	49500	410	6600	0	0	0	
12311	24586	654293	55167	11264	2722470	5477	362064	6112	15558	1490102	24605964	15558	831364	22747627	462776	384016	169073	1970022	971687	1395561	40000	24605964	0	0	1020292	0	326068	184353	2	0	19239113	18855097	9201	30348	1236080	1028045	0	1028045									15558		24605964	16157840	15558		22747627				1970022											3039819	13118021						20000	30348	537031	1236080	
12357																																							693	1783	0	15034	0	0	106	0	0	361	31561	27619	0	340	27959	0	81	0	0	0	3602	120	31561	0	0	2462	0	1020	0	3166	24453	5	0	9065	8984	0	4600	0	0	0	
12647																																							16	2662	0	7319	0	0	742	116	0	523	44276	38826	0	341	39167	0	404	0	0	0	5109	125	44276	0	0	859	0	4125	65	5097	33729	1	0	31337	30933	0	1900	0	0	0	
12656																																							0	1320	0	424	0	0	246	53	0	183	11317	10682	0	65	10747	0	329	0	0	0	570	72	11317	0	0	310	0	188	0	1458	9224	1	0	8717	8388	0	703	0	0	0	
12937																																							157	4612	0	0	13093	88	4452	0	0	1756	118384	96436	0	736	105413	0	786	0	2241	0	12971	750	118384	0	0	6814	0	5250	601	22885	73551	1	0	94411	93625	157	0	0	6000	0	
12946																																							0	5987	2846	7519	158044	822	5609	439	0	11969	386026	338314	0	2406	348386	0	3645	0	7666	0	37640	1	386026	0	0	34276	0	3749	0	33475	304839	2	0	195036	191391	-386	1400	0	0	0	
12955																																							59	3552	0	6110	14361	0	3143	341	0	987	86854	72949	0	445	78069	0	788	95	4000	0	8785	1567	86854	0	0	2514	0	4433	1540	14931	58018	4	0	57454	56666	271	0	0	675	0	
13037																																							0	2845	0	0	7741	0	2380	415	0	2614	127107	111896	0	941	112837	0	1205	0	0	0	14270	900	127107	0	0	12872	0	450	0	16673	95223	1	0	106599	105394	48	5718	0	0	0	
13103																																							103	11925	0	66017	206661	0	9887	72	0	8256	711486	557618	0	30208	597975	104	3780	310	3225	0	113407	500	711486	0	0	45341	0	34018	0	22989	534629	2	0	384102	380322	33548	27933	0	0	6924	
13251																																							312	1106	0	0	10330	0	148	136	0	1002	30425	27303	0	216	27519	0	283	0	0	0	2906	25	30425	0	0	1406	0	1475	0	2569	24734	5	0	16461	16178	0	1213	0	0	0	
13309																																							2517	50020	738	12482	564311	0	14527	485	0	51954	2056100	1535333	0	11283	1874833	0	52785	0	275040	0	181267	25321	2056100	0	0	131289	0	24047	3493	143885	1391448	2	0	1378358	1325573	610	30000	0	0	53177	
13457																																							0	636	0	158	3342	0	53	0	0	1507	19728	15458	0	92	15550	0	340	0	0	0	4178	50	19728	0	0	4010	0	50	0	1419	14039	4	0	12572	12232	68	1800	0	0	0	
14052																																							1190	2113	0	216	4123	0	512	0	0	728	55565	51042	0	353	51395	0	646	0	0	0	4170	1000	55565	0	0	1668	0	1500	0	9403	41639	8	0	45874	45228	2	1455	0	0	0	
14155																																							13	1491	0	1637	8171	0	1795	70	0	1996	72968	60475	0	848	65223	0	847	0	3900	0	7745	176	72968	0	0	7323	0	160	0	6670	53805	3	0	57433	56586	86	1209	0	0	0	
14258																																							0	18977	0	0	48494	0	5223	150	0	6408	467439	399322	0	1255	434377	0	4654	0	25000	0	33062	500	467439	0	0	17138	0	15088	3332	73850	325472	2	0	369709	365055	336	19800	0	8800	0	
14409	23798	257119	109529	0	5945921	0	104201	22098	1868	516504	18421303	1868	520359	15925405	148	206518	1414482	674084	300000	2495750	0	18421303	0	0	388858	0	2095380	0	2	0	10112301	9905783	11512	0	1524260	168555	0	168555									1868		18421303	12621279	1868		15925405				674084											2339971	10281308						120000	0	115000	1524260	
14454																																							0	451	0	380	14094	0	183	0	0	1021	44264	31605	0	216	39370	0	627	0	7549	0	4894	75	44264	0	0	2999	0	1775	0	1973	29632	2	0	28662	28035	45	100	0	0	0	
14650																																							0	1968	0	4378	392	0	281	0	0	981	27817	24837	0	163	25000	0	331	0	0	0	2817	200	27817	0	0	2306	0	300	0	5357	19480	4	0	16148	15817	11	4000	0	0	0	
14753																																							0	1516	0	1367	6228	0	193	0	0	506	25226	22104	0	296	22400	0	525	0	0	0	2826	300	25226	0	0	256	977	1277	0	4649	17455	1	0	14841	14316	16	1100	0	0	0	
14865																																							1324	1792	0	0	11690	0	2441	143	0	2354	73198	64670	0	570	66540	0	709	0	1300	0	6658	730	73198	0	0	3037	0	2870	0	9006	55664	6	0	52958	52249	21	1205	0	0	0	
14931																																							0	1150	0	0	8925	0	29	0	0	352	28936	25193	0	172	25555	0	133	0	0	0	3381	1903	28936	0	0	-82	0	1560	0	10537	14656	1	0	13106	12973	0	4933	574	0	190	
14940																																							0	2237	0	0	36742	0	280	0	0	1172	132855	117471	0	793	122126	0	972	0	0	0	10729	500	132855	0	0	4562	0	5410	0	7231	110240	2	0	93396	92424	257	0	0	2400	1462	
