"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	
1351																																																												0	0	0									0	0	0	19	98	271	0	0	0		0	0	0	59	0	0	0	0	0	200	0	0	0	0	0						0	0	0	0	0	0	23	7	0	0	0	0	0	0	0	0	0	0	0	0	0	129	65	0	0	0	0	0	0	0	133	25	0	0	0	0	
1454																																																												0	0	0									420	0	0	154	24	89	0	0	0		0	0	0	109	0	391	0	0	0	139	0	28	0	0	0						0	0	0	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	38	0	0	169	6	9	0	0	0	0	0	0	99	0	20	0	0	0	
1557																																																												0	0	0									0	0	0	0	0	432	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																												0	0	0									0	0	0	390	0	0	0	0	0		0	0	0	0	0	0	0	0	0	1516	0	32	0	0	0						0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	348	0	5	0	0	0	
1669																																																												0	0	0									0	0	0	108	0	717	0	0	0		0	0	0	0	0	0	0	0	0	521	9	67	0	0	0						0	0	0	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	557	46	11	0	0	0	0	154	0	730	48	9	0	0	0	
1829																																																												153	0	0									0	0	0	754	0	9	0	0	0		0	0	0	0	0	0	4	0	165	480	44	243	0	0	0						0	0	0	59	0	36	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	39	0	31	0	0	0	0	155	157	290	60	88	0	0	0	
1856																																																												0	0	0									0	0	0	21	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	15	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	
2040																																																												0	0	0									0	0	0	243	0	513	0	0	0		139	0	0	106	0	0	0	0	0	22	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	14	59	0	13	47	0	0	0	4	23	0	155	14	201	0	0	0	0	982	0	1422	0	9	0	0	0	
2161																																																												0	0	0									0	0	0	73	12	11	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	186	68	0	0	0	0	0	0	0	445	0	0	0	0	0	
2376																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	44	3549	0	4	0	0	0	
2451																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	30	0	0	0	0	0	
2554																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	15	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																												0	0	0									267	266	0	0	0	0	0	0	0		0	0	0	313	0	269	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	266	0	267	0	0	0	0	0	0	0	0	0	0	0	0	12	36	0	0	0	0	0	38	0	37	0	0	0	0	0	
2938																																																												0	0	0									0	0	0	922	17	719	0	0	0		981	0	1551	232	0	0	0	0	0	2269	0	303	0	0	0						0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622	13	169	0	0	0	0	929	14	473	125	73	0	0	0	
2956																																																												0	0	0									0	0	0	23	169	0	0	0	0		71	144	0	419	344	0	0	0	0	100	49	0	0	0	0						0	0	0	0	0	140	33	1	0	0	132	0	0	106	0	0	0	0	0	0	0	142	26	0	0	0	0	0	311	0	1413	122	254	0	0	0	
3252																																																												0	0	0									0	0	0	259	27	66	0	0	0		0	0	0	215	0	0	0	0	0	25	49	0	0	0	0						0	0	0	0	0	0	1370	41	1481	12	0	0	10	0	0	0	0	0	0	0	0	256	15	61	0	0	0	0	0	0	28	0	0	0	0	0	
3458																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	10	0	2	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0	0	0	0	0	
3506																																																												946	0	2601	0	0	0	0	0	0	0	0	0	0	0	0	0	1647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	692	0	0	0	0	0	0	0	
3579																																																												0	0	0									0	0	0	115	113	401	0	0	0		7	0	0	0	0	0	0	0	0	162	108	0	0	0	0						0	0	0	39	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	71	0	0	0	0	0	199	0	2189	482	0	0	0	0	
3720																																																												0	0	0									0	0	0	67	22	0	0	0	0		0	0	0	0	0	0	0	0	0	250	0	78	0	0	0						0	0	0	0	0	0	0	0	0	117	0	0	105	0	0	0	0	0	0	0	0	169	16	4	0	0	0	0	38	0	107	70	0	0	0	0	
3953																																																												0	0	0									0	0	0	50	23	111	0	0	0		100	0	0	0	0	132	27	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0	29	0	29	0	0	0	0	143	0	19	0	0	6	0	0	
4138																																																												0	0	0									0	0	0	0	0	0	0	0	0		57	96	96	0	0	0	163	0	0	883	0	217	0	0	0						0	0	0	108	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	173	0	0	0	0	0	43	0	1738	435	0	0	0	0	
4147																																																												0	0	0									0	0	0	106	0	0	0	0	0		0	0	0	0	0	0	0	0	0	639	0	1265	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	40	0	21	0	0	0	0	0	0	431	0	46	0	0	0	
4156																																																												0	0	0									0	0	0	639	536	431	0	0	0		0	0	248	45	69	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	19	210	82	219	0	0	0	0	0	0	0	0	0	0	0	0	304	126	26	0	0	0	0	95	0	451	107	0	0	0	0	
4231																																																												0	0	0									0	0	0	5	0	152	0	0	0		135	0	0	95	0	179	0	0	0	119	0	157	0	0	0						0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	53	0	0	0	0	91	0	395	0	0	0	0	0	
4437																																																												0	0	0									0	0	0	5	0	121	0	0	139		0	0	0	0	0	0	0	0	0	86	0	139	0	0	0						0	0	0	10	0	0	0	0	0	0	0	121	0	0	101	0	0	0	0	0	0	130	0	40	0	0	0	0	0	0	82	0	0	0	0	0	
4745																																																												0	0	0									0	0	0	162	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	18	0	29	0	0	0	0	0	
4839																																																												0	0	0									0	0	0	5	0	0	0	0	0		0	0	0	0	0	0	0	0	130	0	0	342	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	6	45	0	0	0	0	105	58	0	0	168	34	0	0	
5005																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	393	14	1719	53	37	13	0	0	
5050																																																												0	0	0									0	0	0	132	0	8	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	368	24	84	0	0	0	0	0	0	0	0	0	0	0	0	
5069																																																												0	0	0									0	0	0	0	300	0	0	0	0		8498	0	2051	0	0	0	0	0	0	3527	4625	3712	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2725	0	0	0	0	
5135																																																												0	0	7									456	167	27	43	0	10	51	0	419		0	0	0	53	275	88	132	0	0	25	0	91	0	0	0						0	0	0	0	0	0	167	27	456	0	0	409	0	0	368	0	0	0	19	0	27	235	33	96	0	0	0	0	270	102	793	14	9	0	0	0	
5210																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	20	0	0	0	0	0	11	0	0	84	0	0	98	191	0	232	221	371	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	1	0	0	0	0	0	53	0	2204	641	231	191	0	0	
5247																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	634	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	0	0	0	0	0	0	0	0	0	0	92	36	0	0	0	0	0	0	0	684	34	56	0	0	0	
5274																																																												0	0	0									0	0	0	805	0	283	0	0	0		0	0	182	0	0	0	0	0	0	50	0	166	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	181	0	0	0	0	782	4	386	0	13	0	0	0	
5331																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	25	35	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																												0	0	0									0	0	0	766	304	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	15	0	0	0	148	0	0	0	14	0	0	14	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	53	0	0	0	
5751																																																												0	0	0									214	25	0	161	0	8	0	0	0		0	0	0	167	0	131	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	25	0	214	0	0	171	0	0	154	0	0	0	0	0	0	78	0	53	0	0	0	0	32	0	189	19	8	0	0	0	
5939																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	1095	0	0	0	0	3141	0	0	0	0	0	0	0	0	2892	0	9712	0	0	0	0	0	0	0	0	0	0	0	444	0	455	0	0	0	402	0	1239	402	0	1239	0	0	0	0	0	0	152	2	34	0	0	0	0	9976	112	7101	0	258	0	0	0	
6039																																																												0	0	0									0	52	104	1573	19	2	0	0	0		0	0	0	0	0	22	0	0	0	232	269	63	0	0	0						0	0	0	0	0	0	54	104	0	0	0	0	0	0	0	0	0	0	33	3	0	122	35	121	0	0	0	0	56	0	67	0	0	0	0	0	
6057																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	151	0	0	0	0	0	0	0	
6141																																																												0	0	0									0	13	21	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0						0	0	0	0	0	0	13	21	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	6	0	0	0	0	0	
6329																																																												0	0	0									0	29	0	186	0	454	0	0	0		3	0	0	0	0	0	0	0	0	90	0	2492	0	0	0						0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	59	0	31	588	36	130	0	0	0	0	259	48	633	0	32	0	0	0	
6972																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	60	20	0	6036	0	765	0	5241	328	0	0	0	0	0	1276	0	1688	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	36	0	0	0	0	0	78	198	0	16	0	0	0	
7009																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																												0	0	0									0	0	0	38	37	0	0	0	0		0	0	0	124	0	0	0	0	0	58	0	0	0	0	0						0	0	0	10	0	0	20	22	0	0	0	0	0	0	0	0	0	0	35	13	0	370	71	7	0	0	0	0	41	0	392	0	0	0	0	0	
7157																																																												0	0	0									27	16	0	16	0	16	0	0	0		0	0	0	31	0	58	0	0	0	0	0	31	0	0	0						0	0	0	0	0	0	16	0	27	0	0	0	0	0	0	0	0	0	0	0	0	75	27	0	0	0	0	0	0	0	212	46	0	0	0	0	
7166																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																																																												0	0	0									0	532	297	0	78	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	532	297	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																																																												0	0	0									0	0	0	585	4	386	0	0	0		17	0	0	0	0	0	0	0	0	0	0	100	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	102	57	0	0	0	0	68	0	26	24	0	0	0	0	
8033																																																												0	0	0									164	0	401	118	369	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	401	164	0	401	164	0	361	148	0	0	0	0	0	0	166	86	15	0	0	0	0	0	0	206	27	0	0	0	0	
