"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	
1351																																																												0	0	0									0	116	1	153	335	39	0	0	0		0	0	0	25	322	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	116	1	0	0	0	0	0	0	0	0	0	0	0	0	0	139	70	0	0	0	0	0	0	0	430	87	0	0	0	0	
1454																																																												0	0	0									431	14	7	97	14	6	0	0	0		0	0	0	374	0	0	0	0	0	112	0	0	0	0	0						0	0	0	0	0	0	14	7	431	6	6	0	4	4	0	0	0	0	37	12	0	201	18	93	0	0	0	0	72	13	251	8	30	0	0	0	
1557																																																												0	0	0									0	0	0	0	0	120	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																												0	0	0									0	0	0	23	0	0	0	0	0		429	0	0	0	0	0	0	0	0	580	0	0	0	0	0						0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	2	0	0	0	0	0	11	0	146	0	8	0	0	0	
1669																																																												0	0	0									0	0	0	35	23	12	0	0	0		0	0	0	0	0	0	0	0	0	222	5	25	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	29	32	0	0	0	0	0	0	863	141	11	0	0	0	
1829																																																												0	0	0									0	0	0	20	0	14	0	0	0		0	0	0	0	0	0	174	0	0	46	70	1640	0	0	0						0	0	0	0	0	87	4	1	0	0	0	0	0	0	0	0	0	0	8	11	0	23	0	13	0	0	0	0	121	313	113	151	91	0	0	0	
1856																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	157	0	0	0	0	0	
2040																																																												0	0	0									0	0	0	827	0	1094	0	0	0		0	0	0	0	0	0	0	0	0	49	0	0	0	0	0						0	0	0	0	0	0	0	0	0	14	28	0	13	27	0	0	0	0	8	10	0	172	28	171	0	0	0	0	220	0	1643	46	0	0	0	0	
2161																																																												0	0	0									0	0	0	107	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	175	17	0	0	0	0	0	0	0	877	0	0	0	0	0	
2376																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	2377	0	80	0	0	0	
2451																																																												0	0	0									0	113	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	132	0	0	0	0	0						0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	110	0	0	0	0	0	
2554																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	7	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	71	26	0	71	0	0	0	0	0	0	73	27	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																												0	0	0									2109	262	0	0	0	36	0	0	0		0	0	0	163	0	269	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	262	0	2109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	
2938																																																												0	0	0									0	0	0	946	1003	829	0	0	0		475	12	273	18	375	0	0	0	0	3741	0	1359	0	0	0						0	0	0	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	114	128	0	0	0	0	164	15	341	150	59	99	0	0	
2956																																																												0	0	0									0	0	0	17	197	0	0	0	0		27	11	0	146	408	0	0	0	0	34	60	0	0	0	0						0	0	0	281	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	36	0	0	0	0	0	108	0	953	525	76	0	0	0	
3252																																																												0	0	0									0	0	0	826	0	147	0	0	0		0	0	0	249	0	0	0	0	0	33	0	0	0	0	0						0	0	0	0	0	0	771	49	169	0	0	0	0	0	0	0	0	0	0	0	0	430	31	41	0	0	0	0	0	0	37	33	0	0	0	0	
3458																																																												0	0	0									46	0	0	0	0	0	0	0	0		0	0	0	0	0	94	0	0	0	7	0	0	0	0	0						0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	80	0	0	0	0	0	
3506																																																												1225	0	650	0	0	0	0	0	0	0	0	0	0	0	1370	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697	0	0	0	0	0	0	0	0	0	0	0	347	0	101	0	0	0	0	0	592	0	0	148	0	0	0	0	0	0	11	0	0	0	0	0	0	385	0	0	0	0	0	0	0	
3579																																																												0	0	0									0	0	0	0	65	130	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	12	0	0	0	0	0	282	0	223	168	0	0	0	0	
3720																																																												0	0	0									0	0	0	57	0	0	0	0	0		0	0	0	11	0	0	0	0	0	178	0	0	0	0	0						0	0	0	0	0	0	0	0	0	21	0	0	17	0	0	0	0	0	0	0	0	87	9	9	0	0	0	0	38	0	176	0	0	0	0	0	
3953																																																												0	0	0									228	1007	0	56	2	654	0	0	0		0	0	0	12	0	64	0	0	0	28	0	0	0	0	0						0	0	0	0	0	0	1007	0	228	803	0	0	722	0	0	0	0	0	0	0	0	50	2	0	0	0	0	0	160	0	45	0	0	0	0	0	
4138																																																												0	0	0									0	0	0	397	0	20	0	0	0		386	141	17	0	0	0	167	0	0	0	0	0	0	0	0						0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	178	0	0	0	0	0	0	0	1188	450	0	0	0	0	
4147																																																												0	0	0									0	0	0	179	0	88	0	0	0		0	0	0	0	0	0	0	0	0	1265	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	5	0	55	0	27	0	0	0	0	0	107	420	0	39	0	0	0	
4156																																																												0	2	0									0	174	19	257	363	205	0	0	0		179	0	1	0	0	0	0	0	0	0	83	0	0	0	0						0	0	0	0	0	0	174	19	0	0	0	0	0	0	0	0	0	0	0	0	0	112	50	118	0	0	0	0	112	0	35	318	0	0	0	0	
4231																																																												0	0	0									0	0	0	27	0	0	0	0	0		0	0	0	21	0	4	0	0	0	94	0	26	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	13	0	0	0	0	54	0	336	0	0	0	0	0	
4437																																																												0	0	0									0	0	0	19	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	149	0	0	0						0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	59	0	303	0	0	0	0	0	
4745																																																												0	0	0									0	40	0	102	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	159	0	0	0	0	
4839																																																												0	0	0									0	0	0	32	0	0	0	0	191		0	0	0	0	0	0	74	276	224	279	191	878	0	0	0						0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	26	154	0	0	0	0	655	185	490	0	130	0	0	0	
5005																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	172	0	0	0	0	0	0	0	0						0	0	0	24	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	246	0	854	41	0	21	0	0	
5050																																																												0	0	0									0	0	0	178	22	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	9	493	27	140	0	0	0	0	0	0	0	0	50	0	0	0	
5069																																																												0	0	0									0	0	0	0	0	0	0	0	0		3322	2051	0	0	0	0	0	0	0	14334	3500	5238	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2750	0	0	0	0	
5135																																																												0	0	18									137	21	0	14	0	7	5	231	290		0	0	0	95	0	112	0	0	0	141	9	25	0	0	0						0	0	0	0	0	0	21	0	137	0	0	0	0	0	0	0	0	0	5	0	0	57	0	11	0	0	0	0	94	0	108	325	97	0	0	0	
5210																																																												0	0	0	0	0	0	0	0	0	0	0	0	4	0	87	12	0	0	0	0	0	0	0	403	904	0	0	118	0	0	4674	234	8	0	0	0	0	0	0	0	0	0	0	0	15	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	18	16	0	0	0	0	0	346	28	3971	1237	461	165	0	0	
5247																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	738	0	0	0	0	0	870	0	5470	0	0	0	0	0	0	82	131	0	0	0	0	0	0	0	0	0	0	0	0	0	31	80	16	12	0	0	0	0	0	0	0	0	0	0	0	0	0	132	6	0	0	0	0	0	0	21	723	281	109	30	0	0	
5274																																																												0	0	0									0	0	0	422	0	465	0	0	0		0	32	483	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	134	21	251	0	0	0	0	310	6	414	0	0	0	0	0	
5331																																																												0	0	0									0	0	0	0	0	0	0	0	0		905	0	0	0	0	0	0	0	181	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																												0	0	0									0	0	0	1242	95	14	0	0	0		418	0	0	0	0	0	0	0	0	928	0	0	0	0	0						0	0	0	0	0	0	70	0	0	0	0	14	0	0	14	438	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																												0	0	0									319	0	0	211	0	0	0	0	0		0	0	0	13	0	131	0	0	0	0	0	103	0	0	0						0	0	0	0	0	0	0	0	319	0	0	173	0	0	156	0	0	0	0	0	0	63	0	86	0	0	0	0	0	0	68	0	0	10	0	0	
5939																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	937	0	960	0	0	0	0	6	0	0	0	0	0	0	0	0	4418	0	10070	0	0	0	0	0	0	0	0	0	0	0	1045	0	350	0	0	0	494	0	1315	494	0	1315	0	0	0	0	0	0	102	1	72	0	0	0	0	11337	1406	9813	1	1531	23	0	0	
6039																																																												0	0	0									0	103	14	44	0	17	0	0	0		0	0	0	444	0	23	0	0	0	375	0	30	0	0	0						0	0	0	0	0	0	104	14	0	0	0	0	0	0	0	0	0	0	20	3	0	61	29	186	0	0	0	0	58	0	0	56	0	0	0	0	
6057																																																												0	0	0									0	0	0	8	0	0	0	0	0		0	0	0	25	0	0	0	0	0	9	49	168	0	0	0						0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	114	0	0	0	0	0	
6141																																																												0	0	0									21	0	0	0	0	58	0	0	0		0	0	0	223	0	120	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	18	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	
6329																																																												0	0	0									0	0	0	251	0	121	0	0	0		0	0	58	0	0	0	0	0	0	221	0	1423	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	15	0	27	566	40	54	0	0	0	0	167	77	87	0	134	0	0	0	
6842																																																												0	0	0									0	91	0	12	24	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	52	0	0	0						0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	52	0	0	0	0	0	0	0	344	53	8	0	0	0	
6972																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	1910	514	0	0	0	0	0	141	0	5201	0	0	0	0	0	0	943	2104	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	51	10	0	100	0	62	0	0	0	0	0	28	309	318	77	0	0	0	
7009																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	176	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	500	2	23	0	0	0	0	238	0	418	83	0	0	0	0	
7157																																																												0	0	0									27	24	0	85	0	19	0	0	0		0	0	0	0	0	68	0	0	0	0	0	33	0	0	0						0	0	0	0	0	0	24	0	27	0	0	0	0	0	0	0	0	0	0	0	0	110	29	17	0	0	0	0	20	0	213	2	0	0	0	0	
7166																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	61	0	115	0	0	0	0	0	
7456																																																												0	0	0									605	17	0	0	709	0	0	0	0		0	0	0	0	59	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	17	0	605	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																																																												0	0	0									0	0	0	108	290	20	0	0	0		15	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	38	158	0	0	0	0	9	0	118	23	33	0	0	0	
