"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													351	0	59	0	0	53	0	0	246	46	0	0	0	RESERVE FOR BONUS                                                                                                                                                                                			
242													52	0	0	0	0				52	0	0	0	0				
279													539	0	103	250	11	0	0	0	31	155	0	92	0				
354													50	0	0	26	0	0	0	0	24	0	0	0	0				
439													838	0	257	0	0	0	0	0	515	66	0	257	0				
457													262	0	0	0	0	0	0	0	55	207	0	0	0				
505													2885	0	38	165	0	37	0	0	574	1987	121	0	0	Unearned safe deposit rent                                                                                                                                                                       			
1146													8822	2826	4552	668	0	0	0	0	330	3272	0	857	0				
1155													666	0	0	0	0	0	0	0	425	241	0	0	0				
1351													1453	0	1064	0	0	0	0	0	329	60	0	1064	0				
1454													370	0	122	0	122	0	0	0	173	75	0	0	0				
1557													492	0	5	354	0	0	0	0	71	62	0	0	0				
1632													2033	0	754	0	0	0	0	0	654	625	0	754	0				
1669													1209	0	0	153	0	0	0	0	445	611	0	0	0				
1829													6742	0	4076	1323	0	4006	0	0	769	574	0	0	0	Commitment to Purchase Investment                                                                                                                                                                			
1856													153	0	0	74	0	0	0	0	79	0	0	0	0				
2040													822	0	184	74	172	0	0	0	286	278	0	0	0				
2161													505	0	0	115	0	0	0	0	172	218	0	0	0				
2376													8661	0	1240	777	0	0	0	0	48	6596	0	861	0				
2451													119	0	42	0	0	26	0	0	68	9	0	0	0	PENSION ACCOUNTS PAYABLE                                                                                                                                                                         			
2554													35	0	0	0	0	0	0	0	35	0	0	0	0				
2732													2186	0	41	252	0	10	0	0	666	1227	0	0	0	mtg loans participations payable                                                                                                                                                                 			
2750													814	0	527	66	0	0	0	0	101	120	0	527	0				
2938													1640	0	0	0	0	0	0	0	705	935	0	0	0				
2956													277	0	0	0	0	0	0	0	232	45	0	0	0				
3252													637	0	0	257	0	0	0	0	219	161	0	0	0				
3458													58	0	0	0	0	0	0	0	36	22	0	0	0				
3506													12510	0	7181	0	0	5394	0	0	953	4376	0	0	0	Accrued Federal Taxes Payable                                                                                                                                                                    			
3579													1806	0	6	972	0	0	0	0	344	484	0	0	0				
3720													1192	0	118	0	0	118	0	0	162	912	0	0	0	Deferred gains on capital leases                                                                                                                                                                 			
3953													339	0	261	0	0	0	0	0	47	31	0	261	0				
4138													1490	0	558	463	0	104	0	0	179	290	0	0	0	GL Unposted Credits                                                                                                                                                                              			
4147													1066	0	347	236	0	0	0	0	142	341	0	316	0				
